,MSP,PINCP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
77,"Now Married, spouse absent",$-9k-$-1k,1.2,0.0,3.6,-1.1,2.4,1,-3.0,0.0,-7.7,1.7,4.7
78,"Now Married, spouse absent",$0k-$49k,23.6,21.0,26.0,21.3,2.4,1,25.7,21.0,21.0,30.4,4.7
79,"Now Married, spouse absent",$50k-$99k,-8.4,5.0,-6.1,-10.8,2.4,1,-4.7,5.0,-9.4,0.0,4.7
80,"Now Married, spouse absent",$100k-$149k,4.1,3.0,6.5,1.8,2.4,1,4.4,3.0,-0.3,9.1,4.7
81,"Now Married, spouse absent",$150k-$199k,-0.0,1.0,2.3,-2.4,2.4,1,0.4,1.0,-4.3,5.1,4.7
82,"Now Married, spouse absent",$200k-$249k,0.3,0.0,2.7,-2.1,2.4,1,0.4,0.0,-4.3,5.1,4.7
83,"Now Married, spouse absent",$250k-$299k,1.3,1.0,3.7,-1.0,2.4,1,-3.2,1.0,-7.9,1.5,4.7
84,"Now Married, spouse absent",$300k-$349k,-2.1,0.0,0.3,-4.5,2.4,1,-3.1,0.0,-7.8,1.6,4.7
85,"Now Married, spouse absent",$350k-$399k,5.4,1.0,7.7,3.0,2.4,1,4.1,1.0,-0.6,8.8,4.7
86,"Now Married, spouse absent",$400k-$449k,5.1,0.0,7.4,2.7,2.4,1,9.2,0.0,4.5,13.9,4.7
87,"Now Married, spouse absent",$450k-$1499k,-5.5,1.0,-3.2,-7.9,2.4,1,-0.6,1.0,-5.3,4.2,4.7
88,Widowed,$-9k-$-1k,3.1,0.0,5.5,0.8,2.4,1,4.7,0.0,-0.1,9.4,4.7
89,Widowed,$0k-$49k,59.3,48.0,61.7,57.0,2.4,1,53.2,48.0,48.5,57.9,4.7
90,Widowed,$50k-$99k,5.3,10.0,7.6,2.9,2.4,1,4.1,10.0,-0.6,8.8,4.7
91,Widowed,$100k-$149k,-3.4,3.0,-1.0,-5.8,2.4,1,-5.5,3.0,-10.2,-0.8,4.7
92,Widowed,$150k-$199k,2.5,1.0,4.9,0.2,2.4,1,-2.6,1.0,-7.3,2.1,4.7
93,Widowed,$200k-$249k,3.2,0.0,5.5,0.8,2.4,1,4.7,0.0,-0.0,9.4,4.7
94,Widowed,$250k-$299k,-5.1,1.0,-2.7,-7.4,2.4,1,-4.4,1.0,-9.1,0.3,4.7
95,Widowed,$300k-$349k,0.9,0.0,3.3,-1.5,2.4,1,-0.6,0.0,-5.3,4.1,4.7
96,Widowed,$350k-$399k,5.3,0.0,7.7,2.9,2.4,1,8.2,0.0,3.5,13.0,4.7
97,Widowed,$400k-$449k,4.2,1.0,6.6,1.9,2.4,1,1.2,1.0,-3.5,5.9,4.7
98,Widowed,$450k-$1499k,1.7,0.0,4.1,-0.6,2.4,1,1.6,0.0,-3.1,6.3,4.7
99,Divorced,$-9k-$-1k,-4.6,0.0,-2.2,-7.0,2.4,1,1.6,0.0,-3.2,6.3,4.7
100,Divorced,$0k-$49k,61.9,65.0,64.3,59.6,2.4,1,68.7,65.0,64.0,73.4,4.7
101,Divorced,$50k-$99k,7.7,18.0,10.1,5.3,2.4,1,7.0,18.0,2.3,11.7,4.7
102,Divorced,$100k-$149k,7.0,7.0,9.3,4.6,2.4,1,9.3,7.0,4.6,14.0,4.7
103,Divorced,$150k-$199k,11.5,3.0,13.8,9.1,2.4,1,15.7,3.0,11.0,20.4,4.7
104,Divorced,$200k-$249k,2.3,1.0,4.6,-0.1,2.4,1,3.3,1.0,-1.4,8.0,4.7
105,Divorced,$250k-$299k,-0.8,0.0,1.6,-3.1,2.4,1,-1.9,0.0,-6.6,2.8,4.7
106,Divorced,$300k-$349k,4.4,1.0,6.7,2.0,2.4,1,3.9,1.0,-0.8,8.6,4.7
107,Divorced,$350k-$399k,-5.0,0.0,-2.6,-7.3,2.4,1,-5.3,0.0,-10.0,-0.5,4.7
108,Divorced,$400k-$449k,-1.2,0.0,1.2,-3.5,2.4,1,-0.4,0.0,-5.1,4.3,4.7
109,Divorced,$450k-$1499k,3.1,0.0,5.5,0.8,2.4,1,5.7,0.0,1.0,10.4,4.7
110,Separated,$-9k-$-1k,-0.7,0.0,1.7,-3.1,2.4,1,-1.8,0.0,-6.6,2.9,4.7
111,Separated,$0k-$49k,12.3,20.0,14.6,9.9,2.4,1,15.5,20.0,10.8,20.2,4.7
112,Separated,$50k-$99k,-1.9,2.0,0.5,-4.2,2.4,1,-8.8,2.0,-13.6,-4.1,4.7
113,Separated,$100k-$149k,0.5,1.0,2.8,-1.9,2.4,1,2.5,1.0,-2.2,7.2,4.7
114,Separated,$150k-$199k,1.2,1.0,3.5,-1.2,2.4,1,-1.9,1.0,-6.6,2.8,4.7
115,Separated,$200k-$249k,-1.5,0.0,0.9,-3.8,2.4,1,-2.1,0.0,-6.8,2.6,4.7
116,Separated,$250k-$299k,2.1,0.0,4.5,-0.2,2.4,1,-0.1,0.0,-4.8,4.7,4.7
117,Separated,$300k-$349k,-2.6,0.0,-0.2,-5.0,2.4,1,-7.5,0.0,-12.2,-2.7,4.7
118,Separated,$350k-$399k,0.5,0.0,2.8,-1.9,2.4,1,0.5,0.0,-4.2,5.2,4.7
119,Separated,$400k-$449k,-4.2,0.0,-1.9,-6.6,2.4,1,-4.1,0.0,-8.8,0.6,4.7
120,Separated,$450k-$1499k,-3.2,0.0,-0.9,-5.6,2.4,1,0.7,0.0,-4.1,5.4,4.7
121,Never married,$-9k-$-1k,-5.7,1.0,-3.3,-8.0,2.4,1,-4.3,1.0,-9.0,0.4,4.7
122,Never married,$0k-$49k,259.1,262.0,261.5,256.8,2.4,1,261.4,262.0,256.7,266.1,4.7
123,Never married,$50k-$99k,62.5,63.0,64.9,60.1,2.4,1,64.6,63.0,59.9,69.4,4.7
124,Never married,$100k-$149k,23.6,23.0,26.0,21.3,2.4,1,22.4,23.0,17.7,27.1,4.7
125,Never married,$150k-$199k,2.4,6.0,4.7,0.0,2.4,1,-1.7,6.0,-6.4,3.0,4.7
126,Never married,$200k-$249k,-2.0,4.0,0.3,-4.4,2.4,1,4.2,4.0,-0.5,9.0,4.7
127,Never married,$250k-$299k,-2.6,0.0,-0.2,-4.9,2.4,1,1.3,0.0,-3.4,6.0,4.7
128,Never married,$300k-$349k,5.6,1.0,8.0,3.2,2.4,1,1.1,1.0,-3.6,5.8,4.7
129,Never married,$350k-$399k,3.9,0.0,6.3,1.6,2.4,1,7.3,0.0,2.6,12.0,4.7
130,Never married,$400k-$449k,-1.2,0.0,1.2,-3.5,2.4,1,0.6,0.0,-4.1,5.3,4.7
131,Never married,$450k-$1499k,1.6,0.0,4.0,-0.8,2.4,1,5.5,0.0,0.8,10.2,4.7
132,"Now married, spouse present",$-9k-$-1k,-0.6,0.0,1.0,-2.2,1.6,2,-1.3,0.0,-3.7,1.0,2.4
133,"Now married, spouse present",$0k-$49k,216.6,214.0,218.1,215.0,1.6,2,217.6,214.0,215.2,219.9,2.4
134,"Now married, spouse present",$50k-$99k,76.0,86.0,77.6,74.4,1.6,2,71.8,86.0,69.4,74.1,2.4
135,"Now married, spouse present",$100k-$149k,59.6,53.0,61.2,58.0,1.6,2,56.6,53.0,54.2,58.9,2.4
136,"Now married, spouse present",$150k-$199k,27.3,28.0,28.8,25.7,1.6,2,26.6,28.0,24.3,29.0,2.4
137,"Now married, spouse present",$200k-$249k,9.1,11.0,10.7,7.6,1.6,2,8.6,11.0,6.3,11.0,2.4
138,"Now married, spouse present",$250k-$299k,5.4,8.0,7.0,3.8,1.6,2,3.9,8.0,1.5,6.3,2.4
139,"Now married, spouse present",$300k-$349k,7.9,5.0,9.5,6.3,1.6,2,8.2,5.0,5.8,10.6,2.4
140,"Now married, spouse present",$350k-$399k,3.1,3.0,4.7,1.5,1.6,2,2.4,3.0,0.1,4.8,2.4
141,"Now married, spouse present",$400k-$449k,2.6,3.0,4.1,1.0,1.6,2,3.4,3.0,1.1,5.8,2.4
142,"Now married, spouse present",$450k-$1499k,10.3,13.0,11.9,8.8,1.6,2,12.4,13.0,10.0,14.7,2.4
143,"Now Married, spouse absent",$-9k-$-1k,1.2,0.0,2.7,-0.4,1.6,2,1.2,0.0,-1.1,3.6,2.4
144,"Now Married, spouse absent",$0k-$49k,21.8,21.0,23.4,20.2,1.6,2,23.6,21.0,21.3,26.0,2.4
145,"Now Married, spouse absent",$50k-$99k,-3.2,5.0,-1.6,-4.7,1.6,2,-8.4,5.0,-10.8,-6.1,2.4
146,"Now Married, spouse absent",$100k-$149k,1.5,3.0,3.1,-0.1,1.6,2,4.1,3.0,1.8,6.5,2.4
147,"Now Married, spouse absent",$150k-$199k,-0.4,1.0,1.2,-2.0,1.6,2,-0.0,1.0,-2.4,2.3,2.4
148,"Now Married, spouse absent",$200k-$249k,1.2,0.0,2.8,-0.3,1.6,2,0.3,0.0,-2.1,2.7,2.4
149,"Now Married, spouse absent",$250k-$299k,0.2,1.0,1.7,-1.4,1.6,2,1.3,1.0,-1.0,3.7,2.4
150,"Now Married, spouse absent",$300k-$349k,-1.0,0.0,0.5,-2.6,1.6,2,-2.1,0.0,-4.5,0.3,2.4
151,"Now Married, spouse absent",$350k-$399k,4.0,1.0,5.5,2.4,1.6,2,5.4,1.0,3.0,7.7,2.4
152,"Now Married, spouse absent",$400k-$449k,5.5,0.0,7.1,3.9,1.6,2,5.1,0.0,2.7,7.4,2.4
153,"Now Married, spouse absent",$450k-$1499k,-4.1,1.0,-2.5,-5.6,1.6,2,-5.5,1.0,-7.9,-3.2,2.4
154,Widowed,$-9k-$-1k,2.8,0.0,4.4,1.2,1.6,2,3.1,0.0,0.8,5.5,2.4
155,Widowed,$0k-$49k,56.4,48.0,58.0,54.8,1.6,2,59.3,48.0,57.0,61.7,2.4
156,Widowed,$50k-$99k,8.7,10.0,10.3,7.2,1.6,2,5.3,10.0,2.9,7.6,2.4
157,Widowed,$100k-$149k,0.9,3.0,2.5,-0.6,1.6,2,-3.4,3.0,-5.8,-1.0,2.4
158,Widowed,$150k-$199k,-1.9,1.0,-0.4,-3.5,1.6,2,2.5,1.0,0.2,4.9,2.4
159,Widowed,$200k-$249k,1.3,0.0,2.9,-0.3,1.6,2,3.2,0.0,0.8,5.5,2.4
160,Widowed,$250k-$299k,-2.8,1.0,-1.2,-4.3,1.6,2,-5.1,1.0,-7.4,-2.7,2.4
161,Widowed,$300k-$349k,3.1,0.0,4.7,1.6,1.6,2,0.9,0.0,-1.5,3.3,2.4
162,Widowed,$350k-$399k,6.1,0.0,7.7,4.5,1.6,2,5.3,0.0,2.9,7.7,2.4
163,Widowed,$400k-$449k,3.3,1.0,4.9,1.7,1.6,2,4.2,1.0,1.9,6.6,2.4
164,Widowed,$450k-$1499k,3.1,0.0,4.7,1.6,1.6,2,1.7,0.0,-0.6,4.1,2.4
165,Divorced,$-9k-$-1k,-3.3,0.0,-1.8,-4.9,1.6,2,-4.6,0.0,-7.0,-2.2,2.4
166,Divorced,$0k-$49k,62.9,65.0,64.5,61.4,1.6,2,61.9,65.0,59.6,64.3,2.4
167,Divorced,$50k-$99k,11.4,18.0,13.0,9.8,1.6,2,7.7,18.0,5.3,10.1,2.4
168,Divorced,$100k-$149k,7.1,7.0,8.7,5.5,1.6,2,7.0,7.0,4.6,9.3,2.4
169,Divorced,$150k-$199k,10.8,3.0,12.3,9.2,1.6,2,11.5,3.0,9.1,13.8,2.4
170,Divorced,$200k-$249k,3.9,1.0,5.4,2.3,1.6,2,2.3,1.0,-0.1,4.6,2.4
171,Divorced,$250k-$299k,-0.8,0.0,0.8,-2.4,1.6,2,-0.8,0.0,-3.1,1.6,2.4
172,Divorced,$300k-$349k,6.1,1.0,7.7,4.6,1.6,2,4.4,1.0,2.0,6.7,2.4
173,Divorced,$350k-$399k,-4.5,0.0,-2.9,-6.0,1.6,2,-5.0,0.0,-7.3,-2.6,2.4
174,Divorced,$400k-$449k,-2.3,0.0,-0.7,-3.9,1.6,2,-1.2,0.0,-3.5,1.2,2.4
175,Divorced,$450k-$1499k,0.6,0.0,2.2,-0.9,1.6,2,3.1,0.0,0.8,5.5,2.4
176,Separated,$-9k-$-1k,-4.0,0.0,-2.4,-5.5,1.6,2,-0.7,0.0,-3.1,1.7,2.4
177,Separated,$0k-$49k,17.4,20.0,18.9,15.8,1.6,2,12.3,20.0,9.9,14.6,2.4
178,Separated,$50k-$99k,0.6,2.0,2.2,-1.0,1.6,2,-1.9,2.0,-4.2,0.5,2.4
179,Separated,$100k-$149k,-3.3,1.0,-1.7,-4.8,1.6,2,0.5,1.0,-1.9,2.8,2.4
180,Separated,$150k-$199k,-0.1,1.0,1.5,-1.6,1.6,2,1.2,1.0,-1.2,3.5,2.4
181,Separated,$200k-$249k,-1.4,0.0,0.1,-3.0,1.6,2,-1.5,0.0,-3.8,0.9,2.4
182,Separated,$250k-$299k,-0.1,0.0,1.5,-1.6,1.6,2,2.1,0.0,-0.2,4.5,2.4
183,Separated,$300k-$349k,-0.7,0.0,0.9,-2.2,1.6,2,-2.6,0.0,-5.0,-0.2,2.4
184,Separated,$350k-$399k,-0.1,0.0,1.5,-1.7,1.6,2,0.5,0.0,-1.9,2.8,2.4
185,Separated,$400k-$449k,-0.4,0.0,1.1,-2.0,1.6,2,-4.2,0.0,-6.6,-1.9,2.4
186,Separated,$450k-$1499k,-1.9,0.0,-0.4,-3.5,1.6,2,-3.2,0.0,-5.6,-0.9,2.4
187,Never married,$-9k-$-1k,-2.1,1.0,-0.6,-3.7,1.6,2,-5.7,1.0,-8.0,-3.3,2.4
188,Never married,$0k-$49k,261.9,262.0,263.5,260.4,1.6,2,259.1,262.0,256.8,261.5,2.4
189,Never married,$50k-$99k,62.6,63.0,64.1,61.0,1.6,2,62.5,63.0,60.1,64.9,2.4
190,Never married,$100k-$149k,23.5,23.0,25.1,21.9,1.6,2,23.6,23.0,21.3,26.0,2.4
191,Never married,$150k-$199k,4.6,6.0,6.2,3.0,1.6,2,2.4,6.0,0.0,4.7,2.4
192,Never married,$200k-$249k,-0.6,4.0,0.9,-2.2,1.6,2,-2.0,4.0,-4.4,0.3,2.4
193,Never married,$250k-$299k,-1.7,0.0,-0.2,-3.3,1.6,2,-2.6,0.0,-4.9,-0.2,2.4
194,Never married,$300k-$349k,4.3,1.0,5.9,2.7,1.6,2,5.6,1.0,3.2,8.0,2.4
195,Never married,$350k-$399k,-1.3,0.0,0.3,-2.8,1.6,2,3.9,0.0,1.6,6.3,2.4
196,Never married,$400k-$449k,-0.6,0.0,1.0,-2.1,1.6,2,-1.2,0.0,-3.5,1.2,2.4
197,Never married,$450k-$1499k,0.9,0.0,2.5,-0.7,1.6,2,1.6,0.0,-0.8,4.0,2.4
198,"Now married, spouse present",$-9k-$-1k,-0.7,0.0,0.5,-1.9,1.2,3,-0.6,0.0,-2.2,1.0,1.6
199,"Now married, spouse present",$0k-$49k,218.4,214.0,219.6,217.2,1.2,3,216.6,214.0,215.0,218.1,1.6
200,"Now married, spouse present",$50k-$99k,78.7,86.0,79.9,77.5,1.2,3,76.0,86.0,74.4,77.6,1.6
201,"Now married, spouse present",$100k-$149k,58.8,53.0,60.0,57.7,1.2,3,59.6,53.0,58.0,61.2,1.6
202,"Now married, spouse present",$150k-$199k,27.6,28.0,28.8,26.4,1.2,3,27.3,28.0,25.7,28.8,1.6
203,"Now married, spouse present",$200k-$249k,9.8,11.0,11.0,8.7,1.2,3,9.1,11.0,7.6,10.7,1.6
204,"Now married, spouse present",$250k-$299k,5.6,8.0,6.8,4.4,1.2,3,5.4,8.0,3.8,7.0,1.6
205,"Now married, spouse present",$300k-$349k,7.3,5.0,8.5,6.1,1.2,3,7.9,5.0,6.3,9.5,1.6
206,"Now married, spouse present",$350k-$399k,3.6,3.0,4.8,2.5,1.2,3,3.1,3.0,1.5,4.7,1.6
207,"Now married, spouse present",$400k-$449k,3.7,3.0,4.9,2.6,1.2,3,2.6,3.0,1.0,4.1,1.6
208,"Now married, spouse present",$450k-$1499k,11.6,13.0,12.8,10.4,1.2,3,10.3,13.0,8.8,11.9,1.6
209,"Now Married, spouse absent",$-9k-$-1k,2.0,0.0,3.1,0.8,1.2,3,1.2,0.0,-0.4,2.7,1.6
210,"Now Married, spouse absent",$0k-$49k,21.2,21.0,22.4,20.0,1.2,3,21.8,21.0,20.2,23.4,1.6
211,"Now Married, spouse absent",$50k-$99k,-0.8,5.0,0.4,-2.0,1.2,3,-3.2,5.0,-4.7,-1.6,1.6
212,"Now Married, spouse absent",$100k-$149k,1.8,3.0,3.0,0.6,1.2,3,1.5,3.0,-0.1,3.1,1.6
213,"Now Married, spouse absent",$150k-$199k,-0.3,1.0,0.9,-1.5,1.2,3,-0.4,1.0,-2.0,1.2,1.6
214,"Now Married, spouse absent",$200k-$249k,0.8,0.0,1.9,-0.4,1.2,3,1.2,0.0,-0.3,2.8,1.6
215,"Now Married, spouse absent",$250k-$299k,0.2,1.0,1.4,-1.0,1.2,3,0.2,1.0,-1.4,1.7,1.6
216,"Now Married, spouse absent",$300k-$349k,-1.2,0.0,0.0,-2.3,1.2,3,-1.0,0.0,-2.6,0.5,1.6
217,"Now Married, spouse absent",$350k-$399k,3.5,1.0,4.6,2.3,1.2,3,4.0,1.0,2.4,5.5,1.6
218,"Now Married, spouse absent",$400k-$449k,4.0,0.0,5.2,2.8,1.2,3,5.5,0.0,3.9,7.1,1.6
219,"Now Married, spouse absent",$450k-$1499k,-0.3,1.0,0.8,-1.5,1.2,3,-4.1,1.0,-5.6,-2.5,1.6
220,Widowed,$-9k-$-1k,1.3,0.0,2.5,0.1,1.2,3,2.8,0.0,1.2,4.4,1.6
221,Widowed,$0k-$49k,54.2,48.0,55.4,53.0,1.2,3,56.4,48.0,54.8,58.0,1.6
222,Widowed,$50k-$99k,8.7,10.0,9.9,7.6,1.2,3,8.7,10.0,7.2,10.3,1.6
223,Widowed,$100k-$149k,2.2,3.0,3.4,1.0,1.2,3,0.9,3.0,-0.6,2.5,1.6
224,Widowed,$150k-$199k,-0.0,1.0,1.2,-1.2,1.2,3,-1.9,1.0,-3.5,-0.4,1.6
225,Widowed,$200k-$249k,2.3,0.0,3.5,1.2,1.2,3,1.3,0.0,-0.3,2.9,1.6
226,Widowed,$250k-$299k,-1.5,1.0,-0.3,-2.7,1.2,3,-2.8,1.0,-4.3,-1.2,1.6
227,Widowed,$300k-$349k,1.8,0.0,3.0,0.7,1.2,3,3.1,0.0,1.6,4.7,1.6
228,Widowed,$350k-$399k,4.0,0.0,5.2,2.8,1.2,3,6.1,0.0,4.5,7.7,1.6
229,Widowed,$400k-$449k,3.7,1.0,4.9,2.6,1.2,3,3.3,1.0,1.7,4.9,1.6
230,Widowed,$450k-$1499k,2.4,0.0,3.6,1.2,1.2,3,3.1,0.0,1.6,4.7,1.6
231,Divorced,$-9k-$-1k,-2.4,0.0,-1.2,-3.6,1.2,3,-3.3,0.0,-4.9,-1.8,1.6
232,Divorced,$0k-$49k,64.0,65.0,65.1,62.8,1.2,3,62.9,65.0,61.4,64.5,1.6
233,Divorced,$50k-$99k,13.1,18.0,14.3,11.9,1.2,3,11.4,18.0,9.8,13.0,1.6
234,Divorced,$100k-$149k,7.7,7.0,8.9,6.5,1.2,3,7.1,7.0,5.5,8.7,1.6
235,Divorced,$150k-$199k,8.9,3.0,10.1,7.8,1.2,3,10.8,3.0,9.2,12.3,1.6
236,Divorced,$200k-$249k,3.1,1.0,4.3,1.9,1.2,3,3.9,1.0,2.3,5.4,1.6
237,Divorced,$250k-$299k,-0.9,0.0,0.3,-2.1,1.2,3,-0.8,0.0,-2.4,0.8,1.6
238,Divorced,$300k-$349k,3.2,1.0,4.4,2.0,1.2,3,6.1,1.0,4.6,7.7,1.6
239,Divorced,$350k-$399k,-3.6,0.0,-2.4,-4.8,1.2,3,-4.5,0.0,-6.0,-2.9,1.6
240,Divorced,$400k-$449k,-3.3,0.0,-2.1,-4.4,1.2,3,-2.3,0.0,-3.9,-0.7,1.6
241,Divorced,$450k-$1499k,3.3,0.0,4.5,2.1,1.2,3,0.6,0.0,-0.9,2.2,1.6
242,Separated,$-9k-$-1k,-2.2,0.0,-1.0,-3.3,1.2,3,-4.0,0.0,-5.5,-2.4,1.6
