,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
118,Not Available,80 - 89,8.5,10.0,10.9,6.2,2.4,1,6.4,10.0,1.7,11.1,4.7
119,Not Available,90 - 99,4.1,1.0,6.5,1.7,2.4,1,0.5,1.0,-4.2,5.3,4.7
120,Trauma Center,0 - 9,-4.8,0.0,-2.4,-7.1,2.4,1,-6.9,0.0,-11.6,-2.2,4.7
121,Trauma Center,10 - 19,-4.4,0.0,-2.0,-6.7,2.4,1,-10.6,0.0,-15.3,-5.9,4.7
122,Trauma Center,20 - 29,1.4,0.0,3.7,-1.0,2.4,1,2.6,0.0,-2.1,7.3,4.7
123,Trauma Center,30 - 39,-0.8,0.0,1.5,-3.2,2.4,1,-1.7,0.0,-6.4,3.0,4.7
124,Trauma Center,40 - 49,-1.3,0.0,1.1,-3.7,2.4,1,1.7,0.0,-3.0,6.4,4.7
125,Trauma Center,50 - 59,-1.0,0.0,1.3,-3.4,2.4,1,2.1,0.0,-2.6,6.8,4.7
126,Trauma Center,60 - 69,6.6,0.0,9.0,4.3,2.4,1,6.7,0.0,2.0,11.4,4.7
127,Trauma Center,70 - 79,3.7,0.0,6.0,1.3,2.4,1,-0.7,0.0,-5.5,4.0,4.7
128,Trauma Center,80 - 89,3.9,0.0,6.3,1.6,2.4,1,-1.1,0.0,-5.8,3.6,4.7
129,Trauma Center,90 - 99,1.0,0.0,3.4,-1.3,2.4,1,3.2,0.0,-1.5,7.9,4.7
130,Not Mapped,0 - 9,0.8,0.0,3.2,-1.6,2.4,1,1.2,0.0,-3.5,5.9,4.7
131,Not Mapped,10 - 19,2.7,0.0,5.0,0.3,2.4,1,3.2,0.0,-1.5,8.0,4.7
132,Not Mapped,20 - 29,2.1,1.0,4.5,-0.2,2.4,1,2.1,1.0,-2.6,6.8,4.7
133,Not Mapped,30 - 39,0.4,0.0,2.7,-2.0,2.4,1,8.2,0.0,3.5,12.9,4.7
134,Not Mapped,40 - 49,-0.9,1.0,1.4,-3.3,2.4,1,-0.3,1.0,-5.1,4.4,4.7
135,Not Mapped,50 - 59,3.0,1.0,5.3,0.6,2.4,1,3.2,1.0,-1.6,7.9,4.7
136,Not Mapped,60 - 69,0.2,0.0,2.5,-2.2,2.4,1,7.7,0.0,3.0,12.4,4.7
137,Not Mapped,70 - 79,3.3,2.0,5.7,0.9,2.4,1,0.7,2.0,-4.1,5.4,4.7
138,Not Mapped,80 - 89,7.8,1.0,10.2,5.4,2.4,1,1.8,1.0,-2.9,6.6,4.7
139,Not Mapped,90 - 99,-1.7,0.0,0.7,-4.0,2.4,1,-1.0,0.0,-5.8,3.7,4.7
140,Emergency,0 - 9,3.2,4.0,4.8,1.6,1.6,2,3.4,4.0,1.0,5.7,2.4
141,Emergency,10 - 19,-0.8,2.0,0.7,-2.4,1.6,2,-1.1,2.0,-3.5,1.3,2.4
142,Emergency,20 - 29,10.8,13.0,12.4,9.2,1.6,2,13.5,13.0,11.1,15.8,2.4
143,Emergency,30 - 39,17.4,15.0,19.0,15.9,1.6,2,16.8,15.0,14.5,19.2,2.4
144,Emergency,40 - 49,49.7,53.0,51.3,48.1,1.6,2,51.1,53.0,48.8,53.5,2.4
145,Emergency,50 - 59,90.4,87.0,92.0,88.9,1.6,2,88.2,87.0,85.9,90.6,2.4
146,Emergency,60 - 69,99.1,103.0,100.6,97.5,1.6,2,96.2,103.0,93.9,98.6,2.4
147,Emergency,70 - 79,145.7,144.0,147.3,144.2,1.6,2,143.7,144.0,141.4,146.1,2.4
148,Emergency,80 - 89,108.0,105.0,109.6,106.4,1.6,2,107.8,105.0,105.5,110.2,2.4
149,Emergency,90 - 99,16.4,16.0,18.0,14.9,1.6,2,18.3,16.0,15.9,20.6,2.4
150,Urgent,0 - 9,1.3,0.0,2.9,-0.2,1.6,2,-2.3,0.0,-4.6,0.1,2.4
151,Urgent,10 - 19,0.6,0.0,2.2,-1.0,1.6,2,1.8,0.0,-0.5,4.2,2.4
152,Urgent,20 - 29,2.4,1.0,4.0,0.9,1.6,2,1.7,1.0,-0.7,4.1,2.4
153,Urgent,30 - 39,3.9,5.0,5.4,2.3,1.6,2,5.1,5.0,2.7,7.5,2.4
154,Urgent,40 - 49,20.2,21.0,21.8,18.6,1.6,2,20.7,21.0,18.3,23.0,2.4
155,Urgent,50 - 59,40.8,44.0,42.3,39.2,1.6,2,38.5,44.0,36.1,40.8,2.4
156,Urgent,60 - 69,36.7,41.0,38.3,35.1,1.6,2,35.7,41.0,33.4,38.1,2.4
157,Urgent,70 - 79,50.7,51.0,52.3,49.1,1.6,2,49.4,51.0,47.0,51.7,2.4
158,Urgent,80 - 89,40.3,42.0,41.9,38.8,1.6,2,37.1,42.0,34.8,39.5,2.4
159,Urgent,90 - 99,3.9,4.0,5.5,2.3,1.6,2,4.6,4.0,2.2,6.9,2.4
160,Elective,0 - 9,-0.3,0.0,1.2,-1.9,1.6,2,4.3,0.0,1.9,6.7,2.4
161,Elective,10 - 19,-0.4,0.0,1.2,-1.9,1.6,2,-0.3,0.0,-2.6,2.1,2.4
162,Elective,20 - 29,-1.6,3.0,-0.0,-3.2,1.6,2,-0.5,3.0,-2.9,1.8,2.4
163,Elective,30 - 39,4.6,6.0,6.2,3.0,1.6,2,3.7,6.0,1.3,6.0,2.4
164,Elective,40 - 49,17.5,16.0,19.0,15.9,1.6,2,17.4,16.0,15.1,19.8,2.4
165,Elective,50 - 59,30.6,29.0,32.2,29.0,1.6,2,31.1,29.0,28.8,33.5,2.4
166,Elective,60 - 69,50.9,53.0,52.5,49.3,1.6,2,49.5,53.0,47.1,51.8,2.4
167,Elective,70 - 79,70.1,68.0,71.7,68.5,1.6,2,70.8,68.0,68.5,73.2,2.4
168,Elective,80 - 89,24.4,23.0,25.9,22.8,1.6,2,22.3,23.0,20.0,24.7,2.4
169,Elective,90 - 99,2.8,2.0,4.3,1.2,1.6,2,3.1,2.0,0.7,5.4,2.4
170,Newborn,0 - 9,1.9,0.0,3.5,0.4,1.6,2,3.5,0.0,1.1,5.8,2.4
171,Newborn,10 - 19,-0.6,0.0,0.9,-2.2,1.6,2,1.2,0.0,-1.2,3.5,2.4
172,Newborn,20 - 29,1.6,0.0,3.2,0.1,1.6,2,3.8,0.0,1.4,6.1,2.4
173,Newborn,30 - 39,5.0,0.0,6.6,3.4,1.6,2,6.0,0.0,3.7,8.4,2.4
174,Newborn,40 - 49,-0.9,0.0,0.7,-2.5,1.6,2,-0.1,0.0,-2.4,2.3,2.4
175,Newborn,50 - 59,-0.1,0.0,1.5,-1.6,1.6,2,-1.4,0.0,-3.8,0.9,2.4
176,Newborn,60 - 69,2.9,0.0,4.5,1.4,1.6,2,1.7,0.0,-0.7,4.0,2.4
177,Newborn,70 - 79,1.0,0.0,2.6,-0.6,1.6,2,1.3,0.0,-1.0,3.7,2.4
178,Newborn,80 - 89,0.5,0.0,2.1,-1.1,1.6,2,2.8,0.0,0.5,5.2,2.4
179,Newborn,90 - 99,-0.6,0.0,1.0,-2.2,1.6,2,-1.4,0.0,-3.7,1.0,2.4
180,Not Available,0 - 9,-0.2,0.0,1.4,-1.7,1.6,2,-3.1,0.0,-5.4,-0.7,2.4
181,Not Available,10 - 19,-1.8,0.0,-0.3,-3.4,1.6,2,-1.4,0.0,-3.8,0.9,2.4
182,Not Available,20 - 29,2.0,0.0,3.6,0.5,1.6,2,4.3,0.0,2.0,6.7,2.4
183,Not Available,30 - 39,3.3,2.0,4.9,1.7,1.6,2,4.0,2.0,1.6,6.4,2.4
184,Not Available,40 - 49,7.2,4.0,8.7,5.6,1.6,2,8.8,4.0,6.4,11.1,2.4
185,Not Available,50 - 59,6.2,8.0,7.8,4.7,1.6,2,7.0,8.0,4.6,9.3,2.4
186,Not Available,60 - 69,5.8,6.0,7.4,4.2,1.6,2,6.2,6.0,3.8,8.5,2.4
187,Not Available,70 - 79,14.9,12.0,16.5,13.3,1.6,2,15.7,12.0,13.3,18.0,2.4
188,Not Available,80 - 89,9.0,10.0,10.5,7.4,1.6,2,8.5,10.0,6.2,10.9,2.4
189,Not Available,90 - 99,0.7,1.0,2.3,-0.9,1.6,2,4.1,1.0,1.7,6.5,2.4
190,Trauma Center,0 - 9,-3.4,0.0,-1.8,-5.0,1.6,2,-4.8,0.0,-7.1,-2.4,2.4
191,Trauma Center,10 - 19,-3.0,0.0,-1.5,-4.6,1.6,2,-4.4,0.0,-6.7,-2.0,2.4
192,Trauma Center,20 - 29,-2.5,0.0,-0.9,-4.0,1.6,2,1.4,0.0,-1.0,3.7,2.4
193,Trauma Center,30 - 39,-1.2,0.0,0.3,-2.8,1.6,2,-0.8,0.0,-3.2,1.5,2.4
194,Trauma Center,40 - 49,1.7,0.0,3.3,0.1,1.6,2,-1.3,0.0,-3.7,1.1,2.4
195,Trauma Center,50 - 59,0.9,0.0,2.5,-0.6,1.6,2,-1.0,0.0,-3.4,1.3,2.4
196,Trauma Center,60 - 69,6.8,0.0,8.4,5.2,1.6,2,6.6,0.0,4.3,9.0,2.4
197,Trauma Center,70 - 79,3.3,0.0,4.8,1.7,1.6,2,3.7,0.0,1.3,6.0,2.4
198,Trauma Center,80 - 89,2.5,0.0,4.0,0.9,1.6,2,3.9,0.0,1.6,6.3,2.4
199,Trauma Center,90 - 99,3.0,0.0,4.6,1.4,1.6,2,1.0,0.0,-1.3,3.4,2.4
200,Not Mapped,0 - 9,0.8,0.0,2.3,-0.8,1.6,2,0.8,0.0,-1.6,3.2,2.4
201,Not Mapped,10 - 19,2.0,0.0,3.6,0.4,1.6,2,2.7,0.0,0.3,5.0,2.4
202,Not Mapped,20 - 29,1.6,1.0,3.2,0.1,1.6,2,2.1,1.0,-0.2,4.5,2.4
203,Not Mapped,30 - 39,-0.5,0.0,1.0,-2.1,1.6,2,0.4,0.0,-2.0,2.7,2.4
204,Not Mapped,40 - 49,-0.8,1.0,0.8,-2.3,1.6,2,-0.9,1.0,-3.3,1.4,2.4
205,Not Mapped,50 - 59,2.7,1.0,4.3,1.1,1.6,2,3.0,1.0,0.6,5.3,2.4
206,Not Mapped,60 - 69,-0.5,0.0,1.0,-2.1,1.6,2,0.2,0.0,-2.2,2.5,2.4
207,Not Mapped,70 - 79,2.5,2.0,4.0,0.9,1.6,2,3.3,2.0,0.9,5.7,2.4
208,Not Mapped,80 - 89,5.1,1.0,6.7,3.6,1.6,2,7.8,1.0,5.4,10.2,2.4
209,Not Mapped,90 - 99,-1.6,0.0,-0.0,-3.2,1.6,2,-1.7,0.0,-4.0,0.7,2.4
210,Emergency,0 - 9,4.5,4.0,5.6,3.3,1.2,3,3.2,4.0,1.6,4.8,1.6
211,Emergency,10 - 19,-1.4,2.0,-0.2,-2.5,1.2,3,-0.8,2.0,-2.4,0.7,1.6
212,Emergency,20 - 29,11.0,13.0,12.2,9.9,1.2,3,10.8,13.0,9.2,12.4,1.6
213,Emergency,30 - 39,16.9,15.0,18.1,15.7,1.2,3,17.4,15.0,15.9,19.0,1.6
214,Emergency,40 - 49,50.9,53.0,52.1,49.7,1.2,3,49.7,53.0,48.1,51.3,1.6
215,Emergency,50 - 59,88.3,87.0,89.4,87.1,1.2,3,90.4,87.0,88.9,92.0,1.6
216,Emergency,60 - 69,100.6,103.0,101.8,99.5,1.2,3,99.1,103.0,97.5,100.6,1.6
217,Emergency,70 - 79,145.4,144.0,146.6,144.2,1.2,3,145.7,144.0,144.2,147.3,1.6
218,Emergency,80 - 89,107.3,105.0,108.5,106.1,1.2,3,108.0,105.0,106.4,109.6,1.6
219,Emergency,90 - 99,16.1,16.0,17.3,14.9,1.2,3,16.4,16.0,14.9,18.0,1.6
220,Urgent,0 - 9,2.3,0.0,3.4,1.1,1.2,3,1.3,0.0,-0.2,2.9,1.6
221,Urgent,10 - 19,4.1,0.0,5.3,2.9,1.2,3,0.6,0.0,-1.0,2.2,1.6
222,Urgent,20 - 29,1.2,1.0,2.4,0.0,1.2,3,2.4,1.0,0.9,4.0,1.6
223,Urgent,30 - 39,3.4,5.0,4.6,2.3,1.2,3,3.9,5.0,2.3,5.4,1.6
224,Urgent,40 - 49,20.7,21.0,21.9,19.6,1.2,3,20.2,21.0,18.6,21.8,1.6
225,Urgent,50 - 59,42.2,44.0,43.4,41.0,1.2,3,40.8,44.0,39.2,42.3,1.6
226,Urgent,60 - 69,38.7,41.0,39.8,37.5,1.2,3,36.7,41.0,35.1,38.3,1.6
227,Urgent,70 - 79,50.4,51.0,51.5,49.2,1.2,3,50.7,51.0,49.1,52.3,1.6
228,Urgent,80 - 89,40.0,42.0,41.2,38.8,1.2,3,40.3,42.0,38.8,41.9,1.6
229,Urgent,90 - 99,2.3,4.0,3.5,1.1,1.2,3,3.9,4.0,2.3,5.5,1.6
230,Elective,0 - 9,-0.1,0.0,1.0,-1.3,1.2,3,-0.3,0.0,-1.9,1.2,1.6
231,Elective,10 - 19,0.9,0.0,2.0,-0.3,1.2,3,-0.4,0.0,-1.9,1.2,1.6
232,Elective,20 - 29,-2.7,3.0,-1.5,-3.9,1.2,3,-1.6,3.0,-3.2,-0.0,1.6
233,Elective,30 - 39,3.5,6.0,4.7,2.4,1.2,3,4.6,6.0,3.0,6.2,1.6
234,Elective,40 - 49,17.4,16.0,18.6,16.2,1.2,3,17.5,16.0,15.9,19.0,1.6
235,Elective,50 - 59,30.5,29.0,31.7,29.4,1.2,3,30.6,29.0,29.0,32.2,1.6
236,Elective,60 - 69,50.3,53.0,51.4,49.1,1.2,3,50.9,53.0,49.3,52.5,1.6
237,Elective,70 - 79,68.2,68.0,69.4,67.0,1.2,3,70.1,68.0,68.5,71.7,1.6
238,Elective,80 - 89,21.6,23.0,22.8,20.4,1.2,3,24.4,23.0,22.8,25.9,1.6
239,Elective,90 - 99,2.9,2.0,4.1,1.7,1.2,3,2.8,2.0,1.2,4.3,1.6
240,Newborn,0 - 9,0.8,0.0,2.0,-0.3,1.2,3,1.9,0.0,0.4,3.5,1.6
241,Newborn,10 - 19,-0.1,0.0,1.0,-1.3,1.2,3,-0.6,0.0,-2.2,0.9,1.6
242,Newborn,20 - 29,0.0,0.0,1.2,-1.1,1.2,3,1.6,0.0,0.1,3.2,1.6
243,Newborn,30 - 39,3.8,0.0,5.0,2.6,1.2,3,5.0,0.0,3.4,6.6,1.6
244,Newborn,40 - 49,-2.1,0.0,-0.9,-3.3,1.2,3,-0.9,0.0,-2.5,0.7,1.6
245,Newborn,50 - 59,-1.7,0.0,-0.6,-2.9,1.2,3,-0.1,0.0,-1.6,1.5,1.6
246,Newborn,60 - 69,2.5,0.0,3.7,1.4,1.2,3,2.9,0.0,1.4,4.5,1.6
247,Newborn,70 - 79,1.5,0.0,2.6,0.3,1.2,3,1.0,0.0,-0.6,2.6,1.6
248,Newborn,80 - 89,0.3,0.0,1.5,-0.9,1.2,3,0.5,0.0,-1.1,2.1,1.6
249,Newborn,90 - 99,-0.6,0.0,0.5,-1.8,1.2,3,-0.6,0.0,-2.2,1.0,1.6
250,Not Available,0 - 9,-1.7,0.0,-0.5,-2.9,1.2,3,-0.2,0.0,-1.7,1.4,1.6
251,Not Available,10 - 19,-1.9,0.0,-0.7,-3.0,1.2,3,-1.8,0.0,-3.4,-0.3,1.6
252,Not Available,20 - 29,2.9,0.0,4.1,1.7,1.2,3,2.0,0.0,0.5,3.6,1.6
253,Not Available,30 - 39,4.9,2.0,6.0,3.7,1.2,3,3.3,2.0,1.7,4.9,1.6
254,Not Available,40 - 49,4.2,4.0,5.4,3.1,1.2,3,7.2,4.0,5.6,8.7,1.6
255,Not Available,50 - 59,2.4,8.0,3.6,1.3,1.2,3,6.2,8.0,4.7,7.8,1.6
256,Not Available,60 - 69,6.5,6.0,7.7,5.3,1.2,3,5.8,6.0,4.2,7.4,1.6
257,Not Available,70 - 79,14.1,12.0,15.3,12.9,1.2,3,14.9,12.0,13.3,16.5,1.6
258,Not Available,80 - 89,9.8,10.0,11.0,8.7,1.2,3,9.0,10.0,7.4,10.5,1.6
259,Not Available,90 - 99,1.1,1.0,2.2,-0.1,1.2,3,0.7,1.0,-0.9,2.3,1.6
260,Trauma Center,0 - 9,-2.1,0.0,-0.9,-3.3,1.2,3,-3.4,0.0,-5.0,-1.8,1.6
261,Trauma Center,10 - 19,-2.1,0.0,-0.9,-3.3,1.2,3,-3.0,0.0,-4.6,-1.5,1.6
262,Trauma Center,20 - 29,-4.7,0.0,-3.6,-5.9,1.2,3,-2.5,0.0,-4.0,-0.9,1.6
