,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
78,Emergency,80 - 89,98.9,101.0,101.3,96.6,2.4,1,101.2,101.0,96.4,105.9,4.7
79,Emergency,90 - 99,17.5,17.0,19.8,15.1,2.4,1,16.9,17.0,12.1,21.6,4.7
80,Urgent,0 - 9,2.6,1.0,4.9,0.2,2.4,1,1.3,1.0,-3.4,6.0,4.7
81,Urgent,10 - 19,1.2,0.0,3.6,-1.1,2.4,1,2.5,0.0,-2.3,7.2,4.7
82,Urgent,20 - 29,13.5,4.0,15.9,11.2,2.4,1,5.8,4.0,1.1,10.6,4.7
83,Urgent,30 - 39,11.2,5.0,13.6,8.8,2.4,1,5.9,5.0,1.2,10.6,4.7
84,Urgent,40 - 49,22.4,24.0,24.8,20.1,2.4,1,23.5,24.0,18.8,28.2,4.7
85,Urgent,50 - 59,37.1,36.0,39.4,34.7,2.4,1,34.2,36.0,29.5,38.9,4.7
86,Urgent,60 - 69,49.6,43.0,51.9,47.2,2.4,1,52.8,43.0,48.1,57.6,4.7
87,Urgent,70 - 79,48.1,50.0,50.4,45.7,2.4,1,48.7,50.0,43.9,53.4,4.7
88,Urgent,80 - 89,36.3,37.0,38.6,33.9,2.4,1,34.2,37.0,29.5,39.0,4.7
89,Urgent,90 - 99,6.8,5.0,9.1,4.4,2.4,1,-1.8,5.0,-6.5,3.0,4.7
90,Elective,0 - 9,-4.0,1.0,-1.7,-6.4,2.4,1,-3.5,1.0,-8.3,1.2,4.7
91,Elective,10 - 19,-0.7,0.0,1.6,-3.1,2.4,1,-1.5,0.0,-6.2,3.2,4.7
92,Elective,20 - 29,0.6,4.0,3.0,-1.7,2.4,1,-2.5,4.0,-7.2,2.2,4.7
93,Elective,30 - 39,-6.2,6.0,-3.8,-8.5,2.4,1,3.3,6.0,-1.4,8.0,4.7
94,Elective,40 - 49,22.0,16.0,24.3,19.6,2.4,1,15.2,16.0,10.5,19.9,4.7
95,Elective,50 - 59,32.0,27.0,34.3,29.6,2.4,1,32.2,27.0,27.5,37.0,4.7
96,Elective,60 - 69,41.0,43.0,43.4,38.6,2.4,1,41.8,43.0,37.1,46.5,4.7
97,Elective,70 - 79,51.2,45.0,53.6,48.9,2.4,1,56.6,45.0,51.9,61.3,4.7
98,Elective,80 - 89,22.1,27.0,24.5,19.8,2.4,1,17.5,27.0,12.8,22.2,4.7
99,Elective,90 - 99,-0.1,1.0,2.2,-2.5,2.4,1,-0.2,1.0,-4.9,4.5,4.7
100,Newborn,0 - 9,1.5,0.0,3.8,-0.9,2.4,1,2.5,0.0,-2.2,7.2,4.7
101,Newborn,10 - 19,5.3,0.0,7.7,3.0,2.4,1,7.0,0.0,2.3,11.7,4.7
102,Newborn,20 - 29,-4.2,0.0,-1.8,-6.6,2.4,1,-1.5,0.0,-6.2,3.2,4.7
103,Newborn,30 - 39,0.2,0.0,2.5,-2.2,2.4,1,-0.5,0.0,-5.2,4.2,4.7
104,Newborn,40 - 49,-1.0,0.0,1.3,-3.4,2.4,1,-2.1,0.0,-6.8,2.7,4.7
105,Newborn,50 - 59,-0.4,0.0,2.0,-2.7,2.4,1,3.1,0.0,-1.6,7.8,4.7
106,Newborn,60 - 69,-1.5,0.0,0.8,-3.9,2.4,1,1.1,0.0,-3.6,5.8,4.7
107,Newborn,70 - 79,-2.8,0.0,-0.4,-5.1,2.4,1,-6.6,0.0,-11.3,-1.9,4.7
108,Newborn,80 - 89,2.8,0.0,5.2,0.4,2.4,1,0.8,0.0,-3.9,5.5,4.7
109,Newborn,90 - 99,-3.0,0.0,-0.7,-5.4,2.4,1,3.0,0.0,-1.7,7.7,4.7
110,Not Available,0 - 9,2.2,0.0,4.6,-0.2,2.4,1,-0.3,0.0,-5.0,4.4,4.7
111,Not Available,10 - 19,1.4,0.0,3.7,-1.0,2.4,1,2.9,0.0,-1.8,7.6,4.7
112,Not Available,20 - 29,5.8,0.0,8.1,3.4,2.4,1,12.6,0.0,7.9,17.3,4.7
113,Not Available,30 - 39,2.1,3.0,4.4,-0.3,2.4,1,3.6,3.0,-1.1,8.3,4.7
114,Not Available,40 - 49,-7.2,1.0,-4.8,-9.5,2.4,1,-7.5,1.0,-12.2,-2.8,4.7
115,Not Available,50 - 59,0.1,2.0,2.4,-2.3,2.4,1,1.6,2.0,-3.1,6.3,4.7
116,Not Available,60 - 69,8.6,10.0,10.9,6.2,2.4,1,6.7,10.0,2.0,11.5,4.7
117,Not Available,70 - 79,16.6,16.0,18.9,14.2,2.4,1,17.0,16.0,12.3,21.7,4.7
118,Not Available,80 - 89,8.8,10.0,11.1,6.4,2.4,1,7.2,10.0,2.5,11.9,4.7
119,Not Available,90 - 99,1.1,4.0,3.5,-1.2,2.4,1,0.0,4.0,-4.7,4.7,4.7
120,Trauma Center,0 - 9,-0.7,0.0,1.7,-3.1,2.4,1,-5.4,0.0,-10.1,-0.6,4.7
121,Trauma Center,10 - 19,0.9,0.0,3.3,-1.4,2.4,1,2.1,0.0,-2.6,6.8,4.7
122,Trauma Center,20 - 29,4.7,0.0,7.0,2.3,2.4,1,7.0,0.0,2.3,11.8,4.7
123,Trauma Center,30 - 39,5.0,0.0,7.4,2.7,2.4,1,7.3,0.0,2.5,12.0,4.7
124,Trauma Center,40 - 49,-1.0,0.0,1.4,-3.3,2.4,1,-1.0,0.0,-5.7,3.8,4.7
125,Trauma Center,50 - 59,-1.4,0.0,1.0,-3.7,2.4,1,0.7,0.0,-4.0,5.4,4.7
126,Trauma Center,60 - 69,-0.5,0.0,1.9,-2.8,2.4,1,1.3,0.0,-3.4,6.0,4.7
127,Trauma Center,70 - 79,-1.2,0.0,1.1,-3.6,2.4,1,0.1,0.0,-4.6,4.8,4.7
128,Trauma Center,80 - 89,-0.5,0.0,1.9,-2.9,2.4,1,-0.2,0.0,-4.9,4.5,4.7
129,Trauma Center,90 - 99,-13.8,0.0,-11.4,-16.1,2.4,1,-13.4,0.0,-18.2,-8.7,4.7
130,Not Mapped,0 - 9,-0.1,0.0,2.3,-2.5,2.4,1,-0.5,0.0,-5.2,4.2,4.7
131,Not Mapped,10 - 19,-0.5,0.0,1.8,-2.9,2.4,1,-0.5,0.0,-5.2,4.2,4.7
132,Not Mapped,20 - 29,-1.5,0.0,0.8,-3.9,2.4,1,-3.3,0.0,-8.0,1.4,4.7
133,Not Mapped,30 - 39,1.2,0.0,3.5,-1.2,2.4,1,0.2,0.0,-4.5,4.9,4.7
134,Not Mapped,40 - 49,3.7,0.0,6.0,1.3,2.4,1,0.7,0.0,-4.0,5.5,4.7
135,Not Mapped,50 - 59,1.3,1.0,3.6,-1.1,2.4,1,2.9,1.0,-1.8,7.7,4.7
136,Not Mapped,60 - 69,-1.8,0.0,0.5,-4.2,2.4,1,-1.6,0.0,-6.3,3.1,4.7
137,Not Mapped,70 - 79,-0.4,0.0,1.9,-2.8,2.4,1,-0.7,0.0,-5.4,4.0,4.7
138,Not Mapped,80 - 89,3.1,1.0,5.5,0.8,2.4,1,4.5,1.0,-0.3,9.2,4.7
139,Not Mapped,90 - 99,-1.3,0.0,1.0,-3.7,2.4,1,0.6,0.0,-4.1,5.4,4.7
140,Emergency,0 - 9,6.5,2.0,8.1,4.9,1.6,2,7.8,2.0,5.4,10.2,2.4
141,Emergency,10 - 19,5.5,4.0,7.1,3.9,1.6,2,9.6,4.0,7.2,12.0,2.4
142,Emergency,20 - 29,12.2,11.0,13.8,10.7,1.6,2,11.5,11.0,9.2,13.9,2.4
143,Emergency,30 - 39,31.0,29.0,32.6,29.5,1.6,2,29.6,29.0,27.2,31.9,2.4
144,Emergency,40 - 49,70.6,71.0,72.2,69.1,1.6,2,69.9,71.0,67.6,72.3,2.4
145,Emergency,50 - 59,89.2,92.0,90.8,87.6,1.6,2,86.9,92.0,84.6,89.3,2.4
146,Emergency,60 - 69,108.3,106.0,109.9,106.8,1.6,2,107.3,106.0,105.0,109.7,2.4
147,Emergency,70 - 79,145.7,144.0,147.3,144.1,1.6,2,142.8,144.0,140.4,145.1,2.4
148,Emergency,80 - 89,99.2,101.0,100.8,97.7,1.6,2,98.9,101.0,96.6,101.3,2.4
149,Emergency,90 - 99,14.9,17.0,16.5,13.4,1.6,2,17.5,17.0,15.1,19.8,2.4
150,Urgent,0 - 9,0.9,1.0,2.4,-0.7,1.6,2,2.6,1.0,0.2,4.9,2.4
151,Urgent,10 - 19,0.5,0.0,2.1,-1.1,1.6,2,1.2,0.0,-1.1,3.6,2.4
152,Urgent,20 - 29,10.4,4.0,11.9,8.8,1.6,2,13.5,4.0,11.2,15.9,2.4
153,Urgent,30 - 39,10.1,5.0,11.7,8.5,1.6,2,11.2,5.0,8.8,13.6,2.4
154,Urgent,40 - 49,25.6,24.0,27.1,24.0,1.6,2,22.4,24.0,20.1,24.8,2.4
155,Urgent,50 - 59,36.1,36.0,37.7,34.6,1.6,2,37.1,36.0,34.7,39.4,2.4
156,Urgent,60 - 69,50.0,43.0,51.5,48.4,1.6,2,49.6,43.0,47.2,51.9,2.4
157,Urgent,70 - 79,47.6,50.0,49.2,46.0,1.6,2,48.1,50.0,45.7,50.4,2.4
158,Urgent,80 - 89,36.4,37.0,37.9,34.8,1.6,2,36.3,37.0,33.9,38.6,2.4
159,Urgent,90 - 99,5.1,5.0,6.6,3.5,1.6,2,6.8,5.0,4.4,9.1,2.4
160,Elective,0 - 9,-6.1,1.0,-4.5,-7.7,1.6,2,-4.0,1.0,-6.4,-1.7,2.4
161,Elective,10 - 19,-1.3,0.0,0.3,-2.8,1.6,2,-0.7,0.0,-3.1,1.6,2.4
162,Elective,20 - 29,1.5,4.0,3.0,-0.1,1.6,2,0.6,4.0,-1.7,3.0,2.4
163,Elective,30 - 39,-2.1,6.0,-0.6,-3.7,1.6,2,-6.2,6.0,-8.5,-3.8,2.4
164,Elective,40 - 49,19.4,16.0,21.0,17.8,1.6,2,22.0,16.0,19.6,24.3,2.4
165,Elective,50 - 59,26.3,27.0,27.8,24.7,1.6,2,32.0,27.0,29.6,34.3,2.4
166,Elective,60 - 69,43.2,43.0,44.8,41.6,1.6,2,41.0,43.0,38.6,43.4,2.4
167,Elective,70 - 79,48.3,45.0,49.9,46.7,1.6,2,51.2,45.0,48.9,53.6,2.4
168,Elective,80 - 89,22.8,27.0,24.4,21.3,1.6,2,22.1,27.0,19.8,24.5,2.4
169,Elective,90 - 99,-5.1,1.0,-3.5,-6.6,1.6,2,-0.1,1.0,-2.5,2.2,2.4
170,Newborn,0 - 9,0.3,0.0,1.9,-1.2,1.6,2,1.5,0.0,-0.9,3.8,2.4
171,Newborn,10 - 19,3.7,0.0,5.3,2.2,1.6,2,5.3,0.0,3.0,7.7,2.4
172,Newborn,20 - 29,-2.8,0.0,-1.2,-4.3,1.6,2,-4.2,0.0,-6.6,-1.8,2.4
173,Newborn,30 - 39,1.1,0.0,2.7,-0.5,1.6,2,0.2,0.0,-2.2,2.5,2.4
174,Newborn,40 - 49,0.2,0.0,1.8,-1.3,1.6,2,-1.0,0.0,-3.4,1.3,2.4
175,Newborn,50 - 59,1.9,0.0,3.5,0.4,1.6,2,-0.4,0.0,-2.7,2.0,2.4
176,Newborn,60 - 69,-1.0,0.0,0.6,-2.5,1.6,2,-1.5,0.0,-3.9,0.8,2.4
177,Newborn,70 - 79,0.4,0.0,2.0,-1.2,1.6,2,-2.8,0.0,-5.1,-0.4,2.4
178,Newborn,80 - 89,3.0,0.0,4.6,1.4,1.6,2,2.8,0.0,0.4,5.2,2.4
179,Newborn,90 - 99,-3.1,0.0,-1.5,-4.7,1.6,2,-3.0,0.0,-5.4,-0.7,2.4
180,Not Available,0 - 9,3.4,0.0,5.0,1.9,1.6,2,2.2,0.0,-0.2,4.6,2.4
181,Not Available,10 - 19,2.7,0.0,4.3,1.2,1.6,2,1.4,0.0,-1.0,3.7,2.4
182,Not Available,20 - 29,5.3,0.0,6.9,3.7,1.6,2,5.8,0.0,3.4,8.1,2.4
183,Not Available,30 - 39,2.8,3.0,4.4,1.2,1.6,2,2.1,3.0,-0.3,4.4,2.4
184,Not Available,40 - 49,-1.6,1.0,-0.1,-3.2,1.6,2,-7.2,1.0,-9.5,-4.8,2.4
185,Not Available,50 - 59,-0.1,2.0,1.5,-1.6,1.6,2,0.1,2.0,-2.3,2.4,2.4
186,Not Available,60 - 69,9.6,10.0,11.2,8.0,1.6,2,8.6,10.0,6.2,10.9,2.4
187,Not Available,70 - 79,14.8,16.0,16.4,13.3,1.6,2,16.6,16.0,14.2,18.9,2.4
188,Not Available,80 - 89,9.6,10.0,11.2,8.0,1.6,2,8.8,10.0,6.4,11.1,2.4
189,Not Available,90 - 99,2.7,4.0,4.3,1.1,1.6,2,1.1,4.0,-1.2,3.5,2.4
190,Trauma Center,0 - 9,-0.5,0.0,1.1,-2.0,1.6,2,-0.7,0.0,-3.1,1.7,2.4
191,Trauma Center,10 - 19,0.4,0.0,2.0,-1.2,1.6,2,0.9,0.0,-1.4,3.3,2.4
192,Trauma Center,20 - 29,4.6,0.0,6.2,3.0,1.6,2,4.7,0.0,2.3,7.0,2.4
193,Trauma Center,30 - 39,3.3,0.0,4.9,1.7,1.6,2,5.0,0.0,2.7,7.4,2.4
194,Trauma Center,40 - 49,-1.2,0.0,0.4,-2.7,1.6,2,-1.0,0.0,-3.3,1.4,2.4
195,Trauma Center,50 - 59,-3.5,0.0,-2.0,-5.1,1.6,2,-1.4,0.0,-3.7,1.0,2.4
196,Trauma Center,60 - 69,0.1,0.0,1.7,-1.5,1.6,2,-0.5,0.0,-2.8,1.9,2.4
197,Trauma Center,70 - 79,-0.0,0.0,1.6,-1.6,1.6,2,-1.2,0.0,-3.6,1.1,2.4
198,Trauma Center,80 - 89,-0.3,0.0,1.2,-1.9,1.6,2,-0.5,0.0,-2.9,1.9,2.4
199,Trauma Center,90 - 99,-8.5,0.0,-6.9,-10.1,1.6,2,-13.8,0.0,-16.1,-11.4,2.4
200,Not Mapped,0 - 9,-0.1,0.0,1.5,-1.6,1.6,2,-0.1,0.0,-2.5,2.3,2.4
201,Not Mapped,10 - 19,-1.4,0.0,0.1,-3.0,1.6,2,-0.5,0.0,-2.9,1.8,2.4
202,Not Mapped,20 - 29,-1.4,0.0,0.2,-3.0,1.6,2,-1.5,0.0,-3.9,0.8,2.4
203,Not Mapped,30 - 39,1.5,0.0,3.0,-0.1,1.6,2,1.2,0.0,-1.2,3.5,2.4
204,Not Mapped,40 - 49,3.2,0.0,4.8,1.7,1.6,2,3.7,0.0,1.3,6.0,2.4
205,Not Mapped,50 - 59,-1.3,1.0,0.3,-2.9,1.6,2,1.3,1.0,-1.1,3.6,2.4
206,Not Mapped,60 - 69,-1.4,0.0,0.2,-3.0,1.6,2,-1.8,0.0,-4.2,0.5,2.4
207,Not Mapped,70 - 79,-0.0,0.0,1.6,-1.6,1.6,2,-0.4,0.0,-2.8,1.9,2.4
208,Not Mapped,80 - 89,3.1,1.0,4.7,1.6,1.6,2,3.1,1.0,0.8,5.5,2.4
209,Not Mapped,90 - 99,-1.1,0.0,0.4,-2.7,1.6,2,-1.3,0.0,-3.7,1.0,2.4
210,Emergency,0 - 9,5.2,2.0,6.4,4.0,1.2,3,6.5,2.0,4.9,8.1,1.6
211,Emergency,10 - 19,5.1,4.0,6.3,4.0,1.2,3,5.5,4.0,3.9,7.1,1.6
212,Emergency,20 - 29,11.0,11.0,12.1,9.8,1.2,3,12.2,11.0,10.7,13.8,1.6
213,Emergency,30 - 39,33.3,29.0,34.5,32.2,1.2,3,31.0,29.0,29.5,32.6,1.6
214,Emergency,40 - 49,71.0,71.0,72.2,69.8,1.2,3,70.6,71.0,69.1,72.2,1.6
215,Emergency,50 - 59,91.5,92.0,92.7,90.4,1.2,3,89.2,92.0,87.6,90.8,1.6
216,Emergency,60 - 69,108.0,106.0,109.2,106.8,1.2,3,108.3,106.0,106.8,109.9,1.6
217,Emergency,70 - 79,145.6,144.0,146.7,144.4,1.2,3,145.7,144.0,144.1,147.3,1.6
218,Emergency,80 - 89,99.9,101.0,101.0,98.7,1.2,3,99.2,101.0,97.7,100.8,1.6
219,Emergency,90 - 99,14.9,17.0,16.0,13.7,1.2,3,14.9,17.0,13.4,16.5,1.6
220,Urgent,0 - 9,-0.0,1.0,1.2,-1.2,1.2,3,0.9,1.0,-0.7,2.4,1.6
221,Urgent,10 - 19,0.8,0.0,2.0,-0.4,1.2,3,0.5,0.0,-1.1,2.1,1.6
222,Urgent,20 - 29,9.8,4.0,11.0,8.6,1.2,3,10.4,4.0,8.8,11.9,1.6
223,Urgent,30 - 39,8.1,5.0,9.3,7.0,1.2,3,10.1,5.0,8.5,11.7,1.6
224,Urgent,40 - 49,23.4,24.0,24.6,22.3,1.2,3,25.6,24.0,24.0,27.1,1.6
225,Urgent,50 - 59,35.9,36.0,37.1,34.7,1.2,3,36.1,36.0,34.6,37.7,1.6
226,Urgent,60 - 69,50.5,43.0,51.6,49.3,1.2,3,50.0,43.0,48.4,51.5,1.6
227,Urgent,70 - 79,47.2,50.0,48.3,46.0,1.2,3,47.6,50.0,46.0,49.2,1.6
228,Urgent,80 - 89,36.6,37.0,37.8,35.4,1.2,3,36.4,37.0,34.8,37.9,1.6
229,Urgent,90 - 99,5.7,5.0,6.9,4.5,1.2,3,5.1,5.0,3.5,6.6,1.6
230,Elective,0 - 9,-4.6,1.0,-3.4,-5.8,1.2,3,-6.1,1.0,-7.7,-4.5,1.6
231,Elective,10 - 19,-1.6,0.0,-0.5,-2.8,1.2,3,-1.3,0.0,-2.8,0.3,1.6
232,Elective,20 - 29,2.0,4.0,3.2,0.9,1.2,3,1.5,4.0,-0.1,3.0,1.6
233,Elective,30 - 39,1.6,6.0,2.8,0.4,1.2,3,-2.1,6.0,-3.7,-0.6,1.6
234,Elective,40 - 49,18.8,16.0,20.0,17.6,1.2,3,19.4,16.0,17.8,21.0,1.6
235,Elective,50 - 59,25.2,27.0,26.4,24.0,1.2,3,26.3,27.0,24.7,27.8,1.6
236,Elective,60 - 69,42.9,43.0,44.0,41.7,1.2,3,43.2,43.0,41.6,44.8,1.6
237,Elective,70 - 79,47.9,45.0,49.1,46.7,1.2,3,48.3,45.0,46.7,49.9,1.6
238,Elective,80 - 89,27.6,27.0,28.8,26.5,1.2,3,22.8,27.0,21.3,24.4,1.6
239,Elective,90 - 99,-3.8,1.0,-2.6,-5.0,1.2,3,-5.1,1.0,-6.6,-3.5,1.6
240,Newborn,0 - 9,-0.4,0.0,0.8,-1.6,1.2,3,0.3,0.0,-1.2,1.9,1.6
241,Newborn,10 - 19,2.5,0.0,3.7,1.3,1.2,3,3.7,0.0,2.2,5.3,1.6
242,Newborn,20 - 29,-3.2,0.0,-2.0,-4.3,1.2,3,-2.8,0.0,-4.3,-1.2,1.6
243,Newborn,30 - 39,0.0,0.0,1.2,-1.2,1.2,3,1.1,0.0,-0.5,2.7,1.6
244,Newborn,40 - 49,-0.3,0.0,0.9,-1.4,1.2,3,0.2,0.0,-1.3,1.8,1.6
245,Newborn,50 - 59,-0.5,0.0,0.7,-1.7,1.2,3,1.9,0.0,0.4,3.5,1.6
246,Newborn,60 - 69,-1.2,0.0,-0.0,-2.4,1.2,3,-1.0,0.0,-2.5,0.6,1.6
247,Newborn,70 - 79,-1.2,0.0,-0.0,-2.4,1.2,3,0.4,0.0,-1.2,2.0,1.6
248,Newborn,80 - 89,-0.1,0.0,1.0,-1.3,1.2,3,3.0,0.0,1.4,4.6,1.6
249,Newborn,90 - 99,-0.1,0.0,1.1,-1.3,1.2,3,-3.1,0.0,-4.7,-1.5,1.6
250,Not Available,0 - 9,3.0,0.0,4.1,1.8,1.2,3,3.4,0.0,1.9,5.0,1.6
251,Not Available,10 - 19,1.6,0.0,2.7,0.4,1.2,3,2.7,0.0,1.2,4.3,1.6
252,Not Available,20 - 29,3.9,0.0,5.0,2.7,1.2,3,5.3,0.0,3.7,6.9,1.6
253,Not Available,30 - 39,3.7,3.0,4.9,2.5,1.2,3,2.8,3.0,1.2,4.4,1.6
254,Not Available,40 - 49,-0.2,1.0,0.9,-1.4,1.2,3,-1.6,1.0,-3.2,-0.1,1.6
255,Not Available,50 - 59,0.5,2.0,1.7,-0.7,1.2,3,-0.1,2.0,-1.6,1.5,1.6
256,Not Available,60 - 69,9.4,10.0,10.6,8.2,1.2,3,9.6,10.0,8.0,11.2,1.6
257,Not Available,70 - 79,14.8,16.0,16.0,13.6,1.2,3,14.8,16.0,13.3,16.4,1.6
258,Not Available,80 - 89,10.9,10.0,12.1,9.7,1.2,3,9.6,10.0,8.0,11.2,1.6
259,Not Available,90 - 99,1.8,4.0,3.0,0.6,1.2,3,2.7,4.0,1.1,4.3,1.6
260,Trauma Center,0 - 9,-2.4,0.0,-1.3,-3.6,1.2,3,-0.5,0.0,-2.0,1.1,1.6
261,Trauma Center,10 - 19,0.6,0.0,1.7,-0.6,1.2,3,0.4,0.0,-1.2,2.0,1.6
