,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
25,Elective,50 - 59,39.3,36.0,44.0,34.6,4.7,0,,,,,
26,Elective,60 - 69,54.2,56.0,58.9,49.5,4.7,0,,,,,
27,Elective,70 - 79,54.1,52.0,58.8,49.4,4.7,0,,,,,
28,Elective,80 - 89,30.7,29.0,35.4,26.0,4.7,0,,,,,
29,Elective,90 - 99,2.6,4.0,7.3,-2.1,4.7,0,,,,,
30,Newborn,0 - 9,10.4,0.0,15.1,5.7,4.7,0,,,,,
31,Newborn,10 - 19,1.0,0.0,5.7,-3.8,4.7,0,,,,,
32,Newborn,20 - 29,7.7,0.0,12.4,3.0,4.7,0,,,,,
33,Newborn,30 - 39,2.6,0.0,7.3,-2.2,4.7,0,,,,,
34,Newborn,40 - 49,3.5,0.0,8.2,-1.2,4.7,0,,,,,
35,Newborn,50 - 59,-0.7,0.0,4.0,-5.4,4.7,0,,,,,
36,Newborn,60 - 69,-0.3,0.0,4.4,-5.1,4.7,0,,,,,
37,Newborn,70 - 79,-0.7,0.0,4.0,-5.5,4.7,0,,,,,
38,Newborn,80 - 89,15.4,0.0,20.2,10.7,4.7,0,,,,,
39,Newborn,90 - 99,-3.5,0.0,1.3,-8.2,4.7,0,,,,,
40,Not Available,0 - 9,-0.6,0.0,4.1,-5.3,4.7,0,,,,,
41,Not Available,10 - 19,-0.5,0.0,4.2,-5.3,4.7,0,,,,,
42,Not Available,20 - 29,0.7,1.0,5.5,-4.0,4.7,0,,,,,
43,Not Available,30 - 39,2.0,3.0,6.7,-2.7,4.7,0,,,,,
44,Not Available,40 - 49,4.8,5.0,9.5,0.0,4.7,0,,,,,
45,Not Available,50 - 59,0.2,9.0,4.9,-4.6,4.7,0,,,,,
46,Not Available,60 - 69,3.1,9.0,7.8,-1.6,4.7,0,,,,,
47,Not Available,70 - 79,20.1,18.0,24.8,15.4,4.7,0,,,,,
48,Not Available,80 - 89,14.1,13.0,18.8,9.3,4.7,0,,,,,
49,Not Available,90 - 99,-7.6,2.0,-2.9,-12.3,4.7,0,,,,,
50,Trauma Center,0 - 9,-2.7,0.0,2.0,-7.4,4.7,0,,,,,
51,Trauma Center,10 - 19,-7.4,0.0,-2.6,-12.1,4.7,0,,,,,
52,Trauma Center,20 - 29,0.2,0.0,4.9,-4.6,4.7,0,,,,,
53,Trauma Center,30 - 39,-0.6,0.0,4.1,-5.3,4.7,0,,,,,
54,Trauma Center,40 - 49,-7.8,0.0,-3.1,-12.5,4.7,0,,,,,
55,Trauma Center,50 - 59,0.5,0.0,5.2,-4.2,4.7,0,,,,,
56,Trauma Center,60 - 69,3.1,0.0,7.8,-1.6,4.7,0,,,,,
57,Trauma Center,70 - 79,-4.9,0.0,-0.2,-9.7,4.7,0,,,,,
58,Trauma Center,80 - 89,-2.0,0.0,2.7,-6.7,4.7,0,,,,,
59,Trauma Center,90 - 99,1.1,0.0,5.8,-3.6,4.7,0,,,,,
60,Not Mapped,0 - 9,0.0,0.0,4.8,-4.7,4.7,0,,,,,
61,Not Mapped,10 - 19,-0.3,0.0,4.4,-5.0,4.7,0,,,,,
62,Not Mapped,20 - 29,5.2,0.0,9.9,0.5,4.7,0,,,,,
63,Not Mapped,30 - 39,0.8,0.0,5.5,-3.9,4.7,0,,,,,
64,Not Mapped,40 - 49,0.8,0.0,5.5,-3.9,4.7,0,,,,,
65,Not Mapped,50 - 59,0.6,1.0,5.3,-4.1,4.7,0,,,,,
66,Not Mapped,60 - 69,-0.1,0.0,4.6,-4.8,4.7,0,,,,,
67,Not Mapped,70 - 79,6.0,1.0,10.7,1.3,4.7,0,,,,,
68,Not Mapped,80 - 89,-2.9,0.0,1.8,-7.6,4.7,0,,,,,
69,Not Mapped,90 - 99,7.3,0.0,12.0,2.6,4.7,0,,,,,
70,Emergency,0 - 9,-0.7,2.0,1.6,-3.1,2.4,1,-1.9,2.0,-6.6,2.8,4.7
71,Emergency,10 - 19,4.2,4.0,6.5,1.8,2.4,1,6.2,4.0,1.5,10.9,4.7
72,Emergency,20 - 29,7.0,4.0,9.4,4.7,2.4,1,1.9,4.0,-2.9,6.6,4.7
73,Emergency,30 - 39,11.8,12.0,14.1,9.4,2.4,1,12.2,12.0,7.5,16.9,4.7
74,Emergency,40 - 49,60.8,63.0,63.2,58.5,2.4,1,51.2,63.0,46.5,55.9,4.7
75,Emergency,50 - 59,89.1,84.0,91.5,86.8,2.4,1,90.1,84.0,85.3,94.8,4.7
76,Emergency,60 - 69,104.5,101.0,106.8,102.1,2.4,1,106.4,101.0,101.7,111.1,4.7
77,Emergency,70 - 79,126.1,139.0,128.5,123.8,2.4,1,130.0,139.0,125.3,134.7,4.7
78,Emergency,80 - 89,107.8,101.0,110.1,105.4,2.4,1,109.2,101.0,104.5,113.9,4.7
79,Emergency,90 - 99,25.9,25.0,28.3,23.5,2.4,1,20.7,25.0,16.0,25.4,4.7
80,Urgent,0 - 9,2.0,1.0,4.3,-0.4,2.4,1,1.8,1.0,-2.9,6.5,4.7
81,Urgent,10 - 19,5.2,2.0,7.6,2.9,2.4,1,9.3,2.0,4.6,14.0,4.7
82,Urgent,20 - 29,3.4,1.0,5.7,1.0,2.4,1,5.1,1.0,0.4,9.8,4.7
83,Urgent,30 - 39,-2.6,6.0,-0.2,-4.9,2.4,1,-12.0,6.0,-16.7,-7.3,4.7
84,Urgent,40 - 49,13.4,13.0,15.8,11.1,2.4,1,13.1,13.0,8.4,17.9,4.7
85,Urgent,50 - 59,29.4,30.0,31.8,27.0,2.4,1,30.4,30.0,25.7,35.1,4.7
86,Urgent,60 - 69,52.7,56.0,55.0,50.3,2.4,1,55.9,56.0,51.2,60.6,4.7
87,Urgent,70 - 79,54.8,52.0,57.2,52.5,2.4,1,54.6,52.0,49.8,59.3,4.7
88,Urgent,80 - 89,32.0,31.0,34.4,29.6,2.4,1,27.2,31.0,22.5,31.9,4.7
89,Urgent,90 - 99,3.7,4.0,6.0,1.3,2.4,1,6.5,4.0,1.8,11.2,4.7
90,Elective,0 - 9,-2.6,0.0,-0.3,-5.0,2.4,1,-4.4,0.0,-9.1,0.4,4.7
91,Elective,10 - 19,-1.8,1.0,0.6,-4.1,2.4,1,-3.9,1.0,-8.6,0.9,4.7
92,Elective,20 - 29,2.7,1.0,5.0,0.3,2.4,1,-0.6,1.0,-5.3,4.1,4.7
93,Elective,30 - 39,10.2,11.0,12.5,7.8,2.4,1,12.4,11.0,7.7,17.1,4.7
94,Elective,40 - 49,16.6,17.0,19.0,14.2,2.4,1,16.8,17.0,12.1,21.5,4.7
95,Elective,50 - 59,38.3,36.0,40.6,35.9,2.4,1,39.3,36.0,34.6,44.0,4.7
96,Elective,60 - 69,55.1,56.0,57.5,52.8,2.4,1,54.2,56.0,49.5,58.9,4.7
97,Elective,70 - 79,52.4,52.0,54.7,50.0,2.4,1,54.1,52.0,49.4,58.8,4.7
98,Elective,80 - 89,31.2,29.0,33.6,28.9,2.4,1,30.7,29.0,26.0,35.4,4.7
99,Elective,90 - 99,1.1,4.0,3.5,-1.2,2.4,1,2.6,4.0,-2.1,7.3,4.7
100,Newborn,0 - 9,4.8,0.0,7.2,2.5,2.4,1,10.4,0.0,5.7,15.1,4.7
101,Newborn,10 - 19,1.9,0.0,4.3,-0.5,2.4,1,1.0,0.0,-3.8,5.7,4.7
102,Newborn,20 - 29,2.7,0.0,5.1,0.4,2.4,1,7.7,0.0,3.0,12.4,4.7
103,Newborn,30 - 39,-1.3,0.0,1.1,-3.6,2.4,1,2.6,0.0,-2.2,7.3,4.7
104,Newborn,40 - 49,5.0,0.0,7.4,2.7,2.4,1,3.5,0.0,-1.2,8.2,4.7
105,Newborn,50 - 59,-2.6,0.0,-0.3,-5.0,2.4,1,-0.7,0.0,-5.4,4.0,4.7
106,Newborn,60 - 69,0.2,0.0,2.6,-2.1,2.4,1,-0.3,0.0,-5.1,4.4,4.7
107,Newborn,70 - 79,-1.3,0.0,1.1,-3.6,2.4,1,-0.7,0.0,-5.5,4.0,4.7
108,Newborn,80 - 89,8.2,0.0,10.6,5.9,2.4,1,15.4,0.0,10.7,20.2,4.7
109,Newborn,90 - 99,-1.1,0.0,1.3,-3.4,2.4,1,-3.5,0.0,-8.2,1.3,4.7
110,Not Available,0 - 9,-0.9,0.0,1.5,-3.2,2.4,1,-0.6,0.0,-5.3,4.1,4.7
111,Not Available,10 - 19,-0.9,0.0,1.4,-3.3,2.4,1,-0.5,0.0,-5.3,4.2,4.7
112,Not Available,20 - 29,-0.9,1.0,1.5,-3.2,2.4,1,0.7,1.0,-4.0,5.5,4.7
113,Not Available,30 - 39,-4.4,3.0,-2.0,-6.7,2.4,1,2.0,3.0,-2.7,6.7,4.7
114,Not Available,40 - 49,-1.6,5.0,0.8,-3.9,2.4,1,4.8,5.0,0.0,9.5,4.7
115,Not Available,50 - 59,4.9,9.0,7.3,2.6,2.4,1,0.2,9.0,-4.6,4.9,4.7
116,Not Available,60 - 69,3.1,9.0,5.4,0.7,2.4,1,3.1,9.0,-1.6,7.8,4.7
117,Not Available,70 - 79,18.3,18.0,20.6,15.9,2.4,1,20.1,18.0,15.4,24.8,4.7
118,Not Available,80 - 89,18.1,13.0,20.5,15.8,2.4,1,14.1,13.0,9.3,18.8,4.7
119,Not Available,90 - 99,-0.5,2.0,1.8,-2.9,2.4,1,-7.6,2.0,-12.3,-2.9,4.7
120,Trauma Center,0 - 9,-3.2,0.0,-0.8,-5.5,2.4,1,-2.7,0.0,-7.4,2.0,4.7
121,Trauma Center,10 - 19,-4.4,0.0,-2.1,-6.8,2.4,1,-7.4,0.0,-12.1,-2.6,4.7
122,Trauma Center,20 - 29,-1.1,0.0,1.2,-3.5,2.4,1,0.2,0.0,-4.6,4.9,4.7
123,Trauma Center,30 - 39,-0.3,0.0,2.0,-2.7,2.4,1,-0.6,0.0,-5.3,4.1,4.7
124,Trauma Center,40 - 49,-3.7,0.0,-1.4,-6.1,2.4,1,-7.8,0.0,-12.5,-3.1,4.7
125,Trauma Center,50 - 59,-0.1,0.0,2.3,-2.4,2.4,1,0.5,0.0,-4.2,5.2,4.7
126,Trauma Center,60 - 69,2.7,0.0,5.0,0.3,2.4,1,3.1,0.0,-1.6,7.8,4.7
127,Trauma Center,70 - 79,-1.9,0.0,0.5,-4.3,2.4,1,-4.9,0.0,-9.7,-0.2,4.7
128,Trauma Center,80 - 89,-0.3,0.0,2.0,-2.7,2.4,1,-2.0,0.0,-6.7,2.7,4.7
129,Trauma Center,90 - 99,-1.5,0.0,0.9,-3.8,2.4,1,1.1,0.0,-3.6,5.8,4.7
130,Not Mapped,0 - 9,0.6,0.0,2.9,-1.8,2.4,1,0.0,0.0,-4.7,4.8,4.7
131,Not Mapped,10 - 19,-1.0,0.0,1.4,-3.4,2.4,1,-0.3,0.0,-5.0,4.4,4.7
132,Not Mapped,20 - 29,2.1,0.0,4.5,-0.2,2.4,1,5.2,0.0,0.5,9.9,4.7
133,Not Mapped,30 - 39,6.7,0.0,9.1,4.3,2.4,1,0.8,0.0,-3.9,5.5,4.7
134,Not Mapped,40 - 49,-0.2,0.0,2.1,-2.6,2.4,1,0.8,0.0,-3.9,5.5,4.7
135,Not Mapped,50 - 59,0.2,1.0,2.5,-2.2,2.4,1,0.6,1.0,-4.1,5.3,4.7
136,Not Mapped,60 - 69,0.4,0.0,2.7,-2.0,2.4,1,-0.1,0.0,-4.8,4.6,4.7
137,Not Mapped,70 - 79,4.0,1.0,6.3,1.6,2.4,1,6.0,1.0,1.3,10.7,4.7
138,Not Mapped,80 - 89,-7.5,0.0,-5.1,-9.9,2.4,1,-2.9,0.0,-7.6,1.8,4.7
139,Not Mapped,90 - 99,3.9,0.0,6.3,1.6,2.4,1,7.3,0.0,2.6,12.0,4.7
140,Emergency,0 - 9,0.9,2.0,2.5,-0.6,1.6,2,-0.7,2.0,-3.1,1.6,2.4
141,Emergency,10 - 19,4.2,4.0,5.7,2.6,1.6,2,4.2,4.0,1.8,6.5,2.4
142,Emergency,20 - 29,4.8,4.0,6.4,3.2,1.6,2,7.0,4.0,4.7,9.4,2.4
143,Emergency,30 - 39,14.4,12.0,16.0,12.8,1.6,2,11.8,12.0,9.4,14.1,2.4
144,Emergency,40 - 49,63.6,63.0,65.2,62.0,1.6,2,60.8,63.0,58.5,63.2,2.4
145,Emergency,50 - 59,89.0,84.0,90.6,87.4,1.6,2,89.1,84.0,86.8,91.5,2.4
146,Emergency,60 - 69,100.8,101.0,102.4,99.2,1.6,2,104.5,101.0,102.1,106.8,2.4
147,Emergency,70 - 79,131.3,139.0,132.9,129.7,1.6,2,126.1,139.0,123.8,128.5,2.4
148,Emergency,80 - 89,103.8,101.0,105.4,102.2,1.6,2,107.8,101.0,105.4,110.1,2.4
149,Emergency,90 - 99,27.4,25.0,29.0,25.9,1.6,2,25.9,25.0,23.5,28.3,2.4
150,Urgent,0 - 9,5.8,1.0,7.4,4.2,1.6,2,2.0,1.0,-0.4,4.3,2.4
151,Urgent,10 - 19,4.0,2.0,5.5,2.4,1.6,2,5.2,2.0,2.9,7.6,2.4
152,Urgent,20 - 29,2.9,1.0,4.5,1.4,1.6,2,3.4,1.0,1.0,5.7,2.4
153,Urgent,30 - 39,1.2,6.0,2.7,-0.4,1.6,2,-2.6,6.0,-4.9,-0.2,2.4
154,Urgent,40 - 49,12.6,13.0,14.1,11.0,1.6,2,13.4,13.0,11.1,15.8,2.4
155,Urgent,50 - 59,30.0,30.0,31.5,28.4,1.6,2,29.4,30.0,27.0,31.8,2.4
156,Urgent,60 - 69,55.0,56.0,56.5,53.4,1.6,2,52.7,56.0,50.3,55.0,2.4
157,Urgent,70 - 79,53.9,52.0,55.5,52.4,1.6,2,54.8,52.0,52.5,57.2,2.4
158,Urgent,80 - 89,31.5,31.0,33.1,29.9,1.6,2,32.0,31.0,29.6,34.4,2.4
159,Urgent,90 - 99,3.9,4.0,5.4,2.3,1.6,2,3.7,4.0,1.3,6.0,2.4
160,Elective,0 - 9,5.5,0.0,7.1,3.9,1.6,2,-2.6,0.0,-5.0,-0.3,2.4
161,Elective,10 - 19,-0.4,1.0,1.2,-2.0,1.6,2,-1.8,1.0,-4.1,0.6,2.4
162,Elective,20 - 29,3.1,1.0,4.6,1.5,1.6,2,2.7,1.0,0.3,5.0,2.4
163,Elective,30 - 39,14.1,11.0,15.7,12.6,1.6,2,10.2,11.0,7.8,12.5,2.4
164,Elective,40 - 49,15.3,17.0,16.9,13.8,1.6,2,16.6,17.0,14.2,19.0,2.4
165,Elective,50 - 59,34.2,36.0,35.8,32.7,1.6,2,38.3,36.0,35.9,40.6,2.4
166,Elective,60 - 69,56.2,56.0,57.7,54.6,1.6,2,55.1,56.0,52.8,57.5,2.4
167,Elective,70 - 79,52.5,52.0,54.1,51.0,1.6,2,52.4,52.0,50.0,54.7,2.4
168,Elective,80 - 89,28.7,29.0,30.3,27.1,1.6,2,31.2,29.0,28.9,33.6,2.4
169,Elective,90 - 99,2.1,4.0,3.7,0.6,1.6,2,1.1,4.0,-1.2,3.5,2.4
170,Newborn,0 - 9,2.6,0.0,4.2,1.0,1.6,2,4.8,0.0,2.5,7.2,2.4
171,Newborn,10 - 19,0.5,0.0,2.1,-1.1,1.6,2,1.9,0.0,-0.5,4.3,2.4
172,Newborn,20 - 29,0.7,0.0,2.3,-0.9,1.6,2,2.7,0.0,0.4,5.1,2.4
173,Newborn,30 - 39,-0.6,0.0,0.9,-2.2,1.6,2,-1.3,0.0,-3.6,1.1,2.4
174,Newborn,40 - 49,2.1,0.0,3.6,0.5,1.6,2,5.0,0.0,2.7,7.4,2.4
175,Newborn,50 - 59,-1.1,0.0,0.4,-2.7,1.6,2,-2.6,0.0,-5.0,-0.3,2.4
176,Newborn,60 - 69,1.6,0.0,3.1,-0.0,1.6,2,0.2,0.0,-2.1,2.6,2.4
177,Newborn,70 - 79,-0.3,0.0,1.2,-1.9,1.6,2,-1.3,0.0,-3.6,1.1,2.4
178,Newborn,80 - 89,4.8,0.0,6.3,3.2,1.6,2,8.2,0.0,5.9,10.6,2.4
179,Newborn,90 - 99,-1.0,0.0,0.6,-2.6,1.6,2,-1.1,0.0,-3.4,1.3,2.4
180,Not Available,0 - 9,-1.0,0.0,0.6,-2.6,1.6,2,-0.9,0.0,-3.2,1.5,2.4
181,Not Available,10 - 19,-0.5,0.0,1.0,-2.1,1.6,2,-0.9,0.0,-3.3,1.4,2.4
182,Not Available,20 - 29,0.3,1.0,1.9,-1.3,1.6,2,-0.9,1.0,-3.2,1.5,2.4
183,Not Available,30 - 39,-2.5,3.0,-0.9,-4.1,1.6,2,-4.4,3.0,-6.7,-2.0,2.4
184,Not Available,40 - 49,-0.3,5.0,1.3,-1.9,1.6,2,-1.6,5.0,-3.9,0.8,2.4
185,Not Available,50 - 59,7.2,9.0,8.8,5.7,1.6,2,4.9,9.0,2.6,7.3,2.4
186,Not Available,60 - 69,5.9,9.0,7.5,4.4,1.6,2,3.1,9.0,0.7,5.4,2.4
187,Not Available,70 - 79,15.4,18.0,17.0,13.9,1.6,2,18.3,18.0,15.9,20.6,2.4
188,Not Available,80 - 89,16.8,13.0,18.4,15.2,1.6,2,18.1,13.0,15.8,20.5,2.4
189,Not Available,90 - 99,-1.2,2.0,0.4,-2.8,1.6,2,-0.5,2.0,-2.9,1.8,2.4
190,Trauma Center,0 - 9,-2.7,0.0,-1.1,-4.3,1.6,2,-3.2,0.0,-5.5,-0.8,2.4
191,Trauma Center,10 - 19,-1.8,0.0,-0.2,-3.4,1.6,2,-4.4,0.0,-6.8,-2.1,2.4
192,Trauma Center,20 - 29,-2.6,0.0,-1.0,-4.1,1.6,2,-1.1,0.0,-3.5,1.2,2.4
193,Trauma Center,30 - 39,1.5,0.0,3.1,-0.0,1.6,2,-0.3,0.0,-2.7,2.0,2.4
194,Trauma Center,40 - 49,-2.9,0.0,-1.3,-4.5,1.6,2,-3.7,0.0,-6.1,-1.4,2.4
195,Trauma Center,50 - 59,-1.5,0.0,0.0,-3.1,1.6,2,-0.1,0.0,-2.4,2.3,2.4
196,Trauma Center,60 - 69,1.7,0.0,3.2,0.1,1.6,2,2.7,0.0,0.3,5.0,2.4
197,Trauma Center,70 - 79,-3.2,0.0,-1.7,-4.8,1.6,2,-1.9,0.0,-4.3,0.5,2.4
198,Trauma Center,80 - 89,0.5,0.0,2.1,-1.1,1.6,2,-0.3,0.0,-2.7,2.0,2.4
199,Trauma Center,90 - 99,-1.3,0.0,0.2,-2.9,1.6,2,-1.5,0.0,-3.8,0.9,2.4
200,Not Mapped,0 - 9,-1.3,0.0,0.2,-2.9,1.6,2,0.6,0.0,-1.8,2.9,2.4
201,Not Mapped,10 - 19,-1.8,0.0,-0.2,-3.3,1.6,2,-1.0,0.0,-3.4,1.4,2.4
202,Not Mapped,20 - 29,1.5,0.0,3.0,-0.1,1.6,2,2.1,0.0,-0.2,4.5,2.4
203,Not Mapped,30 - 39,2.8,0.0,4.4,1.2,1.6,2,6.7,0.0,4.3,9.1,2.4
204,Not Mapped,40 - 49,-0.2,0.0,1.4,-1.8,1.6,2,-0.2,0.0,-2.6,2.1,2.4
205,Not Mapped,50 - 59,2.7,1.0,4.2,1.1,1.6,2,0.2,1.0,-2.2,2.5,2.4
206,Not Mapped,60 - 69,-0.0,0.0,1.6,-1.6,1.6,2,0.4,0.0,-2.0,2.7,2.4
207,Not Mapped,70 - 79,1.8,1.0,3.4,0.3,1.6,2,4.0,1.0,1.6,6.3,2.4
208,Not Mapped,80 - 89,-3.9,0.0,-2.4,-5.5,1.6,2,-7.5,0.0,-9.9,-5.1,2.4
209,Not Mapped,90 - 99,3.1,0.0,4.6,1.5,1.6,2,3.9,0.0,1.6,6.3,2.4
210,Emergency,0 - 9,-0.9,2.0,0.2,-2.1,1.2,3,0.9,2.0,-0.6,2.5,1.6
211,Emergency,10 - 19,3.1,4.0,4.3,2.0,1.2,3,4.2,4.0,2.6,5.7,1.6
212,Emergency,20 - 29,3.7,4.0,4.9,2.5,1.2,3,4.8,4.0,3.2,6.4,1.6
213,Emergency,30 - 39,14.4,12.0,15.6,13.3,1.2,3,14.4,12.0,12.8,16.0,1.6
214,Emergency,40 - 49,62.8,63.0,64.0,61.7,1.2,3,63.6,63.0,62.0,65.2,1.6
215,Emergency,50 - 59,88.3,84.0,89.5,87.2,1.2,3,89.0,84.0,87.4,90.6,1.6
216,Emergency,60 - 69,100.5,101.0,101.7,99.4,1.2,3,100.8,101.0,99.2,102.4,1.6
217,Emergency,70 - 79,133.5,139.0,134.7,132.4,1.2,3,131.3,139.0,129.7,132.9,1.6
218,Emergency,80 - 89,103.4,101.0,104.6,102.2,1.2,3,103.8,101.0,102.2,105.4,1.6
219,Emergency,90 - 99,26.2,25.0,27.4,25.0,1.2,3,27.4,25.0,25.9,29.0,1.6
220,Urgent,0 - 9,5.0,1.0,6.1,3.8,1.2,3,5.8,1.0,4.2,7.4,1.6
221,Urgent,10 - 19,3.7,2.0,4.9,2.5,1.2,3,4.0,2.0,2.4,5.5,1.6
222,Urgent,20 - 29,2.7,1.0,3.8,1.5,1.2,3,2.9,1.0,1.4,4.5,1.6
223,Urgent,30 - 39,0.3,6.0,1.4,-0.9,1.2,3,1.2,6.0,-0.4,2.7,1.6
224,Urgent,40 - 49,14.1,13.0,15.2,12.9,1.2,3,12.6,13.0,11.0,14.1,1.6
225,Urgent,50 - 59,31.2,30.0,32.4,30.0,1.2,3,30.0,30.0,28.4,31.5,1.6
226,Urgent,60 - 69,54.4,56.0,55.5,53.2,1.2,3,55.0,56.0,53.4,56.5,1.6
227,Urgent,70 - 79,53.2,52.0,54.4,52.1,1.2,3,53.9,52.0,52.4,55.5,1.6
228,Urgent,80 - 89,32.8,31.0,33.9,31.6,1.2,3,31.5,31.0,29.9,33.1,1.6
229,Urgent,90 - 99,3.8,4.0,5.0,2.6,1.2,3,3.9,4.0,2.3,5.4,1.6
230,Elective,0 - 9,4.6,0.0,5.8,3.4,1.2,3,5.5,0.0,3.9,7.1,1.6
231,Elective,10 - 19,-1.0,1.0,0.2,-2.2,1.2,3,-0.4,1.0,-2.0,1.2,1.6
232,Elective,20 - 29,3.6,1.0,4.8,2.5,1.2,3,3.1,1.0,1.5,4.6,1.6
233,Elective,30 - 39,10.4,11.0,11.5,9.2,1.2,3,14.1,11.0,12.6,15.7,1.6
234,Elective,40 - 49,14.2,17.0,15.3,13.0,1.2,3,15.3,17.0,13.8,16.9,1.6
235,Elective,50 - 59,34.4,36.0,35.6,33.3,1.2,3,34.2,36.0,32.7,35.8,1.6
236,Elective,60 - 69,55.6,56.0,56.7,54.4,1.2,3,56.2,56.0,54.6,57.7,1.6
237,Elective,70 - 79,52.4,52.0,53.6,51.3,1.2,3,52.5,52.0,51.0,54.1,1.6
238,Elective,80 - 89,27.7,29.0,28.9,26.5,1.2,3,28.7,29.0,27.1,30.3,1.6
239,Elective,90 - 99,2.9,4.0,4.1,1.7,1.2,3,2.1,4.0,0.6,3.7,1.6
240,Newborn,0 - 9,2.9,0.0,4.0,1.7,1.2,3,2.6,0.0,1.0,4.2,1.6
241,Newborn,10 - 19,-0.1,0.0,1.0,-1.3,1.2,3,0.5,0.0,-1.1,2.1,1.6
242,Newborn,20 - 29,-0.4,0.0,0.8,-1.6,1.2,3,0.7,0.0,-0.9,2.3,1.6
243,Newborn,30 - 39,-0.4,0.0,0.7,-1.6,1.2,3,-0.6,0.0,-2.2,0.9,1.6
244,Newborn,40 - 49,0.9,0.0,2.1,-0.2,1.2,3,2.1,0.0,0.5,3.6,1.6
245,Newborn,50 - 59,-0.9,0.0,0.2,-2.1,1.2,3,-1.1,0.0,-2.7,0.4,1.6
246,Newborn,60 - 69,-0.0,0.0,1.1,-1.2,1.2,3,1.6,0.0,-0.0,3.1,1.6
247,Newborn,70 - 79,-0.1,0.0,1.1,-1.2,1.2,3,-0.3,0.0,-1.9,1.2,1.6
248,Newborn,80 - 89,4.5,0.0,5.7,3.3,1.2,3,4.8,0.0,3.2,6.3,1.6
249,Newborn,90 - 99,0.7,0.0,1.9,-0.5,1.2,3,-1.0,0.0,-2.6,0.6,1.6
250,Not Available,0 - 9,-0.6,0.0,0.6,-1.8,1.2,3,-1.0,0.0,-2.6,0.6,1.6
251,Not Available,10 - 19,-0.4,0.0,0.8,-1.5,1.2,3,-0.5,0.0,-2.1,1.0,1.6
252,Not Available,20 - 29,1.1,1.0,2.3,-0.0,1.2,3,0.3,1.0,-1.3,1.9,1.6
253,Not Available,30 - 39,-0.8,3.0,0.4,-1.9,1.2,3,-2.5,3.0,-4.1,-0.9,1.6
254,Not Available,40 - 49,0.1,5.0,1.3,-1.1,1.2,3,-0.3,5.0,-1.9,1.3,1.6
255,Not Available,50 - 59,7.6,9.0,8.7,6.4,1.2,3,7.2,9.0,5.7,8.8,1.6
256,Not Available,60 - 69,5.7,9.0,6.9,4.5,1.2,3,5.9,9.0,4.4,7.5,1.6
257,Not Available,70 - 79,16.2,18.0,17.4,15.0,1.2,3,15.4,18.0,13.9,17.0,1.6
258,Not Available,80 - 89,15.9,13.0,17.1,14.7,1.2,3,16.8,13.0,15.2,18.4,1.6
259,Not Available,90 - 99,-0.5,2.0,0.7,-1.7,1.2,3,-1.2,2.0,-2.8,0.4,1.6
260,Trauma Center,0 - 9,-0.7,0.0,0.5,-1.9,1.2,3,-2.7,0.0,-4.3,-1.1,1.6
261,Trauma Center,10 - 19,-2.3,0.0,-1.2,-3.5,1.2,3,-1.8,0.0,-3.4,-0.2,1.6
