,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
164,70 - 79,20-29,48.0,46.0,49.5,46.4,1.6,2,44.4,46.0,42.0,46.7,2.4
165,70 - 79,30-39,10.9,12.0,12.5,9.3,1.6,2,11.7,12.0,9.4,14.1,2.4
166,70 - 79,40-49,-0.0,1.0,1.5,-1.6,1.6,2,-1.5,1.0,-3.8,0.9,2.4
167,70 - 79,50-89,1.4,1.0,3.0,-0.2,1.6,2,-0.8,1.0,-3.1,1.6,2.4
168,80 - 89,1-9,39.9,41.0,41.5,38.4,1.6,2,41.5,41.0,39.1,43.8,2.4
169,80 - 89,10-19,102.6,101.0,104.2,101.0,1.6,2,102.0,101.0,99.6,104.3,2.4
170,80 - 89,20-29,29.8,31.0,31.4,28.3,1.6,2,30.7,31.0,28.3,33.0,2.4
171,80 - 89,30-39,7.4,2.0,9.0,5.9,1.6,2,6.1,2.0,3.8,8.5,2.4
172,80 - 89,40-49,-0.1,1.0,1.5,-1.7,1.6,2,2.3,1.0,-0.0,4.7,2.4
173,80 - 89,50-89,-2.1,0.0,-0.5,-3.7,1.6,2,-3.7,0.0,-6.1,-1.3,2.4
174,90 - 99,1-9,7.6,10.0,9.1,6.0,1.6,2,6.4,10.0,4.0,8.8,2.4
175,90 - 99,10-19,7.7,10.0,9.3,6.1,1.6,2,8.4,10.0,6.0,10.8,2.4
176,90 - 99,20-29,4.8,6.0,6.4,3.2,1.6,2,5.4,6.0,3.0,7.7,2.4
177,90 - 99,30-39,-1.1,1.0,0.5,-2.7,1.6,2,-3.2,1.0,-5.5,-0.8,2.4
178,90 - 99,40-49,3.1,0.0,4.7,1.6,1.6,2,0.5,0.0,-1.8,2.9,2.4
179,90 - 99,50-89,4.8,0.0,6.3,3.2,1.6,2,4.0,0.0,1.6,6.3,2.4
180,0 - 9,1-9,3.1,4.0,4.3,2.0,1.2,3,4.1,4.0,2.5,5.7,1.6
181,0 - 9,10-19,-2.2,0.0,-1.1,-3.4,1.2,3,-1.2,0.0,-2.8,0.3,1.6
182,0 - 9,20-29,0.7,0.0,1.9,-0.5,1.2,3,1.0,0.0,-0.6,2.6,1.6
183,0 - 9,30-39,5.2,0.0,6.4,4.1,1.2,3,5.8,0.0,4.2,7.3,1.6
184,0 - 9,40-49,0.8,0.0,2.0,-0.4,1.2,3,1.6,0.0,-0.0,3.1,1.6
185,0 - 9,50-89,-2.2,0.0,-1.0,-3.3,1.2,3,-3.1,0.0,-4.7,-1.5,1.6
186,10 - 19,1-9,2.3,3.0,3.5,1.2,1.2,3,2.6,3.0,1.0,4.2,1.6
187,10 - 19,10-19,-0.1,1.0,1.1,-1.3,1.2,3,-1.0,1.0,-2.6,0.6,1.6
188,10 - 19,20-29,1.1,0.0,2.3,-0.0,1.2,3,1.5,0.0,-0.0,3.1,1.6
189,10 - 19,30-39,0.0,0.0,1.2,-1.2,1.2,3,-1.5,0.0,-3.0,0.1,1.6
190,10 - 19,40-49,3.6,0.0,4.8,2.4,1.2,3,3.7,0.0,2.1,5.2,1.6
191,10 - 19,50-89,-2.8,0.0,-1.6,-4.0,1.2,3,-3.2,0.0,-4.7,-1.6,1.6
192,20 - 29,1-9,12.8,11.0,14.0,11.7,1.2,3,13.1,11.0,11.5,14.7,1.6
193,20 - 29,10-19,5.4,5.0,6.5,4.2,1.2,3,4.0,5.0,2.4,5.6,1.6
194,20 - 29,20-29,2.3,2.0,3.5,1.2,1.2,3,1.1,2.0,-0.4,2.7,1.6
195,20 - 29,30-39,0.1,1.0,1.3,-1.1,1.2,3,3.7,1.0,2.2,5.3,1.6
196,20 - 29,40-49,-8.4,0.0,-7.2,-9.5,1.2,3,-9.8,0.0,-11.4,-8.3,1.6
197,20 - 29,50-89,1.1,0.0,2.3,-0.1,1.2,3,2.6,0.0,1.0,4.2,1.6
198,30 - 39,1-9,10.6,11.0,11.8,9.5,1.2,3,11.0,11.0,9.4,12.6,1.6
199,30 - 39,10-19,17.9,20.0,19.0,16.7,1.2,3,19.2,20.0,17.6,20.7,1.6
200,30 - 39,20-29,9.8,9.0,11.0,8.6,1.2,3,10.4,9.0,8.9,12.0,1.6
201,30 - 39,30-39,2.2,2.0,3.4,1.0,1.2,3,0.4,2.0,-1.1,2.0,1.6
202,30 - 39,40-49,-3.0,0.0,-1.8,-4.2,1.2,3,-2.5,0.0,-4.0,-0.9,1.6
203,30 - 39,50-89,0.9,1.0,2.1,-0.3,1.2,3,-0.1,1.0,-1.6,1.5,1.6
204,40 - 49,1-9,22.9,27.0,24.1,21.8,1.2,3,23.9,27.0,22.3,25.5,1.6
205,40 - 49,10-19,55.1,55.0,56.3,53.9,1.2,3,55.3,55.0,53.7,56.9,1.6
206,40 - 49,20-29,26.9,26.0,28.1,25.7,1.2,3,24.2,26.0,22.6,25.8,1.6
207,40 - 49,30-39,-0.2,3.0,1.0,-1.4,1.2,3,-0.4,3.0,-1.9,1.2,1.6
208,40 - 49,40-49,0.9,0.0,2.1,-0.2,1.2,3,-1.3,0.0,-2.8,0.3,1.6
209,40 - 49,50-89,1.4,1.0,2.6,0.2,1.2,3,4.2,1.0,2.7,5.8,1.6
210,50 - 59,1-9,32.9,32.0,34.1,31.7,1.2,3,33.0,32.0,31.5,34.6,1.6
211,50 - 59,10-19,70.8,80.0,72.0,69.7,1.2,3,66.6,80.0,65.1,68.2,1.6
212,50 - 59,20-29,31.2,33.0,32.3,30.0,1.2,3,30.6,33.0,29.0,32.1,1.6
213,50 - 59,30-39,7.2,10.0,8.4,6.1,1.2,3,7.1,10.0,5.5,8.7,1.6
214,50 - 59,40-49,3.8,3.0,5.0,2.6,1.2,3,2.8,3.0,1.2,4.3,1.6
215,50 - 59,50-89,-1.9,0.0,-0.7,-3.0,1.2,3,-2.1,0.0,-3.6,-0.5,1.6
216,60 - 69,1-9,39.8,36.0,41.0,38.6,1.2,3,38.4,36.0,36.8,39.9,1.6
217,60 - 69,10-19,90.5,89.0,91.6,89.3,1.2,3,89.0,89.0,87.4,90.6,1.6
218,60 - 69,20-29,59.0,58.0,60.1,57.8,1.2,3,59.3,58.0,57.7,60.8,1.6
219,60 - 69,30-39,13.0,15.0,14.2,11.8,1.2,3,13.1,15.0,11.5,14.7,1.6
220,60 - 69,40-49,3.8,2.0,5.0,2.6,1.2,3,3.4,2.0,1.8,5.0,1.6
221,60 - 69,50-89,-4.5,2.0,-3.3,-5.6,1.2,3,-3.9,2.0,-5.5,-2.4,1.6
222,70 - 79,1-9,49.0,50.0,50.2,47.8,1.2,3,48.5,50.0,47.0,50.1,1.6
223,70 - 79,10-19,140.0,145.0,141.2,138.9,1.2,3,142.2,145.0,140.6,143.8,1.6
224,70 - 79,20-29,47.5,46.0,48.7,46.3,1.2,3,48.0,46.0,46.4,49.5,1.6
225,70 - 79,30-39,11.2,12.0,12.3,10.0,1.2,3,10.9,12.0,9.3,12.5,1.6
226,70 - 79,40-49,-0.5,1.0,0.7,-1.7,1.2,3,-0.0,1.0,-1.6,1.5,1.6
227,70 - 79,50-89,1.5,1.0,2.7,0.3,1.2,3,1.4,1.0,-0.2,3.0,1.6
228,80 - 89,1-9,39.6,41.0,40.7,38.4,1.2,3,39.9,41.0,38.4,41.5,1.6
229,80 - 89,10-19,102.3,101.0,103.4,101.1,1.2,3,102.6,101.0,101.0,104.2,1.6
230,80 - 89,20-29,29.4,31.0,30.5,28.2,1.2,3,29.8,31.0,28.3,31.4,1.6
231,80 - 89,30-39,5.5,2.0,6.7,4.3,1.2,3,7.4,2.0,5.9,9.0,1.6
232,80 - 89,40-49,0.1,1.0,1.2,-1.1,1.2,3,-0.1,1.0,-1.7,1.5,1.6
233,80 - 89,50-89,-3.4,0.0,-2.2,-4.6,1.2,3,-2.1,0.0,-3.7,-0.5,1.6
234,90 - 99,1-9,6.6,10.0,7.7,5.4,1.2,3,7.6,10.0,6.0,9.1,1.6
235,90 - 99,10-19,9.0,10.0,10.2,7.9,1.2,3,7.7,10.0,6.1,9.3,1.6
236,90 - 99,20-29,5.1,6.0,6.3,3.9,1.2,3,4.8,6.0,3.2,6.4,1.6
237,90 - 99,30-39,-1.1,1.0,0.1,-2.3,1.2,3,-1.1,1.0,-2.7,0.5,1.6
238,90 - 99,40-49,3.1,0.0,4.3,1.9,1.2,3,3.1,0.0,1.6,4.7,1.6
239,90 - 99,50-89,2.6,0.0,3.8,1.4,1.2,3,4.8,0.0,3.2,6.3,1.6
240,0 - 9,1-9,1.4,4.0,2.4,0.5,0.9,4,3.1,4.0,2.0,4.3,1.2
241,0 - 9,10-19,-2.0,0.0,-1.0,-2.9,0.9,4,-2.2,0.0,-3.4,-1.1,1.2
242,0 - 9,20-29,0.3,0.0,1.3,-0.6,0.9,4,0.7,0.0,-0.5,1.9,1.2
243,0 - 9,30-39,4.4,0.0,5.3,3.4,0.9,4,5.2,0.0,4.1,6.4,1.2
244,0 - 9,40-49,1.5,0.0,2.5,0.6,0.9,4,0.8,0.0,-0.4,2.0,1.2
245,0 - 9,50-89,-1.2,0.0,-0.3,-2.1,0.9,4,-2.2,0.0,-3.3,-1.0,1.2
246,10 - 19,1-9,2.3,3.0,3.3,1.4,0.9,4,2.3,3.0,1.2,3.5,1.2
247,10 - 19,10-19,-0.4,1.0,0.5,-1.4,0.9,4,-0.1,1.0,-1.3,1.1,1.2
248,10 - 19,20-29,2.2,0.0,3.1,1.2,0.9,4,1.1,0.0,-0.0,2.3,1.2
249,10 - 19,30-39,0.7,0.0,1.6,-0.3,0.9,4,0.0,0.0,-1.2,1.2,1.2
250,10 - 19,40-49,4.1,0.0,5.0,3.1,0.9,4,3.6,0.0,2.4,4.8,1.2
251,10 - 19,50-89,-2.8,0.0,-1.9,-3.8,0.9,4,-2.8,0.0,-4.0,-1.6,1.2
252,20 - 29,1-9,12.2,11.0,13.1,11.2,0.9,4,12.8,11.0,11.7,14.0,1.2
253,20 - 29,10-19,5.2,5.0,6.2,4.3,0.9,4,5.4,5.0,4.2,6.5,1.2
254,20 - 29,20-29,2.7,2.0,3.6,1.7,0.9,4,2.3,2.0,1.2,3.5,1.2
255,20 - 29,30-39,0.7,1.0,1.6,-0.2,0.9,4,0.1,1.0,-1.1,1.3,1.2
256,20 - 29,40-49,-6.5,0.0,-5.5,-7.4,0.9,4,-8.4,0.0,-9.5,-7.2,1.2
257,20 - 29,50-89,0.6,0.0,1.6,-0.3,0.9,4,1.1,0.0,-0.1,2.3,1.2
258,30 - 39,1-9,10.7,11.0,11.6,9.7,0.9,4,10.6,11.0,9.5,11.8,1.2
259,30 - 39,10-19,18.7,20.0,19.7,17.8,0.9,4,17.9,20.0,16.7,19.0,1.2
260,30 - 39,20-29,9.0,9.0,9.9,8.0,0.9,4,9.8,9.0,8.6,11.0,1.2
261,30 - 39,30-39,0.1,2.0,1.1,-0.8,0.9,4,2.2,2.0,1.0,3.4,1.2
262,30 - 39,40-49,-3.5,0.0,-2.5,-4.4,0.9,4,-3.0,0.0,-4.2,-1.8,1.2
263,30 - 39,50-89,0.0,1.0,1.0,-0.9,0.9,4,0.9,1.0,-0.3,2.1,1.2
264,40 - 49,1-9,23.5,27.0,24.5,22.6,0.9,4,22.9,27.0,21.8,24.1,1.2
