,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
28,Not Available,1-2,14.1,15.0,18.8,9.4,4.7,0,,,,,
29,Not Available,3-4,16.5,14.0,21.2,11.8,4.7,0,,,,,
30,Not Available,5-6,16.0,9.0,20.7,11.3,4.7,0,,,,,
31,Not Available,7-8,3.5,5.0,8.2,-1.2,4.7,0,,,,,
32,Not Available,9-10,0.5,1.0,5.2,-4.2,4.7,0,,,,,
33,Not Available,11-12,-1.1,1.0,3.7,-5.8,4.7,0,,,,,
34,Not Available,13-14,4.1,1.0,8.8,-0.6,4.7,0,,,,,
35,Trauma Center,1-2,-6.6,0.0,-1.9,-11.3,4.7,0,,,,,
36,Trauma Center,3-4,0.8,0.0,5.5,-3.9,4.7,0,,,,,
37,Trauma Center,5-6,3.0,0.0,7.7,-1.7,4.7,0,,,,,
38,Trauma Center,7-8,-9.2,0.0,-4.4,-13.9,4.7,0,,,,,
39,Trauma Center,9-10,-0.3,0.0,4.4,-5.0,4.7,0,,,,,
40,Trauma Center,11-12,2.9,0.0,7.6,-1.8,4.7,0,,,,,
41,Trauma Center,13-14,12.6,0.0,17.3,7.9,4.7,0,,,,,
42,Not Mapped,1-2,-7.5,1.0,-2.8,-12.2,4.7,0,,,,,
43,Not Mapped,3-4,-0.4,0.0,4.3,-5.1,4.7,0,,,,,
44,Not Mapped,5-6,-2.3,1.0,2.5,-7.0,4.7,0,,,,,
45,Not Mapped,7-8,1.0,0.0,5.7,-3.7,4.7,0,,,,,
46,Not Mapped,9-10,-2.8,0.0,1.9,-7.5,4.7,0,,,,,
47,Not Mapped,11-12,-4.0,0.0,0.7,-8.7,4.7,0,,,,,
48,Not Mapped,13-14,0.3,0.0,5.0,-4.5,4.7,0,,,,,
49,Emergency,1-2,190.6,195.0,192.9,188.2,2.4,1,199.6,195.0,194.9,204.3,4.7
50,Emergency,3-4,179.3,178.0,181.6,176.9,2.4,1,187.2,178.0,182.5,191.9,4.7
51,Emergency,5-6,104.0,102.0,106.4,101.6,2.4,1,106.5,102.0,101.8,111.2,4.7
52,Emergency,7-8,55.9,56.0,58.2,53.5,2.4,1,56.2,56.0,51.5,60.9,4.7
53,Emergency,9-10,16.1,19.0,18.4,13.7,2.4,1,16.5,19.0,11.7,21.2,4.7
54,Emergency,11-12,10.8,17.0,13.2,8.4,2.4,1,4.4,17.0,-0.3,9.1,4.7
55,Emergency,13-14,10.1,10.0,12.5,7.8,2.4,1,9.5,10.0,4.8,14.2,4.7
56,Urgent,1-2,52.3,53.0,54.6,49.9,2.4,1,53.2,53.0,48.4,57.9,4.7
57,Urgent,3-4,60.6,61.0,62.9,58.2,2.4,1,60.9,61.0,56.1,65.6,4.7
58,Urgent,5-6,37.9,36.0,40.3,35.6,2.4,1,36.4,36.0,31.7,41.1,4.7
59,Urgent,7-8,30.5,30.0,32.8,28.1,2.4,1,30.3,30.0,25.6,35.0,4.7
60,Urgent,9-10,13.1,11.0,15.5,10.8,2.4,1,13.5,11.0,8.7,18.2,4.7
61,Urgent,11-12,9.0,8.0,11.3,6.6,2.4,1,9.8,8.0,5.1,14.6,4.7
62,Urgent,13-14,8.3,6.0,10.6,5.9,2.4,1,6.9,6.0,2.2,11.6,4.7
63,Elective,1-2,51.3,50.0,53.6,48.9,2.4,1,48.2,50.0,43.5,52.9,4.7
64,Elective,3-4,62.4,59.0,64.8,60.1,2.4,1,68.8,59.0,64.1,73.6,4.7
65,Elective,5-6,21.5,23.0,23.8,19.1,2.4,1,21.7,23.0,16.9,26.4,4.7
66,Elective,7-8,18.5,20.0,20.9,16.2,2.4,1,17.2,20.0,12.5,22.0,4.7
67,Elective,9-10,4.6,8.0,7.0,2.2,2.4,1,1.2,8.0,-3.5,6.0,4.7
68,Elective,11-12,13.0,7.0,15.4,10.7,2.4,1,18.2,7.0,13.5,23.0,4.7
69,Elective,13-14,2.4,3.0,4.8,0.1,2.4,1,-1.5,3.0,-6.3,3.2,4.7
70,Newborn,1-2,0.3,0.0,2.6,-2.1,2.4,1,-6.5,0.0,-11.2,-1.8,4.7
71,Newborn,3-4,-0.3,0.0,2.0,-2.7,2.4,1,-2.7,0.0,-7.4,2.0,4.7
72,Newborn,5-6,-2.1,0.0,0.2,-4.5,2.4,1,-0.8,0.0,-5.5,3.9,4.7
73,Newborn,7-8,3.1,0.0,5.4,0.7,2.4,1,5.2,0.0,0.5,10.0,4.7
74,Newborn,9-10,-0.4,0.0,2.0,-2.8,2.4,1,-1.2,0.0,-5.9,3.5,4.7
75,Newborn,11-12,7.1,0.0,9.4,4.7,2.4,1,11.6,0.0,6.9,16.3,4.7
76,Newborn,13-14,-3.2,0.0,-0.8,-5.5,2.4,1,-9.5,0.0,-14.2,-4.8,4.7
77,Not Available,1-2,12.4,15.0,14.8,10.0,2.4,1,14.1,15.0,9.4,18.8,4.7
78,Not Available,3-4,15.8,14.0,18.1,13.4,2.4,1,16.5,14.0,11.8,21.2,4.7
79,Not Available,5-6,5.7,9.0,8.0,3.3,2.4,1,16.0,9.0,11.3,20.7,4.7
80,Not Available,7-8,5.7,5.0,8.0,3.3,2.4,1,3.5,5.0,-1.2,8.2,4.7
81,Not Available,9-10,0.8,1.0,3.1,-1.6,2.4,1,0.5,1.0,-4.2,5.2,4.7
82,Not Available,11-12,8.6,1.0,10.9,6.2,2.4,1,-1.1,1.0,-5.8,3.7,4.7
83,Not Available,13-14,8.3,1.0,10.6,5.9,2.4,1,4.1,1.0,-0.6,8.8,4.7
84,Trauma Center,1-2,-1.3,0.0,1.1,-3.7,2.4,1,-6.6,0.0,-11.3,-1.9,4.7
85,Trauma Center,3-4,2.0,0.0,4.4,-0.3,2.4,1,0.8,0.0,-3.9,5.5,4.7
86,Trauma Center,5-6,0.2,0.0,2.6,-2.1,2.4,1,3.0,0.0,-1.7,7.7,4.7
87,Trauma Center,7-8,-4.0,0.0,-1.6,-6.3,2.4,1,-9.2,0.0,-13.9,-4.4,4.7
88,Trauma Center,9-10,5.0,0.0,7.3,2.6,2.4,1,-0.3,0.0,-5.0,4.4,4.7
89,Trauma Center,11-12,2.5,0.0,4.8,0.1,2.4,1,2.9,0.0,-1.8,7.6,4.7
90,Trauma Center,13-14,3.5,0.0,5.9,1.2,2.4,1,12.6,0.0,7.9,17.3,4.7
91,Not Mapped,1-2,-3.4,1.0,-1.0,-5.7,2.4,1,-7.5,1.0,-12.2,-2.8,4.7
92,Not Mapped,3-4,-11.0,0.0,-8.7,-13.4,2.4,1,-0.4,0.0,-5.1,4.3,4.7
93,Not Mapped,5-6,5.7,1.0,8.1,3.4,2.4,1,-2.3,1.0,-7.0,2.5,4.7
94,Not Mapped,7-8,2.8,0.0,5.2,0.5,2.4,1,1.0,0.0,-3.7,5.7,4.7
95,Not Mapped,9-10,-2.8,0.0,-0.4,-5.2,2.4,1,-2.8,0.0,-7.5,1.9,4.7
96,Not Mapped,11-12,-1.6,0.0,0.8,-4.0,2.4,1,-4.0,0.0,-8.7,0.7,4.7
97,Not Mapped,13-14,0.0,0.0,2.4,-2.3,2.4,1,0.3,0.0,-4.5,5.0,4.7
98,Emergency,1-2,192.4,195.0,194.0,190.8,1.6,2,190.6,195.0,188.2,192.9,2.4
99,Emergency,3-4,180.5,178.0,182.0,178.9,1.6,2,179.3,178.0,176.9,181.6,2.4
100,Emergency,5-6,100.3,102.0,101.9,98.7,1.6,2,104.0,102.0,101.6,106.4,2.4
101,Emergency,7-8,55.7,56.0,57.3,54.2,1.6,2,55.9,56.0,53.5,58.2,2.4
102,Emergency,9-10,18.6,19.0,20.2,17.0,1.6,2,16.1,19.0,13.7,18.4,2.4
103,Emergency,11-12,12.8,17.0,14.4,11.2,1.6,2,10.8,17.0,8.4,13.2,2.4
104,Emergency,13-14,9.7,10.0,11.3,8.2,1.6,2,10.1,10.0,7.8,12.5,2.4
105,Urgent,1-2,49.9,53.0,51.5,48.3,1.6,2,52.3,53.0,49.9,54.6,2.4
106,Urgent,3-4,59.5,61.0,61.1,58.0,1.6,2,60.6,61.0,58.2,62.9,2.4
107,Urgent,5-6,37.4,36.0,39.0,35.8,1.6,2,37.9,36.0,35.6,40.3,2.4
108,Urgent,7-8,30.4,30.0,32.0,28.8,1.6,2,30.5,30.0,28.1,32.8,2.4
109,Urgent,9-10,12.5,11.0,14.1,10.9,1.6,2,13.1,11.0,10.8,15.5,2.4
110,Urgent,11-12,8.1,8.0,9.6,6.5,1.6,2,9.0,8.0,6.6,11.3,2.4
111,Urgent,13-14,9.0,6.0,10.5,7.4,1.6,2,8.3,6.0,5.9,10.6,2.4
112,Elective,1-2,50.8,50.0,52.3,49.2,1.6,2,51.3,50.0,48.9,53.6,2.4
113,Elective,3-4,62.1,59.0,63.6,60.5,1.6,2,62.4,59.0,60.1,64.8,2.4
114,Elective,5-6,22.9,23.0,24.5,21.3,1.6,2,21.5,23.0,19.1,23.8,2.4
115,Elective,7-8,18.7,20.0,20.3,17.1,1.6,2,18.5,20.0,16.2,20.9,2.4
116,Elective,9-10,4.6,8.0,6.2,3.0,1.6,2,4.6,8.0,2.2,7.0,2.4
117,Elective,11-12,10.3,7.0,11.8,8.7,1.6,2,13.0,7.0,10.7,15.4,2.4
118,Elective,13-14,1.8,3.0,3.4,0.2,1.6,2,2.4,3.0,0.1,4.8,2.4
119,Newborn,1-2,-4.5,0.0,-3.0,-6.1,1.6,2,0.3,0.0,-2.1,2.6,2.4
120,Newborn,3-4,-0.9,0.0,0.7,-2.4,1.6,2,-0.3,0.0,-2.7,2.0,2.4
121,Newborn,5-6,-1.3,0.0,0.2,-2.9,1.6,2,-2.1,0.0,-4.5,0.2,2.4
122,Newborn,7-8,1.9,0.0,3.4,0.3,1.6,2,3.1,0.0,0.7,5.4,2.4
123,Newborn,9-10,-0.2,0.0,1.4,-1.8,1.6,2,-0.4,0.0,-2.8,2.0,2.4
124,Newborn,11-12,5.4,0.0,7.0,3.9,1.6,2,7.1,0.0,4.7,9.4,2.4
125,Newborn,13-14,0.1,0.0,1.7,-1.5,1.6,2,-3.2,0.0,-5.5,-0.8,2.4
126,Not Available,1-2,12.6,15.0,14.2,11.0,1.6,2,12.4,15.0,10.0,14.8,2.4
127,Not Available,3-4,15.1,14.0,16.7,13.6,1.6,2,15.8,14.0,13.4,18.1,2.4
128,Not Available,5-6,7.1,9.0,8.6,5.5,1.6,2,5.7,9.0,3.3,8.0,2.4
129,Not Available,7-8,4.4,5.0,5.9,2.8,1.6,2,5.7,5.0,3.3,8.0,2.4
130,Not Available,9-10,-2.4,1.0,-0.8,-3.9,1.6,2,0.8,1.0,-1.6,3.1,2.4
131,Not Available,11-12,5.0,1.0,6.6,3.5,1.6,2,8.6,1.0,6.2,10.9,2.4
132,Not Available,13-14,5.1,1.0,6.6,3.5,1.6,2,8.3,1.0,5.9,10.6,2.4
133,Trauma Center,1-2,-0.5,0.0,1.0,-2.1,1.6,2,-1.3,0.0,-3.7,1.1,2.4
134,Trauma Center,3-4,0.8,0.0,2.4,-0.8,1.6,2,2.0,0.0,-0.3,4.4,2.4
135,Trauma Center,5-6,3.5,0.0,5.1,1.9,1.6,2,0.2,0.0,-2.1,2.6,2.4
136,Trauma Center,7-8,-1.1,0.0,0.4,-2.7,1.6,2,-4.0,0.0,-6.3,-1.6,2.4
137,Trauma Center,9-10,3.6,0.0,5.2,2.1,1.6,2,5.0,0.0,2.6,7.3,2.4
138,Trauma Center,11-12,1.2,0.0,2.8,-0.4,1.6,2,2.5,0.0,0.1,4.8,2.4
139,Trauma Center,13-14,1.2,0.0,2.7,-0.4,1.6,2,3.5,0.0,1.2,5.9,2.4
140,Not Mapped,1-2,-1.3,1.0,0.3,-2.9,1.6,2,-3.4,1.0,-5.7,-1.0,2.4
141,Not Mapped,3-4,-9.6,0.0,-8.0,-11.2,1.6,2,-11.0,0.0,-13.4,-8.7,2.4
142,Not Mapped,5-6,5.0,1.0,6.6,3.5,1.6,2,5.7,1.0,3.4,8.1,2.4
143,Not Mapped,7-8,3.6,0.0,5.1,2.0,1.6,2,2.8,0.0,0.5,5.2,2.4
144,Not Mapped,9-10,-1.5,0.0,0.1,-3.1,1.6,2,-2.8,0.0,-5.2,-0.4,2.4
145,Not Mapped,11-12,-0.5,0.0,1.1,-2.1,1.6,2,-1.6,0.0,-4.0,0.8,2.4
146,Not Mapped,13-14,1.5,0.0,3.0,-0.1,1.6,2,0.0,0.0,-2.3,2.4,2.4
147,Emergency,1-2,192.6,195.0,193.8,191.4,1.2,3,192.4,195.0,190.8,194.0,1.6
148,Emergency,3-4,181.8,178.0,183.0,180.6,1.2,3,180.5,178.0,178.9,182.0,1.6
149,Emergency,5-6,99.9,102.0,101.1,98.7,1.2,3,100.3,102.0,98.7,101.9,1.6
150,Emergency,7-8,55.7,56.0,56.9,54.5,1.2,3,55.7,56.0,54.2,57.3,1.6
151,Emergency,9-10,17.9,19.0,19.1,16.7,1.2,3,18.6,19.0,17.0,20.2,1.6
152,Emergency,11-12,13.3,17.0,14.5,12.1,1.2,3,12.8,17.0,11.2,14.4,1.6
153,Emergency,13-14,7.0,10.0,8.2,5.8,1.2,3,9.7,10.0,8.2,11.3,1.6
154,Urgent,1-2,50.5,53.0,51.6,49.3,1.2,3,49.9,53.0,48.3,51.5,1.6
155,Urgent,3-4,59.9,61.0,61.1,58.7,1.2,3,59.5,61.0,58.0,61.1,1.6
156,Urgent,5-6,36.6,36.0,37.8,35.5,1.2,3,37.4,36.0,35.8,39.0,1.6
157,Urgent,7-8,27.2,30.0,28.4,26.1,1.2,3,30.4,30.0,28.8,32.0,1.6
158,Urgent,9-10,13.3,11.0,14.5,12.1,1.2,3,12.5,11.0,10.9,14.1,1.6
159,Urgent,11-12,7.4,8.0,8.6,6.2,1.2,3,8.1,8.0,6.5,9.6,1.6
160,Urgent,13-14,7.5,6.0,8.7,6.4,1.2,3,9.0,6.0,7.4,10.5,1.6
161,Elective,1-2,50.0,50.0,51.2,48.9,1.2,3,50.8,50.0,49.2,52.3,1.6
162,Elective,3-4,60.8,59.0,62.0,59.6,1.2,3,62.1,59.0,60.5,63.6,1.6
163,Elective,5-6,23.1,23.0,24.2,21.9,1.2,3,22.9,23.0,21.3,24.5,1.6
164,Elective,7-8,19.0,20.0,20.2,17.9,1.2,3,18.7,20.0,17.1,20.3,1.6
165,Elective,9-10,6.2,8.0,7.4,5.0,1.2,3,4.6,8.0,3.0,6.2,1.6
166,Elective,11-12,10.1,7.0,11.3,8.9,1.2,3,10.3,7.0,8.7,11.8,1.6
167,Elective,13-14,3.7,3.0,4.9,2.5,1.2,3,1.8,3.0,0.2,3.4,1.6
168,Newborn,1-2,-1.7,0.0,-0.5,-2.9,1.2,3,-4.5,0.0,-6.1,-3.0,1.6
169,Newborn,3-4,0.2,0.0,1.4,-1.0,1.2,3,-0.9,0.0,-2.4,0.7,1.6
170,Newborn,5-6,-1.8,0.0,-0.6,-3.0,1.2,3,-1.3,0.0,-2.9,0.2,1.6
171,Newborn,7-8,1.8,0.0,3.0,0.6,1.2,3,1.9,0.0,0.3,3.4,1.6
172,Newborn,9-10,1.3,0.0,2.5,0.2,1.2,3,-0.2,0.0,-1.8,1.4,1.6
173,Newborn,11-12,5.4,0.0,6.6,4.3,1.2,3,5.4,0.0,3.9,7.0,1.6
174,Newborn,13-14,1.1,0.0,2.3,-0.0,1.2,3,0.1,0.0,-1.5,1.7,1.6
175,Not Available,1-2,15.3,15.0,16.5,14.1,1.2,3,12.6,15.0,11.0,14.2,1.6
176,Not Available,3-4,14.3,14.0,15.4,13.1,1.2,3,15.1,14.0,13.6,16.7,1.6
177,Not Available,5-6,8.0,9.0,9.1,6.8,1.2,3,7.1,9.0,5.5,8.6,1.6
178,Not Available,7-8,3.4,5.0,4.5,2.2,1.2,3,4.4,5.0,2.8,5.9,1.6
179,Not Available,9-10,-1.2,1.0,-0.0,-2.4,1.2,3,-2.4,1.0,-3.9,-0.8,1.6
180,Not Available,11-12,4.5,1.0,5.7,3.3,1.2,3,5.0,1.0,3.5,6.6,1.6
181,Not Available,13-14,4.4,1.0,5.6,3.2,1.2,3,5.1,1.0,3.5,6.6,1.6
182,Trauma Center,1-2,-0.6,0.0,0.6,-1.7,1.2,3,-0.5,0.0,-2.1,1.0,1.6
183,Trauma Center,3-4,1.7,0.0,2.9,0.5,1.2,3,0.8,0.0,-0.8,2.4,1.6
184,Trauma Center,5-6,2.6,0.0,3.8,1.4,1.2,3,3.5,0.0,1.9,5.1,1.6
185,Trauma Center,7-8,-1.2,0.0,-0.0,-2.4,1.2,3,-1.1,0.0,-2.7,0.4,1.6
186,Trauma Center,9-10,0.8,0.0,1.9,-0.4,1.2,3,3.6,0.0,2.1,5.2,1.6
187,Trauma Center,11-12,1.2,0.0,2.4,0.1,1.2,3,1.2,0.0,-0.4,2.8,1.6
188,Trauma Center,13-14,1.5,0.0,2.6,0.3,1.2,3,1.2,0.0,-0.4,2.7,1.6
189,Not Mapped,1-2,-0.2,1.0,1.0,-1.4,1.2,3,-1.3,1.0,-2.9,0.3,1.6
190,Not Mapped,3-4,-6.9,0.0,-5.8,-8.1,1.2,3,-9.6,0.0,-11.2,-8.0,1.6
191,Not Mapped,5-6,4.0,1.0,5.2,2.9,1.2,3,5.0,1.0,3.5,6.6,1.6
192,Not Mapped,7-8,1.9,0.0,3.0,0.7,1.2,3,3.6,0.0,2.0,5.1,1.6
193,Not Mapped,9-10,-1.4,0.0,-0.2,-2.6,1.2,3,-1.5,0.0,-3.1,0.1,1.6
194,Not Mapped,11-12,0.1,0.0,1.3,-1.0,1.2,3,-0.5,0.0,-2.1,1.1,1.6
195,Not Mapped,13-14,1.7,0.0,2.9,0.5,1.2,3,1.5,0.0,-0.1,3.0,1.6
196,Emergency,1-2,193.8,195.0,194.7,192.8,0.9,4,192.6,195.0,191.4,193.8,1.2
197,Emergency,3-4,179.8,178.0,180.7,178.9,0.9,4,181.8,178.0,180.6,183.0,1.2
198,Emergency,5-6,98.6,102.0,99.5,97.6,0.9,4,99.9,102.0,98.7,101.1,1.2
199,Emergency,7-8,56.1,56.0,57.0,55.1,0.9,4,55.7,56.0,54.5,56.9,1.2
200,Emergency,9-10,17.9,19.0,18.8,16.9,0.9,4,17.9,19.0,16.7,19.1,1.2
201,Emergency,11-12,15.5,17.0,16.4,14.5,0.9,4,13.3,17.0,12.1,14.5,1.2
202,Emergency,13-14,6.9,10.0,7.8,5.9,0.9,4,7.0,10.0,5.8,8.2,1.2
203,Urgent,1-2,50.8,53.0,51.8,49.9,0.9,4,50.5,53.0,49.3,51.6,1.2
204,Urgent,3-4,60.1,61.0,61.1,59.2,0.9,4,59.9,61.0,58.7,61.1,1.2
205,Urgent,5-6,35.7,36.0,36.7,34.8,0.9,4,36.6,36.0,35.5,37.8,1.2
206,Urgent,7-8,30.0,30.0,31.0,29.1,0.9,4,27.2,30.0,26.1,28.4,1.2
207,Urgent,9-10,13.0,11.0,14.0,12.1,0.9,4,13.3,11.0,12.1,14.5,1.2
208,Urgent,11-12,8.8,8.0,9.8,7.9,0.9,4,7.4,8.0,6.2,8.6,1.2
209,Urgent,13-14,7.4,6.0,8.4,6.5,0.9,4,7.5,6.0,6.4,8.7,1.2
210,Elective,1-2,50.2,50.0,51.1,49.2,0.9,4,50.0,50.0,48.9,51.2,1.2
211,Elective,3-4,60.0,59.0,60.9,59.0,0.9,4,60.8,59.0,59.6,62.0,1.2
212,Elective,5-6,22.7,23.0,23.6,21.7,0.9,4,23.1,23.0,21.9,24.2,1.2
213,Elective,7-8,18.5,20.0,19.5,17.6,0.9,4,19.0,20.0,17.9,20.2,1.2
214,Elective,9-10,6.9,8.0,7.9,6.0,0.9,4,6.2,8.0,5.0,7.4,1.2
215,Elective,11-12,10.3,7.0,11.3,9.4,0.9,4,10.1,7.0,8.9,11.3,1.2
216,Elective,13-14,3.0,3.0,4.0,2.1,0.9,4,3.7,3.0,2.5,4.9,1.2
217,Newborn,1-2,-1.5,0.0,-0.6,-2.4,0.9,4,-1.7,0.0,-2.9,-0.5,1.2
218,Newborn,3-4,1.9,0.0,2.9,1.0,0.9,4,0.2,0.0,-1.0,1.4,1.2
219,Newborn,5-6,-2.3,0.0,-1.3,-3.2,0.9,4,-1.8,0.0,-3.0,-0.6,1.2
220,Newborn,7-8,1.5,0.0,2.5,0.6,0.9,4,1.8,0.0,0.6,3.0,1.2
221,Newborn,9-10,1.6,0.0,2.5,0.7,0.9,4,1.3,0.0,0.2,2.5,1.2
222,Newborn,11-12,3.7,0.0,4.7,2.8,0.9,4,5.4,0.0,4.3,6.6,1.2
223,Newborn,13-14,0.7,0.0,1.6,-0.3,0.9,4,1.1,0.0,-0.0,2.3,1.2
224,Not Available,1-2,15.2,15.0,16.1,14.2,0.9,4,15.3,15.0,14.1,16.5,1.2
225,Not Available,3-4,15.6,14.0,16.5,14.6,0.9,4,14.3,14.0,13.1,15.4,1.2
226,Not Available,5-6,8.4,9.0,9.3,7.4,0.9,4,8.0,9.0,6.8,9.1,1.2
227,Not Available,7-8,2.7,5.0,3.6,1.7,0.9,4,3.4,5.0,2.2,4.5,1.2
228,Not Available,9-10,-1.0,1.0,-0.1,-1.9,0.9,4,-1.2,1.0,-2.4,-0.0,1.2
229,Not Available,11-12,4.1,1.0,5.1,3.2,0.9,4,4.5,1.0,3.3,5.7,1.2
230,Not Available,13-14,6.7,1.0,7.7,5.8,0.9,4,4.4,1.0,3.2,5.6,1.2
231,Trauma Center,1-2,-0.4,0.0,0.5,-1.4,0.9,4,-0.6,0.0,-1.7,0.6,1.2
232,Trauma Center,3-4,0.8,0.0,1.8,-0.1,0.9,4,1.7,0.0,0.5,2.9,1.2
233,Trauma Center,5-6,1.8,0.0,2.8,0.9,0.9,4,2.6,0.0,1.4,3.8,1.2
234,Trauma Center,7-8,-1.9,0.0,-0.9,-2.8,0.9,4,-1.2,0.0,-2.4,-0.0,1.2
235,Trauma Center,9-10,-0.1,0.0,0.9,-1.0,0.9,4,0.8,0.0,-0.4,1.9,1.2
236,Trauma Center,11-12,0.6,0.0,1.6,-0.3,0.9,4,1.2,0.0,0.1,2.4,1.2
237,Trauma Center,13-14,-0.4,0.0,0.6,-1.3,0.9,4,1.5,0.0,0.3,2.6,1.2
238,Not Mapped,1-2,-1.2,1.0,-0.2,-2.1,0.9,4,-0.2,1.0,-1.4,1.0,1.2
239,Not Mapped,3-4,-7.4,0.0,-6.5,-8.4,0.9,4,-6.9,0.0,-8.1,-5.8,1.2
240,Not Mapped,5-6,5.2,1.0,6.1,4.2,0.9,4,4.0,1.0,2.9,5.2,1.2
241,Not Mapped,7-8,1.2,0.0,2.1,0.3,0.9,4,1.9,0.0,0.7,3.0,1.2
242,Not Mapped,9-10,-0.8,0.0,0.1,-1.8,0.9,4,-1.4,0.0,-2.6,-0.2,1.2
243,Not Mapped,11-12,-0.3,0.0,0.7,-1.2,0.9,4,0.1,0.0,-1.0,1.3,1.2
244,Not Mapped,13-14,1.3,0.0,2.2,0.3,0.9,4,1.7,0.0,0.5,2.9,1.2
245,Emergency,1-2,194.1,195.0,194.9,193.4,0.8,5,193.8,195.0,192.8,194.7,0.9
246,Emergency,3-4,180.7,178.0,181.5,179.9,0.8,5,179.8,178.0,178.9,180.7,0.9
247,Emergency,5-6,99.2,102.0,100.0,98.4,0.8,5,98.6,102.0,97.6,99.5,0.9
248,Emergency,7-8,55.9,56.0,56.7,55.1,0.8,5,56.1,56.0,55.1,57.0,0.9
249,Emergency,9-10,17.8,19.0,18.6,17.0,0.8,5,17.9,19.0,16.9,18.8,0.9
250,Emergency,11-12,16.0,17.0,16.8,15.2,0.8,5,15.5,17.0,14.5,16.4,0.9
251,Emergency,13-14,6.7,10.0,7.5,5.9,0.8,5,6.9,10.0,5.9,7.8,0.9
252,Urgent,1-2,50.6,53.0,51.3,49.8,0.8,5,50.8,53.0,49.9,51.8,0.9
253,Urgent,3-4,60.0,61.0,60.7,59.2,0.8,5,60.1,61.0,59.2,61.1,0.9
254,Urgent,5-6,37.4,36.0,38.2,36.6,0.8,5,35.7,36.0,34.8,36.7,0.9
255,Urgent,7-8,29.8,30.0,30.6,29.0,0.8,5,30.0,30.0,29.1,31.0,0.9
256,Urgent,9-10,14.1,11.0,14.9,13.3,0.8,5,13.0,11.0,12.1,14.0,0.9
257,Urgent,11-12,9.6,8.0,10.4,8.8,0.8,5,8.8,8.0,7.9,9.8,0.9
258,Urgent,13-14,6.7,6.0,7.4,5.9,0.8,5,7.4,6.0,6.5,8.4,0.9
259,Elective,1-2,50.0,50.0,50.8,49.2,0.8,5,50.2,50.0,49.2,51.1,0.9
260,Elective,3-4,60.1,59.0,60.9,59.3,0.8,5,60.0,59.0,59.0,60.9,0.9
261,Elective,5-6,24.0,23.0,24.8,23.2,0.8,5,22.7,23.0,21.7,23.6,0.9
262,Elective,7-8,18.6,20.0,19.4,17.8,0.8,5,18.5,20.0,17.6,19.5,0.9
263,Elective,9-10,6.9,8.0,7.7,6.1,0.8,5,6.9,8.0,6.0,7.9,0.9
264,Elective,11-12,9.1,7.0,9.8,8.3,0.8,5,10.3,7.0,9.4,11.3,0.9
265,Elective,13-14,3.4,3.0,4.2,2.6,0.8,5,3.0,3.0,2.1,4.0,0.9
266,Newborn,1-2,-1.3,0.0,-0.5,-2.1,0.8,5,-1.5,0.0,-2.4,-0.6,0.9
