,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
60,0 - 9,1-9,1.6,3.0,4.0,-0.7,2.4,1,3.4,3.0,-1.4,8.1,4.7
61,0 - 9,10-19,-1.1,0.0,1.3,-3.4,2.4,1,1.8,0.0,-2.9,6.5,4.7
62,0 - 9,20-29,-3.6,0.0,-1.2,-5.9,2.4,1,-1.8,0.0,-6.5,2.9,4.7
63,0 - 9,30-39,-2.2,0.0,0.1,-4.6,2.4,1,0.1,0.0,-4.6,4.8,4.7
64,0 - 9,40-49,2.8,0.0,5.1,0.4,2.4,1,5.1,0.0,0.4,9.9,4.7
65,0 - 9,50-89,1.0,0.0,3.3,-1.4,2.4,1,5.2,0.0,0.5,10.0,4.7
66,10 - 19,1-9,3.3,4.0,5.6,0.9,2.4,1,1.1,4.0,-3.6,5.8,4.7
67,10 - 19,10-19,-1.6,2.0,0.7,-4.0,2.4,1,-5.6,2.0,-10.3,-0.9,4.7
68,10 - 19,20-29,1.7,1.0,4.0,-0.7,2.4,1,0.6,1.0,-4.1,5.3,4.7
69,10 - 19,30-39,-5.8,0.0,-3.4,-8.1,2.4,1,-9.4,0.0,-14.1,-4.7,4.7
70,10 - 19,40-49,3.1,0.0,5.4,0.7,2.4,1,-0.3,0.0,-5.0,4.4,4.7
71,10 - 19,50-89,2.5,0.0,4.8,0.1,2.4,1,1.2,0.0,-3.5,5.9,4.7
72,20 - 29,1-9,3.7,3.0,6.0,1.3,2.4,1,4.4,3.0,-0.3,9.2,4.7
73,20 - 29,10-19,6.3,4.0,8.6,3.9,2.4,1,4.7,4.0,-0.0,9.4,4.7
74,20 - 29,20-29,-3.9,0.0,-1.6,-6.3,2.4,1,-10.1,0.0,-14.8,-5.4,4.7
75,20 - 29,30-39,0.9,0.0,3.2,-1.5,2.4,1,0.4,0.0,-4.3,5.1,4.7
76,20 - 29,40-49,1.8,0.0,4.2,-0.5,2.4,1,-2.2,0.0,-6.9,2.5,4.7
77,20 - 29,50-89,0.2,0.0,2.6,-2.1,2.4,1,-0.6,0.0,-5.3,4.1,4.7
78,30 - 39,1-9,2.0,1.0,4.4,-0.4,2.4,1,2.6,1.0,-2.1,7.3,4.7
79,30 - 39,10-19,23.2,25.0,25.6,20.9,2.4,1,24.6,25.0,19.9,29.3,4.7
80,30 - 39,20-29,1.5,5.0,3.8,-0.9,2.4,1,1.1,5.0,-3.6,5.9,4.7
81,30 - 39,30-39,2.2,1.0,4.5,-0.2,2.4,1,1.3,1.0,-3.4,6.0,4.7
82,30 - 39,40-49,2.8,0.0,5.1,0.4,2.4,1,2.7,0.0,-2.0,7.5,4.7
83,30 - 39,50-89,4.0,0.0,6.4,1.6,2.4,1,-1.6,0.0,-6.3,3.1,4.7
84,40 - 49,1-9,21.7,22.0,24.1,19.4,2.4,1,21.2,22.0,16.4,25.9,4.7
85,40 - 49,10-19,47.6,47.0,49.9,45.2,2.4,1,53.9,47.0,49.2,58.6,4.7
86,40 - 49,20-29,25.0,20.0,27.4,22.7,2.4,1,30.1,20.0,25.4,34.8,4.7
87,40 - 49,30-39,10.9,7.0,13.3,8.6,2.4,1,8.4,7.0,3.7,13.1,4.7
88,40 - 49,40-49,6.2,2.0,8.5,3.8,2.4,1,7.5,2.0,2.7,12.2,4.7
89,40 - 49,50-89,1.9,0.0,4.3,-0.4,2.4,1,3.9,0.0,-0.8,8.6,4.7
90,50 - 59,1-9,31.8,36.0,34.2,29.4,2.4,1,30.4,36.0,25.7,35.1,4.7
91,50 - 59,10-19,76.9,78.0,79.2,74.5,2.4,1,79.2,78.0,74.5,83.9,4.7
92,50 - 59,20-29,33.0,36.0,35.4,30.7,2.4,1,36.4,36.0,31.7,41.1,4.7
93,50 - 59,30-39,11.0,9.0,13.4,8.7,2.4,1,7.9,9.0,3.2,12.6,4.7
94,50 - 59,40-49,0.2,1.0,2.6,-2.1,2.4,1,-1.7,1.0,-6.4,3.1,4.7
95,50 - 59,50-89,-2.4,0.0,-0.1,-4.8,2.4,1,-0.7,0.0,-5.4,4.0,4.7
96,60 - 69,1-9,26.1,31.0,28.5,23.7,2.4,1,28.9,31.0,24.2,33.7,4.7
97,60 - 69,10-19,95.7,98.0,98.0,93.3,2.4,1,96.2,98.0,91.5,100.9,4.7
98,60 - 69,20-29,71.9,71.0,74.2,69.5,2.4,1,70.7,71.0,66.0,75.4,4.7
99,60 - 69,30-39,17.7,15.0,20.1,15.4,2.4,1,19.3,15.0,14.5,24.0,4.7
100,60 - 69,40-49,4.2,4.0,6.6,1.9,2.4,1,4.6,4.0,-0.1,9.3,4.7
101,60 - 69,50-89,1.1,3.0,3.4,-1.3,2.4,1,1.1,3.0,-3.6,5.8,4.7
102,70 - 79,1-9,44.9,41.0,47.3,42.6,2.4,1,40.7,41.0,36.0,45.4,4.7
103,70 - 79,10-19,149.3,151.0,151.6,146.9,2.4,1,148.0,151.0,143.3,152.7,4.7
104,70 - 79,20-29,50.2,55.0,52.6,47.9,2.4,1,52.0,55.0,47.3,56.7,4.7
105,70 - 79,30-39,9.4,13.0,11.8,7.1,2.4,1,13.1,13.0,8.4,17.8,4.7
106,70 - 79,40-49,-3.9,2.0,-1.5,-6.3,2.4,1,-3.8,2.0,-8.5,0.9,4.7
107,70 - 79,50-89,4.1,0.0,6.5,1.8,2.4,1,-0.1,0.0,-4.8,4.6,4.7
108,80 - 89,1-9,48.8,46.0,51.1,46.4,2.4,1,47.8,46.0,43.1,52.5,4.7
109,80 - 89,10-19,89.3,90.0,91.7,87.0,2.4,1,92.3,90.0,87.6,97.0,4.7
110,80 - 89,20-29,28.7,29.0,31.1,26.4,2.4,1,30.6,29.0,25.9,35.3,4.7
111,80 - 89,30-39,10.6,9.0,13.0,8.2,2.4,1,10.6,9.0,5.9,15.3,4.7
112,80 - 89,40-49,2.1,0.0,4.5,-0.2,2.4,1,-1.0,0.0,-5.7,3.7,4.7
113,80 - 89,50-89,0.0,0.0,2.4,-2.3,2.4,1,1.4,0.0,-3.3,6.1,4.7
114,90 - 99,1-9,9.4,7.0,11.8,7.1,2.4,1,7.5,7.0,2.8,12.2,4.7
115,90 - 99,10-19,19.4,21.0,21.7,17.0,2.4,1,19.6,21.0,14.9,24.3,4.7
116,90 - 99,20-29,6.9,6.0,9.3,4.5,2.4,1,5.6,6.0,0.9,10.3,4.7
117,90 - 99,30-39,-5.4,0.0,-3.1,-7.8,2.4,1,-7.0,0.0,-11.7,-2.3,4.7
118,90 - 99,40-49,0.6,1.0,3.0,-1.7,2.4,1,-1.4,1.0,-6.1,3.3,4.7
119,90 - 99,50-89,6.7,0.0,9.1,4.3,2.4,1,9.6,0.0,4.8,14.3,4.7
120,0 - 9,1-9,3.7,3.0,5.3,2.1,1.6,2,1.6,3.0,-0.7,4.0,2.4
121,0 - 9,10-19,0.3,0.0,1.9,-1.3,1.6,2,-1.1,0.0,-3.4,1.3,2.4
122,0 - 9,20-29,0.8,0.0,2.4,-0.8,1.6,2,-3.6,0.0,-5.9,-1.2,2.4
123,0 - 9,30-39,-1.8,0.0,-0.2,-3.4,1.6,2,-2.2,0.0,-4.6,0.1,2.4
124,0 - 9,40-49,0.8,0.0,2.4,-0.7,1.6,2,2.8,0.0,0.4,5.1,2.4
125,0 - 9,50-89,-0.2,0.0,1.4,-1.7,1.6,2,1.0,0.0,-1.4,3.3,2.4
126,10 - 19,1-9,6.5,4.0,8.1,4.9,1.6,2,3.3,4.0,0.9,5.6,2.4
127,10 - 19,10-19,0.1,2.0,1.7,-1.4,1.6,2,-1.6,2.0,-4.0,0.7,2.4
128,10 - 19,20-29,1.4,1.0,3.0,-0.2,1.6,2,1.7,1.0,-0.7,4.0,2.4
129,10 - 19,30-39,-4.5,0.0,-2.9,-6.0,1.6,2,-5.8,0.0,-8.1,-3.4,2.4
130,10 - 19,40-49,3.3,0.0,4.8,1.7,1.6,2,3.1,0.0,0.7,5.4,2.4
131,10 - 19,50-89,3.2,0.0,4.7,1.6,1.6,2,2.5,0.0,0.1,4.8,2.4
132,20 - 29,1-9,2.5,3.0,4.1,0.9,1.6,2,3.7,3.0,1.3,6.0,2.4
133,20 - 29,10-19,6.7,4.0,8.3,5.1,1.6,2,6.3,4.0,3.9,8.6,2.4
134,20 - 29,20-29,-1.3,0.0,0.3,-2.9,1.6,2,-3.9,0.0,-6.3,-1.6,2.4
135,20 - 29,30-39,0.1,0.0,1.6,-1.5,1.6,2,0.9,0.0,-1.5,3.2,2.4
136,20 - 29,40-49,0.6,0.0,2.2,-1.0,1.6,2,1.8,0.0,-0.5,4.2,2.4
137,20 - 29,50-89,-0.0,0.0,1.5,-1.6,1.6,2,0.2,0.0,-2.1,2.6,2.4
138,30 - 39,1-9,-0.2,1.0,1.4,-1.7,1.6,2,2.0,1.0,-0.4,4.4,2.4
139,30 - 39,10-19,25.1,25.0,26.6,23.5,1.6,2,23.2,25.0,20.9,25.6,2.4
140,30 - 39,20-29,2.7,5.0,4.3,1.2,1.6,2,1.5,5.0,-0.9,3.8,2.4
141,30 - 39,30-39,2.7,1.0,4.2,1.1,1.6,2,2.2,1.0,-0.2,4.5,2.4
142,30 - 39,40-49,1.0,0.0,2.6,-0.6,1.6,2,2.8,0.0,0.4,5.1,2.4
143,30 - 39,50-89,5.6,0.0,7.2,4.1,1.6,2,4.0,0.0,1.6,6.4,2.4
144,40 - 49,1-9,21.4,22.0,23.0,19.8,1.6,2,21.7,22.0,19.4,24.1,2.4
145,40 - 49,10-19,49.9,47.0,51.5,48.3,1.6,2,47.6,47.0,45.2,49.9,2.4
146,40 - 49,20-29,23.9,20.0,25.5,22.3,1.6,2,25.0,20.0,22.7,27.4,2.4
147,40 - 49,30-39,10.9,7.0,12.5,9.3,1.6,2,10.9,7.0,8.6,13.3,2.4
148,40 - 49,40-49,2.1,2.0,3.7,0.5,1.6,2,6.2,2.0,3.8,8.5,2.4
149,40 - 49,50-89,-1.2,0.0,0.4,-2.7,1.6,2,1.9,0.0,-0.4,4.3,2.4
150,50 - 59,1-9,32.6,36.0,34.2,31.1,1.6,2,31.8,36.0,29.4,34.2,2.4
151,50 - 59,10-19,77.3,78.0,78.9,75.7,1.6,2,76.9,78.0,74.5,79.2,2.4
152,50 - 59,20-29,32.7,36.0,34.3,31.1,1.6,2,33.0,36.0,30.7,35.4,2.4
153,50 - 59,30-39,13.8,9.0,15.4,12.2,1.6,2,11.0,9.0,8.7,13.4,2.4
154,50 - 59,40-49,0.5,1.0,2.1,-1.1,1.6,2,0.2,1.0,-2.1,2.6,2.4
155,50 - 59,50-89,-0.4,0.0,1.1,-2.0,1.6,2,-2.4,0.0,-4.8,-0.1,2.4
156,60 - 69,1-9,27.7,31.0,29.3,26.1,1.6,2,26.1,31.0,23.7,28.5,2.4
157,60 - 69,10-19,94.1,98.0,95.7,92.5,1.6,2,95.7,98.0,93.3,98.0,2.4
158,60 - 69,20-29,73.2,71.0,74.8,71.6,1.6,2,71.9,71.0,69.5,74.2,2.4
159,60 - 69,30-39,16.7,15.0,18.3,15.1,1.6,2,17.7,15.0,15.4,20.1,2.4
160,60 - 69,40-49,2.0,4.0,3.5,0.4,1.6,2,4.2,4.0,1.9,6.6,2.4
161,60 - 69,50-89,-0.4,3.0,1.2,-2.0,1.6,2,1.1,3.0,-1.3,3.4,2.4
162,70 - 79,1-9,41.5,41.0,43.1,39.9,1.6,2,44.9,41.0,42.6,47.3,2.4
163,70 - 79,10-19,148.7,151.0,150.3,147.2,1.6,2,149.3,151.0,146.9,151.6,2.4
164,70 - 79,20-29,51.7,55.0,53.2,50.1,1.6,2,50.2,55.0,47.9,52.6,2.4
165,70 - 79,30-39,10.6,13.0,12.2,9.1,1.6,2,9.4,13.0,7.1,11.8,2.4
166,70 - 79,40-49,-1.7,2.0,-0.2,-3.3,1.6,2,-3.9,2.0,-6.3,-1.5,2.4
167,70 - 79,50-89,3.1,0.0,4.6,1.5,1.6,2,4.1,0.0,1.8,6.5,2.4
168,80 - 89,1-9,48.1,46.0,49.7,46.6,1.6,2,48.8,46.0,46.4,51.1,2.4
169,80 - 89,10-19,88.3,90.0,89.8,86.7,1.6,2,89.3,90.0,87.0,91.7,2.4
170,80 - 89,20-29,28.1,29.0,29.7,26.6,1.6,2,28.7,29.0,26.4,31.1,2.4
171,80 - 89,30-39,11.1,9.0,12.6,9.5,1.6,2,10.6,9.0,8.2,13.0,2.4
172,80 - 89,40-49,0.1,0.0,1.7,-1.5,1.6,2,2.1,0.0,-0.2,4.5,2.4
173,80 - 89,50-89,-0.9,0.0,0.7,-2.4,1.6,2,0.0,0.0,-2.3,2.4,2.4
174,90 - 99,1-9,8.6,7.0,10.1,7.0,1.6,2,9.4,7.0,7.1,11.8,2.4
175,90 - 99,10-19,12.7,21.0,14.3,11.1,1.6,2,19.4,21.0,17.0,21.7,2.4
176,90 - 99,20-29,3.5,6.0,5.1,1.9,1.6,2,6.9,6.0,4.5,9.3,2.4
177,90 - 99,30-39,-3.7,0.0,-2.1,-5.3,1.6,2,-5.4,0.0,-7.8,-3.1,2.4
178,90 - 99,40-49,-0.5,1.0,1.1,-2.1,1.6,2,0.6,1.0,-1.7,3.0,2.4
179,90 - 99,50-89,5.0,0.0,6.5,3.4,1.6,2,6.7,0.0,4.3,9.1,2.4
180,0 - 9,1-9,2.4,3.0,3.6,1.2,1.2,3,3.7,3.0,2.1,5.3,1.6
181,0 - 9,10-19,-0.4,0.0,0.7,-1.6,1.2,3,0.3,0.0,-1.3,1.9,1.6
182,0 - 9,20-29,1.4,0.0,2.6,0.2,1.2,3,0.8,0.0,-0.8,2.4,1.6
183,0 - 9,30-39,-1.9,0.0,-0.7,-3.1,1.2,3,-1.8,0.0,-3.4,-0.2,1.6
184,0 - 9,40-49,0.5,0.0,1.6,-0.7,1.2,3,0.8,0.0,-0.7,2.4,1.6
185,0 - 9,50-89,1.6,0.0,2.8,0.4,1.2,3,-0.2,0.0,-1.7,1.4,1.6
186,10 - 19,1-9,4.8,4.0,6.0,3.7,1.2,3,6.5,4.0,4.9,8.1,1.6
187,10 - 19,10-19,1.0,2.0,2.2,-0.1,1.2,3,0.1,2.0,-1.4,1.7,1.6
188,10 - 19,20-29,1.4,1.0,2.6,0.3,1.2,3,1.4,1.0,-0.2,3.0,1.6
189,10 - 19,30-39,-3.1,0.0,-2.0,-4.3,1.2,3,-4.5,0.0,-6.0,-2.9,1.6
190,10 - 19,40-49,0.4,0.0,1.6,-0.8,1.2,3,3.3,0.0,1.7,4.8,1.6
191,10 - 19,50-89,2.2,0.0,3.4,1.0,1.2,3,3.2,0.0,1.6,4.7,1.6
192,20 - 29,1-9,2.0,3.0,3.2,0.9,1.2,3,2.5,3.0,0.9,4.1,1.6
193,20 - 29,10-19,6.5,4.0,7.7,5.3,1.2,3,6.7,4.0,5.1,8.3,1.6
194,20 - 29,20-29,-2.7,0.0,-1.5,-3.9,1.2,3,-1.3,0.0,-2.9,0.3,1.6
195,20 - 29,30-39,-0.4,0.0,0.8,-1.6,1.2,3,0.1,0.0,-1.5,1.6,1.6
196,20 - 29,40-49,3.5,0.0,4.7,2.4,1.2,3,0.6,0.0,-1.0,2.2,1.6
197,20 - 29,50-89,2.4,0.0,3.5,1.2,1.2,3,-0.0,0.0,-1.6,1.5,1.6
198,30 - 39,1-9,0.7,1.0,1.8,-0.5,1.2,3,-0.2,1.0,-1.7,1.4,1.6
199,30 - 39,10-19,25.3,25.0,26.5,24.1,1.2,3,25.1,25.0,23.5,26.6,1.6
200,30 - 39,20-29,3.2,5.0,4.4,2.1,1.2,3,2.7,5.0,1.2,4.3,1.6
201,30 - 39,30-39,3.3,1.0,4.5,2.1,1.2,3,2.7,1.0,1.1,4.2,1.6
202,30 - 39,40-49,-0.1,0.0,1.0,-1.3,1.2,3,1.0,0.0,-0.6,2.6,1.6
203,30 - 39,50-89,5.1,0.0,6.3,3.9,1.2,3,5.6,0.0,4.1,7.2,1.6
204,40 - 49,1-9,22.7,22.0,23.8,21.5,1.2,3,21.4,22.0,19.8,23.0,1.6
205,40 - 49,10-19,49.5,47.0,50.7,48.4,1.2,3,49.9,47.0,48.3,51.5,1.6
206,40 - 49,20-29,22.8,20.0,24.0,21.7,1.2,3,23.9,20.0,22.3,25.5,1.6
207,40 - 49,30-39,10.3,7.0,11.4,9.1,1.2,3,10.9,7.0,9.3,12.5,1.6
208,40 - 49,40-49,2.0,2.0,3.2,0.8,1.2,3,2.1,2.0,0.5,3.7,1.6
209,40 - 49,50-89,-0.2,0.0,1.0,-1.4,1.2,3,-1.2,0.0,-2.7,0.4,1.6
210,50 - 59,1-9,33.5,36.0,34.7,32.3,1.2,3,32.6,36.0,31.1,34.2,1.6
211,50 - 59,10-19,78.6,78.0,79.8,77.4,1.2,3,77.3,78.0,75.7,78.9,1.6
212,50 - 59,20-29,35.1,36.0,36.3,34.0,1.2,3,32.7,36.0,31.1,34.3,1.6
213,50 - 59,30-39,11.9,9.0,13.1,10.7,1.2,3,13.8,9.0,12.2,15.4,1.6
214,50 - 59,40-49,0.0,1.0,1.2,-1.1,1.2,3,0.5,1.0,-1.1,2.1,1.6
215,50 - 59,50-89,1.1,0.0,2.2,-0.1,1.2,3,-0.4,0.0,-2.0,1.1,1.6
216,60 - 69,1-9,26.7,31.0,27.9,25.5,1.2,3,27.7,31.0,26.1,29.3,1.6
217,60 - 69,10-19,95.6,98.0,96.7,94.4,1.2,3,94.1,98.0,92.5,95.7,1.6
218,60 - 69,20-29,72.5,71.0,73.7,71.3,1.2,3,73.2,71.0,71.6,74.8,1.6
219,60 - 69,30-39,16.8,15.0,18.0,15.6,1.2,3,16.7,15.0,15.1,18.3,1.6
220,60 - 69,40-49,2.4,4.0,3.6,1.2,1.2,3,2.0,4.0,0.4,3.5,1.6
221,60 - 69,50-89,0.5,3.0,1.6,-0.7,1.2,3,-0.4,3.0,-2.0,1.2,1.6
222,70 - 79,1-9,40.9,41.0,42.1,39.7,1.2,3,41.5,41.0,39.9,43.1,1.6
223,70 - 79,10-19,150.7,151.0,151.8,149.5,1.2,3,148.7,151.0,147.2,150.3,1.6
224,70 - 79,20-29,52.8,55.0,54.0,51.7,1.2,3,51.7,55.0,50.1,53.2,1.6
225,70 - 79,30-39,11.9,13.0,13.1,10.8,1.2,3,10.6,13.0,9.1,12.2,1.6
226,70 - 79,40-49,0.5,2.0,1.7,-0.7,1.2,3,-1.7,2.0,-3.3,-0.2,1.6
227,70 - 79,50-89,1.7,0.0,2.9,0.5,1.2,3,3.1,0.0,1.5,4.6,1.6
228,80 - 89,1-9,48.7,46.0,49.9,47.5,1.2,3,48.1,46.0,46.6,49.7,1.6
229,80 - 89,10-19,88.7,90.0,89.9,87.5,1.2,3,88.3,90.0,86.7,89.8,1.6
230,80 - 89,20-29,28.5,29.0,29.7,27.3,1.2,3,28.1,29.0,26.6,29.7,1.6
231,80 - 89,30-39,9.3,9.0,10.5,8.2,1.2,3,11.1,9.0,9.5,12.6,1.6
232,80 - 89,40-49,0.7,0.0,1.9,-0.5,1.2,3,0.1,0.0,-1.5,1.7,1.6
233,80 - 89,50-89,-1.5,0.0,-0.4,-2.7,1.2,3,-0.9,0.0,-2.4,0.7,1.6
234,90 - 99,1-9,7.0,7.0,8.2,5.9,1.2,3,8.6,7.0,7.0,10.1,1.6
235,90 - 99,10-19,13.2,21.0,14.3,12.0,1.2,3,12.7,21.0,11.1,14.3,1.6
236,90 - 99,20-29,4.3,6.0,5.5,3.1,1.2,3,3.5,6.0,1.9,5.1,1.6
237,90 - 99,30-39,-2.8,0.0,-1.6,-4.0,1.2,3,-3.7,0.0,-5.3,-2.1,1.6
238,90 - 99,40-49,0.2,1.0,1.4,-0.9,1.2,3,-0.5,1.0,-2.1,1.1,1.6
239,90 - 99,50-89,4.4,0.0,5.6,3.3,1.2,3,5.0,0.0,3.4,6.5,1.6
240,0 - 9,1-9,2.5,3.0,3.4,1.5,0.9,4,2.4,3.0,1.2,3.6,1.2
241,0 - 9,10-19,-0.3,0.0,0.6,-1.2,0.9,4,-0.4,0.0,-1.6,0.7,1.2
242,0 - 9,20-29,1.5,0.0,2.4,0.5,0.9,4,1.4,0.0,0.2,2.6,1.2
243,0 - 9,30-39,-2.7,0.0,-1.7,-3.6,0.9,4,-1.9,0.0,-3.1,-0.7,1.2
244,0 - 9,40-49,0.3,0.0,1.2,-0.7,0.9,4,0.5,0.0,-0.7,1.6,1.2
245,0 - 9,50-89,0.2,0.0,1.2,-0.7,0.9,4,1.6,0.0,0.4,2.8,1.2
246,10 - 19,1-9,1.0,4.0,2.0,0.1,0.9,4,4.8,4.0,3.7,6.0,1.2
247,10 - 19,10-19,0.6,2.0,1.6,-0.3,0.9,4,1.0,2.0,-0.1,2.2,1.2
248,10 - 19,20-29,0.8,1.0,1.7,-0.2,0.9,4,1.4,1.0,0.3,2.6,1.2
249,10 - 19,30-39,-2.5,0.0,-1.5,-3.4,0.9,4,-3.1,0.0,-4.3,-2.0,1.2
250,10 - 19,40-49,0.4,0.0,1.3,-0.5,0.9,4,0.4,0.0,-0.8,1.6,1.2
251,10 - 19,50-89,2.5,0.0,3.4,1.5,0.9,4,2.2,0.0,1.0,3.4,1.2
252,20 - 29,1-9,3.3,3.0,4.2,2.3,0.9,4,2.0,3.0,0.9,3.2,1.2
253,20 - 29,10-19,5.8,4.0,6.8,4.9,0.9,4,6.5,4.0,5.3,7.7,1.2
254,20 - 29,20-29,-1.7,0.0,-0.8,-2.7,0.9,4,-2.7,0.0,-3.9,-1.5,1.2
255,20 - 29,30-39,-0.2,0.0,0.7,-1.2,0.9,4,-0.4,0.0,-1.6,0.8,1.2
256,20 - 29,40-49,3.0,0.0,4.0,2.1,0.9,4,3.5,0.0,2.4,4.7,1.2
257,20 - 29,50-89,1.5,0.0,2.4,0.5,0.9,4,2.4,0.0,1.2,3.5,1.2
258,30 - 39,1-9,1.2,1.0,2.2,0.3,0.9,4,0.7,1.0,-0.5,1.8,1.2
259,30 - 39,10-19,24.4,25.0,25.4,23.5,0.9,4,25.3,25.0,24.1,26.5,1.2
260,30 - 39,20-29,3.6,5.0,4.6,2.7,0.9,4,3.2,5.0,2.1,4.4,1.2
261,30 - 39,30-39,6.0,1.0,7.0,5.1,0.9,4,3.3,1.0,2.1,4.5,1.2
262,30 - 39,40-49,-1.7,0.0,-0.7,-2.6,0.9,4,-0.1,0.0,-1.3,1.0,1.2
263,30 - 39,50-89,3.8,0.0,4.7,2.8,0.9,4,5.1,0.0,3.9,6.3,1.2
264,40 - 49,1-9,20.8,22.0,21.8,19.9,0.9,4,22.7,22.0,21.5,23.8,1.2
265,40 - 49,10-19,49.5,47.0,50.4,48.5,0.9,4,49.5,47.0,48.4,50.7,1.2
