,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
35,Newborn,50 - 59,0.9,0.0,5.6,-3.8,4.7,0,,,,,
36,Newborn,60 - 69,1.2,0.0,5.9,-3.5,4.7,0,,,,,
37,Newborn,70 - 79,-0.9,0.0,3.9,-5.6,4.7,0,,,,,
38,Newborn,80 - 89,-0.7,0.0,4.1,-5.4,4.7,0,,,,,
39,Newborn,90 - 99,3.2,0.0,7.9,-1.5,4.7,0,,,,,
40,Not Available,0 - 9,5.3,0.0,10.0,0.6,4.7,0,,,,,
41,Not Available,10 - 19,-0.1,0.0,4.6,-4.8,4.7,0,,,,,
42,Not Available,20 - 29,4.6,1.0,9.3,-0.2,4.7,0,,,,,
43,Not Available,30 - 39,7.2,3.0,11.9,2.5,4.7,0,,,,,
44,Not Available,40 - 49,7.9,5.0,12.6,3.2,4.7,0,,,,,
45,Not Available,50 - 59,12.0,7.0,16.7,7.3,4.7,0,,,,,
46,Not Available,60 - 69,9.7,8.0,14.4,5.0,4.7,0,,,,,
47,Not Available,70 - 79,16.7,17.0,21.4,12.0,4.7,0,,,,,
48,Not Available,80 - 89,9.4,11.0,14.1,4.6,4.7,0,,,,,
49,Not Available,90 - 99,3.4,0.0,8.1,-1.3,4.7,0,,,,,
50,Trauma Center,0 - 9,-0.7,0.0,4.0,-5.4,4.7,0,,,,,
51,Trauma Center,10 - 19,-2.6,0.0,2.1,-7.3,4.7,0,,,,,
52,Trauma Center,20 - 29,0.7,0.0,5.4,-4.0,4.7,0,,,,,
53,Trauma Center,30 - 39,4.9,0.0,9.6,0.2,4.7,0,,,,,
54,Trauma Center,40 - 49,-1.4,0.0,3.3,-6.1,4.7,0,,,,,
55,Trauma Center,50 - 59,3.1,0.0,7.8,-1.6,4.7,0,,,,,
56,Trauma Center,60 - 69,3.0,0.0,7.7,-1.7,4.7,0,,,,,
57,Trauma Center,70 - 79,1.3,0.0,6.1,-3.4,4.7,0,,,,,
58,Trauma Center,80 - 89,-2.4,0.0,2.3,-7.1,4.7,0,,,,,
59,Trauma Center,90 - 99,3.4,0.0,8.1,-1.3,4.7,0,,,,,
60,Not Mapped,0 - 9,2.2,0.0,6.9,-2.5,4.7,0,,,,,
61,Not Mapped,10 - 19,-0.3,0.0,4.4,-5.0,4.7,0,,,,,
62,Not Mapped,20 - 29,4.3,0.0,9.1,-0.4,4.7,0,,,,,
63,Not Mapped,30 - 39,2.7,1.0,7.4,-2.0,4.7,0,,,,,
64,Not Mapped,40 - 49,-2.6,1.0,2.1,-7.4,4.7,0,,,,,
65,Not Mapped,50 - 59,-1.4,2.0,3.3,-6.1,4.7,0,,,,,
66,Not Mapped,60 - 69,5.0,1.0,9.7,0.3,4.7,0,,,,,
67,Not Mapped,70 - 79,-0.0,1.0,4.7,-4.8,4.7,0,,,,,
68,Not Mapped,80 - 89,-0.9,0.0,3.8,-5.6,4.7,0,,,,,
69,Not Mapped,90 - 99,-8.3,0.0,-3.6,-13.0,4.7,0,,,,,
70,Emergency,0 - 9,-0.6,0.0,1.8,-2.9,2.4,1,-7.8,0.0,-12.5,-3.0,4.7
71,Emergency,10 - 19,4.9,7.0,7.3,2.6,2.4,1,5.2,7.0,0.5,9.9,4.7
72,Emergency,20 - 29,7.5,8.0,9.9,5.2,2.4,1,9.9,8.0,5.2,14.7,4.7
73,Emergency,30 - 39,34.4,38.0,36.8,32.1,2.4,1,27.5,38.0,22.8,32.2,4.7
74,Emergency,40 - 49,50.7,53.0,53.0,48.3,2.4,1,50.0,53.0,45.3,54.8,4.7
75,Emergency,50 - 59,88.9,92.0,91.3,86.6,2.4,1,84.4,92.0,79.7,89.1,4.7
76,Emergency,60 - 69,108.3,106.0,110.7,105.9,2.4,1,104.3,106.0,99.6,109.0,4.7
77,Emergency,70 - 79,128.4,131.0,130.7,126.0,2.4,1,132.3,131.0,127.6,137.0,4.7
78,Emergency,80 - 89,86.6,86.0,88.9,84.2,2.4,1,84.4,86.0,79.7,89.1,4.7
79,Emergency,90 - 99,13.9,18.0,16.2,11.5,2.4,1,18.6,18.0,13.9,23.3,4.7
80,Urgent,0 - 9,2.0,0.0,4.4,-0.4,2.4,1,4.4,0.0,-0.3,9.1,4.7
81,Urgent,10 - 19,3.6,5.0,6.0,1.2,2.4,1,0.6,5.0,-4.1,5.3,4.7
82,Urgent,20 - 29,2.6,3.0,5.0,0.3,2.4,1,-0.4,3.0,-5.2,4.3,4.7
83,Urgent,30 - 39,2.1,6.0,4.4,-0.3,2.4,1,6.0,6.0,1.3,10.7,4.7
84,Urgent,40 - 49,16.0,17.0,18.4,13.6,2.4,1,21.3,17.0,16.6,26.0,4.7
85,Urgent,50 - 59,45.6,44.0,48.0,43.3,2.4,1,46.4,44.0,41.7,51.1,4.7
86,Urgent,60 - 69,42.6,37.0,45.0,40.3,2.4,1,46.4,37.0,41.7,51.1,4.7
87,Urgent,70 - 79,43.2,44.0,45.6,40.9,2.4,1,46.4,44.0,41.7,51.2,4.7
88,Urgent,80 - 89,47.0,47.0,49.4,44.6,2.4,1,46.1,47.0,41.4,50.8,4.7
89,Urgent,90 - 99,1.7,4.0,4.0,-0.7,2.4,1,3.3,4.0,-1.4,8.0,4.7
90,Elective,0 - 9,4.4,0.0,6.7,2.0,2.4,1,-2.0,0.0,-6.8,2.7,4.7
91,Elective,10 - 19,5.0,1.0,7.3,2.6,2.4,1,5.1,1.0,0.4,9.8,4.7
92,Elective,20 - 29,5.7,2.0,8.1,3.4,2.4,1,7.8,2.0,3.1,12.5,4.7
93,Elective,30 - 39,15.1,14.0,17.5,12.7,2.4,1,16.5,14.0,11.7,21.2,4.7
94,Elective,40 - 49,24.0,21.0,26.4,21.7,2.4,1,21.1,21.0,16.4,25.8,4.7
95,Elective,50 - 59,34.2,35.0,36.6,31.9,2.4,1,31.4,35.0,26.6,36.1,4.7
96,Elective,60 - 69,37.0,47.0,39.4,34.7,2.4,1,45.3,47.0,40.6,50.0,4.7
97,Elective,70 - 79,48.8,49.0,51.1,46.4,2.4,1,47.1,49.0,42.4,51.8,4.7
98,Elective,80 - 89,26.6,27.0,28.9,24.2,2.4,1,25.6,27.0,20.9,30.3,4.7
99,Elective,90 - 99,-0.2,0.0,2.1,-2.6,2.4,1,-0.3,0.0,-5.0,4.4,4.7
100,Newborn,0 - 9,-1.9,0.0,0.4,-4.3,2.4,1,-2.8,0.0,-7.5,1.9,4.7
101,Newborn,10 - 19,0.6,0.0,2.9,-1.8,2.4,1,3.1,0.0,-1.7,7.8,4.7
102,Newborn,20 - 29,2.3,0.0,4.7,-0.0,2.4,1,2.0,0.0,-2.7,6.7,4.7
103,Newborn,30 - 39,2.9,0.0,5.3,0.6,2.4,1,4.0,0.0,-0.7,8.7,4.7
104,Newborn,40 - 49,-2.9,0.0,-0.6,-5.3,2.4,1,-2.1,0.0,-6.8,2.6,4.7
105,Newborn,50 - 59,1.7,0.0,4.0,-0.7,2.4,1,0.9,0.0,-3.8,5.6,4.7
106,Newborn,60 - 69,2.0,0.0,4.4,-0.3,2.4,1,1.2,0.0,-3.5,5.9,4.7
107,Newborn,70 - 79,0.7,0.0,3.0,-1.7,2.4,1,-0.9,0.0,-5.6,3.9,4.7
108,Newborn,80 - 89,-1.6,0.0,0.7,-4.0,2.4,1,-0.7,0.0,-5.4,4.1,4.7
109,Newborn,90 - 99,0.9,0.0,3.3,-1.4,2.4,1,3.2,0.0,-1.5,7.9,4.7
110,Not Available,0 - 9,5.3,0.0,7.7,2.9,2.4,1,5.3,0.0,0.6,10.0,4.7
111,Not Available,10 - 19,3.1,0.0,5.5,0.8,2.4,1,-0.1,0.0,-4.8,4.6,4.7
112,Not Available,20 - 29,3.2,1.0,5.6,0.9,2.4,1,4.6,1.0,-0.2,9.3,4.7
113,Not Available,30 - 39,3.0,3.0,5.3,0.6,2.4,1,7.2,3.0,2.5,11.9,4.7
114,Not Available,40 - 49,4.3,5.0,6.6,1.9,2.4,1,7.9,5.0,3.2,12.6,4.7
115,Not Available,50 - 59,9.0,7.0,11.3,6.6,2.4,1,12.0,7.0,7.3,16.7,4.7
116,Not Available,60 - 69,6.4,8.0,8.8,4.0,2.4,1,9.7,8.0,5.0,14.4,4.7
117,Not Available,70 - 79,16.9,17.0,19.2,14.5,2.4,1,16.7,17.0,12.0,21.4,4.7
118,Not Available,80 - 89,9.1,11.0,11.4,6.7,2.4,1,9.4,11.0,4.6,14.1,4.7
119,Not Available,90 - 99,-0.8,0.0,1.5,-3.2,2.4,1,3.4,0.0,-1.3,8.1,4.7
120,Trauma Center,0 - 9,-1.1,0.0,1.3,-3.4,2.4,1,-0.7,0.0,-5.4,4.0,4.7
121,Trauma Center,10 - 19,-0.6,0.0,1.7,-3.0,2.4,1,-2.6,0.0,-7.3,2.1,4.7
122,Trauma Center,20 - 29,-0.5,0.0,1.9,-2.8,2.4,1,0.7,0.0,-4.0,5.4,4.7
123,Trauma Center,30 - 39,2.5,0.0,4.9,0.2,2.4,1,4.9,0.0,0.2,9.6,4.7
124,Trauma Center,40 - 49,-1.4,0.0,1.0,-3.7,2.4,1,-1.4,0.0,-6.1,3.3,4.7
125,Trauma Center,50 - 59,-1.3,0.0,1.0,-3.7,2.4,1,3.1,0.0,-1.6,7.8,4.7
126,Trauma Center,60 - 69,-1.4,0.0,1.0,-3.7,2.4,1,3.0,0.0,-1.7,7.7,4.7
127,Trauma Center,70 - 79,-0.5,0.0,1.9,-2.8,2.4,1,1.3,0.0,-3.4,6.1,4.7
128,Trauma Center,80 - 89,-2.6,0.0,-0.2,-4.9,2.4,1,-2.4,0.0,-7.1,2.3,4.7
129,Trauma Center,90 - 99,-1.8,0.0,0.6,-4.1,2.4,1,3.4,0.0,-1.3,8.1,4.7
130,Not Mapped,0 - 9,1.1,0.0,3.4,-1.3,2.4,1,2.2,0.0,-2.5,6.9,4.7
131,Not Mapped,10 - 19,-1.1,0.0,1.2,-3.5,2.4,1,-0.3,0.0,-5.0,4.4,4.7
132,Not Mapped,20 - 29,3.8,0.0,6.1,1.4,2.4,1,4.3,0.0,-0.4,9.1,4.7
133,Not Mapped,30 - 39,1.2,1.0,3.6,-1.1,2.4,1,2.7,1.0,-2.0,7.4,4.7
134,Not Mapped,40 - 49,-2.4,1.0,-0.0,-4.7,2.4,1,-2.6,1.0,-7.4,2.1,4.7
135,Not Mapped,50 - 59,-0.3,2.0,2.0,-2.7,2.4,1,-1.4,2.0,-6.1,3.3,4.7
136,Not Mapped,60 - 69,3.7,1.0,6.1,1.4,2.4,1,5.0,1.0,0.3,9.7,4.7
137,Not Mapped,70 - 79,-0.5,1.0,1.9,-2.8,2.4,1,-0.0,1.0,-4.8,4.7,4.7
138,Not Mapped,80 - 89,-1.5,0.0,0.9,-3.9,2.4,1,-0.9,0.0,-5.6,3.8,4.7
139,Not Mapped,90 - 99,-1.8,0.0,0.6,-4.1,2.4,1,-8.3,0.0,-13.0,-3.6,4.7
140,Emergency,0 - 9,-0.6,0.0,1.0,-2.1,1.6,2,-0.6,0.0,-2.9,1.8,2.4
141,Emergency,10 - 19,8.0,7.0,9.6,6.5,1.6,2,4.9,7.0,2.6,7.3,2.4
142,Emergency,20 - 29,7.2,8.0,8.7,5.6,1.6,2,7.5,8.0,5.2,9.9,2.4
143,Emergency,30 - 39,36.5,38.0,38.1,34.9,1.6,2,34.4,38.0,32.1,36.8,2.4
144,Emergency,40 - 49,54.8,53.0,56.4,53.2,1.6,2,50.7,53.0,48.3,53.0,2.4
145,Emergency,50 - 59,90.5,92.0,92.1,88.9,1.6,2,88.9,92.0,86.6,91.3,2.4
146,Emergency,60 - 69,107.0,106.0,108.5,105.4,1.6,2,108.3,106.0,105.9,110.7,2.4
147,Emergency,70 - 79,132.3,131.0,133.9,130.8,1.6,2,128.4,131.0,126.0,130.7,2.4
148,Emergency,80 - 89,86.1,86.0,87.7,84.6,1.6,2,86.6,86.0,84.2,88.9,2.4
149,Emergency,90 - 99,17.8,18.0,19.4,16.3,1.6,2,13.9,18.0,11.5,16.2,2.4
150,Urgent,0 - 9,3.6,0.0,5.2,2.1,1.6,2,2.0,0.0,-0.4,4.4,2.4
151,Urgent,10 - 19,4.9,5.0,6.4,3.3,1.6,2,3.6,5.0,1.2,6.0,2.4
152,Urgent,20 - 29,0.1,3.0,1.7,-1.5,1.6,2,2.6,3.0,0.3,5.0,2.4
153,Urgent,30 - 39,3.8,6.0,5.4,2.2,1.6,2,2.1,6.0,-0.3,4.4,2.4
154,Urgent,40 - 49,15.5,17.0,17.0,13.9,1.6,2,16.0,17.0,13.6,18.4,2.4
155,Urgent,50 - 59,45.1,44.0,46.7,43.5,1.6,2,45.6,44.0,43.3,48.0,2.4
156,Urgent,60 - 69,40.8,37.0,42.4,39.2,1.6,2,42.6,37.0,40.3,45.0,2.4
157,Urgent,70 - 79,41.8,44.0,43.3,40.2,1.6,2,43.2,44.0,40.9,45.6,2.4
158,Urgent,80 - 89,48.1,47.0,49.7,46.5,1.6,2,47.0,47.0,44.6,49.4,2.4
159,Urgent,90 - 99,5.3,4.0,6.9,3.7,1.6,2,1.7,4.0,-0.7,4.0,2.4
160,Elective,0 - 9,2.7,0.0,4.2,1.1,1.6,2,4.4,0.0,2.0,6.7,2.4
161,Elective,10 - 19,4.1,1.0,5.6,2.5,1.6,2,5.0,1.0,2.6,7.3,2.4
162,Elective,20 - 29,4.2,2.0,5.8,2.7,1.6,2,5.7,2.0,3.4,8.1,2.4
163,Elective,30 - 39,15.0,14.0,16.5,13.4,1.6,2,15.1,14.0,12.7,17.5,2.4
164,Elective,40 - 49,22.9,21.0,24.4,21.3,1.6,2,24.0,21.0,21.7,26.4,2.4
165,Elective,50 - 59,33.2,35.0,34.7,31.6,1.6,2,34.2,35.0,31.9,36.6,2.4
166,Elective,60 - 69,41.7,47.0,43.3,40.1,1.6,2,37.0,47.0,34.7,39.4,2.4
167,Elective,70 - 79,48.5,49.0,50.0,46.9,1.6,2,48.8,49.0,46.4,51.1,2.4
168,Elective,80 - 89,25.0,27.0,26.5,23.4,1.6,2,26.6,27.0,24.2,28.9,2.4
169,Elective,90 - 99,-3.0,0.0,-1.5,-4.6,1.6,2,-0.2,0.0,-2.6,2.1,2.4
170,Newborn,0 - 9,-2.8,0.0,-1.2,-4.4,1.6,2,-1.9,0.0,-4.3,0.4,2.4
171,Newborn,10 - 19,1.0,0.0,2.5,-0.6,1.6,2,0.6,0.0,-1.8,2.9,2.4
172,Newborn,20 - 29,-0.8,0.0,0.8,-2.3,1.6,2,2.3,0.0,-0.0,4.7,2.4
173,Newborn,30 - 39,-3.7,0.0,-2.1,-5.3,1.6,2,2.9,0.0,0.6,5.3,2.4
174,Newborn,40 - 49,-3.9,0.0,-2.3,-5.4,1.6,2,-2.9,0.0,-5.3,-0.6,2.4
175,Newborn,50 - 59,2.2,0.0,3.7,0.6,1.6,2,1.7,0.0,-0.7,4.0,2.4
176,Newborn,60 - 69,1.9,0.0,3.5,0.3,1.6,2,2.0,0.0,-0.3,4.4,2.4
177,Newborn,70 - 79,1.9,0.0,3.4,0.3,1.6,2,0.7,0.0,-1.7,3.0,2.4
178,Newborn,80 - 89,-0.1,0.0,1.5,-1.6,1.6,2,-1.6,0.0,-4.0,0.7,2.4
179,Newborn,90 - 99,-0.3,0.0,1.3,-1.8,1.6,2,0.9,0.0,-1.4,3.3,2.4
180,Not Available,0 - 9,3.6,0.0,5.2,2.1,1.6,2,5.3,0.0,2.9,7.7,2.4
181,Not Available,10 - 19,1.5,0.0,3.1,-0.1,1.6,2,3.1,0.0,0.8,5.5,2.4
182,Not Available,20 - 29,2.2,1.0,3.7,0.6,1.6,2,3.2,1.0,0.9,5.6,2.4
183,Not Available,30 - 39,2.3,3.0,3.9,0.7,1.6,2,3.0,3.0,0.6,5.3,2.4
184,Not Available,40 - 49,2.7,5.0,4.2,1.1,1.6,2,4.3,5.0,1.9,6.6,2.4
185,Not Available,50 - 59,9.1,7.0,10.7,7.5,1.6,2,9.0,7.0,6.6,11.3,2.4
186,Not Available,60 - 69,7.6,8.0,9.2,6.1,1.6,2,6.4,8.0,4.0,8.8,2.4
187,Not Available,70 - 79,11.4,17.0,13.0,9.9,1.6,2,16.9,17.0,14.5,19.2,2.4
188,Not Available,80 - 89,8.9,11.0,10.5,7.3,1.6,2,9.1,11.0,6.7,11.4,2.4
189,Not Available,90 - 99,-1.2,0.0,0.3,-2.8,1.6,2,-0.8,0.0,-3.2,1.5,2.4
190,Trauma Center,0 - 9,-0.7,0.0,0.9,-2.3,1.6,2,-1.1,0.0,-3.4,1.3,2.4
191,Trauma Center,10 - 19,-0.5,0.0,1.1,-2.1,1.6,2,-0.6,0.0,-3.0,1.7,2.4
192,Trauma Center,20 - 29,-1.0,0.0,0.6,-2.6,1.6,2,-0.5,0.0,-2.8,1.9,2.4
193,Trauma Center,30 - 39,2.0,0.0,3.5,0.4,1.6,2,2.5,0.0,0.2,4.9,2.4
194,Trauma Center,40 - 49,0.6,0.0,2.2,-0.9,1.6,2,-1.4,0.0,-3.7,1.0,2.4
195,Trauma Center,50 - 59,3.9,0.0,5.5,2.3,1.6,2,-1.3,0.0,-3.7,1.0,2.4
196,Trauma Center,60 - 69,-4.2,0.0,-2.6,-5.7,1.6,2,-1.4,0.0,-3.7,1.0,2.4
197,Trauma Center,70 - 79,-0.3,0.0,1.3,-1.8,1.6,2,-0.5,0.0,-2.8,1.9,2.4
198,Trauma Center,80 - 89,-4.4,0.0,-2.9,-6.0,1.6,2,-2.6,0.0,-4.9,-0.2,2.4
199,Trauma Center,90 - 99,0.1,0.0,1.7,-1.5,1.6,2,-1.8,0.0,-4.1,0.6,2.4
200,Not Mapped,0 - 9,0.5,0.0,2.0,-1.1,1.6,2,1.1,0.0,-1.3,3.4,2.4
201,Not Mapped,10 - 19,-1.3,0.0,0.3,-2.9,1.6,2,-1.1,0.0,-3.5,1.2,2.4
202,Not Mapped,20 - 29,0.2,0.0,1.8,-1.4,1.6,2,3.8,0.0,1.4,6.1,2.4
203,Not Mapped,30 - 39,2.9,1.0,4.5,1.3,1.6,2,1.2,1.0,-1.1,3.6,2.4
204,Not Mapped,40 - 49,0.7,1.0,2.2,-0.9,1.6,2,-2.4,1.0,-4.7,-0.0,2.4
205,Not Mapped,50 - 59,3.0,2.0,4.6,1.4,1.6,2,-0.3,2.0,-2.7,2.0,2.4
206,Not Mapped,60 - 69,4.8,1.0,6.4,3.3,1.6,2,3.7,1.0,1.4,6.1,2.4
207,Not Mapped,70 - 79,-3.0,1.0,-1.5,-4.6,1.6,2,-0.5,1.0,-2.8,1.9,2.4
208,Not Mapped,80 - 89,0.5,0.0,2.1,-1.0,1.6,2,-1.5,0.0,-3.9,0.9,2.4
209,Not Mapped,90 - 99,-3.9,0.0,-2.4,-5.5,1.6,2,-1.8,0.0,-4.1,0.6,2.4
210,Emergency,0 - 9,-0.5,0.0,0.7,-1.6,1.2,3,-0.6,0.0,-2.1,1.0,1.6
211,Emergency,10 - 19,7.9,7.0,9.1,6.8,1.2,3,8.0,7.0,6.5,9.6,1.6
212,Emergency,20 - 29,6.7,8.0,7.9,5.5,1.2,3,7.2,8.0,5.6,8.7,1.6
213,Emergency,30 - 39,36.8,38.0,37.9,35.6,1.2,3,36.5,38.0,34.9,38.1,1.6
214,Emergency,40 - 49,55.3,53.0,56.5,54.1,1.2,3,54.8,53.0,53.2,56.4,1.6
215,Emergency,50 - 59,93.5,92.0,94.7,92.3,1.2,3,90.5,92.0,88.9,92.1,1.6
216,Emergency,60 - 69,107.1,106.0,108.2,105.9,1.2,3,107.0,106.0,105.4,108.5,1.6
217,Emergency,70 - 79,133.5,131.0,134.7,132.3,1.2,3,132.3,131.0,130.8,133.9,1.6
218,Emergency,80 - 89,85.1,86.0,86.2,83.9,1.2,3,86.1,86.0,84.6,87.7,1.6
219,Emergency,90 - 99,17.8,18.0,19.0,16.6,1.2,3,17.8,18.0,16.3,19.4,1.6
220,Urgent,0 - 9,1.9,0.0,3.1,0.7,1.2,3,3.6,0.0,2.1,5.2,1.6
221,Urgent,10 - 19,5.0,5.0,6.1,3.8,1.2,3,4.9,5.0,3.3,6.4,1.6
222,Urgent,20 - 29,1.2,3.0,2.4,0.0,1.2,3,0.1,3.0,-1.5,1.7,1.6
223,Urgent,30 - 39,3.8,6.0,5.0,2.7,1.2,3,3.8,6.0,2.2,5.4,1.6
224,Urgent,40 - 49,16.1,17.0,17.3,14.9,1.2,3,15.5,17.0,13.9,17.0,1.6
225,Urgent,50 - 59,46.0,44.0,47.2,44.8,1.2,3,45.1,44.0,43.5,46.7,1.6
226,Urgent,60 - 69,40.4,37.0,41.6,39.2,1.2,3,40.8,37.0,39.2,42.4,1.6
227,Urgent,70 - 79,42.5,44.0,43.6,41.3,1.2,3,41.8,44.0,40.2,43.3,1.6
228,Urgent,80 - 89,48.3,47.0,49.4,47.1,1.2,3,48.1,47.0,46.5,49.7,1.6
229,Urgent,90 - 99,4.6,4.0,5.8,3.5,1.2,3,5.3,4.0,3.7,6.9,1.6
230,Elective,0 - 9,2.4,0.0,3.6,1.2,1.2,3,2.7,0.0,1.1,4.2,1.6
231,Elective,10 - 19,1.3,1.0,2.5,0.1,1.2,3,4.1,1.0,2.5,5.6,1.6
232,Elective,20 - 29,1.5,2.0,2.7,0.3,1.2,3,4.2,2.0,2.7,5.8,1.6
233,Elective,30 - 39,14.4,14.0,15.6,13.2,1.2,3,15.0,14.0,13.4,16.5,1.6
234,Elective,40 - 49,23.2,21.0,24.4,22.0,1.2,3,22.9,21.0,21.3,24.4,1.6
235,Elective,50 - 59,33.5,35.0,34.7,32.3,1.2,3,33.2,35.0,31.6,34.7,1.6
236,Elective,60 - 69,44.1,47.0,45.3,42.9,1.2,3,41.7,47.0,40.1,43.3,1.6
237,Elective,70 - 79,48.2,49.0,49.3,47.0,1.2,3,48.5,49.0,46.9,50.0,1.6
238,Elective,80 - 89,25.1,27.0,26.2,23.9,1.2,3,25.0,27.0,23.4,26.5,1.6
239,Elective,90 - 99,-1.1,0.0,0.1,-2.2,1.2,3,-3.0,0.0,-4.6,-1.5,1.6
240,Newborn,0 - 9,-2.1,0.0,-0.9,-3.3,1.2,3,-2.8,0.0,-4.4,-1.2,1.6
241,Newborn,10 - 19,1.5,0.0,2.7,0.3,1.2,3,1.0,0.0,-0.6,2.5,1.6
242,Newborn,20 - 29,-0.9,0.0,0.3,-2.1,1.2,3,-0.8,0.0,-2.3,0.8,1.6
243,Newborn,30 - 39,-6.6,0.0,-5.4,-7.8,1.2,3,-3.7,0.0,-5.3,-2.1,1.6
244,Newborn,40 - 49,-2.7,0.0,-1.6,-3.9,1.2,3,-3.9,0.0,-5.4,-2.3,1.6
245,Newborn,50 - 59,1.3,0.0,2.5,0.1,1.2,3,2.2,0.0,0.6,3.7,1.6
246,Newborn,60 - 69,1.4,0.0,2.5,0.2,1.2,3,1.9,0.0,0.3,3.5,1.6
247,Newborn,70 - 79,0.9,0.0,2.1,-0.2,1.2,3,1.9,0.0,0.3,3.4,1.6
248,Newborn,80 - 89,0.3,0.0,1.4,-0.9,1.2,3,-0.1,0.0,-1.6,1.5,1.6
249,Newborn,90 - 99,-0.2,0.0,1.0,-1.4,1.2,3,-0.3,0.0,-1.8,1.3,1.6
250,Not Available,0 - 9,2.5,0.0,3.6,1.3,1.2,3,3.6,0.0,2.1,5.2,1.6
251,Not Available,10 - 19,0.5,0.0,1.7,-0.7,1.2,3,1.5,0.0,-0.1,3.1,1.6
252,Not Available,20 - 29,1.9,1.0,3.1,0.7,1.2,3,2.2,1.0,0.6,3.7,1.6
253,Not Available,30 - 39,3.1,3.0,4.3,1.9,1.2,3,2.3,3.0,0.7,3.9,1.6
254,Not Available,40 - 49,4.9,5.0,6.1,3.8,1.2,3,2.7,5.0,1.1,4.2,1.6
255,Not Available,50 - 59,8.0,7.0,9.2,6.9,1.2,3,9.1,7.0,7.5,10.7,1.6
256,Not Available,60 - 69,6.1,8.0,7.2,4.9,1.2,3,7.6,8.0,6.1,9.2,1.6
257,Not Available,70 - 79,12.6,17.0,13.8,11.4,1.2,3,11.4,17.0,9.9,13.0,1.6
258,Not Available,80 - 89,10.0,11.0,11.2,8.8,1.2,3,8.9,11.0,7.3,10.5,1.6
259,Not Available,90 - 99,-0.7,0.0,0.5,-1.9,1.2,3,-1.2,0.0,-2.8,0.3,1.6
260,Trauma Center,0 - 9,-0.5,0.0,0.7,-1.7,1.2,3,-0.7,0.0,-2.3,0.9,1.6
261,Trauma Center,10 - 19,-0.7,0.0,0.5,-1.9,1.2,3,-0.5,0.0,-2.1,1.1,1.6
262,Trauma Center,20 - 29,-0.5,0.0,0.6,-1.7,1.2,3,-1.0,0.0,-2.6,0.6,1.6
