,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
98,60 - 69,20-29,54.1,50.0,56.5,51.8,2.4,1,54.5,50.0,49.8,59.2,4.7
99,60 - 69,30-39,9.9,10.0,12.3,7.6,2.4,1,6.7,10.0,2.0,11.4,4.7
100,60 - 69,40-49,5.4,5.0,7.8,3.1,2.4,1,6.6,5.0,1.9,11.3,4.7
101,60 - 69,50-89,-2.5,1.0,-0.1,-4.9,2.4,1,2.7,1.0,-2.0,7.5,4.7
102,70 - 79,1-9,32.5,36.0,34.9,30.1,2.4,1,27.5,36.0,22.8,32.2,4.7
103,70 - 79,10-19,131.6,128.0,134.0,129.3,2.4,1,129.2,128.0,124.4,133.9,4.7
104,70 - 79,20-29,63.8,63.0,66.1,61.4,2.4,1,64.1,63.0,59.4,68.8,4.7
105,70 - 79,30-39,12.4,8.0,14.8,10.1,2.4,1,7.7,8.0,3.0,12.4,4.7
106,70 - 79,40-49,1.5,6.0,3.8,-0.9,2.4,1,-1.5,6.0,-6.2,3.2,4.7
107,70 - 79,50-89,-3.9,1.0,-1.6,-6.3,2.4,1,-7.5,1.0,-12.3,-2.8,4.7
108,80 - 89,1-9,24.3,22.0,26.7,22.0,2.4,1,25.0,22.0,20.3,29.7,4.7
109,80 - 89,10-19,108.1,109.0,110.5,105.8,2.4,1,105.3,109.0,100.5,110.0,4.7
110,80 - 89,20-29,35.4,35.0,37.8,33.1,2.4,1,30.7,35.0,26.0,35.4,4.7
111,80 - 89,30-39,5.4,5.0,7.7,3.0,2.4,1,3.8,5.0,-0.9,8.6,4.7
112,80 - 89,40-49,0.7,0.0,3.1,-1.7,2.4,1,-0.1,0.0,-4.8,4.6,4.7
113,80 - 89,50-89,2.8,0.0,5.1,0.4,2.4,1,1.7,0.0,-3.0,6.4,4.7
114,90 - 99,1-9,6.1,8.0,8.5,3.8,2.4,1,5.9,8.0,1.2,10.6,4.7
115,90 - 99,10-19,15.6,11.0,18.0,13.3,2.4,1,16.7,11.0,12.0,21.4,4.7
116,90 - 99,20-29,-3.3,3.0,-1.0,-5.7,2.4,1,-7.3,3.0,-12.0,-2.6,4.7
117,90 - 99,30-39,0.4,0.0,2.8,-2.0,2.4,1,-1.0,0.0,-5.7,3.8,4.7
118,90 - 99,40-49,-1.4,0.0,1.0,-3.8,2.4,1,-3.1,0.0,-7.8,1.7,4.7
119,90 - 99,50-89,-1.1,0.0,1.3,-3.4,2.4,1,-1.3,0.0,-6.0,3.5,4.7
120,0 - 9,1-9,-2.7,0.0,-1.1,-4.2,1.6,2,-6.2,0.0,-8.5,-3.8,2.4
121,0 - 9,10-19,-1.2,0.0,0.4,-2.7,1.6,2,-0.0,0.0,-2.4,2.3,2.4
122,0 - 9,20-29,0.0,0.0,1.6,-1.6,1.6,2,-0.3,0.0,-2.6,2.1,2.4
123,0 - 9,30-39,-0.8,0.0,0.7,-2.4,1.6,2,-1.1,0.0,-3.5,1.2,2.4
124,0 - 9,40-49,-0.8,0.0,0.8,-2.4,1.6,2,-1.9,0.0,-4.3,0.5,2.4
125,0 - 9,50-89,-1.5,0.0,0.0,-3.1,1.6,2,-2.2,0.0,-4.6,0.1,2.4
126,10 - 19,1-9,10.7,11.0,12.3,9.1,1.6,2,8.5,11.0,6.1,10.9,2.4
127,10 - 19,10-19,0.4,2.0,1.9,-1.2,1.6,2,-3.1,2.0,-5.5,-0.8,2.4
128,10 - 19,20-29,-3.4,0.0,-1.9,-5.0,1.6,2,-0.2,0.0,-2.5,2.2,2.4
129,10 - 19,30-39,-2.5,0.0,-1.0,-4.1,1.6,2,-1.9,0.0,-4.2,0.5,2.4
130,10 - 19,40-49,0.4,0.0,2.0,-1.2,1.6,2,0.7,0.0,-1.7,3.0,2.4
131,10 - 19,50-89,1.6,0.0,3.2,0.0,1.6,2,1.3,0.0,-1.0,3.7,2.4
132,20 - 29,1-9,7.1,7.0,8.7,5.5,1.6,2,6.9,7.0,4.6,9.3,2.4
133,20 - 29,10-19,2.8,7.0,4.3,1.2,1.6,2,4.6,7.0,2.3,7.0,2.4
134,20 - 29,20-29,2.1,0.0,3.7,0.5,1.6,2,2.6,0.0,0.3,5.0,2.4
135,20 - 29,30-39,1.3,0.0,2.9,-0.3,1.6,2,1.2,0.0,-1.2,3.5,2.4
136,20 - 29,40-49,-3.0,0.0,-1.4,-4.6,1.6,2,-4.1,0.0,-6.5,-1.8,2.4
137,20 - 29,50-89,-0.9,0.0,0.7,-2.4,1.6,2,0.9,0.0,-1.5,3.2,2.4
138,30 - 39,1-9,17.2,15.0,18.8,15.7,1.6,2,17.3,15.0,14.9,19.6,2.4
139,30 - 39,10-19,37.2,35.0,38.7,35.6,1.6,2,38.0,35.0,35.6,40.3,2.4
140,30 - 39,20-29,9.8,9.0,11.4,8.3,1.6,2,7.8,9.0,5.4,10.2,2.4
141,30 - 39,30-39,3.8,3.0,5.3,2.2,1.6,2,3.9,3.0,1.5,6.2,2.4
142,30 - 39,40-49,1.9,0.0,3.5,0.3,1.6,2,4.6,0.0,2.2,6.9,2.4
143,30 - 39,50-89,4.0,0.0,5.6,2.5,1.6,2,5.7,0.0,3.4,8.1,2.4
144,40 - 49,1-9,20.1,21.0,21.7,18.6,1.6,2,18.6,21.0,16.2,20.9,2.4
145,40 - 49,10-19,47.7,45.0,49.3,46.2,1.6,2,50.6,45.0,48.3,53.0,2.4
146,40 - 49,20-29,22.3,20.0,23.9,20.8,1.6,2,20.8,20.0,18.4,23.1,2.4
147,40 - 49,30-39,7.6,7.0,9.2,6.1,1.6,2,8.0,7.0,5.7,10.4,2.4
148,40 - 49,40-49,4.2,1.0,5.8,2.6,1.6,2,6.0,1.0,3.7,8.4,2.4
149,40 - 49,50-89,-0.1,3.0,1.5,-1.6,1.6,2,0.6,3.0,-1.8,2.9,2.4
150,50 - 59,1-9,36.5,33.0,38.1,34.9,1.6,2,35.3,33.0,32.9,37.6,2.4
151,50 - 59,10-19,101.4,96.0,102.9,99.8,1.6,2,103.2,96.0,100.9,105.6,2.4
152,50 - 59,20-29,35.3,34.0,36.9,33.7,1.6,2,35.3,34.0,32.9,37.6,2.4
153,50 - 59,30-39,13.0,11.0,14.6,11.4,1.6,2,13.1,11.0,10.8,15.5,2.4
154,50 - 59,40-49,3.9,4.0,5.5,2.3,1.6,2,2.7,4.0,0.4,5.1,2.4
155,50 - 59,50-89,2.9,2.0,4.5,1.4,1.6,2,2.5,2.0,0.1,4.8,2.4
156,60 - 69,1-9,40.5,39.0,42.1,38.9,1.6,2,40.6,39.0,38.2,42.9,2.4
157,60 - 69,10-19,93.6,94.0,95.2,92.1,1.6,2,90.6,94.0,88.2,92.9,2.4
158,60 - 69,20-29,49.7,50.0,51.3,48.1,1.6,2,54.1,50.0,51.8,56.5,2.4
159,60 - 69,30-39,8.8,10.0,10.4,7.3,1.6,2,9.9,10.0,7.6,12.3,2.4
160,60 - 69,40-49,6.1,5.0,7.7,4.5,1.6,2,5.4,5.0,3.1,7.8,2.4
161,60 - 69,50-89,-4.1,1.0,-2.5,-5.7,1.6,2,-2.5,1.0,-4.9,-0.1,2.4
162,70 - 79,1-9,35.1,36.0,36.6,33.5,1.6,2,32.5,36.0,30.1,34.9,2.4
163,70 - 79,10-19,130.1,128.0,131.6,128.5,1.6,2,131.6,128.0,129.3,134.0,2.4
164,70 - 79,20-29,65.3,63.0,66.8,63.7,1.6,2,63.8,63.0,61.4,66.1,2.4
165,70 - 79,30-39,10.3,8.0,11.9,8.8,1.6,2,12.4,8.0,10.1,14.8,2.4
166,70 - 79,40-49,2.7,6.0,4.2,1.1,1.6,2,1.5,6.0,-0.9,3.8,2.4
167,70 - 79,50-89,-4.0,1.0,-2.4,-5.5,1.6,2,-3.9,1.0,-6.3,-1.6,2.4
168,80 - 89,1-9,25.8,22.0,27.4,24.2,1.6,2,24.3,22.0,22.0,26.7,2.4
169,80 - 89,10-19,107.3,109.0,108.9,105.7,1.6,2,108.1,109.0,105.8,110.5,2.4
170,80 - 89,20-29,34.8,35.0,36.3,33.2,1.6,2,35.4,35.0,33.1,37.8,2.4
171,80 - 89,30-39,5.7,5.0,7.3,4.2,1.6,2,5.4,5.0,3.0,7.7,2.4
172,80 - 89,40-49,-1.6,0.0,-0.0,-3.2,1.6,2,0.7,0.0,-1.7,3.1,2.4
173,80 - 89,50-89,-1.2,0.0,0.4,-2.8,1.6,2,2.8,0.0,0.4,5.1,2.4
174,90 - 99,1-9,6.5,8.0,8.0,4.9,1.6,2,6.1,8.0,3.8,8.5,2.4
175,90 - 99,10-19,14.2,11.0,15.8,12.6,1.6,2,15.6,11.0,13.3,18.0,2.4
176,90 - 99,20-29,-1.1,3.0,0.5,-2.7,1.6,2,-3.3,3.0,-5.7,-1.0,2.4
177,90 - 99,30-39,-0.2,0.0,1.4,-1.8,1.6,2,0.4,0.0,-2.0,2.8,2.4
178,90 - 99,40-49,-1.1,0.0,0.5,-2.7,1.6,2,-1.4,0.0,-3.8,1.0,2.4
179,90 - 99,50-89,-1.5,0.0,0.1,-3.1,1.6,2,-1.1,0.0,-3.4,1.3,2.4
180,0 - 9,1-9,-1.5,0.0,-0.3,-2.7,1.2,3,-2.7,0.0,-4.2,-1.1,1.6
181,0 - 9,10-19,0.7,0.0,1.9,-0.5,1.2,3,-1.2,0.0,-2.7,0.4,1.6
182,0 - 9,20-29,-0.2,0.0,1.0,-1.4,1.2,3,0.0,0.0,-1.6,1.6,1.6
183,0 - 9,30-39,0.0,0.0,1.2,-1.1,1.2,3,-0.8,0.0,-2.4,0.7,1.6
184,0 - 9,40-49,1.0,0.0,2.2,-0.2,1.2,3,-0.8,0.0,-2.4,0.8,1.6
185,0 - 9,50-89,-5.0,0.0,-3.8,-6.2,1.2,3,-1.5,0.0,-3.1,0.0,1.6
186,10 - 19,1-9,8.6,11.0,9.8,7.4,1.2,3,10.7,11.0,9.1,12.3,1.6
187,10 - 19,10-19,0.0,2.0,1.2,-1.2,1.2,3,0.4,2.0,-1.2,1.9,1.6
188,10 - 19,20-29,-5.7,0.0,-4.6,-6.9,1.2,3,-3.4,0.0,-5.0,-1.9,1.6
189,10 - 19,30-39,-3.8,0.0,-2.7,-5.0,1.2,3,-2.5,0.0,-4.1,-1.0,1.6
190,10 - 19,40-49,0.6,0.0,1.8,-0.6,1.2,3,0.4,0.0,-1.2,2.0,1.6
191,10 - 19,50-89,0.7,0.0,1.9,-0.4,1.2,3,1.6,0.0,0.0,3.2,1.6
192,20 - 29,1-9,6.7,7.0,7.9,5.6,1.2,3,7.1,7.0,5.5,8.7,1.6
193,20 - 29,10-19,5.4,7.0,6.5,4.2,1.2,3,2.8,7.0,1.2,4.3,1.6
194,20 - 29,20-29,0.5,0.0,1.6,-0.7,1.2,3,2.1,0.0,0.5,3.7,1.6
195,20 - 29,30-39,1.1,0.0,2.2,-0.1,1.2,3,1.3,0.0,-0.3,2.9,1.6
196,20 - 29,40-49,-2.7,0.0,-1.5,-3.9,1.2,3,-3.0,0.0,-4.6,-1.4,1.6
197,20 - 29,50-89,0.1,0.0,1.3,-1.0,1.2,3,-0.9,0.0,-2.4,0.7,1.6
198,30 - 39,1-9,15.5,15.0,16.7,14.3,1.2,3,17.2,15.0,15.7,18.8,1.6
199,30 - 39,10-19,36.6,35.0,37.7,35.4,1.2,3,37.2,35.0,35.6,38.7,1.6
200,30 - 39,20-29,9.0,9.0,10.2,7.9,1.2,3,9.8,9.0,8.3,11.4,1.6
201,30 - 39,30-39,4.1,3.0,5.3,3.0,1.2,3,3.8,3.0,2.2,5.3,1.6
202,30 - 39,40-49,1.9,0.0,3.1,0.8,1.2,3,1.9,0.0,0.3,3.5,1.6
203,30 - 39,50-89,-0.2,0.0,1.0,-1.4,1.2,3,4.0,0.0,2.5,5.6,1.6
204,40 - 49,1-9,21.9,21.0,23.0,20.7,1.2,3,20.1,21.0,18.6,21.7,1.6
205,40 - 49,10-19,46.7,45.0,47.9,45.5,1.2,3,47.7,45.0,46.2,49.3,1.6
206,40 - 49,20-29,21.3,20.0,22.5,20.1,1.2,3,22.3,20.0,20.8,23.9,1.6
207,40 - 49,30-39,7.0,7.0,8.1,5.8,1.2,3,7.6,7.0,6.1,9.2,1.6
208,40 - 49,40-49,2.8,1.0,4.0,1.6,1.2,3,4.2,1.0,2.6,5.8,1.6
209,40 - 49,50-89,1.4,3.0,2.5,0.2,1.2,3,-0.1,3.0,-1.6,1.5,1.6
210,50 - 59,1-9,36.1,33.0,37.3,34.9,1.2,3,36.5,33.0,34.9,38.1,1.6
211,50 - 59,10-19,100.4,96.0,101.6,99.2,1.2,3,101.4,96.0,99.8,102.9,1.6
212,50 - 59,20-29,35.1,34.0,36.2,33.9,1.2,3,35.3,34.0,33.7,36.9,1.6
213,50 - 59,30-39,12.9,11.0,14.1,11.7,1.2,3,13.0,11.0,11.4,14.6,1.6
214,50 - 59,40-49,3.0,4.0,4.2,1.9,1.2,3,3.9,4.0,2.3,5.5,1.6
215,50 - 59,50-89,2.7,2.0,3.8,1.5,1.2,3,2.9,2.0,1.4,4.5,1.6
216,60 - 69,1-9,37.7,39.0,38.9,36.5,1.2,3,40.5,39.0,38.9,42.1,1.6
217,60 - 69,10-19,93.0,94.0,94.2,91.8,1.2,3,93.6,94.0,92.1,95.2,1.6
218,60 - 69,20-29,51.5,50.0,52.6,50.3,1.2,3,49.7,50.0,48.1,51.3,1.6
219,60 - 69,30-39,9.5,10.0,10.6,8.3,1.2,3,8.8,10.0,7.3,10.4,1.6
220,60 - 69,40-49,8.5,5.0,9.6,7.3,1.2,3,6.1,5.0,4.5,7.7,1.6
221,60 - 69,50-89,-3.1,1.0,-1.9,-4.2,1.2,3,-4.1,1.0,-5.7,-2.5,1.6
222,70 - 79,1-9,35.5,36.0,36.7,34.3,1.2,3,35.1,36.0,33.5,36.6,1.6
223,70 - 79,10-19,129.7,128.0,130.9,128.6,1.2,3,130.1,128.0,128.5,131.6,1.6
224,70 - 79,20-29,63.5,63.0,64.7,62.3,1.2,3,65.3,63.0,63.7,66.8,1.6
225,70 - 79,30-39,9.1,8.0,10.3,7.9,1.2,3,10.3,8.0,8.8,11.9,1.6
226,70 - 79,40-49,1.9,6.0,3.1,0.7,1.2,3,2.7,6.0,1.1,4.2,1.6
227,70 - 79,50-89,-2.7,1.0,-1.5,-3.9,1.2,3,-4.0,1.0,-5.5,-2.4,1.6
228,80 - 89,1-9,24.1,22.0,25.3,22.9,1.2,3,25.8,22.0,24.2,27.4,1.6
229,80 - 89,10-19,107.5,109.0,108.7,106.3,1.2,3,107.3,109.0,105.7,108.9,1.6
230,80 - 89,20-29,34.9,35.0,36.1,33.7,1.2,3,34.8,35.0,33.2,36.3,1.6
231,80 - 89,30-39,6.0,5.0,7.2,4.8,1.2,3,5.7,5.0,4.2,7.3,1.6
232,80 - 89,40-49,-1.0,0.0,0.2,-2.2,1.2,3,-1.6,0.0,-3.2,-0.0,1.6
233,80 - 89,50-89,-0.6,0.0,0.6,-1.8,1.2,3,-1.2,0.0,-2.8,0.4,1.6
234,90 - 99,1-9,6.6,8.0,7.8,5.4,1.2,3,6.5,8.0,4.9,8.0,1.6
235,90 - 99,10-19,13.0,11.0,14.2,11.9,1.2,3,14.2,11.0,12.6,15.8,1.6
236,90 - 99,20-29,0.0,3.0,1.2,-1.1,1.2,3,-1.1,3.0,-2.7,0.5,1.6
237,90 - 99,30-39,0.4,0.0,1.6,-0.8,1.2,3,-0.2,0.0,-1.8,1.4,1.6
238,90 - 99,40-49,0.7,0.0,1.9,-0.5,1.2,3,-1.1,0.0,-2.7,0.5,1.6
239,90 - 99,50-89,-0.2,0.0,1.0,-1.4,1.2,3,-1.5,0.0,-3.1,0.1,1.6
240,0 - 9,1-9,-1.4,0.0,-0.4,-2.3,0.9,4,-1.5,0.0,-2.7,-0.3,1.2
241,0 - 9,10-19,2.9,0.0,3.9,2.0,0.9,4,0.7,0.0,-0.5,1.9,1.2
242,0 - 9,20-29,-0.6,0.0,0.3,-1.6,0.9,4,-0.2,0.0,-1.4,1.0,1.2
243,0 - 9,30-39,0.5,0.0,1.5,-0.4,0.9,4,0.0,0.0,-1.1,1.2,1.2
244,0 - 9,40-49,0.6,0.0,1.6,-0.3,0.9,4,1.0,0.0,-0.2,2.2,1.2
245,0 - 9,50-89,-4.3,0.0,-3.4,-5.2,0.9,4,-5.0,0.0,-6.2,-3.8,1.2
246,10 - 19,1-9,9.0,11.0,9.9,8.1,0.9,4,8.6,11.0,7.4,9.8,1.2
247,10 - 19,10-19,0.8,2.0,1.7,-0.2,0.9,4,0.0,2.0,-1.2,1.2,1.2
248,10 - 19,20-29,-5.1,0.0,-4.2,-6.1,0.9,4,-5.7,0.0,-6.9,-4.6,1.2
249,10 - 19,30-39,-2.4,0.0,-1.4,-3.3,0.9,4,-3.8,0.0,-5.0,-2.7,1.2
250,10 - 19,40-49,0.9,0.0,1.8,-0.1,0.9,4,0.6,0.0,-0.6,1.8,1.2
251,10 - 19,50-89,0.6,0.0,1.5,-0.4,0.9,4,0.7,0.0,-0.4,1.9,1.2
252,20 - 29,1-9,8.0,7.0,9.0,7.1,0.9,4,6.7,7.0,5.6,7.9,1.2
253,20 - 29,10-19,6.3,7.0,7.2,5.3,0.9,4,5.4,7.0,4.2,6.5,1.2
254,20 - 29,20-29,0.0,0.0,1.0,-0.9,0.9,4,0.5,0.0,-0.7,1.6,1.2
255,20 - 29,30-39,1.2,0.0,2.2,0.3,0.9,4,1.1,0.0,-0.1,2.2,1.2
256,20 - 29,40-49,-2.0,0.0,-1.0,-2.9,0.9,4,-2.7,0.0,-3.9,-1.5,1.2
257,20 - 29,50-89,0.9,0.0,1.8,-0.1,0.9,4,0.1,0.0,-1.0,1.3,1.2
258,30 - 39,1-9,15.3,15.0,16.3,14.4,0.9,4,15.5,15.0,14.3,16.7,1.2
259,30 - 39,10-19,35.1,35.0,36.1,34.2,0.9,4,36.6,35.0,35.4,37.7,1.2
260,30 - 39,20-29,8.5,9.0,9.4,7.5,0.9,4,9.0,9.0,7.9,10.2,1.2
261,30 - 39,30-39,4.0,3.0,4.9,3.0,0.9,4,4.1,3.0,3.0,5.3,1.2
262,30 - 39,40-49,1.6,0.0,2.5,0.7,0.9,4,1.9,0.0,0.8,3.1,1.2
263,30 - 39,50-89,0.2,0.0,1.1,-0.7,0.9,4,-0.2,0.0,-1.4,1.0,1.2
264,40 - 49,1-9,20.7,21.0,21.7,19.8,0.9,4,21.9,21.0,20.7,23.0,1.2
265,40 - 49,10-19,45.7,45.0,46.6,44.7,0.9,4,46.7,45.0,45.5,47.9,1.2
