,race,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
31,Other,7-8,6.6,2.0,11.3,1.9,4.7,0,,,,,
32,Other,9-10,6.6,1.0,11.3,1.9,4.7,0,,,,,
33,Other,11-12,2.4,0.0,7.1,-2.3,4.7,0,,,,,
34,Other,13-14,-0.2,1.0,4.5,-4.9,4.7,0,,,,,
35,African American,1-2,59.7,63.0,62.1,57.4,2.4,1,50.1,63.0,45.4,54.8,4.7
36,African American,3-4,72.8,77.0,75.1,70.4,2.4,1,77.0,77.0,72.3,81.7,4.7
37,African American,5-6,37.6,37.0,39.9,35.2,2.4,1,37.0,37.0,32.3,41.7,4.7
38,African American,7-8,23.3,25.0,25.7,21.0,2.4,1,20.6,25.0,15.9,25.3,4.7
39,African American,9-10,6.8,9.0,9.1,4.4,2.4,1,4.8,9.0,0.1,9.5,4.7
40,African American,11-12,2.9,8.0,5.2,0.5,2.4,1,5.2,8.0,0.5,10.0,4.7
41,African American,13-14,-1.6,3.0,0.8,-3.9,2.4,1,2.4,3.0,-2.3,7.1,4.7
42,Asian,1-2,-0.5,1.0,1.9,-2.8,2.4,1,-4.9,1.0,-9.7,-0.2,4.7
43,Asian,3-4,1.5,4.0,3.9,-0.8,2.4,1,2.8,4.0,-1.9,7.5,4.7
44,Asian,5-6,-2.0,2.0,0.4,-4.3,2.4,1,-1.7,2.0,-6.4,3.1,4.7
45,Asian,7-8,1.8,0.0,4.1,-0.6,2.4,1,4.7,0.0,0.0,9.4,4.7
46,Asian,9-10,3.8,0.0,6.2,1.5,2.4,1,7.7,0.0,3.0,12.5,4.7
47,Asian,11-12,-3.4,0.0,-1.1,-5.8,2.4,1,-8.5,0.0,-13.2,-3.8,4.7
48,Asian,13-14,2.4,0.0,4.7,0.0,2.4,1,1.7,0.0,-3.0,6.4,4.7
49,Caucasian,1-2,231.5,226.0,233.9,229.1,2.4,1,231.3,226.0,226.6,236.0,4.7
50,Caucasian,3-4,228.5,233.0,230.9,226.2,2.4,1,234.4,233.0,229.6,239.1,4.7
51,Caucasian,5-6,131.7,132.0,134.0,129.3,2.4,1,132.3,132.0,127.6,137.0,4.7
52,Caucasian,7-8,71.3,72.0,73.7,69.0,2.4,1,73.7,72.0,69.0,78.4,4.7
53,Caucasian,9-10,36.9,38.0,39.3,34.6,2.4,1,37.1,38.0,32.4,41.9,4.7
54,Caucasian,11-12,19.6,19.0,22.0,17.3,2.4,1,20.6,19.0,15.9,25.4,4.7
55,Caucasian,13-14,15.7,14.0,18.1,13.4,2.4,1,17.5,14.0,12.8,22.2,4.7
56,Hispanic,1-2,8.1,6.0,10.5,5.8,2.4,1,13.1,6.0,8.4,17.8,4.7
57,Hispanic,3-4,3.2,3.0,5.5,0.8,2.4,1,6.1,3.0,1.4,10.8,4.7
58,Hispanic,5-6,7.4,3.0,9.8,5.0,2.4,1,14.3,3.0,9.6,19.1,4.7
59,Hispanic,7-8,5.2,6.0,7.6,2.9,2.4,1,2.4,6.0,-2.3,7.1,4.7
60,Hispanic,9-10,1.8,2.0,4.1,-0.6,2.4,1,2.1,2.0,-2.6,6.9,4.7
61,Hispanic,11-12,5.0,1.0,7.4,2.6,2.4,1,8.4,1.0,3.7,13.1,4.7
62,Hispanic,13-14,0.6,0.0,2.9,-1.8,2.4,1,1.2,0.0,-3.5,5.9,4.7
63,Other,1-2,15.8,10.0,18.2,13.4,2.4,1,19.5,10.0,14.8,24.2,4.7
64,Other,3-4,-0.5,1.0,1.9,-2.8,2.4,1,-2.3,1.0,-7.0,2.4,4.7
65,Other,5-6,-1.0,1.0,1.3,-3.4,2.4,1,-1.4,1.0,-6.1,3.3,4.7
66,Other,7-8,9.0,2.0,11.4,6.7,2.4,1,6.6,2.0,1.9,11.3,4.7
67,Other,9-10,2.5,1.0,4.8,0.1,2.4,1,6.6,1.0,1.9,11.3,4.7
68,Other,11-12,-0.9,0.0,1.4,-3.3,2.4,1,2.4,0.0,-2.3,7.1,4.7
69,Other,13-14,0.8,1.0,3.2,-1.5,2.4,1,-0.2,1.0,-4.9,4.5,4.7
70,African American,1-2,60.8,63.0,62.4,59.2,1.6,2,59.7,63.0,57.4,62.1,2.4
71,African American,3-4,72.2,77.0,73.8,70.6,1.6,2,72.8,77.0,70.4,75.1,2.4
72,African American,5-6,38.3,37.0,39.9,36.8,1.6,2,37.6,37.0,35.2,39.9,2.4
73,African American,7-8,24.7,25.0,26.3,23.1,1.6,2,23.3,25.0,21.0,25.7,2.4
74,African American,9-10,6.8,9.0,8.4,5.2,1.6,2,6.8,9.0,4.4,9.1,2.4
75,African American,11-12,2.8,8.0,4.4,1.2,1.6,2,2.9,8.0,0.5,5.2,2.4
76,African American,13-14,2.0,3.0,3.5,0.4,1.6,2,-1.6,3.0,-3.9,0.8,2.4
77,Asian,1-2,-1.5,1.0,0.1,-3.0,1.6,2,-0.5,1.0,-2.8,1.9,2.4
78,Asian,3-4,0.7,4.0,2.3,-0.9,1.6,2,1.5,4.0,-0.8,3.9,2.4
79,Asian,5-6,0.6,2.0,2.2,-0.9,1.6,2,-2.0,2.0,-4.3,0.4,2.4
80,Asian,7-8,1.3,0.0,2.9,-0.3,1.6,2,1.8,0.0,-0.6,4.1,2.4
81,Asian,9-10,1.8,0.0,3.4,0.3,1.6,2,3.8,0.0,1.5,6.2,2.4
82,Asian,11-12,-2.1,0.0,-0.5,-3.7,1.6,2,-3.4,0.0,-5.8,-1.1,2.4
83,Asian,13-14,1.1,0.0,2.6,-0.5,1.6,2,2.4,0.0,0.0,4.7,2.4
84,Caucasian,1-2,229.6,226.0,231.2,228.1,1.6,2,231.5,226.0,229.1,233.9,2.4
85,Caucasian,3-4,233.0,233.0,234.6,231.4,1.6,2,228.5,233.0,226.2,230.9,2.4
86,Caucasian,5-6,131.8,132.0,133.4,130.3,1.6,2,131.7,132.0,129.3,134.0,2.4
87,Caucasian,7-8,73.4,72.0,75.0,71.8,1.6,2,71.3,72.0,69.0,73.7,2.4
88,Caucasian,9-10,36.5,38.0,38.1,35.0,1.6,2,36.9,38.0,34.6,39.3,2.4
89,Caucasian,11-12,19.5,19.0,21.0,17.9,1.6,2,19.6,19.0,17.3,22.0,2.4
90,Caucasian,13-14,15.2,14.0,16.7,13.6,1.6,2,15.7,14.0,13.4,18.1,2.4
91,Hispanic,1-2,5.3,6.0,6.9,3.7,1.6,2,8.1,6.0,5.8,10.5,2.4
92,Hispanic,3-4,4.3,3.0,5.9,2.8,1.6,2,3.2,3.0,0.8,5.5,2.4
93,Hispanic,5-6,7.0,3.0,8.5,5.4,1.6,2,7.4,3.0,5.0,9.8,2.4
94,Hispanic,7-8,5.2,6.0,6.8,3.7,1.6,2,5.2,6.0,2.9,7.6,2.4
95,Hispanic,9-10,-1.1,2.0,0.5,-2.6,1.6,2,1.8,2.0,-0.6,4.1,2.4
96,Hispanic,11-12,4.5,1.0,6.1,2.9,1.6,2,5.0,1.0,2.6,7.4,2.4
97,Hispanic,13-14,0.9,0.0,2.4,-0.7,1.6,2,0.6,0.0,-1.8,2.9,2.4
98,Other,1-2,14.0,10.0,15.6,12.4,1.6,2,15.8,10.0,13.4,18.2,2.4
99,Other,3-4,3.1,1.0,4.6,1.5,1.6,2,-0.5,1.0,-2.8,1.9,2.4
100,Other,5-6,-0.9,1.0,0.7,-2.5,1.6,2,-1.0,1.0,-3.4,1.3,2.4
101,Other,7-8,6.3,2.0,7.8,4.7,1.6,2,9.0,2.0,6.7,11.4,2.4
102,Other,9-10,2.7,1.0,4.2,1.1,1.6,2,2.5,1.0,0.1,4.8,2.4
103,Other,11-12,-0.0,0.0,1.5,-1.6,1.6,2,-0.9,0.0,-3.3,1.4,2.4
104,Other,13-14,1.5,1.0,3.1,-0.0,1.6,2,0.8,1.0,-1.5,3.2,2.4
105,African American,1-2,61.4,63.0,62.6,60.2,1.2,3,60.8,63.0,59.2,62.4,1.6
106,African American,3-4,73.2,77.0,74.3,72.0,1.2,3,72.2,77.0,70.6,73.8,1.6
107,African American,5-6,37.2,37.0,38.3,36.0,1.2,3,38.3,37.0,36.8,39.9,1.6
108,African American,7-8,26.0,25.0,27.2,24.8,1.2,3,24.7,25.0,23.1,26.3,1.6
109,African American,9-10,5.8,9.0,7.0,4.6,1.2,3,6.8,9.0,5.2,8.4,1.6
110,African American,11-12,4.9,8.0,6.1,3.7,1.2,3,2.8,8.0,1.2,4.4,1.6
111,African American,13-14,2.6,3.0,3.8,1.4,1.2,3,2.0,3.0,0.4,3.5,1.6
112,Asian,1-2,-0.5,1.0,0.7,-1.7,1.2,3,-1.5,1.0,-3.0,0.1,1.6
113,Asian,3-4,1.0,4.0,2.2,-0.1,1.2,3,0.7,4.0,-0.9,2.3,1.6
114,Asian,5-6,2.0,2.0,3.2,0.9,1.2,3,0.6,2.0,-0.9,2.2,1.6
115,Asian,7-8,0.1,0.0,1.3,-1.1,1.2,3,1.3,0.0,-0.3,2.9,1.6
116,Asian,9-10,1.5,0.0,2.7,0.3,1.2,3,1.8,0.0,0.3,3.4,1.6
117,Asian,11-12,-1.6,0.0,-0.5,-2.8,1.2,3,-2.1,0.0,-3.7,-0.5,1.6
118,Asian,13-14,1.2,0.0,2.3,-0.0,1.2,3,1.1,0.0,-0.5,2.6,1.6
119,Caucasian,1-2,230.7,226.0,231.9,229.5,1.2,3,229.6,226.0,228.1,231.2,1.6
120,Caucasian,3-4,234.0,233.0,235.2,232.8,1.2,3,233.0,233.0,231.4,234.6,1.6
121,Caucasian,5-6,133.2,132.0,134.4,132.0,1.2,3,131.8,132.0,130.3,133.4,1.6
122,Caucasian,7-8,70.6,72.0,71.7,69.4,1.2,3,73.4,72.0,71.8,75.0,1.6
123,Caucasian,9-10,35.9,38.0,37.1,34.7,1.2,3,36.5,38.0,35.0,38.1,1.6
124,Caucasian,11-12,19.3,19.0,20.5,18.1,1.2,3,19.5,19.0,17.9,21.0,1.6
125,Caucasian,13-14,15.4,14.0,16.6,14.2,1.2,3,15.2,14.0,13.6,16.7,1.6
126,Hispanic,1-2,5.6,6.0,6.8,4.4,1.2,3,5.3,6.0,3.7,6.9,1.6
127,Hispanic,3-4,2.0,3.0,3.2,0.8,1.2,3,4.3,3.0,2.8,5.9,1.6
128,Hispanic,5-6,6.3,3.0,7.4,5.1,1.2,3,7.0,3.0,5.4,8.5,1.6
129,Hispanic,7-8,5.8,6.0,7.0,4.6,1.2,3,5.2,6.0,3.7,6.8,1.6
130,Hispanic,9-10,-0.5,2.0,0.7,-1.7,1.2,3,-1.1,2.0,-2.6,0.5,1.6
131,Hispanic,11-12,2.6,1.0,3.7,1.4,1.2,3,4.5,1.0,2.9,6.1,1.6
132,Hispanic,13-14,0.5,0.0,1.7,-0.7,1.2,3,0.9,0.0,-0.7,2.4,1.6
133,Other,1-2,13.2,10.0,14.3,12.0,1.2,3,14.0,10.0,12.4,15.6,1.6
134,Other,3-4,3.8,1.0,4.9,2.6,1.2,3,3.1,1.0,1.5,4.6,1.6
135,Other,5-6,-0.3,1.0,0.9,-1.5,1.2,3,-0.9,1.0,-2.5,0.7,1.6
136,Other,7-8,4.3,2.0,5.5,3.1,1.2,3,6.3,2.0,4.7,7.8,1.6
137,Other,9-10,2.4,1.0,3.6,1.2,1.2,3,2.7,1.0,1.1,4.2,1.6
138,Other,11-12,-1.9,0.0,-0.7,-3.1,1.2,3,-0.0,0.0,-1.6,1.5,1.6
139,Other,13-14,2.0,1.0,3.1,0.8,1.2,3,1.5,1.0,-0.0,3.1,1.6
140,African American,1-2,62.1,63.0,63.0,61.1,0.9,4,61.4,63.0,60.2,62.6,1.2
141,African American,3-4,74.4,77.0,75.3,73.4,0.9,4,73.2,77.0,72.0,74.3,1.2
142,African American,5-6,37.5,37.0,38.4,36.6,0.9,4,37.2,37.0,36.0,38.3,1.2
143,African American,7-8,25.0,25.0,25.9,24.0,0.9,4,26.0,25.0,24.8,27.2,1.2
144,African American,9-10,6.7,9.0,7.7,5.8,0.9,4,5.8,9.0,4.6,7.0,1.2
145,African American,11-12,6.7,8.0,7.6,5.7,0.9,4,4.9,8.0,3.7,6.1,1.2
146,African American,13-14,0.9,3.0,1.8,-0.1,0.9,4,2.6,3.0,1.4,3.8,1.2
147,Asian,1-2,0.3,1.0,1.2,-0.7,0.9,4,-0.5,1.0,-1.7,0.7,1.2
148,Asian,3-4,-0.0,4.0,0.9,-1.0,0.9,4,1.0,4.0,-0.1,2.2,1.2
149,Asian,5-6,1.6,2.0,2.6,0.7,0.9,4,2.0,2.0,0.9,3.2,1.2
150,Asian,7-8,0.9,0.0,1.9,-0.0,0.9,4,0.1,0.0,-1.1,1.3,1.2
151,Asian,9-10,1.0,0.0,1.9,0.1,0.9,4,1.5,0.0,0.3,2.7,1.2
152,Asian,11-12,-0.2,0.0,0.7,-1.2,0.9,4,-1.6,0.0,-2.8,-0.5,1.2
153,Asian,13-14,0.6,0.0,1.5,-0.4,0.9,4,1.2,0.0,-0.0,2.3,1.2
154,Caucasian,1-2,228.7,226.0,229.7,227.8,0.9,4,230.7,226.0,229.5,231.9,1.2
155,Caucasian,3-4,234.5,233.0,235.4,233.5,0.9,4,234.0,233.0,232.8,235.2,1.2
156,Caucasian,5-6,134.3,132.0,135.3,133.4,0.9,4,133.2,132.0,132.0,134.4,1.2
157,Caucasian,7-8,70.2,72.0,71.1,69.2,0.9,4,70.6,72.0,69.4,71.7,1.2
158,Caucasian,9-10,36.0,38.0,37.0,35.1,0.9,4,35.9,38.0,34.7,37.1,1.2
159,Caucasian,11-12,19.5,19.0,20.5,18.6,0.9,4,19.3,19.0,18.1,20.5,1.2
160,Caucasian,13-14,13.9,14.0,14.8,13.0,0.9,4,15.4,14.0,14.2,16.6,1.2
161,Hispanic,1-2,5.4,6.0,6.3,4.4,0.9,4,5.6,6.0,4.4,6.8,1.2
162,Hispanic,3-4,2.0,3.0,3.0,1.1,0.9,4,2.0,3.0,0.8,3.2,1.2
163,Hispanic,5-6,5.7,3.0,6.6,4.7,0.9,4,6.3,3.0,5.1,7.4,1.2
164,Hispanic,7-8,5.9,6.0,6.9,5.0,0.9,4,5.8,6.0,4.6,7.0,1.2
165,Hispanic,9-10,-0.3,2.0,0.7,-1.2,0.9,4,-0.5,2.0,-1.7,0.7,1.2
166,Hispanic,11-12,2.1,1.0,3.1,1.2,0.9,4,2.6,1.0,1.4,3.7,1.2
167,Hispanic,13-14,-0.1,0.0,0.9,-1.0,0.9,4,0.5,0.0,-0.7,1.7,1.2
168,Other,1-2,13.1,10.0,14.0,12.1,0.9,4,13.2,10.0,12.0,14.3,1.2
169,Other,3-4,2.4,1.0,3.3,1.4,0.9,4,3.8,1.0,2.6,4.9,1.2
170,Other,5-6,-0.1,1.0,0.9,-1.0,0.9,4,-0.3,1.0,-1.5,0.9,1.2
171,Other,7-8,2.9,2.0,3.9,2.0,0.9,4,4.3,2.0,3.1,5.5,1.2
172,Other,9-10,2.8,1.0,3.7,1.9,0.9,4,2.4,1.0,1.2,3.6,1.2
173,Other,11-12,-0.7,0.0,0.2,-1.7,0.9,4,-1.9,0.0,-3.1,-0.7,1.2
174,Other,13-14,0.8,1.0,1.7,-0.1,0.9,4,2.0,1.0,0.8,3.1,1.2
175,African American,1-2,60.1,63.0,60.9,59.3,0.8,5,62.1,63.0,61.1,63.0,0.9
176,African American,3-4,73.5,77.0,74.3,72.7,0.8,5,74.4,77.0,73.4,75.3,0.9
177,African American,5-6,37.6,37.0,38.4,36.8,0.8,5,37.5,37.0,36.6,38.4,0.9
178,African American,7-8,24.7,25.0,25.5,23.9,0.8,5,25.0,25.0,24.0,25.9,0.9
179,African American,9-10,7.8,9.0,8.5,7.0,0.8,5,6.7,9.0,5.8,7.7,0.9
180,African American,11-12,6.7,8.0,7.4,5.9,0.8,5,6.7,8.0,5.7,7.6,0.9
181,African American,13-14,2.2,3.0,3.0,1.5,0.8,5,0.9,3.0,-0.1,1.8,0.9
182,Asian,1-2,0.5,1.0,1.2,-0.3,0.8,5,0.3,1.0,-0.7,1.2,0.9
183,Asian,3-4,0.4,4.0,1.1,-0.4,0.8,5,-0.0,4.0,-1.0,0.9,0.9
184,Asian,5-6,2.2,2.0,3.0,1.4,0.8,5,1.6,2.0,0.7,2.6,0.9
185,Asian,7-8,0.6,0.0,1.3,-0.2,0.8,5,0.9,0.0,-0.0,1.9,0.9
186,Asian,9-10,0.1,0.0,0.8,-0.7,0.8,5,1.0,0.0,0.1,1.9,0.9
187,Asian,11-12,-0.3,0.0,0.5,-1.0,0.8,5,-0.2,0.0,-1.2,0.7,0.9
188,Asian,13-14,0.1,0.0,0.9,-0.7,0.8,5,0.6,0.0,-0.4,1.5,0.9
189,Caucasian,1-2,228.6,226.0,229.4,227.9,0.8,5,228.7,226.0,227.8,229.7,0.9
190,Caucasian,3-4,232.1,233.0,232.8,231.3,0.8,5,234.5,233.0,233.5,235.4,0.9
191,Caucasian,5-6,131.1,132.0,131.9,130.3,0.8,5,134.3,132.0,133.4,135.3,0.9
192,Caucasian,7-8,71.5,72.0,72.3,70.7,0.8,5,70.2,72.0,69.2,71.1,0.9
193,Caucasian,9-10,36.1,38.0,36.9,35.3,0.8,5,36.0,38.0,35.1,37.0,0.9
194,Caucasian,11-12,19.2,19.0,19.9,18.4,0.8,5,19.5,19.0,18.6,20.5,0.9
195,Caucasian,13-14,13.6,14.0,14.4,12.8,0.8,5,13.9,14.0,13.0,14.8,0.9
196,Hispanic,1-2,5.9,6.0,6.7,5.1,0.8,5,5.4,6.0,4.4,6.3,0.9
197,Hispanic,3-4,1.8,3.0,2.6,1.1,0.8,5,2.0,3.0,1.1,3.0,0.9
198,Hispanic,5-6,5.5,3.0,6.3,4.8,0.8,5,5.7,3.0,4.7,6.6,0.9
199,Hispanic,7-8,6.2,6.0,7.0,5.4,0.8,5,5.9,6.0,5.0,6.9,0.9
200,Hispanic,9-10,0.2,2.0,1.0,-0.6,0.8,5,-0.3,2.0,-1.2,0.7,0.9
201,Hispanic,11-12,2.2,1.0,3.0,1.4,0.8,5,2.1,1.0,1.2,3.1,0.9
202,Hispanic,13-14,-0.6,0.0,0.2,-1.4,0.8,5,-0.1,0.0,-1.0,0.9,0.9
203,Other,1-2,12.5,10.0,13.3,11.8,0.8,5,13.1,10.0,12.1,14.0,0.9
204,Other,3-4,0.5,1.0,1.3,-0.3,0.8,5,2.4,1.0,1.4,3.3,0.9
205,Other,5-6,-0.4,1.0,0.4,-1.2,0.8,5,-0.1,1.0,-1.0,0.9,0.9
206,Other,7-8,3.9,2.0,4.7,3.1,0.8,5,2.9,2.0,2.0,3.9,0.9
207,Other,9-10,2.7,1.0,3.5,1.9,0.8,5,2.8,1.0,1.9,3.7,0.9
208,Other,11-12,1.1,0.0,1.9,0.4,0.8,5,-0.7,0.0,-1.7,0.2,0.9
209,Other,13-14,0.7,1.0,1.4,-0.1,0.8,5,0.8,1.0,-0.1,1.7,0.9
210,African American,1-2,60.4,63.0,61.1,59.7,0.7,6,60.1,63.0,59.3,60.9,0.8
211,African American,3-4,74.0,77.0,74.7,73.4,0.7,6,73.5,77.0,72.7,74.3,0.8
212,African American,5-6,37.8,37.0,38.5,37.1,0.7,6,37.6,37.0,36.8,38.4,0.8
213,African American,7-8,24.8,25.0,25.5,24.1,0.7,6,24.7,25.0,23.9,25.5,0.8
214,African American,9-10,8.1,9.0,8.8,7.4,0.7,6,7.8,9.0,7.0,8.5,0.8
215,African American,11-12,7.0,8.0,7.6,6.3,0.7,6,6.7,8.0,5.9,7.4,0.8
216,African American,13-14,2.2,3.0,2.9,1.5,0.7,6,2.2,3.0,1.5,3.0,0.8
217,Asian,1-2,0.6,1.0,1.3,-0.1,0.7,6,0.5,1.0,-0.3,1.2,0.8
218,Asian,3-4,1.2,4.0,1.9,0.5,0.7,6,0.4,4.0,-0.4,1.1,0.8
219,Asian,5-6,3.1,2.0,3.7,2.4,0.7,6,2.2,2.0,1.4,3.0,0.8
220,Asian,7-8,1.0,0.0,1.7,0.3,0.7,6,0.6,0.0,-0.2,1.3,0.8
221,Asian,9-10,0.1,0.0,0.8,-0.6,0.7,6,0.1,0.0,-0.7,0.8,0.8
222,Asian,11-12,0.3,0.0,1.0,-0.4,0.7,6,-0.3,0.0,-1.0,0.5,0.8
223,Asian,13-14,-1.3,0.0,-0.6,-2.0,0.7,6,0.1,0.0,-0.7,0.9,0.8
224,Caucasian,1-2,227.8,226.0,228.5,227.2,0.7,6,228.6,226.0,227.9,229.4,0.8
225,Caucasian,3-4,232.4,233.0,233.1,231.7,0.7,6,232.1,233.0,231.3,232.8,0.8
226,Caucasian,5-6,131.7,132.0,132.4,131.0,0.7,6,131.1,132.0,130.3,131.9,0.8
227,Caucasian,7-8,71.3,72.0,72.0,70.7,0.7,6,71.5,72.0,70.7,72.3,0.8
228,Caucasian,9-10,36.3,38.0,36.9,35.6,0.7,6,36.1,38.0,35.3,36.9,0.8
229,Caucasian,11-12,20.8,19.0,21.5,20.1,0.7,6,19.2,19.0,18.4,19.9,0.8
230,Caucasian,13-14,13.3,14.0,14.0,12.6,0.7,6,13.6,14.0,12.8,14.4,0.8
231,Hispanic,1-2,5.8,6.0,6.5,5.2,0.7,6,5.9,6.0,5.1,6.7,0.8
232,Hispanic,3-4,1.8,3.0,2.5,1.1,0.7,6,1.8,3.0,1.1,2.6,0.8
233,Hispanic,5-6,5.6,3.0,6.2,4.9,0.7,6,5.5,3.0,4.8,6.3,0.8
234,Hispanic,7-8,6.1,6.0,6.8,5.4,0.7,6,6.2,6.0,5.4,7.0,0.8
235,Hispanic,9-10,0.7,2.0,1.4,0.0,0.7,6,0.2,2.0,-0.6,1.0,0.8
236,Hispanic,11-12,1.6,1.0,2.3,1.0,0.7,6,2.2,1.0,1.4,3.0,0.8
237,Hispanic,13-14,-0.0,0.0,0.6,-0.7,0.7,6,-0.6,0.0,-1.4,0.2,0.8
238,Other,1-2,12.2,10.0,12.9,11.5,0.7,6,12.5,10.0,11.8,13.3,0.8
239,Other,3-4,1.0,1.0,1.7,0.3,0.7,6,0.5,1.0,-0.3,1.3,0.8
240,Other,5-6,0.7,1.0,1.4,0.0,0.7,6,-0.4,1.0,-1.2,0.4,0.8
241,Other,7-8,4.0,2.0,4.7,3.4,0.7,6,3.9,2.0,3.1,4.7,0.8
242,Other,9-10,2.2,1.0,2.9,1.5,0.7,6,2.7,1.0,1.9,3.5,0.8
243,Other,11-12,1.2,0.0,1.9,0.6,0.7,6,1.1,0.0,0.4,1.9,0.8
244,Other,13-14,0.8,1.0,1.5,0.2,0.7,6,0.7,1.0,-0.1,1.4,0.8
