,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
119,Newborn,1-2,4.1,0.0,5.7,2.5,1.6,2,5.3,0.0,3.0,7.7,2.4
120,Newborn,3-4,-1.2,0.0,0.4,-2.7,1.6,2,-1.5,0.0,-3.8,0.9,2.4
121,Newborn,5-6,-0.4,0.0,1.2,-2.0,1.6,2,1.6,0.0,-0.7,4.0,2.4
122,Newborn,7-8,2.7,0.0,4.2,1.1,1.6,2,4.7,0.0,2.3,7.0,2.4
123,Newborn,9-10,-2.1,0.0,-0.5,-3.7,1.6,2,-3.5,0.0,-5.9,-1.1,2.4
124,Newborn,11-12,3.8,0.0,5.4,2.3,1.6,2,2.2,0.0,-0.1,4.6,2.4
125,Newborn,13-14,3.0,0.0,4.6,1.5,1.6,2,-2.5,0.0,-4.8,-0.1,2.4
126,Not Available,1-2,21.4,25.0,23.0,19.8,1.6,2,26.0,25.0,23.7,28.4,2.4
127,Not Available,3-4,20.8,19.0,22.4,19.2,1.6,2,19.9,19.0,17.5,22.2,2.4
128,Not Available,5-6,6.4,6.0,8.0,4.9,1.6,2,3.4,6.0,1.1,5.8,2.4
129,Not Available,7-8,7.6,6.0,9.2,6.0,1.6,2,8.5,6.0,6.2,10.9,2.4
130,Not Available,9-10,1.5,2.0,3.1,-0.0,1.6,2,-0.0,2.0,-2.4,2.3,2.4
131,Not Available,11-12,2.6,2.0,4.1,1.0,1.6,2,0.7,2.0,-1.7,3.0,2.4
132,Not Available,13-14,1.5,0.0,3.1,-0.0,1.6,2,1.9,0.0,-0.5,4.3,2.4
133,Trauma Center,1-2,-3.2,0.0,-1.7,-4.8,1.6,2,0.2,0.0,-2.2,2.6,2.4
134,Trauma Center,3-4,-0.4,0.0,1.2,-2.0,1.6,2,0.4,0.0,-1.9,2.8,2.4
135,Trauma Center,5-6,0.9,0.0,2.5,-0.7,1.6,2,2.3,0.0,-0.0,4.7,2.4
136,Trauma Center,7-8,-1.1,0.0,0.5,-2.7,1.6,2,0.7,0.0,-1.6,3.1,2.4
137,Trauma Center,9-10,-2.9,0.0,-1.3,-4.5,1.6,2,-7.2,0.0,-9.6,-4.9,2.4
138,Trauma Center,11-12,-2.7,0.0,-1.1,-4.2,1.6,2,0.7,0.0,-1.7,3.0,2.4
139,Trauma Center,13-14,0.2,0.0,1.7,-1.4,1.6,2,-0.4,0.0,-2.8,1.9,2.4
140,Not Mapped,1-2,-1.4,0.0,0.2,-3.0,1.6,2,-1.6,0.0,-3.9,0.8,2.4
141,Not Mapped,3-4,2.8,2.0,4.4,1.2,1.6,2,3.5,2.0,1.1,5.9,2.4
142,Not Mapped,5-6,-0.1,0.0,1.4,-1.7,1.6,2,1.5,0.0,-0.9,3.9,2.4
143,Not Mapped,7-8,2.3,0.0,3.8,0.7,1.6,2,3.3,0.0,1.0,5.7,2.4
144,Not Mapped,9-10,-1.1,0.0,0.5,-2.7,1.6,2,-1.7,0.0,-4.1,0.6,2.4
145,Not Mapped,11-12,-1.3,0.0,0.3,-2.9,1.6,2,-1.2,0.0,-3.6,1.1,2.4
146,Not Mapped,13-14,0.9,0.0,2.5,-0.6,1.6,2,0.3,0.0,-2.0,2.7,2.4
147,Emergency,1-2,152.5,152.0,153.6,151.3,1.2,3,153.5,152.0,151.9,155.0,1.6
148,Emergency,3-4,170.5,171.0,171.6,169.3,1.2,3,170.4,171.0,168.8,172.0,1.6
149,Emergency,5-6,88.7,88.0,89.9,87.5,1.2,3,89.6,88.0,88.0,91.2,1.6
150,Emergency,7-8,60.5,57.0,61.7,59.3,1.2,3,61.7,57.0,60.1,63.2,1.6
151,Emergency,9-10,31.6,25.0,32.8,30.4,1.2,3,31.7,25.0,30.1,33.3,1.6
152,Emergency,11-12,27.0,28.0,28.2,25.8,1.2,3,27.0,28.0,25.4,28.6,1.6
153,Emergency,13-14,15.2,14.0,16.3,14.0,1.2,3,15.1,14.0,13.6,16.7,1.6
154,Urgent,1-2,42.6,42.0,43.8,41.5,1.2,3,42.1,42.0,40.5,43.6,1.6
155,Urgent,3-4,56.3,59.0,57.5,55.1,1.2,3,57.7,59.0,56.1,59.3,1.6
156,Urgent,5-6,43.8,42.0,45.0,42.6,1.2,3,43.7,42.0,42.1,45.2,1.6
157,Urgent,7-8,25.4,22.0,26.6,24.2,1.2,3,24.1,22.0,22.5,25.6,1.6
158,Urgent,9-10,17.0,18.0,18.2,15.8,1.2,3,16.4,18.0,14.8,17.9,1.6
159,Urgent,11-12,5.6,9.0,6.8,4.4,1.2,3,5.1,9.0,3.5,6.7,1.6
160,Urgent,13-14,1.3,4.0,2.5,0.2,1.2,3,-0.0,4.0,-1.6,1.5,1.6
161,Elective,1-2,72.5,73.0,73.7,71.3,1.2,3,71.9,73.0,70.3,73.5,1.6
162,Elective,3-4,55.7,59.0,56.9,54.6,1.2,3,56.0,59.0,54.4,57.6,1.6
163,Elective,5-6,42.6,42.0,43.8,41.4,1.2,3,39.5,42.0,37.9,41.1,1.6
164,Elective,7-8,14.9,15.0,16.1,13.7,1.2,3,12.2,15.0,10.6,13.8,1.6
165,Elective,9-10,6.1,7.0,7.3,4.9,1.2,3,6.0,7.0,4.4,7.5,1.6
166,Elective,11-12,8.1,7.0,9.3,6.9,1.2,3,8.3,7.0,6.7,9.8,1.6
167,Elective,13-14,-1.4,4.0,-0.2,-2.6,1.2,3,-0.4,4.0,-1.9,1.2,1.6
168,Newborn,1-2,3.9,0.0,5.1,2.7,1.2,3,4.1,0.0,2.5,5.7,1.6
169,Newborn,3-4,-0.6,0.0,0.6,-1.8,1.2,3,-1.2,0.0,-2.7,0.4,1.6
170,Newborn,5-6,0.3,0.0,1.5,-0.9,1.2,3,-0.4,0.0,-2.0,1.2,1.6
171,Newborn,7-8,1.2,0.0,2.4,-0.0,1.2,3,2.7,0.0,1.1,4.2,1.6
172,Newborn,9-10,-2.0,0.0,-0.8,-3.2,1.2,3,-2.1,0.0,-3.7,-0.5,1.6
173,Newborn,11-12,2.3,0.0,3.5,1.1,1.2,3,3.8,0.0,2.3,5.4,1.6
174,Newborn,13-14,2.4,0.0,3.6,1.3,1.2,3,3.0,0.0,1.5,4.6,1.6
175,Not Available,1-2,23.6,25.0,24.8,22.4,1.2,3,21.4,25.0,19.8,23.0,1.6
176,Not Available,3-4,20.3,19.0,21.5,19.1,1.2,3,20.8,19.0,19.2,22.4,1.6
177,Not Available,5-6,6.2,6.0,7.4,5.0,1.2,3,6.4,6.0,4.9,8.0,1.6
178,Not Available,7-8,5.9,6.0,7.1,4.7,1.2,3,7.6,6.0,6.0,9.2,1.6
179,Not Available,9-10,2.0,2.0,3.2,0.9,1.2,3,1.5,2.0,-0.0,3.1,1.6
180,Not Available,11-12,3.3,2.0,4.4,2.1,1.2,3,2.6,2.0,1.0,4.1,1.6
181,Not Available,13-14,1.4,0.0,2.6,0.2,1.2,3,1.5,0.0,-0.0,3.1,1.6
182,Trauma Center,1-2,-1.7,0.0,-0.5,-2.9,1.2,3,-3.2,0.0,-4.8,-1.7,1.6
183,Trauma Center,3-4,-1.3,0.0,-0.1,-2.5,1.2,3,-0.4,0.0,-2.0,1.2,1.6
184,Trauma Center,5-6,1.6,0.0,2.7,0.4,1.2,3,0.9,0.0,-0.7,2.5,1.6
185,Trauma Center,7-8,-0.7,0.0,0.5,-1.9,1.2,3,-1.1,0.0,-2.7,0.5,1.6
186,Trauma Center,9-10,-2.6,0.0,-1.5,-3.8,1.2,3,-2.9,0.0,-4.5,-1.3,1.6
187,Trauma Center,11-12,-2.0,0.0,-0.8,-3.2,1.2,3,-2.7,0.0,-4.2,-1.1,1.6
188,Trauma Center,13-14,0.4,0.0,1.6,-0.8,1.2,3,0.2,0.0,-1.4,1.7,1.6
189,Not Mapped,1-2,-0.1,0.0,1.1,-1.2,1.2,3,-1.4,0.0,-3.0,0.2,1.6
190,Not Mapped,3-4,2.5,2.0,3.6,1.3,1.2,3,2.8,2.0,1.2,4.4,1.6
191,Not Mapped,5-6,1.2,0.0,2.4,0.0,1.2,3,-0.1,0.0,-1.7,1.4,1.6
192,Not Mapped,7-8,2.6,0.0,3.8,1.4,1.2,3,2.3,0.0,0.7,3.8,1.6
193,Not Mapped,9-10,-2.2,0.0,-1.0,-3.3,1.2,3,-1.1,0.0,-2.7,0.5,1.6
194,Not Mapped,11-12,-0.7,0.0,0.5,-1.9,1.2,3,-1.3,0.0,-2.9,0.3,1.6
195,Not Mapped,13-14,0.3,0.0,1.5,-0.9,1.2,3,0.9,0.0,-0.6,2.5,1.6
196,Emergency,1-2,152.5,152.0,153.4,151.5,0.9,4,152.5,152.0,151.3,153.6,1.2
197,Emergency,3-4,171.6,171.0,172.6,170.7,0.9,4,170.5,171.0,169.3,171.6,1.2
198,Emergency,5-6,88.7,88.0,89.7,87.8,0.9,4,88.7,88.0,87.5,89.9,1.2
199,Emergency,7-8,59.5,57.0,60.5,58.6,0.9,4,60.5,57.0,59.3,61.7,1.2
200,Emergency,9-10,32.6,25.0,33.5,31.7,0.9,4,31.6,25.0,30.4,32.8,1.2
201,Emergency,11-12,26.2,28.0,27.2,25.3,0.9,4,27.0,28.0,25.8,28.2,1.2
202,Emergency,13-14,13.4,14.0,14.4,12.5,0.9,4,15.2,14.0,14.0,16.3,1.2
203,Urgent,1-2,42.3,42.0,43.3,41.4,0.9,4,42.6,42.0,41.5,43.8,1.2
204,Urgent,3-4,56.6,59.0,57.6,55.7,0.9,4,56.3,59.0,55.1,57.5,1.2
205,Urgent,5-6,44.4,42.0,45.3,43.4,0.9,4,43.8,42.0,42.6,45.0,1.2
206,Urgent,7-8,24.4,22.0,25.4,23.5,0.9,4,25.4,22.0,24.2,26.6,1.2
207,Urgent,9-10,18.2,18.0,19.1,17.2,0.9,4,17.0,18.0,15.8,18.2,1.2
208,Urgent,11-12,6.5,9.0,7.5,5.6,0.9,4,5.6,9.0,4.4,6.8,1.2
209,Urgent,13-14,1.6,4.0,2.5,0.6,0.9,4,1.3,4.0,0.2,2.5,1.2
210,Elective,1-2,72.1,73.0,73.1,71.2,0.9,4,72.5,73.0,71.3,73.7,1.2
211,Elective,3-4,58.2,59.0,59.2,57.3,0.9,4,55.7,59.0,54.6,56.9,1.2
212,Elective,5-6,42.3,42.0,43.3,41.4,0.9,4,42.6,42.0,41.4,43.8,1.2
213,Elective,7-8,14.2,15.0,15.1,13.2,0.9,4,14.9,15.0,13.7,16.1,1.2
214,Elective,9-10,5.9,7.0,6.9,5.0,0.9,4,6.1,7.0,4.9,7.3,1.2
215,Elective,11-12,9.0,7.0,9.9,8.0,0.9,4,8.1,7.0,6.9,9.3,1.2
216,Elective,13-14,-1.0,4.0,-0.1,-2.0,0.9,4,-1.4,4.0,-2.6,-0.2,1.2
217,Newborn,1-2,2.3,0.0,3.2,1.3,0.9,4,3.9,0.0,2.7,5.1,1.2
218,Newborn,3-4,1.2,0.0,2.2,0.3,0.9,4,-0.6,0.0,-1.8,0.6,1.2
219,Newborn,5-6,0.3,0.0,1.2,-0.6,0.9,4,0.3,0.0,-0.9,1.5,1.2
220,Newborn,7-8,-0.7,0.0,0.3,-1.6,0.9,4,1.2,0.0,-0.0,2.4,1.2
221,Newborn,9-10,-0.3,0.0,0.7,-1.2,0.9,4,-2.0,0.0,-3.2,-0.8,1.2
222,Newborn,11-12,1.6,0.0,2.6,0.7,0.9,4,2.3,0.0,1.1,3.5,1.2
223,Newborn,13-14,2.4,0.0,3.3,1.4,0.9,4,2.4,0.0,1.3,3.6,1.2
224,Not Available,1-2,22.8,25.0,23.7,21.8,0.9,4,23.6,25.0,22.4,24.8,1.2
225,Not Available,3-4,19.0,19.0,19.9,18.0,0.9,4,20.3,19.0,19.1,21.5,1.2
226,Not Available,5-6,5.4,6.0,6.3,4.4,0.9,4,6.2,6.0,5.0,7.4,1.2
227,Not Available,7-8,5.2,6.0,6.1,4.2,0.9,4,5.9,6.0,4.7,7.1,1.2
228,Not Available,9-10,0.5,2.0,1.5,-0.4,0.9,4,2.0,2.0,0.9,3.2,1.2
229,Not Available,11-12,1.4,2.0,2.4,0.5,0.9,4,3.3,2.0,2.1,4.4,1.2
230,Not Available,13-14,2.6,0.0,3.6,1.7,0.9,4,1.4,0.0,0.2,2.6,1.2
231,Trauma Center,1-2,-1.4,0.0,-0.4,-2.3,0.9,4,-1.7,0.0,-2.9,-0.5,1.2
232,Trauma Center,3-4,-2.0,0.0,-1.1,-3.0,0.9,4,-1.3,0.0,-2.5,-0.1,1.2
233,Trauma Center,5-6,0.7,0.0,1.6,-0.3,0.9,4,1.6,0.0,0.4,2.7,1.2
234,Trauma Center,7-8,-0.0,0.0,0.9,-1.0,0.9,4,-0.7,0.0,-1.9,0.5,1.2
235,Trauma Center,9-10,-0.7,0.0,0.2,-1.7,0.9,4,-2.6,0.0,-3.8,-1.5,1.2
236,Trauma Center,11-12,-1.6,0.0,-0.7,-2.6,0.9,4,-2.0,0.0,-3.2,-0.8,1.2
237,Trauma Center,13-14,-2.7,0.0,-1.7,-3.6,0.9,4,0.4,0.0,-0.8,1.6,1.2
238,Not Mapped,1-2,-1.6,0.0,-0.7,-2.6,0.9,4,-0.1,0.0,-1.2,1.1,1.2
239,Not Mapped,3-4,2.2,2.0,3.1,1.3,0.9,4,2.5,2.0,1.3,3.6,1.2
240,Not Mapped,5-6,1.0,0.0,1.9,0.1,0.9,4,1.2,0.0,0.0,2.4,1.2
241,Not Mapped,7-8,3.1,0.0,4.1,2.2,0.9,4,2.6,0.0,1.4,3.8,1.2
242,Not Mapped,9-10,-1.0,0.0,-0.1,-2.0,0.9,4,-2.2,0.0,-3.3,-1.0,1.2
243,Not Mapped,11-12,-0.4,0.0,0.5,-1.3,0.9,4,-0.7,0.0,-1.9,0.5,1.2
244,Not Mapped,13-14,0.1,0.0,1.0,-0.9,0.9,4,0.3,0.0,-0.9,1.5,1.2
245,Emergency,1-2,152.0,152.0,152.8,151.2,0.8,5,152.5,152.0,151.5,153.4,0.9
246,Emergency,3-4,171.7,171.0,172.5,170.9,0.8,5,171.6,171.0,170.7,172.6,0.9
247,Emergency,5-6,88.4,88.0,89.2,87.6,0.8,5,88.7,88.0,87.8,89.7,0.9
248,Emergency,7-8,59.6,57.0,60.3,58.8,0.8,5,59.5,57.0,58.6,60.5,0.9
249,Emergency,9-10,30.8,25.0,31.6,30.0,0.8,5,32.6,25.0,31.7,33.5,0.9
250,Emergency,11-12,26.5,28.0,27.3,25.7,0.8,5,26.2,28.0,25.3,27.2,0.9
251,Emergency,13-14,12.6,14.0,13.4,11.9,0.8,5,13.4,14.0,12.5,14.4,0.9
252,Urgent,1-2,43.4,42.0,44.2,42.6,0.8,5,42.3,42.0,41.4,43.3,0.9
253,Urgent,3-4,56.8,59.0,57.5,56.0,0.8,5,56.6,59.0,55.7,57.6,0.9
254,Urgent,5-6,44.8,42.0,45.6,44.1,0.8,5,44.4,42.0,43.4,45.3,0.9
255,Urgent,7-8,24.1,22.0,24.9,23.3,0.8,5,24.4,22.0,23.5,25.4,0.9
256,Urgent,9-10,16.7,18.0,17.5,15.9,0.8,5,18.2,18.0,17.2,19.1,0.9
257,Urgent,11-12,7.4,9.0,8.2,6.6,0.8,5,6.5,9.0,5.6,7.5,0.9
258,Urgent,13-14,0.7,4.0,1.5,-0.1,0.8,5,1.6,4.0,0.6,2.5,0.9
259,Elective,1-2,70.0,73.0,70.8,69.2,0.8,5,72.1,73.0,71.2,73.1,0.9
260,Elective,3-4,58.6,59.0,59.4,57.8,0.8,5,58.2,59.0,57.3,59.2,0.9
261,Elective,5-6,41.7,42.0,42.4,40.9,0.8,5,42.3,42.0,41.4,43.3,0.9
262,Elective,7-8,14.1,15.0,14.9,13.3,0.8,5,14.2,15.0,13.2,15.1,0.9
263,Elective,9-10,7.4,7.0,8.2,6.6,0.8,5,5.9,7.0,5.0,6.9,0.9
264,Elective,11-12,8.6,7.0,9.4,7.8,0.8,5,9.0,7.0,8.0,9.9,0.9
265,Elective,13-14,0.0,4.0,0.8,-0.8,0.8,5,-1.0,4.0,-2.0,-0.1,0.9
266,Newborn,1-2,1.0,0.0,1.8,0.3,0.8,5,2.3,0.0,1.3,3.2,0.9
