,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
52,80 - 89,40-49,1.3,0.0,6.0,-3.4,4.7,0,,,,,
53,80 - 89,50-89,2.7,0.0,7.4,-2.0,4.7,0,,,,,
54,90 - 99,1-9,20.4,8.0,25.1,15.7,4.7,0,,,,,
55,90 - 99,10-19,11.0,11.0,15.7,6.3,4.7,0,,,,,
56,90 - 99,20-29,4.4,3.0,9.1,-0.3,4.7,0,,,,,
57,90 - 99,30-39,-0.5,0.0,4.2,-5.2,4.7,0,,,,,
58,90 - 99,40-49,-2.2,0.0,2.5,-6.9,4.7,0,,,,,
59,90 - 99,50-89,7.3,0.0,12.0,2.6,4.7,0,,,,,
60,0 - 9,1-9,-0.1,0.0,2.2,-2.5,2.4,1,1.2,0.0,-3.5,5.9,4.7
61,0 - 9,10-19,-2.0,0.0,0.3,-4.4,2.4,1,0.0,0.0,-4.7,4.8,4.7
62,0 - 9,20-29,3.9,0.0,6.2,1.5,2.4,1,4.7,0.0,0.0,9.4,4.7
63,0 - 9,30-39,-1.6,0.0,0.8,-4.0,2.4,1,-3.4,0.0,-8.1,1.3,4.7
64,0 - 9,40-49,4.6,0.0,7.0,2.3,2.4,1,4.1,0.0,-0.7,8.8,4.7
65,0 - 9,50-89,2.6,0.0,5.0,0.3,2.4,1,2.3,0.0,-2.4,7.0,4.7
66,10 - 19,1-9,13.9,11.0,16.2,11.5,2.4,1,23.4,11.0,18.7,28.1,4.7
67,10 - 19,10-19,2.3,2.0,4.7,-0.0,2.4,1,-0.2,2.0,-4.9,4.5,4.7
68,10 - 19,20-29,-5.2,0.0,-2.9,-7.6,2.4,1,-9.6,0.0,-14.3,-4.9,4.7
69,10 - 19,30-39,0.4,0.0,2.8,-1.9,2.4,1,1.1,0.0,-3.7,5.8,4.7
70,10 - 19,40-49,-1.1,0.0,1.3,-3.5,2.4,1,4.0,0.0,-0.8,8.7,4.7
71,10 - 19,50-89,-0.9,0.0,1.5,-3.3,2.4,1,2.1,0.0,-2.6,6.8,4.7
72,20 - 29,1-9,3.9,7.0,6.3,1.6,2.4,1,2.0,7.0,-2.7,6.7,4.7
73,20 - 29,10-19,2.2,7.0,4.6,-0.1,2.4,1,5.3,7.0,0.6,10.0,4.7
74,20 - 29,20-29,-0.5,0.0,1.9,-2.8,2.4,1,1.6,0.0,-3.2,6.3,4.7
75,20 - 29,30-39,0.6,0.0,2.9,-1.8,2.4,1,4.3,0.0,-0.4,9.0,4.7
76,20 - 29,40-49,-2.0,0.0,0.4,-4.3,2.4,1,-3.1,0.0,-7.8,1.6,4.7
77,20 - 29,50-89,2.5,0.0,4.8,0.1,2.4,1,1.3,0.0,-3.5,6.0,4.7
78,30 - 39,1-9,16.0,15.0,18.3,13.6,2.4,1,13.8,15.0,9.1,18.5,4.7
79,30 - 39,10-19,34.8,35.0,37.2,32.5,2.4,1,37.9,35.0,33.2,42.6,4.7
80,30 - 39,20-29,11.3,9.0,13.6,8.9,2.4,1,12.3,9.0,7.6,17.0,4.7
81,30 - 39,30-39,1.6,3.0,3.9,-0.8,2.4,1,-0.1,3.0,-4.8,4.6,4.7
82,30 - 39,40-49,3.7,0.0,6.1,1.4,2.4,1,7.6,0.0,2.9,12.4,4.7
83,30 - 39,50-89,0.5,0.0,2.9,-1.9,2.4,1,-0.2,0.0,-4.9,4.6,4.7
84,40 - 49,1-9,19.7,21.0,22.1,17.3,2.4,1,18.1,21.0,13.4,22.8,4.7
85,40 - 49,10-19,49.6,45.0,52.0,47.3,2.4,1,48.2,45.0,43.5,52.9,4.7
86,40 - 49,20-29,19.1,20.0,21.5,16.7,2.4,1,18.5,20.0,13.8,23.2,4.7
87,40 - 49,30-39,6.6,7.0,9.0,4.3,2.4,1,5.2,7.0,0.5,9.9,4.7
88,40 - 49,40-49,0.5,1.0,2.9,-1.8,2.4,1,-0.7,1.0,-5.4,4.0,4.7
89,40 - 49,50-89,3.7,3.0,6.0,1.3,2.4,1,6.6,3.0,1.8,11.3,4.7
90,50 - 59,1-9,31.5,33.0,33.9,29.2,2.4,1,29.8,33.0,25.1,34.5,4.7
91,50 - 59,10-19,96.0,96.0,98.4,93.7,2.4,1,97.9,96.0,93.2,102.6,4.7
92,50 - 59,20-29,36.8,34.0,39.1,34.4,2.4,1,35.1,34.0,30.4,39.8,4.7
93,50 - 59,30-39,4.8,11.0,7.2,2.5,2.4,1,11.2,11.0,6.5,15.9,4.7
94,50 - 59,40-49,3.4,4.0,5.7,1.0,2.4,1,4.5,4.0,-0.2,9.2,4.7
95,50 - 59,50-89,2.2,2.0,4.5,-0.2,2.4,1,-10.3,2.0,-15.1,-5.6,4.7
96,60 - 69,1-9,39.4,39.0,41.8,37.1,2.4,1,39.2,39.0,34.5,44.0,4.7
97,60 - 69,10-19,85.4,94.0,87.8,83.0,2.4,1,87.9,94.0,83.1,92.6,4.7
98,60 - 69,20-29,46.5,50.0,48.9,44.2,2.4,1,38.0,50.0,33.3,42.7,4.7
99,60 - 69,30-39,6.7,10.0,9.0,4.3,2.4,1,8.0,10.0,3.3,12.8,4.7
100,60 - 69,40-49,14.3,5.0,16.6,11.9,2.4,1,22.5,5.0,17.8,27.2,4.7
101,60 - 69,50-89,2.1,1.0,4.5,-0.2,2.4,1,-1.7,1.0,-6.4,3.1,4.7
102,70 - 79,1-9,29.9,36.0,32.3,27.5,2.4,1,24.6,36.0,19.9,29.3,4.7
103,70 - 79,10-19,127.5,128.0,129.9,125.2,2.4,1,126.7,128.0,122.0,131.4,4.7
104,70 - 79,20-29,64.5,63.0,66.9,62.1,2.4,1,66.2,63.0,61.5,70.9,4.7
105,70 - 79,30-39,7.7,8.0,10.1,5.4,2.4,1,5.2,8.0,0.5,9.9,4.7
106,70 - 79,40-49,9.7,6.0,12.0,7.3,2.4,1,12.8,6.0,8.1,17.5,4.7
107,70 - 79,50-89,7.4,1.0,9.8,5.1,2.4,1,13.6,1.0,8.9,18.3,4.7
108,80 - 89,1-9,22.3,22.0,24.7,20.0,2.4,1,24.8,22.0,20.1,29.5,4.7
109,80 - 89,10-19,105.6,109.0,107.9,103.2,2.4,1,110.5,109.0,105.8,115.3,4.7
110,80 - 89,20-29,36.7,35.0,39.1,34.4,2.4,1,35.1,35.0,30.4,39.8,4.7
111,80 - 89,30-39,4.6,5.0,7.0,2.3,2.4,1,2.9,5.0,-1.8,7.6,4.7
112,80 - 89,40-49,-0.5,0.0,1.8,-2.9,2.4,1,1.3,0.0,-3.4,6.0,4.7
113,80 - 89,50-89,2.0,0.0,4.4,-0.3,2.4,1,2.7,0.0,-2.0,7.4,4.7
114,90 - 99,1-9,14.3,8.0,16.6,11.9,2.4,1,20.4,8.0,15.7,25.1,4.7
115,90 - 99,10-19,12.9,11.0,15.3,10.6,2.4,1,11.0,11.0,6.3,15.7,4.7
116,90 - 99,20-29,3.0,3.0,5.3,0.6,2.4,1,4.4,3.0,-0.3,9.1,4.7
117,90 - 99,30-39,-2.3,0.0,0.1,-4.6,2.4,1,-0.5,0.0,-5.2,4.2,4.7
118,90 - 99,40-49,0.3,0.0,2.7,-2.0,2.4,1,-2.2,0.0,-6.9,2.5,4.7
119,90 - 99,50-89,6.1,0.0,8.4,3.7,2.4,1,7.3,0.0,2.6,12.0,4.7
120,0 - 9,1-9,-0.5,0.0,1.1,-2.1,1.6,2,-0.1,0.0,-2.5,2.2,2.4
121,0 - 9,10-19,-0.2,0.0,1.3,-1.8,1.6,2,-2.0,0.0,-4.4,0.3,2.4
122,0 - 9,20-29,2.3,0.0,3.8,0.7,1.6,2,3.9,0.0,1.5,6.2,2.4
123,0 - 9,30-39,-5.7,0.0,-4.1,-7.3,1.6,2,-1.6,0.0,-4.0,0.8,2.4
124,0 - 9,40-49,1.4,0.0,3.0,-0.1,1.6,2,4.6,0.0,2.3,7.0,2.4
125,0 - 9,50-89,2.3,0.0,3.9,0.7,1.6,2,2.6,0.0,0.3,5.0,2.4
126,10 - 19,1-9,12.6,11.0,14.2,11.1,1.6,2,13.9,11.0,11.5,16.2,2.4
127,10 - 19,10-19,1.6,2.0,3.2,0.1,1.6,2,2.3,2.0,-0.0,4.7,2.4
128,10 - 19,20-29,-3.1,0.0,-1.6,-4.7,1.6,2,-5.2,0.0,-7.6,-2.9,2.4
129,10 - 19,30-39,2.1,0.0,3.7,0.5,1.6,2,0.4,0.0,-1.9,2.8,2.4
130,10 - 19,40-49,0.1,0.0,1.7,-1.5,1.6,2,-1.1,0.0,-3.5,1.3,2.4
131,10 - 19,50-89,4.6,0.0,6.2,3.0,1.6,2,-0.9,0.0,-3.3,1.5,2.4
132,20 - 29,1-9,6.5,7.0,8.1,4.9,1.6,2,3.9,7.0,1.6,6.3,2.4
133,20 - 29,10-19,6.3,7.0,7.8,4.7,1.6,2,2.2,7.0,-0.1,4.6,2.4
134,20 - 29,20-29,0.3,0.0,1.9,-1.3,1.6,2,-0.5,0.0,-2.8,1.9,2.4
135,20 - 29,30-39,1.8,0.0,3.3,0.2,1.6,2,0.6,0.0,-1.8,2.9,2.4
136,20 - 29,40-49,-1.8,0.0,-0.2,-3.3,1.6,2,-2.0,0.0,-4.3,0.4,2.4
137,20 - 29,50-89,1.7,0.0,3.3,0.1,1.6,2,2.5,0.0,0.1,4.8,2.4
138,30 - 39,1-9,17.2,15.0,18.7,15.6,1.6,2,16.0,15.0,13.6,18.3,2.4
139,30 - 39,10-19,34.3,35.0,35.8,32.7,1.6,2,34.8,35.0,32.5,37.2,2.4
140,30 - 39,20-29,17.4,9.0,19.0,15.8,1.6,2,11.3,9.0,8.9,13.6,2.4
141,30 - 39,30-39,2.5,3.0,4.1,1.0,1.6,2,1.6,3.0,-0.8,3.9,2.4
142,30 - 39,40-49,4.8,0.0,6.4,3.2,1.6,2,3.7,0.0,1.4,6.1,2.4
143,30 - 39,50-89,0.9,0.0,2.5,-0.7,1.6,2,0.5,0.0,-1.9,2.9,2.4
144,40 - 49,1-9,20.4,21.0,22.0,18.9,1.6,2,19.7,21.0,17.3,22.1,2.4
145,40 - 49,10-19,45.3,45.0,46.9,43.7,1.6,2,49.6,45.0,47.3,52.0,2.4
146,40 - 49,20-29,20.4,20.0,22.0,18.8,1.6,2,19.1,20.0,16.7,21.5,2.4
147,40 - 49,30-39,6.9,7.0,8.4,5.3,1.6,2,6.6,7.0,4.3,9.0,2.4
148,40 - 49,40-49,0.2,1.0,1.8,-1.4,1.6,2,0.5,1.0,-1.8,2.9,2.4
149,40 - 49,50-89,3.7,3.0,5.3,2.2,1.6,2,3.7,3.0,1.3,6.0,2.4
150,50 - 59,1-9,31.7,33.0,33.3,30.2,1.6,2,31.5,33.0,29.2,33.9,2.4
151,50 - 59,10-19,95.9,96.0,97.5,94.3,1.6,2,96.0,96.0,93.7,98.4,2.4
152,50 - 59,20-29,34.3,34.0,35.9,32.7,1.6,2,36.8,34.0,34.4,39.1,2.4
153,50 - 59,30-39,6.6,11.0,8.2,5.0,1.6,2,4.8,11.0,2.5,7.2,2.4
154,50 - 59,40-49,5.5,4.0,7.1,4.0,1.6,2,3.4,4.0,1.0,5.7,2.4
155,50 - 59,50-89,1.6,2.0,3.2,0.1,1.6,2,2.2,2.0,-0.2,4.5,2.4
156,60 - 69,1-9,38.2,39.0,39.8,36.6,1.6,2,39.4,39.0,37.1,41.8,2.4
157,60 - 69,10-19,87.7,94.0,89.2,86.1,1.6,2,85.4,94.0,83.0,87.8,2.4
158,60 - 69,20-29,47.6,50.0,49.1,46.0,1.6,2,46.5,50.0,44.2,48.9,2.4
159,60 - 69,30-39,10.3,10.0,11.9,8.7,1.6,2,6.7,10.0,4.3,9.0,2.4
160,60 - 69,40-49,9.3,5.0,10.9,7.8,1.6,2,14.3,5.0,11.9,16.6,2.4
161,60 - 69,50-89,0.9,1.0,2.4,-0.7,1.6,2,2.1,1.0,-0.2,4.5,2.4
162,70 - 79,1-9,35.1,36.0,36.7,33.5,1.6,2,29.9,36.0,27.5,32.3,2.4
163,70 - 79,10-19,126.1,128.0,127.6,124.5,1.6,2,127.5,128.0,125.2,129.9,2.4
164,70 - 79,20-29,64.6,63.0,66.2,63.0,1.6,2,64.5,63.0,62.1,66.9,2.4
165,70 - 79,30-39,8.6,8.0,10.2,7.1,1.6,2,7.7,8.0,5.4,10.1,2.4
166,70 - 79,40-49,8.5,6.0,10.0,6.9,1.6,2,9.7,6.0,7.3,12.0,2.4
167,70 - 79,50-89,6.0,1.0,7.6,4.4,1.6,2,7.4,1.0,5.1,9.8,2.4
168,80 - 89,1-9,21.3,22.0,22.9,19.7,1.6,2,22.3,22.0,20.0,24.7,2.4
169,80 - 89,10-19,107.1,109.0,108.6,105.5,1.6,2,105.6,109.0,103.2,107.9,2.4
170,80 - 89,20-29,36.7,35.0,38.3,35.1,1.6,2,36.7,35.0,34.4,39.1,2.4
171,80 - 89,30-39,4.5,5.0,6.1,3.0,1.6,2,4.6,5.0,2.3,7.0,2.4
172,80 - 89,40-49,2.6,0.0,4.2,1.0,1.6,2,-0.5,0.0,-2.9,1.8,2.4
173,80 - 89,50-89,-0.2,0.0,1.3,-1.8,1.6,2,2.0,0.0,-0.3,4.4,2.4
174,90 - 99,1-9,12.2,8.0,13.7,10.6,1.6,2,14.3,8.0,11.9,16.6,2.4
175,90 - 99,10-19,11.4,11.0,13.0,9.9,1.6,2,12.9,11.0,10.6,15.3,2.4
176,90 - 99,20-29,6.1,3.0,7.6,4.5,1.6,2,3.0,3.0,0.6,5.3,2.4
177,90 - 99,30-39,0.7,0.0,2.3,-0.9,1.6,2,-2.3,0.0,-4.6,0.1,2.4
178,90 - 99,40-49,-3.3,0.0,-1.7,-4.8,1.6,2,0.3,0.0,-2.0,2.7,2.4
179,90 - 99,50-89,1.0,0.0,2.6,-0.6,1.6,2,6.1,0.0,3.7,8.4,2.4
180,0 - 9,1-9,-3.4,0.0,-2.2,-4.6,1.2,3,-0.5,0.0,-2.1,1.1,1.6
181,0 - 9,10-19,0.0,0.0,1.2,-1.2,1.2,3,-0.2,0.0,-1.8,1.3,1.6
182,0 - 9,20-29,1.4,0.0,2.6,0.3,1.2,3,2.3,0.0,0.7,3.8,1.6
183,0 - 9,30-39,-7.0,0.0,-5.8,-8.2,1.2,3,-5.7,0.0,-7.3,-4.1,1.6
184,0 - 9,40-49,-2.2,0.0,-1.0,-3.4,1.2,3,1.4,0.0,-0.1,3.0,1.6
185,0 - 9,50-89,0.7,0.0,1.9,-0.5,1.2,3,2.3,0.0,0.7,3.9,1.6
186,10 - 19,1-9,12.7,11.0,13.9,11.5,1.2,3,12.6,11.0,11.1,14.2,1.6
187,10 - 19,10-19,1.7,2.0,2.9,0.6,1.2,3,1.6,2.0,0.1,3.2,1.6
188,10 - 19,20-29,-0.4,0.0,0.7,-1.6,1.2,3,-3.1,0.0,-4.7,-1.6,1.6
189,10 - 19,30-39,0.9,0.0,2.1,-0.3,1.2,3,2.1,0.0,0.5,3.7,1.6
190,10 - 19,40-49,0.2,0.0,1.4,-0.9,1.2,3,0.1,0.0,-1.5,1.7,1.6
191,10 - 19,50-89,1.9,0.0,3.1,0.7,1.2,3,4.6,0.0,3.0,6.2,1.6
192,20 - 29,1-9,6.6,7.0,7.8,5.4,1.2,3,6.5,7.0,4.9,8.1,1.6
193,20 - 29,10-19,6.5,7.0,7.7,5.3,1.2,3,6.3,7.0,4.7,7.8,1.6
194,20 - 29,20-29,0.7,0.0,1.9,-0.5,1.2,3,0.3,0.0,-1.3,1.9,1.6
195,20 - 29,30-39,-1.4,0.0,-0.2,-2.5,1.2,3,1.8,0.0,0.2,3.3,1.6
196,20 - 29,40-49,0.7,0.0,1.9,-0.5,1.2,3,-1.8,0.0,-3.3,-0.2,1.6
197,20 - 29,50-89,1.6,0.0,2.8,0.4,1.2,3,1.7,0.0,0.1,3.3,1.6
198,30 - 39,1-9,17.0,15.0,18.1,15.8,1.2,3,17.2,15.0,15.6,18.7,1.6
199,30 - 39,10-19,35.1,35.0,36.2,33.9,1.2,3,34.3,35.0,32.7,35.8,1.6
200,30 - 39,20-29,15.8,9.0,17.0,14.6,1.2,3,17.4,9.0,15.8,19.0,1.6
201,30 - 39,30-39,1.9,3.0,3.1,0.7,1.2,3,2.5,3.0,1.0,4.1,1.6
202,30 - 39,40-49,4.0,0.0,5.2,2.8,1.2,3,4.8,0.0,3.2,6.4,1.6
203,30 - 39,50-89,2.2,0.0,3.3,1.0,1.2,3,0.9,0.0,-0.7,2.5,1.6
204,40 - 49,1-9,20.7,21.0,21.9,19.5,1.2,3,20.4,21.0,18.9,22.0,1.6
205,40 - 49,10-19,44.8,45.0,46.0,43.7,1.2,3,45.3,45.0,43.7,46.9,1.6
206,40 - 49,20-29,19.9,20.0,21.1,18.8,1.2,3,20.4,20.0,18.8,22.0,1.6
207,40 - 49,30-39,7.3,7.0,8.5,6.2,1.2,3,6.9,7.0,5.3,8.4,1.6
208,40 - 49,40-49,1.3,1.0,2.5,0.1,1.2,3,0.2,1.0,-1.4,1.8,1.6
209,40 - 49,50-89,2.6,3.0,3.7,1.4,1.2,3,3.7,3.0,2.2,5.3,1.6
210,50 - 59,1-9,32.4,33.0,33.6,31.2,1.2,3,31.7,33.0,30.2,33.3,1.6
211,50 - 59,10-19,95.7,96.0,96.8,94.5,1.2,3,95.9,96.0,94.3,97.5,1.6
212,50 - 59,20-29,33.8,34.0,35.0,32.6,1.2,3,34.3,34.0,32.7,35.9,1.6
213,50 - 59,30-39,8.9,11.0,10.0,7.7,1.2,3,6.6,11.0,5.0,8.2,1.6
214,50 - 59,40-49,5.2,4.0,6.4,4.0,1.2,3,5.5,4.0,4.0,7.1,1.6
215,50 - 59,50-89,2.1,2.0,3.3,0.9,1.2,3,1.6,2.0,0.1,3.2,1.6
216,60 - 69,1-9,37.8,39.0,39.0,36.6,1.2,3,38.2,39.0,36.6,39.8,1.6
217,60 - 69,10-19,88.4,94.0,89.6,87.2,1.2,3,87.7,94.0,86.1,89.2,1.6
218,60 - 69,20-29,47.6,50.0,48.8,46.4,1.2,3,47.6,50.0,46.0,49.1,1.6
219,60 - 69,30-39,10.0,10.0,11.1,8.8,1.2,3,10.3,10.0,8.7,11.9,1.6
220,60 - 69,40-49,9.6,5.0,10.8,8.4,1.2,3,9.3,5.0,7.8,10.9,1.6
221,60 - 69,50-89,0.9,1.0,2.1,-0.3,1.2,3,0.9,1.0,-0.7,2.4,1.6
222,70 - 79,1-9,35.5,36.0,36.7,34.3,1.2,3,35.1,36.0,33.5,36.7,1.6
223,70 - 79,10-19,125.9,128.0,127.0,124.7,1.2,3,126.1,128.0,124.5,127.6,1.6
224,70 - 79,20-29,63.9,63.0,65.1,62.8,1.2,3,64.6,63.0,63.0,66.2,1.6
225,70 - 79,30-39,8.9,8.0,10.1,7.7,1.2,3,8.6,8.0,7.1,10.2,1.6
226,70 - 79,40-49,6.6,6.0,7.7,5.4,1.2,3,8.5,6.0,6.9,10.0,1.6
227,70 - 79,50-89,4.8,1.0,6.0,3.6,1.2,3,6.0,1.0,4.4,7.6,1.6
228,80 - 89,1-9,23.0,22.0,24.2,21.8,1.2,3,21.3,22.0,19.7,22.9,1.6
229,80 - 89,10-19,106.8,109.0,107.9,105.6,1.2,3,107.1,109.0,105.5,108.6,1.6
230,80 - 89,20-29,36.6,35.0,37.8,35.4,1.2,3,36.7,35.0,35.1,38.3,1.6
231,80 - 89,30-39,5.1,5.0,6.3,3.9,1.2,3,4.5,5.0,3.0,6.1,1.6
232,80 - 89,40-49,1.5,0.0,2.7,0.3,1.2,3,2.6,0.0,1.0,4.2,1.6
233,80 - 89,50-89,-1.0,0.0,0.2,-2.1,1.2,3,-0.2,0.0,-1.8,1.3,1.6
234,90 - 99,1-9,11.3,8.0,12.4,10.1,1.2,3,12.2,8.0,10.6,13.7,1.6
235,90 - 99,10-19,11.5,11.0,12.7,10.3,1.2,3,11.4,11.0,9.9,13.0,1.6
236,90 - 99,20-29,5.6,3.0,6.7,4.4,1.2,3,6.1,3.0,4.5,7.6,1.6
237,90 - 99,30-39,1.5,0.0,2.7,0.3,1.2,3,0.7,0.0,-0.9,2.3,1.6
238,90 - 99,40-49,-3.3,0.0,-2.1,-4.5,1.2,3,-3.3,0.0,-4.8,-1.7,1.6
239,90 - 99,50-89,0.8,0.0,2.0,-0.3,1.2,3,1.0,0.0,-0.6,2.6,1.6
240,0 - 9,1-9,-3.0,0.0,-2.0,-3.9,0.9,4,-3.4,0.0,-4.6,-2.2,1.2
241,0 - 9,10-19,0.3,0.0,1.3,-0.6,0.9,4,0.0,0.0,-1.2,1.2,1.2
242,0 - 9,20-29,1.1,0.0,2.0,0.1,0.9,4,1.4,0.0,0.3,2.6,1.2
243,0 - 9,30-39,-5.9,0.0,-5.0,-6.9,0.9,4,-7.0,0.0,-8.2,-5.8,1.2
244,0 - 9,40-49,-1.2,0.0,-0.3,-2.2,0.9,4,-2.2,0.0,-3.4,-1.0,1.2
245,0 - 9,50-89,3.5,0.0,4.5,2.6,0.9,4,0.7,0.0,-0.5,1.9,1.2
246,10 - 19,1-9,13.0,11.0,13.9,12.0,0.9,4,12.7,11.0,11.5,13.9,1.2
247,10 - 19,10-19,2.2,2.0,3.2,1.3,0.9,4,1.7,2.0,0.6,2.9,1.2
248,10 - 19,20-29,-1.3,0.0,-0.4,-2.3,0.9,4,-0.4,0.0,-1.6,0.7,1.2
249,10 - 19,30-39,0.1,0.0,1.1,-0.8,0.9,4,0.9,0.0,-0.3,2.1,1.2
250,10 - 19,40-49,0.3,0.0,1.2,-0.7,0.9,4,0.2,0.0,-0.9,1.4,1.2
251,10 - 19,50-89,1.7,0.0,2.7,0.8,0.9,4,1.9,0.0,0.7,3.1,1.2
252,20 - 29,1-9,6.7,7.0,7.7,5.8,0.9,4,6.6,7.0,5.4,7.8,1.2
253,20 - 29,10-19,4.6,7.0,5.5,3.6,0.9,4,6.5,7.0,5.3,7.7,1.2
254,20 - 29,20-29,1.0,0.0,2.0,0.1,0.9,4,0.7,0.0,-0.5,1.9,1.2
255,20 - 29,30-39,-1.4,0.0,-0.5,-2.4,0.9,4,-1.4,0.0,-2.5,-0.2,1.2
256,20 - 29,40-49,0.6,0.0,1.5,-0.4,0.9,4,0.7,0.0,-0.5,1.9,1.2
257,20 - 29,50-89,1.9,0.0,2.8,1.0,0.9,4,1.6,0.0,0.4,2.8,1.2
258,30 - 39,1-9,17.9,15.0,18.8,16.9,0.9,4,17.0,15.0,15.8,18.1,1.2
259,30 - 39,10-19,34.4,35.0,35.3,33.4,0.9,4,35.1,35.0,33.9,36.2,1.2
260,30 - 39,20-29,13.8,9.0,14.8,12.9,0.9,4,15.8,9.0,14.6,17.0,1.2
261,30 - 39,30-39,1.4,3.0,2.4,0.5,0.9,4,1.9,3.0,0.7,3.1,1.2
262,30 - 39,40-49,1.4,0.0,2.3,0.4,0.9,4,4.0,0.0,2.8,5.2,1.2
263,30 - 39,50-89,1.5,0.0,2.4,0.6,0.9,4,2.2,0.0,1.0,3.3,1.2
264,40 - 49,1-9,21.3,21.0,22.2,20.3,0.9,4,20.7,21.0,19.5,21.9,1.2
265,40 - 49,10-19,42.2,45.0,43.1,41.2,0.9,4,44.8,45.0,43.7,46.0,1.2
266,40 - 49,20-29,20.1,20.0,21.0,19.1,0.9,4,19.9,20.0,18.8,21.1,1.2
267,40 - 49,30-39,7.4,7.0,8.4,6.5,0.9,4,7.3,7.0,6.2,8.5,1.2
