,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
49,15-24,"Now Married, spouse absent",3.5,1.0,5.9,1.2,2.4,1,1.2,1.0,-3.5,5.9,4.7
50,15-24,Widowed,-6.4,1.0,-4.0,-8.7,2.4,1,-2.2,1.0,-6.9,2.5,4.7
51,15-24,Divorced,-1.8,0.0,0.5,-4.2,2.4,1,-6.7,0.0,-11.4,-1.9,4.7
52,15-24,Separated,3.7,1.0,6.1,1.3,2.4,1,3.8,1.0,-0.9,8.6,4.7
53,15-24,Never married,145.9,143.0,148.3,143.5,2.4,1,144.2,143.0,139.5,149.0,4.7
54,25-34,"Now married, spouse present",44.3,45.0,46.6,41.9,2.4,1,45.5,45.0,40.8,50.3,4.7
55,25-34,"Now Married, spouse absent",-3.5,2.0,-1.1,-5.9,2.4,1,-6.5,2.0,-11.2,-1.8,4.7
56,25-34,Widowed,-1.4,0.0,1.0,-3.7,2.4,1,-1.1,0.0,-5.8,3.6,4.7
57,25-34,Divorced,11.6,7.0,14.0,9.3,2.4,1,14.4,7.0,9.7,19.1,4.7
58,25-34,Separated,-5.5,1.0,-3.2,-7.9,2.4,1,-6.1,1.0,-10.8,-1.4,4.7
59,25-34,Never married,100.9,98.0,103.2,98.5,2.4,1,102.3,98.0,97.6,107.1,4.7
60,35-44,"Now married, spouse present",84.0,87.0,86.4,81.7,2.4,1,79.4,87.0,74.7,84.1,4.7
61,35-44,"Now Married, spouse absent",8.0,6.0,10.4,5.7,2.4,1,7.2,6.0,2.5,11.9,4.7
62,35-44,Widowed,-0.4,0.0,2.0,-2.8,2.4,1,0.4,0.0,-4.3,5.1,4.7
63,35-44,Divorced,10.0,11.0,12.4,7.6,2.4,1,11.7,11.0,7.0,16.4,4.7
64,35-44,Separated,1.8,3.0,4.1,-0.6,2.4,1,2.9,3.0,-1.8,7.6,4.7
65,35-44,Never married,39.1,39.0,41.4,36.7,2.4,1,37.1,39.0,32.4,41.8,4.7
66,45-54,"Now married, spouse present",77.1,77.0,79.4,74.7,2.4,1,77.4,77.0,72.7,82.2,4.7
67,45-54,"Now Married, spouse absent",3.6,4.0,5.9,1.2,2.4,1,3.2,4.0,-1.5,7.9,4.7
68,45-54,Widowed,6.0,4.0,8.3,3.6,2.4,1,6.9,4.0,2.2,11.6,4.7
69,45-54,Divorced,16.1,19.0,18.5,13.8,2.4,1,18.4,19.0,13.7,23.1,4.7
70,45-54,Separated,4.2,6.0,6.5,1.8,2.4,1,1.8,6.0,-2.9,6.6,4.7
71,45-54,Never married,29.2,27.0,31.6,26.9,2.4,1,23.0,27.0,18.3,27.7,4.7
72,55-64,"Now married, spouse present",100.2,99.0,102.6,97.8,2.4,1,100.9,99.0,96.2,105.6,4.7
73,55-64,"Now Married, spouse absent",14.3,9.0,16.7,12.0,2.4,1,7.2,9.0,2.5,11.9,4.7
74,55-64,Widowed,10.3,10.0,12.6,7.9,2.4,1,6.9,10.0,2.2,11.6,4.7
75,55-64,Divorced,34.8,33.0,37.2,32.4,2.4,1,36.6,33.0,31.9,41.3,4.7
76,55-64,Separated,0.2,3.0,2.5,-2.2,2.4,1,3.5,3.0,-1.2,8.2,4.7
77,55-64,Never married,17.3,18.0,19.6,14.9,2.4,1,12.0,18.0,7.3,16.7,4.7
78,65-74,"Now married, spouse present",79.1,80.0,81.5,76.8,2.4,1,76.2,80.0,71.5,80.9,4.7
79,65-74,"Now Married, spouse absent",5.5,3.0,7.8,3.1,2.4,1,4.5,3.0,-0.3,9.2,4.7
80,65-74,Widowed,15.7,17.0,18.1,13.4,2.4,1,12.2,17.0,7.5,16.9,4.7
81,65-74,Divorced,20.5,21.0,22.8,18.1,2.4,1,20.6,21.0,15.9,25.3,4.7
82,65-74,Separated,8.5,6.0,10.9,6.2,2.4,1,11.0,6.0,6.3,15.7,4.7
83,65-74,Never married,25.5,22.0,27.8,23.1,2.4,1,25.0,22.0,20.3,29.7,4.7
84,75-84,"Now married, spouse present",34.4,31.0,36.8,32.1,2.4,1,39.5,31.0,34.8,44.2,4.7
85,75-84,"Now Married, spouse absent",0.3,2.0,2.6,-2.1,2.4,1,3.3,2.0,-1.4,8.0,4.7
86,75-84,Widowed,16.0,15.0,18.4,13.7,2.4,1,16.9,15.0,12.2,21.6,4.7
87,75-84,Divorced,16.9,16.0,19.3,14.6,2.4,1,18.2,16.0,13.5,22.9,4.7
88,75-84,Separated,8.1,3.0,10.5,5.8,2.4,1,8.0,3.0,3.3,12.7,4.7
89,75-84,Never married,1.8,4.0,4.1,-0.6,2.4,1,-0.4,4.0,-5.1,4.3,4.7
90,85-99,"Now married, spouse present",6.4,5.0,8.7,4.0,2.4,1,8.8,5.0,4.0,13.5,4.7
91,85-99,"Now Married, spouse absent",4.2,1.0,6.5,1.8,2.4,1,4.6,1.0,-0.1,9.3,4.7
92,85-99,Widowed,12.0,13.0,14.4,9.7,2.4,1,3.5,13.0,-1.2,8.2,4.7
93,85-99,Divorced,1.3,4.0,3.7,-1.0,2.4,1,3.2,4.0,-1.5,7.9,4.7
94,85-99,Separated,0.4,0.0,2.8,-1.9,2.4,1,-0.4,0.0,-5.2,4.3,4.7
95,85-99,Never married,-1.8,0.0,0.6,-4.1,2.4,1,0.1,0.0,-4.6,4.9,4.7
96,15-24,"Now married, spouse present",-0.7,3.0,0.9,-2.2,1.6,2,-0.9,3.0,-3.2,1.5,2.4
97,15-24,"Now Married, spouse absent",3.6,1.0,5.2,2.0,1.6,2,3.5,1.0,1.2,5.9,2.4
98,15-24,Widowed,-3.5,1.0,-2.0,-5.1,1.6,2,-6.4,1.0,-8.7,-4.0,2.4
99,15-24,Divorced,-1.3,0.0,0.3,-2.8,1.6,2,-1.8,0.0,-4.2,0.5,2.4
100,15-24,Separated,5.0,1.0,6.5,3.4,1.6,2,3.7,1.0,1.3,6.1,2.4
101,15-24,Never married,144.2,143.0,145.8,142.7,1.6,2,145.9,143.0,143.5,148.3,2.4
102,25-34,"Now married, spouse present",45.1,45.0,46.6,43.5,1.6,2,44.3,45.0,41.9,46.6,2.4
103,25-34,"Now Married, spouse absent",-2.5,2.0,-0.9,-4.1,1.6,2,-3.5,2.0,-5.9,-1.1,2.4
104,25-34,Widowed,1.7,0.0,3.3,0.2,1.6,2,-1.4,0.0,-3.7,1.0,2.4
105,25-34,Divorced,10.3,7.0,11.9,8.7,1.6,2,11.6,7.0,9.3,14.0,2.4
106,25-34,Separated,-3.2,1.0,-1.6,-4.7,1.6,2,-5.5,1.0,-7.9,-3.2,2.4
107,25-34,Never married,98.6,98.0,100.2,97.1,1.6,2,100.9,98.0,98.5,103.2,2.4
108,35-44,"Now married, spouse present",84.2,87.0,85.7,82.6,1.6,2,84.0,87.0,81.7,86.4,2.4
109,35-44,"Now Married, spouse absent",7.6,6.0,9.2,6.0,1.6,2,8.0,6.0,5.7,10.4,2.4
110,35-44,Widowed,-0.6,0.0,0.9,-2.2,1.6,2,-0.4,0.0,-2.8,2.0,2.4
111,35-44,Divorced,9.1,11.0,10.7,7.6,1.6,2,10.0,11.0,7.6,12.4,2.4
112,35-44,Separated,1.8,3.0,3.3,0.2,1.6,2,1.8,3.0,-0.6,4.1,2.4
113,35-44,Never married,38.1,39.0,39.7,36.5,1.6,2,39.1,39.0,36.7,41.4,2.4
114,45-54,"Now married, spouse present",78.0,77.0,79.6,76.4,1.6,2,77.1,77.0,74.7,79.4,2.4
115,45-54,"Now Married, spouse absent",2.5,4.0,4.0,0.9,1.6,2,3.6,4.0,1.2,5.9,2.4
116,45-54,Widowed,6.1,4.0,7.7,4.5,1.6,2,6.0,4.0,3.6,8.3,2.4
117,45-54,Divorced,14.6,19.0,16.2,13.1,1.6,2,16.1,19.0,13.8,18.5,2.4
118,45-54,Separated,3.9,6.0,5.5,2.4,1.6,2,4.2,6.0,1.8,6.5,2.4
119,45-54,Never married,28.9,27.0,30.5,27.3,1.6,2,29.2,27.0,26.9,31.6,2.4
120,55-64,"Now married, spouse present",99.8,99.0,101.3,98.2,1.6,2,100.2,99.0,97.8,102.6,2.4
121,55-64,"Now Married, spouse absent",12.1,9.0,13.7,10.5,1.6,2,14.3,9.0,12.0,16.7,2.4
122,55-64,Widowed,9.9,10.0,11.5,8.3,1.6,2,10.3,10.0,7.9,12.6,2.4
123,55-64,Divorced,35.6,33.0,37.2,34.0,1.6,2,34.8,33.0,32.4,37.2,2.4
124,55-64,Separated,1.2,3.0,2.7,-0.4,1.6,2,0.2,3.0,-2.2,2.5,2.4
125,55-64,Never married,19.0,18.0,20.6,17.5,1.6,2,17.3,18.0,14.9,19.6,2.4
126,65-74,"Now married, spouse present",81.7,80.0,83.3,80.1,1.6,2,79.1,80.0,76.8,81.5,2.4
127,65-74,"Now Married, spouse absent",4.6,3.0,6.2,3.1,1.6,2,5.5,3.0,3.1,7.8,2.4
128,65-74,Widowed,16.4,17.0,18.0,14.8,1.6,2,15.7,17.0,13.4,18.1,2.4
129,65-74,Divorced,19.7,21.0,21.3,18.1,1.6,2,20.5,21.0,18.1,22.8,2.4
130,65-74,Separated,10.4,6.0,12.0,8.8,1.6,2,8.5,6.0,6.2,10.9,2.4
131,65-74,Never married,28.4,22.0,29.9,26.8,1.6,2,25.5,22.0,23.1,27.8,2.4
132,75-84,"Now married, spouse present",33.4,31.0,35.0,31.8,1.6,2,34.4,31.0,32.1,36.8,2.4
133,75-84,"Now Married, spouse absent",-1.2,2.0,0.4,-2.7,1.6,2,0.3,2.0,-2.1,2.6,2.4
134,75-84,Widowed,15.2,15.0,16.7,13.6,1.6,2,16.0,15.0,13.7,18.4,2.4
135,75-84,Divorced,14.9,16.0,16.5,13.3,1.6,2,16.9,16.0,14.6,19.3,2.4
136,75-84,Separated,5.4,3.0,7.0,3.9,1.6,2,8.1,3.0,5.8,10.5,2.4
137,75-84,Never married,2.0,4.0,3.6,0.5,1.6,2,1.8,4.0,-0.6,4.1,2.4
138,85-99,"Now married, spouse present",7.5,5.0,9.0,5.9,1.6,2,6.4,5.0,4.0,8.7,2.4
139,85-99,"Now Married, spouse absent",2.4,1.0,4.0,0.8,1.6,2,4.2,1.0,1.8,6.5,2.4
140,85-99,Widowed,12.4,13.0,14.0,10.9,1.6,2,12.0,13.0,9.7,14.4,2.4
141,85-99,Divorced,3.5,4.0,5.1,2.0,1.6,2,1.3,4.0,-1.0,3.7,2.4
142,85-99,Separated,-1.2,0.0,0.4,-2.7,1.6,2,0.4,0.0,-1.9,2.8,2.4
143,85-99,Never married,-1.4,0.0,0.1,-3.0,1.6,2,-1.8,0.0,-4.1,0.6,2.4
144,15-24,"Now married, spouse present",-0.6,3.0,0.6,-1.7,1.2,3,-0.7,3.0,-2.2,0.9,1.6
145,15-24,"Now Married, spouse absent",4.4,1.0,5.6,3.2,1.2,3,3.6,1.0,2.0,5.2,1.6
146,15-24,Widowed,-2.2,1.0,-1.1,-3.4,1.2,3,-3.5,1.0,-5.1,-2.0,1.6
147,15-24,Divorced,-1.8,0.0,-0.7,-3.0,1.2,3,-1.3,0.0,-2.8,0.3,1.6
148,15-24,Separated,4.4,1.0,5.6,3.3,1.2,3,5.0,1.0,3.4,6.5,1.6
149,15-24,Never married,143.3,143.0,144.5,142.1,1.2,3,144.2,143.0,142.7,145.8,1.6
150,25-34,"Now married, spouse present",45.5,45.0,46.7,44.4,1.2,3,45.1,45.0,43.5,46.6,1.6
151,25-34,"Now Married, spouse absent",-1.0,2.0,0.2,-2.2,1.2,3,-2.5,2.0,-4.1,-0.9,1.6
152,25-34,Widowed,4.3,0.0,5.5,3.2,1.2,3,1.7,0.0,0.2,3.3,1.6
153,25-34,Divorced,9.5,7.0,10.7,8.4,1.2,3,10.3,7.0,8.7,11.9,1.6
154,25-34,Separated,-2.1,1.0,-0.9,-3.3,1.2,3,-3.2,1.0,-4.7,-1.6,1.6
155,25-34,Never married,99.8,98.0,101.0,98.6,1.2,3,98.6,98.0,97.1,100.2,1.6
156,35-44,"Now married, spouse present",80.4,87.0,81.5,79.2,1.2,3,84.2,87.0,82.6,85.7,1.6
157,35-44,"Now Married, spouse absent",8.1,6.0,9.3,6.9,1.2,3,7.6,6.0,6.0,9.2,1.6
158,35-44,Widowed,-0.4,0.0,0.8,-1.5,1.2,3,-0.6,0.0,-2.2,0.9,1.6
159,35-44,Divorced,11.3,11.0,12.5,10.1,1.2,3,9.1,11.0,7.6,10.7,1.6
160,35-44,Separated,2.6,3.0,3.7,1.4,1.2,3,1.8,3.0,0.2,3.3,1.6
161,35-44,Never married,40.4,39.0,41.6,39.2,1.2,3,38.1,39.0,36.5,39.7,1.6
162,45-54,"Now married, spouse present",77.2,77.0,78.4,76.0,1.2,3,78.0,77.0,76.4,79.6,1.6
163,45-54,"Now Married, spouse absent",1.8,4.0,3.0,0.6,1.2,3,2.5,4.0,0.9,4.0,1.6
164,45-54,Widowed,6.9,4.0,8.1,5.7,1.2,3,6.1,4.0,4.5,7.7,1.6
165,45-54,Divorced,15.8,19.0,16.9,14.6,1.2,3,14.6,19.0,13.1,16.2,1.6
166,45-54,Separated,5.5,6.0,6.6,4.3,1.2,3,3.9,6.0,2.4,5.5,1.6
167,45-54,Never married,26.6,27.0,27.8,25.4,1.2,3,28.9,27.0,27.3,30.5,1.6
168,55-64,"Now married, spouse present",98.8,99.0,100.0,97.6,1.2,3,99.8,99.0,98.2,101.3,1.6
169,55-64,"Now Married, spouse absent",12.5,9.0,13.6,11.3,1.2,3,12.1,9.0,10.5,13.7,1.6
170,55-64,Widowed,10.3,10.0,11.5,9.2,1.2,3,9.9,10.0,8.3,11.5,1.6
171,55-64,Divorced,33.2,33.0,34.4,32.0,1.2,3,35.6,33.0,34.0,37.2,1.6
172,55-64,Separated,1.8,3.0,3.0,0.7,1.2,3,1.2,3.0,-0.4,2.7,1.6
173,55-64,Never married,19.7,18.0,20.9,18.5,1.2,3,19.0,18.0,17.5,20.6,1.6
174,65-74,"Now married, spouse present",81.5,80.0,82.7,80.3,1.2,3,81.7,80.0,80.1,83.3,1.6
175,65-74,"Now Married, spouse absent",5.8,3.0,7.0,4.6,1.2,3,4.6,3.0,3.1,6.2,1.6
176,65-74,Widowed,15.6,17.0,16.7,14.4,1.2,3,16.4,17.0,14.8,18.0,1.6
177,65-74,Divorced,20.5,21.0,21.7,19.3,1.2,3,19.7,21.0,18.1,21.3,1.6
178,65-74,Separated,8.3,6.0,9.5,7.1,1.2,3,10.4,6.0,8.8,12.0,1.6
179,65-74,Never married,27.7,22.0,28.9,26.5,1.2,3,28.4,22.0,26.8,29.9,1.6
180,75-84,"Now married, spouse present",32.6,31.0,33.8,31.4,1.2,3,33.4,31.0,31.8,35.0,1.6
181,75-84,"Now Married, spouse absent",-0.6,2.0,0.5,-1.8,1.2,3,-1.2,2.0,-2.7,0.4,1.6
182,75-84,Widowed,14.9,15.0,16.1,13.8,1.2,3,15.2,15.0,13.6,16.7,1.6
183,75-84,Divorced,18.5,16.0,19.6,17.3,1.2,3,14.9,16.0,13.3,16.5,1.6
184,75-84,Separated,4.1,3.0,5.2,2.9,1.2,3,5.4,3.0,3.9,7.0,1.6
185,75-84,Never married,2.3,4.0,3.5,1.1,1.2,3,2.0,4.0,0.5,3.6,1.6
186,85-99,"Now married, spouse present",6.8,5.0,7.9,5.6,1.2,3,7.5,5.0,5.9,9.0,1.6
187,85-99,"Now Married, spouse absent",2.1,1.0,3.3,1.0,1.2,3,2.4,1.0,0.8,4.0,1.6
188,85-99,Widowed,13.2,13.0,14.4,12.0,1.2,3,12.4,13.0,10.9,14.0,1.6
189,85-99,Divorced,10.1,4.0,11.3,8.9,1.2,3,3.5,4.0,2.0,5.1,1.6
190,85-99,Separated,-0.0,0.0,1.2,-1.2,1.2,3,-1.2,0.0,-2.7,0.4,1.6
191,85-99,Never married,-1.2,0.0,-0.0,-2.4,1.2,3,-1.4,0.0,-3.0,0.1,1.6
192,15-24,"Now married, spouse present",0.2,3.0,1.1,-0.8,0.9,4,-0.6,3.0,-1.7,0.6,1.2
193,15-24,"Now Married, spouse absent",4.6,1.0,5.5,3.6,0.9,4,4.4,1.0,3.2,5.6,1.2
194,15-24,Widowed,-1.9,1.0,-0.9,-2.8,0.9,4,-2.2,1.0,-3.4,-1.1,1.2
195,15-24,Divorced,-2.3,0.0,-1.4,-3.3,0.9,4,-1.8,0.0,-3.0,-0.7,1.2
196,15-24,Separated,3.9,1.0,4.9,3.0,0.9,4,4.4,1.0,3.3,5.6,1.2
197,15-24,Never married,143.5,143.0,144.5,142.6,0.9,4,143.3,143.0,142.1,144.5,1.2
198,25-34,"Now married, spouse present",46.1,45.0,47.1,45.2,0.9,4,45.5,45.0,44.4,46.7,1.2
199,25-34,"Now Married, spouse absent",0.1,2.0,1.1,-0.8,0.9,4,-1.0,2.0,-2.2,0.2,1.2
200,25-34,Widowed,4.9,0.0,5.9,4.0,0.9,4,4.3,0.0,3.2,5.5,1.2
201,25-34,Divorced,8.9,7.0,9.8,7.9,0.9,4,9.5,7.0,8.4,10.7,1.2
202,25-34,Separated,-1.8,1.0,-0.9,-2.8,0.9,4,-2.1,1.0,-3.3,-0.9,1.2
203,25-34,Never married,99.8,98.0,100.7,98.8,0.9,4,99.8,98.0,98.6,101.0,1.2
204,35-44,"Now married, spouse present",81.7,87.0,82.7,80.8,0.9,4,80.4,87.0,79.2,81.5,1.2
205,35-44,"Now Married, spouse absent",7.1,6.0,8.1,6.2,0.9,4,8.1,6.0,6.9,9.3,1.2
206,35-44,Widowed,-0.1,0.0,0.9,-1.0,0.9,4,-0.4,0.0,-1.5,0.8,1.2
207,35-44,Divorced,11.5,11.0,12.5,10.6,0.9,4,11.3,11.0,10.1,12.5,1.2
208,35-44,Separated,2.5,3.0,3.4,1.5,0.9,4,2.6,3.0,1.4,3.7,1.2
209,35-44,Never married,39.7,39.0,40.6,38.7,0.9,4,40.4,39.0,39.2,41.6,1.2
210,45-54,"Now married, spouse present",76.8,77.0,77.7,75.8,0.9,4,77.2,77.0,76.0,78.4,1.2
211,45-54,"Now Married, spouse absent",1.5,4.0,2.4,0.5,0.9,4,1.8,4.0,0.6,3.0,1.2
212,45-54,Widowed,6.9,4.0,7.8,6.0,0.9,4,6.9,4.0,5.7,8.1,1.2
213,45-54,Divorced,16.4,19.0,17.3,15.4,0.9,4,15.8,19.0,14.6,16.9,1.2
214,45-54,Separated,7.1,6.0,8.1,6.2,0.9,4,5.5,6.0,4.3,6.6,1.2
215,45-54,Never married,26.4,27.0,27.4,25.5,0.9,4,26.6,27.0,25.4,27.8,1.2
216,55-64,"Now married, spouse present",96.2,99.0,97.2,95.3,0.9,4,98.8,99.0,97.6,100.0,1.2
217,55-64,"Now Married, spouse absent",12.3,9.0,13.2,11.3,0.9,4,12.5,9.0,11.3,13.6,1.2
218,55-64,Widowed,12.1,10.0,13.0,11.1,0.9,4,10.3,10.0,9.2,11.5,1.2
219,55-64,Divorced,33.5,33.0,34.4,32.5,0.9,4,33.2,33.0,32.0,34.4,1.2
220,55-64,Separated,2.8,3.0,3.8,1.9,0.9,4,1.8,3.0,0.7,3.0,1.2
221,55-64,Never married,18.3,18.0,19.3,17.4,0.9,4,19.7,18.0,18.5,20.9,1.2
222,65-74,"Now married, spouse present",81.1,80.0,82.0,80.1,0.9,4,81.5,80.0,80.3,82.7,1.2
223,65-74,"Now Married, spouse absent",4.5,3.0,5.5,3.6,0.9,4,5.8,3.0,4.6,7.0,1.2
224,65-74,Widowed,16.9,17.0,17.9,16.0,0.9,4,15.6,17.0,14.4,16.7,1.2
225,65-74,Divorced,20.9,21.0,21.8,19.9,0.9,4,20.5,21.0,19.3,21.7,1.2
226,65-74,Separated,7.3,6.0,8.2,6.3,0.9,4,8.3,6.0,7.1,9.5,1.2
227,65-74,Never married,26.2,22.0,27.1,25.2,0.9,4,27.7,22.0,26.5,28.9,1.2
228,75-84,"Now married, spouse present",32.5,31.0,33.5,31.6,0.9,4,32.6,31.0,31.4,33.8,1.2
229,75-84,"Now Married, spouse absent",0.3,2.0,1.2,-0.7,0.9,4,-0.6,2.0,-1.8,0.5,1.2
230,75-84,Widowed,13.6,15.0,14.5,12.6,0.9,4,14.9,15.0,13.8,16.1,1.2
231,75-84,Divorced,20.0,16.0,20.9,19.0,0.9,4,18.5,16.0,17.3,19.6,1.2
232,75-84,Separated,3.5,3.0,4.4,2.6,0.9,4,4.1,3.0,2.9,5.2,1.2
233,75-84,Never married,2.9,4.0,3.8,1.9,0.9,4,2.3,4.0,1.1,3.5,1.2
234,85-99,"Now married, spouse present",7.3,5.0,8.3,6.4,0.9,4,6.8,5.0,5.6,7.9,1.2
235,85-99,"Now Married, spouse absent",2.3,1.0,3.2,1.3,0.9,4,2.1,1.0,1.0,3.3,1.2
236,85-99,Widowed,13.4,13.0,14.4,12.5,0.9,4,13.2,13.0,12.0,14.4,1.2
237,85-99,Divorced,8.8,4.0,9.8,7.9,0.9,4,10.1,4.0,8.9,11.3,1.2
238,85-99,Separated,-0.2,0.0,0.7,-1.2,0.9,4,-0.0,0.0,-1.2,1.2,1.2
239,85-99,Never married,0.6,0.0,1.6,-0.3,0.9,4,-1.2,0.0,-2.4,-0.0,1.2
240,15-24,"Now married, spouse present",1.6,3.0,2.4,0.8,0.8,5,0.2,3.0,-0.8,1.1,0.9
241,15-24,"Now Married, spouse absent",5.8,1.0,6.6,5.0,0.8,5,4.6,1.0,3.6,5.5,0.9
242,15-24,Widowed,-1.4,1.0,-0.6,-2.2,0.8,5,-1.9,1.0,-2.8,-0.9,0.9
243,15-24,Divorced,-2.0,0.0,-1.2,-2.8,0.8,5,-2.3,0.0,-3.3,-1.4,0.9
244,15-24,Separated,3.7,1.0,4.5,2.9,0.8,5,3.9,1.0,3.0,4.9,0.9
245,15-24,Never married,142.7,143.0,143.4,141.9,0.8,5,143.5,143.0,142.6,144.5,0.9
246,25-34,"Now married, spouse present",45.9,45.0,46.6,45.1,0.8,5,46.1,45.0,45.2,47.1,0.9
247,25-34,"Now Married, spouse absent",0.7,2.0,1.4,-0.1,0.8,5,0.1,2.0,-0.8,1.1,0.9
248,25-34,Widowed,4.6,0.0,5.4,3.8,0.8,5,4.9,0.0,4.0,5.9,0.9
249,25-34,Divorced,8.6,7.0,9.4,7.8,0.8,5,8.9,7.0,7.9,9.8,0.9
250,25-34,Separated,-1.6,1.0,-0.8,-2.4,0.8,5,-1.8,1.0,-2.8,-0.9,0.9
251,25-34,Never married,99.2,98.0,100.0,98.5,0.8,5,99.8,98.0,98.8,100.7,0.9
252,35-44,"Now married, spouse present",83.1,87.0,83.9,82.3,0.8,5,81.7,87.0,80.8,82.7,0.9
253,35-44,"Now Married, spouse absent",6.8,6.0,7.6,6.0,0.8,5,7.1,6.0,6.2,8.1,0.9
254,35-44,Widowed,0.3,0.0,1.0,-0.5,0.8,5,-0.1,0.0,-1.0,0.9,0.9
255,35-44,Divorced,11.1,11.0,11.9,10.3,0.8,5,11.5,11.0,10.6,12.5,0.9
256,35-44,Separated,2.2,3.0,3.0,1.5,0.8,5,2.5,3.0,1.5,3.4,0.9
257,35-44,Never married,39.3,39.0,40.1,38.6,0.8,5,39.7,39.0,38.7,40.6,0.9
258,45-54,"Now married, spouse present",77.8,77.0,78.6,77.0,0.8,5,76.8,77.0,75.8,77.7,0.9
259,45-54,"Now Married, spouse absent",2.2,4.0,3.0,1.4,0.8,5,1.5,4.0,0.5,2.4,0.9
260,45-54,Widowed,6.1,4.0,6.9,5.3,0.8,5,6.9,4.0,6.0,7.8,0.9
