,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
43,85-99,"Now Married, spouse absent",-3.5,0.0,1.2,-8.2,4.7,0,,,,,
44,85-99,Widowed,11.1,14.0,15.9,6.4,4.7,0,,,,,
45,85-99,Divorced,-1.4,3.0,3.3,-6.1,4.7,0,,,,,
46,85-99,Separated,-1.9,1.0,2.8,-6.6,4.7,0,,,,,
47,85-99,Never married,15.8,0.0,20.6,11.1,4.7,0,,,,,
48,15-24,"Now married, spouse present",4.2,4.0,6.5,1.8,2.4,1,4.1,4.0,-0.6,8.8,4.7
49,15-24,"Now Married, spouse absent",0.9,2.0,3.3,-1.4,2.4,1,4.6,2.0,-0.1,9.3,4.7
50,15-24,Widowed,0.3,0.0,2.6,-2.1,2.4,1,4.5,0.0,-0.2,9.2,4.7
51,15-24,Divorced,-7.1,0.0,-4.7,-9.4,2.4,1,-13.8,0.0,-18.5,-9.1,4.7
52,15-24,Separated,-1.1,0.0,1.3,-3.4,2.4,1,-1.6,0.0,-6.3,3.1,4.7
53,15-24,Never married,142.2,137.0,144.5,139.8,2.4,1,145.2,137.0,140.5,149.9,4.7
54,25-34,"Now married, spouse present",45.3,47.0,47.6,42.9,2.4,1,45.5,47.0,40.8,50.2,4.7
55,25-34,"Now Married, spouse absent",4.3,6.0,6.6,1.9,2.4,1,6.3,6.0,1.6,11.0,4.7
56,25-34,Widowed,-1.3,0.0,1.0,-3.7,2.4,1,-2.7,0.0,-7.4,2.0,4.7
57,25-34,Divorced,3.9,2.0,6.2,1.5,2.4,1,5.2,2.0,0.5,9.9,4.7
58,25-34,Separated,0.9,1.0,3.3,-1.4,2.4,1,-0.3,1.0,-5.0,4.5,4.7
59,25-34,Never married,100.7,102.0,103.1,98.4,2.4,1,102.3,102.0,97.6,107.0,4.7
60,35-44,"Now married, spouse present",84.6,84.0,87.0,82.2,2.4,1,85.4,84.0,80.7,90.1,4.7
61,35-44,"Now Married, spouse absent",3.6,8.0,5.9,1.2,2.4,1,5.1,8.0,0.4,9.8,4.7
62,35-44,Widowed,3.6,0.0,5.9,1.2,2.4,1,6.7,0.0,2.0,11.4,4.7
63,35-44,Divorced,8.2,10.0,10.6,5.9,2.4,1,9.0,10.0,4.3,13.7,4.7
64,35-44,Separated,3.8,7.0,6.1,1.4,2.4,1,9.3,7.0,4.6,14.1,4.7
65,35-44,Never married,48.7,43.0,51.0,46.3,2.4,1,45.5,43.0,40.8,50.2,4.7
66,45-54,"Now married, spouse present",80.5,82.0,82.9,78.2,2.4,1,77.0,82.0,72.2,81.7,4.7
67,45-54,"Now Married, spouse absent",3.2,4.0,5.5,0.8,2.4,1,2.3,4.0,-2.4,7.0,4.7
68,45-54,Widowed,0.1,3.0,2.5,-2.3,2.4,1,2.8,3.0,-1.9,7.5,4.7
69,45-54,Divorced,18.8,18.0,21.1,16.4,2.4,1,19.4,18.0,14.7,24.1,4.7
70,45-54,Separated,5.7,7.0,8.0,3.3,2.4,1,4.8,7.0,0.1,9.5,4.7
71,45-54,Never married,34.0,33.0,36.4,31.7,2.4,1,34.7,33.0,30.0,39.4,4.7
72,55-64,"Now married, spouse present",98.0,92.0,100.4,95.7,2.4,1,88.6,92.0,83.9,93.3,4.7
73,55-64,"Now Married, spouse absent",6.9,7.0,9.3,4.6,2.4,1,5.5,7.0,0.8,10.2,4.7
74,55-64,Widowed,9.9,8.0,12.3,7.6,2.4,1,13.0,8.0,8.3,17.7,4.7
75,55-64,Divorced,21.8,25.0,24.2,19.4,2.4,1,19.0,25.0,14.3,23.7,4.7
76,55-64,Separated,9.5,7.0,11.8,7.1,2.4,1,9.3,7.0,4.6,14.0,4.7
77,55-64,Never married,22.0,25.0,24.4,19.7,2.4,1,18.1,25.0,13.3,22.8,4.7
78,65-74,"Now married, spouse present",92.7,91.0,95.1,90.4,2.4,1,93.2,91.0,88.5,97.9,4.7
79,65-74,"Now Married, spouse absent",8.3,4.0,10.6,5.9,2.4,1,3.3,4.0,-1.4,8.0,4.7
80,65-74,Widowed,29.5,24.0,31.9,27.2,2.4,1,37.5,24.0,32.8,42.3,4.7
81,65-74,Divorced,23.4,24.0,25.8,21.1,2.4,1,23.7,24.0,19.0,28.4,4.7
82,65-74,Separated,-3.6,1.0,-1.3,-6.0,2.4,1,-2.2,1.0,-6.9,2.5,4.7
83,65-74,Never married,18.1,17.0,20.5,15.8,2.4,1,15.8,17.0,11.1,20.5,4.7
84,75-84,"Now married, spouse present",17.6,20.0,19.9,15.2,2.4,1,18.9,20.0,14.2,23.6,4.7
85,75-84,"Now Married, spouse absent",-3.7,2.0,-1.3,-6.0,2.4,1,-5.6,2.0,-10.3,-0.9,4.7
86,75-84,Widowed,13.3,15.0,15.6,10.9,2.4,1,13.5,15.0,8.8,18.2,4.7
87,75-84,Divorced,16.0,13.0,18.3,13.6,2.4,1,33.1,13.0,28.4,37.8,4.7
88,75-84,Separated,0.2,0.0,2.6,-2.1,2.4,1,-1.8,0.0,-6.6,2.9,4.7
89,75-84,Never married,4.9,3.0,7.3,2.6,2.4,1,2.7,3.0,-2.0,7.4,4.7
90,85-99,"Now married, spouse present",6.8,4.0,9.2,4.4,2.4,1,11.3,4.0,6.6,16.0,4.7
91,85-99,"Now Married, spouse absent",-1.8,0.0,0.5,-4.2,2.4,1,-3.5,0.0,-8.2,1.2,4.7
92,85-99,Widowed,13.7,14.0,16.0,11.3,2.4,1,11.1,14.0,6.4,15.9,4.7
93,85-99,Divorced,1.4,3.0,3.7,-1.0,2.4,1,-1.4,3.0,-6.1,3.3,4.7
94,85-99,Separated,-1.5,1.0,0.9,-3.9,2.4,1,-1.9,1.0,-6.6,2.8,4.7
95,85-99,Never married,7.5,0.0,9.9,5.1,2.4,1,15.8,0.0,11.1,20.6,4.7
96,15-24,"Now married, spouse present",3.9,4.0,5.5,2.3,1.6,2,4.2,4.0,1.8,6.5,2.4
97,15-24,"Now Married, spouse absent",2.1,2.0,3.7,0.5,1.6,2,0.9,2.0,-1.4,3.3,2.4
98,15-24,Widowed,-1.3,0.0,0.3,-2.9,1.6,2,0.3,0.0,-2.1,2.6,2.4
99,15-24,Divorced,-3.3,0.0,-1.8,-4.9,1.6,2,-7.1,0.0,-9.4,-4.7,2.4
100,15-24,Separated,-1.0,0.0,0.6,-2.6,1.6,2,-1.1,0.0,-3.4,1.3,2.4
101,15-24,Never married,140.4,137.0,142.0,138.8,1.6,2,142.2,137.0,139.8,144.5,2.4
102,25-34,"Now married, spouse present",45.2,47.0,46.7,43.6,1.6,2,45.3,47.0,42.9,47.6,2.4
103,25-34,"Now Married, spouse absent",7.3,6.0,8.9,5.8,1.6,2,4.3,6.0,1.9,6.6,2.4
104,25-34,Widowed,-0.9,0.0,0.6,-2.5,1.6,2,-1.3,0.0,-3.7,1.0,2.4
105,25-34,Divorced,1.9,2.0,3.5,0.4,1.6,2,3.9,2.0,1.5,6.2,2.4
106,25-34,Separated,1.1,1.0,2.6,-0.5,1.6,2,0.9,1.0,-1.4,3.3,2.4
107,25-34,Never married,101.5,102.0,103.0,99.9,1.6,2,100.7,102.0,98.4,103.1,2.4
108,35-44,"Now married, spouse present",84.2,84.0,85.8,82.7,1.6,2,84.6,84.0,82.2,87.0,2.4
109,35-44,"Now Married, spouse absent",7.8,8.0,9.4,6.2,1.6,2,3.6,8.0,1.2,5.9,2.4
110,35-44,Widowed,1.4,0.0,2.9,-0.2,1.6,2,3.6,0.0,1.2,5.9,2.4
111,35-44,Divorced,8.8,10.0,10.4,7.3,1.6,2,8.2,10.0,5.9,10.6,2.4
112,35-44,Separated,4.6,7.0,6.2,3.0,1.6,2,3.8,7.0,1.4,6.1,2.4
113,35-44,Never married,46.1,43.0,47.7,44.5,1.6,2,48.7,43.0,46.3,51.0,2.4
114,45-54,"Now married, spouse present",79.0,82.0,80.5,77.4,1.6,2,80.5,82.0,78.2,82.9,2.4
115,45-54,"Now Married, spouse absent",3.4,4.0,5.0,1.9,1.6,2,3.2,4.0,0.8,5.5,2.4
116,45-54,Widowed,1.0,3.0,2.6,-0.6,1.6,2,0.1,3.0,-2.3,2.5,2.4
117,45-54,Divorced,19.2,18.0,20.8,17.7,1.6,2,18.8,18.0,16.4,21.1,2.4
118,45-54,Separated,5.5,7.0,7.1,3.9,1.6,2,5.7,7.0,3.3,8.0,2.4
119,45-54,Never married,32.8,33.0,34.3,31.2,1.6,2,34.0,33.0,31.7,36.4,2.4
120,55-64,"Now married, spouse present",99.7,92.0,101.3,98.1,1.6,2,98.0,92.0,95.7,100.4,2.4
121,55-64,"Now Married, spouse absent",6.8,7.0,8.4,5.3,1.6,2,6.9,7.0,4.6,9.3,2.4
122,55-64,Widowed,12.0,8.0,13.6,10.5,1.6,2,9.9,8.0,7.6,12.3,2.4
123,55-64,Divorced,24.6,25.0,26.2,23.0,1.6,2,21.8,25.0,19.4,24.2,2.4
124,55-64,Separated,8.5,7.0,10.1,6.9,1.6,2,9.5,7.0,7.1,11.8,2.4
125,55-64,Never married,22.8,25.0,24.4,21.2,1.6,2,22.0,25.0,19.7,24.4,2.4
126,65-74,"Now married, spouse present",94.4,91.0,96.0,92.8,1.6,2,92.7,91.0,90.4,95.1,2.4
127,65-74,"Now Married, spouse absent",7.9,4.0,9.5,6.3,1.6,2,8.3,4.0,5.9,10.6,2.4
128,65-74,Widowed,27.6,24.0,29.2,26.1,1.6,2,29.5,24.0,27.2,31.9,2.4
129,65-74,Divorced,23.6,24.0,25.2,22.0,1.6,2,23.4,24.0,21.1,25.8,2.4
130,65-74,Separated,-2.8,1.0,-1.3,-4.4,1.6,2,-3.6,1.0,-6.0,-1.3,2.4
131,65-74,Never married,18.0,17.0,19.6,16.5,1.6,2,18.1,17.0,15.8,20.5,2.4
132,75-84,"Now married, spouse present",18.6,20.0,20.1,17.0,1.6,2,17.6,20.0,15.2,19.9,2.4
133,75-84,"Now Married, spouse absent",-3.7,2.0,-2.1,-5.2,1.6,2,-3.7,2.0,-6.0,-1.3,2.4
134,75-84,Widowed,13.9,15.0,15.5,12.3,1.6,2,13.3,15.0,10.9,15.6,2.4
135,75-84,Divorced,15.2,13.0,16.8,13.6,1.6,2,16.0,13.0,13.6,18.3,2.4
136,75-84,Separated,1.0,0.0,2.6,-0.5,1.6,2,0.2,0.0,-2.1,2.6,2.4
137,75-84,Never married,4.3,3.0,5.9,2.8,1.6,2,4.9,3.0,2.6,7.3,2.4
138,85-99,"Now married, spouse present",6.0,4.0,7.5,4.4,1.6,2,6.8,4.0,4.4,9.2,2.4
139,85-99,"Now Married, spouse absent",-1.9,0.0,-0.4,-3.5,1.6,2,-1.8,0.0,-4.2,0.5,2.4
140,85-99,Widowed,13.2,14.0,14.8,11.7,1.6,2,13.7,14.0,11.3,16.0,2.4
141,85-99,Divorced,1.8,3.0,3.4,0.2,1.6,2,1.4,3.0,-1.0,3.7,2.4
142,85-99,Separated,-1.0,1.0,0.6,-2.6,1.6,2,-1.5,1.0,-3.9,0.9,2.4
143,85-99,Never married,5.2,0.0,6.7,3.6,1.6,2,7.5,0.0,5.1,9.9,2.4
144,15-24,"Now married, spouse present",4.5,4.0,5.7,3.4,1.2,3,3.9,4.0,2.3,5.5,1.6
145,15-24,"Now Married, spouse absent",2.2,2.0,3.4,1.0,1.2,3,2.1,2.0,0.5,3.7,1.6
146,15-24,Widowed,-0.6,0.0,0.6,-1.7,1.2,3,-1.3,0.0,-2.9,0.3,1.6
147,15-24,Divorced,-2.7,0.0,-1.5,-3.8,1.2,3,-3.3,0.0,-4.9,-1.8,1.6
148,15-24,Separated,-1.4,0.0,-0.3,-2.6,1.2,3,-1.0,0.0,-2.6,0.6,1.6
149,15-24,Never married,138.5,137.0,139.7,137.3,1.2,3,140.4,137.0,138.8,142.0,1.6
150,25-34,"Now married, spouse present",45.4,47.0,46.6,44.3,1.2,3,45.2,47.0,43.6,46.7,1.6
151,25-34,"Now Married, spouse absent",5.3,6.0,6.5,4.2,1.2,3,7.3,6.0,5.8,8.9,1.6
152,25-34,Widowed,0.1,0.0,1.2,-1.1,1.2,3,-0.9,0.0,-2.5,0.6,1.6
153,25-34,Divorced,0.3,2.0,1.5,-0.9,1.2,3,1.9,2.0,0.4,3.5,1.6
154,25-34,Separated,-1.1,1.0,0.1,-2.3,1.2,3,1.1,1.0,-0.5,2.6,1.6
155,25-34,Never married,100.8,102.0,102.0,99.6,1.2,3,101.5,102.0,99.9,103.0,1.6
156,35-44,"Now married, spouse present",83.6,84.0,84.8,82.5,1.2,3,84.2,84.0,82.7,85.8,1.6
157,35-44,"Now Married, spouse absent",4.9,8.0,6.1,3.7,1.2,3,7.8,8.0,6.2,9.4,1.6
158,35-44,Widowed,0.8,0.0,2.0,-0.4,1.2,3,1.4,0.0,-0.2,2.9,1.6
159,35-44,Divorced,9.5,10.0,10.7,8.3,1.2,3,8.8,10.0,7.3,10.4,1.6
160,35-44,Separated,3.8,7.0,5.0,2.7,1.2,3,4.6,7.0,3.0,6.2,1.6
161,35-44,Never married,45.8,43.0,46.9,44.6,1.2,3,46.1,43.0,44.5,47.7,1.6
162,45-54,"Now married, spouse present",80.9,82.0,82.1,79.7,1.2,3,79.0,82.0,77.4,80.5,1.6
163,45-54,"Now Married, spouse absent",3.5,4.0,4.7,2.3,1.2,3,3.4,4.0,1.9,5.0,1.6
164,45-54,Widowed,1.6,3.0,2.8,0.4,1.2,3,1.0,3.0,-0.6,2.6,1.6
165,45-54,Divorced,18.8,18.0,20.0,17.6,1.2,3,19.2,18.0,17.7,20.8,1.6
166,45-54,Separated,6.7,7.0,7.8,5.5,1.2,3,5.5,7.0,3.9,7.1,1.6
167,45-54,Never married,32.5,33.0,33.7,31.3,1.2,3,32.8,33.0,31.2,34.3,1.6
168,55-64,"Now married, spouse present",96.6,92.0,97.7,95.4,1.2,3,99.7,92.0,98.1,101.3,1.6
169,55-64,"Now Married, spouse absent",7.7,7.0,8.9,6.5,1.2,3,6.8,7.0,5.3,8.4,1.6
170,55-64,Widowed,9.7,8.0,10.9,8.5,1.2,3,12.0,8.0,10.5,13.6,1.6
171,55-64,Divorced,23.3,25.0,24.5,22.2,1.2,3,24.6,25.0,23.0,26.2,1.6
172,55-64,Separated,8.5,7.0,9.7,7.4,1.2,3,8.5,7.0,6.9,10.1,1.6
173,55-64,Never married,25.1,25.0,26.3,23.9,1.2,3,22.8,25.0,21.2,24.4,1.6
174,65-74,"Now married, spouse present",93.1,91.0,94.3,91.9,1.2,3,94.4,91.0,92.8,96.0,1.6
175,65-74,"Now Married, spouse absent",5.8,4.0,7.0,4.6,1.2,3,7.9,4.0,6.3,9.5,1.6
176,65-74,Widowed,26.5,24.0,27.7,25.3,1.2,3,27.6,24.0,26.1,29.2,1.6
177,65-74,Divorced,23.8,24.0,25.0,22.6,1.2,3,23.6,24.0,22.0,25.2,1.6
178,65-74,Separated,-1.0,1.0,0.2,-2.1,1.2,3,-2.8,1.0,-4.4,-1.3,1.6
179,65-74,Never married,17.6,17.0,18.8,16.5,1.2,3,18.0,17.0,16.5,19.6,1.6
180,75-84,"Now married, spouse present",18.7,20.0,19.9,17.5,1.2,3,18.6,20.0,17.0,20.1,1.6
181,75-84,"Now Married, spouse absent",-2.3,2.0,-1.1,-3.5,1.2,3,-3.7,2.0,-5.2,-2.1,1.6
182,75-84,Widowed,14.1,15.0,15.3,12.9,1.2,3,13.9,15.0,12.3,15.5,1.6
183,75-84,Divorced,14.0,13.0,15.2,12.9,1.2,3,15.2,13.0,13.6,16.8,1.6
184,75-84,Separated,0.4,0.0,1.6,-0.8,1.2,3,1.0,0.0,-0.5,2.6,1.6
185,75-84,Never married,6.4,3.0,7.6,5.2,1.2,3,4.3,3.0,2.8,5.9,1.6
186,85-99,"Now married, spouse present",5.7,4.0,6.9,4.5,1.2,3,6.0,4.0,4.4,7.5,1.6
187,85-99,"Now Married, spouse absent",-2.5,0.0,-1.3,-3.7,1.2,3,-1.9,0.0,-3.5,-0.4,1.6
188,85-99,Widowed,13.5,14.0,14.6,12.3,1.2,3,13.2,14.0,11.7,14.8,1.6
189,85-99,Divorced,1.3,3.0,2.5,0.1,1.2,3,1.8,3.0,0.2,3.4,1.6
190,85-99,Separated,-3.0,1.0,-1.8,-4.2,1.2,3,-1.0,1.0,-2.6,0.6,1.6
191,85-99,Never married,3.9,0.0,5.1,2.7,1.2,3,5.2,0.0,3.6,6.7,1.6
192,15-24,"Now married, spouse present",4.7,4.0,5.7,3.8,0.9,4,4.5,4.0,3.4,5.7,1.2
193,15-24,"Now Married, spouse absent",1.5,2.0,2.4,0.5,0.9,4,2.2,2.0,1.0,3.4,1.2
194,15-24,Widowed,-0.2,0.0,0.7,-1.2,0.9,4,-0.6,0.0,-1.7,0.6,1.2
195,15-24,Divorced,-1.5,0.0,-0.5,-2.4,0.9,4,-2.7,0.0,-3.8,-1.5,1.2
196,15-24,Separated,-0.4,0.0,0.5,-1.3,0.9,4,-1.4,0.0,-2.6,-0.3,1.2
197,15-24,Never married,138.2,137.0,139.1,137.2,0.9,4,138.5,137.0,137.3,139.7,1.2
198,25-34,"Now married, spouse present",47.0,47.0,47.9,46.0,0.9,4,45.4,47.0,44.3,46.6,1.2
199,25-34,"Now Married, spouse absent",5.5,6.0,6.4,4.5,0.9,4,5.3,6.0,4.2,6.5,1.2
200,25-34,Widowed,-0.0,0.0,0.9,-1.0,0.9,4,0.1,0.0,-1.1,1.2,1.2
201,25-34,Divorced,2.3,2.0,3.2,1.4,0.9,4,0.3,2.0,-0.9,1.5,1.2
202,25-34,Separated,1.8,1.0,2.7,0.8,0.9,4,-1.1,1.0,-2.3,0.1,1.2
203,25-34,Never married,102.5,102.0,103.5,101.6,0.9,4,100.8,102.0,99.6,102.0,1.2
204,35-44,"Now married, spouse present",83.3,84.0,84.2,82.3,0.9,4,83.6,84.0,82.5,84.8,1.2
205,35-44,"Now Married, spouse absent",5.7,8.0,6.6,4.7,0.9,4,4.9,8.0,3.7,6.1,1.2
206,35-44,Widowed,0.6,0.0,1.6,-0.3,0.9,4,0.8,0.0,-0.4,2.0,1.2
207,35-44,Divorced,9.6,10.0,10.5,8.6,0.9,4,9.5,10.0,8.3,10.7,1.2
208,35-44,Separated,4.2,7.0,5.2,3.3,0.9,4,3.8,7.0,2.7,5.0,1.2
209,35-44,Never married,45.1,43.0,46.1,44.2,0.9,4,45.8,43.0,44.6,46.9,1.2
210,45-54,"Now married, spouse present",79.8,82.0,80.8,78.9,0.9,4,80.9,82.0,79.7,82.1,1.2
211,45-54,"Now Married, spouse absent",3.3,4.0,4.3,2.4,0.9,4,3.5,4.0,2.3,4.7,1.2
212,45-54,Widowed,1.5,3.0,2.5,0.6,0.9,4,1.6,3.0,0.4,2.8,1.2
213,45-54,Divorced,18.4,18.0,19.4,17.5,0.9,4,18.8,18.0,17.6,20.0,1.2
214,45-54,Separated,7.5,7.0,8.4,6.5,0.9,4,6.7,7.0,5.5,7.8,1.2
215,45-54,Never married,32.6,33.0,33.6,31.7,0.9,4,32.5,33.0,31.3,33.7,1.2
216,55-64,"Now married, spouse present",95.2,92.0,96.2,94.3,0.9,4,96.6,92.0,95.4,97.7,1.2
217,55-64,"Now Married, spouse absent",8.8,7.0,9.8,7.9,0.9,4,7.7,7.0,6.5,8.9,1.2
218,55-64,Widowed,8.5,8.0,9.5,7.6,0.9,4,9.7,8.0,8.5,10.9,1.2
219,55-64,Divorced,23.5,25.0,24.4,22.5,0.9,4,23.3,25.0,22.2,24.5,1.2
220,55-64,Separated,8.2,7.0,9.1,7.3,0.9,4,8.5,7.0,7.4,9.7,1.2
221,55-64,Never married,25.2,25.0,26.1,24.2,0.9,4,25.1,25.0,23.9,26.3,1.2
222,65-74,"Now married, spouse present",92.6,91.0,93.5,91.6,0.9,4,93.1,91.0,91.9,94.3,1.2
223,65-74,"Now Married, spouse absent",5.2,4.0,6.1,4.2,0.9,4,5.8,4.0,4.6,7.0,1.2
224,65-74,Widowed,26.7,24.0,27.7,25.8,0.9,4,26.5,24.0,25.3,27.7,1.2
225,65-74,Divorced,25.6,24.0,26.5,24.6,0.9,4,23.8,24.0,22.6,25.0,1.2
226,65-74,Separated,-2.0,1.0,-1.0,-2.9,0.9,4,-1.0,1.0,-2.1,0.2,1.2
227,65-74,Never married,20.3,17.0,21.3,19.4,0.9,4,17.6,17.0,16.5,18.8,1.2
228,75-84,"Now married, spouse present",18.3,20.0,19.3,17.4,0.9,4,18.7,20.0,17.5,19.9,1.2
229,75-84,"Now Married, spouse absent",-2.4,2.0,-1.5,-3.4,0.9,4,-2.3,2.0,-3.5,-1.1,1.2
230,75-84,Widowed,13.0,15.0,13.9,12.1,0.9,4,14.1,15.0,12.9,15.3,1.2
231,75-84,Divorced,14.0,13.0,14.9,13.1,0.9,4,14.0,13.0,12.9,15.2,1.2
232,75-84,Separated,0.0,0.0,1.0,-0.9,0.9,4,0.4,0.0,-0.8,1.6,1.2
233,75-84,Never married,5.8,3.0,6.7,4.8,0.9,4,6.4,3.0,5.2,7.6,1.2
234,85-99,"Now married, spouse present",7.2,4.0,8.1,6.3,0.9,4,5.7,4.0,4.5,6.9,1.2
235,85-99,"Now Married, spouse absent",-1.9,0.0,-0.9,-2.8,0.9,4,-2.5,0.0,-3.7,-1.3,1.2
236,85-99,Widowed,14.3,14.0,15.3,13.4,0.9,4,13.5,14.0,12.3,14.6,1.2
237,85-99,Divorced,1.4,3.0,2.3,0.4,0.9,4,1.3,3.0,0.1,2.5,1.2
238,85-99,Separated,-1.1,1.0,-0.1,-2.0,0.9,4,-3.0,1.0,-4.2,-1.8,1.2
239,85-99,Never married,3.0,0.0,4.0,2.1,0.9,4,3.9,0.0,2.7,5.1,1.2
240,15-24,"Now married, spouse present",3.9,4.0,4.7,3.1,0.8,5,4.7,4.0,3.8,5.7,0.9
241,15-24,"Now Married, spouse absent",1.0,2.0,1.8,0.2,0.8,5,1.5,2.0,0.5,2.4,0.9
242,15-24,Widowed,0.1,0.0,0.9,-0.7,0.8,5,-0.2,0.0,-1.2,0.7,0.9
243,15-24,Divorced,0.7,0.0,1.5,-0.1,0.8,5,-1.5,0.0,-2.4,-0.5,0.9
244,15-24,Separated,-1.0,0.0,-0.2,-1.7,0.8,5,-0.4,0.0,-1.3,0.5,0.9
245,15-24,Never married,140.8,137.0,141.6,140.1,0.8,5,138.2,137.0,137.2,139.1,0.9
246,25-34,"Now married, spouse present",47.4,47.0,48.2,46.6,0.8,5,47.0,47.0,46.0,47.9,0.9
247,25-34,"Now Married, spouse absent",5.7,6.0,6.5,5.0,0.8,5,5.5,6.0,4.5,6.4,0.9
248,25-34,Widowed,1.5,0.0,2.3,0.7,0.8,5,-0.0,0.0,-1.0,0.9,0.9
249,25-34,Divorced,2.9,2.0,3.7,2.1,0.8,5,2.3,2.0,1.4,3.2,0.9
250,25-34,Separated,1.5,1.0,2.3,0.7,0.8,5,1.8,1.0,0.8,2.7,0.9
251,25-34,Never married,102.2,102.0,102.9,101.4,0.8,5,102.5,102.0,101.6,103.5,0.9
252,35-44,"Now married, spouse present",83.3,84.0,84.1,82.5,0.8,5,83.3,84.0,82.3,84.2,0.9
253,35-44,"Now Married, spouse absent",5.7,8.0,6.5,4.9,0.8,5,5.7,8.0,4.7,6.6,0.9
254,35-44,Widowed,0.5,0.0,1.3,-0.3,0.8,5,0.6,0.0,-0.3,1.6,0.9
255,35-44,Divorced,9.6,10.0,10.4,8.8,0.8,5,9.6,10.0,8.6,10.5,0.9
256,35-44,Separated,4.9,7.0,5.7,4.1,0.8,5,4.2,7.0,3.3,5.2,0.9
257,35-44,Never married,47.3,43.0,48.0,46.5,0.8,5,45.1,43.0,44.2,46.1,0.9
258,45-54,"Now married, spouse present",82.1,82.0,82.9,81.3,0.8,5,79.8,82.0,78.9,80.8,0.9
259,45-54,"Now Married, spouse absent",4.1,4.0,4.8,3.3,0.8,5,3.3,4.0,2.4,4.3,0.9
260,45-54,Widowed,1.6,3.0,2.4,0.8,0.8,5,1.5,3.0,0.6,2.5,0.9
