,MSP,PINCP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
29,Widowed,$300k-$349k,3.2,2.0,7.9,-1.5,4.7,0,,,,,
30,Widowed,$350k-$399k,-2.1,0.0,2.6,-6.8,4.7,0,,,,,
31,Widowed,$400k-$449k,-6.7,0.0,-2.0,-11.4,4.7,0,,,,,
32,Widowed,$450k-$1499k,2.6,0.0,7.3,-2.1,4.7,0,,,,,
33,Divorced,$-9k-$-1k,-0.4,1.0,4.3,-5.1,4.7,0,,,,,
34,Divorced,$0k-$49k,72.1,72.0,76.8,67.4,4.7,0,,,,,
35,Divorced,$50k-$99k,18.9,21.0,23.6,14.2,4.7,0,,,,,
36,Divorced,$100k-$149k,5.4,7.0,10.1,0.7,4.7,0,,,,,
37,Divorced,$150k-$199k,4.0,3.0,8.7,-0.7,4.7,0,,,,,
38,Divorced,$200k-$249k,3.4,3.0,8.1,-1.3,4.7,0,,,,,
39,Divorced,$250k-$299k,1.5,3.0,6.2,-3.2,4.7,0,,,,,
40,Divorced,$300k-$349k,-0.8,0.0,3.9,-5.5,4.7,0,,,,,
41,Divorced,$350k-$399k,-1.2,1.0,3.5,-5.9,4.7,0,,,,,
42,Divorced,$400k-$449k,0.6,0.0,5.3,-4.1,4.7,0,,,,,
43,Divorced,$450k-$1499k,-3.8,0.0,0.9,-8.5,4.7,0,,,,,
44,Separated,$-9k-$-1k,3.5,0.0,8.2,-1.2,4.7,0,,,,,
45,Separated,$0k-$49k,13.1,17.0,17.8,8.4,4.7,0,,,,,
46,Separated,$50k-$99k,4.1,2.0,8.8,-0.6,4.7,0,,,,,
47,Separated,$100k-$149k,-0.7,0.0,4.0,-5.4,4.7,0,,,,,
48,Separated,$150k-$199k,4.7,2.0,9.4,0.0,4.7,0,,,,,
49,Separated,$200k-$249k,3.1,0.0,7.8,-1.6,4.7,0,,,,,
50,Separated,$250k-$299k,3.8,1.0,8.5,-0.9,4.7,0,,,,,
51,Separated,$300k-$349k,0.7,0.0,5.4,-4.0,4.7,0,,,,,
52,Separated,$350k-$399k,1.3,0.0,6.0,-3.4,4.7,0,,,,,
53,Separated,$400k-$449k,1.2,0.0,5.9,-3.6,4.7,0,,,,,
54,Separated,$450k-$1499k,0.5,1.0,5.2,-4.3,4.7,0,,,,,
55,Never married,$-9k-$-1k,0.0,0.0,4.7,-4.7,4.7,0,,,,,
56,Never married,$0k-$49k,262.3,271.0,267.0,257.6,4.7,0,,,,,
57,Never married,$50k-$99k,58.8,57.0,63.5,54.1,4.7,0,,,,,
58,Never married,$100k-$149k,14.9,14.0,19.6,10.2,4.7,0,,,,,
59,Never married,$150k-$199k,4.7,2.0,9.4,-0.0,4.7,0,,,,,
60,Never married,$200k-$249k,4.7,5.0,9.4,0.0,4.7,0,,,,,
61,Never married,$250k-$299k,-0.9,0.0,3.8,-5.6,4.7,0,,,,,
62,Never married,$300k-$349k,-1.8,0.0,2.9,-6.5,4.7,0,,,,,
63,Never married,$350k-$399k,2.4,2.0,7.1,-2.3,4.7,0,,,,,
64,Never married,$400k-$449k,-5.9,0.0,-1.2,-10.7,4.7,0,,,,,
65,Never married,$450k-$1499k,1.0,0.0,5.7,-3.7,4.7,0,,,,,
66,"Now married, spouse present",$-9k-$-1k,-0.4,0.0,2.0,-2.7,2.4,1,0.6,0.0,-4.1,5.4,4.7
67,"Now married, spouse present",$0k-$49k,233.8,233.0,236.2,231.4,2.4,1,238.3,233.0,233.6,243.0,4.7
68,"Now married, spouse present",$50k-$99k,93.5,88.0,95.9,91.1,2.4,1,93.1,88.0,88.4,97.8,4.7
69,"Now married, spouse present",$100k-$149k,40.7,40.0,43.1,38.4,2.4,1,43.3,40.0,38.6,48.0,4.7
70,"Now married, spouse present",$150k-$199k,19.0,26.0,21.4,16.7,2.4,1,17.2,26.0,12.5,21.9,4.7
71,"Now married, spouse present",$200k-$249k,7.4,9.0,9.7,5.0,2.4,1,10.6,9.0,5.9,15.3,4.7
72,"Now married, spouse present",$250k-$299k,7.7,7.0,10.1,5.4,2.4,1,6.1,7.0,1.4,10.8,4.7
73,"Now married, spouse present",$300k-$349k,10.0,8.0,12.3,7.6,2.4,1,8.1,8.0,3.4,12.8,4.7
74,"Now married, spouse present",$350k-$399k,-0.8,3.0,1.6,-3.1,2.4,1,4.3,3.0,-0.4,9.0,4.7
75,"Now married, spouse present",$400k-$449k,-0.9,3.0,1.4,-3.3,2.4,1,-0.2,3.0,-4.9,4.6,4.7
76,"Now married, spouse present",$450k-$1499k,11.5,10.0,13.9,9.2,2.4,1,8.0,10.0,3.3,12.7,4.7
77,"Now Married, spouse absent",$-9k-$-1k,5.5,1.0,7.9,3.2,2.4,1,3.8,1.0,-0.9,8.5,4.7
78,"Now Married, spouse absent",$0k-$49k,18.3,16.0,20.7,15.9,2.4,1,20.0,16.0,15.3,24.7,4.7
79,"Now Married, spouse absent",$50k-$99k,8.7,6.0,11.0,6.3,2.4,1,8.7,6.0,4.0,13.4,4.7
80,"Now Married, spouse absent",$100k-$149k,-1.6,3.0,0.7,-4.0,2.4,1,-5.7,3.0,-10.4,-1.0,4.7
81,"Now Married, spouse absent",$150k-$199k,0.3,1.0,2.7,-2.0,2.4,1,-3.9,1.0,-8.6,0.9,4.7
82,"Now Married, spouse absent",$200k-$249k,0.7,0.0,3.1,-1.6,2.4,1,2.3,0.0,-2.4,7.0,4.7
83,"Now Married, spouse absent",$250k-$299k,-0.8,1.0,1.6,-3.2,2.4,1,-1.5,1.0,-6.2,3.3,4.7
84,"Now Married, spouse absent",$300k-$349k,-1.4,0.0,1.0,-3.7,2.4,1,-2.2,0.0,-7.0,2.5,4.7
85,"Now Married, spouse absent",$350k-$399k,1.7,0.0,4.1,-0.7,2.4,1,4.2,0.0,-0.5,8.9,4.7
86,"Now Married, spouse absent",$400k-$449k,5.8,0.0,8.1,3.4,2.4,1,7.7,0.0,2.9,12.4,4.7
87,"Now Married, spouse absent",$450k-$1499k,-0.3,0.0,2.1,-2.6,2.4,1,0.4,0.0,-4.3,5.2,4.7
88,Widowed,$-9k-$-1k,1.0,0.0,3.3,-1.4,2.4,1,2.6,0.0,-2.1,7.3,4.7
89,Widowed,$0k-$49k,42.7,43.0,45.1,40.3,2.4,1,42.9,43.0,38.2,47.7,4.7
90,Widowed,$50k-$99k,12.2,11.0,14.5,9.8,2.4,1,12.0,11.0,7.3,16.7,4.7
91,Widowed,$100k-$149k,2.3,2.0,4.6,-0.1,2.4,1,5.8,2.0,1.1,10.5,4.7
92,Widowed,$150k-$199k,1.8,1.0,4.2,-0.5,2.4,1,0.7,1.0,-4.0,5.4,4.7
93,Widowed,$200k-$249k,-0.1,1.0,2.2,-2.5,2.4,1,1.0,1.0,-3.7,5.7,4.7
94,Widowed,$250k-$299k,5.1,0.0,7.4,2.7,2.4,1,1.5,0.0,-3.2,6.2,4.7
95,Widowed,$300k-$349k,0.4,2.0,2.7,-2.0,2.4,1,3.2,2.0,-1.5,7.9,4.7
96,Widowed,$350k-$399k,0.6,0.0,2.9,-1.8,2.4,1,-2.1,0.0,-6.8,2.6,4.7
97,Widowed,$400k-$449k,-3.9,0.0,-1.6,-6.3,2.4,1,-6.7,0.0,-11.4,-2.0,4.7
98,Widowed,$450k-$1499k,-1.7,0.0,0.7,-4.0,2.4,1,2.6,0.0,-2.1,7.3,4.7
99,Divorced,$-9k-$-1k,8.6,1.0,11.0,6.3,2.4,1,-0.4,1.0,-5.1,4.3,4.7
100,Divorced,$0k-$49k,65.4,72.0,67.8,63.1,2.4,1,72.1,72.0,67.4,76.8,4.7
101,Divorced,$50k-$99k,18.7,21.0,21.1,16.3,2.4,1,18.9,21.0,14.2,23.6,4.7
102,Divorced,$100k-$149k,6.1,7.0,8.4,3.7,2.4,1,5.4,7.0,0.7,10.1,4.7
103,Divorced,$150k-$199k,4.7,3.0,7.1,2.4,2.4,1,4.0,3.0,-0.7,8.7,4.7
104,Divorced,$200k-$249k,8.0,3.0,10.4,5.7,2.4,1,3.4,3.0,-1.3,8.1,4.7
105,Divorced,$250k-$299k,5.2,3.0,7.6,2.9,2.4,1,1.5,3.0,-3.2,6.2,4.7
106,Divorced,$300k-$349k,-0.1,0.0,2.3,-2.4,2.4,1,-0.8,0.0,-5.5,3.9,4.7
107,Divorced,$350k-$399k,-0.3,1.0,2.1,-2.7,2.4,1,-1.2,1.0,-5.9,3.5,4.7
108,Divorced,$400k-$449k,0.1,0.0,2.4,-2.3,2.4,1,0.6,0.0,-4.1,5.3,4.7
109,Divorced,$450k-$1499k,-1.1,0.0,1.3,-3.4,2.4,1,-3.8,0.0,-8.5,0.9,4.7
110,Separated,$-9k-$-1k,2.8,0.0,5.2,0.5,2.4,1,3.5,0.0,-1.2,8.2,4.7
111,Separated,$0k-$49k,14.6,17.0,17.0,12.3,2.4,1,13.1,17.0,8.4,17.8,4.7
112,Separated,$50k-$99k,6.7,2.0,9.1,4.4,2.4,1,4.1,2.0,-0.6,8.8,4.7
113,Separated,$100k-$149k,1.1,0.0,3.5,-1.2,2.4,1,-0.7,0.0,-5.4,4.0,4.7
114,Separated,$150k-$199k,2.3,2.0,4.6,-0.1,2.4,1,4.7,2.0,0.0,9.4,4.7
115,Separated,$200k-$249k,2.1,0.0,4.4,-0.3,2.4,1,3.1,0.0,-1.6,7.8,4.7
116,Separated,$250k-$299k,4.4,1.0,6.7,2.0,2.4,1,3.8,1.0,-0.9,8.5,4.7
117,Separated,$300k-$349k,-6.6,0.0,-4.2,-9.0,2.4,1,0.7,0.0,-4.0,5.4,4.7
118,Separated,$350k-$399k,-2.5,0.0,-0.1,-4.8,2.4,1,1.3,0.0,-3.4,6.0,4.7
119,Separated,$400k-$449k,7.0,0.0,9.4,4.6,2.4,1,1.2,0.0,-3.6,5.9,4.7
120,Separated,$450k-$1499k,2.2,1.0,4.5,-0.2,2.4,1,0.5,1.0,-4.3,5.2,4.7
121,Never married,$-9k-$-1k,2.2,0.0,4.6,-0.2,2.4,1,0.0,0.0,-4.7,4.7,4.7
122,Never married,$0k-$49k,265.4,271.0,267.7,263.0,2.4,1,262.3,271.0,257.6,267.0,4.7
123,Never married,$50k-$99k,55.3,57.0,57.7,52.9,2.4,1,58.8,57.0,54.1,63.5,4.7
124,Never married,$100k-$149k,15.6,14.0,17.9,13.2,2.4,1,14.9,14.0,10.2,19.6,4.7
125,Never married,$150k-$199k,3.3,2.0,5.6,0.9,2.4,1,4.7,2.0,-0.0,9.4,4.7
126,Never married,$200k-$249k,6.1,5.0,8.4,3.7,2.4,1,4.7,5.0,0.0,9.4,4.7
127,Never married,$250k-$299k,-0.5,0.0,1.9,-2.9,2.4,1,-0.9,0.0,-5.6,3.8,4.7
128,Never married,$300k-$349k,-1.9,0.0,0.5,-4.2,2.4,1,-1.8,0.0,-6.5,2.9,4.7
129,Never married,$350k-$399k,1.8,2.0,4.1,-0.6,2.4,1,2.4,2.0,-2.3,7.1,4.7
130,Never married,$400k-$449k,-2.2,0.0,0.1,-4.6,2.4,1,-5.9,0.0,-10.7,-1.2,4.7
131,Never married,$450k-$1499k,1.6,0.0,3.9,-0.8,2.4,1,1.0,0.0,-3.7,5.7,4.7
132,"Now married, spouse present",$-9k-$-1k,1.2,0.0,2.8,-0.4,1.6,2,-0.4,0.0,-2.7,2.0,2.4
133,"Now married, spouse present",$0k-$49k,234.5,233.0,236.0,232.9,1.6,2,233.8,233.0,231.4,236.2,2.4
134,"Now married, spouse present",$50k-$99k,91.1,88.0,92.7,89.6,1.6,2,93.5,88.0,91.1,95.9,2.4
135,"Now married, spouse present",$100k-$149k,39.8,40.0,41.4,38.2,1.6,2,40.7,40.0,38.4,43.1,2.4
136,"Now married, spouse present",$150k-$199k,24.1,26.0,25.7,22.5,1.6,2,19.0,26.0,16.7,21.4,2.4
137,"Now married, spouse present",$200k-$249k,8.0,9.0,9.5,6.4,1.6,2,7.4,9.0,5.0,9.7,2.4
138,"Now married, spouse present",$250k-$299k,7.3,7.0,8.9,5.7,1.6,2,7.7,7.0,5.4,10.1,2.4
139,"Now married, spouse present",$300k-$349k,9.7,8.0,11.2,8.1,1.6,2,10.0,8.0,7.6,12.3,2.4
140,"Now married, spouse present",$350k-$399k,1.0,3.0,2.6,-0.6,1.6,2,-0.8,3.0,-3.1,1.6,2.4
141,"Now married, spouse present",$400k-$449k,1.2,3.0,2.8,-0.3,1.6,2,-0.9,3.0,-3.3,1.4,2.4
142,"Now married, spouse present",$450k-$1499k,10.9,10.0,12.5,9.3,1.6,2,11.5,10.0,9.2,13.9,2.4
143,"Now Married, spouse absent",$-9k-$-1k,4.1,1.0,5.7,2.5,1.6,2,5.5,1.0,3.2,7.9,2.4
144,"Now Married, spouse absent",$0k-$49k,17.0,16.0,18.6,15.4,1.6,2,18.3,16.0,15.9,20.7,2.4
145,"Now Married, spouse absent",$50k-$99k,6.8,6.0,8.3,5.2,1.6,2,8.7,6.0,6.3,11.0,2.4
146,"Now Married, spouse absent",$100k-$149k,3.8,3.0,5.4,2.3,1.6,2,-1.6,3.0,-4.0,0.7,2.4
147,"Now Married, spouse absent",$150k-$199k,0.5,1.0,2.1,-1.1,1.6,2,0.3,1.0,-2.0,2.7,2.4
148,"Now Married, spouse absent",$200k-$249k,1.1,0.0,2.6,-0.5,1.6,2,0.7,0.0,-1.6,3.1,2.4
149,"Now Married, spouse absent",$250k-$299k,-1.5,1.0,0.1,-3.1,1.6,2,-0.8,1.0,-3.2,1.6,2.4
150,"Now Married, spouse absent",$300k-$349k,-0.2,0.0,1.3,-1.8,1.6,2,-1.4,0.0,-3.7,1.0,2.4
151,"Now Married, spouse absent",$350k-$399k,1.6,0.0,3.1,-0.0,1.6,2,1.7,0.0,-0.7,4.1,2.4
152,"Now Married, spouse absent",$400k-$449k,4.6,0.0,6.1,3.0,1.6,2,5.8,0.0,3.4,8.1,2.4
153,"Now Married, spouse absent",$450k-$1499k,1.7,0.0,3.3,0.1,1.6,2,-0.3,0.0,-2.6,2.1,2.4
154,Widowed,$-9k-$-1k,0.4,0.0,2.0,-1.2,1.6,2,1.0,0.0,-1.4,3.3,2.4
155,Widowed,$0k-$49k,44.9,43.0,46.4,43.3,1.6,2,42.7,43.0,40.3,45.1,2.4
156,Widowed,$50k-$99k,9.0,11.0,10.6,7.4,1.6,2,12.2,11.0,9.8,14.5,2.4
157,Widowed,$100k-$149k,3.2,2.0,4.7,1.6,1.6,2,2.3,2.0,-0.1,4.6,2.4
158,Widowed,$150k-$199k,2.8,1.0,4.4,1.2,1.6,2,1.8,1.0,-0.5,4.2,2.4
159,Widowed,$200k-$249k,0.3,1.0,1.9,-1.2,1.6,2,-0.1,1.0,-2.5,2.2,2.4
160,Widowed,$250k-$299k,3.7,0.0,5.3,2.1,1.6,2,5.1,0.0,2.7,7.4,2.4
161,Widowed,$300k-$349k,4.1,2.0,5.7,2.6,1.6,2,0.4,2.0,-2.0,2.7,2.4
162,Widowed,$350k-$399k,0.1,0.0,1.7,-1.5,1.6,2,0.6,0.0,-1.8,2.9,2.4
163,Widowed,$400k-$449k,-2.6,0.0,-1.0,-4.2,1.6,2,-3.9,0.0,-6.3,-1.6,2.4
164,Widowed,$450k-$1499k,-1.1,0.0,0.4,-2.7,1.6,2,-1.7,0.0,-4.0,0.7,2.4
165,Divorced,$-9k-$-1k,2.4,1.0,3.9,0.8,1.6,2,8.6,1.0,6.3,11.0,2.4
166,Divorced,$0k-$49k,65.3,72.0,66.9,63.8,1.6,2,65.4,72.0,63.1,67.8,2.4
167,Divorced,$50k-$99k,17.8,21.0,19.4,16.3,1.6,2,18.7,21.0,16.3,21.1,2.4
168,Divorced,$100k-$149k,7.6,7.0,9.2,6.0,1.6,2,6.1,7.0,3.7,8.4,2.4
169,Divorced,$150k-$199k,3.6,3.0,5.2,2.0,1.6,2,4.7,3.0,2.4,7.1,2.4
170,Divorced,$200k-$249k,6.6,3.0,8.2,5.1,1.6,2,8.0,3.0,5.7,10.4,2.4
171,Divorced,$250k-$299k,4.6,3.0,6.2,3.0,1.6,2,5.2,3.0,2.9,7.6,2.4
172,Divorced,$300k-$349k,0.9,0.0,2.5,-0.7,1.6,2,-0.1,0.0,-2.4,2.3,2.4
173,Divorced,$350k-$399k,1.3,1.0,2.9,-0.3,1.6,2,-0.3,1.0,-2.7,2.1,2.4
174,Divorced,$400k-$449k,1.2,0.0,2.8,-0.4,1.6,2,0.1,0.0,-2.3,2.4,2.4
175,Divorced,$450k-$1499k,-3.1,0.0,-1.6,-4.7,1.6,2,-1.1,0.0,-3.4,1.3,2.4
176,Separated,$-9k-$-1k,4.5,0.0,6.0,2.9,1.6,2,2.8,0.0,0.5,5.2,2.4
177,Separated,$0k-$49k,14.5,17.0,16.1,12.9,1.6,2,14.6,17.0,12.3,17.0,2.4
178,Separated,$50k-$99k,6.1,2.0,7.6,4.5,1.6,2,6.7,2.0,4.4,9.1,2.4
179,Separated,$100k-$149k,0.6,0.0,2.1,-1.0,1.6,2,1.1,0.0,-1.2,3.5,2.4
180,Separated,$150k-$199k,2.1,2.0,3.7,0.5,1.6,2,2.3,2.0,-0.1,4.6,2.4
181,Separated,$200k-$249k,1.9,0.0,3.5,0.3,1.6,2,2.1,0.0,-0.3,4.4,2.4
182,Separated,$250k-$299k,5.5,1.0,7.0,3.9,1.6,2,4.4,1.0,2.0,6.7,2.4
183,Separated,$300k-$349k,-3.0,0.0,-1.4,-4.6,1.6,2,-6.6,0.0,-9.0,-4.2,2.4
184,Separated,$350k-$399k,1.1,0.0,2.7,-0.4,1.6,2,-2.5,0.0,-4.8,-0.1,2.4
185,Separated,$400k-$449k,5.0,0.0,6.6,3.4,1.6,2,7.0,0.0,4.6,9.4,2.4
186,Separated,$450k-$1499k,-0.4,1.0,1.1,-2.0,1.6,2,2.2,1.0,-0.2,4.5,2.4
187,Never married,$-9k-$-1k,1.1,0.0,2.7,-0.5,1.6,2,2.2,0.0,-0.2,4.6,2.4
188,Never married,$0k-$49k,267.6,271.0,269.2,266.0,1.6,2,265.4,271.0,263.0,267.7,2.4
189,Never married,$50k-$99k,57.7,57.0,59.3,56.2,1.6,2,55.3,57.0,52.9,57.7,2.4
190,Never married,$100k-$149k,15.1,14.0,16.6,13.5,1.6,2,15.6,14.0,13.2,17.9,2.4
191,Never married,$150k-$199k,4.3,2.0,5.8,2.7,1.6,2,3.3,2.0,0.9,5.6,2.4
192,Never married,$200k-$249k,11.3,5.0,12.9,9.8,1.6,2,6.1,5.0,3.7,8.4,2.4
193,Never married,$250k-$299k,6.1,0.0,7.7,4.5,1.6,2,-0.5,0.0,-2.9,1.9,2.4
194,Never married,$300k-$349k,-1.8,0.0,-0.3,-3.4,1.6,2,-1.9,0.0,-4.2,0.5,2.4
195,Never married,$350k-$399k,1.1,2.0,2.6,-0.5,1.6,2,1.8,2.0,-0.6,4.1,2.4
196,Never married,$400k-$449k,-2.4,0.0,-0.8,-4.0,1.6,2,-2.2,0.0,-4.6,0.1,2.4
197,Never married,$450k-$1499k,1.0,0.0,2.5,-0.6,1.6,2,1.6,0.0,-0.8,3.9,2.4
198,"Now married, spouse present",$-9k-$-1k,-2.0,0.0,-0.8,-3.2,1.2,3,1.2,0.0,-0.4,2.8,1.6
199,"Now married, spouse present",$0k-$49k,234.0,233.0,235.1,232.8,1.2,3,234.5,233.0,232.9,236.0,1.6
200,"Now married, spouse present",$50k-$99k,90.6,88.0,91.8,89.4,1.2,3,91.1,88.0,89.6,92.7,1.6
201,"Now married, spouse present",$100k-$149k,39.6,40.0,40.8,38.4,1.2,3,39.8,40.0,38.2,41.4,1.6
202,"Now married, spouse present",$150k-$199k,26.7,26.0,27.8,25.5,1.2,3,24.1,26.0,22.5,25.7,1.6
203,"Now married, spouse present",$200k-$249k,7.2,9.0,8.4,6.0,1.2,3,8.0,9.0,6.4,9.5,1.6
204,"Now married, spouse present",$250k-$299k,9.2,7.0,10.3,8.0,1.2,3,7.3,7.0,5.7,8.9,1.6
205,"Now married, spouse present",$300k-$349k,9.2,8.0,10.4,8.0,1.2,3,9.7,8.0,8.1,11.2,1.6
206,"Now married, spouse present",$350k-$399k,2.3,3.0,3.5,1.1,1.2,3,1.0,3.0,-0.6,2.6,1.6
207,"Now married, spouse present",$400k-$449k,1.9,3.0,3.1,0.8,1.2,3,1.2,3.0,-0.3,2.8,1.6
208,"Now married, spouse present",$450k-$1499k,9.8,10.0,11.0,8.6,1.2,3,10.9,10.0,9.3,12.5,1.6
209,"Now Married, spouse absent",$-9k-$-1k,5.2,1.0,6.4,4.0,1.2,3,4.1,1.0,2.5,5.7,1.6
210,"Now Married, spouse absent",$0k-$49k,18.0,16.0,19.2,16.8,1.2,3,17.0,16.0,15.4,18.6,1.6
211,"Now Married, spouse absent",$50k-$99k,7.1,6.0,8.3,5.9,1.2,3,6.8,6.0,5.2,8.3,1.6
212,"Now Married, spouse absent",$100k-$149k,3.6,3.0,4.7,2.4,1.2,3,3.8,3.0,2.3,5.4,1.6
213,"Now Married, spouse absent",$150k-$199k,0.5,1.0,1.6,-0.7,1.2,3,0.5,1.0,-1.1,2.1,1.6
214,"Now Married, spouse absent",$200k-$249k,1.7,0.0,2.9,0.6,1.2,3,1.1,0.0,-0.5,2.6,1.6
215,"Now Married, spouse absent",$250k-$299k,-0.9,1.0,0.3,-2.1,1.2,3,-1.5,1.0,-3.1,0.1,1.6
216,"Now Married, spouse absent",$300k-$349k,-0.4,0.0,0.8,-1.5,1.2,3,-0.2,0.0,-1.8,1.3,1.6
217,"Now Married, spouse absent",$350k-$399k,0.9,0.0,2.1,-0.2,1.2,3,1.6,0.0,-0.0,3.1,1.6
218,"Now Married, spouse absent",$400k-$449k,5.3,0.0,6.5,4.1,1.2,3,4.6,0.0,3.0,6.1,1.6
219,"Now Married, spouse absent",$450k-$1499k,1.6,0.0,2.7,0.4,1.2,3,1.7,0.0,0.1,3.3,1.6
220,Widowed,$-9k-$-1k,0.8,0.0,2.0,-0.3,1.2,3,0.4,0.0,-1.2,2.0,1.6
221,Widowed,$0k-$49k,44.2,43.0,45.4,43.0,1.2,3,44.9,43.0,43.3,46.4,1.6
222,Widowed,$50k-$99k,10.3,11.0,11.5,9.1,1.2,3,9.0,11.0,7.4,10.6,1.6
223,Widowed,$100k-$149k,2.6,2.0,3.8,1.5,1.2,3,3.2,2.0,1.6,4.7,1.6
224,Widowed,$150k-$199k,1.6,1.0,2.8,0.4,1.2,3,2.8,1.0,1.2,4.4,1.6
225,Widowed,$200k-$249k,0.5,1.0,1.7,-0.7,1.2,3,0.3,1.0,-1.2,1.9,1.6
226,Widowed,$250k-$299k,2.0,0.0,3.2,0.8,1.2,3,3.7,0.0,2.1,5.3,1.6
227,Widowed,$300k-$349k,2.8,2.0,4.0,1.6,1.2,3,4.1,2.0,2.6,5.7,1.6
228,Widowed,$350k-$399k,-0.3,0.0,0.8,-1.5,1.2,3,0.1,0.0,-1.5,1.7,1.6
229,Widowed,$400k-$449k,-1.8,0.0,-0.6,-3.0,1.2,3,-2.6,0.0,-4.2,-1.0,1.6
230,Widowed,$450k-$1499k,-0.9,0.0,0.3,-2.0,1.2,3,-1.1,0.0,-2.7,0.4,1.6
231,Divorced,$-9k-$-1k,2.3,1.0,3.5,1.1,1.2,3,2.4,1.0,0.8,3.9,1.6
232,Divorced,$0k-$49k,65.9,72.0,67.1,64.7,1.2,3,65.3,72.0,63.8,66.9,1.6
233,Divorced,$50k-$99k,19.5,21.0,20.6,18.3,1.2,3,17.8,21.0,16.3,19.4,1.6
234,Divorced,$100k-$149k,6.7,7.0,7.9,5.6,1.2,3,7.6,7.0,6.0,9.2,1.6
235,Divorced,$150k-$199k,1.4,3.0,2.6,0.2,1.2,3,3.6,3.0,2.0,5.2,1.6
236,Divorced,$200k-$249k,5.4,3.0,6.6,4.3,1.2,3,6.6,3.0,5.1,8.2,1.6
237,Divorced,$250k-$299k,4.6,3.0,5.8,3.4,1.2,3,4.6,3.0,3.0,6.2,1.6
238,Divorced,$300k-$349k,0.1,0.0,1.3,-1.0,1.2,3,0.9,0.0,-0.7,2.5,1.6
239,Divorced,$350k-$399k,0.9,1.0,2.0,-0.3,1.2,3,1.3,1.0,-0.3,2.9,1.6
240,Divorced,$400k-$449k,3.0,0.0,4.1,1.8,1.2,3,1.2,0.0,-0.4,2.8,1.6
241,Divorced,$450k-$1499k,0.5,0.0,1.7,-0.7,1.2,3,-3.1,0.0,-4.7,-1.6,1.6
242,Separated,$-9k-$-1k,3.9,0.0,5.1,2.8,1.2,3,4.5,0.0,2.9,6.0,1.6
243,Separated,$0k-$49k,17.3,17.0,18.5,16.1,1.2,3,14.5,17.0,12.9,16.1,1.6
244,Separated,$50k-$99k,5.9,2.0,7.1,4.7,1.2,3,6.1,2.0,4.5,7.6,1.6
