,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
86,Trauma Center,5-6,3.8,0.0,6.2,1.5,2.4,1,6.0,0.0,1.3,10.8,4.7
87,Trauma Center,7-8,-3.2,0.0,-0.8,-5.5,2.4,1,-2.4,0.0,-7.1,2.3,4.7
88,Trauma Center,9-10,-1.6,0.0,0.7,-4.0,2.4,1,-0.3,0.0,-5.0,4.4,4.7
89,Trauma Center,11-12,-4.5,0.0,-2.1,-6.8,2.4,1,-2.3,0.0,-7.0,2.4,4.7
90,Trauma Center,13-14,0.7,0.0,3.0,-1.7,2.4,1,-0.9,0.0,-5.6,3.8,4.7
91,Not Mapped,1-2,-0.0,1.0,2.3,-2.4,2.4,1,3.6,1.0,-1.1,8.3,4.7
92,Not Mapped,3-4,-4.7,0.0,-2.3,-7.0,2.4,1,-6.7,0.0,-11.4,-1.9,4.7
93,Not Mapped,5-6,0.8,1.0,3.2,-1.6,2.4,1,2.6,1.0,-2.2,7.3,4.7
94,Not Mapped,7-8,-4.3,0.0,-2.0,-6.7,2.4,1,0.3,0.0,-4.4,5.1,4.7
95,Not Mapped,9-10,-3.3,0.0,-0.9,-5.6,2.4,1,-4.3,0.0,-9.0,0.4,4.7
96,Not Mapped,11-12,-2.0,0.0,0.3,-4.4,2.4,1,-5.4,0.0,-10.1,-0.7,4.7
97,Not Mapped,13-14,0.0,0.0,2.4,-2.3,2.4,1,-2.4,0.0,-7.1,2.3,4.7
98,Emergency,1-2,193.3,195.0,194.9,191.8,1.6,2,194.3,195.0,191.9,196.6,2.4
99,Emergency,3-4,177.4,178.0,178.9,175.8,1.6,2,175.2,178.0,172.8,177.5,2.4
100,Emergency,5-6,103.3,102.0,104.9,101.7,1.6,2,103.7,102.0,101.4,106.1,2.4
101,Emergency,7-8,59.2,56.0,60.8,57.6,1.6,2,61.4,56.0,59.0,63.7,2.4
102,Emergency,9-10,24.7,19.0,26.3,23.2,1.6,2,29.7,19.0,27.3,32.0,2.4
103,Emergency,11-12,16.6,17.0,18.2,15.1,1.6,2,19.1,17.0,16.8,21.5,2.4
104,Emergency,13-14,10.4,10.0,12.0,8.8,1.6,2,10.4,10.0,8.0,12.8,2.4
105,Urgent,1-2,57.9,53.0,59.5,56.3,1.6,2,56.5,53.0,54.1,58.8,2.4
106,Urgent,3-4,62.1,61.0,63.6,60.5,1.6,2,61.5,61.0,59.1,63.8,2.4
107,Urgent,5-6,31.8,36.0,33.4,30.3,1.6,2,30.3,36.0,27.9,32.6,2.4
108,Urgent,7-8,31.8,30.0,33.3,30.2,1.6,2,31.4,30.0,29.1,33.8,2.4
109,Urgent,9-10,5.0,11.0,6.6,3.4,1.6,2,5.3,11.0,2.9,7.6,2.4
110,Urgent,11-12,8.9,8.0,10.4,7.3,1.6,2,8.8,8.0,6.5,11.2,2.4
111,Urgent,13-14,6.6,6.0,8.1,5.0,1.6,2,5.9,6.0,3.5,8.2,2.4
112,Elective,1-2,51.8,50.0,53.3,50.2,1.6,2,53.1,50.0,50.7,55.4,2.4
113,Elective,3-4,57.2,59.0,58.8,55.7,1.6,2,58.2,59.0,55.9,60.6,2.4
114,Elective,5-6,16.4,23.0,18.0,14.8,1.6,2,14.1,23.0,11.8,16.5,2.4
115,Elective,7-8,19.6,20.0,21.1,18.0,1.6,2,20.7,20.0,18.3,23.0,2.4
116,Elective,9-10,9.0,8.0,10.6,7.4,1.6,2,10.3,8.0,7.9,12.7,2.4
117,Elective,11-12,3.5,7.0,5.0,1.9,1.6,2,3.9,7.0,1.5,6.2,2.4
118,Elective,13-14,2.9,3.0,4.5,1.3,1.6,2,2.0,3.0,-0.3,4.4,2.4
119,Newborn,1-2,0.2,0.0,1.7,-1.4,1.6,2,-0.0,0.0,-2.4,2.3,2.4
120,Newborn,3-4,-4.8,0.0,-3.2,-6.4,1.6,2,-5.5,0.0,-7.8,-3.1,2.4
121,Newborn,5-6,1.6,0.0,3.2,0.1,1.6,2,2.4,0.0,0.1,4.8,2.4
122,Newborn,7-8,1.4,0.0,2.9,-0.2,1.6,2,3.0,0.0,0.6,5.3,2.4
123,Newborn,9-10,-6.5,0.0,-5.0,-8.1,1.6,2,-9.3,0.0,-11.6,-6.9,2.4
124,Newborn,11-12,-1.2,0.0,0.4,-2.7,1.6,2,-1.8,0.0,-4.1,0.6,2.4
125,Newborn,13-14,2.5,0.0,4.1,1.0,1.6,2,6.1,0.0,3.8,8.5,2.4
126,Not Available,1-2,14.7,15.0,16.3,13.1,1.6,2,12.6,15.0,10.3,15.0,2.4
127,Not Available,3-4,13.1,14.0,14.6,11.5,1.6,2,13.0,14.0,10.6,15.4,2.4
128,Not Available,5-6,8.1,9.0,9.7,6.6,1.6,2,9.5,9.0,7.2,11.9,2.4
129,Not Available,7-8,8.8,5.0,10.4,7.3,1.6,2,9.2,5.0,6.8,11.6,2.4
130,Not Available,9-10,-8.4,1.0,-6.8,-9.9,1.6,2,-15.9,1.0,-18.2,-13.5,2.4
131,Not Available,11-12,4.3,1.0,5.9,2.7,1.6,2,4.2,1.0,1.8,6.5,2.4
132,Not Available,13-14,1.6,1.0,3.2,0.0,1.6,2,0.9,1.0,-1.4,3.3,2.4
133,Trauma Center,1-2,2.6,0.0,4.2,1.0,1.6,2,1.0,0.0,-1.4,3.3,2.4
134,Trauma Center,3-4,-0.2,0.0,1.4,-1.7,1.6,2,-0.5,0.0,-2.9,1.8,2.4
135,Trauma Center,5-6,4.3,0.0,5.9,2.8,1.6,2,3.8,0.0,1.5,6.2,2.4
136,Trauma Center,7-8,-2.0,0.0,-0.4,-3.5,1.6,2,-3.2,0.0,-5.5,-0.8,2.4
137,Trauma Center,9-10,-5.5,0.0,-3.9,-7.0,1.6,2,-1.6,0.0,-4.0,0.7,2.4
138,Trauma Center,11-12,2.0,0.0,3.6,0.4,1.6,2,-4.5,0.0,-6.8,-2.1,2.4
139,Trauma Center,13-14,-1.0,0.0,0.6,-2.6,1.6,2,0.7,0.0,-1.7,3.0,2.4
140,Not Mapped,1-2,-0.1,1.0,1.5,-1.7,1.6,2,-0.0,1.0,-2.4,2.3,2.4
141,Not Mapped,3-4,-4.2,0.0,-2.7,-5.8,1.6,2,-4.7,0.0,-7.0,-2.3,2.4
142,Not Mapped,5-6,-0.5,1.0,1.0,-2.1,1.6,2,0.8,1.0,-1.6,3.2,2.4
143,Not Mapped,7-8,-2.4,0.0,-0.8,-4.0,1.6,2,-4.3,0.0,-6.7,-2.0,2.4
144,Not Mapped,9-10,-2.7,0.0,-1.2,-4.3,1.6,2,-3.3,0.0,-5.6,-0.9,2.4
145,Not Mapped,11-12,-1.1,0.0,0.5,-2.6,1.6,2,-2.0,0.0,-4.4,0.3,2.4
146,Not Mapped,13-14,2.3,0.0,3.9,0.7,1.6,2,0.0,0.0,-2.3,2.4,2.4
147,Emergency,1-2,193.3,195.0,194.5,192.2,1.2,3,193.3,195.0,191.8,194.9,1.6
148,Emergency,3-4,178.3,178.0,179.4,177.1,1.2,3,177.4,178.0,175.8,178.9,1.6
149,Emergency,5-6,101.6,102.0,102.7,100.4,1.2,3,103.3,102.0,101.7,104.9,1.6
150,Emergency,7-8,59.5,56.0,60.7,58.3,1.2,3,59.2,56.0,57.6,60.8,1.6
151,Emergency,9-10,24.2,19.0,25.4,23.0,1.2,3,24.7,19.0,23.2,26.3,1.6
152,Emergency,11-12,17.1,17.0,18.3,15.9,1.2,3,16.6,17.0,15.1,18.2,1.6
153,Emergency,13-14,9.9,10.0,11.1,8.7,1.2,3,10.4,10.0,8.8,12.0,1.6
154,Urgent,1-2,58.2,53.0,59.4,57.0,1.2,3,57.9,53.0,56.3,59.5,1.6
155,Urgent,3-4,60.2,61.0,61.4,59.0,1.2,3,62.1,61.0,60.5,63.6,1.6
156,Urgent,5-6,32.8,36.0,34.0,31.7,1.2,3,31.8,36.0,30.3,33.4,1.6
157,Urgent,7-8,31.0,30.0,32.2,29.9,1.2,3,31.8,30.0,30.2,33.3,1.6
158,Urgent,9-10,5.6,11.0,6.7,4.4,1.2,3,5.0,11.0,3.4,6.6,1.6
159,Urgent,11-12,10.9,8.0,12.1,9.8,1.2,3,8.9,8.0,7.3,10.4,1.6
160,Urgent,13-14,5.7,6.0,6.9,4.6,1.2,3,6.6,6.0,5.0,8.1,1.6
161,Elective,1-2,52.5,50.0,53.7,51.3,1.2,3,51.8,50.0,50.2,53.3,1.6
162,Elective,3-4,58.0,59.0,59.2,56.8,1.2,3,57.2,59.0,55.7,58.8,1.6
163,Elective,5-6,17.0,23.0,18.2,15.8,1.2,3,16.4,23.0,14.8,18.0,1.6
164,Elective,7-8,20.4,20.0,21.6,19.2,1.2,3,19.6,20.0,18.0,21.1,1.6
165,Elective,9-10,8.0,8.0,9.2,6.9,1.2,3,9.0,8.0,7.4,10.6,1.6
166,Elective,11-12,6.4,7.0,7.6,5.2,1.2,3,3.5,7.0,1.9,5.0,1.6
167,Elective,13-14,1.4,3.0,2.6,0.2,1.2,3,2.9,3.0,1.3,4.5,1.6
168,Newborn,1-2,0.3,0.0,1.5,-0.8,1.2,3,0.2,0.0,-1.4,1.7,1.6
169,Newborn,3-4,-3.6,0.0,-2.5,-4.8,1.2,3,-4.8,0.0,-6.4,-3.2,1.6
170,Newborn,5-6,0.3,0.0,1.5,-0.9,1.2,3,1.6,0.0,0.1,3.2,1.6
171,Newborn,7-8,0.4,0.0,1.6,-0.7,1.2,3,1.4,0.0,-0.2,2.9,1.6
172,Newborn,9-10,-4.4,0.0,-3.2,-5.6,1.2,3,-6.5,0.0,-8.1,-5.0,1.6
173,Newborn,11-12,1.2,0.0,2.4,0.0,1.2,3,-1.2,0.0,-2.7,0.4,1.6
174,Newborn,13-14,3.5,0.0,4.7,2.3,1.2,3,2.5,0.0,1.0,4.1,1.6
175,Not Available,1-2,14.1,15.0,15.3,13.0,1.2,3,14.7,15.0,13.1,16.3,1.6
176,Not Available,3-4,13.9,14.0,15.1,12.7,1.2,3,13.1,14.0,11.5,14.6,1.6
177,Not Available,5-6,7.9,9.0,9.1,6.8,1.2,3,8.1,9.0,6.6,9.7,1.6
178,Not Available,7-8,7.4,5.0,8.6,6.2,1.2,3,8.8,5.0,7.3,10.4,1.6
179,Not Available,9-10,-5.4,1.0,-4.2,-6.6,1.2,3,-8.4,1.0,-9.9,-6.8,1.6
180,Not Available,11-12,3.9,1.0,5.0,2.7,1.2,3,4.3,1.0,2.7,5.9,1.6
181,Not Available,13-14,0.9,1.0,2.1,-0.2,1.2,3,1.6,1.0,0.0,3.2,1.6
182,Trauma Center,1-2,0.6,0.0,1.8,-0.5,1.2,3,2.6,0.0,1.0,4.2,1.6
183,Trauma Center,3-4,-0.1,0.0,1.0,-1.3,1.2,3,-0.2,0.0,-1.7,1.4,1.6
184,Trauma Center,5-6,4.2,0.0,5.3,3.0,1.2,3,4.3,0.0,2.8,5.9,1.6
185,Trauma Center,7-8,-1.8,0.0,-0.7,-3.0,1.2,3,-2.0,0.0,-3.5,-0.4,1.6
186,Trauma Center,9-10,-3.9,0.0,-2.7,-5.1,1.2,3,-5.5,0.0,-7.0,-3.9,1.6
187,Trauma Center,11-12,0.6,0.0,1.8,-0.5,1.2,3,2.0,0.0,0.4,3.6,1.6
188,Trauma Center,13-14,-1.1,0.0,0.0,-2.3,1.2,3,-1.0,0.0,-2.6,0.6,1.6
189,Not Mapped,1-2,0.2,1.0,1.3,-1.0,1.2,3,-0.1,1.0,-1.7,1.5,1.6
190,Not Mapped,3-4,-2.1,0.0,-0.9,-3.2,1.2,3,-4.2,0.0,-5.8,-2.7,1.6
191,Not Mapped,5-6,0.7,1.0,1.9,-0.4,1.2,3,-0.5,1.0,-2.1,1.0,1.6
192,Not Mapped,7-8,-2.2,0.0,-1.1,-3.4,1.2,3,-2.4,0.0,-4.0,-0.8,1.6
193,Not Mapped,9-10,-4.4,0.0,-3.2,-5.6,1.2,3,-2.7,0.0,-4.3,-1.2,1.6
194,Not Mapped,11-12,-0.5,0.0,0.7,-1.7,1.2,3,-1.1,0.0,-2.6,0.5,1.6
195,Not Mapped,13-14,2.8,0.0,4.0,1.7,1.2,3,2.3,0.0,0.7,3.9,1.6
196,Emergency,1-2,192.7,195.0,193.7,191.8,0.9,4,193.3,195.0,192.2,194.5,1.2
197,Emergency,3-4,178.8,178.0,179.7,177.8,0.9,4,178.3,178.0,177.1,179.4,1.2
198,Emergency,5-6,100.2,102.0,101.1,99.3,0.9,4,101.6,102.0,100.4,102.7,1.2
199,Emergency,7-8,57.4,56.0,58.4,56.5,0.9,4,59.5,56.0,58.3,60.7,1.2
200,Emergency,9-10,23.1,19.0,24.0,22.1,0.9,4,24.2,19.0,23.0,25.4,1.2
201,Emergency,11-12,18.9,17.0,19.8,17.9,0.9,4,17.1,17.0,15.9,18.3,1.2
202,Emergency,13-14,9.3,10.0,10.3,8.4,0.9,4,9.9,10.0,8.7,11.1,1.2
203,Urgent,1-2,55.5,53.0,56.5,54.6,0.9,4,58.2,53.0,57.0,59.4,1.2
204,Urgent,3-4,61.3,61.0,62.3,60.4,0.9,4,60.2,61.0,59.0,61.4,1.2
205,Urgent,5-6,33.6,36.0,34.5,32.6,0.9,4,32.8,36.0,31.7,34.0,1.2
206,Urgent,7-8,31.5,30.0,32.5,30.6,0.9,4,31.0,30.0,29.9,32.2,1.2
207,Urgent,9-10,6.6,11.0,7.6,5.7,0.9,4,5.6,11.0,4.4,6.7,1.2
208,Urgent,11-12,9.9,8.0,10.8,9.0,0.9,4,10.9,8.0,9.8,12.1,1.2
209,Urgent,13-14,6.6,6.0,7.5,5.6,0.9,4,5.7,6.0,4.6,6.9,1.2
210,Elective,1-2,52.4,50.0,53.4,51.5,0.9,4,52.5,50.0,51.3,53.7,1.2
211,Elective,3-4,59.8,59.0,60.8,58.9,0.9,4,58.0,59.0,56.8,59.2,1.2
212,Elective,5-6,19.4,23.0,20.3,18.5,0.9,4,17.0,23.0,15.8,18.2,1.2
213,Elective,7-8,20.3,20.0,21.3,19.4,0.9,4,20.4,20.0,19.2,21.6,1.2
214,Elective,9-10,7.5,8.0,8.5,6.6,0.9,4,8.0,8.0,6.9,9.2,1.2
215,Elective,11-12,7.1,7.0,8.0,6.1,0.9,4,6.4,7.0,5.2,7.6,1.2
216,Elective,13-14,0.1,3.0,1.1,-0.8,0.9,4,1.4,3.0,0.2,2.6,1.2
217,Newborn,1-2,0.4,0.0,1.3,-0.6,0.9,4,0.3,0.0,-0.8,1.5,1.2
218,Newborn,3-4,-5.2,0.0,-4.2,-6.1,0.9,4,-3.6,0.0,-4.8,-2.5,1.2
219,Newborn,5-6,0.3,0.0,1.2,-0.7,0.9,4,0.3,0.0,-0.9,1.5,1.2
220,Newborn,7-8,0.3,0.0,1.3,-0.6,0.9,4,0.4,0.0,-0.7,1.6,1.2
221,Newborn,9-10,-4.1,0.0,-3.1,-5.0,0.9,4,-4.4,0.0,-5.6,-3.2,1.2
222,Newborn,11-12,1.1,0.0,2.1,0.2,0.9,4,1.2,0.0,0.0,2.4,1.2
223,Newborn,13-14,-1.1,0.0,-0.1,-2.0,0.9,4,3.5,0.0,2.3,4.7,1.2
224,Not Available,1-2,14.4,15.0,15.3,13.4,0.9,4,14.1,15.0,13.0,15.3,1.2
225,Not Available,3-4,13.3,14.0,14.3,12.4,0.9,4,13.9,14.0,12.7,15.1,1.2
226,Not Available,5-6,7.7,9.0,8.6,6.7,0.9,4,7.9,9.0,6.8,9.1,1.2
227,Not Available,7-8,6.8,5.0,7.8,5.9,0.9,4,7.4,5.0,6.2,8.6,1.2
228,Not Available,9-10,-5.6,1.0,-4.6,-6.5,0.9,4,-5.4,1.0,-6.6,-4.2,1.2
229,Not Available,11-12,2.7,1.0,3.7,1.8,0.9,4,3.9,1.0,2.7,5.0,1.2
230,Not Available,13-14,-0.3,1.0,0.6,-1.3,0.9,4,0.9,1.0,-0.2,2.1,1.2
231,Trauma Center,1-2,0.5,0.0,1.5,-0.4,0.9,4,0.6,0.0,-0.5,1.8,1.2
232,Trauma Center,3-4,-0.5,0.0,0.4,-1.5,0.9,4,-0.1,0.0,-1.3,1.0,1.2
233,Trauma Center,5-6,3.9,0.0,4.9,3.0,0.9,4,4.2,0.0,3.0,5.3,1.2
234,Trauma Center,7-8,-2.2,0.0,-1.3,-3.2,0.9,4,-1.8,0.0,-3.0,-0.7,1.2
235,Trauma Center,9-10,-2.3,0.0,-1.3,-3.2,0.9,4,-3.9,0.0,-5.1,-2.7,1.2
236,Trauma Center,11-12,0.5,0.0,1.4,-0.5,0.9,4,0.6,0.0,-0.5,1.8,1.2
237,Trauma Center,13-14,-0.8,0.0,0.1,-1.8,0.9,4,-1.1,0.0,-2.3,0.0,1.2
238,Not Mapped,1-2,-0.2,1.0,0.8,-1.1,0.9,4,0.2,1.0,-1.0,1.3,1.2
239,Not Mapped,3-4,-2.0,0.0,-1.1,-3.0,0.9,4,-2.1,0.0,-3.2,-0.9,1.2
240,Not Mapped,5-6,0.6,1.0,1.5,-0.4,0.9,4,0.7,1.0,-0.4,1.9,1.2
241,Not Mapped,7-8,-1.7,0.0,-0.8,-2.6,0.9,4,-2.2,0.0,-3.4,-1.1,1.2
242,Not Mapped,9-10,-5.4,0.0,-4.5,-6.3,0.9,4,-4.4,0.0,-5.6,-3.2,1.2
243,Not Mapped,11-12,-0.6,0.0,0.4,-1.5,0.9,4,-0.5,0.0,-1.7,0.7,1.2
244,Not Mapped,13-14,2.0,0.0,3.0,1.1,0.9,4,2.8,0.0,1.7,4.0,1.2
245,Emergency,1-2,192.6,195.0,193.4,191.9,0.8,5,192.7,195.0,191.8,193.7,0.9
246,Emergency,3-4,178.6,178.0,179.4,177.8,0.8,5,178.8,178.0,177.8,179.7,0.9
247,Emergency,5-6,100.3,102.0,101.0,99.5,0.8,5,100.2,102.0,99.3,101.1,0.9
248,Emergency,7-8,57.1,56.0,57.9,56.4,0.8,5,57.4,56.0,56.5,58.4,0.9
249,Emergency,9-10,22.7,19.0,23.5,21.9,0.8,5,23.1,19.0,22.1,24.0,0.9
250,Emergency,11-12,18.9,17.0,19.7,18.1,0.8,5,18.9,17.0,17.9,19.8,0.9
251,Emergency,13-14,9.6,10.0,10.4,8.8,0.8,5,9.3,10.0,8.4,10.3,0.9
252,Urgent,1-2,54.6,53.0,55.4,53.9,0.8,5,55.5,53.0,54.6,56.5,0.9
253,Urgent,3-4,61.2,61.0,62.0,60.5,0.8,5,61.3,61.0,60.4,62.3,0.9
254,Urgent,5-6,34.4,36.0,35.1,33.6,0.8,5,33.6,36.0,32.6,34.5,0.9
255,Urgent,7-8,30.7,30.0,31.5,29.9,0.8,5,31.5,30.0,30.6,32.5,0.9
256,Urgent,9-10,5.7,11.0,6.5,4.9,0.8,5,6.6,11.0,5.7,7.6,0.9
257,Urgent,11-12,8.7,8.0,9.5,7.9,0.8,5,9.9,8.0,9.0,10.8,0.9
258,Urgent,13-14,5.7,6.0,6.5,4.9,0.8,5,6.6,6.0,5.6,7.5,0.9
259,Elective,1-2,51.8,50.0,52.6,51.0,0.8,5,52.4,50.0,51.5,53.4,0.9
260,Elective,3-4,60.7,59.0,61.5,59.9,0.8,5,59.8,59.0,58.9,60.8,0.9
261,Elective,5-6,19.5,23.0,20.3,18.7,0.8,5,19.4,23.0,18.5,20.3,0.9
262,Elective,7-8,20.1,20.0,20.9,19.3,0.8,5,20.3,20.0,19.4,21.3,0.9
263,Elective,9-10,5.9,8.0,6.7,5.1,0.8,5,7.5,8.0,6.6,8.5,0.9
264,Elective,11-12,5.9,7.0,6.7,5.1,0.8,5,7.1,7.0,6.1,8.0,0.9
265,Elective,13-14,1.2,3.0,2.0,0.5,0.8,5,0.1,3.0,-0.8,1.1,0.9
