,Q13,difficulty,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
38,Neither agree nor disagree,4,75.6,70.0,78.0,73.3,2.4,1,83.1,70.0,78.4,87.8,4.7
39,Neither agree nor disagree,5,36.1,36.0,38.4,33.7,2.4,1,39.4,36.0,34.7,44.1,4.7
40,Agree,1,46.7,45.0,49.0,44.3,2.4,1,49.7,45.0,44.9,54.4,4.7
41,Agree,2,28.8,26.0,31.2,26.4,2.4,1,29.5,26.0,24.8,34.2,4.7
42,Agree,3,123.7,129.0,126.0,121.3,2.4,1,121.6,129.0,116.9,126.3,4.7
43,Agree,4,72.3,72.0,74.6,69.9,2.4,1,73.9,72.0,69.2,78.6,4.7
44,Agree,5,30.5,27.0,32.8,28.1,2.4,1,30.1,27.0,25.4,34.8,4.7
45,Strongly agree,1,41.4,38.0,43.7,39.0,2.4,1,39.8,38.0,35.1,44.5,4.7
46,Strongly agree,2,19.2,14.0,21.6,16.9,2.4,1,14.3,14.0,9.6,19.0,4.7
47,Strongly agree,3,57.6,58.0,59.9,55.2,2.4,1,53.4,58.0,48.7,58.1,4.7
48,Strongly agree,4,33.4,31.0,35.8,31.1,2.4,1,39.2,31.0,34.5,43.9,4.7
49,Strongly agree,5,20.1,20.0,22.4,17.7,2.4,1,19.3,20.0,14.6,24.0,4.7
50,Strongly disagree,1,61.6,60.0,63.2,60.1,1.6,2,66.0,60.0,63.7,68.4,2.4
51,Strongly disagree,2,11.1,13.0,12.7,9.5,1.6,2,11.7,13.0,9.4,14.1,2.4
52,Strongly disagree,3,18.5,16.0,20.1,16.9,1.6,2,16.6,16.0,14.2,18.9,2.4
53,Strongly disagree,4,14.8,18.0,16.3,13.2,1.6,2,13.5,18.0,11.1,15.9,2.4
54,Strongly disagree,5,31.7,34.0,33.3,30.1,1.6,2,32.6,34.0,30.2,34.9,2.4
55,Disagree,1,33.6,35.0,35.2,32.0,1.6,2,34.8,35.0,32.4,37.1,2.4
56,Disagree,2,21.5,17.0,23.0,19.9,1.6,2,23.1,17.0,20.8,25.5,2.4
57,Disagree,3,26.7,28.0,28.2,25.1,1.6,2,27.2,28.0,24.8,29.5,2.4
58,Disagree,4,22.2,25.0,23.8,20.6,1.6,2,25.0,25.0,22.6,27.3,2.4
59,Disagree,5,21.2,18.0,22.8,19.7,1.6,2,18.7,18.0,16.3,21.0,2.4
60,Neither agree nor disagree,1,75.8,76.0,77.4,74.2,1.6,2,75.7,76.0,73.3,78.0,2.4
61,Neither agree nor disagree,2,23.6,23.0,25.2,22.1,1.6,2,24.6,23.0,22.2,26.9,2.4
62,Neither agree nor disagree,3,72.6,71.0,74.2,71.1,1.6,2,72.8,71.0,70.5,75.2,2.4
63,Neither agree nor disagree,4,75.0,70.0,76.6,73.5,1.6,2,75.6,70.0,73.3,78.0,2.4
64,Neither agree nor disagree,5,36.3,36.0,37.9,34.7,1.6,2,36.1,36.0,33.7,38.4,2.4
65,Agree,1,44.5,45.0,46.1,42.9,1.6,2,46.7,45.0,44.3,49.0,2.4
66,Agree,2,28.5,26.0,30.0,26.9,1.6,2,28.8,26.0,26.4,31.2,2.4
67,Agree,3,124.5,129.0,126.0,122.9,1.6,2,123.7,129.0,121.3,126.0,2.4
68,Agree,4,72.2,72.0,73.7,70.6,1.6,2,72.3,72.0,69.9,74.6,2.4
69,Agree,5,26.4,27.0,28.0,24.8,1.6,2,30.5,27.0,28.1,32.8,2.4
70,Strongly agree,1,41.7,38.0,43.2,40.1,1.6,2,41.4,38.0,39.0,43.7,2.4
71,Strongly agree,2,17.6,14.0,19.2,16.1,1.6,2,19.2,14.0,16.9,21.6,2.4
72,Strongly agree,3,57.8,58.0,59.4,56.2,1.6,2,57.6,58.0,55.2,59.9,2.4
73,Strongly agree,4,32.3,31.0,33.8,30.7,1.6,2,33.4,31.0,31.1,35.8,2.4
74,Strongly agree,5,21.2,20.0,22.8,19.7,1.6,2,20.1,20.0,17.7,22.4,2.4
75,Strongly disagree,1,61.4,60.0,62.6,60.3,1.2,3,61.6,60.0,60.1,63.2,1.6
76,Strongly disagree,2,9.5,13.0,10.7,8.3,1.2,3,11.1,13.0,9.5,12.7,1.6
77,Strongly disagree,3,18.0,16.0,19.2,16.8,1.2,3,18.5,16.0,16.9,20.1,1.6
78,Strongly disagree,4,15.9,18.0,17.1,14.7,1.2,3,14.8,18.0,13.2,16.3,1.6
79,Strongly disagree,5,34.0,34.0,35.2,32.8,1.2,3,31.7,34.0,30.1,33.3,1.6
80,Disagree,1,34.5,35.0,35.7,33.3,1.2,3,33.6,35.0,32.0,35.2,1.6
81,Disagree,2,20.4,17.0,21.5,19.2,1.2,3,21.5,17.0,19.9,23.0,1.6
82,Disagree,3,25.0,28.0,26.1,23.8,1.2,3,26.7,28.0,25.1,28.2,1.6
83,Disagree,4,23.8,25.0,24.9,22.6,1.2,3,22.2,25.0,20.6,23.8,1.6
84,Disagree,5,17.4,18.0,18.6,16.2,1.2,3,21.2,18.0,19.7,22.8,1.6
85,Neither agree nor disagree,1,76.0,76.0,77.2,74.8,1.2,3,75.8,76.0,74.2,77.4,1.6
86,Neither agree nor disagree,2,22.2,23.0,23.4,21.1,1.2,3,23.6,23.0,22.1,25.2,1.6
87,Neither agree nor disagree,3,70.5,71.0,71.7,69.3,1.2,3,72.6,71.0,71.1,74.2,1.6
88,Neither agree nor disagree,4,73.9,70.0,75.1,72.7,1.2,3,75.0,70.0,73.5,76.6,1.6
89,Neither agree nor disagree,5,36.2,36.0,37.4,35.0,1.2,3,36.3,36.0,34.7,37.9,1.6
90,Agree,1,42.5,45.0,43.7,41.3,1.2,3,44.5,45.0,42.9,46.1,1.6
91,Agree,2,28.1,26.0,29.3,26.9,1.2,3,28.5,26.0,26.9,30.0,1.6
92,Agree,3,124.4,129.0,125.6,123.3,1.2,3,124.5,129.0,122.9,126.0,1.6
93,Agree,4,69.0,72.0,70.2,67.8,1.2,3,72.2,72.0,70.6,73.7,1.6
94,Agree,5,26.1,27.0,27.3,24.9,1.2,3,26.4,27.0,24.8,28.0,1.6
95,Strongly agree,1,39.9,38.0,41.1,38.7,1.2,3,41.7,38.0,40.1,43.2,1.6
96,Strongly agree,2,15.0,14.0,16.2,13.9,1.2,3,17.6,14.0,16.1,19.2,1.6
97,Strongly agree,3,58.5,58.0,59.7,57.4,1.2,3,57.8,58.0,56.2,59.4,1.6
98,Strongly agree,4,31.8,31.0,32.9,30.6,1.2,3,32.3,31.0,30.7,33.8,1.6
99,Strongly agree,5,20.3,20.0,21.5,19.2,1.2,3,21.2,20.0,19.7,22.8,1.6
100,Strongly disagree,1,60.6,60.0,61.6,59.7,0.9,4,61.4,60.0,60.3,62.6,1.2
101,Strongly disagree,2,12.3,13.0,13.2,11.4,0.9,4,9.5,13.0,8.3,10.7,1.2
102,Strongly disagree,3,17.7,16.0,18.7,16.8,0.9,4,18.0,16.0,16.8,19.2,1.2
103,Strongly disagree,4,18.5,18.0,19.5,17.6,0.9,4,15.9,18.0,14.7,17.1,1.2
104,Strongly disagree,5,35.9,34.0,36.8,34.9,0.9,4,34.0,34.0,32.8,35.2,1.2
105,Disagree,1,32.5,35.0,33.4,31.5,0.9,4,34.5,35.0,33.3,35.7,1.2
106,Disagree,2,19.9,17.0,20.8,18.9,0.9,4,20.4,17.0,19.2,21.5,1.2
107,Disagree,3,25.1,28.0,26.0,24.2,0.9,4,25.0,28.0,23.8,26.1,1.2
108,Disagree,4,23.1,25.0,24.0,22.2,0.9,4,23.8,25.0,22.6,24.9,1.2
109,Disagree,5,17.3,18.0,18.3,16.4,0.9,4,17.4,18.0,16.2,18.6,1.2
110,Neither agree nor disagree,1,76.5,76.0,77.4,75.6,0.9,4,76.0,76.0,74.8,77.2,1.2
111,Neither agree nor disagree,2,23.7,23.0,24.7,22.8,0.9,4,22.2,23.0,21.1,23.4,1.2
112,Neither agree nor disagree,3,68.6,71.0,69.6,67.7,0.9,4,70.5,71.0,69.3,71.7,1.2
113,Neither agree nor disagree,4,72.7,70.0,73.6,71.7,0.9,4,73.9,70.0,72.7,75.1,1.2
114,Neither agree nor disagree,5,35.7,36.0,36.7,34.8,0.9,4,36.2,36.0,35.0,37.4,1.2
115,Agree,1,44.6,45.0,45.5,43.6,0.9,4,42.5,45.0,41.3,43.7,1.2
116,Agree,2,27.2,26.0,28.2,26.3,0.9,4,28.1,26.0,26.9,29.3,1.2
117,Agree,3,125.1,129.0,126.1,124.2,0.9,4,124.4,129.0,123.3,125.6,1.2
118,Agree,4,68.0,72.0,69.0,67.1,0.9,4,69.0,72.0,67.8,70.2,1.2
119,Agree,5,25.8,27.0,26.7,24.8,0.9,4,26.1,27.0,24.9,27.3,1.2
120,Strongly agree,1,41.3,38.0,42.2,40.3,0.9,4,39.9,38.0,38.7,41.1,1.2
121,Strongly agree,2,15.1,14.0,16.0,14.1,0.9,4,15.0,14.0,13.9,16.2,1.2
122,Strongly agree,3,58.1,58.0,59.0,57.1,0.9,4,58.5,58.0,57.4,59.7,1.2
123,Strongly agree,4,30.2,31.0,31.1,29.3,0.9,4,31.8,31.0,30.6,32.9,1.2
124,Strongly agree,5,21.1,20.0,22.1,20.2,0.9,4,20.3,20.0,19.2,21.5,1.2
125,Strongly disagree,1,61.4,60.0,62.2,60.7,0.8,5,60.6,60.0,59.7,61.6,0.9
126,Strongly disagree,2,13.4,13.0,14.2,12.6,0.8,5,12.3,13.0,11.4,13.2,0.9
127,Strongly disagree,3,17.0,16.0,17.8,16.2,0.8,5,17.7,16.0,16.8,18.7,0.9
128,Strongly disagree,4,16.6,18.0,17.4,15.8,0.8,5,18.5,18.0,17.6,19.5,0.9
129,Strongly disagree,5,35.8,34.0,36.6,35.0,0.8,5,35.9,34.0,34.9,36.8,0.9
130,Disagree,1,30.9,35.0,31.7,30.1,0.8,5,32.5,35.0,31.5,33.4,0.9
131,Disagree,2,18.5,17.0,19.3,17.7,0.8,5,19.9,17.0,18.9,20.8,0.9
132,Disagree,3,25.5,28.0,26.3,24.7,0.8,5,25.1,28.0,24.2,26.0,0.9
133,Disagree,4,22.6,25.0,23.4,21.8,0.8,5,23.1,25.0,22.2,24.0,0.9
134,Disagree,5,17.0,18.0,17.7,16.2,0.8,5,17.3,18.0,16.4,18.3,0.9
135,Neither agree nor disagree,1,76.4,76.0,77.1,75.6,0.8,5,76.5,76.0,75.6,77.4,0.9
136,Neither agree nor disagree,2,22.8,23.0,23.6,22.0,0.8,5,23.7,23.0,22.8,24.7,0.9
137,Neither agree nor disagree,3,68.6,71.0,69.4,67.8,0.8,5,68.6,71.0,67.7,69.6,0.9
138,Neither agree nor disagree,4,73.3,70.0,74.1,72.5,0.8,5,72.7,70.0,71.7,73.6,0.9
139,Neither agree nor disagree,5,33.5,36.0,34.3,32.7,0.8,5,35.7,36.0,34.8,36.7,0.9
140,Agree,1,44.8,45.0,45.6,44.0,0.8,5,44.6,45.0,43.6,45.5,0.9
141,Agree,2,27.3,26.0,28.1,26.5,0.8,5,27.2,26.0,26.3,28.2,0.9
142,Agree,3,125.9,129.0,126.7,125.1,0.8,5,125.1,129.0,124.2,126.1,0.9
143,Agree,4,69.2,72.0,70.0,68.4,0.8,5,68.0,72.0,67.1,69.0,0.9
144,Agree,5,26.5,27.0,27.3,25.8,0.8,5,25.8,27.0,24.8,26.7,0.9
145,Strongly agree,1,40.2,38.0,41.0,39.4,0.8,5,41.3,38.0,40.3,42.2,0.9
146,Strongly agree,2,15.2,14.0,16.0,14.5,0.8,5,15.1,14.0,14.1,16.0,0.9
147,Strongly agree,3,57.8,58.0,58.5,57.0,0.8,5,58.1,58.0,57.1,59.0,0.9
148,Strongly agree,4,31.0,31.0,31.8,30.2,0.8,5,30.2,31.0,29.3,31.1,0.9
149,Strongly agree,5,21.0,20.0,21.8,20.3,0.8,5,21.1,20.0,20.2,22.1,0.9
150,Strongly disagree,1,60.0,60.0,60.7,59.4,0.7,6,61.4,60.0,60.7,62.2,0.8
151,Strongly disagree,2,13.3,13.0,14.0,12.6,0.7,6,13.4,13.0,12.6,14.2,0.8
152,Strongly disagree,3,17.4,16.0,18.0,16.7,0.7,6,17.0,16.0,16.2,17.8,0.8
153,Strongly disagree,4,16.7,18.0,17.4,16.1,0.7,6,16.6,18.0,15.8,17.4,0.8
154,Strongly disagree,5,35.1,34.0,35.7,34.4,0.7,6,35.8,34.0,35.0,36.6,0.8
155,Disagree,1,30.8,35.0,31.4,30.1,0.7,6,30.9,35.0,30.1,31.7,0.8
156,Disagree,2,18.0,17.0,18.7,17.3,0.7,6,18.5,17.0,17.7,19.3,0.8
157,Disagree,3,25.4,28.0,26.1,24.8,0.7,6,25.5,28.0,24.7,26.3,0.8
158,Disagree,4,22.9,25.0,23.6,22.3,0.7,6,22.6,25.0,21.8,23.4,0.8
159,Disagree,5,16.9,18.0,17.6,16.2,0.7,6,17.0,18.0,16.2,17.7,0.8
160,Neither agree nor disagree,1,76.7,76.0,77.4,76.0,0.7,6,76.4,76.0,75.6,77.1,0.8
161,Neither agree nor disagree,2,23.1,23.0,23.7,22.4,0.7,6,22.8,23.0,22.0,23.6,0.8
162,Neither agree nor disagree,3,68.3,71.0,69.0,67.6,0.7,6,68.6,71.0,67.8,69.4,0.8
163,Neither agree nor disagree,4,73.0,70.0,73.7,72.3,0.7,6,73.3,70.0,72.5,74.1,0.8
164,Neither agree nor disagree,5,34.4,36.0,35.1,33.8,0.7,6,33.5,36.0,32.7,34.3,0.8
165,Agree,1,45.0,45.0,45.7,44.4,0.7,6,44.8,45.0,44.0,45.6,0.8
166,Agree,2,26.8,26.0,27.4,26.1,0.7,6,27.3,26.0,26.5,28.1,0.8
167,Agree,3,126.0,129.0,126.7,125.4,0.7,6,125.9,129.0,125.1,126.7,0.8
168,Agree,4,69.7,72.0,70.4,69.0,0.7,6,69.2,72.0,68.4,70.0,0.8
169,Agree,5,26.9,27.0,27.6,26.2,0.7,6,26.5,27.0,25.8,27.3,0.8
170,Strongly agree,1,40.1,38.0,40.7,39.4,0.7,6,40.2,38.0,39.4,41.0,0.8
171,Strongly agree,2,15.1,14.0,15.7,14.4,0.7,6,15.2,14.0,14.5,16.0,0.8
172,Strongly agree,3,58.3,58.0,59.0,57.6,0.7,6,57.8,58.0,57.0,58.5,0.8
173,Strongly agree,4,31.2,31.0,31.9,30.5,0.7,6,31.0,31.0,30.2,31.8,0.8
174,Strongly agree,5,21.7,20.0,22.4,21.0,0.7,6,21.0,20.0,20.3,21.8,0.8
