,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
75,Newborn,11-12,3.7,0.0,6.0,1.3,2.4,1,7.4,0.0,2.7,12.1,4.7
76,Newborn,13-14,1.1,0.0,3.5,-1.3,2.4,1,1.2,0.0,-3.5,5.9,4.7
77,Not Available,1-2,22.7,18.0,25.1,20.4,2.4,1,27.5,18.0,22.8,32.2,4.7
78,Not Available,3-4,16.4,21.0,18.7,14.0,2.4,1,17.7,21.0,13.0,22.4,4.7
79,Not Available,5-6,7.3,7.0,9.6,4.9,2.4,1,4.6,7.0,-0.1,9.3,4.7
80,Not Available,7-8,8.5,5.0,10.9,6.1,2.4,1,9.6,5.0,4.9,14.3,4.7
81,Not Available,9-10,1.7,0.0,4.1,-0.6,2.4,1,5.6,0.0,0.9,10.3,4.7
82,Not Available,11-12,-0.5,1.0,1.9,-2.8,2.4,1,3.4,1.0,-1.3,8.1,4.7
83,Not Available,13-14,2.4,0.0,4.7,0.0,2.4,1,-1.2,0.0,-5.9,3.5,4.7
84,Trauma Center,1-2,-1.8,0.0,0.6,-4.1,2.4,1,0.8,0.0,-3.9,5.5,4.7
85,Trauma Center,3-4,-2.5,0.0,-0.1,-4.9,2.4,1,-0.0,0.0,-4.7,4.7,4.7
86,Trauma Center,5-6,1.8,0.0,4.2,-0.5,2.4,1,-0.2,0.0,-4.9,4.6,4.7
87,Trauma Center,7-8,-0.1,0.0,2.3,-2.4,2.4,1,-0.5,0.0,-5.2,4.3,4.7
88,Trauma Center,9-10,1.2,0.0,3.5,-1.2,2.4,1,4.5,0.0,-0.2,9.2,4.7
89,Trauma Center,11-12,-1.4,0.0,1.0,-3.7,2.4,1,-3.3,0.0,-8.0,1.4,4.7
90,Trauma Center,13-14,0.0,0.0,2.4,-2.3,2.4,1,1.6,0.0,-3.1,6.3,4.7
91,Not Mapped,1-2,8.1,5.0,10.5,5.8,2.4,1,11.3,5.0,6.6,16.0,4.7
92,Not Mapped,3-4,1.2,1.0,3.6,-1.1,2.4,1,-7.5,1.0,-12.2,-2.8,4.7
93,Not Mapped,5-6,0.6,0.0,3.0,-1.7,2.4,1,1.2,0.0,-3.6,5.9,4.7
94,Not Mapped,7-8,3.3,0.0,5.6,0.9,2.4,1,1.1,0.0,-3.6,5.8,4.7
95,Not Mapped,9-10,-1.3,0.0,1.1,-3.6,2.4,1,-0.3,0.0,-5.0,4.4,4.7
96,Not Mapped,11-12,-3.7,0.0,-1.3,-6.0,2.4,1,-7.5,0.0,-12.2,-2.8,4.7
97,Not Mapped,13-14,-4.3,0.0,-1.9,-6.6,2.4,1,-8.5,0.0,-13.3,-3.8,4.7
98,Emergency,1-2,155.7,158.0,157.3,154.2,1.6,2,154.4,158.0,152.0,156.7,2.4
99,Emergency,3-4,184.6,185.0,186.2,183.0,1.6,2,179.9,185.0,177.5,182.2,2.4
100,Emergency,5-6,93.1,94.0,94.7,91.6,1.6,2,93.5,94.0,91.1,95.9,2.4
101,Emergency,7-8,45.1,48.0,46.7,43.5,1.6,2,44.3,48.0,41.9,46.6,2.4
102,Emergency,9-10,30.9,32.0,32.4,29.3,1.6,2,29.3,32.0,26.9,31.6,2.4
103,Emergency,11-12,13.5,14.0,15.1,12.0,1.6,2,12.4,14.0,10.1,14.8,2.4
104,Emergency,13-14,8.5,8.0,10.0,6.9,1.6,2,7.7,8.0,5.3,10.1,2.4
105,Urgent,1-2,55.7,58.0,57.3,54.1,1.6,2,53.6,58.0,51.3,56.0,2.4
106,Urgent,3-4,49.2,50.0,50.7,47.6,1.6,2,48.0,50.0,45.6,50.3,2.4
107,Urgent,5-6,43.2,44.0,44.8,41.6,1.6,2,40.9,44.0,38.5,43.2,2.4
108,Urgent,7-8,38.6,36.0,40.2,37.1,1.6,2,39.4,36.0,37.0,41.7,2.4
109,Urgent,9-10,10.8,9.0,12.4,9.2,1.6,2,12.6,9.0,10.2,14.9,2.4
110,Urgent,11-12,3.6,5.0,5.1,2.0,1.6,2,1.0,5.0,-1.3,3.4,2.4
111,Urgent,13-14,4.8,5.0,6.3,3.2,1.6,2,5.8,5.0,3.5,8.2,2.4
112,Elective,1-2,69.6,67.0,71.1,68.0,1.6,2,70.7,67.0,68.3,73.1,2.4
113,Elective,3-4,61.3,61.0,62.9,59.7,1.6,2,61.9,61.0,59.5,64.2,2.4
114,Elective,5-6,28.4,30.0,30.0,26.8,1.6,2,29.3,30.0,27.0,31.7,2.4
115,Elective,7-8,21.4,16.0,22.9,19.8,1.6,2,21.6,16.0,19.2,24.0,2.4
116,Elective,9-10,5.8,9.0,7.4,4.2,1.6,2,7.2,9.0,4.9,9.6,2.4
117,Elective,11-12,8.2,8.0,9.7,6.6,1.6,2,6.7,8.0,4.3,9.0,2.4
118,Elective,13-14,7.0,5.0,8.5,5.4,1.6,2,7.2,5.0,4.8,9.5,2.4
119,Newborn,1-2,1.7,0.0,3.3,0.1,1.6,2,1.9,0.0,-0.5,4.2,2.4
120,Newborn,3-4,-1.3,0.0,0.3,-2.9,1.6,2,-1.0,0.0,-3.3,1.4,2.4
121,Newborn,5-6,5.3,0.0,6.9,3.7,1.6,2,5.8,0.0,3.5,8.2,2.4
122,Newborn,7-8,-3.0,0.0,-1.4,-4.5,1.6,2,-2.7,0.0,-5.1,-0.4,2.4
123,Newborn,9-10,-1.5,0.0,0.1,-3.1,1.6,2,-2.6,0.0,-4.9,-0.2,2.4
124,Newborn,11-12,2.4,0.0,3.9,0.8,1.6,2,3.7,0.0,1.3,6.0,2.4
125,Newborn,13-14,1.2,0.0,2.8,-0.4,1.6,2,1.1,0.0,-1.3,3.5,2.4
126,Not Available,1-2,23.8,18.0,25.3,22.2,1.6,2,22.7,18.0,20.4,25.1,2.4
127,Not Available,3-4,19.3,21.0,20.8,17.7,1.6,2,16.4,21.0,14.0,18.7,2.4
128,Not Available,5-6,8.9,7.0,10.5,7.4,1.6,2,7.3,7.0,4.9,9.6,2.4
129,Not Available,7-8,4.0,5.0,5.6,2.5,1.6,2,8.5,5.0,6.1,10.9,2.4
130,Not Available,9-10,-0.1,0.0,1.4,-1.7,1.6,2,1.7,0.0,-0.6,4.1,2.4
131,Not Available,11-12,-0.0,1.0,1.5,-1.6,1.6,2,-0.5,1.0,-2.8,1.9,2.4
132,Not Available,13-14,2.3,0.0,3.9,0.7,1.6,2,2.4,0.0,0.0,4.7,2.4
133,Trauma Center,1-2,-1.0,0.0,0.5,-2.6,1.6,2,-1.8,0.0,-4.1,0.6,2.4
134,Trauma Center,3-4,-4.3,0.0,-2.8,-5.9,1.6,2,-2.5,0.0,-4.9,-0.1,2.4
135,Trauma Center,5-6,1.6,0.0,3.2,0.0,1.6,2,1.8,0.0,-0.5,4.2,2.4
136,Trauma Center,7-8,0.5,0.0,2.0,-1.1,1.6,2,-0.1,0.0,-2.4,2.3,2.4
137,Trauma Center,9-10,0.5,0.0,2.1,-1.1,1.6,2,1.2,0.0,-1.2,3.5,2.4
138,Trauma Center,11-12,-2.3,0.0,-0.8,-3.9,1.6,2,-1.4,0.0,-3.7,1.0,2.4
139,Trauma Center,13-14,-0.2,0.0,1.4,-1.8,1.6,2,0.0,0.0,-2.3,2.4,2.4
140,Not Mapped,1-2,7.3,5.0,8.9,5.7,1.6,2,8.1,5.0,5.8,10.5,2.4
141,Not Mapped,3-4,2.8,1.0,4.3,1.2,1.6,2,1.2,1.0,-1.1,3.6,2.4
142,Not Mapped,5-6,0.6,0.0,2.2,-0.9,1.6,2,0.6,0.0,-1.7,3.0,2.4
143,Not Mapped,7-8,1.0,0.0,2.6,-0.5,1.6,2,3.3,0.0,0.9,5.6,2.4
144,Not Mapped,9-10,-0.6,0.0,0.9,-2.2,1.6,2,-1.3,0.0,-3.6,1.1,2.4
145,Not Mapped,11-12,-4.9,0.0,-3.3,-6.5,1.6,2,-3.7,0.0,-6.0,-1.3,2.4
146,Not Mapped,13-14,-2.1,0.0,-0.5,-3.7,1.6,2,-4.3,0.0,-6.6,-1.9,2.4
147,Emergency,1-2,156.7,158.0,157.9,155.6,1.2,3,155.7,158.0,154.2,157.3,1.6
148,Emergency,3-4,185.3,185.0,186.5,184.1,1.2,3,184.6,185.0,183.0,186.2,1.6
149,Emergency,5-6,93.8,94.0,95.0,92.6,1.2,3,93.1,94.0,91.6,94.7,1.6
150,Emergency,7-8,44.8,48.0,45.9,43.6,1.2,3,45.1,48.0,43.5,46.7,1.6
151,Emergency,9-10,31.5,32.0,32.7,30.3,1.2,3,30.9,32.0,29.3,32.4,1.6
152,Emergency,11-12,15.1,14.0,16.3,13.9,1.2,3,13.5,14.0,12.0,15.1,1.6
153,Emergency,13-14,6.1,8.0,7.2,4.9,1.2,3,8.5,8.0,6.9,10.0,1.6
154,Urgent,1-2,56.9,58.0,58.1,55.7,1.2,3,55.7,58.0,54.1,57.3,1.6
155,Urgent,3-4,47.3,50.0,48.5,46.1,1.2,3,49.2,50.0,47.6,50.7,1.6
156,Urgent,5-6,42.9,44.0,44.1,41.7,1.2,3,43.2,44.0,41.6,44.8,1.6
157,Urgent,7-8,39.0,36.0,40.2,37.8,1.2,3,38.6,36.0,37.1,40.2,1.6
158,Urgent,9-10,10.1,9.0,11.3,8.9,1.2,3,10.8,9.0,9.2,12.4,1.6
159,Urgent,11-12,5.2,5.0,6.4,4.1,1.2,3,3.6,5.0,2.0,5.1,1.6
160,Urgent,13-14,4.4,5.0,5.5,3.2,1.2,3,4.8,5.0,3.2,6.3,1.6
161,Elective,1-2,67.6,67.0,68.8,66.5,1.2,3,69.6,67.0,68.0,71.1,1.6
162,Elective,3-4,62.0,61.0,63.2,60.9,1.2,3,61.3,61.0,59.7,62.9,1.6
163,Elective,5-6,30.5,30.0,31.7,29.3,1.2,3,28.4,30.0,26.8,30.0,1.6
164,Elective,7-8,19.2,16.0,20.4,18.0,1.2,3,21.4,16.0,19.8,22.9,1.6
165,Elective,9-10,6.2,9.0,7.4,5.0,1.2,3,5.8,9.0,4.2,7.4,1.6
166,Elective,11-12,8.5,8.0,9.7,7.3,1.2,3,8.2,8.0,6.6,9.7,1.6
167,Elective,13-14,4.9,5.0,6.1,3.8,1.2,3,7.0,5.0,5.4,8.5,1.6
168,Newborn,1-2,0.9,0.0,2.1,-0.3,1.2,3,1.7,0.0,0.1,3.3,1.6
169,Newborn,3-4,-1.2,0.0,0.0,-2.4,1.2,3,-1.3,0.0,-2.9,0.3,1.6
170,Newborn,5-6,4.1,0.0,5.2,2.9,1.2,3,5.3,0.0,3.7,6.9,1.6
171,Newborn,7-8,-2.1,0.0,-0.9,-3.3,1.2,3,-3.0,0.0,-4.5,-1.4,1.6
172,Newborn,9-10,-1.5,0.0,-0.3,-2.7,1.2,3,-1.5,0.0,-3.1,0.1,1.6
173,Newborn,11-12,1.6,0.0,2.8,0.5,1.2,3,2.4,0.0,0.8,3.9,1.6
174,Newborn,13-14,0.3,0.0,1.5,-0.8,1.2,3,1.2,0.0,-0.4,2.8,1.6
175,Not Available,1-2,23.0,18.0,24.2,21.8,1.2,3,23.8,18.0,22.2,25.3,1.6
176,Not Available,3-4,18.6,21.0,19.8,17.5,1.2,3,19.3,21.0,17.7,20.8,1.6
177,Not Available,5-6,8.4,7.0,9.5,7.2,1.2,3,8.9,7.0,7.4,10.5,1.6
178,Not Available,7-8,3.1,5.0,4.3,1.9,1.2,3,4.0,5.0,2.5,5.6,1.6
179,Not Available,9-10,0.7,0.0,1.9,-0.5,1.2,3,-0.1,0.0,-1.7,1.4,1.6
180,Not Available,11-12,1.2,1.0,2.4,0.0,1.2,3,-0.0,1.0,-1.6,1.5,1.6
181,Not Available,13-14,0.5,0.0,1.7,-0.7,1.2,3,2.3,0.0,0.7,3.9,1.6
182,Trauma Center,1-2,0.8,0.0,2.0,-0.4,1.2,3,-1.0,0.0,-2.6,0.5,1.6
183,Trauma Center,3-4,-3.5,0.0,-2.3,-4.6,1.2,3,-4.3,0.0,-5.9,-2.8,1.6
184,Trauma Center,5-6,1.9,0.0,3.0,0.7,1.2,3,1.6,0.0,0.0,3.2,1.6
185,Trauma Center,7-8,1.9,0.0,3.1,0.7,1.2,3,0.5,0.0,-1.1,2.0,1.6
186,Trauma Center,9-10,-3.5,0.0,-2.3,-4.6,1.2,3,0.5,0.0,-1.1,2.1,1.6
187,Trauma Center,11-12,-2.3,0.0,-1.1,-3.4,1.2,3,-2.3,0.0,-3.9,-0.8,1.6
188,Trauma Center,13-14,-2.3,0.0,-1.2,-3.5,1.2,3,-0.2,0.0,-1.8,1.4,1.6
189,Not Mapped,1-2,3.6,5.0,4.7,2.4,1.2,3,7.3,5.0,5.7,8.9,1.6
190,Not Mapped,3-4,0.4,1.0,1.6,-0.8,1.2,3,2.8,1.0,1.2,4.3,1.6
191,Not Mapped,5-6,0.8,0.0,1.9,-0.4,1.2,3,0.6,0.0,-0.9,2.2,1.6
192,Not Mapped,7-8,0.3,0.0,1.5,-0.9,1.2,3,1.0,0.0,-0.5,2.6,1.6
193,Not Mapped,9-10,0.5,0.0,1.7,-0.7,1.2,3,-0.6,0.0,-2.2,0.9,1.6
194,Not Mapped,11-12,-4.0,0.0,-2.8,-5.2,1.2,3,-4.9,0.0,-6.5,-3.3,1.6
195,Not Mapped,13-14,-0.0,0.0,1.1,-1.2,1.2,3,-2.1,0.0,-3.7,-0.5,1.6
196,Emergency,1-2,157.4,158.0,158.4,156.5,0.9,4,156.7,158.0,155.6,157.9,1.2
197,Emergency,3-4,182.6,185.0,183.6,181.7,0.9,4,185.3,185.0,184.1,186.5,1.2
198,Emergency,5-6,90.4,94.0,91.4,89.5,0.9,4,93.8,94.0,92.6,95.0,1.2
199,Emergency,7-8,46.6,48.0,47.6,45.7,0.9,4,44.8,48.0,43.6,45.9,1.2
200,Emergency,9-10,31.3,32.0,32.2,30.4,0.9,4,31.5,32.0,30.3,32.7,1.2
201,Emergency,11-12,14.5,14.0,15.5,13.6,0.9,4,15.1,14.0,13.9,16.3,1.2
202,Emergency,13-14,6.0,8.0,7.0,5.1,0.9,4,6.1,8.0,4.9,7.2,1.2
203,Urgent,1-2,57.7,58.0,58.6,56.7,0.9,4,56.9,58.0,55.7,58.1,1.2
204,Urgent,3-4,47.4,50.0,48.4,46.5,0.9,4,47.3,50.0,46.1,48.5,1.2
205,Urgent,5-6,43.5,44.0,44.5,42.6,0.9,4,42.9,44.0,41.7,44.1,1.2
206,Urgent,7-8,38.7,36.0,39.6,37.8,0.9,4,39.0,36.0,37.8,40.2,1.2
207,Urgent,9-10,10.0,9.0,10.9,9.0,0.9,4,10.1,9.0,8.9,11.3,1.2
208,Urgent,11-12,5.5,5.0,6.4,4.6,0.9,4,5.2,5.0,4.1,6.4,1.2
209,Urgent,13-14,3.8,5.0,4.7,2.8,0.9,4,4.4,5.0,3.2,5.5,1.2
210,Elective,1-2,67.5,67.0,68.5,66.6,0.9,4,67.6,67.0,66.5,68.8,1.2
211,Elective,3-4,59.9,61.0,60.8,59.0,0.9,4,62.0,61.0,60.9,63.2,1.2
212,Elective,5-6,29.8,30.0,30.8,28.9,0.9,4,30.5,30.0,29.3,31.7,1.2
213,Elective,7-8,19.9,16.0,20.8,19.0,0.9,4,19.2,16.0,18.0,20.4,1.2
214,Elective,9-10,7.0,9.0,8.0,6.1,0.9,4,6.2,9.0,5.0,7.4,1.2
215,Elective,11-12,10.5,8.0,11.4,9.5,0.9,4,8.5,8.0,7.3,9.7,1.2
216,Elective,13-14,4.7,5.0,5.7,3.8,0.9,4,4.9,5.0,3.8,6.1,1.2
217,Newborn,1-2,0.9,0.0,1.8,-0.1,0.9,4,0.9,0.0,-0.3,2.1,1.2
218,Newborn,3-4,-0.8,0.0,0.2,-1.7,0.9,4,-1.2,0.0,-2.4,0.0,1.2
219,Newborn,5-6,2.3,0.0,3.2,1.3,0.9,4,4.1,0.0,2.9,5.2,1.2
220,Newborn,7-8,-2.2,0.0,-1.3,-3.2,0.9,4,-2.1,0.0,-3.3,-0.9,1.2
221,Newborn,9-10,-2.5,0.0,-1.5,-3.4,0.9,4,-1.5,0.0,-2.7,-0.3,1.2
222,Newborn,11-12,1.3,0.0,2.3,0.4,0.9,4,1.6,0.0,0.5,2.8,1.2
223,Newborn,13-14,0.0,0.0,1.0,-0.9,0.9,4,0.3,0.0,-0.8,1.5,1.2
224,Not Available,1-2,21.8,18.0,22.8,20.9,0.9,4,23.0,18.0,21.8,24.2,1.2
225,Not Available,3-4,19.1,21.0,20.1,18.2,0.9,4,18.6,21.0,17.5,19.8,1.2
226,Not Available,5-6,8.5,7.0,9.4,7.5,0.9,4,8.4,7.0,7.2,9.5,1.2
227,Not Available,7-8,3.6,5.0,4.6,2.7,0.9,4,3.1,5.0,1.9,4.3,1.2
228,Not Available,9-10,0.8,0.0,1.7,-0.1,0.9,4,0.7,0.0,-0.5,1.9,1.2
229,Not Available,11-12,1.3,1.0,2.3,0.4,0.9,4,1.2,1.0,0.0,2.4,1.2
230,Not Available,13-14,0.2,0.0,1.1,-0.7,0.9,4,0.5,0.0,-0.7,1.7,1.2
231,Trauma Center,1-2,0.7,0.0,1.7,-0.2,0.9,4,0.8,0.0,-0.4,2.0,1.2
232,Trauma Center,3-4,-2.3,0.0,-1.4,-3.3,0.9,4,-3.5,0.0,-4.6,-2.3,1.2
233,Trauma Center,5-6,2.7,0.0,3.7,1.8,0.9,4,1.9,0.0,0.7,3.0,1.2
234,Trauma Center,7-8,2.2,0.0,3.2,1.3,0.9,4,1.9,0.0,0.7,3.1,1.2
235,Trauma Center,9-10,-2.7,0.0,-1.7,-3.6,0.9,4,-3.5,0.0,-4.6,-2.3,1.2
236,Trauma Center,11-12,-1.1,0.0,-0.2,-2.1,0.9,4,-2.3,0.0,-3.4,-1.1,1.2
237,Trauma Center,13-14,-3.8,0.0,-2.8,-4.7,0.9,4,-2.3,0.0,-3.5,-1.2,1.2
238,Not Mapped,1-2,3.2,5.0,4.2,2.3,0.9,4,3.6,5.0,2.4,4.7,1.2
239,Not Mapped,3-4,0.8,1.0,1.8,-0.1,0.9,4,0.4,1.0,-0.8,1.6,1.2
240,Not Mapped,5-6,1.3,0.0,2.3,0.4,0.9,4,0.8,0.0,-0.4,1.9,1.2
241,Not Mapped,7-8,-0.1,0.0,0.9,-1.0,0.9,4,0.3,0.0,-0.9,1.5,1.2
242,Not Mapped,9-10,0.2,0.0,1.2,-0.7,0.9,4,0.5,0.0,-0.7,1.7,1.2
243,Not Mapped,11-12,-0.9,0.0,0.1,-1.8,0.9,4,-4.0,0.0,-5.2,-2.8,1.2
244,Not Mapped,13-14,-0.5,0.0,0.5,-1.4,0.9,4,-0.0,0.0,-1.2,1.1,1.2
245,Emergency,1-2,157.5,158.0,158.3,156.7,0.8,5,157.4,158.0,156.5,158.4,0.9
246,Emergency,3-4,183.5,185.0,184.3,182.7,0.8,5,182.6,185.0,181.7,183.6,0.9
247,Emergency,5-6,92.1,94.0,92.8,91.3,0.8,5,90.4,94.0,89.5,91.4,0.9
248,Emergency,7-8,47.3,48.0,48.1,46.5,0.8,5,46.6,48.0,45.7,47.6,0.9
249,Emergency,9-10,31.1,32.0,31.9,30.3,0.8,5,31.3,32.0,30.4,32.2,0.9
250,Emergency,11-12,14.7,14.0,15.5,14.0,0.8,5,14.5,14.0,13.6,15.5,0.9
251,Emergency,13-14,6.5,8.0,7.3,5.7,0.8,5,6.0,8.0,5.1,7.0,0.9
252,Urgent,1-2,57.6,58.0,58.4,56.8,0.8,5,57.7,58.0,56.7,58.6,0.9
253,Urgent,3-4,47.8,50.0,48.6,47.0,0.8,5,47.4,50.0,46.5,48.4,0.9
254,Urgent,5-6,42.7,44.0,43.5,41.9,0.8,5,43.5,44.0,42.6,44.5,0.9
255,Urgent,7-8,37.8,36.0,38.6,37.0,0.8,5,38.7,36.0,37.8,39.6,0.9
256,Urgent,9-10,9.8,9.0,10.6,9.0,0.8,5,10.0,9.0,9.0,10.9,0.9
257,Urgent,11-12,5.5,5.0,6.2,4.7,0.8,5,5.5,5.0,4.6,6.4,0.9
258,Urgent,13-14,4.3,5.0,5.1,3.5,0.8,5,3.8,5.0,2.8,4.7,0.9
259,Elective,1-2,66.6,67.0,67.4,65.8,0.8,5,67.5,67.0,66.6,68.5,0.9
260,Elective,3-4,59.5,61.0,60.3,58.7,0.8,5,59.9,61.0,59.0,60.8,0.9
261,Elective,5-6,29.8,30.0,30.6,29.0,0.8,5,29.8,30.0,28.9,30.8,0.9
262,Elective,7-8,18.7,16.0,19.5,17.9,0.8,5,19.9,16.0,19.0,20.8,0.9
263,Elective,9-10,6.6,9.0,7.4,5.8,0.8,5,7.0,9.0,6.1,8.0,0.9
264,Elective,11-12,10.4,8.0,11.2,9.6,0.8,5,10.5,8.0,9.5,11.4,0.9
265,Elective,13-14,5.7,5.0,6.5,5.0,0.8,5,4.7,5.0,3.8,5.7,0.9
266,Newborn,1-2,-0.6,0.0,0.1,-1.4,0.8,5,0.9,0.0,-0.1,1.8,0.9
