,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
112,Elective,1-2,74.3,72.0,75.9,72.7,1.6,2,74.4,72.0,72.0,76.7,2.4
113,Elective,3-4,51.1,54.0,52.7,49.5,1.6,2,49.0,54.0,46.7,51.4,2.4
114,Elective,5-6,31.8,29.0,33.3,30.2,1.6,2,31.6,29.0,29.3,34.0,2.4
115,Elective,7-8,12.6,18.0,14.2,11.0,1.6,2,14.5,18.0,12.2,16.9,2.4
116,Elective,9-10,16.1,17.0,17.7,14.6,1.6,2,17.0,17.0,14.7,19.4,2.4
117,Elective,11-12,3.1,5.0,4.7,1.5,1.6,2,1.3,5.0,-1.1,3.7,2.4
118,Elective,13-14,2.5,5.0,4.1,0.9,1.6,2,4.2,5.0,1.8,6.5,2.4
119,Newborn,1-2,1.3,0.0,2.9,-0.2,1.6,2,2.6,0.0,0.2,4.9,2.4
120,Newborn,3-4,-1.2,0.0,0.4,-2.8,1.6,2,-2.1,0.0,-4.5,0.2,2.4
121,Newborn,5-6,-3.9,0.0,-2.3,-5.5,1.6,2,-2.1,0.0,-4.5,0.3,2.4
122,Newborn,7-8,-6.7,0.0,-5.2,-8.3,1.6,2,-6.7,0.0,-9.1,-4.3,2.4
123,Newborn,9-10,-2.9,0.0,-1.3,-4.5,1.6,2,-0.3,0.0,-2.6,2.1,2.4
124,Newborn,11-12,-0.2,0.0,1.3,-1.8,1.6,2,0.0,0.0,-2.3,2.4,2.4
125,Newborn,13-14,-0.6,0.0,1.0,-2.1,1.6,2,-1.5,0.0,-3.9,0.8,2.4
126,Not Available,1-2,21.3,19.0,22.9,19.7,1.6,2,20.1,19.0,17.8,22.5,2.4
127,Not Available,3-4,13.2,13.0,14.8,11.7,1.6,2,13.6,13.0,11.2,15.9,2.4
128,Not Available,5-6,4.1,5.0,5.7,2.5,1.6,2,3.2,5.0,0.9,5.6,2.4
129,Not Available,7-8,4.7,4.0,6.3,3.1,1.6,2,6.0,4.0,3.6,8.3,2.4
130,Not Available,9-10,3.2,1.0,4.7,1.6,1.6,2,3.8,1.0,1.5,6.2,2.4
131,Not Available,11-12,2.4,1.0,3.9,0.8,1.6,2,-0.9,1.0,-3.3,1.5,2.4
132,Not Available,13-14,0.1,0.0,1.7,-1.5,1.6,2,0.4,0.0,-2.0,2.7,2.4
133,Trauma Center,1-2,3.8,0.0,5.3,2.2,1.6,2,5.9,0.0,3.6,8.3,2.4
134,Trauma Center,3-4,-0.0,0.0,1.5,-1.6,1.6,2,0.2,0.0,-2.2,2.5,2.4
135,Trauma Center,5-6,0.8,0.0,2.4,-0.8,1.6,2,1.2,0.0,-1.2,3.5,2.4
136,Trauma Center,7-8,1.7,0.0,3.2,0.1,1.6,2,2.4,0.0,0.0,4.7,2.4
137,Trauma Center,9-10,-2.4,0.0,-0.8,-3.9,1.6,2,0.6,0.0,-1.8,2.9,2.4
138,Trauma Center,11-12,-1.8,0.0,-0.2,-3.4,1.6,2,-0.9,0.0,-3.2,1.5,2.4
139,Trauma Center,13-14,-1.0,0.0,0.6,-2.5,1.6,2,-1.3,0.0,-3.6,1.1,2.4
140,Not Mapped,1-2,5.8,5.0,7.4,4.2,1.6,2,4.8,5.0,2.5,7.2,2.4
141,Not Mapped,3-4,3.6,0.0,5.2,2.1,1.6,2,4.1,0.0,1.7,6.5,2.4
142,Not Mapped,5-6,1.4,1.0,3.0,-0.2,1.6,2,1.6,1.0,-0.8,3.9,2.4
143,Not Mapped,7-8,1.9,0.0,3.5,0.3,1.6,2,-1.2,0.0,-3.6,1.1,2.4
144,Not Mapped,9-10,-0.5,0.0,1.1,-2.1,1.6,2,-0.0,0.0,-2.4,2.3,2.4
145,Not Mapped,11-12,0.1,0.0,1.7,-1.4,1.6,2,0.3,0.0,-2.1,2.6,2.4
146,Not Mapped,13-14,0.8,0.0,2.3,-0.8,1.6,2,-0.0,0.0,-2.4,2.3,2.4
147,Emergency,1-2,159.3,160.0,160.5,158.1,1.2,3,158.7,160.0,157.1,160.2,1.6
148,Emergency,3-4,174.3,178.0,175.5,173.1,1.2,3,173.7,178.0,172.1,175.2,1.6
149,Emergency,5-6,90.7,93.0,91.8,89.5,1.2,3,90.9,93.0,89.3,92.5,1.6
150,Emergency,7-8,43.2,46.0,44.4,42.0,1.2,3,42.6,46.0,41.0,44.1,1.6
151,Emergency,9-10,35.6,32.0,36.7,34.4,1.2,3,34.6,32.0,33.1,36.2,1.6
152,Emergency,11-12,23.2,24.0,24.4,22.0,1.2,3,22.8,24.0,21.2,24.3,1.6
153,Emergency,13-14,9.7,9.0,10.9,8.5,1.2,3,8.0,9.0,6.4,9.5,1.6
154,Urgent,1-2,53.0,53.0,54.2,51.8,1.2,3,53.0,53.0,51.4,54.6,1.6
155,Urgent,3-4,72.4,70.0,73.6,71.2,1.2,3,73.2,70.0,71.6,74.8,1.6
156,Urgent,5-6,35.5,37.0,36.7,34.3,1.2,3,35.9,37.0,34.4,37.5,1.6
157,Urgent,7-8,20.0,24.0,21.2,18.9,1.2,3,23.9,24.0,22.4,25.5,1.6
158,Urgent,9-10,11.8,13.0,13.0,10.6,1.2,3,11.6,13.0,10.0,13.2,1.6
159,Urgent,11-12,6.2,10.0,7.3,5.0,1.2,3,4.7,10.0,3.1,6.3,1.6
160,Urgent,13-14,4.2,2.0,5.4,3.0,1.2,3,3.4,2.0,1.8,5.0,1.6
161,Elective,1-2,74.7,72.0,75.9,73.5,1.2,3,74.3,72.0,72.7,75.9,1.6
162,Elective,3-4,53.4,54.0,54.6,52.2,1.2,3,51.1,54.0,49.5,52.7,1.6
163,Elective,5-6,32.9,29.0,34.0,31.7,1.2,3,31.8,29.0,30.2,33.3,1.6
164,Elective,7-8,14.8,18.0,16.0,13.6,1.2,3,12.6,18.0,11.0,14.2,1.6
165,Elective,9-10,15.2,17.0,16.4,14.1,1.2,3,16.1,17.0,14.6,17.7,1.6
166,Elective,11-12,3.3,5.0,4.5,2.1,1.2,3,3.1,5.0,1.5,4.7,1.6
167,Elective,13-14,2.4,5.0,3.6,1.2,1.2,3,2.5,5.0,0.9,4.1,1.6
168,Newborn,1-2,1.7,0.0,2.9,0.6,1.2,3,1.3,0.0,-0.2,2.9,1.6
169,Newborn,3-4,-1.2,0.0,-0.0,-2.4,1.2,3,-1.2,0.0,-2.8,0.4,1.6
170,Newborn,5-6,-2.8,0.0,-1.6,-4.0,1.2,3,-3.9,0.0,-5.5,-2.3,1.6
171,Newborn,7-8,-4.3,0.0,-3.1,-5.4,1.2,3,-6.7,0.0,-8.3,-5.2,1.6
172,Newborn,9-10,-1.3,0.0,-0.1,-2.4,1.2,3,-2.9,0.0,-4.5,-1.3,1.6
173,Newborn,11-12,-0.9,0.0,0.3,-2.1,1.2,3,-0.2,0.0,-1.8,1.3,1.6
174,Newborn,13-14,0.1,0.0,1.3,-1.1,1.2,3,-0.6,0.0,-2.1,1.0,1.6
175,Not Available,1-2,18.7,19.0,19.9,17.5,1.2,3,21.3,19.0,19.7,22.9,1.6
176,Not Available,3-4,11.9,13.0,13.1,10.7,1.2,3,13.2,13.0,11.7,14.8,1.6
177,Not Available,5-6,4.2,5.0,5.4,3.0,1.2,3,4.1,5.0,2.5,5.7,1.6
178,Not Available,7-8,3.9,4.0,5.0,2.7,1.2,3,4.7,4.0,3.1,6.3,1.6
179,Not Available,9-10,3.8,1.0,5.0,2.6,1.2,3,3.2,1.0,1.6,4.7,1.6
180,Not Available,11-12,2.5,1.0,3.7,1.3,1.2,3,2.4,1.0,0.8,3.9,1.6
181,Not Available,13-14,0.5,0.0,1.7,-0.6,1.2,3,0.1,0.0,-1.5,1.7,1.6
182,Trauma Center,1-2,2.5,0.0,3.7,1.3,1.2,3,3.8,0.0,2.2,5.3,1.6
183,Trauma Center,3-4,-0.7,0.0,0.5,-1.9,1.2,3,-0.0,0.0,-1.6,1.5,1.6
184,Trauma Center,5-6,0.8,0.0,2.0,-0.3,1.2,3,0.8,0.0,-0.8,2.4,1.6
185,Trauma Center,7-8,1.1,0.0,2.3,-0.1,1.2,3,1.7,0.0,0.1,3.2,1.6
186,Trauma Center,9-10,-0.0,0.0,1.1,-1.2,1.2,3,-2.4,0.0,-3.9,-0.8,1.6
187,Trauma Center,11-12,-1.1,0.0,0.1,-2.3,1.2,3,-1.8,0.0,-3.4,-0.2,1.6
188,Trauma Center,13-14,-0.9,0.0,0.2,-2.1,1.2,3,-1.0,0.0,-2.5,0.6,1.6
189,Not Mapped,1-2,5.4,5.0,6.5,4.2,1.2,3,5.8,5.0,4.2,7.4,1.6
190,Not Mapped,3-4,1.9,0.0,3.0,0.7,1.2,3,3.6,0.0,2.1,5.2,1.6
191,Not Mapped,5-6,2.0,1.0,3.2,0.8,1.2,3,1.4,1.0,-0.2,3.0,1.6
192,Not Mapped,7-8,1.4,0.0,2.5,0.2,1.2,3,1.9,0.0,0.3,3.5,1.6
193,Not Mapped,9-10,-0.9,0.0,0.3,-2.1,1.2,3,-0.5,0.0,-2.1,1.1,1.6
194,Not Mapped,11-12,0.5,0.0,1.7,-0.7,1.2,3,0.1,0.0,-1.4,1.7,1.6
195,Not Mapped,13-14,3.3,0.0,4.4,2.1,1.2,3,0.8,0.0,-0.8,2.3,1.6
196,Emergency,1-2,158.8,160.0,159.7,157.8,0.9,4,159.3,160.0,158.1,160.5,1.2
197,Emergency,3-4,173.8,178.0,174.7,172.9,0.9,4,174.3,178.0,173.1,175.5,1.2
198,Emergency,5-6,90.5,93.0,91.5,89.6,0.9,4,90.7,93.0,89.5,91.8,1.2
199,Emergency,7-8,43.7,46.0,44.6,42.7,0.9,4,43.2,46.0,42.0,44.4,1.2
200,Emergency,9-10,35.1,32.0,36.0,34.1,0.9,4,35.6,32.0,34.4,36.7,1.2
201,Emergency,11-12,22.2,24.0,23.1,21.3,0.9,4,23.2,24.0,22.0,24.4,1.2
202,Emergency,13-14,9.9,9.0,10.9,9.0,0.9,4,9.7,9.0,8.5,10.9,1.2
203,Urgent,1-2,52.3,53.0,53.3,51.4,0.9,4,53.0,53.0,51.8,54.2,1.2
204,Urgent,3-4,72.3,70.0,73.2,71.4,0.9,4,72.4,70.0,71.2,73.6,1.2
205,Urgent,5-6,36.8,37.0,37.7,35.8,0.9,4,35.5,37.0,34.3,36.7,1.2
206,Urgent,7-8,23.1,24.0,24.0,22.2,0.9,4,20.0,24.0,18.9,21.2,1.2
207,Urgent,9-10,12.3,13.0,13.2,11.3,0.9,4,11.8,13.0,10.6,13.0,1.2
208,Urgent,11-12,6.9,10.0,7.8,5.9,0.9,4,6.2,10.0,5.0,7.3,1.2
209,Urgent,13-14,2.6,2.0,3.6,1.7,0.9,4,4.2,2.0,3.0,5.4,1.2
210,Elective,1-2,73.5,72.0,74.4,72.5,0.9,4,74.7,72.0,73.5,75.9,1.2
211,Elective,3-4,53.5,54.0,54.5,52.6,0.9,4,53.4,54.0,52.2,54.6,1.2
212,Elective,5-6,32.2,29.0,33.2,31.3,0.9,4,32.9,29.0,31.7,34.0,1.2
213,Elective,7-8,16.2,18.0,17.1,15.2,0.9,4,14.8,18.0,13.6,16.0,1.2
214,Elective,9-10,15.3,17.0,16.2,14.4,0.9,4,15.2,17.0,14.1,16.4,1.2
215,Elective,11-12,6.2,5.0,7.1,5.2,0.9,4,3.3,5.0,2.1,4.5,1.2
216,Elective,13-14,6.0,5.0,6.9,5.0,0.9,4,2.4,5.0,1.2,3.6,1.2
217,Newborn,1-2,1.7,0.0,2.7,0.8,0.9,4,1.7,0.0,0.6,2.9,1.2
218,Newborn,3-4,-0.5,0.0,0.4,-1.5,0.9,4,-1.2,0.0,-2.4,-0.0,1.2
219,Newborn,5-6,-1.3,0.0,-0.4,-2.3,0.9,4,-2.8,0.0,-4.0,-1.6,1.2
220,Newborn,7-8,-1.9,0.0,-0.9,-2.8,0.9,4,-4.3,0.0,-5.4,-3.1,1.2
221,Newborn,9-10,-0.2,0.0,0.7,-1.1,0.9,4,-1.3,0.0,-2.4,-0.1,1.2
222,Newborn,11-12,-0.5,0.0,0.4,-1.5,0.9,4,-0.9,0.0,-2.1,0.3,1.2
223,Newborn,13-14,-1.2,0.0,-0.3,-2.1,0.9,4,0.1,0.0,-1.1,1.3,1.2
224,Not Available,1-2,18.5,19.0,19.5,17.6,0.9,4,18.7,19.0,17.5,19.9,1.2
225,Not Available,3-4,11.4,13.0,12.3,10.4,0.9,4,11.9,13.0,10.7,13.1,1.2
226,Not Available,5-6,5.4,5.0,6.4,4.5,0.9,4,4.2,5.0,3.0,5.4,1.2
227,Not Available,7-8,4.6,4.0,5.5,3.6,0.9,4,3.9,4.0,2.7,5.0,1.2
228,Not Available,9-10,3.3,1.0,4.2,2.4,0.9,4,3.8,1.0,2.6,5.0,1.2
229,Not Available,11-12,2.2,1.0,3.1,1.2,0.9,4,2.5,1.0,1.3,3.7,1.2
230,Not Available,13-14,0.4,0.0,1.4,-0.5,0.9,4,0.5,0.0,-0.6,1.7,1.2
231,Trauma Center,1-2,1.8,0.0,2.8,0.9,0.9,4,2.5,0.0,1.3,3.7,1.2
232,Trauma Center,3-4,-0.6,0.0,0.3,-1.6,0.9,4,-0.7,0.0,-1.9,0.5,1.2
233,Trauma Center,5-6,-1.7,0.0,-0.7,-2.6,0.9,4,0.8,0.0,-0.3,2.0,1.2
234,Trauma Center,7-8,1.9,0.0,2.8,0.9,0.9,4,1.1,0.0,-0.1,2.3,1.2
235,Trauma Center,9-10,-1.9,0.0,-1.0,-2.9,0.9,4,-0.0,0.0,-1.2,1.1,1.2
236,Trauma Center,11-12,-1.1,0.0,-0.1,-2.0,0.9,4,-1.1,0.0,-2.3,0.1,1.2
237,Trauma Center,13-14,-1.9,0.0,-0.9,-2.8,0.9,4,-0.9,0.0,-2.1,0.2,1.2
238,Not Mapped,1-2,6.7,5.0,7.7,5.8,0.9,4,5.4,5.0,4.2,6.5,1.2
239,Not Mapped,3-4,1.3,0.0,2.2,0.4,0.9,4,1.9,0.0,0.7,3.0,1.2
240,Not Mapped,5-6,2.2,1.0,3.1,1.2,0.9,4,2.0,1.0,0.8,3.2,1.2
241,Not Mapped,7-8,0.2,0.0,1.1,-0.8,0.9,4,1.4,0.0,0.2,2.5,1.2
242,Not Mapped,9-10,-1.2,0.0,-0.2,-2.1,0.9,4,-0.9,0.0,-2.1,0.3,1.2
243,Not Mapped,11-12,1.4,0.0,2.3,0.4,0.9,4,0.5,0.0,-0.7,1.7,1.2
244,Not Mapped,13-14,3.7,0.0,4.7,2.8,0.9,4,3.3,0.0,2.1,4.4,1.2
245,Emergency,1-2,157.6,160.0,158.4,156.8,0.8,5,158.8,160.0,157.8,159.7,0.9
246,Emergency,3-4,174.1,178.0,174.9,173.3,0.8,5,173.8,178.0,172.9,174.7,0.9
247,Emergency,5-6,92.1,93.0,92.9,91.4,0.8,5,90.5,93.0,89.6,91.5,0.9
248,Emergency,7-8,44.1,46.0,44.9,43.3,0.8,5,43.7,46.0,42.7,44.6,0.9
249,Emergency,9-10,34.4,32.0,35.2,33.6,0.8,5,35.1,32.0,34.1,36.0,0.9
250,Emergency,11-12,20.3,24.0,21.1,19.5,0.8,5,22.2,24.0,21.3,23.1,0.9
251,Emergency,13-14,9.4,9.0,10.2,8.6,0.8,5,9.9,9.0,9.0,10.9,0.9
252,Urgent,1-2,51.8,53.0,52.6,51.0,0.8,5,52.3,53.0,51.4,53.3,0.9
253,Urgent,3-4,71.7,70.0,72.5,70.9,0.8,5,72.3,70.0,71.4,73.2,0.9
254,Urgent,5-6,36.3,37.0,37.1,35.5,0.8,5,36.8,37.0,35.8,37.7,0.9
255,Urgent,7-8,22.1,24.0,22.9,21.3,0.8,5,23.1,24.0,22.2,24.0,0.9
256,Urgent,9-10,11.5,13.0,12.3,10.7,0.8,5,12.3,13.0,11.3,13.2,0.9
257,Urgent,11-12,7.4,10.0,8.2,6.6,0.8,5,6.9,10.0,5.9,7.8,0.9
258,Urgent,13-14,1.4,2.0,2.2,0.6,0.8,5,2.6,2.0,1.7,3.6,0.9
259,Elective,1-2,72.7,72.0,73.5,72.0,0.8,5,73.5,72.0,72.5,74.4,0.9
260,Elective,3-4,53.6,54.0,54.4,52.8,0.8,5,53.5,54.0,52.6,54.5,0.9
261,Elective,5-6,31.6,29.0,32.4,30.8,0.8,5,32.2,29.0,31.3,33.2,0.9
262,Elective,7-8,16.2,18.0,16.9,15.4,0.8,5,16.2,18.0,15.2,17.1,0.9
263,Elective,9-10,15.3,17.0,16.1,14.6,0.8,5,15.3,17.0,14.4,16.2,0.9
264,Elective,11-12,5.5,5.0,6.3,4.7,0.8,5,6.2,5.0,5.2,7.1,0.9
265,Elective,13-14,5.5,5.0,6.3,4.7,0.8,5,6.0,5.0,5.0,6.9,0.9
266,Newborn,1-2,1.7,0.0,2.5,0.9,0.8,5,1.7,0.0,0.8,2.7,0.9
