,attendance,difficulty,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
27,0,3,30.6,30.0,32.9,28.2,2.4,1,27.6,30.0,22.9,32.4,4.7
28,0,4,30.8,32.0,33.1,28.4,2.4,1,27.7,32.0,23.0,32.4,4.7
29,0,5,15.3,20.0,17.6,12.9,2.4,1,18.6,20.0,13.9,23.3,4.7
30,1,1,0.2,6.0,2.6,-2.1,2.4,1,7.4,6.0,2.7,12.1,4.7
31,1,2,45.0,36.0,47.4,42.7,2.4,1,39.2,36.0,34.5,43.9,4.7
32,1,3,91.0,85.0,93.3,88.6,2.4,1,96.2,85.0,91.5,100.9,4.7
33,1,4,41.8,43.0,44.2,39.5,2.4,1,44.1,43.0,39.3,48.8,4.7
34,1,5,28.1,30.0,30.4,25.7,2.4,1,27.2,30.0,22.5,31.9,4.7
35,2,1,9.0,9.0,11.3,6.6,2.4,1,9.3,9.0,4.6,14.0,4.7
36,2,2,14.5,11.0,16.9,12.1,2.4,1,8.5,11.0,3.8,13.2,4.7
37,2,3,54.4,59.0,56.7,52.0,2.4,1,54.1,59.0,49.3,58.8,4.7
38,2,4,55.9,55.0,58.3,53.6,2.4,1,55.0,55.0,50.3,59.7,4.7
39,2,5,20.1,19.0,22.4,17.7,2.4,1,15.0,19.0,10.3,19.7,4.7
40,3,1,21.0,18.0,23.4,18.7,2.4,1,17.1,18.0,12.4,21.9,4.7
41,3,2,19.5,18.0,21.9,17.1,2.4,1,19.6,18.0,14.9,24.3,4.7
42,3,3,81.0,78.0,83.4,78.7,2.4,1,77.0,78.0,72.3,81.7,4.7
43,3,4,65.8,62.0,68.2,63.4,2.4,1,69.4,62.0,64.7,74.1,4.7
44,3,5,31.2,30.0,33.5,28.8,2.4,1,32.7,30.0,28.0,37.4,4.7
45,4,1,12.5,10.0,14.9,10.2,2.4,1,10.9,10.0,6.2,15.6,4.7
46,4,2,16.9,18.0,19.2,14.5,2.4,1,19.1,18.0,14.4,23.8,4.7
47,4,3,50.0,50.0,52.3,47.6,2.4,1,47.9,50.0,43.2,52.6,4.7
48,4,4,29.7,24.0,32.1,27.3,2.4,1,26.3,24.0,21.6,31.0,4.7
49,4,5,37.7,36.0,40.1,35.4,2.4,1,34.1,36.0,29.4,38.9,4.7
50,0,1,207.8,211.0,209.4,206.2,1.6,2,208.4,211.0,206.1,210.8,2.4
51,0,2,7.2,10.0,8.8,5.6,1.6,2,7.5,10.0,5.1,9.8,2.4
52,0,3,36.2,30.0,37.8,34.7,1.6,2,30.6,30.0,28.2,32.9,2.4
53,0,4,30.5,32.0,32.1,28.9,1.6,2,30.8,32.0,28.4,33.1,2.4
54,0,5,18.4,20.0,20.0,16.8,1.6,2,15.3,20.0,12.9,17.6,2.4
55,1,1,4.7,6.0,6.3,3.1,1.6,2,0.2,6.0,-2.1,2.6,2.4
56,1,2,41.8,36.0,43.4,40.2,1.6,2,45.0,36.0,42.7,47.4,2.4
57,1,3,89.4,85.0,91.0,87.8,1.6,2,91.0,85.0,88.6,93.3,2.4
58,1,4,42.8,43.0,44.4,41.3,1.6,2,41.8,43.0,39.5,44.2,2.4
59,1,5,28.5,30.0,30.0,26.9,1.6,2,28.1,30.0,25.7,30.4,2.4
60,2,1,6.5,9.0,8.1,4.9,1.6,2,9.0,9.0,6.6,11.3,2.4
61,2,2,13.3,11.0,14.9,11.8,1.6,2,14.5,11.0,12.1,16.9,2.4
62,2,3,55.1,59.0,56.7,53.6,1.6,2,54.4,59.0,52.0,56.7,2.4
63,2,4,55.2,55.0,56.8,53.7,1.6,2,55.9,55.0,53.6,58.3,2.4
64,2,5,20.5,19.0,22.0,18.9,1.6,2,20.1,19.0,17.7,22.4,2.4
65,3,1,20.3,18.0,21.9,18.8,1.6,2,21.0,18.0,18.7,23.4,2.4
66,3,2,22.3,18.0,23.9,20.7,1.6,2,19.5,18.0,17.1,21.9,2.4
67,3,3,79.8,78.0,81.4,78.3,1.6,2,81.0,78.0,78.7,83.4,2.4
68,3,4,62.2,62.0,63.8,60.7,1.6,2,65.8,62.0,63.4,68.2,2.4
69,3,5,28.7,30.0,30.3,27.2,1.6,2,31.2,30.0,28.8,33.5,2.4
70,4,1,11.1,10.0,12.7,9.5,1.6,2,12.5,10.0,10.2,14.9,2.4
71,4,2,17.0,18.0,18.5,15.4,1.6,2,16.9,18.0,14.5,19.2,2.4
72,4,3,51.2,50.0,52.8,49.6,1.6,2,50.0,50.0,47.6,52.3,2.4
73,4,4,25.8,24.0,27.4,24.2,1.6,2,29.7,24.0,27.3,32.1,2.4
74,4,5,38.3,36.0,39.9,36.7,1.6,2,37.7,36.0,35.4,40.1,2.4
75,0,1,208.3,211.0,209.5,207.1,1.2,3,207.8,211.0,206.2,209.4,1.6
76,0,2,8.1,10.0,9.3,7.0,1.2,3,7.2,10.0,5.6,8.8,1.6
77,0,3,33.9,30.0,35.0,32.7,1.2,3,36.2,30.0,34.7,37.8,1.6
78,0,4,30.6,32.0,31.7,29.4,1.2,3,30.5,32.0,28.9,32.1,1.6
79,0,5,21.7,20.0,22.9,20.5,1.2,3,18.4,20.0,16.8,20.0,1.6
80,1,1,5.9,6.0,7.1,4.8,1.2,3,4.7,6.0,3.1,6.3,1.6
81,1,2,39.3,36.0,40.5,38.1,1.2,3,41.8,36.0,40.2,43.4,1.6
82,1,3,85.4,85.0,86.5,84.2,1.2,3,89.4,85.0,87.8,91.0,1.6
83,1,4,43.9,43.0,45.1,42.7,1.2,3,42.8,43.0,41.3,44.4,1.6
84,1,5,29.3,30.0,30.5,28.1,1.2,3,28.5,30.0,26.9,30.0,1.6
85,2,1,8.2,9.0,9.4,7.0,1.2,3,6.5,9.0,4.9,8.1,1.6
86,2,2,13.5,11.0,14.7,12.3,1.2,3,13.3,11.0,11.8,14.9,1.6
87,2,3,56.1,59.0,57.2,54.9,1.2,3,55.1,59.0,53.6,56.7,1.6
88,2,4,53.8,55.0,54.9,52.6,1.2,3,55.2,55.0,53.7,56.8,1.6
89,2,5,19.7,19.0,20.9,18.5,1.2,3,20.5,19.0,18.9,22.0,1.6
90,3,1,19.9,18.0,21.1,18.7,1.2,3,20.3,18.0,18.8,21.9,1.6
91,3,2,20.7,18.0,21.9,19.5,1.2,3,22.3,18.0,20.7,23.9,1.6
92,3,3,77.6,78.0,78.7,76.4,1.2,3,79.8,78.0,78.3,81.4,1.6
93,3,4,63.6,62.0,64.8,62.4,1.2,3,62.2,62.0,60.7,63.8,1.6
94,3,5,28.6,30.0,29.8,27.4,1.2,3,28.7,30.0,27.2,30.3,1.6
95,4,1,9.0,10.0,10.2,7.8,1.2,3,11.1,10.0,9.5,12.7,1.6
96,4,2,14.9,18.0,16.0,13.7,1.2,3,17.0,18.0,15.4,18.5,1.6
97,4,3,49.8,50.0,50.9,48.6,1.2,3,51.2,50.0,49.6,52.8,1.6
98,4,4,24.0,24.0,25.2,22.8,1.2,3,25.8,24.0,24.2,27.4,1.6
99,4,5,36.8,36.0,38.0,35.6,1.2,3,38.3,36.0,36.7,39.9,1.6
100,0,1,209.0,211.0,209.9,208.0,0.9,4,208.3,211.0,207.1,209.5,1.2
101,0,2,8.2,10.0,9.1,7.3,0.9,4,8.1,10.0,7.0,9.3,1.2
102,0,3,32.6,30.0,33.6,31.7,0.9,4,33.9,30.0,32.7,35.0,1.2
103,0,4,30.9,32.0,31.8,29.9,0.9,4,30.6,32.0,29.4,31.7,1.2
104,0,5,21.5,20.0,22.4,20.5,0.9,4,21.7,20.0,20.5,22.9,1.2
105,1,1,6.1,6.0,7.1,5.2,0.9,4,5.9,6.0,4.8,7.1,1.2
106,1,2,37.4,36.0,38.3,36.4,0.9,4,39.3,36.0,38.1,40.5,1.2
107,1,3,85.4,85.0,86.3,84.4,0.9,4,85.4,85.0,84.2,86.5,1.2
108,1,4,43.6,43.0,44.5,42.6,0.9,4,43.9,43.0,42.7,45.1,1.2
109,1,5,28.9,30.0,29.8,27.9,0.9,4,29.3,30.0,28.1,30.5,1.2
110,2,1,7.7,9.0,8.6,6.8,0.9,4,8.2,9.0,7.0,9.4,1.2
111,2,2,13.0,11.0,13.9,12.0,0.9,4,13.5,11.0,12.3,14.7,1.2
112,2,3,55.2,59.0,56.2,54.3,0.9,4,56.1,59.0,54.9,57.2,1.2
113,2,4,52.4,55.0,53.3,51.4,0.9,4,53.8,55.0,52.6,54.9,1.2
114,2,5,19.8,19.0,20.8,18.9,0.9,4,19.7,19.0,18.5,20.9,1.2
115,3,1,19.7,18.0,20.6,18.7,0.9,4,19.9,18.0,18.7,21.1,1.2
116,3,2,20.6,18.0,21.5,19.7,0.9,4,20.7,18.0,19.5,21.9,1.2
117,3,3,78.4,78.0,79.4,77.5,0.9,4,77.6,78.0,76.4,78.7,1.2
118,3,4,63.3,62.0,64.2,62.4,0.9,4,63.6,62.0,62.4,64.8,1.2
119,3,5,28.0,30.0,28.9,27.0,0.9,4,28.6,30.0,27.4,29.8,1.2
120,4,1,8.8,10.0,9.7,7.9,0.9,4,9.0,10.0,7.8,10.2,1.2
121,4,2,16.2,18.0,17.2,15.3,0.9,4,14.9,18.0,13.7,16.0,1.2
122,4,3,50.3,50.0,51.2,49.4,0.9,4,49.8,50.0,48.6,50.9,1.2
123,4,4,23.6,24.0,24.5,22.6,0.9,4,24.0,24.0,22.8,25.2,1.2
124,4,5,37.5,36.0,38.5,36.6,0.9,4,36.8,36.0,35.6,38.0,1.2
125,0,1,208.3,211.0,209.1,207.5,0.8,5,209.0,211.0,208.0,209.9,0.9
126,0,2,7.6,10.0,8.4,6.9,0.8,5,8.2,10.0,7.3,9.1,0.9
127,0,3,32.7,30.0,33.5,31.9,0.8,5,32.6,30.0,31.7,33.6,0.9
128,0,4,31.8,32.0,32.6,31.0,0.8,5,30.9,32.0,29.9,31.8,0.9
129,0,5,21.0,20.0,21.8,20.3,0.8,5,21.5,20.0,20.5,22.4,0.9
130,1,1,6.8,6.0,7.6,6.0,0.8,5,6.1,6.0,5.2,7.1,0.9
131,1,2,36.3,36.0,37.1,35.5,0.8,5,37.4,36.0,36.4,38.3,0.9
132,1,3,84.5,85.0,85.3,83.7,0.8,5,85.4,85.0,84.4,86.3,0.9
133,1,4,43.4,43.0,44.2,42.6,0.8,5,43.6,43.0,42.6,44.5,0.9
134,1,5,27.4,30.0,28.2,26.7,0.8,5,28.9,30.0,27.9,29.8,0.9
135,2,1,6.1,9.0,6.8,5.3,0.8,5,7.7,9.0,6.8,8.6,0.9
136,2,2,12.5,11.0,13.3,11.8,0.8,5,13.0,11.0,12.0,13.9,0.9
137,2,3,55.8,59.0,56.6,55.1,0.8,5,55.2,59.0,54.3,56.2,0.9
138,2,4,51.8,55.0,52.6,51.0,0.8,5,52.4,55.0,51.4,53.3,0.9
139,2,5,19.2,19.0,20.0,18.4,0.8,5,19.8,19.0,18.9,20.8,0.9
140,3,1,18.9,18.0,19.7,18.1,0.8,5,19.7,18.0,18.7,20.6,0.9
141,3,2,20.1,18.0,20.9,19.3,0.8,5,20.6,18.0,19.7,21.5,0.9
142,3,3,78.1,78.0,78.9,77.3,0.8,5,78.4,78.0,77.5,79.4,0.9
143,3,4,62.6,62.0,63.4,61.9,0.8,5,63.3,62.0,62.4,64.2,0.9
144,3,5,28.1,30.0,28.8,27.3,0.8,5,28.0,30.0,27.0,28.9,0.9
145,4,1,9.2,10.0,10.0,8.4,0.8,5,8.8,10.0,7.9,9.7,0.9
146,4,2,16.5,18.0,17.3,15.8,0.8,5,16.2,18.0,15.3,17.2,0.9
147,4,3,49.7,50.0,50.5,48.9,0.8,5,50.3,50.0,49.4,51.2,0.9
148,4,4,25.4,24.0,26.2,24.6,0.8,5,23.6,24.0,22.6,24.5,0.9
149,4,5,36.6,36.0,37.4,35.8,0.8,5,37.5,36.0,36.6,38.5,0.9
150,0,1,208.8,211.0,209.5,208.1,0.7,6,208.3,211.0,207.5,209.1,0.8
151,0,2,7.2,10.0,7.8,6.5,0.7,6,7.6,10.0,6.9,8.4,0.8
152,0,3,33.3,30.0,34.0,32.6,0.7,6,32.7,30.0,31.9,33.5,0.8
153,0,4,33.0,32.0,33.6,32.3,0.7,6,31.8,32.0,31.0,32.6,0.8
154,0,5,20.9,20.0,21.6,20.2,0.7,6,21.0,20.0,20.3,21.8,0.8
155,1,1,6.7,6.0,7.3,6.0,0.7,6,6.8,6.0,6.0,7.6,0.8
156,1,2,36.3,36.0,36.9,35.6,0.7,6,36.3,36.0,35.5,37.1,0.8
157,1,3,84.4,85.0,85.1,83.7,0.7,6,84.5,85.0,83.7,85.3,0.8
158,1,4,43.7,43.0,44.4,43.0,0.7,6,43.4,43.0,42.6,44.2,0.8
159,1,5,27.2,30.0,27.9,26.5,0.7,6,27.4,30.0,26.7,28.2,0.8
160,2,1,7.0,9.0,7.7,6.3,0.7,6,6.1,9.0,5.3,6.8,0.8
161,2,2,11.5,11.0,12.2,10.8,0.7,6,12.5,11.0,11.8,13.3,0.8
162,2,3,56.2,59.0,56.9,55.5,0.7,6,55.8,59.0,55.1,56.6,0.8
163,2,4,51.5,55.0,52.2,50.8,0.7,6,51.8,55.0,51.0,52.6,0.8
164,2,5,19.0,19.0,19.7,18.3,0.7,6,19.2,19.0,18.4,20.0,0.8
165,3,1,18.7,18.0,19.3,18.0,0.7,6,18.9,18.0,18.1,19.7,0.8
166,3,2,19.2,18.0,19.9,18.6,0.7,6,20.1,18.0,19.3,20.9,0.8
167,3,3,78.4,78.0,79.1,77.8,0.7,6,78.1,78.0,77.3,78.9,0.8
168,3,4,62.5,62.0,63.2,61.8,0.7,6,62.6,62.0,61.9,63.4,0.8
169,3,5,27.7,30.0,28.4,27.0,0.7,6,28.1,30.0,27.3,28.8,0.8
170,4,1,8.9,10.0,9.5,8.2,0.7,6,9.2,10.0,8.4,10.0,0.8
171,4,2,16.9,18.0,17.5,16.2,0.7,6,16.5,18.0,15.8,17.3,0.8
172,4,3,50.8,50.0,51.4,50.1,0.7,6,49.7,50.0,48.9,50.5,0.8
173,4,4,25.1,24.0,25.8,24.5,0.7,6,25.4,24.0,24.6,26.2,0.8
174,4,5,37.0,36.0,37.7,36.3,0.7,6,36.6,36.0,35.8,37.4,0.8
