,race,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
39,African American,9-10,12.9,13.0,15.3,10.5,2.4,1,11.9,13.0,7.2,16.6,4.7
40,African American,11-12,1.4,4.0,3.7,-1.0,2.4,1,1.3,4.0,-3.4,6.0,4.7
41,African American,13-14,10.9,9.0,13.3,8.5,2.4,1,10.6,9.0,5.9,15.3,4.7
42,Asian,1-2,-1.6,2.0,0.8,-3.9,2.4,1,-4.5,2.0,-9.3,0.2,4.7
43,Asian,3-4,6.5,2.0,8.8,4.1,2.4,1,9.1,2.0,4.4,13.8,4.7
44,Asian,5-6,5.0,0.0,7.4,2.7,2.4,1,0.5,0.0,-4.3,5.2,4.7
45,Asian,7-8,-1.5,0.0,0.9,-3.8,2.4,1,-6.2,0.0,-10.9,-1.5,4.7
46,Asian,9-10,0.7,0.0,3.1,-1.6,2.4,1,2.0,0.0,-2.7,6.7,4.7
47,Asian,11-12,2.2,0.0,4.6,-0.2,2.4,1,-3.8,0.0,-8.5,0.9,4.7
48,Asian,13-14,-5.1,0.0,-2.7,-7.4,2.4,1,-2.3,0.0,-7.0,2.4,4.7
49,Caucasian,1-2,227.6,226.0,229.9,225.2,2.4,1,227.7,226.0,223.0,232.4,4.7
50,Caucasian,3-4,248.0,248.0,250.3,245.6,2.4,1,247.8,248.0,243.0,252.5,4.7
51,Caucasian,5-6,141.8,143.0,144.2,139.5,2.4,1,140.2,143.0,135.5,144.9,4.7
52,Caucasian,7-8,70.8,70.0,73.2,68.4,2.4,1,69.6,70.0,64.9,74.3,4.7
53,Caucasian,9-10,36.4,38.0,38.7,34.0,2.4,1,33.3,38.0,28.6,38.0,4.7
54,Caucasian,11-12,45.5,41.0,47.9,43.1,2.4,1,47.0,41.0,42.3,51.7,4.7
55,Caucasian,13-14,8.8,11.0,11.1,6.4,2.4,1,11.5,11.0,6.8,16.2,4.7
56,Hispanic,1-2,6.2,6.0,8.6,3.8,2.4,1,4.5,6.0,-0.3,9.2,4.7
57,Hispanic,3-4,3.5,8.0,5.9,1.2,2.4,1,-0.2,8.0,-4.9,4.6,4.7
58,Hispanic,5-6,4.5,4.0,6.9,2.2,2.4,1,6.3,4.0,1.6,11.1,4.7
59,Hispanic,7-8,-0.8,1.0,1.5,-3.2,2.4,1,1.3,1.0,-3.4,6.0,4.7
60,Hispanic,9-10,-0.4,1.0,2.0,-2.8,2.4,1,3.5,1.0,-1.2,8.3,4.7
61,Hispanic,11-12,2.1,1.0,4.5,-0.2,2.4,1,3.9,1.0,-0.8,8.6,4.7
62,Hispanic,13-14,-1.9,1.0,0.4,-4.3,2.4,1,-5.4,1.0,-10.2,-0.7,4.7
63,Other,1-2,1.5,3.0,3.9,-0.8,2.4,1,-4.5,3.0,-9.2,0.3,4.7
64,Other,3-4,10.3,5.0,12.6,7.9,2.4,1,6.5,5.0,1.8,11.3,4.7
65,Other,5-6,1.6,2.0,4.0,-0.7,2.4,1,1.6,2.0,-3.1,6.3,4.7
66,Other,7-8,1.5,2.0,3.9,-0.8,2.4,1,1.8,2.0,-2.9,6.5,4.7
67,Other,9-10,-0.2,0.0,2.1,-2.6,2.4,1,1.3,0.0,-3.4,6.0,4.7
68,Other,11-12,2.6,0.0,4.9,0.2,2.4,1,1.6,0.0,-3.1,6.3,4.7
69,Other,13-14,2.8,1.0,5.1,0.4,2.4,1,-1.1,1.0,-5.9,3.6,4.7
70,African American,1-2,60.4,55.0,61.9,58.8,1.6,2,58.8,55.0,56.4,61.1,2.4
71,African American,3-4,46.5,47.0,48.1,44.9,1.6,2,45.7,47.0,43.3,48.0,2.4
72,African American,5-6,31.0,29.0,32.6,29.5,1.6,2,28.6,29.0,26.3,31.0,2.4
73,African American,7-8,22.6,27.0,24.1,21.0,1.6,2,17.5,27.0,15.1,19.9,2.4
74,African American,9-10,12.8,13.0,14.4,11.2,1.6,2,12.9,13.0,10.5,15.3,2.4
75,African American,11-12,4.5,4.0,6.1,2.9,1.6,2,1.4,4.0,-1.0,3.7,2.4
76,African American,13-14,10.9,9.0,12.4,9.3,1.6,2,10.9,9.0,8.5,13.3,2.4
77,Asian,1-2,-1.5,2.0,0.1,-3.1,1.6,2,-1.6,2.0,-3.9,0.8,2.4
78,Asian,3-4,5.4,2.0,7.0,3.8,1.6,2,6.5,2.0,4.1,8.8,2.4
79,Asian,5-6,4.5,0.0,6.1,2.9,1.6,2,5.0,0.0,2.7,7.4,2.4
80,Asian,7-8,0.9,0.0,2.5,-0.7,1.6,2,-1.5,0.0,-3.8,0.9,2.4
81,Asian,9-10,0.8,0.0,2.4,-0.8,1.6,2,0.7,0.0,-1.6,3.1,2.4
82,Asian,11-12,0.2,0.0,1.8,-1.4,1.6,2,2.2,0.0,-0.2,4.6,2.4
83,Asian,13-14,-4.0,0.0,-2.4,-5.6,1.6,2,-5.1,0.0,-7.4,-2.7,2.4
84,Caucasian,1-2,225.4,226.0,226.9,223.8,1.6,2,227.6,226.0,225.2,229.9,2.4
85,Caucasian,3-4,247.3,248.0,248.9,245.7,1.6,2,248.0,248.0,245.6,250.3,2.4
86,Caucasian,5-6,136.1,143.0,137.7,134.5,1.6,2,141.8,143.0,139.5,144.2,2.4
87,Caucasian,7-8,72.3,70.0,73.9,70.7,1.6,2,70.8,70.0,68.4,73.2,2.4
88,Caucasian,9-10,39.1,38.0,40.7,37.5,1.6,2,36.4,38.0,34.0,38.7,2.4
89,Caucasian,11-12,43.6,41.0,45.1,42.0,1.6,2,45.5,41.0,43.1,47.9,2.4
90,Caucasian,13-14,9.3,11.0,10.9,7.7,1.6,2,8.8,11.0,6.4,11.1,2.4
91,Hispanic,1-2,6.4,6.0,8.0,4.8,1.6,2,6.2,6.0,3.8,8.6,2.4
92,Hispanic,3-4,5.4,8.0,7.0,3.9,1.6,2,3.5,8.0,1.2,5.9,2.4
93,Hispanic,5-6,4.4,4.0,5.9,2.8,1.6,2,4.5,4.0,2.2,6.9,2.4
94,Hispanic,7-8,0.1,1.0,1.7,-1.4,1.6,2,-0.8,1.0,-3.2,1.5,2.4
95,Hispanic,9-10,-1.6,1.0,-0.1,-3.2,1.6,2,-0.4,1.0,-2.8,2.0,2.4
96,Hispanic,11-12,4.3,1.0,5.9,2.8,1.6,2,2.1,1.0,-0.2,4.5,2.4
97,Hispanic,13-14,-4.0,1.0,-2.4,-5.5,1.6,2,-1.9,1.0,-4.3,0.4,2.4
98,Other,1-2,3.3,3.0,4.9,1.8,1.6,2,1.5,3.0,-0.8,3.9,2.4
99,Other,3-4,8.8,5.0,10.4,7.2,1.6,2,10.3,5.0,7.9,12.6,2.4
100,Other,5-6,2.3,2.0,3.9,0.8,1.6,2,1.6,2.0,-0.7,4.0,2.4
101,Other,7-8,1.8,2.0,3.4,0.2,1.6,2,1.5,2.0,-0.8,3.9,2.4
102,Other,9-10,0.9,0.0,2.5,-0.6,1.6,2,-0.2,0.0,-2.6,2.1,2.4
103,Other,11-12,2.1,0.0,3.7,0.5,1.6,2,2.6,0.0,0.2,4.9,2.4
104,Other,13-14,1.2,1.0,2.7,-0.4,1.6,2,2.8,1.0,0.4,5.1,2.4
105,African American,1-2,59.3,55.0,60.5,58.1,1.2,3,60.4,55.0,58.8,61.9,1.6
106,African American,3-4,47.1,47.0,48.3,45.9,1.2,3,46.5,47.0,44.9,48.1,1.6
107,African American,5-6,29.2,29.0,30.4,28.0,1.2,3,31.0,29.0,29.5,32.6,1.6
108,African American,7-8,23.8,27.0,25.0,22.6,1.2,3,22.6,27.0,21.0,24.1,1.6
109,African American,9-10,12.7,13.0,13.9,11.5,1.2,3,12.8,13.0,11.2,14.4,1.6
110,African American,11-12,3.3,4.0,4.4,2.1,1.2,3,4.5,4.0,2.9,6.1,1.6
111,African American,13-14,10.4,9.0,11.6,9.2,1.2,3,10.9,9.0,9.3,12.4,1.6
112,Asian,1-2,0.7,2.0,1.9,-0.5,1.2,3,-1.5,2.0,-3.1,0.1,1.6
113,Asian,3-4,3.2,2.0,4.3,2.0,1.2,3,5.4,2.0,3.8,7.0,1.6
114,Asian,5-6,4.5,0.0,5.6,3.3,1.2,3,4.5,0.0,2.9,6.1,1.6
115,Asian,7-8,1.2,0.0,2.4,0.0,1.2,3,0.9,0.0,-0.7,2.5,1.6
116,Asian,9-10,-0.6,0.0,0.6,-1.8,1.2,3,0.8,0.0,-0.8,2.4,1.6
117,Asian,11-12,0.2,0.0,1.4,-0.9,1.2,3,0.2,0.0,-1.4,1.8,1.6
118,Asian,13-14,-0.7,0.0,0.5,-1.8,1.2,3,-4.0,0.0,-5.6,-2.4,1.6
119,Caucasian,1-2,225.7,226.0,226.8,224.5,1.2,3,225.4,226.0,223.8,226.9,1.6
120,Caucasian,3-4,247.6,248.0,248.8,246.4,1.2,3,247.3,248.0,245.7,248.9,1.6
121,Caucasian,5-6,137.5,143.0,138.7,136.3,1.2,3,136.1,143.0,134.5,137.7,1.6
122,Caucasian,7-8,70.5,70.0,71.7,69.3,1.2,3,72.3,70.0,70.7,73.9,1.6
123,Caucasian,9-10,38.9,38.0,40.1,37.7,1.2,3,39.1,38.0,37.5,40.7,1.6
124,Caucasian,11-12,43.0,41.0,44.2,41.9,1.2,3,43.6,41.0,42.0,45.1,1.6
125,Caucasian,13-14,11.2,11.0,12.4,10.0,1.2,3,9.3,11.0,7.7,10.9,1.6
126,Hispanic,1-2,6.3,6.0,7.5,5.1,1.2,3,6.4,6.0,4.8,8.0,1.6
127,Hispanic,3-4,5.3,8.0,6.4,4.1,1.2,3,5.4,8.0,3.9,7.0,1.6
128,Hispanic,5-6,4.1,4.0,5.2,2.9,1.2,3,4.4,4.0,2.8,5.9,1.6
129,Hispanic,7-8,0.5,1.0,1.7,-0.7,1.2,3,0.1,1.0,-1.4,1.7,1.6
130,Hispanic,9-10,-0.5,1.0,0.7,-1.6,1.2,3,-1.6,1.0,-3.2,-0.1,1.6
131,Hispanic,11-12,6.6,1.0,7.8,5.4,1.2,3,4.3,1.0,2.8,5.9,1.6
132,Hispanic,13-14,-3.5,1.0,-2.3,-4.7,1.2,3,-4.0,1.0,-5.5,-2.4,1.6
133,Other,1-2,3.1,3.0,4.3,1.9,1.2,3,3.3,3.0,1.8,4.9,1.6
134,Other,3-4,8.1,5.0,9.3,6.9,1.2,3,8.8,5.0,7.2,10.4,1.6
135,Other,5-6,-1.4,2.0,-0.3,-2.6,1.2,3,2.3,2.0,0.8,3.9,1.6
136,Other,7-8,2.4,2.0,3.6,1.2,1.2,3,1.8,2.0,0.2,3.4,1.6
137,Other,9-10,1.6,0.0,2.8,0.4,1.2,3,0.9,0.0,-0.6,2.5,1.6
138,Other,11-12,-0.4,0.0,0.8,-1.6,1.2,3,2.1,0.0,0.5,3.7,1.6
139,Other,13-14,0.8,1.0,2.0,-0.3,1.2,3,1.2,1.0,-0.4,2.7,1.6
140,African American,1-2,59.0,55.0,59.9,58.1,0.9,4,59.3,55.0,58.1,60.5,1.2
141,African American,3-4,43.9,47.0,44.8,42.9,0.9,4,47.1,47.0,45.9,48.3,1.2
142,African American,5-6,29.5,29.0,30.4,28.5,0.9,4,29.2,29.0,28.0,30.4,1.2
143,African American,7-8,23.9,27.0,24.8,22.9,0.9,4,23.8,27.0,22.6,25.0,1.2
144,African American,9-10,13.5,13.0,14.4,12.5,0.9,4,12.7,13.0,11.5,13.9,1.2
145,African American,11-12,4.1,4.0,5.0,3.1,0.9,4,3.3,4.0,2.1,4.4,1.2
146,African American,13-14,11.6,9.0,12.5,10.6,0.9,4,10.4,9.0,9.2,11.6,1.2
147,Asian,1-2,0.9,2.0,1.9,-0.0,0.9,4,0.7,2.0,-0.5,1.9,1.2
148,Asian,3-4,3.6,2.0,4.5,2.7,0.9,4,3.2,2.0,2.0,4.3,1.2
149,Asian,5-6,3.6,0.0,4.6,2.7,0.9,4,4.5,0.0,3.3,5.6,1.2
150,Asian,7-8,1.7,0.0,2.6,0.8,0.9,4,1.2,0.0,0.0,2.4,1.2
151,Asian,9-10,-0.3,0.0,0.6,-1.3,0.9,4,-0.6,0.0,-1.8,0.6,1.2
152,Asian,11-12,-0.0,0.0,0.9,-0.9,0.9,4,0.2,0.0,-0.9,1.4,1.2
153,Asian,13-14,0.0,0.0,1.0,-0.9,0.9,4,-0.7,0.0,-1.8,0.5,1.2
154,Caucasian,1-2,226.1,226.0,227.0,225.1,0.9,4,225.7,226.0,224.5,226.8,1.2
155,Caucasian,3-4,246.3,248.0,247.2,245.3,0.9,4,247.6,248.0,246.4,248.8,1.2
156,Caucasian,5-6,137.9,143.0,138.9,137.0,0.9,4,137.5,143.0,136.3,138.7,1.2
157,Caucasian,7-8,70.3,70.0,71.2,69.3,0.9,4,70.5,70.0,69.3,71.7,1.2
158,Caucasian,9-10,39.2,38.0,40.1,38.2,0.9,4,38.9,38.0,37.7,40.1,1.2
159,Caucasian,11-12,42.7,41.0,43.7,41.8,0.9,4,43.0,41.0,41.9,44.2,1.2
160,Caucasian,13-14,10.7,11.0,11.6,9.7,0.9,4,11.2,11.0,10.0,12.4,1.2
161,Hispanic,1-2,4.3,6.0,5.2,3.3,0.9,4,6.3,6.0,5.1,7.5,1.2
162,Hispanic,3-4,5.4,8.0,6.4,4.5,0.9,4,5.3,8.0,4.1,6.4,1.2
163,Hispanic,5-6,3.4,4.0,4.4,2.5,0.9,4,4.1,4.0,2.9,5.2,1.2
164,Hispanic,7-8,0.4,1.0,1.3,-0.6,0.9,4,0.5,1.0,-0.7,1.7,1.2
165,Hispanic,9-10,0.8,1.0,1.7,-0.1,0.9,4,-0.5,1.0,-1.6,0.7,1.2
166,Hispanic,11-12,5.8,1.0,6.7,4.8,0.9,4,6.6,1.0,5.4,7.8,1.2
167,Hispanic,13-14,-3.5,1.0,-2.5,-4.4,0.9,4,-3.5,1.0,-4.7,-2.3,1.2
168,Other,1-2,1.4,3.0,2.3,0.4,0.9,4,3.1,3.0,1.9,4.3,1.2
169,Other,3-4,6.9,5.0,7.8,5.9,0.9,4,8.1,5.0,6.9,9.3,1.2
170,Other,5-6,-1.4,2.0,-0.5,-2.4,0.9,4,-1.4,2.0,-2.6,-0.3,1.2
171,Other,7-8,2.0,2.0,2.9,1.0,0.9,4,2.4,2.0,1.2,3.6,1.2
172,Other,9-10,1.5,0.0,2.4,0.5,0.9,4,1.6,0.0,0.4,2.8,1.2
173,Other,11-12,0.0,0.0,1.0,-0.9,0.9,4,-0.4,0.0,-1.6,0.8,1.2
174,Other,13-14,-0.0,1.0,0.9,-1.0,0.9,4,0.8,1.0,-0.3,2.0,1.2
175,African American,1-2,51.9,55.0,52.7,51.1,0.8,5,59.0,55.0,58.1,59.9,0.9
176,African American,3-4,43.0,47.0,43.8,42.2,0.8,5,43.9,47.0,42.9,44.8,0.9
177,African American,5-6,29.1,29.0,29.9,28.3,0.8,5,29.5,29.0,28.5,30.4,0.9
178,African American,7-8,24.5,27.0,25.3,23.7,0.8,5,23.9,27.0,22.9,24.8,0.9
179,African American,9-10,11.8,13.0,12.6,11.0,0.8,5,13.5,13.0,12.5,14.4,0.9
180,African American,11-12,3.9,4.0,4.7,3.1,0.8,5,4.1,4.0,3.1,5.0,0.9
181,African American,13-14,11.6,9.0,12.4,10.8,0.8,5,11.6,9.0,10.6,12.5,0.9
182,Asian,1-2,1.7,2.0,2.5,0.9,0.8,5,0.9,2.0,-0.0,1.9,0.9
183,Asian,3-4,3.7,2.0,4.5,2.9,0.8,5,3.6,2.0,2.7,4.5,0.9
184,Asian,5-6,3.4,0.0,4.2,2.6,0.8,5,3.6,0.0,2.7,4.6,0.9
185,Asian,7-8,1.9,0.0,2.7,1.1,0.8,5,1.7,0.0,0.8,2.6,0.9
186,Asian,9-10,0.8,0.0,1.6,-0.0,0.8,5,-0.3,0.0,-1.3,0.6,0.9
187,Asian,11-12,0.1,0.0,0.9,-0.7,0.8,5,-0.0,0.0,-0.9,0.9,0.9
188,Asian,13-14,-0.6,0.0,0.2,-1.4,0.8,5,0.0,0.0,-0.9,1.0,0.9
189,Caucasian,1-2,225.9,226.0,226.7,225.1,0.8,5,226.1,226.0,225.1,227.0,0.9
190,Caucasian,3-4,247.4,248.0,248.2,246.7,0.8,5,246.3,248.0,245.3,247.2,0.9
191,Caucasian,5-6,139.4,143.0,140.2,138.6,0.8,5,137.9,143.0,137.0,138.9,0.9
192,Caucasian,7-8,70.5,70.0,71.3,69.7,0.8,5,70.3,70.0,69.3,71.2,0.9
193,Caucasian,9-10,38.2,38.0,39.0,37.4,0.8,5,39.2,38.0,38.2,40.1,0.9
194,Caucasian,11-12,42.3,41.0,43.1,41.5,0.8,5,42.7,41.0,41.8,43.7,0.9
195,Caucasian,13-14,10.6,11.0,11.4,9.8,0.8,5,10.7,11.0,9.7,11.6,0.9
196,Hispanic,1-2,5.5,6.0,6.3,4.7,0.8,5,4.3,6.0,3.3,5.2,0.9
197,Hispanic,3-4,5.9,8.0,6.6,5.1,0.8,5,5.4,8.0,4.5,6.4,0.9
198,Hispanic,5-6,3.6,4.0,4.4,2.8,0.8,5,3.4,4.0,2.5,4.4,0.9
199,Hispanic,7-8,-0.9,1.0,-0.1,-1.7,0.8,5,0.4,1.0,-0.6,1.3,0.9
200,Hispanic,9-10,0.2,1.0,1.0,-0.6,0.8,5,0.8,1.0,-0.1,1.7,0.9
201,Hispanic,11-12,5.2,1.0,6.0,4.4,0.8,5,5.8,1.0,4.8,6.7,0.9
202,Hispanic,13-14,-2.8,1.0,-2.0,-3.5,0.8,5,-3.5,1.0,-4.4,-2.5,0.9
203,Other,1-2,0.8,3.0,1.6,-0.0,0.8,5,1.4,3.0,0.4,2.3,0.9
204,Other,3-4,5.7,5.0,6.4,4.9,0.8,5,6.9,5.0,5.9,7.8,0.9
205,Other,5-6,-1.1,2.0,-0.3,-1.9,0.8,5,-1.4,2.0,-2.4,-0.5,0.9
206,Other,7-8,2.1,2.0,2.9,1.3,0.8,5,2.0,2.0,1.0,2.9,0.9
207,Other,9-10,1.7,0.0,2.5,1.0,0.8,5,1.5,0.0,0.5,2.4,0.9
208,Other,11-12,0.4,0.0,1.2,-0.4,0.8,5,0.0,0.0,-0.9,1.0,0.9
209,Other,13-14,-0.1,1.0,0.7,-0.9,0.8,5,-0.0,1.0,-1.0,0.9,0.9
210,African American,1-2,51.7,55.0,52.4,51.1,0.7,6,51.9,55.0,51.1,52.7,0.8
211,African American,3-4,44.8,47.0,45.5,44.1,0.7,6,43.0,47.0,42.2,43.8,0.8
212,African American,5-6,29.7,29.0,30.3,29.0,0.7,6,29.1,29.0,28.3,29.9,0.8
213,African American,7-8,24.2,27.0,24.8,23.5,0.7,6,24.5,27.0,23.7,25.3,0.8
214,African American,9-10,11.8,13.0,12.5,11.2,0.7,6,11.8,13.0,11.0,12.6,0.8
215,African American,11-12,3.0,4.0,3.7,2.3,0.7,6,3.9,4.0,3.1,4.7,0.8
216,African American,13-14,12.2,9.0,12.9,11.5,0.7,6,11.6,9.0,10.8,12.4,0.8
217,Asian,1-2,1.8,2.0,2.5,1.2,0.7,6,1.7,2.0,0.9,2.5,0.8
218,Asian,3-4,4.4,2.0,5.1,3.7,0.7,6,3.7,2.0,2.9,4.5,0.8
219,Asian,5-6,2.9,0.0,3.6,2.2,0.7,6,3.4,0.0,2.6,4.2,0.8
220,Asian,7-8,0.8,0.0,1.5,0.2,0.7,6,1.9,0.0,1.1,2.7,0.8
221,Asian,9-10,0.5,0.0,1.2,-0.2,0.7,6,0.8,0.0,-0.0,1.6,0.8
222,Asian,11-12,1.3,0.0,2.0,0.6,0.7,6,0.1,0.0,-0.7,0.9,0.8
223,Asian,13-14,-1.9,0.0,-1.3,-2.6,0.7,6,-0.6,0.0,-1.4,0.2,0.8
224,Caucasian,1-2,225.6,226.0,226.2,224.9,0.7,6,225.9,226.0,225.1,226.7,0.8
225,Caucasian,3-4,246.7,248.0,247.4,246.1,0.7,6,247.4,248.0,246.7,248.2,0.8
226,Caucasian,5-6,140.1,143.0,140.7,139.4,0.7,6,139.4,143.0,138.6,140.2,0.8
227,Caucasian,7-8,69.8,70.0,70.5,69.1,0.7,6,70.5,70.0,69.7,71.3,0.8
228,Caucasian,9-10,37.2,38.0,37.8,36.5,0.7,6,38.2,38.0,37.4,39.0,0.8
229,Caucasian,11-12,41.7,41.0,42.3,41.0,0.7,6,42.3,41.0,41.5,43.1,0.8
230,Caucasian,13-14,10.1,11.0,10.8,9.5,0.7,6,10.6,11.0,9.8,11.4,0.8
231,Hispanic,1-2,6.8,6.0,7.5,6.2,0.7,6,5.5,6.0,4.7,6.3,0.8
232,Hispanic,3-4,5.5,8.0,6.2,4.9,0.7,6,5.9,8.0,5.1,6.6,0.8
233,Hispanic,5-6,3.3,4.0,4.0,2.6,0.7,6,3.6,4.0,2.8,4.4,0.8
234,Hispanic,7-8,-1.1,1.0,-0.5,-1.8,0.7,6,-0.9,1.0,-1.7,-0.1,0.8
235,Hispanic,9-10,0.4,1.0,1.1,-0.2,0.7,6,0.2,1.0,-0.6,1.0,0.8
236,Hispanic,11-12,3.6,1.0,4.3,2.9,0.7,6,5.2,1.0,4.4,6.0,0.8
237,Hispanic,13-14,-2.5,1.0,-1.9,-3.2,0.7,6,-2.8,1.0,-3.5,-2.0,0.8
238,Other,1-2,3.3,3.0,3.9,2.6,0.7,6,0.8,3.0,-0.0,1.6,0.8
239,Other,3-4,5.7,5.0,6.3,5.0,0.7,6,5.7,5.0,4.9,6.4,0.8
240,Other,5-6,-0.3,2.0,0.4,-1.0,0.7,6,-1.1,2.0,-1.9,-0.3,0.8
241,Other,7-8,2.7,2.0,3.3,2.0,0.7,6,2.1,2.0,1.3,2.9,0.8
242,Other,9-10,1.1,0.0,1.8,0.5,0.7,6,1.7,0.0,1.0,2.5,0.8
243,Other,11-12,0.6,0.0,1.3,-0.1,0.7,6,0.4,0.0,-0.4,1.2,0.8
244,Other,13-14,-0.1,1.0,0.6,-0.8,0.7,6,-0.1,1.0,-0.9,0.7,0.8
