,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
47,Not Available,70 - 79,18.5,17.0,23.2,13.8,4.7,0,,,,,
48,Not Available,80 - 89,8.1,11.0,12.8,3.4,4.7,0,,,,,
49,Not Available,90 - 99,-2.1,0.0,2.6,-6.8,4.7,0,,,,,
50,Trauma Center,0 - 9,-7.5,0.0,-2.7,-12.2,4.7,0,,,,,
51,Trauma Center,10 - 19,0.5,0.0,5.2,-4.2,4.7,0,,,,,
52,Trauma Center,20 - 29,-4.1,0.0,0.6,-8.8,4.7,0,,,,,
53,Trauma Center,30 - 39,0.7,0.0,5.4,-4.1,4.7,0,,,,,
54,Trauma Center,40 - 49,1.7,0.0,6.4,-3.0,4.7,0,,,,,
55,Trauma Center,50 - 59,-5.3,0.0,-0.6,-10.0,4.7,0,,,,,
56,Trauma Center,60 - 69,-0.6,0.0,4.1,-5.3,4.7,0,,,,,
57,Trauma Center,70 - 79,1.6,0.0,6.4,-3.1,4.7,0,,,,,
58,Trauma Center,80 - 89,-0.6,0.0,4.1,-5.3,4.7,0,,,,,
59,Trauma Center,90 - 99,-7.7,0.0,-3.0,-12.4,4.7,0,,,,,
60,Not Mapped,0 - 9,1.3,0.0,6.0,-3.4,4.7,0,,,,,
61,Not Mapped,10 - 19,0.1,0.0,4.8,-4.6,4.7,0,,,,,
62,Not Mapped,20 - 29,7.3,0.0,12.0,2.6,4.7,0,,,,,
63,Not Mapped,30 - 39,1.6,1.0,6.3,-3.1,4.7,0,,,,,
64,Not Mapped,40 - 49,6.5,1.0,11.2,1.8,4.7,0,,,,,
65,Not Mapped,50 - 59,-2.3,2.0,2.4,-7.0,4.7,0,,,,,
66,Not Mapped,60 - 69,-3.3,1.0,1.5,-8.0,4.7,0,,,,,
67,Not Mapped,70 - 79,4.2,1.0,8.9,-0.5,4.7,0,,,,,
68,Not Mapped,80 - 89,-0.8,0.0,4.0,-5.5,4.7,0,,,,,
69,Not Mapped,90 - 99,-3.7,0.0,1.0,-8.4,4.7,0,,,,,
70,Emergency,0 - 9,0.4,0.0,2.7,-2.0,2.4,1,-0.6,0.0,-5.3,4.1,4.7
71,Emergency,10 - 19,8.4,7.0,10.8,6.1,2.4,1,8.9,7.0,4.2,13.7,4.7
72,Emergency,20 - 29,-8.4,8.0,-6.1,-10.8,2.4,1,-19.9,8.0,-24.7,-15.2,4.7
73,Emergency,30 - 39,41.0,38.0,43.3,38.6,2.4,1,36.3,38.0,31.6,41.0,4.7
74,Emergency,40 - 49,50.8,53.0,53.1,48.4,2.4,1,48.9,53.0,44.2,53.6,4.7
75,Emergency,50 - 59,89.5,92.0,91.8,87.1,2.4,1,86.4,92.0,81.7,91.1,4.7
76,Emergency,60 - 69,104.0,106.0,106.4,101.7,2.4,1,102.7,106.0,98.0,107.4,4.7
77,Emergency,70 - 79,129.1,131.0,131.5,126.8,2.4,1,129.8,131.0,125.1,134.5,4.7
78,Emergency,80 - 89,88.4,86.0,90.7,86.0,2.4,1,85.2,86.0,80.5,89.9,4.7
79,Emergency,90 - 99,18.4,18.0,20.8,16.0,2.4,1,18.3,18.0,13.6,23.0,4.7
80,Urgent,0 - 9,1.2,0.0,3.6,-1.1,2.4,1,1.5,0.0,-3.2,6.3,4.7
81,Urgent,10 - 19,2.8,5.0,5.2,0.4,2.4,1,2.0,5.0,-2.7,6.7,4.7
82,Urgent,20 - 29,5.4,3.0,7.8,3.1,2.4,1,7.7,3.0,3.0,12.4,4.7
83,Urgent,30 - 39,3.6,6.0,6.0,1.3,2.4,1,-3.7,6.0,-8.4,1.0,4.7
84,Urgent,40 - 49,17.1,17.0,19.5,14.8,2.4,1,18.4,17.0,13.7,23.1,4.7
85,Urgent,50 - 59,46.5,44.0,48.9,44.2,2.4,1,43.4,44.0,38.7,48.1,4.7
86,Urgent,60 - 69,37.7,37.0,40.0,35.3,2.4,1,37.4,37.0,32.7,42.1,4.7
87,Urgent,70 - 79,36.1,44.0,38.5,33.8,2.4,1,39.8,44.0,35.1,44.5,4.7
88,Urgent,80 - 89,48.7,47.0,51.1,46.4,2.4,1,43.9,47.0,39.2,48.6,4.7
89,Urgent,90 - 99,6.3,4.0,8.7,4.0,2.4,1,7.1,4.0,2.4,11.8,4.7
90,Elective,0 - 9,-2.6,0.0,-0.2,-4.9,2.4,1,-1.6,0.0,-6.3,3.2,4.7
91,Elective,10 - 19,-0.3,1.0,2.0,-2.7,2.4,1,2.6,1.0,-2.1,7.3,4.7
92,Elective,20 - 29,7.7,2.0,10.0,5.3,2.4,1,6.7,2.0,1.9,11.4,4.7
93,Elective,30 - 39,17.4,14.0,19.8,15.1,2.4,1,19.2,14.0,14.5,23.9,4.7
94,Elective,40 - 49,14.7,21.0,17.0,12.3,2.4,1,15.1,21.0,10.4,19.8,4.7
95,Elective,50 - 59,31.9,35.0,34.3,29.6,2.4,1,26.5,35.0,21.8,31.2,4.7
96,Elective,60 - 69,46.4,47.0,48.7,44.0,2.4,1,43.4,47.0,38.7,48.1,4.7
97,Elective,70 - 79,54.5,49.0,56.8,52.1,2.4,1,53.7,49.0,49.0,58.4,4.7
98,Elective,80 - 89,25.2,27.0,27.6,22.8,2.4,1,21.6,27.0,16.9,26.3,4.7
99,Elective,90 - 99,-2.6,0.0,-0.2,-5.0,2.4,1,-0.6,0.0,-5.3,4.1,4.7
100,Newborn,0 - 9,-4.8,0.0,-2.4,-7.2,2.4,1,0.2,0.0,-4.5,4.9,4.7
101,Newborn,10 - 19,-4.0,0.0,-1.6,-6.3,2.4,1,1.6,0.0,-3.1,6.3,4.7
102,Newborn,20 - 29,-1.9,0.0,0.4,-4.3,2.4,1,-1.5,0.0,-6.2,3.2,4.7
103,Newborn,30 - 39,2.9,0.0,5.3,0.5,2.4,1,1.6,0.0,-3.2,6.3,4.7
104,Newborn,40 - 49,2.0,0.0,4.3,-0.4,2.4,1,3.7,0.0,-1.0,8.4,4.7
105,Newborn,50 - 59,-5.3,0.0,-3.0,-7.7,2.4,1,-11.0,0.0,-15.7,-6.3,4.7
106,Newborn,60 - 69,3.1,0.0,5.4,0.7,2.4,1,2.3,0.0,-2.4,7.0,4.7
107,Newborn,70 - 79,4.0,0.0,6.4,1.7,2.4,1,12.7,0.0,8.0,17.4,4.7
108,Newborn,80 - 89,0.2,0.0,2.5,-2.2,2.4,1,2.3,0.0,-2.4,7.0,4.7
109,Newborn,90 - 99,-0.7,0.0,1.7,-3.0,2.4,1,-1.9,0.0,-6.6,2.8,4.7
110,Not Available,0 - 9,-2.4,0.0,-0.1,-4.8,2.4,1,-5.3,0.0,-10.0,-0.5,4.7
111,Not Available,10 - 19,-5.7,0.0,-3.3,-8.0,2.4,1,-0.4,0.0,-5.1,4.3,4.7
112,Not Available,20 - 29,5.4,1.0,7.7,3.0,2.4,1,6.7,1.0,2.0,11.4,4.7
113,Not Available,30 - 39,0.8,3.0,3.2,-1.5,2.4,1,1.2,3.0,-3.5,5.9,4.7
114,Not Available,40 - 49,5.7,5.0,8.0,3.3,2.4,1,3.2,5.0,-1.6,7.9,4.7
115,Not Available,50 - 59,4.3,7.0,6.7,2.0,2.4,1,2.5,7.0,-2.2,7.2,4.7
116,Not Available,60 - 69,4.7,8.0,7.1,2.4,2.4,1,-2.8,8.0,-7.6,1.9,4.7
117,Not Available,70 - 79,18.9,17.0,21.2,16.5,2.4,1,18.5,17.0,13.8,23.2,4.7
118,Not Available,80 - 89,9.8,11.0,12.1,7.4,2.4,1,8.1,11.0,3.4,12.8,4.7
119,Not Available,90 - 99,-3.2,0.0,-0.9,-5.6,2.4,1,-2.1,0.0,-6.8,2.6,4.7
120,Trauma Center,0 - 9,-6.1,0.0,-3.7,-8.4,2.4,1,-7.5,0.0,-12.2,-2.7,4.7
121,Trauma Center,10 - 19,-3.8,0.0,-1.4,-6.1,2.4,1,0.5,0.0,-4.2,5.2,4.7
122,Trauma Center,20 - 29,-4.6,0.0,-2.2,-7.0,2.4,1,-4.1,0.0,-8.8,0.6,4.7
123,Trauma Center,30 - 39,-1.0,0.0,1.4,-3.4,2.4,1,0.7,0.0,-4.1,5.4,4.7
124,Trauma Center,40 - 49,1.8,0.0,4.1,-0.6,2.4,1,1.7,0.0,-3.0,6.4,4.7
125,Trauma Center,50 - 59,-2.4,0.0,-0.1,-4.8,2.4,1,-5.3,0.0,-10.0,-0.6,4.7
126,Trauma Center,60 - 69,-6.5,0.0,-4.1,-8.8,2.4,1,-0.6,0.0,-5.3,4.1,4.7
127,Trauma Center,70 - 79,-2.4,0.0,-0.1,-4.8,2.4,1,1.6,0.0,-3.1,6.4,4.7
128,Trauma Center,80 - 89,4.2,0.0,6.6,1.9,2.4,1,-0.6,0.0,-5.3,4.1,4.7
129,Trauma Center,90 - 99,-3.6,0.0,-1.2,-6.0,2.4,1,-7.7,0.0,-12.4,-3.0,4.7
130,Not Mapped,0 - 9,-0.5,0.0,1.9,-2.8,2.4,1,1.3,0.0,-3.4,6.0,4.7
131,Not Mapped,10 - 19,1.2,0.0,3.5,-1.2,2.4,1,0.1,0.0,-4.6,4.8,4.7
132,Not Mapped,20 - 29,2.1,0.0,4.5,-0.3,2.4,1,7.3,0.0,2.6,12.0,4.7
133,Not Mapped,30 - 39,1.6,1.0,4.0,-0.7,2.4,1,1.6,1.0,-3.1,6.3,4.7
134,Not Mapped,40 - 49,8.4,1.0,10.8,6.1,2.4,1,6.5,1.0,1.8,11.2,4.7
135,Not Mapped,50 - 59,1.8,2.0,4.2,-0.5,2.4,1,-2.3,2.0,-7.0,2.4,4.7
136,Not Mapped,60 - 69,-2.4,1.0,0.0,-4.7,2.4,1,-3.3,1.0,-8.0,1.5,4.7
137,Not Mapped,70 - 79,2.6,1.0,4.9,0.2,2.4,1,4.2,1.0,-0.5,8.9,4.7
138,Not Mapped,80 - 89,0.1,0.0,2.4,-2.3,2.4,1,-0.8,0.0,-5.5,4.0,4.7
139,Not Mapped,90 - 99,-0.1,0.0,2.3,-2.4,2.4,1,-3.7,0.0,-8.4,1.0,4.7
140,Emergency,0 - 9,0.7,0.0,2.3,-0.9,1.6,2,0.4,0.0,-2.0,2.7,2.4
141,Emergency,10 - 19,7.2,7.0,8.8,5.7,1.6,2,8.4,7.0,6.1,10.8,2.4
142,Emergency,20 - 29,-5.2,8.0,-3.6,-6.8,1.6,2,-8.4,8.0,-10.8,-6.1,2.4
143,Emergency,30 - 39,39.7,38.0,41.2,38.1,1.6,2,41.0,38.0,38.6,43.3,2.4
144,Emergency,40 - 49,51.9,53.0,53.4,50.3,1.6,2,50.8,53.0,48.4,53.1,2.4
145,Emergency,50 - 59,89.3,92.0,90.9,87.8,1.6,2,89.5,92.0,87.1,91.8,2.4
146,Emergency,60 - 69,105.5,106.0,107.0,103.9,1.6,2,104.0,106.0,101.7,106.4,2.4
147,Emergency,70 - 79,127.5,131.0,129.1,125.9,1.6,2,129.1,131.0,126.8,131.5,2.4
148,Emergency,80 - 89,86.8,86.0,88.4,85.3,1.6,2,88.4,86.0,86.0,90.7,2.4
149,Emergency,90 - 99,19.3,18.0,20.9,17.7,1.6,2,18.4,18.0,16.0,20.8,2.4
150,Urgent,0 - 9,1.2,0.0,2.7,-0.4,1.6,2,1.2,0.0,-1.1,3.6,2.4
151,Urgent,10 - 19,3.6,5.0,5.2,2.0,1.6,2,2.8,5.0,0.4,5.2,2.4
152,Urgent,20 - 29,6.7,3.0,8.3,5.2,1.6,2,5.4,3.0,3.1,7.8,2.4
153,Urgent,30 - 39,3.7,6.0,5.3,2.1,1.6,2,3.6,6.0,1.3,6.0,2.4
154,Urgent,40 - 49,14.8,17.0,16.4,13.3,1.6,2,17.1,17.0,14.8,19.5,2.4
155,Urgent,50 - 59,46.4,44.0,48.0,44.8,1.6,2,46.5,44.0,44.2,48.9,2.4
156,Urgent,60 - 69,38.3,37.0,39.9,36.8,1.6,2,37.7,37.0,35.3,40.0,2.4
157,Urgent,70 - 79,40.6,44.0,42.2,39.1,1.6,2,36.1,44.0,33.8,38.5,2.4
158,Urgent,80 - 89,50.4,47.0,51.9,48.8,1.6,2,48.7,47.0,46.4,51.1,2.4
159,Urgent,90 - 99,1.6,4.0,3.2,0.0,1.6,2,6.3,4.0,4.0,8.7,2.4
160,Elective,0 - 9,-1.4,0.0,0.2,-3.0,1.6,2,-2.6,0.0,-4.9,-0.2,2.4
161,Elective,10 - 19,2.6,1.0,4.2,1.1,1.6,2,-0.3,1.0,-2.7,2.0,2.4
162,Elective,20 - 29,8.3,2.0,9.9,6.8,1.6,2,7.7,2.0,5.3,10.0,2.4
163,Elective,30 - 39,16.4,14.0,18.0,14.8,1.6,2,17.4,14.0,15.1,19.8,2.4
164,Elective,40 - 49,18.8,21.0,20.3,17.2,1.6,2,14.7,21.0,12.3,17.0,2.4
165,Elective,50 - 59,33.3,35.0,34.9,31.8,1.6,2,31.9,35.0,29.6,34.3,2.4
166,Elective,60 - 69,46.3,47.0,47.9,44.7,1.6,2,46.4,47.0,44.0,48.7,2.4
167,Elective,70 - 79,52.6,49.0,54.2,51.0,1.6,2,54.5,49.0,52.1,56.8,2.4
168,Elective,80 - 89,26.1,27.0,27.6,24.5,1.6,2,25.2,27.0,22.8,27.6,2.4
169,Elective,90 - 99,-1.6,0.0,-0.1,-3.2,1.6,2,-2.6,0.0,-5.0,-0.2,2.4
170,Newborn,0 - 9,-1.2,0.0,0.4,-2.8,1.6,2,-4.8,0.0,-7.2,-2.4,2.4
171,Newborn,10 - 19,-2.9,0.0,-1.3,-4.5,1.6,2,-4.0,0.0,-6.3,-1.6,2.4
172,Newborn,20 - 29,1.6,0.0,3.2,0.0,1.6,2,-1.9,0.0,-4.3,0.4,2.4
173,Newborn,30 - 39,0.8,0.0,2.3,-0.8,1.6,2,2.9,0.0,0.5,5.3,2.4
174,Newborn,40 - 49,-0.2,0.0,1.4,-1.8,1.6,2,2.0,0.0,-0.4,4.3,2.4
175,Newborn,50 - 59,-5.0,0.0,-3.4,-6.6,1.6,2,-5.3,0.0,-7.7,-3.0,2.4
176,Newborn,60 - 69,2.1,0.0,3.6,0.5,1.6,2,3.1,0.0,0.7,5.4,2.4
177,Newborn,70 - 79,-0.8,0.0,0.8,-2.4,1.6,2,4.0,0.0,1.7,6.4,2.4
178,Newborn,80 - 89,2.6,0.0,4.2,1.1,1.6,2,0.2,0.0,-2.2,2.5,2.4
179,Newborn,90 - 99,0.7,0.0,2.3,-0.8,1.6,2,-0.7,0.0,-3.0,1.7,2.4
180,Not Available,0 - 9,-2.8,0.0,-1.2,-4.3,1.6,2,-2.4,0.0,-4.8,-0.1,2.4
181,Not Available,10 - 19,-4.2,0.0,-2.7,-5.8,1.6,2,-5.7,0.0,-8.0,-3.3,2.4
182,Not Available,20 - 29,2.4,1.0,4.0,0.9,1.6,2,5.4,1.0,3.0,7.7,2.4
183,Not Available,30 - 39,2.6,3.0,4.2,1.1,1.6,2,0.8,3.0,-1.5,3.2,2.4
184,Not Available,40 - 49,5.0,5.0,6.6,3.5,1.6,2,5.7,5.0,3.3,8.0,2.4
185,Not Available,50 - 59,7.6,7.0,9.2,6.0,1.6,2,4.3,7.0,2.0,6.7,2.4
186,Not Available,60 - 69,6.0,8.0,7.6,4.5,1.6,2,4.7,8.0,2.4,7.1,2.4
187,Not Available,70 - 79,19.8,17.0,21.4,18.3,1.6,2,18.9,17.0,16.5,21.2,2.4
188,Not Available,80 - 89,11.5,11.0,13.0,9.9,1.6,2,9.8,11.0,7.4,12.1,2.4
189,Not Available,90 - 99,-0.3,0.0,1.3,-1.9,1.6,2,-3.2,0.0,-5.6,-0.9,2.4
190,Trauma Center,0 - 9,-4.0,0.0,-2.4,-5.5,1.6,2,-6.1,0.0,-8.4,-3.7,2.4
191,Trauma Center,10 - 19,-1.5,0.0,0.1,-3.1,1.6,2,-3.8,0.0,-6.1,-1.4,2.4
192,Trauma Center,20 - 29,-3.7,0.0,-2.1,-5.3,1.6,2,-4.6,0.0,-7.0,-2.2,2.4
193,Trauma Center,30 - 39,-0.7,0.0,0.9,-2.3,1.6,2,-1.0,0.0,-3.4,1.4,2.4
194,Trauma Center,40 - 49,1.4,0.0,3.0,-0.1,1.6,2,1.8,0.0,-0.6,4.1,2.4
195,Trauma Center,50 - 59,-5.5,0.0,-3.9,-7.1,1.6,2,-2.4,0.0,-4.8,-0.1,2.4
196,Trauma Center,60 - 69,-4.1,0.0,-2.5,-5.6,1.6,2,-6.5,0.0,-8.8,-4.1,2.4
197,Trauma Center,70 - 79,-1.8,0.0,-0.2,-3.3,1.6,2,-2.4,0.0,-4.8,-0.1,2.4
198,Trauma Center,80 - 89,3.9,0.0,5.5,2.3,1.6,2,4.2,0.0,1.9,6.6,2.4
199,Trauma Center,90 - 99,-2.9,0.0,-1.3,-4.5,1.6,2,-3.6,0.0,-6.0,-1.2,2.4
200,Not Mapped,0 - 9,-0.1,0.0,1.4,-1.7,1.6,2,-0.5,0.0,-2.8,1.9,2.4
201,Not Mapped,10 - 19,-0.3,0.0,1.2,-1.9,1.6,2,1.2,0.0,-1.2,3.5,2.4
202,Not Mapped,20 - 29,2.4,0.0,3.9,0.8,1.6,2,2.1,0.0,-0.3,4.5,2.4
203,Not Mapped,30 - 39,1.7,1.0,3.3,0.1,1.6,2,1.6,1.0,-0.7,4.0,2.4
204,Not Mapped,40 - 49,3.5,1.0,5.1,1.9,1.6,2,8.4,1.0,6.1,10.8,2.4
205,Not Mapped,50 - 59,1.7,2.0,3.3,0.1,1.6,2,1.8,2.0,-0.5,4.2,2.4
206,Not Mapped,60 - 69,-0.7,1.0,0.8,-2.3,1.6,2,-2.4,1.0,-4.7,0.0,2.4
207,Not Mapped,70 - 79,4.1,1.0,5.6,2.5,1.6,2,2.6,1.0,0.2,4.9,2.4
208,Not Mapped,80 - 89,-7.9,0.0,-6.3,-9.4,1.6,2,0.1,0.0,-2.3,2.4,2.4
209,Not Mapped,90 - 99,3.4,0.0,4.9,1.8,1.6,2,-0.1,0.0,-2.4,2.3,2.4
210,Emergency,0 - 9,1.6,0.0,2.8,0.4,1.2,3,0.7,0.0,-0.9,2.3,1.6
211,Emergency,10 - 19,6.8,7.0,8.0,5.6,1.2,3,7.2,7.0,5.7,8.8,1.6
212,Emergency,20 - 29,-1.5,8.0,-0.4,-2.7,1.2,3,-5.2,8.0,-6.8,-3.6,1.6
213,Emergency,30 - 39,39.2,38.0,40.3,38.0,1.2,3,39.7,38.0,38.1,41.2,1.6
214,Emergency,40 - 49,51.9,53.0,53.1,50.7,1.2,3,51.9,53.0,50.3,53.4,1.6
215,Emergency,50 - 59,89.8,92.0,91.0,88.7,1.2,3,89.3,92.0,87.8,90.9,1.6
216,Emergency,60 - 69,105.4,106.0,106.6,104.2,1.2,3,105.5,106.0,103.9,107.0,1.6
217,Emergency,70 - 79,128.0,131.0,129.2,126.8,1.2,3,127.5,131.0,125.9,129.1,1.6
218,Emergency,80 - 89,86.9,86.0,88.0,85.7,1.2,3,86.8,86.0,85.3,88.4,1.6
219,Emergency,90 - 99,18.9,18.0,20.0,17.7,1.2,3,19.3,18.0,17.7,20.9,1.6
220,Urgent,0 - 9,1.2,0.0,2.4,0.1,1.2,3,1.2,0.0,-0.4,2.7,1.6
221,Urgent,10 - 19,3.2,5.0,4.4,2.0,1.2,3,3.6,5.0,2.0,5.2,1.6
222,Urgent,20 - 29,5.7,3.0,6.8,4.5,1.2,3,6.7,3.0,5.2,8.3,1.6
223,Urgent,30 - 39,4.0,6.0,5.1,2.8,1.2,3,3.7,6.0,2.1,5.3,1.6
224,Urgent,40 - 49,16.1,17.0,17.3,15.0,1.2,3,14.8,17.0,13.3,16.4,1.6
225,Urgent,50 - 59,47.0,44.0,48.2,45.8,1.2,3,46.4,44.0,44.8,48.0,1.6
226,Urgent,60 - 69,39.4,37.0,40.5,38.2,1.2,3,38.3,37.0,36.8,39.9,1.6
227,Urgent,70 - 79,41.8,44.0,43.0,40.6,1.2,3,40.6,44.0,39.1,42.2,1.6
228,Urgent,80 - 89,49.0,47.0,50.2,47.8,1.2,3,50.4,47.0,48.8,51.9,1.6
229,Urgent,90 - 99,1.6,4.0,2.8,0.4,1.2,3,1.6,4.0,0.0,3.2,1.6
230,Elective,0 - 9,-1.0,0.0,0.2,-2.2,1.2,3,-1.4,0.0,-3.0,0.2,1.6
231,Elective,10 - 19,3.0,1.0,4.2,1.8,1.2,3,2.6,1.0,1.1,4.2,1.6
232,Elective,20 - 29,6.9,2.0,8.1,5.7,1.2,3,8.3,2.0,6.8,9.9,1.6
233,Elective,30 - 39,16.3,14.0,17.5,15.2,1.2,3,16.4,14.0,14.8,18.0,1.6
234,Elective,40 - 49,19.4,21.0,20.5,18.2,1.2,3,18.8,21.0,17.2,20.3,1.6
235,Elective,50 - 59,34.4,35.0,35.6,33.2,1.2,3,33.3,35.0,31.8,34.9,1.6
236,Elective,60 - 69,46.6,47.0,47.8,45.4,1.2,3,46.3,47.0,44.7,47.9,1.6
237,Elective,70 - 79,51.7,49.0,52.8,50.5,1.2,3,52.6,49.0,51.0,54.2,1.6
238,Elective,80 - 89,26.0,27.0,27.2,24.8,1.2,3,26.1,27.0,24.5,27.6,1.6
239,Elective,90 - 99,-2.9,0.0,-1.7,-4.1,1.2,3,-1.6,0.0,-3.2,-0.1,1.6
240,Newborn,0 - 9,-2.4,0.0,-1.2,-3.6,1.2,3,-1.2,0.0,-2.8,0.4,1.6
241,Newborn,10 - 19,0.6,0.0,1.8,-0.6,1.2,3,-2.9,0.0,-4.5,-1.3,1.6
242,Newborn,20 - 29,0.4,0.0,1.5,-0.8,1.2,3,1.6,0.0,0.0,3.2,1.6
243,Newborn,30 - 39,1.4,0.0,2.6,0.2,1.2,3,0.8,0.0,-0.8,2.3,1.6
244,Newborn,40 - 49,1.0,0.0,2.2,-0.2,1.2,3,-0.2,0.0,-1.8,1.4,1.6
245,Newborn,50 - 59,-3.4,0.0,-2.2,-4.5,1.2,3,-5.0,0.0,-6.6,-3.4,1.6
246,Newborn,60 - 69,1.7,0.0,2.9,0.5,1.2,3,2.1,0.0,0.5,3.6,1.6
247,Newborn,70 - 79,-1.6,0.0,-0.4,-2.7,1.2,3,-0.8,0.0,-2.4,0.8,1.6
248,Newborn,80 - 89,1.9,0.0,3.1,0.7,1.2,3,2.6,0.0,1.1,4.2,1.6
249,Newborn,90 - 99,0.3,0.0,1.4,-0.9,1.2,3,0.7,0.0,-0.8,2.3,1.6
250,Not Available,0 - 9,-1.9,0.0,-0.7,-3.1,1.2,3,-2.8,0.0,-4.3,-1.2,1.6
251,Not Available,10 - 19,-3.6,0.0,-2.4,-4.7,1.2,3,-4.2,0.0,-5.8,-2.7,1.6
252,Not Available,20 - 29,3.6,1.0,4.7,2.4,1.2,3,2.4,1.0,0.9,4.0,1.6
253,Not Available,30 - 39,4.1,3.0,5.3,3.0,1.2,3,2.6,3.0,1.1,4.2,1.6
254,Not Available,40 - 49,4.5,5.0,5.6,3.3,1.2,3,5.0,5.0,3.5,6.6,1.6
255,Not Available,50 - 59,6.2,7.0,7.4,5.0,1.2,3,7.6,7.0,6.0,9.2,1.6
256,Not Available,60 - 69,5.7,8.0,6.9,4.6,1.2,3,6.0,8.0,4.5,7.6,1.6
257,Not Available,70 - 79,19.1,17.0,20.3,17.9,1.2,3,19.8,17.0,18.3,21.4,1.6
258,Not Available,80 - 89,11.9,11.0,13.0,10.7,1.2,3,11.5,11.0,9.9,13.0,1.6
259,Not Available,90 - 99,-1.0,0.0,0.2,-2.1,1.2,3,-0.3,0.0,-1.9,1.3,1.6
260,Trauma Center,0 - 9,-2.0,0.0,-0.8,-3.1,1.2,3,-4.0,0.0,-5.5,-2.4,1.6
