,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
24,Newborn,7-8,-0.2,0.0,4.5,-5.0,4.7,0,,,,,
25,Newborn,9-10,-4.2,0.0,0.5,-8.9,4.7,0,,,,,
26,Newborn,11-12,0.3,0.0,5.0,-4.4,4.7,0,,,,,
27,Newborn,13-14,-1.7,0.0,3.0,-6.4,4.7,0,,,,,
28,Not Available,1-2,20.3,19.0,25.1,15.6,4.7,0,,,,,
29,Not Available,3-4,11.9,13.0,16.7,7.2,4.7,0,,,,,
30,Not Available,5-6,5.9,5.0,10.7,1.2,4.7,0,,,,,
31,Not Available,7-8,5.1,4.0,9.8,0.4,4.7,0,,,,,
32,Not Available,9-10,0.4,1.0,5.1,-4.3,4.7,0,,,,,
33,Not Available,11-12,0.3,1.0,5.0,-4.4,4.7,0,,,,,
34,Not Available,13-14,-0.8,0.0,3.9,-5.5,4.7,0,,,,,
35,Trauma Center,1-2,-6.1,0.0,-1.4,-10.8,4.7,0,,,,,
36,Trauma Center,3-4,-7.2,0.0,-2.5,-12.0,4.7,0,,,,,
37,Trauma Center,5-6,-6.2,0.0,-1.5,-10.9,4.7,0,,,,,
38,Trauma Center,7-8,1.7,0.0,6.4,-3.1,4.7,0,,,,,
39,Trauma Center,9-10,-9.5,0.0,-4.8,-14.2,4.7,0,,,,,
40,Trauma Center,11-12,-0.0,0.0,4.7,-4.7,4.7,0,,,,,
41,Trauma Center,13-14,-4.4,0.0,0.3,-9.1,4.7,0,,,,,
42,Not Mapped,1-2,6.1,5.0,10.8,1.4,4.7,0,,,,,
43,Not Mapped,3-4,-0.4,0.0,4.3,-5.1,4.7,0,,,,,
44,Not Mapped,5-6,10.9,1.0,15.6,6.2,4.7,0,,,,,
45,Not Mapped,7-8,-1.4,0.0,3.3,-6.1,4.7,0,,,,,
46,Not Mapped,9-10,-3.1,0.0,1.6,-7.8,4.7,0,,,,,
47,Not Mapped,11-12,1.5,0.0,6.2,-3.2,4.7,0,,,,,
48,Not Mapped,13-14,-1.2,0.0,3.5,-5.9,4.7,0,,,,,
49,Emergency,1-2,162.1,160.0,164.4,159.7,2.4,1,164.0,160.0,159.3,168.7,4.7
50,Emergency,3-4,177.1,178.0,179.4,174.7,2.4,1,174.6,178.0,169.9,179.3,4.7
51,Emergency,5-6,89.0,93.0,91.4,86.7,2.4,1,85.6,93.0,80.9,90.3,4.7
52,Emergency,7-8,45.8,46.0,48.2,43.5,2.4,1,44.9,46.0,40.2,49.6,4.7
53,Emergency,9-10,32.7,32.0,35.1,30.4,2.4,1,30.0,32.0,25.3,34.7,4.7
54,Emergency,11-12,23.9,24.0,26.3,21.6,2.4,1,24.2,24.0,19.5,28.9,4.7
55,Emergency,13-14,10.7,9.0,13.0,8.3,2.4,1,7.4,9.0,2.6,12.1,4.7
56,Urgent,1-2,47.9,53.0,50.3,45.6,2.4,1,48.0,53.0,43.3,52.7,4.7
57,Urgent,3-4,62.6,70.0,65.0,60.3,2.4,1,67.7,70.0,63.0,72.4,4.7
58,Urgent,5-6,43.0,37.0,45.4,40.7,2.4,1,43.0,37.0,38.3,47.7,4.7
59,Urgent,7-8,23.5,24.0,25.8,21.1,2.4,1,21.9,24.0,17.2,26.6,4.7
60,Urgent,9-10,12.6,13.0,14.9,10.2,2.4,1,14.9,13.0,10.2,19.6,4.7
61,Urgent,11-12,12.4,10.0,14.7,10.0,2.4,1,14.4,10.0,9.7,19.1,4.7
62,Urgent,13-14,6.7,2.0,9.0,4.3,2.4,1,5.2,2.0,0.5,9.9,4.7
63,Elective,1-2,67.9,72.0,70.3,65.5,2.4,1,68.3,72.0,63.6,73.1,4.7
64,Elective,3-4,49.2,54.0,51.6,46.9,2.4,1,46.1,54.0,41.4,50.8,4.7
65,Elective,5-6,23.9,29.0,26.2,21.5,2.4,1,20.5,29.0,15.8,25.2,4.7
66,Elective,7-8,16.7,18.0,19.1,14.4,2.4,1,14.9,18.0,10.2,19.7,4.7
67,Elective,9-10,27.8,17.0,30.2,25.5,2.4,1,36.5,17.0,31.7,41.2,4.7
68,Elective,11-12,3.8,5.0,6.2,1.5,2.4,1,4.0,5.0,-0.7,8.7,4.7
69,Elective,13-14,6.6,5.0,9.0,4.3,2.4,1,7.5,5.0,2.7,12.2,4.7
70,Newborn,1-2,3.1,0.0,5.4,0.7,2.4,1,0.1,0.0,-4.6,4.8,4.7
71,Newborn,3-4,2.2,0.0,4.5,-0.2,2.4,1,7.4,0.0,2.6,12.1,4.7
72,Newborn,5-6,-12.1,0.0,-9.7,-14.4,2.4,1,-5.1,0.0,-9.8,-0.3,4.7
73,Newborn,7-8,-3.4,0.0,-1.0,-5.7,2.4,1,-0.2,0.0,-5.0,4.5,4.7
74,Newborn,9-10,-2.4,0.0,-0.0,-4.7,2.4,1,-4.2,0.0,-8.9,0.5,4.7
75,Newborn,11-12,0.1,0.0,2.5,-2.2,2.4,1,0.3,0.0,-4.4,5.0,4.7
76,Newborn,13-14,-0.6,0.0,1.8,-2.9,2.4,1,-1.7,0.0,-6.4,3.0,4.7
77,Not Available,1-2,18.1,19.0,20.5,15.8,2.4,1,20.3,19.0,15.6,25.1,4.7
78,Not Available,3-4,12.2,13.0,14.5,9.8,2.4,1,11.9,13.0,7.2,16.7,4.7
79,Not Available,5-6,8.8,5.0,11.2,6.4,2.4,1,5.9,5.0,1.2,10.7,4.7
80,Not Available,7-8,4.0,4.0,6.4,1.7,2.4,1,5.1,4.0,0.4,9.8,4.7
81,Not Available,9-10,-5.1,1.0,-2.8,-7.5,2.4,1,0.4,1.0,-4.3,5.1,4.7
82,Not Available,11-12,3.3,1.0,5.7,1.0,2.4,1,0.3,1.0,-4.4,5.0,4.7
83,Not Available,13-14,0.0,0.0,2.4,-2.3,2.4,1,-0.8,0.0,-5.5,3.9,4.7
84,Trauma Center,1-2,-2.6,0.0,-0.2,-5.0,2.4,1,-6.1,0.0,-10.8,-1.4,4.7
85,Trauma Center,3-4,-0.2,0.0,2.2,-2.5,2.4,1,-7.2,0.0,-12.0,-2.5,4.7
86,Trauma Center,5-6,-2.7,0.0,-0.4,-5.1,2.4,1,-6.2,0.0,-10.9,-1.5,4.7
87,Trauma Center,7-8,-1.3,0.0,1.1,-3.7,2.4,1,1.7,0.0,-3.1,6.4,4.7
88,Trauma Center,9-10,-4.0,0.0,-1.6,-6.4,2.4,1,-9.5,0.0,-14.2,-4.8,4.7
89,Trauma Center,11-12,0.2,0.0,2.5,-2.2,2.4,1,-0.0,0.0,-4.7,4.7,4.7
90,Trauma Center,13-14,-8.9,0.0,-6.5,-11.3,2.4,1,-4.4,0.0,-9.1,0.3,4.7
91,Not Mapped,1-2,3.2,5.0,5.5,0.8,2.4,1,6.1,5.0,1.4,10.8,4.7
92,Not Mapped,3-4,-0.1,0.0,2.2,-2.5,2.4,1,-0.4,0.0,-5.1,4.3,4.7
93,Not Mapped,5-6,6.6,1.0,9.0,4.3,2.4,1,10.9,1.0,6.2,15.6,4.7
94,Not Mapped,7-8,0.5,0.0,2.9,-1.8,2.4,1,-1.4,0.0,-6.1,3.3,4.7
95,Not Mapped,9-10,2.0,0.0,4.3,-0.4,2.4,1,-3.1,0.0,-7.8,1.6,4.7
96,Not Mapped,11-12,-1.6,0.0,0.8,-3.9,2.4,1,1.5,0.0,-3.2,6.2,4.7
97,Not Mapped,13-14,-2.0,0.0,0.3,-4.4,2.4,1,-1.2,0.0,-5.9,3.5,4.7
98,Emergency,1-2,160.4,160.0,162.0,158.9,1.6,2,162.1,160.0,159.7,164.4,2.4
99,Emergency,3-4,178.7,178.0,180.3,177.1,1.6,2,177.1,178.0,174.7,179.4,2.4
100,Emergency,5-6,90.0,93.0,91.6,88.4,1.6,2,89.0,93.0,86.7,91.4,2.4
101,Emergency,7-8,45.0,46.0,46.6,43.5,1.6,2,45.8,46.0,43.5,48.2,2.4
102,Emergency,9-10,33.9,32.0,35.5,32.3,1.6,2,32.7,32.0,30.4,35.1,2.4
103,Emergency,11-12,23.9,24.0,25.4,22.3,1.6,2,23.9,24.0,21.6,26.3,2.4
104,Emergency,13-14,10.6,9.0,12.2,9.0,1.6,2,10.7,9.0,8.3,13.0,2.4
105,Urgent,1-2,50.3,53.0,51.8,48.7,1.6,2,47.9,53.0,45.6,50.3,2.4
106,Urgent,3-4,64.7,70.0,66.3,63.2,1.6,2,62.6,70.0,60.3,65.0,2.4
107,Urgent,5-6,41.1,37.0,42.7,39.6,1.6,2,43.0,37.0,40.7,45.4,2.4
108,Urgent,7-8,23.9,24.0,25.4,22.3,1.6,2,23.5,24.0,21.1,25.8,2.4
109,Urgent,9-10,11.1,13.0,12.7,9.5,1.6,2,12.6,13.0,10.2,14.9,2.4
110,Urgent,11-12,10.3,10.0,11.9,8.7,1.6,2,12.4,10.0,10.0,14.7,2.4
111,Urgent,13-14,5.9,2.0,7.4,4.3,1.6,2,6.7,2.0,4.3,9.0,2.4
112,Elective,1-2,69.6,72.0,71.2,68.0,1.6,2,67.9,72.0,65.5,70.3,2.4
113,Elective,3-4,51.9,54.0,53.5,50.3,1.6,2,49.2,54.0,46.9,51.6,2.4
114,Elective,5-6,23.3,29.0,24.9,21.8,1.6,2,23.9,29.0,21.5,26.2,2.4
115,Elective,7-8,16.6,18.0,18.2,15.0,1.6,2,16.7,18.0,14.4,19.1,2.4
116,Elective,9-10,24.5,17.0,26.1,23.0,1.6,2,27.8,17.0,25.5,30.2,2.4
117,Elective,11-12,4.2,5.0,5.8,2.6,1.6,2,3.8,5.0,1.5,6.2,2.4
118,Elective,13-14,7.0,5.0,8.6,5.5,1.6,2,6.6,5.0,4.3,9.0,2.4
119,Newborn,1-2,2.9,0.0,4.4,1.3,1.6,2,3.1,0.0,0.7,5.4,2.4
120,Newborn,3-4,-0.1,0.0,1.4,-1.7,1.6,2,2.2,0.0,-0.2,4.5,2.4
121,Newborn,5-6,-4.9,0.0,-3.4,-6.5,1.6,2,-12.1,0.0,-14.4,-9.7,2.4
122,Newborn,7-8,-0.8,0.0,0.8,-2.4,1.6,2,-3.4,0.0,-5.7,-1.0,2.4
123,Newborn,9-10,-3.4,0.0,-1.8,-5.0,1.6,2,-2.4,0.0,-4.7,-0.0,2.4
124,Newborn,11-12,-0.3,0.0,1.2,-1.9,1.6,2,0.1,0.0,-2.2,2.5,2.4
125,Newborn,13-14,-3.3,0.0,-1.7,-4.9,1.6,2,-0.6,0.0,-2.9,1.8,2.4
126,Not Available,1-2,19.4,19.0,21.0,17.9,1.6,2,18.1,19.0,15.8,20.5,2.4
127,Not Available,3-4,15.6,13.0,17.1,14.0,1.6,2,12.2,13.0,9.8,14.5,2.4
128,Not Available,5-6,10.6,5.0,12.2,9.0,1.6,2,8.8,5.0,6.4,11.2,2.4
129,Not Available,7-8,2.0,4.0,3.5,0.4,1.6,2,4.0,4.0,1.7,6.4,2.4
130,Not Available,9-10,-4.2,1.0,-2.6,-5.8,1.6,2,-5.1,1.0,-7.5,-2.8,2.4
131,Not Available,11-12,4.2,1.0,5.7,2.6,1.6,2,3.3,1.0,1.0,5.7,2.4
132,Not Available,13-14,0.8,0.0,2.3,-0.8,1.6,2,0.0,0.0,-2.3,2.4,2.4
133,Trauma Center,1-2,-1.9,0.0,-0.3,-3.4,1.6,2,-2.6,0.0,-5.0,-0.2,2.4
134,Trauma Center,3-4,-0.1,0.0,1.5,-1.7,1.6,2,-0.2,0.0,-2.5,2.2,2.4
135,Trauma Center,5-6,-2.7,0.0,-1.2,-4.3,1.6,2,-2.7,0.0,-5.1,-0.4,2.4
136,Trauma Center,7-8,-2.6,0.0,-1.1,-4.2,1.6,2,-1.3,0.0,-3.7,1.1,2.4
137,Trauma Center,9-10,-3.4,0.0,-1.9,-5.0,1.6,2,-4.0,0.0,-6.4,-1.6,2.4
138,Trauma Center,11-12,3.1,0.0,4.7,1.5,1.6,2,0.2,0.0,-2.2,2.5,2.4
139,Trauma Center,13-14,-4.8,0.0,-3.2,-6.4,1.6,2,-8.9,0.0,-11.3,-6.5,2.4
140,Not Mapped,1-2,5.0,5.0,6.5,3.4,1.6,2,3.2,5.0,0.8,5.5,2.4
141,Not Mapped,3-4,-2.7,0.0,-1.1,-4.3,1.6,2,-0.1,0.0,-2.5,2.2,2.4
142,Not Mapped,5-6,5.6,1.0,7.2,4.0,1.6,2,6.6,1.0,4.3,9.0,2.4
143,Not Mapped,7-8,3.3,0.0,4.9,1.8,1.6,2,0.5,0.0,-1.8,2.9,2.4
144,Not Mapped,9-10,-1.8,0.0,-0.2,-3.3,1.6,2,2.0,0.0,-0.4,4.3,2.4
145,Not Mapped,11-12,-0.8,0.0,0.8,-2.4,1.6,2,-1.6,0.0,-3.9,0.8,2.4
146,Not Mapped,13-14,-0.6,0.0,1.0,-2.2,1.6,2,-2.0,0.0,-4.4,0.3,2.4
147,Emergency,1-2,160.3,160.0,161.5,159.1,1.2,3,160.4,160.0,158.9,162.0,1.6
148,Emergency,3-4,177.5,178.0,178.7,176.3,1.2,3,178.7,178.0,177.1,180.3,1.6
149,Emergency,5-6,91.2,93.0,92.4,90.1,1.2,3,90.0,93.0,88.4,91.6,1.6
150,Emergency,7-8,45.0,46.0,46.2,43.8,1.2,3,45.0,46.0,43.5,46.6,1.6
151,Emergency,9-10,32.5,32.0,33.7,31.3,1.2,3,33.9,32.0,32.3,35.5,1.6
152,Emergency,11-12,24.1,24.0,25.3,22.9,1.2,3,23.9,24.0,22.3,25.4,1.6
153,Emergency,13-14,9.8,9.0,11.0,8.6,1.2,3,10.6,9.0,9.0,12.2,1.6
154,Urgent,1-2,51.6,53.0,52.8,50.4,1.2,3,50.3,53.0,48.7,51.8,1.6
155,Urgent,3-4,66.1,70.0,67.3,64.9,1.2,3,64.7,70.0,63.2,66.3,1.6
156,Urgent,5-6,39.6,37.0,40.8,38.4,1.2,3,41.1,37.0,39.6,42.7,1.6
157,Urgent,7-8,24.4,24.0,25.6,23.2,1.2,3,23.9,24.0,22.3,25.4,1.6
158,Urgent,9-10,8.1,13.0,9.2,6.9,1.2,3,11.1,13.0,9.5,12.7,1.6
159,Urgent,11-12,11.5,10.0,12.7,10.4,1.2,3,10.3,10.0,8.7,11.9,1.6
160,Urgent,13-14,4.2,2.0,5.3,3.0,1.2,3,5.9,2.0,4.3,7.4,1.6
161,Elective,1-2,70.2,72.0,71.4,69.0,1.2,3,69.6,72.0,68.0,71.2,1.6
162,Elective,3-4,53.6,54.0,54.8,52.5,1.2,3,51.9,54.0,50.3,53.5,1.6
163,Elective,5-6,24.7,29.0,25.9,23.6,1.2,3,23.3,29.0,21.8,24.9,1.6
164,Elective,7-8,16.9,18.0,18.1,15.7,1.2,3,16.6,18.0,15.0,18.2,1.6
165,Elective,9-10,21.9,17.0,23.1,20.8,1.2,3,24.5,17.0,23.0,26.1,1.6
166,Elective,11-12,3.9,5.0,5.0,2.7,1.2,3,4.2,5.0,2.6,5.8,1.6
167,Elective,13-14,6.8,5.0,8.0,5.6,1.2,3,7.0,5.0,5.5,8.6,1.6
168,Newborn,1-2,3.6,0.0,4.8,2.4,1.2,3,2.9,0.0,1.3,4.4,1.6
169,Newborn,3-4,0.0,0.0,1.2,-1.2,1.2,3,-0.1,0.0,-1.7,1.4,1.6
170,Newborn,5-6,-3.3,0.0,-2.1,-4.4,1.2,3,-4.9,0.0,-6.5,-3.4,1.6
171,Newborn,7-8,-1.3,0.0,-0.2,-2.5,1.2,3,-0.8,0.0,-2.4,0.8,1.6
172,Newborn,9-10,-3.1,0.0,-1.9,-4.3,1.2,3,-3.4,0.0,-5.0,-1.8,1.6
173,Newborn,11-12,-0.4,0.0,0.8,-1.6,1.2,3,-0.3,0.0,-1.9,1.2,1.6
174,Newborn,13-14,-4.9,0.0,-3.8,-6.1,1.2,3,-3.3,0.0,-4.9,-1.7,1.6
175,Not Available,1-2,19.2,19.0,20.4,18.0,1.2,3,19.4,19.0,17.9,21.0,1.6
176,Not Available,3-4,12.2,13.0,13.4,11.1,1.2,3,15.6,13.0,14.0,17.1,1.6
177,Not Available,5-6,9.6,5.0,10.8,8.4,1.2,3,10.6,5.0,9.0,12.2,1.6
178,Not Available,7-8,2.2,4.0,3.4,1.0,1.2,3,2.0,4.0,0.4,3.5,1.6
179,Not Available,9-10,-3.6,1.0,-2.4,-4.7,1.2,3,-4.2,1.0,-5.8,-2.6,1.6
180,Not Available,11-12,3.4,1.0,4.6,2.2,1.2,3,4.2,1.0,2.6,5.7,1.6
181,Not Available,13-14,-0.5,0.0,0.7,-1.6,1.2,3,0.8,0.0,-0.8,2.3,1.6
182,Trauma Center,1-2,-4.3,0.0,-3.1,-5.5,1.2,3,-1.9,0.0,-3.4,-0.3,1.6
183,Trauma Center,3-4,0.4,0.0,1.6,-0.7,1.2,3,-0.1,0.0,-1.7,1.5,1.6
184,Trauma Center,5-6,-1.0,0.0,0.2,-2.2,1.2,3,-2.7,0.0,-4.3,-1.2,1.6
185,Trauma Center,7-8,-0.8,0.0,0.3,-2.0,1.2,3,-2.6,0.0,-4.2,-1.1,1.6
186,Trauma Center,9-10,-2.5,0.0,-1.4,-3.7,1.2,3,-3.4,0.0,-5.0,-1.9,1.6
187,Trauma Center,11-12,2.2,0.0,3.3,1.0,1.2,3,3.1,0.0,1.5,4.7,1.6
188,Trauma Center,13-14,-3.0,0.0,-1.9,-4.2,1.2,3,-4.8,0.0,-6.4,-3.2,1.6
189,Not Mapped,1-2,4.5,5.0,5.6,3.3,1.2,3,5.0,5.0,3.4,6.5,1.6
190,Not Mapped,3-4,-2.6,0.0,-1.4,-3.7,1.2,3,-2.7,0.0,-4.3,-1.1,1.6
191,Not Mapped,5-6,3.9,1.0,5.1,2.7,1.2,3,5.6,1.0,4.0,7.2,1.6
192,Not Mapped,7-8,3.6,0.0,4.7,2.4,1.2,3,3.3,0.0,1.8,4.9,1.6
193,Not Mapped,9-10,0.6,0.0,1.7,-0.6,1.2,3,-1.8,0.0,-3.3,-0.2,1.6
194,Not Mapped,11-12,-1.6,0.0,-0.4,-2.8,1.2,3,-0.8,0.0,-2.4,0.8,1.6
195,Not Mapped,13-14,1.4,0.0,2.6,0.2,1.2,3,-0.6,0.0,-2.2,1.0,1.6
196,Emergency,1-2,160.5,160.0,161.4,159.5,0.9,4,160.3,160.0,159.1,161.5,1.2
197,Emergency,3-4,176.9,178.0,177.8,175.9,0.9,4,177.5,178.0,176.3,178.7,1.2
198,Emergency,5-6,92.2,93.0,93.1,91.3,0.9,4,91.2,93.0,90.1,92.4,1.2
199,Emergency,7-8,45.1,46.0,46.0,44.1,0.9,4,45.0,46.0,43.8,46.2,1.2
200,Emergency,9-10,31.0,32.0,31.9,30.0,0.9,4,32.5,32.0,31.3,33.7,1.2
201,Emergency,11-12,24.2,24.0,25.2,23.3,0.9,4,24.1,24.0,22.9,25.3,1.2
202,Emergency,13-14,8.9,9.0,9.9,8.0,0.9,4,9.8,9.0,8.6,11.0,1.2
203,Urgent,1-2,51.7,53.0,52.7,50.8,0.9,4,51.6,53.0,50.4,52.8,1.2
204,Urgent,3-4,68.2,70.0,69.1,67.3,0.9,4,66.1,70.0,64.9,67.3,1.2
205,Urgent,5-6,40.4,37.0,41.3,39.4,0.9,4,39.6,37.0,38.4,40.8,1.2
206,Urgent,7-8,24.0,24.0,25.0,23.1,0.9,4,24.4,24.0,23.2,25.6,1.2
207,Urgent,9-10,8.6,13.0,9.5,7.6,0.9,4,8.1,13.0,6.9,9.2,1.2
208,Urgent,11-12,12.1,10.0,13.1,11.2,0.9,4,11.5,10.0,10.4,12.7,1.2
209,Urgent,13-14,4.0,2.0,5.0,3.1,0.9,4,4.2,2.0,3.0,5.3,1.2
210,Elective,1-2,70.8,72.0,71.8,69.9,0.9,4,70.2,72.0,69.0,71.4,1.2
211,Elective,3-4,55.1,54.0,56.1,54.2,0.9,4,53.6,54.0,52.5,54.8,1.2
212,Elective,5-6,26.2,29.0,27.2,25.3,0.9,4,24.7,29.0,23.6,25.9,1.2
213,Elective,7-8,15.7,18.0,16.6,14.8,0.9,4,16.9,18.0,15.7,18.1,1.2
214,Elective,9-10,23.0,17.0,24.0,22.1,0.9,4,21.9,17.0,20.8,23.1,1.2
215,Elective,11-12,5.2,5.0,6.1,4.2,0.9,4,3.9,5.0,2.7,5.0,1.2
216,Elective,13-14,6.3,5.0,7.2,5.3,0.9,4,6.8,5.0,5.6,8.0,1.2
217,Newborn,1-2,2.8,0.0,3.8,1.9,0.9,4,3.6,0.0,2.4,4.8,1.2
218,Newborn,3-4,0.5,0.0,1.4,-0.5,0.9,4,0.0,0.0,-1.2,1.2,1.2
219,Newborn,5-6,-1.9,0.0,-1.0,-2.8,0.9,4,-3.3,0.0,-4.4,-2.1,1.2
220,Newborn,7-8,-1.9,0.0,-1.0,-2.9,0.9,4,-1.3,0.0,-2.5,-0.2,1.2
221,Newborn,9-10,-2.7,0.0,-1.8,-3.7,0.9,4,-3.1,0.0,-4.3,-1.9,1.2
222,Newborn,11-12,-2.0,0.0,-1.0,-2.9,0.9,4,-0.4,0.0,-1.6,0.8,1.2
223,Newborn,13-14,-5.3,0.0,-4.3,-6.2,0.9,4,-4.9,0.0,-6.1,-3.8,1.2
224,Not Available,1-2,19.3,19.0,20.2,18.3,0.9,4,19.2,19.0,18.0,20.4,1.2
225,Not Available,3-4,14.1,13.0,15.0,13.2,0.9,4,12.2,13.0,11.1,13.4,1.2
226,Not Available,5-6,8.2,5.0,9.1,7.3,0.9,4,9.6,5.0,8.4,10.8,1.2
227,Not Available,7-8,3.9,4.0,4.9,3.0,0.9,4,2.2,4.0,1.0,3.4,1.2
228,Not Available,9-10,-2.7,1.0,-1.7,-3.6,0.9,4,-3.6,1.0,-4.7,-2.4,1.2
229,Not Available,11-12,3.2,1.0,4.2,2.3,0.9,4,3.4,1.0,2.2,4.6,1.2
230,Not Available,13-14,-2.0,0.0,-1.1,-3.0,0.9,4,-0.5,0.0,-1.6,0.7,1.2
231,Trauma Center,1-2,-4.0,0.0,-3.0,-4.9,0.9,4,-4.3,0.0,-5.5,-3.1,1.2
232,Trauma Center,3-4,-0.1,0.0,0.9,-1.0,0.9,4,0.4,0.0,-0.7,1.6,1.2
233,Trauma Center,5-6,-0.3,0.0,0.7,-1.2,0.9,4,-1.0,0.0,-2.2,0.2,1.2
234,Trauma Center,7-8,0.2,0.0,1.2,-0.7,0.9,4,-0.8,0.0,-2.0,0.3,1.2
235,Trauma Center,9-10,0.7,0.0,1.7,-0.2,0.9,4,-2.5,0.0,-3.7,-1.4,1.2
236,Trauma Center,11-12,2.1,0.0,3.0,1.2,0.9,4,2.2,0.0,1.0,3.3,1.2
237,Trauma Center,13-14,-2.6,0.0,-1.6,-3.5,0.9,4,-3.0,0.0,-4.2,-1.9,1.2
238,Not Mapped,1-2,5.9,5.0,6.9,5.0,0.9,4,4.5,5.0,3.3,5.6,1.2
239,Not Mapped,3-4,-1.2,0.0,-0.3,-2.1,0.9,4,-2.6,0.0,-3.7,-1.4,1.2
240,Not Mapped,5-6,2.0,1.0,2.9,1.1,0.9,4,3.9,1.0,2.7,5.1,1.2
241,Not Mapped,7-8,2.4,0.0,3.3,1.4,0.9,4,3.6,0.0,2.4,4.7,1.2
242,Not Mapped,9-10,0.9,0.0,1.8,-0.1,0.9,4,0.6,0.0,-0.6,1.7,1.2
243,Not Mapped,11-12,-1.7,0.0,-0.8,-2.7,0.9,4,-1.6,0.0,-2.8,-0.4,1.2
244,Not Mapped,13-14,0.4,0.0,1.3,-0.6,0.9,4,1.4,0.0,0.2,2.6,1.2
245,Emergency,1-2,160.5,160.0,161.2,159.7,0.8,5,160.5,160.0,159.5,161.4,0.9
246,Emergency,3-4,177.7,178.0,178.5,177.0,0.8,5,176.9,178.0,175.9,177.8,0.9
247,Emergency,5-6,92.4,93.0,93.2,91.6,0.8,5,92.2,93.0,91.3,93.1,0.9
248,Emergency,7-8,47.9,46.0,48.7,47.1,0.8,5,45.1,46.0,44.1,46.0,0.9
249,Emergency,9-10,32.2,32.0,33.0,31.4,0.8,5,31.0,32.0,30.0,31.9,0.9
250,Emergency,11-12,24.2,24.0,25.0,23.5,0.8,5,24.2,24.0,23.3,25.2,0.9
251,Emergency,13-14,9.2,9.0,10.0,8.4,0.8,5,8.9,9.0,8.0,9.9,0.9
252,Urgent,1-2,51.5,53.0,52.3,50.7,0.8,5,51.7,53.0,50.8,52.7,0.9
253,Urgent,3-4,68.4,70.0,69.2,67.6,0.8,5,68.2,70.0,67.3,69.1,0.9
254,Urgent,5-6,40.6,37.0,41.4,39.8,0.8,5,40.4,37.0,39.4,41.3,0.9
255,Urgent,7-8,22.7,24.0,23.5,21.9,0.8,5,24.0,24.0,23.1,25.0,0.9
256,Urgent,9-10,9.4,13.0,10.1,8.6,0.8,5,8.6,13.0,7.6,9.5,0.9
257,Urgent,11-12,11.4,10.0,12.2,10.6,0.8,5,12.1,10.0,11.2,13.1,0.9
258,Urgent,13-14,3.6,2.0,4.4,2.8,0.8,5,4.0,2.0,3.1,5.0,0.9
259,Elective,1-2,71.2,72.0,71.9,70.4,0.8,5,70.8,72.0,69.9,71.8,0.9
260,Elective,3-4,55.5,54.0,56.3,54.8,0.8,5,55.1,54.0,54.2,56.1,0.9
261,Elective,5-6,27.8,29.0,28.5,27.0,0.8,5,26.2,29.0,25.3,27.2,0.9
262,Elective,7-8,15.4,18.0,16.2,14.6,0.8,5,15.7,18.0,14.8,16.6,0.9
263,Elective,9-10,23.0,17.0,23.8,22.2,0.8,5,23.0,17.0,22.1,24.0,0.9
264,Elective,11-12,5.6,5.0,6.4,4.8,0.8,5,5.2,5.0,4.2,6.1,0.9
