,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
38,Newborn,80 - 89,1.7,0.0,6.4,-3.1,4.7,0,,,,,
39,Newborn,90 - 99,0.2,0.0,5.0,-4.5,4.7,0,,,,,
40,Not Available,0 - 9,-12.0,0.0,-7.3,-16.7,4.7,0,,,,,
41,Not Available,10 - 19,-2.0,0.0,2.8,-6.7,4.7,0,,,,,
42,Not Available,20 - 29,18.5,1.0,23.2,13.8,4.7,0,,,,,
43,Not Available,30 - 39,0.3,3.0,5.1,-4.4,4.7,0,,,,,
44,Not Available,40 - 49,-0.2,5.0,4.5,-4.9,4.7,0,,,,,
45,Not Available,50 - 59,-4.4,7.0,0.3,-9.1,4.7,0,,,,,
46,Not Available,60 - 69,6.7,8.0,11.4,2.0,4.7,0,,,,,
47,Not Available,70 - 79,20.2,17.0,24.9,15.5,4.7,0,,,,,
48,Not Available,80 - 89,8.2,11.0,12.9,3.5,4.7,0,,,,,
49,Not Available,90 - 99,6.8,0.0,11.5,2.1,4.7,0,,,,,
50,Trauma Center,0 - 9,-12.7,0.0,-8.0,-17.4,4.7,0,,,,,
51,Trauma Center,10 - 19,2.8,0.0,7.5,-1.9,4.7,0,,,,,
52,Trauma Center,20 - 29,1.5,0.0,6.3,-3.2,4.7,0,,,,,
53,Trauma Center,30 - 39,0.1,0.0,4.8,-4.6,4.7,0,,,,,
54,Trauma Center,40 - 49,-2.1,0.0,2.6,-6.8,4.7,0,,,,,
55,Trauma Center,50 - 59,1.3,0.0,6.0,-3.4,4.7,0,,,,,
56,Trauma Center,60 - 69,2.7,0.0,7.4,-2.0,4.7,0,,,,,
57,Trauma Center,70 - 79,-0.2,0.0,4.5,-4.9,4.7,0,,,,,
58,Trauma Center,80 - 89,12.4,0.0,17.1,7.7,4.7,0,,,,,
59,Trauma Center,90 - 99,-0.0,0.0,4.7,-4.7,4.7,0,,,,,
60,Not Mapped,0 - 9,-0.5,0.0,4.2,-5.2,4.7,0,,,,,
61,Not Mapped,10 - 19,-2.2,0.0,2.5,-6.9,4.7,0,,,,,
62,Not Mapped,20 - 29,7.3,0.0,12.0,2.6,4.7,0,,,,,
63,Not Mapped,30 - 39,2.6,1.0,7.3,-2.2,4.7,0,,,,,
64,Not Mapped,40 - 49,2.3,1.0,7.0,-2.4,4.7,0,,,,,
65,Not Mapped,50 - 59,-6.8,2.0,-2.1,-11.5,4.7,0,,,,,
66,Not Mapped,60 - 69,6.6,1.0,11.3,1.9,4.7,0,,,,,
67,Not Mapped,70 - 79,0.4,1.0,5.1,-4.3,4.7,0,,,,,
68,Not Mapped,80 - 89,-0.2,0.0,4.5,-4.9,4.7,0,,,,,
69,Not Mapped,90 - 99,-4.3,0.0,0.4,-9.1,4.7,0,,,,,
70,Emergency,0 - 9,-2.5,0.0,-0.1,-4.8,2.4,1,1.2,0.0,-3.5,5.9,4.7
71,Emergency,10 - 19,5.0,7.0,7.4,2.7,2.4,1,7.0,7.0,2.3,11.8,4.7
72,Emergency,20 - 29,9.9,8.0,12.2,7.5,2.4,1,12.7,8.0,8.0,17.4,4.7
73,Emergency,30 - 39,35.7,38.0,38.1,33.4,2.4,1,34.6,38.0,29.9,39.3,4.7
74,Emergency,40 - 49,51.1,53.0,53.5,48.8,2.4,1,57.1,53.0,52.3,61.8,4.7
75,Emergency,50 - 59,91.9,92.0,94.3,89.6,2.4,1,94.3,92.0,89.6,99.0,4.7
76,Emergency,60 - 69,105.1,106.0,107.5,102.8,2.4,1,107.3,106.0,102.6,112.1,4.7
77,Emergency,70 - 79,136.8,131.0,139.1,134.4,2.4,1,143.4,131.0,138.7,148.1,4.7
78,Emergency,80 - 89,86.7,86.0,89.1,84.4,2.4,1,83.8,86.0,79.1,88.5,4.7
79,Emergency,90 - 99,14.5,18.0,16.9,12.2,2.4,1,8.4,18.0,3.7,13.1,4.7
80,Urgent,0 - 9,0.4,0.0,2.7,-2.0,2.4,1,4.0,0.0,-0.8,8.7,4.7
81,Urgent,10 - 19,6.7,5.0,9.1,4.3,2.4,1,7.1,5.0,2.4,11.8,4.7
82,Urgent,20 - 29,-2.2,3.0,0.2,-4.5,2.4,1,-7.6,3.0,-12.3,-2.9,4.7
83,Urgent,30 - 39,3.4,6.0,5.8,1.1,2.4,1,1.0,6.0,-3.7,5.7,4.7
84,Urgent,40 - 49,16.7,17.0,19.1,14.4,2.4,1,15.3,17.0,10.6,20.0,4.7
85,Urgent,50 - 59,44.7,44.0,47.1,42.4,2.4,1,45.6,44.0,40.8,50.3,4.7
86,Urgent,60 - 69,39.3,37.0,41.6,36.9,2.4,1,41.3,37.0,36.6,46.0,4.7
87,Urgent,70 - 79,45.5,44.0,47.9,43.1,2.4,1,40.9,44.0,36.2,45.6,4.7
88,Urgent,80 - 89,47.5,47.0,49.8,45.1,2.4,1,48.3,47.0,43.5,53.0,4.7
89,Urgent,90 - 99,5.4,4.0,7.7,3.0,2.4,1,5.7,4.0,1.0,10.4,4.7
90,Elective,0 - 9,0.3,0.0,2.7,-2.0,2.4,1,2.9,0.0,-1.8,7.6,4.7
91,Elective,10 - 19,3.9,1.0,6.2,1.5,2.4,1,4.3,1.0,-0.4,9.0,4.7
92,Elective,20 - 29,0.6,2.0,3.0,-1.8,2.4,1,-1.1,2.0,-5.8,3.6,4.7
93,Elective,30 - 39,16.9,14.0,19.3,14.6,2.4,1,21.6,14.0,16.9,26.4,4.7
94,Elective,40 - 49,23.1,21.0,25.5,20.8,2.4,1,20.8,21.0,16.1,25.6,4.7
95,Elective,50 - 59,29.4,35.0,31.8,27.1,2.4,1,36.4,35.0,31.6,41.1,4.7
96,Elective,60 - 69,44.7,47.0,47.0,42.3,2.4,1,44.1,47.0,39.4,48.8,4.7
97,Elective,70 - 79,56.9,49.0,59.3,54.6,2.4,1,52.2,49.0,47.5,56.9,4.7
98,Elective,80 - 89,26.2,27.0,28.6,23.8,2.4,1,25.5,27.0,20.8,30.2,4.7
99,Elective,90 - 99,-0.6,0.0,1.8,-2.9,2.4,1,-1.8,0.0,-6.5,2.9,4.7
100,Newborn,0 - 9,4.3,0.0,6.7,2.0,2.4,1,3.6,0.0,-1.2,8.3,4.7
101,Newborn,10 - 19,-2.2,0.0,0.2,-4.5,2.4,1,0.4,0.0,-4.3,5.1,4.7
102,Newborn,20 - 29,-1.1,0.0,1.3,-3.4,2.4,1,-3.2,0.0,-7.9,1.5,4.7
103,Newborn,30 - 39,3.4,0.0,5.8,1.0,2.4,1,1.9,0.0,-2.8,6.6,4.7
104,Newborn,40 - 49,-1.5,0.0,0.9,-3.8,2.4,1,1.1,0.0,-3.6,5.8,4.7
105,Newborn,50 - 59,-0.3,0.0,2.1,-2.6,2.4,1,0.2,0.0,-4.5,4.9,4.7
106,Newborn,60 - 69,0.4,0.0,2.8,-1.9,2.4,1,0.5,0.0,-4.2,5.2,4.7
107,Newborn,70 - 79,-6.3,0.0,-3.9,-8.6,2.4,1,-12.3,0.0,-17.1,-7.6,4.7
108,Newborn,80 - 89,2.0,0.0,4.3,-0.4,2.4,1,1.7,0.0,-3.1,6.4,4.7
109,Newborn,90 - 99,0.4,0.0,2.8,-2.0,2.4,1,0.2,0.0,-4.5,5.0,4.7
110,Not Available,0 - 9,-6.3,0.0,-4.0,-8.7,2.4,1,-12.0,0.0,-16.7,-7.3,4.7
111,Not Available,10 - 19,-2.0,0.0,0.3,-4.4,2.4,1,-2.0,0.0,-6.7,2.8,4.7
112,Not Available,20 - 29,5.6,1.0,7.9,3.2,2.4,1,18.5,1.0,13.8,23.2,4.7
113,Not Available,30 - 39,3.3,3.0,5.7,1.0,2.4,1,0.3,3.0,-4.4,5.1,4.7
114,Not Available,40 - 49,3.0,5.0,5.4,0.7,2.4,1,-0.2,5.0,-4.9,4.5,4.7
115,Not Available,50 - 59,0.1,7.0,2.4,-2.3,2.4,1,-4.4,7.0,-9.1,0.3,4.7
116,Not Available,60 - 69,8.0,8.0,10.4,5.7,2.4,1,6.7,8.0,2.0,11.4,4.7
117,Not Available,70 - 79,19.9,17.0,22.2,17.5,2.4,1,20.2,17.0,15.5,24.9,4.7
118,Not Available,80 - 89,9.7,11.0,12.1,7.4,2.4,1,8.2,11.0,3.5,12.9,4.7
119,Not Available,90 - 99,5.4,0.0,7.7,3.0,2.4,1,6.8,0.0,2.1,11.5,4.7
120,Trauma Center,0 - 9,-8.4,0.0,-6.0,-10.7,2.4,1,-12.7,0.0,-17.4,-8.0,4.7
121,Trauma Center,10 - 19,2.8,0.0,5.2,0.4,2.4,1,2.8,0.0,-1.9,7.5,4.7
122,Trauma Center,20 - 29,3.2,0.0,5.5,0.8,2.4,1,1.5,0.0,-3.2,6.3,4.7
123,Trauma Center,30 - 39,1.8,0.0,4.1,-0.6,2.4,1,0.1,0.0,-4.6,4.8,4.7
124,Trauma Center,40 - 49,-1.0,0.0,1.3,-3.4,2.4,1,-2.1,0.0,-6.8,2.6,4.7
125,Trauma Center,50 - 59,0.4,0.0,2.8,-1.9,2.4,1,1.3,0.0,-3.4,6.0,4.7
126,Trauma Center,60 - 69,0.6,0.0,3.0,-1.7,2.4,1,2.7,0.0,-2.0,7.4,4.7
127,Trauma Center,70 - 79,0.0,0.0,2.4,-2.3,2.4,1,-0.2,0.0,-4.9,4.5,4.7
128,Trauma Center,80 - 89,10.8,0.0,13.2,8.5,2.4,1,12.4,0.0,7.7,17.1,4.7
129,Trauma Center,90 - 99,3.3,0.0,5.6,0.9,2.4,1,-0.0,0.0,-4.7,4.7,4.7
130,Not Mapped,0 - 9,-0.9,0.0,1.5,-3.3,2.4,1,-0.5,0.0,-5.2,4.2,4.7
131,Not Mapped,10 - 19,0.6,0.0,2.9,-1.8,2.4,1,-2.2,0.0,-6.9,2.5,4.7
132,Not Mapped,20 - 29,3.2,0.0,5.6,0.8,2.4,1,7.3,0.0,2.6,12.0,4.7
133,Not Mapped,30 - 39,-5.2,1.0,-2.8,-7.5,2.4,1,2.6,1.0,-2.2,7.3,4.7
134,Not Mapped,40 - 49,-0.8,1.0,1.5,-3.2,2.4,1,2.3,1.0,-2.4,7.0,4.7
135,Not Mapped,50 - 59,-1.6,2.0,0.7,-4.0,2.4,1,-6.8,2.0,-11.5,-2.1,4.7
136,Not Mapped,60 - 69,4.9,1.0,7.2,2.5,2.4,1,6.6,1.0,1.9,11.3,4.7
137,Not Mapped,70 - 79,0.3,1.0,2.7,-2.1,2.4,1,0.4,1.0,-4.3,5.1,4.7
138,Not Mapped,80 - 89,-1.0,0.0,1.4,-3.3,2.4,1,-0.2,0.0,-4.9,4.5,4.7
139,Not Mapped,90 - 99,-1.6,0.0,0.7,-4.0,2.4,1,-4.3,0.0,-9.1,0.4,4.7
140,Emergency,0 - 9,-2.3,0.0,-0.7,-3.9,1.6,2,-2.5,0.0,-4.8,-0.1,2.4
141,Emergency,10 - 19,12.6,7.0,14.1,11.0,1.6,2,5.0,7.0,2.7,7.4,2.4
142,Emergency,20 - 29,9.7,8.0,11.3,8.2,1.6,2,9.9,8.0,7.5,12.2,2.4
143,Emergency,30 - 39,38.8,38.0,40.4,37.2,1.6,2,35.7,38.0,33.4,38.1,2.4
144,Emergency,40 - 49,52.3,53.0,53.9,50.7,1.6,2,51.1,53.0,48.8,53.5,2.4
145,Emergency,50 - 59,92.1,92.0,93.7,90.5,1.6,2,91.9,92.0,89.6,94.3,2.4
146,Emergency,60 - 69,105.7,106.0,107.3,104.1,1.6,2,105.1,106.0,102.8,107.5,2.4
147,Emergency,70 - 79,132.1,131.0,133.6,130.5,1.6,2,136.8,131.0,134.4,139.1,2.4
148,Emergency,80 - 89,87.5,86.0,89.1,85.9,1.6,2,86.7,86.0,84.4,89.1,2.4
149,Emergency,90 - 99,15.8,18.0,17.4,14.2,1.6,2,14.5,18.0,12.2,16.9,2.4
150,Urgent,0 - 9,0.5,0.0,2.1,-1.0,1.6,2,0.4,0.0,-2.0,2.7,2.4
151,Urgent,10 - 19,11.8,5.0,13.4,10.2,1.6,2,6.7,5.0,4.3,9.1,2.4
152,Urgent,20 - 29,-0.7,3.0,0.8,-2.3,1.6,2,-2.2,3.0,-4.5,0.2,2.4
153,Urgent,30 - 39,4.2,6.0,5.7,2.6,1.6,2,3.4,6.0,1.1,5.8,2.4
154,Urgent,40 - 49,15.3,17.0,16.9,13.7,1.6,2,16.7,17.0,14.4,19.1,2.4
155,Urgent,50 - 59,44.2,44.0,45.8,42.6,1.6,2,44.7,44.0,42.4,47.1,2.4
156,Urgent,60 - 69,40.5,37.0,42.1,38.9,1.6,2,39.3,37.0,36.9,41.6,2.4
157,Urgent,70 - 79,44.5,44.0,46.1,42.9,1.6,2,45.5,44.0,43.1,47.9,2.4
158,Urgent,80 - 89,47.3,47.0,48.9,45.7,1.6,2,47.5,47.0,45.1,49.8,2.4
159,Urgent,90 - 99,3.8,4.0,5.4,2.3,1.6,2,5.4,4.0,3.0,7.7,2.4
160,Elective,0 - 9,0.1,0.0,1.7,-1.5,1.6,2,0.3,0.0,-2.0,2.7,2.4
161,Elective,10 - 19,5.4,1.0,7.0,3.9,1.6,2,3.9,1.0,1.5,6.2,2.4
162,Elective,20 - 29,-0.8,2.0,0.8,-2.4,1.6,2,0.6,2.0,-1.8,3.0,2.4
163,Elective,30 - 39,15.0,14.0,16.6,13.5,1.6,2,16.9,14.0,14.6,19.3,2.4
164,Elective,40 - 49,22.6,21.0,24.2,21.0,1.6,2,23.1,21.0,20.8,25.5,2.4
165,Elective,50 - 59,34.5,35.0,36.0,32.9,1.6,2,29.4,35.0,27.1,31.8,2.4
166,Elective,60 - 69,43.8,47.0,45.4,42.3,1.6,2,44.7,47.0,42.3,47.0,2.4
167,Elective,70 - 79,54.9,49.0,56.5,53.3,1.6,2,56.9,49.0,54.6,59.3,2.4
168,Elective,80 - 89,27.3,27.0,28.8,25.7,1.6,2,26.2,27.0,23.8,28.6,2.4
169,Elective,90 - 99,-0.4,0.0,1.2,-1.9,1.6,2,-0.6,0.0,-2.9,1.8,2.4
170,Newborn,0 - 9,5.1,0.0,6.6,3.5,1.6,2,4.3,0.0,2.0,6.7,2.4
171,Newborn,10 - 19,-2.4,0.0,-0.8,-3.9,1.6,2,-2.2,0.0,-4.5,0.2,2.4
172,Newborn,20 - 29,-0.4,0.0,1.2,-2.0,1.6,2,-1.1,0.0,-3.4,1.3,2.4
173,Newborn,30 - 39,2.8,0.0,4.4,1.3,1.6,2,3.4,0.0,1.0,5.8,2.4
174,Newborn,40 - 49,-1.2,0.0,0.4,-2.8,1.6,2,-1.5,0.0,-3.8,0.9,2.4
175,Newborn,50 - 59,2.8,0.0,4.3,1.2,1.6,2,-0.3,0.0,-2.6,2.1,2.4
176,Newborn,60 - 69,-1.3,0.0,0.3,-2.8,1.6,2,0.4,0.0,-1.9,2.8,2.4
177,Newborn,70 - 79,-6.8,0.0,-5.2,-8.4,1.6,2,-6.3,0.0,-8.6,-3.9,2.4
178,Newborn,80 - 89,1.3,0.0,2.8,-0.3,1.6,2,2.0,0.0,-0.4,4.3,2.4
179,Newborn,90 - 99,-0.6,0.0,1.0,-2.2,1.6,2,0.4,0.0,-2.0,2.8,2.4
180,Not Available,0 - 9,-2.0,0.0,-0.4,-3.5,1.6,2,-6.3,0.0,-8.7,-4.0,2.4
181,Not Available,10 - 19,-4.8,0.0,-3.3,-6.4,1.6,2,-2.0,0.0,-4.4,0.3,2.4
182,Not Available,20 - 29,1.0,1.0,2.6,-0.6,1.6,2,5.6,1.0,3.2,7.9,2.4
183,Not Available,30 - 39,2.8,3.0,4.4,1.2,1.6,2,3.3,3.0,1.0,5.7,2.4
184,Not Available,40 - 49,4.4,5.0,6.0,2.8,1.6,2,3.0,5.0,0.7,5.4,2.4
185,Not Available,50 - 59,0.1,7.0,1.7,-1.4,1.6,2,0.1,7.0,-2.3,2.4,2.4
186,Not Available,60 - 69,7.5,8.0,9.1,5.9,1.6,2,8.0,8.0,5.7,10.4,2.4
187,Not Available,70 - 79,17.9,17.0,19.4,16.3,1.6,2,19.9,17.0,17.5,22.2,2.4
188,Not Available,80 - 89,9.6,11.0,11.1,8.0,1.6,2,9.7,11.0,7.4,12.1,2.4
189,Not Available,90 - 99,3.6,0.0,5.2,2.0,1.6,2,5.4,0.0,3.0,7.7,2.4
190,Trauma Center,0 - 9,-9.6,0.0,-8.0,-11.2,1.6,2,-8.4,0.0,-10.7,-6.0,2.4
191,Trauma Center,10 - 19,2.1,0.0,3.7,0.5,1.6,2,2.8,0.0,0.4,5.2,2.4
192,Trauma Center,20 - 29,1.8,0.0,3.3,0.2,1.6,2,3.2,0.0,0.8,5.5,2.4
193,Trauma Center,30 - 39,-2.5,0.0,-0.9,-4.0,1.6,2,1.8,0.0,-0.6,4.1,2.4
194,Trauma Center,40 - 49,-5.1,0.0,-3.5,-6.7,1.6,2,-1.0,0.0,-3.4,1.3,2.4
195,Trauma Center,50 - 59,-1.1,0.0,0.5,-2.7,1.6,2,0.4,0.0,-1.9,2.8,2.4
196,Trauma Center,60 - 69,2.0,0.0,3.6,0.4,1.6,2,0.6,0.0,-1.7,3.0,2.4
197,Trauma Center,70 - 79,0.7,0.0,2.2,-0.9,1.6,2,0.0,0.0,-2.3,2.4,2.4
198,Trauma Center,80 - 89,7.3,0.0,8.8,5.7,1.6,2,10.8,0.0,8.5,13.2,2.4
199,Trauma Center,90 - 99,4.7,0.0,6.3,3.1,1.6,2,3.3,0.0,0.9,5.6,2.4
200,Not Mapped,0 - 9,-0.4,0.0,1.2,-2.0,1.6,2,-0.9,0.0,-3.3,1.5,2.4
201,Not Mapped,10 - 19,-1.7,0.0,-0.1,-3.3,1.6,2,0.6,0.0,-1.8,2.9,2.4
202,Not Mapped,20 - 29,3.1,0.0,4.6,1.5,1.6,2,3.2,0.0,0.8,5.6,2.4
203,Not Mapped,30 - 39,-3.1,1.0,-1.6,-4.7,1.6,2,-5.2,1.0,-7.5,-2.8,2.4
204,Not Mapped,40 - 49,-0.1,1.0,1.5,-1.7,1.6,2,-0.8,1.0,-3.2,1.5,2.4
205,Not Mapped,50 - 59,0.3,2.0,1.9,-1.3,1.6,2,-1.6,2.0,-4.0,0.7,2.4
206,Not Mapped,60 - 69,0.0,1.0,1.6,-1.5,1.6,2,4.9,1.0,2.5,7.2,2.4
207,Not Mapped,70 - 79,3.3,1.0,4.8,1.7,1.6,2,0.3,1.0,-2.1,2.7,2.4
208,Not Mapped,80 - 89,-0.2,0.0,1.4,-1.8,1.6,2,-1.0,0.0,-3.3,1.4,2.4
209,Not Mapped,90 - 99,-3.0,0.0,-1.4,-4.6,1.6,2,-1.6,0.0,-4.0,0.7,2.4
210,Emergency,0 - 9,-2.7,0.0,-1.5,-3.9,1.2,3,-2.3,0.0,-3.9,-0.7,1.6
211,Emergency,10 - 19,10.7,7.0,11.9,9.5,1.2,3,12.6,7.0,11.0,14.1,1.6
212,Emergency,20 - 29,9.6,8.0,10.8,8.5,1.2,3,9.7,8.0,8.2,11.3,1.6
213,Emergency,30 - 39,38.3,38.0,39.5,37.2,1.2,3,38.8,38.0,37.2,40.4,1.6
214,Emergency,40 - 49,52.0,53.0,53.2,50.9,1.2,3,52.3,53.0,50.7,53.9,1.6
215,Emergency,50 - 59,93.2,92.0,94.4,92.0,1.2,3,92.1,92.0,90.5,93.7,1.6
216,Emergency,60 - 69,105.8,106.0,107.0,104.7,1.2,3,105.7,106.0,104.1,107.3,1.6
217,Emergency,70 - 79,132.2,131.0,133.4,131.0,1.2,3,132.1,131.0,130.5,133.6,1.6
218,Emergency,80 - 89,88.1,86.0,89.3,86.9,1.2,3,87.5,86.0,85.9,89.1,1.6
219,Emergency,90 - 99,15.7,18.0,16.9,14.6,1.2,3,15.8,18.0,14.2,17.4,1.6
220,Urgent,0 - 9,-0.2,0.0,1.0,-1.4,1.2,3,0.5,0.0,-1.0,2.1,1.6
221,Urgent,10 - 19,9.8,5.0,11.0,8.7,1.2,3,11.8,5.0,10.2,13.4,1.6
222,Urgent,20 - 29,1.5,3.0,2.7,0.4,1.2,3,-0.7,3.0,-2.3,0.8,1.6
223,Urgent,30 - 39,4.6,6.0,5.8,3.4,1.2,3,4.2,6.0,2.6,5.7,1.6
224,Urgent,40 - 49,17.6,17.0,18.7,16.4,1.2,3,15.3,17.0,13.7,16.9,1.6
225,Urgent,50 - 59,44.3,44.0,45.5,43.1,1.2,3,44.2,44.0,42.6,45.8,1.6
226,Urgent,60 - 69,38.9,37.0,40.1,37.7,1.2,3,40.5,37.0,38.9,42.1,1.6
227,Urgent,70 - 79,44.1,44.0,45.3,42.9,1.2,3,44.5,44.0,42.9,46.1,1.6
228,Urgent,80 - 89,47.7,47.0,48.8,46.5,1.2,3,47.3,47.0,45.7,48.9,1.6
229,Urgent,90 - 99,2.6,4.0,3.8,1.4,1.2,3,3.8,4.0,2.3,5.4,1.6
230,Elective,0 - 9,0.3,0.0,1.5,-0.8,1.2,3,0.1,0.0,-1.5,1.7,1.6
231,Elective,10 - 19,5.8,1.0,7.0,4.6,1.2,3,5.4,1.0,3.9,7.0,1.6
232,Elective,20 - 29,-0.9,2.0,0.3,-2.1,1.2,3,-0.8,2.0,-2.4,0.8,1.6
233,Elective,30 - 39,15.1,14.0,16.3,13.9,1.2,3,15.0,14.0,13.5,16.6,1.6
234,Elective,40 - 49,22.7,21.0,23.9,21.5,1.2,3,22.6,21.0,21.0,24.2,1.6
235,Elective,50 - 59,34.2,35.0,35.3,33.0,1.2,3,34.5,35.0,32.9,36.0,1.6
236,Elective,60 - 69,43.8,47.0,45.0,42.7,1.2,3,43.8,47.0,42.3,45.4,1.6
237,Elective,70 - 79,53.4,49.0,54.6,52.3,1.2,3,54.9,49.0,53.3,56.5,1.6
238,Elective,80 - 89,27.3,27.0,28.5,26.2,1.2,3,27.3,27.0,25.7,28.8,1.6
239,Elective,90 - 99,-0.1,0.0,1.1,-1.3,1.2,3,-0.4,0.0,-1.9,1.2,1.6
240,Newborn,0 - 9,4.8,0.0,5.9,3.6,1.2,3,5.1,0.0,3.5,6.6,1.6
241,Newborn,10 - 19,-2.6,0.0,-1.4,-3.8,1.2,3,-2.4,0.0,-3.9,-0.8,1.6
242,Newborn,20 - 29,-0.2,0.0,1.0,-1.4,1.2,3,-0.4,0.0,-2.0,1.2,1.6
243,Newborn,30 - 39,0.0,0.0,1.2,-1.2,1.2,3,2.8,0.0,1.3,4.4,1.6
244,Newborn,40 - 49,-1.0,0.0,0.2,-2.2,1.2,3,-1.2,0.0,-2.8,0.4,1.6
245,Newborn,50 - 59,1.8,0.0,3.0,0.7,1.2,3,2.8,0.0,1.2,4.3,1.6
246,Newborn,60 - 69,-0.5,0.0,0.7,-1.7,1.2,3,-1.3,0.0,-2.8,0.3,1.6
247,Newborn,70 - 79,-5.0,0.0,-3.8,-6.2,1.2,3,-6.8,0.0,-8.4,-5.2,1.6
248,Newborn,80 - 89,1.8,0.0,3.0,0.6,1.2,3,1.3,0.0,-0.3,2.8,1.6
249,Newborn,90 - 99,0.7,0.0,1.9,-0.4,1.2,3,-0.6,0.0,-2.2,1.0,1.6
250,Not Available,0 - 9,-1.8,0.0,-0.7,-3.0,1.2,3,-2.0,0.0,-3.5,-0.4,1.6
251,Not Available,10 - 19,-3.2,0.0,-2.0,-4.4,1.2,3,-4.8,0.0,-6.4,-3.3,1.6
252,Not Available,20 - 29,0.9,1.0,2.1,-0.3,1.2,3,1.0,1.0,-0.6,2.6,1.6
253,Not Available,30 - 39,2.4,3.0,3.6,1.2,1.2,3,2.8,3.0,1.2,4.4,1.6
254,Not Available,40 - 49,5.2,5.0,6.4,4.0,1.2,3,4.4,5.0,2.8,6.0,1.6
255,Not Available,50 - 59,5.6,7.0,6.8,4.4,1.2,3,0.1,7.0,-1.4,1.7,1.6
256,Not Available,60 - 69,6.2,8.0,7.3,5.0,1.2,3,7.5,8.0,5.9,9.1,1.6
257,Not Available,70 - 79,18.4,17.0,19.6,17.2,1.2,3,17.9,17.0,16.3,19.4,1.6
258,Not Available,80 - 89,10.5,11.0,11.6,9.3,1.2,3,9.6,11.0,8.0,11.1,1.6
259,Not Available,90 - 99,1.5,0.0,2.7,0.3,1.2,3,3.6,0.0,2.0,5.2,1.6
260,Trauma Center,0 - 9,-7.1,0.0,-5.9,-8.2,1.2,3,-9.6,0.0,-11.2,-8.0,1.6
261,Trauma Center,10 - 19,1.9,0.0,3.1,0.7,1.2,3,2.1,0.0,0.5,3.7,1.6
