,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
119,45-54,Never married,27.9,33.0,29.4,26.3,1.6,2,25.0,33.0,22.6,27.3,2.4
120,55-64,"Now married, spouse present",93.5,92.0,95.1,92.0,1.6,2,93.7,92.0,91.4,96.1,2.4
121,55-64,"Now Married, spouse absent",5.1,7.0,6.6,3.5,1.6,2,5.3,7.0,2.9,7.7,2.4
122,55-64,Widowed,2.9,8.0,4.5,1.3,1.6,2,5.0,8.0,2.6,7.3,2.4
123,55-64,Divorced,24.1,25.0,25.7,22.6,1.6,2,23.6,25.0,21.2,25.9,2.4
124,55-64,Separated,7.1,7.0,8.7,5.5,1.6,2,7.7,7.0,5.3,10.0,2.4
125,55-64,Never married,28.6,25.0,30.2,27.1,1.6,2,27.9,25.0,25.5,30.3,2.4
126,65-74,"Now married, spouse present",91.2,91.0,92.7,89.6,1.6,2,91.5,91.0,89.2,93.9,2.4
127,65-74,"Now Married, spouse absent",-2.2,4.0,-0.7,-3.8,1.6,2,-5.9,4.0,-8.2,-3.5,2.4
128,65-74,Widowed,28.0,24.0,29.6,26.4,1.6,2,29.9,24.0,27.6,32.3,2.4
129,65-74,Divorced,28.2,24.0,29.8,26.7,1.6,2,26.1,24.0,23.7,28.4,2.4
130,65-74,Separated,3.4,1.0,5.0,1.9,1.6,2,3.2,1.0,0.8,5.6,2.4
131,65-74,Never married,15.2,17.0,16.8,13.6,1.6,2,14.3,17.0,11.9,16.7,2.4
132,75-84,"Now married, spouse present",22.3,20.0,23.9,20.8,1.6,2,23.1,20.0,20.8,25.5,2.4
133,75-84,"Now Married, spouse absent",4.4,2.0,6.0,2.8,1.6,2,4.4,2.0,2.1,6.8,2.4
134,75-84,Widowed,9.4,15.0,11.0,7.8,1.6,2,5.4,15.0,3.1,7.8,2.4
135,75-84,Divorced,19.8,13.0,21.4,18.2,1.6,2,16.0,13.0,13.6,18.3,2.4
136,75-84,Separated,5.4,0.0,7.0,3.8,1.6,2,9.5,0.0,7.1,11.8,2.4
137,75-84,Never married,2.3,3.0,3.9,0.8,1.6,2,2.3,3.0,-0.1,4.6,2.4
138,85-99,"Now married, spouse present",3.1,4.0,4.7,1.6,1.6,2,3.5,4.0,1.1,5.8,2.4
139,85-99,"Now Married, spouse absent",-1.5,0.0,0.1,-3.1,1.6,2,-1.7,0.0,-4.1,0.7,2.4
140,85-99,Widowed,14.0,14.0,15.5,12.4,1.6,2,14.0,14.0,11.7,16.4,2.4
141,85-99,Divorced,0.4,3.0,1.9,-1.2,1.6,2,-1.1,3.0,-3.4,1.3,2.4
142,85-99,Separated,0.1,1.0,1.6,-1.5,1.6,2,0.6,1.0,-1.7,3.0,2.4
143,85-99,Never married,-0.2,0.0,1.4,-1.7,1.6,2,1.9,0.0,-0.4,4.3,2.4
144,15-24,"Now married, spouse present",4.4,4.0,5.6,3.3,1.2,3,4.2,4.0,2.6,5.8,1.6
145,15-24,"Now Married, spouse absent",3.8,2.0,5.0,2.6,1.2,3,3.8,2.0,2.2,5.3,1.6
146,15-24,Widowed,-2.2,0.0,-1.0,-3.4,1.2,3,-3.2,0.0,-4.8,-1.6,1.6
147,15-24,Divorced,2.2,0.0,3.4,1.0,1.2,3,2.7,0.0,1.2,4.3,1.6
148,15-24,Separated,-3.8,0.0,-2.6,-5.0,1.2,3,-5.3,0.0,-6.9,-3.7,1.6
149,15-24,Never married,136.9,137.0,138.1,135.7,1.2,3,137.3,137.0,135.7,138.8,1.6
150,25-34,"Now married, spouse present",44.8,47.0,46.0,43.6,1.2,3,43.8,47.0,42.2,45.4,1.6
151,25-34,"Now Married, spouse absent",2.6,6.0,3.8,1.5,1.2,3,2.0,6.0,0.5,3.6,1.6
152,25-34,Widowed,-2.3,0.0,-1.1,-3.5,1.2,3,-2.2,0.0,-3.8,-0.7,1.6
153,25-34,Divorced,-3.2,2.0,-2.0,-4.4,1.2,3,-2.8,2.0,-4.4,-1.2,1.6
154,25-34,Separated,2.8,1.0,4.0,1.6,1.2,3,3.8,1.0,2.2,5.3,1.6
155,25-34,Never married,97.7,102.0,98.8,96.5,1.2,3,100.3,102.0,98.7,101.8,1.6
156,35-44,"Now married, spouse present",84.2,84.0,85.4,83.1,1.2,3,86.7,84.0,85.1,88.2,1.6
157,35-44,"Now Married, spouse absent",8.0,8.0,9.1,6.8,1.2,3,8.6,8.0,7.0,10.2,1.6
158,35-44,Widowed,1.5,0.0,2.6,0.3,1.2,3,2.4,0.0,0.8,3.9,1.6
159,35-44,Divorced,13.0,10.0,14.2,11.8,1.2,3,13.8,10.0,12.2,15.4,1.6
160,35-44,Separated,4.9,7.0,6.1,3.7,1.2,3,3.3,7.0,1.7,4.9,1.6
161,35-44,Never married,46.6,43.0,47.7,45.4,1.2,3,47.4,43.0,45.9,49.0,1.6
162,45-54,"Now married, spouse present",81.0,82.0,82.2,79.8,1.2,3,79.0,82.0,77.4,80.5,1.6
163,45-54,"Now Married, spouse absent",4.7,4.0,5.9,3.5,1.2,3,4.3,4.0,2.7,5.8,1.6
164,45-54,Widowed,2.8,3.0,3.9,1.6,1.2,3,2.7,3.0,1.1,4.3,1.6
165,45-54,Divorced,23.1,18.0,24.2,21.9,1.2,3,24.4,18.0,22.8,26.0,1.6
166,45-54,Separated,4.5,7.0,5.6,3.3,1.2,3,3.6,7.0,2.0,5.2,1.6
167,45-54,Never married,28.2,33.0,29.4,27.1,1.2,3,27.9,33.0,26.3,29.4,1.6
168,55-64,"Now married, spouse present",96.3,92.0,97.5,95.1,1.2,3,93.5,92.0,92.0,95.1,1.6
169,55-64,"Now Married, spouse absent",6.2,7.0,7.4,5.0,1.2,3,5.1,7.0,3.5,6.6,1.6
170,55-64,Widowed,3.3,8.0,4.5,2.1,1.2,3,2.9,8.0,1.3,4.5,1.6
171,55-64,Divorced,23.2,25.0,24.3,22.0,1.2,3,24.1,25.0,22.6,25.7,1.6
172,55-64,Separated,8.7,7.0,9.9,7.5,1.2,3,7.1,7.0,5.5,8.7,1.6
173,55-64,Never married,29.2,25.0,30.3,28.0,1.2,3,28.6,25.0,27.1,30.2,1.6
174,65-74,"Now married, spouse present",91.7,91.0,92.9,90.6,1.2,3,91.2,91.0,89.6,92.7,1.6
175,65-74,"Now Married, spouse absent",-1.7,4.0,-0.5,-2.9,1.2,3,-2.2,4.0,-3.8,-0.7,1.6
176,65-74,Widowed,27.8,24.0,29.0,26.6,1.2,3,28.0,24.0,26.4,29.6,1.6
177,65-74,Divorced,26.4,24.0,27.6,25.2,1.2,3,28.2,24.0,26.7,29.8,1.6
178,65-74,Separated,1.8,1.0,3.0,0.7,1.2,3,3.4,1.0,1.9,5.0,1.6
179,65-74,Never married,15.5,17.0,16.6,14.3,1.2,3,15.2,17.0,13.6,16.8,1.6
180,75-84,"Now married, spouse present",22.7,20.0,23.9,21.6,1.2,3,22.3,20.0,20.8,23.9,1.6
181,75-84,"Now Married, spouse absent",2.8,2.0,4.0,1.7,1.2,3,4.4,2.0,2.8,6.0,1.6
182,75-84,Widowed,11.3,15.0,12.5,10.2,1.2,3,9.4,15.0,7.8,11.0,1.6
183,75-84,Divorced,18.3,13.0,19.4,17.1,1.2,3,19.8,13.0,18.2,21.4,1.6
184,75-84,Separated,4.7,0.0,5.9,3.5,1.2,3,5.4,0.0,3.8,7.0,1.6
185,75-84,Never married,2.7,3.0,3.9,1.5,1.2,3,2.3,3.0,0.8,3.9,1.6
186,85-99,"Now married, spouse present",3.1,4.0,4.3,2.0,1.2,3,3.1,4.0,1.6,4.7,1.6
187,85-99,"Now Married, spouse absent",-1.1,0.0,0.1,-2.3,1.2,3,-1.5,0.0,-3.1,0.1,1.6
188,85-99,Widowed,13.7,14.0,14.8,12.5,1.2,3,14.0,14.0,12.4,15.5,1.6
189,85-99,Divorced,1.6,3.0,2.8,0.4,1.2,3,0.4,3.0,-1.2,1.9,1.6
190,85-99,Separated,-0.1,1.0,1.0,-1.3,1.2,3,0.1,1.0,-1.5,1.6,1.6
191,85-99,Never married,0.6,0.0,1.8,-0.5,1.2,3,-0.2,0.0,-1.7,1.4,1.6
192,15-24,"Now married, spouse present",5.1,4.0,6.1,4.2,0.9,4,4.4,4.0,3.3,5.6,1.2
193,15-24,"Now Married, spouse absent",3.6,2.0,4.5,2.6,0.9,4,3.8,2.0,2.6,5.0,1.2
194,15-24,Widowed,-1.5,0.0,-0.6,-2.5,0.9,4,-2.2,0.0,-3.4,-1.0,1.2
195,15-24,Divorced,2.8,0.0,3.7,1.8,0.9,4,2.2,0.0,1.0,3.4,1.2
196,15-24,Separated,-2.7,0.0,-1.7,-3.6,0.9,4,-3.8,0.0,-5.0,-2.6,1.2
197,15-24,Never married,136.5,137.0,137.5,135.6,0.9,4,136.9,137.0,135.7,138.1,1.2
198,25-34,"Now married, spouse present",45.3,47.0,46.2,44.4,0.9,4,44.8,47.0,43.6,46.0,1.2
199,25-34,"Now Married, spouse absent",3.7,6.0,4.6,2.7,0.9,4,2.6,6.0,1.5,3.8,1.2
200,25-34,Widowed,-1.2,0.0,-0.2,-2.1,0.9,4,-2.3,0.0,-3.5,-1.1,1.2
201,25-34,Divorced,-2.8,2.0,-1.9,-3.8,0.9,4,-3.2,2.0,-4.4,-2.0,1.2
202,25-34,Separated,2.6,1.0,3.6,1.7,0.9,4,2.8,1.0,1.6,4.0,1.2
203,25-34,Never married,99.9,102.0,100.9,99.0,0.9,4,97.7,102.0,96.5,98.8,1.2
204,35-44,"Now married, spouse present",83.8,84.0,84.8,82.9,0.9,4,84.2,84.0,83.1,85.4,1.2
205,35-44,"Now Married, spouse absent",7.9,8.0,8.8,6.9,0.9,4,8.0,8.0,6.8,9.1,1.2
206,35-44,Widowed,1.3,0.0,2.2,0.3,0.9,4,1.5,0.0,0.3,2.6,1.2
207,35-44,Divorced,15.0,10.0,16.0,14.1,0.9,4,13.0,10.0,11.8,14.2,1.2
208,35-44,Separated,5.4,7.0,6.4,4.5,0.9,4,4.9,7.0,3.7,6.1,1.2
209,35-44,Never married,46.9,43.0,47.8,45.9,0.9,4,46.6,43.0,45.4,47.7,1.2
210,45-54,"Now married, spouse present",81.2,82.0,82.1,80.2,0.9,4,81.0,82.0,79.8,82.2,1.2
211,45-54,"Now Married, spouse absent",4.2,4.0,5.2,3.3,0.9,4,4.7,4.0,3.5,5.9,1.2
212,45-54,Widowed,2.6,3.0,3.5,1.6,0.9,4,2.8,3.0,1.6,3.9,1.2
213,45-54,Divorced,22.6,18.0,23.5,21.7,0.9,4,23.1,18.0,21.9,24.2,1.2
214,45-54,Separated,4.3,7.0,5.2,3.3,0.9,4,4.5,7.0,3.3,5.6,1.2
215,45-54,Never married,28.3,33.0,29.3,27.4,0.9,4,28.2,33.0,27.1,29.4,1.2
216,55-64,"Now married, spouse present",95.7,92.0,96.6,94.8,0.9,4,96.3,92.0,95.1,97.5,1.2
217,55-64,"Now Married, spouse absent",6.2,7.0,7.1,5.2,0.9,4,6.2,7.0,5.0,7.4,1.2
218,55-64,Widowed,3.7,8.0,4.6,2.7,0.9,4,3.3,8.0,2.1,4.5,1.2
219,55-64,Divorced,23.3,25.0,24.2,22.3,0.9,4,23.2,25.0,22.0,24.3,1.2
220,55-64,Separated,7.2,7.0,8.1,6.2,0.9,4,8.7,7.0,7.5,9.9,1.2
221,55-64,Never married,28.2,25.0,29.2,27.3,0.9,4,29.2,25.0,28.0,30.3,1.2
222,65-74,"Now married, spouse present",91.5,91.0,92.5,90.6,0.9,4,91.7,91.0,90.6,92.9,1.2
223,65-74,"Now Married, spouse absent",-0.6,4.0,0.3,-1.6,0.9,4,-1.7,4.0,-2.9,-0.5,1.2
224,65-74,Widowed,25.1,24.0,26.1,24.2,0.9,4,27.8,24.0,26.6,29.0,1.2
225,65-74,Divorced,25.5,24.0,26.5,24.6,0.9,4,26.4,24.0,25.2,27.6,1.2
226,65-74,Separated,0.4,1.0,1.4,-0.5,0.9,4,1.8,1.0,0.7,3.0,1.2
227,65-74,Never married,14.2,17.0,15.2,13.3,0.9,4,15.5,17.0,14.3,16.6,1.2
228,75-84,"Now married, spouse present",22.6,20.0,23.5,21.6,0.9,4,22.7,20.0,21.6,23.9,1.2
229,75-84,"Now Married, spouse absent",3.4,2.0,4.3,2.5,0.9,4,2.8,2.0,1.7,4.0,1.2
230,75-84,Widowed,11.2,15.0,12.1,10.3,0.9,4,11.3,15.0,10.2,12.5,1.2
231,75-84,Divorced,17.0,13.0,17.9,16.1,0.9,4,18.3,13.0,17.1,19.4,1.2
232,75-84,Separated,4.9,0.0,5.9,4.0,0.9,4,4.7,0.0,3.5,5.9,1.2
233,75-84,Never married,2.7,3.0,3.6,1.7,0.9,4,2.7,3.0,1.5,3.9,1.2
234,85-99,"Now married, spouse present",5.0,4.0,6.0,4.1,0.9,4,3.1,4.0,2.0,4.3,1.2
235,85-99,"Now Married, spouse absent",-3.8,0.0,-2.8,-4.7,0.9,4,-1.1,0.0,-2.3,0.1,1.2
236,85-99,Widowed,13.6,14.0,14.6,12.7,0.9,4,13.7,14.0,12.5,14.8,1.2
237,85-99,Divorced,2.0,3.0,2.9,1.0,0.9,4,1.6,3.0,0.4,2.8,1.2
238,85-99,Separated,-0.1,1.0,0.8,-1.1,0.9,4,-0.1,1.0,-1.3,1.0,1.2
239,85-99,Never married,0.3,0.0,1.3,-0.6,0.9,4,0.6,0.0,-0.5,1.8,1.2
240,15-24,"Now married, spouse present",3.1,4.0,3.9,2.4,0.8,5,5.1,4.0,4.2,6.1,0.9
241,15-24,"Now Married, spouse absent",2.2,2.0,3.0,1.4,0.8,5,3.6,2.0,2.6,4.5,0.9
242,15-24,Widowed,-1.2,0.0,-0.5,-2.0,0.8,5,-1.5,0.0,-2.5,-0.6,0.9
243,15-24,Divorced,1.4,0.0,2.2,0.7,0.8,5,2.8,0.0,1.8,3.7,0.9
244,15-24,Separated,-2.5,0.0,-1.7,-3.3,0.8,5,-2.7,0.0,-3.6,-1.7,0.9
245,15-24,Never married,136.3,137.0,137.0,135.5,0.8,5,136.5,137.0,135.6,137.5,0.9
246,25-34,"Now married, spouse present",45.6,47.0,46.3,44.8,0.8,5,45.3,47.0,44.4,46.2,0.9
247,25-34,"Now Married, spouse absent",3.7,6.0,4.5,3.0,0.8,5,3.7,6.0,2.7,4.6,0.9
248,25-34,Widowed,0.2,0.0,1.0,-0.6,0.8,5,-1.2,0.0,-2.1,-0.2,0.9
249,25-34,Divorced,-0.5,2.0,0.3,-1.3,0.8,5,-2.8,2.0,-3.8,-1.9,0.9
250,25-34,Separated,2.7,1.0,3.5,1.9,0.8,5,2.6,1.0,1.7,3.6,0.9
251,25-34,Never married,99.5,102.0,100.3,98.8,0.8,5,99.9,102.0,99.0,100.9,0.9
252,35-44,"Now married, spouse present",83.8,84.0,84.6,83.0,0.8,5,83.8,84.0,82.9,84.8,0.9
253,35-44,"Now Married, spouse absent",8.4,8.0,9.1,7.6,0.8,5,7.9,8.0,6.9,8.8,0.9
254,35-44,Widowed,1.4,0.0,2.2,0.6,0.8,5,1.3,0.0,0.3,2.2,0.9
255,35-44,Divorced,14.4,10.0,15.2,13.6,0.8,5,15.0,10.0,14.1,16.0,0.9
256,35-44,Separated,6.1,7.0,6.9,5.3,0.8,5,5.4,7.0,4.5,6.4,0.9
257,35-44,Never married,46.8,43.0,47.5,46.0,0.8,5,46.9,43.0,45.9,47.8,0.9
258,45-54,"Now married, spouse present",81.3,82.0,82.1,80.5,0.8,5,81.2,82.0,80.2,82.1,0.9
259,45-54,"Now Married, spouse absent",3.3,4.0,4.1,2.5,0.8,5,4.2,4.0,3.3,5.2,0.9
260,45-54,Widowed,2.5,3.0,3.3,1.7,0.8,5,2.6,3.0,1.6,3.5,0.9
261,45-54,Divorced,22.6,18.0,23.4,21.9,0.8,5,22.6,18.0,21.7,23.5,0.9
