,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
166,Elective,11-12,6.6,8.0,7.7,5.4,1.2,3,6.3,8.0,4.7,7.8,1.6
167,Elective,13-14,4.5,5.0,5.7,3.3,1.2,3,3.3,5.0,1.7,4.8,1.6
168,Newborn,1-2,-0.8,0.0,0.4,-2.0,1.2,3,-0.6,0.0,-2.2,1.0,1.6
169,Newborn,3-4,-2.4,0.0,-1.3,-3.6,1.2,3,-1.6,0.0,-3.2,-0.0,1.6
170,Newborn,5-6,5.7,0.0,6.9,4.6,1.2,3,6.5,0.0,5.0,8.1,1.6
171,Newborn,7-8,2.7,0.0,3.9,1.6,1.2,3,5.4,0.0,3.9,7.0,1.6
172,Newborn,9-10,0.2,0.0,1.4,-1.0,1.2,3,2.1,0.0,0.5,3.7,1.6
173,Newborn,11-12,1.1,0.0,2.3,-0.1,1.2,3,0.9,0.0,-0.7,2.4,1.6
174,Newborn,13-14,2.8,0.0,4.0,1.6,1.2,3,1.4,0.0,-0.2,2.9,1.6
175,Not Available,1-2,18.7,18.0,19.9,17.5,1.2,3,19.5,18.0,17.9,21.1,1.6
176,Not Available,3-4,18.5,21.0,19.7,17.3,1.2,3,19.1,21.0,17.6,20.7,1.6
177,Not Available,5-6,8.4,7.0,9.6,7.2,1.2,3,9.1,7.0,7.6,10.7,1.6
178,Not Available,7-8,7.9,5.0,9.1,6.8,1.2,3,8.8,5.0,7.2,10.3,1.6
179,Not Available,9-10,0.1,0.0,1.3,-1.1,1.2,3,-1.1,0.0,-2.6,0.5,1.6
180,Not Available,11-12,3.5,1.0,4.7,2.3,1.2,3,4.5,1.0,2.9,6.1,1.6
181,Not Available,13-14,-0.7,0.0,0.5,-1.9,1.2,3,-1.8,0.0,-3.4,-0.3,1.6
182,Trauma Center,1-2,-0.7,0.0,0.5,-1.9,1.2,3,-0.8,0.0,-2.4,0.7,1.6
183,Trauma Center,3-4,-2.0,0.0,-0.8,-3.1,1.2,3,-2.5,0.0,-4.1,-0.9,1.6
184,Trauma Center,5-6,-1.8,0.0,-0.6,-3.0,1.2,3,-1.6,0.0,-3.1,0.0,1.6
185,Trauma Center,7-8,-2.6,0.0,-1.4,-3.8,1.2,3,-2.9,0.0,-4.5,-1.4,1.6
186,Trauma Center,9-10,-0.9,0.0,0.3,-2.1,1.2,3,-4.4,0.0,-5.9,-2.8,1.6
187,Trauma Center,11-12,4.2,0.0,5.4,3.0,1.2,3,7.5,0.0,6.0,9.1,1.6
188,Trauma Center,13-14,1.1,0.0,2.3,-0.1,1.2,3,1.1,0.0,-0.5,2.7,1.6
189,Not Mapped,1-2,4.6,5.0,5.8,3.4,1.2,3,4.4,5.0,2.9,6.0,1.6
190,Not Mapped,3-4,1.6,1.0,2.8,0.4,1.2,3,2.8,1.0,1.3,4.4,1.6
191,Not Mapped,5-6,-2.9,0.0,-1.7,-4.1,1.2,3,-0.6,0.0,-2.1,1.0,1.6
192,Not Mapped,7-8,-0.6,0.0,0.5,-1.8,1.2,3,-0.9,0.0,-2.4,0.7,1.6
193,Not Mapped,9-10,-1.6,0.0,-0.4,-2.8,1.2,3,-2.0,0.0,-3.6,-0.4,1.6
194,Not Mapped,11-12,-0.7,0.0,0.4,-1.9,1.2,3,-1.5,0.0,-3.0,0.1,1.6
195,Not Mapped,13-14,6.7,0.0,7.9,5.6,1.2,3,9.8,0.0,8.2,11.3,1.6
196,Emergency,1-2,156.8,158.0,157.8,155.9,0.9,4,155.6,158.0,154.4,156.8,1.2
197,Emergency,3-4,185.0,185.0,185.9,184.0,0.9,4,185.0,185.0,183.8,186.2,1.2
198,Emergency,5-6,94.1,94.0,95.0,93.2,0.9,4,93.8,94.0,92.6,95.0,1.2
199,Emergency,7-8,45.9,48.0,46.8,45.0,0.9,4,43.8,48.0,42.7,45.0,1.2
200,Emergency,9-10,31.0,32.0,32.0,30.1,0.9,4,30.8,32.0,29.6,32.0,1.2
201,Emergency,11-12,12.6,14.0,13.5,11.6,0.9,4,12.3,14.0,11.1,13.5,1.2
202,Emergency,13-14,11.4,8.0,12.3,10.4,0.9,4,10.2,8.0,9.0,11.3,1.2
203,Urgent,1-2,57.0,58.0,58.0,56.1,0.9,4,54.9,58.0,53.8,56.1,1.2
204,Urgent,3-4,50.7,50.0,51.7,49.8,0.9,4,48.8,50.0,47.6,50.0,1.2
205,Urgent,5-6,44.0,44.0,45.0,43.1,0.9,4,44.6,44.0,43.4,45.8,1.2
206,Urgent,7-8,35.7,36.0,36.7,34.8,0.9,4,35.4,36.0,34.3,36.6,1.2
207,Urgent,9-10,6.5,9.0,7.4,5.5,0.9,4,5.8,9.0,4.7,7.0,1.2
208,Urgent,11-12,3.4,5.0,4.4,2.5,0.9,4,3.1,5.0,1.9,4.3,1.2
209,Urgent,13-14,3.5,5.0,4.4,2.6,0.9,4,3.5,5.0,2.3,4.6,1.2
210,Elective,1-2,68.0,67.0,68.9,67.1,0.9,4,68.2,67.0,67.1,69.4,1.2
211,Elective,3-4,56.2,61.0,57.2,55.3,0.9,4,56.7,61.0,55.5,57.8,1.2
212,Elective,5-6,33.1,30.0,34.0,32.2,0.9,4,34.2,30.0,33.0,35.4,1.2
213,Elective,7-8,13.6,16.0,14.5,12.6,0.9,4,13.4,16.0,12.2,14.6,1.2
214,Elective,9-10,10.2,9.0,11.1,9.3,0.9,4,10.7,9.0,9.6,11.9,1.2
215,Elective,11-12,7.6,8.0,8.5,6.6,0.9,4,6.6,8.0,5.4,7.7,1.2
216,Elective,13-14,4.6,5.0,5.6,3.7,0.9,4,4.5,5.0,3.3,5.7,1.2
217,Newborn,1-2,-1.1,0.0,-0.1,-2.0,0.9,4,-0.8,0.0,-2.0,0.4,1.2
218,Newborn,3-4,-0.7,0.0,0.3,-1.6,0.9,4,-2.4,0.0,-3.6,-1.3,1.2
219,Newborn,5-6,3.8,0.0,4.7,2.8,0.9,4,5.7,0.0,4.6,6.9,1.2
220,Newborn,7-8,2.0,0.0,2.9,1.1,0.9,4,2.7,0.0,1.6,3.9,1.2
221,Newborn,9-10,0.1,0.0,1.1,-0.8,0.9,4,0.2,0.0,-1.0,1.4,1.2
222,Newborn,11-12,0.9,0.0,1.9,0.0,0.9,4,1.1,0.0,-0.1,2.3,1.2
223,Newborn,13-14,4.2,0.0,5.1,3.3,0.9,4,2.8,0.0,1.6,4.0,1.2
224,Not Available,1-2,18.3,18.0,19.2,17.3,0.9,4,18.7,18.0,17.5,19.9,1.2
225,Not Available,3-4,19.7,21.0,20.6,18.8,0.9,4,18.5,21.0,17.3,19.7,1.2
226,Not Available,5-6,9.9,7.0,10.8,8.9,0.9,4,8.4,7.0,7.2,9.6,1.2
227,Not Available,7-8,6.0,5.0,6.9,5.0,0.9,4,7.9,5.0,6.8,9.1,1.2
228,Not Available,9-10,2.9,0.0,3.8,2.0,0.9,4,0.1,0.0,-1.1,1.3,1.2
229,Not Available,11-12,3.4,1.0,4.4,2.5,0.9,4,3.5,1.0,2.3,4.7,1.2
230,Not Available,13-14,-1.2,0.0,-0.3,-2.2,0.9,4,-0.7,0.0,-1.9,0.5,1.2
231,Trauma Center,1-2,-1.8,0.0,-0.9,-2.7,0.9,4,-0.7,0.0,-1.9,0.5,1.2
232,Trauma Center,3-4,-1.4,0.0,-0.4,-2.3,0.9,4,-2.0,0.0,-3.1,-0.8,1.2
233,Trauma Center,5-6,-1.8,0.0,-0.8,-2.7,0.9,4,-1.8,0.0,-3.0,-0.6,1.2
234,Trauma Center,7-8,-2.0,0.0,-1.1,-3.0,0.9,4,-2.6,0.0,-3.8,-1.4,1.2
235,Trauma Center,9-10,-1.4,0.0,-0.4,-2.3,0.9,4,-0.9,0.0,-2.1,0.3,1.2
236,Trauma Center,11-12,5.2,0.0,6.1,4.2,0.9,4,4.2,0.0,3.0,5.4,1.2
237,Trauma Center,13-14,1.0,0.0,1.9,0.0,0.9,4,1.1,0.0,-0.1,2.3,1.2
238,Not Mapped,1-2,4.4,5.0,5.4,3.5,0.9,4,4.6,5.0,3.4,5.8,1.2
239,Not Mapped,3-4,2.6,1.0,3.5,1.6,0.9,4,1.6,1.0,0.4,2.8,1.2
240,Not Mapped,5-6,-2.4,0.0,-1.5,-3.3,0.9,4,-2.9,0.0,-4.1,-1.7,1.2
241,Not Mapped,7-8,-0.7,0.0,0.3,-1.6,0.9,4,-0.6,0.0,-1.8,0.5,1.2
242,Not Mapped,9-10,-0.7,0.0,0.2,-1.6,0.9,4,-1.6,0.0,-2.8,-0.4,1.2
243,Not Mapped,11-12,-0.7,0.0,0.2,-1.7,0.9,4,-0.7,0.0,-1.9,0.4,1.2
244,Not Mapped,13-14,6.4,0.0,7.3,5.4,0.9,4,6.7,0.0,5.6,7.9,1.2
245,Emergency,1-2,159.9,158.0,160.7,159.1,0.8,5,156.8,158.0,155.9,157.8,0.9
246,Emergency,3-4,184.9,185.0,185.7,184.1,0.8,5,185.0,185.0,184.0,185.9,0.9
247,Emergency,5-6,94.5,94.0,95.3,93.7,0.8,5,94.1,94.0,93.2,95.0,0.9
248,Emergency,7-8,46.4,48.0,47.2,45.7,0.8,5,45.9,48.0,45.0,46.8,0.9
249,Emergency,9-10,32.7,32.0,33.5,31.9,0.8,5,31.0,32.0,30.1,32.0,0.9
250,Emergency,11-12,13.5,14.0,14.3,12.7,0.8,5,12.6,14.0,11.6,13.5,0.9
251,Emergency,13-14,10.7,8.0,11.4,9.9,0.8,5,11.4,8.0,10.4,12.3,0.9
252,Urgent,1-2,57.2,58.0,58.0,56.5,0.8,5,57.0,58.0,56.1,58.0,0.9
253,Urgent,3-4,50.5,50.0,51.3,49.7,0.8,5,50.7,50.0,49.8,51.7,0.9
254,Urgent,5-6,43.7,44.0,44.4,42.9,0.8,5,44.0,44.0,43.1,45.0,0.9
255,Urgent,7-8,35.8,36.0,36.6,35.0,0.8,5,35.7,36.0,34.8,36.7,0.9
256,Urgent,9-10,6.9,9.0,7.6,6.1,0.8,5,6.5,9.0,5.5,7.4,0.9
257,Urgent,11-12,3.9,5.0,4.7,3.1,0.8,5,3.4,5.0,2.5,4.4,0.9
258,Urgent,13-14,6.2,5.0,7.0,5.4,0.8,5,3.5,5.0,2.6,4.4,0.9
259,Elective,1-2,69.7,67.0,70.5,68.9,0.8,5,68.0,67.0,67.1,68.9,0.9
260,Elective,3-4,57.6,61.0,58.4,56.8,0.8,5,56.2,61.0,55.3,57.2,0.9
261,Elective,5-6,32.4,30.0,33.2,31.6,0.8,5,33.1,30.0,32.2,34.0,0.9
262,Elective,7-8,14.0,16.0,14.8,13.2,0.8,5,13.6,16.0,12.6,14.5,0.9
263,Elective,9-10,10.9,9.0,11.7,10.2,0.8,5,10.2,9.0,9.3,11.1,0.9
264,Elective,11-12,7.5,8.0,8.2,6.7,0.8,5,7.6,8.0,6.6,8.5,0.9
265,Elective,13-14,4.2,5.0,5.0,3.4,0.8,5,4.6,5.0,3.7,5.6,0.9
