,Q9,instr,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
43,Strongly agree,Instructor 2,51.4,49.0,53.0,49.9,1.6,2,52.0,49.0,49.6,54.3,2.4
44,Strongly agree,Instructor 3,94.9,96.0,96.5,93.3,1.6,2,94.6,96.0,92.2,96.9,2.4
45,Strongly disagree,Instructor 1,16.6,17.0,17.8,15.4,1.2,3,14.6,17.0,13.1,16.2,1.6
46,Strongly disagree,Instructor 2,24.9,26.0,26.1,23.7,1.2,3,24.8,26.0,23.2,26.3,1.6
47,Strongly disagree,Instructor 3,109.8,109.0,111.0,108.6,1.2,3,110.1,109.0,108.5,111.7,1.6
48,Disagree,Instructor 1,14.3,15.0,15.5,13.2,1.2,3,14.5,15.0,12.9,16.0,1.6
49,Disagree,Instructor 2,29.7,27.0,30.9,28.5,1.2,3,31.1,27.0,29.5,32.7,1.6
50,Disagree,Instructor 3,92.1,90.0,93.3,90.9,1.2,3,94.1,90.0,92.6,95.7,1.6
51,Neither agree nor disagree,Instructor 1,31.8,32.0,32.9,30.6,1.2,3,31.6,32.0,30.1,33.2,1.6
52,Neither agree nor disagree,Instructor 2,67.2,67.0,68.4,66.0,1.2,3,65.5,67.0,63.9,67.1,1.6
53,Neither agree nor disagree,Instructor 3,191.1,190.0,192.3,189.9,1.2,3,190.5,190.0,188.9,192.1,1.6
54,Agree,Instructor 1,33.7,34.0,34.8,32.5,1.2,3,35.8,34.0,34.2,37.3,1.6
55,Agree,Instructor 2,80.0,81.0,81.2,78.8,1.2,3,78.7,81.0,77.2,80.3,1.6
56,Agree,Instructor 3,141.5,143.0,142.7,140.4,1.2,3,141.4,143.0,139.8,142.9,1.6
57,Strongly agree,Instructor 1,19.8,24.0,20.9,18.6,1.2,3,20.4,24.0,18.8,22.0,1.6
58,Strongly agree,Instructor 2,49.8,49.0,51.0,48.7,1.2,3,51.4,49.0,49.9,53.0,1.6
59,Strongly agree,Instructor 3,94.9,96.0,96.1,93.8,1.2,3,94.9,96.0,93.3,96.5,1.6
60,Strongly disagree,Instructor 1,17.4,17.0,18.4,16.5,0.9,4,16.6,17.0,15.4,17.8,1.2
61,Strongly disagree,Instructor 2,25.7,26.0,26.6,24.7,0.9,4,24.9,26.0,23.7,26.1,1.2
62,Strongly disagree,Instructor 3,110.2,109.0,111.2,109.3,0.9,4,109.8,109.0,108.6,111.0,1.2
63,Disagree,Instructor 1,14.7,15.0,15.7,13.8,0.9,4,14.3,15.0,13.2,15.5,1.2
64,Disagree,Instructor 2,29.2,27.0,30.2,28.3,0.9,4,29.7,27.0,28.5,30.9,1.2
65,Disagree,Instructor 3,91.6,90.0,92.6,90.7,0.9,4,92.1,90.0,90.9,93.3,1.2
66,Neither agree nor disagree,Instructor 1,31.8,32.0,32.7,30.9,0.9,4,31.8,32.0,30.6,32.9,1.2
67,Neither agree nor disagree,Instructor 2,67.2,67.0,68.1,66.3,0.9,4,67.2,67.0,66.0,68.4,1.2
68,Neither agree nor disagree,Instructor 3,192.1,190.0,193.1,191.2,0.9,4,191.1,190.0,189.9,192.3,1.2
69,Agree,Instructor 1,33.9,34.0,34.9,33.0,0.9,4,33.7,34.0,32.5,34.8,1.2
70,Agree,Instructor 2,80.4,81.0,81.3,79.4,0.9,4,80.0,81.0,78.8,81.2,1.2
71,Agree,Instructor 3,141.4,143.0,142.3,140.4,0.9,4,141.5,143.0,140.4,142.7,1.2
72,Strongly agree,Instructor 1,20.7,24.0,21.6,19.7,0.9,4,19.8,24.0,18.6,20.9,1.2
73,Strongly agree,Instructor 2,49.3,49.0,50.3,48.4,0.9,4,49.8,49.0,48.7,51.0,1.2
74,Strongly agree,Instructor 3,96.0,96.0,97.0,95.1,0.9,4,94.9,96.0,93.8,96.1,1.2
75,Strongly disagree,Instructor 1,15.5,17.0,16.3,14.7,0.8,5,17.4,17.0,16.5,18.4,0.9
76,Strongly disagree,Instructor 2,26.6,26.0,27.4,25.8,0.8,5,25.7,26.0,24.7,26.6,0.9
77,Strongly disagree,Instructor 3,109.3,109.0,110.0,108.5,0.8,5,110.2,109.0,109.3,111.2,0.9
78,Disagree,Instructor 1,15.6,15.0,16.4,14.8,0.8,5,14.7,15.0,13.8,15.7,0.9
79,Disagree,Instructor 2,28.2,27.0,29.0,27.4,0.8,5,29.2,27.0,28.3,30.2,0.9
80,Disagree,Instructor 3,91.2,90.0,92.0,90.5,0.8,5,91.6,90.0,90.7,92.6,0.9
81,Neither agree nor disagree,Instructor 1,31.8,32.0,32.6,31.0,0.8,5,31.8,32.0,30.9,32.7,0.9
82,Neither agree nor disagree,Instructor 2,67.5,67.0,68.3,66.8,0.8,5,67.2,67.0,66.3,68.1,0.9
83,Neither agree nor disagree,Instructor 3,191.9,190.0,192.6,191.1,0.8,5,192.1,190.0,191.2,193.1,0.9
84,Agree,Instructor 1,33.8,34.0,34.6,33.1,0.8,5,33.9,34.0,33.0,34.9,0.9
85,Agree,Instructor 2,80.1,81.0,80.9,79.3,0.8,5,80.4,81.0,79.4,81.3,0.9
86,Agree,Instructor 3,140.3,143.0,141.0,139.5,0.8,5,141.4,143.0,140.4,142.3,0.9
87,Strongly agree,Instructor 1,21.4,24.0,22.2,20.6,0.8,5,20.7,24.0,19.7,21.6,0.9
88,Strongly agree,Instructor 2,48.9,49.0,49.7,48.1,0.8,5,49.3,49.0,48.4,50.3,0.9
89,Strongly agree,Instructor 3,96.2,96.0,97.0,95.5,0.8,5,96.0,96.0,95.1,97.0,0.9
90,Strongly disagree,Instructor 1,16.1,17.0,16.8,15.5,0.7,6,15.5,17.0,14.7,16.3,0.8
91,Strongly disagree,Instructor 2,27.2,26.0,27.8,26.5,0.7,6,26.6,26.0,25.8,27.4,0.8
92,Strongly disagree,Instructor 3,109.7,109.0,110.4,109.0,0.7,6,109.3,109.0,108.5,110.0,0.8
93,Disagree,Instructor 1,15.4,15.0,16.1,14.8,0.7,6,15.6,15.0,14.8,16.4,0.8
94,Disagree,Instructor 2,27.8,27.0,28.5,27.1,0.7,6,28.2,27.0,27.4,29.0,0.8
95,Disagree,Instructor 3,91.1,90.0,91.8,90.4,0.7,6,91.2,90.0,90.5,92.0,0.8
96,Neither agree nor disagree,Instructor 1,32.8,32.0,33.4,32.1,0.7,6,31.8,32.0,31.0,32.6,0.8
97,Neither agree nor disagree,Instructor 2,68.1,67.0,68.8,67.4,0.7,6,67.5,67.0,66.8,68.3,0.8
98,Neither agree nor disagree,Instructor 3,191.4,190.0,192.1,190.7,0.7,6,191.9,190.0,191.1,192.6,0.8
99,Agree,Instructor 1,33.7,34.0,34.4,33.1,0.7,6,33.8,34.0,33.1,34.6,0.8
100,Agree,Instructor 2,78.3,81.0,78.9,77.6,0.7,6,80.1,81.0,79.3,80.9,0.8
101,Agree,Instructor 3,139.9,143.0,140.6,139.3,0.7,6,140.3,143.0,139.5,141.0,0.8
102,Strongly agree,Instructor 1,22.1,24.0,22.8,21.4,0.7,6,21.4,24.0,20.6,22.2,0.8
103,Strongly agree,Instructor 2,48.8,49.0,49.4,48.1,0.7,6,48.9,49.0,48.1,49.7,0.8
104,Strongly agree,Instructor 3,96.0,96.0,96.6,95.3,0.7,6,96.2,96.0,95.5,97.0,0.8
