,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
42,Not Mapped,1-2,4.5,1.0,9.2,-0.2,4.7,0,,,,,
43,Not Mapped,3-4,-3.9,0.0,0.8,-8.6,4.7,0,,,,,
44,Not Mapped,5-6,3.1,1.0,7.8,-1.6,4.7,0,,,,,
45,Not Mapped,7-8,-0.7,0.0,4.0,-5.4,4.7,0,,,,,
46,Not Mapped,9-10,2.7,0.0,7.4,-2.0,4.7,0,,,,,
47,Not Mapped,11-12,3.1,0.0,7.8,-1.6,4.7,0,,,,,
48,Not Mapped,13-14,2.8,0.0,7.5,-1.9,4.7,0,,,,,
49,Emergency,1-2,196.7,195.0,199.0,194.3,2.4,1,195.6,195.0,190.9,200.4,4.7
50,Emergency,3-4,180.5,178.0,182.9,178.1,2.4,1,183.3,178.0,178.6,188.0,4.7
51,Emergency,5-6,104.1,102.0,106.4,101.7,2.4,1,107.1,102.0,102.4,111.8,4.7
52,Emergency,7-8,56.8,56.0,59.1,54.4,2.4,1,59.3,56.0,54.6,64.0,4.7
53,Emergency,9-10,14.8,19.0,17.2,12.5,2.4,1,10.2,19.0,5.5,14.9,4.7
54,Emergency,11-12,14.8,17.0,17.2,12.5,2.4,1,18.6,17.0,13.9,23.3,4.7
55,Emergency,13-14,10.0,10.0,12.4,7.7,2.4,1,9.1,10.0,4.4,13.8,4.7
56,Urgent,1-2,56.2,53.0,58.5,53.8,2.4,1,54.3,53.0,49.6,59.0,4.7
57,Urgent,3-4,61.8,61.0,64.1,59.4,2.4,1,57.8,61.0,53.1,62.6,4.7
58,Urgent,5-6,34.4,36.0,36.7,32.0,2.4,1,34.0,36.0,29.3,38.7,4.7
59,Urgent,7-8,31.8,30.0,34.2,29.5,2.4,1,31.9,30.0,27.2,36.6,4.7
60,Urgent,9-10,12.5,11.0,14.8,10.1,2.4,1,13.8,11.0,9.1,18.5,4.7
61,Urgent,11-12,10.6,8.0,13.0,8.3,2.4,1,12.0,8.0,7.3,16.7,4.7
62,Urgent,13-14,6.3,6.0,8.7,3.9,2.4,1,8.7,6.0,4.0,13.4,4.7
63,Elective,1-2,43.7,50.0,46.0,41.3,2.4,1,45.1,50.0,40.4,49.9,4.7
64,Elective,3-4,61.0,59.0,63.3,58.6,2.4,1,61.3,59.0,56.6,66.0,4.7
65,Elective,5-6,20.9,23.0,23.3,18.6,2.4,1,20.5,23.0,15.8,25.3,4.7
66,Elective,7-8,17.0,20.0,19.4,14.7,2.4,1,17.8,20.0,13.0,22.5,4.7
67,Elective,9-10,9.4,8.0,11.8,7.1,2.4,1,12.2,8.0,7.5,16.9,4.7
68,Elective,11-12,9.0,7.0,11.3,6.6,2.4,1,14.7,7.0,9.9,19.4,4.7
69,Elective,13-14,6.2,3.0,8.5,3.8,2.4,1,3.4,3.0,-1.3,8.2,4.7
70,Newborn,1-2,-1.3,0.0,1.1,-3.6,2.4,1,2.6,0.0,-2.1,7.3,4.7
71,Newborn,3-4,-2.4,0.0,-0.1,-4.8,2.4,1,-0.1,0.0,-4.8,4.7,4.7
72,Newborn,5-6,1.7,0.0,4.1,-0.7,2.4,1,1.0,0.0,-3.7,5.7,4.7
73,Newborn,7-8,3.8,0.0,6.1,1.4,2.4,1,3.8,0.0,-0.9,8.5,4.7
74,Newborn,9-10,-4.5,0.0,-2.2,-6.9,2.4,1,-0.3,0.0,-5.0,4.4,4.7
75,Newborn,11-12,-2.4,0.0,-0.0,-4.7,2.4,1,-0.0,0.0,-4.7,4.7,4.7
76,Newborn,13-14,3.3,0.0,5.6,0.9,2.4,1,1.5,0.0,-3.2,6.2,4.7
77,Not Available,1-2,17.1,15.0,19.5,14.8,2.4,1,12.9,15.0,8.2,17.6,4.7
78,Not Available,3-4,11.0,14.0,13.3,8.6,2.4,1,7.3,14.0,2.6,12.0,4.7
79,Not Available,5-6,11.6,9.0,14.0,9.3,2.4,1,11.6,9.0,6.9,16.3,4.7
80,Not Available,7-8,4.7,5.0,7.0,2.3,2.4,1,4.9,5.0,0.2,9.6,4.7
81,Not Available,9-10,2.1,1.0,4.4,-0.3,2.4,1,-0.4,1.0,-5.1,4.3,4.7
82,Not Available,11-12,0.6,1.0,3.0,-1.8,2.4,1,1.1,1.0,-3.6,5.8,4.7
83,Not Available,13-14,-0.6,1.0,1.7,-3.0,2.4,1,-1.1,1.0,-5.8,3.6,4.7
84,Trauma Center,1-2,0.1,0.0,2.5,-2.3,2.4,1,1.0,0.0,-3.7,5.7,4.7
85,Trauma Center,3-4,2.2,0.0,4.5,-0.2,2.4,1,0.4,0.0,-4.3,5.1,4.7
86,Trauma Center,5-6,-1.2,0.0,1.1,-3.6,2.4,1,-1.5,0.0,-6.2,3.2,4.7
87,Trauma Center,7-8,-0.9,0.0,1.5,-3.2,2.4,1,-0.8,0.0,-5.5,3.9,4.7
88,Trauma Center,9-10,-1.4,0.0,0.9,-3.8,2.4,1,-2.2,0.0,-6.9,2.5,4.7
89,Trauma Center,11-12,0.0,0.0,2.4,-2.3,2.4,1,0.6,0.0,-4.1,5.3,4.7
90,Trauma Center,13-14,-1.2,0.0,1.1,-3.6,2.4,1,-3.8,0.0,-8.5,0.9,4.7
91,Not Mapped,1-2,3.7,1.0,6.1,1.4,2.4,1,4.5,1.0,-0.2,9.2,4.7
92,Not Mapped,3-4,-3.1,0.0,-0.7,-5.4,2.4,1,-3.9,0.0,-8.6,0.8,4.7
93,Not Mapped,5-6,6.4,1.0,8.7,4.0,2.4,1,3.1,1.0,-1.6,7.8,4.7
94,Not Mapped,7-8,-2.5,0.0,-0.2,-4.9,2.4,1,-0.7,0.0,-5.4,4.0,4.7
95,Not Mapped,9-10,2.9,0.0,5.3,0.6,2.4,1,2.7,0.0,-2.0,7.4,4.7
96,Not Mapped,11-12,1.0,0.0,3.3,-1.4,2.4,1,3.1,0.0,-1.6,7.8,4.7
97,Not Mapped,13-14,-1.5,0.0,0.8,-3.9,2.4,1,2.8,0.0,-1.9,7.5,4.7
98,Emergency,1-2,196.0,195.0,197.6,194.4,1.6,2,196.7,195.0,194.3,199.0,2.4
99,Emergency,3-4,179.5,178.0,181.1,178.0,1.6,2,180.5,178.0,178.1,182.9,2.4
100,Emergency,5-6,103.9,102.0,105.5,102.4,1.6,2,104.1,102.0,101.7,106.4,2.4
101,Emergency,7-8,57.2,56.0,58.8,55.6,1.6,2,56.8,56.0,54.4,59.1,2.4
102,Emergency,9-10,16.9,19.0,18.5,15.3,1.6,2,14.8,19.0,12.5,17.2,2.4
103,Emergency,11-12,15.3,17.0,16.8,13.7,1.6,2,14.8,17.0,12.5,17.2,2.4
104,Emergency,13-14,12.5,10.0,14.1,10.9,1.6,2,10.0,10.0,7.7,12.4,2.4
105,Urgent,1-2,54.4,53.0,56.0,52.8,1.6,2,56.2,53.0,53.8,58.5,2.4
106,Urgent,3-4,61.9,61.0,63.4,60.3,1.6,2,61.8,61.0,59.4,64.1,2.4
107,Urgent,5-6,36.2,36.0,37.8,34.6,1.6,2,34.4,36.0,32.0,36.7,2.4
108,Urgent,7-8,26.6,30.0,28.2,25.0,1.6,2,31.8,30.0,29.5,34.2,2.4
109,Urgent,9-10,9.9,11.0,11.5,8.3,1.6,2,12.5,11.0,10.1,14.8,2.4
110,Urgent,11-12,14.1,8.0,15.6,12.5,1.6,2,10.6,8.0,8.3,13.0,2.4
111,Urgent,13-14,7.2,6.0,8.7,5.6,1.6,2,6.3,6.0,3.9,8.7,2.4
112,Elective,1-2,47.2,50.0,48.8,45.7,1.6,2,43.7,50.0,41.3,46.0,2.4
113,Elective,3-4,59.5,59.0,61.0,57.9,1.6,2,61.0,59.0,58.6,63.3,2.4
114,Elective,5-6,19.9,23.0,21.5,18.3,1.6,2,20.9,23.0,18.6,23.3,2.4
115,Elective,7-8,18.8,20.0,20.3,17.2,1.6,2,17.0,20.0,14.7,19.4,2.4
116,Elective,9-10,8.9,8.0,10.5,7.3,1.6,2,9.4,8.0,7.1,11.8,2.4
117,Elective,11-12,9.1,7.0,10.7,7.6,1.6,2,9.0,7.0,6.6,11.3,2.4
118,Elective,13-14,5.1,3.0,6.7,3.5,1.6,2,6.2,3.0,3.8,8.5,2.4
119,Newborn,1-2,-1.1,0.0,0.4,-2.7,1.6,2,-1.3,0.0,-3.6,1.1,2.4
120,Newborn,3-4,-1.1,0.0,0.4,-2.7,1.6,2,-2.4,0.0,-4.8,-0.1,2.4
121,Newborn,5-6,1.8,0.0,3.4,0.3,1.6,2,1.7,0.0,-0.7,4.1,2.4
122,Newborn,7-8,5.7,0.0,7.2,4.1,1.6,2,3.8,0.0,1.4,6.1,2.4
123,Newborn,9-10,-2.5,0.0,-1.0,-4.1,1.6,2,-4.5,0.0,-6.9,-2.2,2.4
124,Newborn,11-12,-1.6,0.0,-0.0,-3.2,1.6,2,-2.4,0.0,-4.7,-0.0,2.4
125,Newborn,13-14,0.7,0.0,2.2,-0.9,1.6,2,3.3,0.0,0.9,5.6,2.4
126,Not Available,1-2,16.2,15.0,17.8,14.6,1.6,2,17.1,15.0,14.8,19.5,2.4
127,Not Available,3-4,11.2,14.0,12.8,9.7,1.6,2,11.0,14.0,8.6,13.3,2.4
128,Not Available,5-6,11.0,9.0,12.6,9.5,1.6,2,11.6,9.0,9.3,14.0,2.4
129,Not Available,7-8,6.5,5.0,8.1,4.9,1.6,2,4.7,5.0,2.3,7.0,2.4
130,Not Available,9-10,2.2,1.0,3.7,0.6,1.6,2,2.1,1.0,-0.3,4.4,2.4
131,Not Available,11-12,0.9,1.0,2.5,-0.7,1.6,2,0.6,1.0,-1.8,3.0,2.4
132,Not Available,13-14,0.3,1.0,1.9,-1.3,1.6,2,-0.6,1.0,-3.0,1.7,2.4
133,Trauma Center,1-2,1.5,0.0,3.1,-0.1,1.6,2,0.1,0.0,-2.3,2.5,2.4
134,Trauma Center,3-4,2.4,0.0,3.9,0.8,1.6,2,2.2,0.0,-0.2,4.5,2.4
135,Trauma Center,5-6,-1.4,0.0,0.2,-2.9,1.6,2,-1.2,0.0,-3.6,1.1,2.4
136,Trauma Center,7-8,-1.3,0.0,0.3,-2.8,1.6,2,-0.9,0.0,-3.2,1.5,2.4
137,Trauma Center,9-10,1.8,0.0,3.4,0.2,1.6,2,-1.4,0.0,-3.8,0.9,2.4
138,Trauma Center,11-12,0.1,0.0,1.6,-1.5,1.6,2,0.0,0.0,-2.3,2.4,2.4
139,Trauma Center,13-14,-1.0,0.0,0.6,-2.6,1.6,2,-1.2,0.0,-3.6,1.1,2.4
140,Not Mapped,1-2,3.4,1.0,4.9,1.8,1.6,2,3.7,1.0,1.4,6.1,2.4
141,Not Mapped,3-4,-1.2,0.0,0.4,-2.8,1.6,2,-3.1,0.0,-5.4,-0.7,2.4
142,Not Mapped,5-6,4.5,1.0,6.0,2.9,1.6,2,6.4,1.0,4.0,8.7,2.4
143,Not Mapped,7-8,0.9,0.0,2.5,-0.7,1.6,2,-2.5,0.0,-4.9,-0.2,2.4
144,Not Mapped,9-10,2.0,0.0,3.6,0.5,1.6,2,2.9,0.0,0.6,5.3,2.4
145,Not Mapped,11-12,0.1,0.0,1.7,-1.4,1.6,2,1.0,0.0,-1.4,3.3,2.4
146,Not Mapped,13-14,-2.0,0.0,-0.5,-3.6,1.6,2,-1.5,0.0,-3.9,0.8,2.4
147,Emergency,1-2,195.5,195.0,196.7,194.4,1.2,3,196.0,195.0,194.4,197.6,1.6
148,Emergency,3-4,180.7,178.0,181.9,179.5,1.2,3,179.5,178.0,178.0,181.1,1.6
149,Emergency,5-6,101.4,102.0,102.5,100.2,1.2,3,103.9,102.0,102.4,105.5,1.6
150,Emergency,7-8,57.6,56.0,58.8,56.4,1.2,3,57.2,56.0,55.6,58.8,1.6
151,Emergency,9-10,18.4,19.0,19.6,17.2,1.2,3,16.9,19.0,15.3,18.5,1.6
152,Emergency,11-12,15.8,17.0,17.0,14.6,1.2,3,15.3,17.0,13.7,16.8,1.6
153,Emergency,13-14,12.1,10.0,13.3,10.9,1.2,3,12.5,10.0,10.9,14.1,1.6
154,Urgent,1-2,53.8,53.0,55.0,52.7,1.2,3,54.4,53.0,52.8,56.0,1.6
155,Urgent,3-4,61.7,61.0,62.8,60.5,1.2,3,61.9,61.0,60.3,63.4,1.6
156,Urgent,5-6,36.1,36.0,37.3,34.9,1.2,3,36.2,36.0,34.6,37.8,1.6
157,Urgent,7-8,27.9,30.0,29.1,26.7,1.2,3,26.6,30.0,25.0,28.2,1.6
158,Urgent,9-10,7.4,11.0,8.6,6.2,1.2,3,9.9,11.0,8.3,11.5,1.6
159,Urgent,11-12,10.8,8.0,12.0,9.6,1.2,3,14.1,8.0,12.5,15.6,1.6
160,Urgent,13-14,5.7,6.0,6.8,4.5,1.2,3,7.2,6.0,5.6,8.7,1.6
161,Elective,1-2,47.5,50.0,48.7,46.4,1.2,3,47.2,50.0,45.7,48.8,1.6
162,Elective,3-4,59.6,59.0,60.7,58.4,1.2,3,59.5,59.0,57.9,61.0,1.6
163,Elective,5-6,20.8,23.0,21.9,19.6,1.2,3,19.9,23.0,18.3,21.5,1.6
164,Elective,7-8,19.8,20.0,21.0,18.6,1.2,3,18.8,20.0,17.2,20.3,1.6
165,Elective,9-10,9.5,8.0,10.7,8.4,1.2,3,8.9,8.0,7.3,10.5,1.6
166,Elective,11-12,9.5,7.0,10.6,8.3,1.2,3,9.1,7.0,7.6,10.7,1.6
167,Elective,13-14,2.7,3.0,3.9,1.6,1.2,3,5.1,3.0,3.5,6.7,1.6
168,Newborn,1-2,1.1,0.0,2.3,-0.1,1.2,3,-1.1,0.0,-2.7,0.4,1.6
169,Newborn,3-4,-1.5,0.0,-0.4,-2.7,1.2,3,-1.1,0.0,-2.7,0.4,1.6
170,Newborn,5-6,2.0,0.0,3.2,0.9,1.2,3,1.8,0.0,0.3,3.4,1.6
171,Newborn,7-8,4.1,0.0,5.3,2.9,1.2,3,5.7,0.0,4.1,7.2,1.6
172,Newborn,9-10,-2.0,0.0,-0.8,-3.1,1.2,3,-2.5,0.0,-4.1,-1.0,1.6
173,Newborn,11-12,-0.8,0.0,0.4,-2.0,1.2,3,-1.6,0.0,-3.2,-0.0,1.6
174,Newborn,13-14,2.2,0.0,3.4,1.0,1.2,3,0.7,0.0,-0.9,2.2,1.6
175,Not Available,1-2,18.0,15.0,19.1,16.8,1.2,3,16.2,15.0,14.6,17.8,1.6
176,Not Available,3-4,12.2,14.0,13.4,11.0,1.2,3,11.2,14.0,9.7,12.8,1.6
177,Not Available,5-6,8.9,9.0,10.0,7.7,1.2,3,11.0,9.0,9.5,12.6,1.6
178,Not Available,7-8,7.3,5.0,8.4,6.1,1.2,3,6.5,5.0,4.9,8.1,1.6
179,Not Available,9-10,1.6,1.0,2.8,0.4,1.2,3,2.2,1.0,0.6,3.7,1.6
180,Not Available,11-12,1.2,1.0,2.4,0.0,1.2,3,0.9,1.0,-0.7,2.5,1.6
181,Not Available,13-14,1.9,1.0,3.1,0.7,1.2,3,0.3,1.0,-1.3,1.9,1.6
182,Trauma Center,1-2,2.2,0.0,3.4,1.0,1.2,3,1.5,0.0,-0.1,3.1,1.6
183,Trauma Center,3-4,6.0,0.0,7.2,4.8,1.2,3,2.4,0.0,0.8,3.9,1.6
184,Trauma Center,5-6,3.8,0.0,5.0,2.6,1.2,3,-1.4,0.0,-2.9,0.2,1.6
185,Trauma Center,7-8,-1.4,0.0,-0.2,-2.6,1.2,3,-1.3,0.0,-2.8,0.3,1.6
186,Trauma Center,9-10,0.8,0.0,2.0,-0.4,1.2,3,1.8,0.0,0.2,3.4,1.6
187,Trauma Center,11-12,-0.7,0.0,0.5,-1.8,1.2,3,0.1,0.0,-1.5,1.6,1.6
188,Trauma Center,13-14,-0.8,0.0,0.4,-2.0,1.2,3,-1.0,0.0,-2.6,0.6,1.6
189,Not Mapped,1-2,2.7,1.0,3.8,1.5,1.2,3,3.4,1.0,1.8,4.9,1.6
190,Not Mapped,3-4,-1.6,0.0,-0.4,-2.8,1.2,3,-1.2,0.0,-2.8,0.4,1.6
191,Not Mapped,5-6,3.6,1.0,4.8,2.4,1.2,3,4.5,1.0,2.9,6.0,1.6
192,Not Mapped,7-8,2.2,0.0,3.4,1.1,1.2,3,0.9,0.0,-0.7,2.5,1.6
193,Not Mapped,9-10,0.3,0.0,1.5,-0.9,1.2,3,2.0,0.0,0.5,3.6,1.6
194,Not Mapped,11-12,-0.1,0.0,1.1,-1.3,1.2,3,0.1,0.0,-1.4,1.7,1.6
195,Not Mapped,13-14,-1.7,0.0,-0.5,-2.9,1.2,3,-2.0,0.0,-3.6,-0.5,1.6
196,Emergency,1-2,197.1,195.0,198.0,196.2,0.9,4,195.5,195.0,194.4,196.7,1.2
197,Emergency,3-4,179.4,178.0,180.3,178.4,0.9,4,180.7,178.0,179.5,181.9,1.2
198,Emergency,5-6,103.0,102.0,104.0,102.1,0.9,4,101.4,102.0,100.2,102.5,1.2
199,Emergency,7-8,57.3,56.0,58.2,56.3,0.9,4,57.6,56.0,56.4,58.8,1.2
200,Emergency,9-10,19.1,19.0,20.1,18.2,0.9,4,18.4,19.0,17.2,19.6,1.2
201,Emergency,11-12,16.2,17.0,17.2,15.3,0.9,4,15.8,17.0,14.6,17.0,1.2
202,Emergency,13-14,11.0,10.0,12.0,10.1,0.9,4,12.1,10.0,10.9,13.3,1.2
203,Urgent,1-2,55.2,53.0,56.1,54.2,0.9,4,53.8,53.0,52.7,55.0,1.2
204,Urgent,3-4,62.5,61.0,63.5,61.6,0.9,4,61.7,61.0,60.5,62.8,1.2
205,Urgent,5-6,36.5,36.0,37.5,35.6,0.9,4,36.1,36.0,34.9,37.3,1.2
206,Urgent,7-8,28.3,30.0,29.2,27.3,0.9,4,27.9,30.0,26.7,29.1,1.2
207,Urgent,9-10,8.0,11.0,8.9,7.1,0.9,4,7.4,11.0,6.2,8.6,1.2
208,Urgent,11-12,11.0,8.0,12.0,10.1,0.9,4,10.8,8.0,9.6,12.0,1.2
209,Urgent,13-14,5.7,6.0,6.7,4.8,0.9,4,5.7,6.0,4.5,6.8,1.2
210,Elective,1-2,47.8,50.0,48.8,46.9,0.9,4,47.5,50.0,46.4,48.7,1.2
211,Elective,3-4,60.9,59.0,61.9,60.0,0.9,4,59.6,59.0,58.4,60.7,1.2
212,Elective,5-6,21.4,23.0,22.4,20.5,0.9,4,20.8,23.0,19.6,21.9,1.2
213,Elective,7-8,19.1,20.0,20.0,18.2,0.9,4,19.8,20.0,18.6,21.0,1.2
214,Elective,9-10,9.7,8.0,10.6,8.7,0.9,4,9.5,8.0,8.4,10.7,1.2
215,Elective,11-12,8.8,7.0,9.7,7.8,0.9,4,9.5,7.0,8.3,10.6,1.2
216,Elective,13-14,3.4,3.0,4.4,2.5,0.9,4,2.7,3.0,1.6,3.9,1.2
217,Newborn,1-2,0.3,0.0,1.2,-0.7,0.9,4,1.1,0.0,-0.1,2.3,1.2
218,Newborn,3-4,-1.2,0.0,-0.3,-2.2,0.9,4,-1.5,0.0,-2.7,-0.4,1.2
219,Newborn,5-6,1.0,0.0,1.9,0.1,0.9,4,2.0,0.0,0.9,3.2,1.2
220,Newborn,7-8,2.6,0.0,3.6,1.7,0.9,4,4.1,0.0,2.9,5.3,1.2
221,Newborn,9-10,-1.9,0.0,-1.0,-2.8,0.9,4,-2.0,0.0,-3.1,-0.8,1.2
222,Newborn,11-12,-0.5,0.0,0.4,-1.5,0.9,4,-0.8,0.0,-2.0,0.4,1.2
223,Newborn,13-14,1.7,0.0,2.7,0.8,0.9,4,2.2,0.0,1.0,3.4,1.2
224,Not Available,1-2,17.6,15.0,18.5,16.7,0.9,4,18.0,15.0,16.8,19.1,1.2
225,Not Available,3-4,11.6,14.0,12.6,10.7,0.9,4,12.2,14.0,11.0,13.4,1.2
226,Not Available,5-6,9.5,9.0,10.5,8.6,0.9,4,8.9,9.0,7.7,10.0,1.2
227,Not Available,7-8,6.2,5.0,7.2,5.3,0.9,4,7.3,5.0,6.1,8.4,1.2
228,Not Available,9-10,-0.2,1.0,0.8,-1.1,0.9,4,1.6,1.0,0.4,2.8,1.2
229,Not Available,11-12,0.9,1.0,1.9,-0.0,0.9,4,1.2,1.0,0.0,2.4,1.2
230,Not Available,13-14,2.0,1.0,3.0,1.1,0.9,4,1.9,1.0,0.7,3.1,1.2
231,Trauma Center,1-2,1.5,0.0,2.4,0.5,0.9,4,2.2,0.0,1.0,3.4,1.2
232,Trauma Center,3-4,6.4,0.0,7.4,5.5,0.9,4,6.0,0.0,4.8,7.2,1.2
233,Trauma Center,5-6,5.3,0.0,6.3,4.4,0.9,4,3.8,0.0,2.6,5.0,1.2
234,Trauma Center,7-8,-0.9,0.0,0.0,-1.8,0.9,4,-1.4,0.0,-2.6,-0.2,1.2
235,Trauma Center,9-10,1.1,0.0,2.0,0.2,0.9,4,0.8,0.0,-0.4,2.0,1.2
236,Trauma Center,11-12,1.2,0.0,2.1,0.3,0.9,4,-0.7,0.0,-1.8,0.5,1.2
237,Trauma Center,13-14,0.0,0.0,1.0,-0.9,0.9,4,-0.8,0.0,-2.0,0.4,1.2
238,Not Mapped,1-2,1.8,1.0,2.8,0.9,0.9,4,2.7,1.0,1.5,3.8,1.2
239,Not Mapped,3-4,-1.6,0.0,-0.6,-2.5,0.9,4,-1.6,0.0,-2.8,-0.4,1.2
240,Not Mapped,5-6,5.2,1.0,6.2,4.3,0.9,4,3.6,1.0,2.4,4.8,1.2
241,Not Mapped,7-8,2.0,0.0,3.0,1.1,0.9,4,2.2,0.0,1.1,3.4,1.2
242,Not Mapped,9-10,1.3,0.0,2.3,0.4,0.9,4,0.3,0.0,-0.9,1.5,1.2
243,Not Mapped,11-12,-2.5,0.0,-1.5,-3.4,0.9,4,-0.1,0.0,-1.3,1.1,1.2
244,Not Mapped,13-14,-0.9,0.0,0.1,-1.8,0.9,4,-1.7,0.0,-2.9,-0.5,1.2
245,Emergency,1-2,195.2,195.0,196.0,194.4,0.8,5,197.1,195.0,196.2,198.0,0.9
246,Emergency,3-4,179.5,178.0,180.3,178.7,0.8,5,179.4,178.0,178.4,180.3,0.9
247,Emergency,5-6,101.9,102.0,102.7,101.1,0.8,5,103.0,102.0,102.1,104.0,0.9
248,Emergency,7-8,56.5,56.0,57.3,55.7,0.8,5,57.3,56.0,56.3,58.2,0.9
249,Emergency,9-10,20.2,19.0,21.0,19.4,0.8,5,19.1,19.0,18.2,20.1,0.9
250,Emergency,11-12,16.0,17.0,16.8,15.2,0.8,5,16.2,17.0,15.3,17.2,0.9
251,Emergency,13-14,11.3,10.0,12.1,10.6,0.8,5,11.0,10.0,10.1,12.0,0.9
252,Urgent,1-2,55.1,53.0,55.9,54.3,0.8,5,55.2,53.0,54.2,56.1,0.9
253,Urgent,3-4,62.5,61.0,63.3,61.8,0.8,5,62.5,61.0,61.6,63.5,0.9
254,Urgent,5-6,36.4,36.0,37.2,35.6,0.8,5,36.5,36.0,35.6,37.5,0.9
255,Urgent,7-8,28.9,30.0,29.7,28.1,0.8,5,28.3,30.0,27.3,29.2,0.9
256,Urgent,9-10,8.1,11.0,8.9,7.3,0.8,5,8.0,11.0,7.1,8.9,0.9
257,Urgent,11-12,10.3,8.0,11.1,9.5,0.8,5,11.0,8.0,10.1,12.0,0.9
258,Urgent,13-14,6.3,6.0,7.0,5.5,0.8,5,5.7,6.0,4.8,6.7,0.9
259,Elective,1-2,47.8,50.0,48.6,47.1,0.8,5,47.8,50.0,46.9,48.8,0.9
260,Elective,3-4,60.1,59.0,60.9,59.3,0.8,5,60.9,59.0,60.0,61.9,0.9
261,Elective,5-6,21.3,23.0,22.0,20.5,0.8,5,21.4,23.0,20.5,22.4,0.9
262,Elective,7-8,19.5,20.0,20.3,18.7,0.8,5,19.1,20.0,18.2,20.0,0.9
263,Elective,9-10,8.6,8.0,9.4,7.8,0.8,5,9.7,8.0,8.7,10.6,0.9
264,Elective,11-12,8.3,7.0,9.1,7.6,0.8,5,8.8,7.0,7.8,9.7,0.9
265,Elective,13-14,3.5,3.0,4.3,2.7,0.8,5,3.4,3.0,2.5,4.4,0.9
266,Newborn,1-2,-0.0,0.0,0.8,-0.8,0.8,5,0.3,0.0,-0.7,1.2,0.9
