,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
132,20 - 29,1-9,8.8,10.0,10.3,7.2,1.6,2,8.4,10.0,6.0,10.7,2.4
133,20 - 29,10-19,4.9,6.0,6.4,3.3,1.6,2,4.3,6.0,1.9,6.6,2.4
134,20 - 29,20-29,-0.1,2.0,1.4,-1.7,1.6,2,0.2,2.0,-2.2,2.5,2.4
135,20 - 29,30-39,-4.2,0.0,-2.7,-5.8,1.6,2,-3.7,0.0,-6.0,-1.3,2.4
136,20 - 29,40-49,-2.0,0.0,-0.4,-3.6,1.6,2,-1.9,0.0,-4.2,0.5,2.4
137,20 - 29,50-89,1.0,0.0,2.5,-0.6,1.6,2,-3.0,0.0,-5.4,-0.7,2.4
138,30 - 39,1-9,8.7,7.0,10.3,7.2,1.6,2,9.8,7.0,7.5,12.2,2.4
139,30 - 39,10-19,17.6,16.0,19.2,16.1,1.6,2,16.7,16.0,14.3,19.1,2.4
140,30 - 39,20-29,-2.6,4.0,-1.0,-4.1,1.6,2,-1.9,4.0,-4.3,0.4,2.4
141,30 - 39,30-39,2.7,0.0,4.2,1.1,1.6,2,2.7,0.0,0.4,5.1,2.4
142,30 - 39,40-49,5.7,0.0,7.3,4.1,1.6,2,4.1,0.0,1.8,6.5,2.4
143,30 - 39,50-89,-0.6,1.0,1.0,-2.2,1.6,2,3.2,1.0,0.9,5.6,2.4
144,40 - 49,1-9,29.6,28.0,31.2,28.1,1.6,2,29.3,28.0,27.0,31.7,2.4
145,40 - 49,10-19,46.3,47.0,47.9,44.7,1.6,2,47.5,47.0,45.1,49.9,2.4
146,40 - 49,20-29,14.9,17.0,16.5,13.3,1.6,2,14.0,17.0,11.7,16.4,2.4
147,40 - 49,30-39,1.8,2.0,3.4,0.2,1.6,2,2.9,2.0,0.5,5.2,2.4
148,40 - 49,40-49,2.7,1.0,4.2,1.1,1.6,2,1.8,1.0,-0.5,4.2,2.4
149,40 - 49,50-89,-2.2,0.0,-0.7,-3.8,1.6,2,-7.2,0.0,-9.6,-4.9,2.4
150,50 - 59,1-9,28.3,31.0,29.9,26.8,1.6,2,29.2,31.0,26.8,31.6,2.4
151,50 - 59,10-19,93.6,95.0,95.2,92.1,1.6,2,94.8,95.0,92.4,97.1,2.4
152,50 - 59,20-29,31.0,31.0,32.6,29.4,1.6,2,31.3,31.0,29.0,33.7,2.4
153,50 - 59,30-39,7.5,7.0,9.1,5.9,1.6,2,7.8,7.0,5.5,10.2,2.4
154,50 - 59,40-49,4.8,4.0,6.3,3.2,1.6,2,7.2,4.0,4.9,9.6,2.4
155,50 - 59,50-89,-2.0,1.0,-0.4,-3.5,1.6,2,-4.4,1.0,-6.7,-2.0,2.4
156,60 - 69,1-9,24.3,28.0,25.9,22.7,1.6,2,24.4,28.0,22.0,26.7,2.4
157,60 - 69,10-19,107.6,107.0,109.1,106.0,1.6,2,107.5,107.0,105.1,109.8,2.4
158,60 - 69,20-29,40.5,44.0,42.1,39.0,1.6,2,39.6,44.0,37.2,42.0,2.4
159,60 - 69,30-39,24.0,17.0,25.5,22.4,1.6,2,24.3,17.0,22.0,26.7,2.4
160,60 - 69,40-49,3.7,4.0,5.2,2.1,1.6,2,2.2,4.0,-0.1,4.6,2.4
161,60 - 69,50-89,0.5,3.0,2.1,-1.1,1.6,2,-0.9,3.0,-3.2,1.5,2.4
162,70 - 79,1-9,50.4,50.0,52.0,48.8,1.6,2,49.6,50.0,47.2,51.9,2.4
163,70 - 79,10-19,135.1,138.0,136.7,133.5,1.6,2,140.7,138.0,138.4,143.1,2.4
164,70 - 79,20-29,62.3,62.0,63.9,60.8,1.6,2,59.9,62.0,57.5,62.3,2.4
165,70 - 79,30-39,22.3,23.0,23.9,20.8,1.6,2,23.4,23.0,21.1,25.8,2.4
166,70 - 79,40-49,3.5,2.0,5.0,1.9,1.6,2,2.3,2.0,-0.1,4.6,2.4
167,70 - 79,50-89,0.7,2.0,2.3,-0.9,1.6,2,0.1,2.0,-2.3,2.5,2.4
168,80 - 89,1-9,26.9,26.0,28.4,25.3,1.6,2,27.3,26.0,25.0,29.7,2.4
169,80 - 89,10-19,110.3,110.0,111.9,108.8,1.6,2,110.5,110.0,108.2,112.9,2.4
170,80 - 89,20-29,34.0,36.0,35.6,32.5,1.6,2,34.5,36.0,32.1,36.9,2.4
171,80 - 89,30-39,4.5,8.0,6.1,3.0,1.6,2,3.9,8.0,1.5,6.2,2.4
172,80 - 89,40-49,0.6,1.0,2.2,-0.9,1.6,2,-0.0,1.0,-2.4,2.3,2.4
173,80 - 89,50-89,-1.8,0.0,-0.2,-3.4,1.6,2,-2.5,0.0,-4.9,-0.2,2.4
174,90 - 99,1-9,2.4,4.0,4.0,0.8,1.6,2,1.4,4.0,-0.9,3.8,2.4
175,90 - 99,10-19,15.4,16.0,16.9,13.8,1.6,2,14.2,16.0,11.8,16.5,2.4
176,90 - 99,20-29,3.3,3.0,4.8,1.7,1.6,2,4.9,3.0,2.5,7.2,2.4
177,90 - 99,30-39,-1.0,0.0,0.6,-2.5,1.6,2,-0.4,0.0,-2.7,2.0,2.4
178,90 - 99,40-49,0.4,0.0,2.0,-1.2,1.6,2,0.9,0.0,-1.5,3.2,2.4
179,90 - 99,50-89,-1.0,0.0,0.5,-2.6,1.6,2,3.4,0.0,1.0,5.7,2.4
180,0 - 9,1-9,9.2,4.0,10.4,8.0,1.2,3,8.6,4.0,7.0,10.1,1.6
181,0 - 9,10-19,-1.1,0.0,0.1,-2.3,1.2,3,2.4,0.0,0.8,3.9,1.6
182,0 - 9,20-29,-1.5,0.0,-0.4,-2.7,1.2,3,-2.7,0.0,-4.3,-1.1,1.6
183,0 - 9,30-39,-0.7,0.0,0.5,-1.8,1.2,3,-2.3,0.0,-3.9,-0.7,1.6
184,0 - 9,40-49,-2.0,0.0,-0.8,-3.1,1.2,3,-4.1,0.0,-5.7,-2.6,1.6
185,0 - 9,50-89,-0.2,0.0,1.0,-1.4,1.2,3,-0.3,0.0,-1.9,1.3,1.6
186,10 - 19,1-9,4.0,1.0,5.2,2.8,1.2,3,4.3,1.0,2.7,5.9,1.6
187,10 - 19,10-19,2.5,1.0,3.7,1.3,1.2,3,1.9,1.0,0.4,3.5,1.6
188,10 - 19,20-29,-2.4,0.0,-1.2,-3.6,1.2,3,-2.6,0.0,-4.1,-1.0,1.6
189,10 - 19,30-39,0.2,0.0,1.3,-1.0,1.2,3,0.9,0.0,-0.6,2.5,1.6
190,10 - 19,40-49,1.6,0.0,2.8,0.4,1.2,3,2.9,0.0,1.4,4.5,1.6
191,10 - 19,50-89,1.3,0.0,2.5,0.2,1.2,3,0.4,0.0,-1.2,1.9,1.6
192,20 - 29,1-9,8.1,10.0,9.3,6.9,1.2,3,8.8,10.0,7.2,10.3,1.6
193,20 - 29,10-19,7.0,6.0,8.2,5.8,1.2,3,4.9,6.0,3.3,6.4,1.6
194,20 - 29,20-29,0.4,2.0,1.6,-0.8,1.2,3,-0.1,2.0,-1.7,1.4,1.6
195,20 - 29,30-39,-3.5,0.0,-2.4,-4.7,1.2,3,-4.2,0.0,-5.8,-2.7,1.6
196,20 - 29,40-49,-0.9,0.0,0.3,-2.1,1.2,3,-2.0,0.0,-3.6,-0.4,1.6
197,20 - 29,50-89,2.3,0.0,3.5,1.1,1.2,3,1.0,0.0,-0.6,2.5,1.6
198,30 - 39,1-9,6.8,7.0,8.0,5.6,1.2,3,8.7,7.0,7.2,10.3,1.6
199,30 - 39,10-19,15.4,16.0,16.6,14.2,1.2,3,17.6,16.0,16.1,19.2,1.6
200,30 - 39,20-29,-0.1,4.0,1.0,-1.3,1.2,3,-2.6,4.0,-4.1,-1.0,1.6
201,30 - 39,30-39,1.6,0.0,2.8,0.4,1.2,3,2.7,0.0,1.1,4.2,1.6
202,30 - 39,40-49,4.6,0.0,5.8,3.4,1.2,3,5.7,0.0,4.1,7.3,1.6
203,30 - 39,50-89,-1.1,1.0,0.1,-2.3,1.2,3,-0.6,1.0,-2.2,1.0,1.6
204,40 - 49,1-9,29.1,28.0,30.2,27.9,1.2,3,29.6,28.0,28.1,31.2,1.6
205,40 - 49,10-19,44.7,47.0,45.9,43.5,1.2,3,46.3,47.0,44.7,47.9,1.6
206,40 - 49,20-29,15.6,17.0,16.8,14.4,1.2,3,14.9,17.0,13.3,16.5,1.6
207,40 - 49,30-39,1.0,2.0,2.2,-0.2,1.2,3,1.8,2.0,0.2,3.4,1.6
208,40 - 49,40-49,2.1,1.0,3.3,1.0,1.2,3,2.7,1.0,1.1,4.2,1.6
209,40 - 49,50-89,-1.8,0.0,-0.6,-3.0,1.2,3,-2.2,0.0,-3.8,-0.7,1.6
210,50 - 59,1-9,30.6,31.0,31.8,29.4,1.2,3,28.3,31.0,26.8,29.9,1.6
211,50 - 59,10-19,93.6,95.0,94.8,92.4,1.2,3,93.6,95.0,92.1,95.2,1.6
212,50 - 59,20-29,30.4,31.0,31.6,29.2,1.2,3,31.0,31.0,29.4,32.6,1.6
213,50 - 59,30-39,8.5,7.0,9.7,7.3,1.2,3,7.5,7.0,5.9,9.1,1.6
214,50 - 59,40-49,5.0,4.0,6.1,3.8,1.2,3,4.8,4.0,3.2,6.3,1.6
215,50 - 59,50-89,-1.6,1.0,-0.4,-2.8,1.2,3,-2.0,1.0,-3.5,-0.4,1.6
216,60 - 69,1-9,27.0,28.0,28.2,25.8,1.2,3,24.3,28.0,22.7,25.9,1.6
217,60 - 69,10-19,108.2,107.0,109.4,107.1,1.2,3,107.6,107.0,106.0,109.1,1.6
218,60 - 69,20-29,39.6,44.0,40.8,38.4,1.2,3,40.5,44.0,39.0,42.1,1.6
219,60 - 69,30-39,24.8,17.0,26.0,23.7,1.2,3,24.0,17.0,22.4,25.5,1.6
220,60 - 69,40-49,5.1,4.0,6.3,3.9,1.2,3,3.7,4.0,2.1,5.2,1.6
221,60 - 69,50-89,0.9,3.0,2.1,-0.3,1.2,3,0.5,3.0,-1.1,2.1,1.6
222,70 - 79,1-9,50.3,50.0,51.4,49.1,1.2,3,50.4,50.0,48.8,52.0,1.6
223,70 - 79,10-19,136.4,138.0,137.6,135.3,1.2,3,135.1,138.0,133.5,136.7,1.6
224,70 - 79,20-29,63.1,62.0,64.3,62.0,1.2,3,62.3,62.0,60.8,63.9,1.6
225,70 - 79,30-39,21.4,23.0,22.6,20.2,1.2,3,22.3,23.0,20.8,23.9,1.6
226,70 - 79,40-49,2.7,2.0,3.9,1.6,1.2,3,3.5,2.0,1.9,5.0,1.6
227,70 - 79,50-89,-1.0,2.0,0.2,-2.2,1.2,3,0.7,2.0,-0.9,2.3,1.6
228,80 - 89,1-9,26.9,26.0,28.1,25.7,1.2,3,26.9,26.0,25.3,28.4,1.6
229,80 - 89,10-19,110.4,110.0,111.6,109.3,1.2,3,110.3,110.0,108.8,111.9,1.6
230,80 - 89,20-29,36.7,36.0,37.8,35.5,1.2,3,34.0,36.0,32.5,35.6,1.6
231,80 - 89,30-39,4.8,8.0,6.0,3.6,1.2,3,4.5,8.0,3.0,6.1,1.6
232,80 - 89,40-49,2.4,1.0,3.6,1.2,1.2,3,0.6,1.0,-0.9,2.2,1.6
233,80 - 89,50-89,-1.4,0.0,-0.2,-2.6,1.2,3,-1.8,0.0,-3.4,-0.2,1.6
234,90 - 99,1-9,0.7,4.0,1.9,-0.4,1.2,3,2.4,4.0,0.8,4.0,1.6
235,90 - 99,10-19,17.7,16.0,18.8,16.5,1.2,3,15.4,16.0,13.8,16.9,1.6
236,90 - 99,20-29,2.5,3.0,3.7,1.3,1.2,3,3.3,3.0,1.7,4.8,1.6
237,90 - 99,30-39,-1.2,0.0,-0.1,-2.4,1.2,3,-1.0,0.0,-2.5,0.6,1.6
238,90 - 99,40-49,0.9,0.0,2.1,-0.2,1.2,3,0.4,0.0,-1.2,2.0,1.6
239,90 - 99,50-89,0.4,0.0,1.6,-0.8,1.2,3,-1.0,0.0,-2.6,0.5,1.6
240,0 - 9,1-9,8.6,4.0,9.5,7.6,0.9,4,9.2,4.0,8.0,10.4,1.2
241,0 - 9,10-19,-1.3,0.0,-0.4,-2.3,0.9,4,-1.1,0.0,-2.3,0.1,1.2
242,0 - 9,20-29,-2.0,0.0,-1.0,-2.9,0.9,4,-1.5,0.0,-2.7,-0.4,1.2
243,0 - 9,30-39,1.5,0.0,2.4,0.5,0.9,4,-0.7,0.0,-1.8,0.5,1.2
244,0 - 9,40-49,-1.7,0.0,-0.8,-2.7,0.9,4,-2.0,0.0,-3.1,-0.8,1.2
245,0 - 9,50-89,-0.5,0.0,0.5,-1.4,0.9,4,-0.2,0.0,-1.4,1.0,1.2
246,10 - 19,1-9,2.0,1.0,3.0,1.1,0.9,4,4.0,1.0,2.8,5.2,1.2
247,10 - 19,10-19,2.1,1.0,3.1,1.2,0.9,4,2.5,1.0,1.3,3.7,1.2
248,10 - 19,20-29,-4.0,0.0,-3.0,-4.9,0.9,4,-2.4,0.0,-3.6,-1.2,1.2
249,10 - 19,30-39,0.5,0.0,1.5,-0.4,0.9,4,0.2,0.0,-1.0,1.3,1.2
250,10 - 19,40-49,1.1,0.0,2.0,0.2,0.9,4,1.6,0.0,0.4,2.8,1.2
251,10 - 19,50-89,1.1,0.0,2.1,0.2,0.9,4,1.3,0.0,0.2,2.5,1.2
252,20 - 29,1-9,8.5,10.0,9.5,7.6,0.9,4,8.1,10.0,6.9,9.3,1.2
253,20 - 29,10-19,10.0,6.0,11.0,9.1,0.9,4,7.0,6.0,5.8,8.2,1.2
254,20 - 29,20-29,2.0,2.0,2.9,1.0,0.9,4,0.4,2.0,-0.8,1.6,1.2
255,20 - 29,30-39,-2.8,0.0,-1.8,-3.7,0.9,4,-3.5,0.0,-4.7,-2.4,1.2
256,20 - 29,40-49,-0.4,0.0,0.6,-1.3,0.9,4,-0.9,0.0,-2.1,0.3,1.2
257,20 - 29,50-89,2.6,0.0,3.5,1.6,0.9,4,2.3,0.0,1.1,3.5,1.2
258,30 - 39,1-9,6.8,7.0,7.7,5.8,0.9,4,6.8,7.0,5.6,8.0,1.2
259,30 - 39,10-19,16.5,16.0,17.4,15.5,0.9,4,15.4,16.0,14.2,16.6,1.2
260,30 - 39,20-29,-0.9,4.0,0.1,-1.8,0.9,4,-0.1,4.0,-1.3,1.0,1.2
261,30 - 39,30-39,1.3,0.0,2.3,0.4,0.9,4,1.6,0.0,0.4,2.8,1.2
262,30 - 39,40-49,3.2,0.0,4.2,2.3,0.9,4,4.6,0.0,3.4,5.8,1.2
263,30 - 39,50-89,-0.8,1.0,0.1,-1.8,0.9,4,-1.1,1.0,-2.3,0.1,1.2
264,40 - 49,1-9,29.0,28.0,30.0,28.1,0.9,4,29.1,28.0,27.9,30.2,1.2
