,MSP,PINCP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
77,"Now Married, spouse absent",$-9k-$-1k,3.1,1.0,5.4,0.7,2.4,1,5.3,1.0,0.6,10.0,4.7
78,"Now Married, spouse absent",$0k-$49k,21.3,16.0,23.6,18.9,2.4,1,27.4,16.0,22.6,32.1,4.7
79,"Now Married, spouse absent",$50k-$99k,4.6,6.0,7.0,2.2,2.4,1,2.3,6.0,-2.4,7.0,4.7
80,"Now Married, spouse absent",$100k-$149k,3.1,3.0,5.5,0.8,2.4,1,3.7,3.0,-1.0,8.4,4.7
81,"Now Married, spouse absent",$150k-$199k,-6.8,1.0,-4.4,-9.1,2.4,1,-12.4,1.0,-17.1,-7.7,4.7
82,"Now Married, spouse absent",$200k-$249k,-0.7,0.0,1.6,-3.1,2.4,1,-0.9,0.0,-5.6,3.9,4.7
83,"Now Married, spouse absent",$250k-$299k,-3.3,1.0,-1.0,-5.7,2.4,1,-7.1,1.0,-11.8,-2.4,4.7
84,"Now Married, spouse absent",$300k-$349k,6.8,0.0,9.2,4.4,2.4,1,8.2,0.0,3.4,12.9,4.7
85,"Now Married, spouse absent",$350k-$399k,5.1,0.0,7.5,2.7,2.4,1,-0.5,0.0,-5.2,4.3,4.7
86,"Now Married, spouse absent",$400k-$449k,4.3,0.0,6.6,1.9,2.4,1,7.6,0.0,2.9,12.3,4.7
87,"Now Married, spouse absent",$450k-$1499k,-1.6,0.0,0.8,-3.9,2.4,1,2.8,0.0,-1.9,7.5,4.7
88,Widowed,$-9k-$-1k,-1.0,0.0,1.3,-3.4,2.4,1,-3.5,0.0,-8.2,1.2,4.7
89,Widowed,$0k-$49k,41.6,43.0,44.0,39.2,2.4,1,36.7,43.0,32.0,41.4,4.7
90,Widowed,$50k-$99k,10.8,11.0,13.1,8.4,2.4,1,11.8,11.0,7.0,16.5,4.7
91,Widowed,$100k-$149k,-3.4,2.0,-1.0,-5.7,2.4,1,-1.6,2.0,-6.4,3.1,4.7
92,Widowed,$150k-$199k,2.5,1.0,4.8,0.1,2.4,1,3.1,1.0,-1.6,7.8,4.7
93,Widowed,$200k-$249k,-1.7,1.0,0.7,-4.0,2.4,1,0.3,1.0,-4.4,5.0,4.7
94,Widowed,$250k-$299k,1.3,0.0,3.7,-1.0,2.4,1,0.2,0.0,-4.5,4.9,4.7
95,Widowed,$300k-$349k,6.9,2.0,9.3,4.6,2.4,1,8.9,2.0,4.2,13.6,4.7
96,Widowed,$350k-$399k,-0.3,0.0,2.1,-2.6,2.4,1,0.1,0.0,-4.6,4.9,4.7
97,Widowed,$400k-$449k,1.1,0.0,3.4,-1.3,2.4,1,-5.1,0.0,-9.8,-0.4,4.7
98,Widowed,$450k-$1499k,-3.7,0.0,-1.3,-6.0,2.4,1,-3.8,0.0,-8.5,0.9,4.7
99,Divorced,$-9k-$-1k,1.0,1.0,3.3,-1.4,2.4,1,1.2,1.0,-3.5,5.9,4.7
100,Divorced,$0k-$49k,73.8,72.0,76.1,71.4,2.4,1,73.1,72.0,68.4,77.8,4.7
101,Divorced,$50k-$99k,21.8,21.0,24.2,19.5,2.4,1,20.3,21.0,15.6,25.0,4.7
102,Divorced,$100k-$149k,13.1,7.0,15.4,10.7,2.4,1,8.2,7.0,3.5,12.9,4.7
103,Divorced,$150k-$199k,7.5,3.0,9.9,5.1,2.4,1,2.2,3.0,-2.5,6.9,4.7
104,Divorced,$200k-$249k,-0.7,3.0,1.6,-3.1,2.4,1,3.9,3.0,-0.8,8.7,4.7
105,Divorced,$250k-$299k,-1.5,3.0,0.9,-3.8,2.4,1,5.6,3.0,0.8,10.3,4.7
106,Divorced,$300k-$349k,-1.6,0.0,0.8,-3.9,2.4,1,-3.4,0.0,-8.1,1.3,4.7
107,Divorced,$350k-$399k,-4.0,1.0,-1.6,-6.3,2.4,1,0.0,1.0,-4.7,4.8,4.7
108,Divorced,$400k-$449k,0.6,0.0,3.0,-1.7,2.4,1,0.0,0.0,-4.7,4.7,4.7
109,Divorced,$450k-$1499k,0.9,0.0,3.3,-1.5,2.4,1,1.6,0.0,-3.2,6.3,4.7
110,Separated,$-9k-$-1k,-0.0,0.0,2.3,-2.4,2.4,1,0.4,0.0,-4.3,5.1,4.7
111,Separated,$0k-$49k,16.5,17.0,18.8,14.1,2.4,1,18.0,17.0,13.2,22.7,4.7
112,Separated,$50k-$99k,8.4,2.0,10.8,6.1,2.4,1,7.2,2.0,2.5,11.9,4.7
113,Separated,$100k-$149k,0.5,0.0,2.8,-1.9,2.4,1,-1.1,0.0,-5.8,3.6,4.7
114,Separated,$150k-$199k,-4.7,2.0,-2.4,-7.1,2.4,1,3.1,2.0,-1.6,7.8,4.7
115,Separated,$200k-$249k,-4.3,0.0,-1.9,-6.7,2.4,1,-3.2,0.0,-7.9,1.5,4.7
116,Separated,$250k-$299k,1.5,1.0,3.9,-0.9,2.4,1,1.0,1.0,-3.7,5.7,4.7
117,Separated,$300k-$349k,-2.6,0.0,-0.2,-5.0,2.4,1,-3.4,0.0,-8.1,1.4,4.7
118,Separated,$350k-$399k,2.7,0.0,5.0,0.3,2.4,1,6.0,0.0,1.3,10.8,4.7
119,Separated,$400k-$449k,1.1,0.0,3.5,-1.2,2.4,1,-0.5,0.0,-5.2,4.2,4.7
120,Separated,$450k-$1499k,2.2,1.0,4.6,-0.1,2.4,1,4.6,1.0,-0.1,9.3,4.7
121,Never married,$-9k-$-1k,3.7,0.0,6.1,1.4,2.4,1,5.5,0.0,0.8,10.2,4.7
122,Never married,$0k-$49k,270.8,271.0,273.2,268.5,2.4,1,270.3,271.0,265.6,275.0,4.7
123,Never married,$50k-$99k,54.6,57.0,57.0,52.3,2.4,1,55.6,57.0,50.9,60.3,4.7
124,Never married,$100k-$149k,13.9,14.0,16.3,11.6,2.4,1,14.5,14.0,9.8,19.2,4.7
125,Never married,$150k-$199k,5.2,2.0,7.6,2.8,2.4,1,5.9,2.0,1.2,10.6,4.7
126,Never married,$200k-$249k,13.8,5.0,16.1,11.4,2.4,1,9.3,5.0,4.6,14.0,4.7
127,Never married,$250k-$299k,-2.8,0.0,-0.5,-5.2,2.4,1,0.7,0.0,-4.0,5.4,4.7
128,Never married,$300k-$349k,-5.1,0.0,-2.8,-7.5,2.4,1,-5.9,0.0,-10.6,-1.2,4.7
129,Never married,$350k-$399k,3.5,2.0,5.8,1.1,2.4,1,2.7,2.0,-2.0,7.4,4.7
130,Never married,$400k-$449k,0.6,0.0,3.0,-1.7,2.4,1,-2.4,0.0,-7.1,2.3,4.7
131,Never married,$450k-$1499k,-1.8,0.0,0.5,-4.2,2.4,1,2.1,0.0,-2.6,6.8,4.7
132,"Now married, spouse present",$-9k-$-1k,1.2,0.0,2.8,-0.3,1.6,2,4.8,0.0,2.4,7.1,2.4
133,"Now married, spouse present",$0k-$49k,232.5,233.0,234.1,230.9,1.6,2,235.1,233.0,232.7,237.5,2.4
134,"Now married, spouse present",$50k-$99k,91.3,88.0,92.9,89.8,1.6,2,92.8,88.0,90.4,95.2,2.4
135,"Now married, spouse present",$100k-$149k,43.1,40.0,44.7,41.5,1.6,2,42.5,40.0,40.2,44.9,2.4
136,"Now married, spouse present",$150k-$199k,28.2,26.0,29.8,26.6,1.6,2,26.9,26.0,24.5,29.2,2.4
137,"Now married, spouse present",$200k-$249k,10.6,9.0,12.1,9.0,1.6,2,10.8,9.0,8.4,13.2,2.4
138,"Now married, spouse present",$250k-$299k,13.5,7.0,15.1,12.0,1.6,2,12.8,7.0,10.4,15.1,2.4
139,"Now married, spouse present",$300k-$349k,0.5,8.0,2.0,-1.1,1.6,2,-1.3,8.0,-3.7,1.0,2.4
140,"Now married, spouse present",$350k-$399k,1.0,3.0,2.6,-0.6,1.6,2,1.3,3.0,-1.0,3.7,2.4
141,"Now married, spouse present",$400k-$449k,3.9,3.0,5.4,2.3,1.6,2,5.0,3.0,2.6,7.3,2.4
142,"Now married, spouse present",$450k-$1499k,9.8,10.0,11.3,8.2,1.6,2,10.8,10.0,8.4,13.1,2.4
143,"Now Married, spouse absent",$-9k-$-1k,0.8,1.0,2.3,-0.8,1.6,2,3.1,1.0,0.7,5.4,2.4
144,"Now Married, spouse absent",$0k-$49k,19.2,16.0,20.8,17.6,1.6,2,21.3,16.0,18.9,23.6,2.4
145,"Now Married, spouse absent",$50k-$99k,1.9,6.0,3.5,0.4,1.6,2,4.6,6.0,2.2,7.0,2.4
146,"Now Married, spouse absent",$100k-$149k,3.2,3.0,4.7,1.6,1.6,2,3.1,3.0,0.8,5.5,2.4
147,"Now Married, spouse absent",$150k-$199k,-1.7,1.0,-0.1,-3.3,1.6,2,-6.8,1.0,-9.1,-4.4,2.4
148,"Now Married, spouse absent",$200k-$249k,-0.6,0.0,0.9,-2.2,1.6,2,-0.7,0.0,-3.1,1.6,2.4
149,"Now Married, spouse absent",$250k-$299k,-1.6,1.0,-0.0,-3.1,1.6,2,-3.3,1.0,-5.7,-1.0,2.4
150,"Now Married, spouse absent",$300k-$349k,4.8,0.0,6.4,3.2,1.6,2,6.8,0.0,4.4,9.2,2.4
151,"Now Married, spouse absent",$350k-$399k,5.6,0.0,7.2,4.1,1.6,2,5.1,0.0,2.7,7.5,2.4
152,"Now Married, spouse absent",$400k-$449k,3.6,0.0,5.1,2.0,1.6,2,4.3,0.0,1.9,6.6,2.4
153,"Now Married, spouse absent",$450k-$1499k,0.1,0.0,1.7,-1.5,1.6,2,-1.6,0.0,-3.9,0.8,2.4
154,Widowed,$-9k-$-1k,1.2,0.0,2.8,-0.4,1.6,2,-1.0,0.0,-3.4,1.3,2.4
155,Widowed,$0k-$49k,41.0,43.0,42.5,39.4,1.6,2,41.6,43.0,39.2,44.0,2.4
156,Widowed,$50k-$99k,10.6,11.0,12.2,9.0,1.6,2,10.8,11.0,8.4,13.1,2.4
157,Widowed,$100k-$149k,-0.9,2.0,0.7,-2.4,1.6,2,-3.4,2.0,-5.7,-1.0,2.4
158,Widowed,$150k-$199k,1.5,1.0,3.1,-0.0,1.6,2,2.5,1.0,0.1,4.8,2.4
159,Widowed,$200k-$249k,0.9,1.0,2.4,-0.7,1.6,2,-1.7,1.0,-4.0,0.7,2.4
160,Widowed,$250k-$299k,2.3,0.0,3.9,0.7,1.6,2,1.3,0.0,-1.0,3.7,2.4
161,Widowed,$300k-$349k,4.1,2.0,5.6,2.5,1.6,2,6.9,2.0,4.6,9.3,2.4
162,Widowed,$350k-$399k,-1.0,0.0,0.5,-2.6,1.6,2,-0.3,0.0,-2.6,2.1,2.4
163,Widowed,$400k-$449k,-1.8,0.0,-0.2,-3.3,1.6,2,1.1,0.0,-1.3,3.4,2.4
164,Widowed,$450k-$1499k,-1.0,0.0,0.5,-2.6,1.6,2,-3.7,0.0,-6.0,-1.3,2.4
165,Divorced,$-9k-$-1k,0.7,1.0,2.3,-0.9,1.6,2,1.0,1.0,-1.4,3.3,2.4
166,Divorced,$0k-$49k,72.5,72.0,74.1,70.9,1.6,2,73.8,72.0,71.4,76.1,2.4
167,Divorced,$50k-$99k,20.0,21.0,21.6,18.4,1.6,2,21.8,21.0,19.5,24.2,2.4
168,Divorced,$100k-$149k,10.9,7.0,12.5,9.4,1.6,2,13.1,7.0,10.7,15.4,2.4
169,Divorced,$150k-$199k,5.2,3.0,6.7,3.6,1.6,2,7.5,3.0,5.1,9.9,2.4
170,Divorced,$200k-$249k,0.7,3.0,2.2,-0.9,1.6,2,-0.7,3.0,-3.1,1.6,2.4
171,Divorced,$250k-$299k,-1.0,3.0,0.6,-2.6,1.6,2,-1.5,3.0,-3.8,0.9,2.4
172,Divorced,$300k-$349k,-1.0,0.0,0.6,-2.6,1.6,2,-1.6,0.0,-3.9,0.8,2.4
173,Divorced,$350k-$399k,0.2,1.0,1.8,-1.4,1.6,2,-4.0,1.0,-6.3,-1.6,2.4
174,Divorced,$400k-$449k,0.1,0.0,1.7,-1.5,1.6,2,0.6,0.0,-1.7,3.0,2.4
175,Divorced,$450k-$1499k,3.3,0.0,4.8,1.7,1.6,2,0.9,0.0,-1.5,3.3,2.4
176,Separated,$-9k-$-1k,0.1,0.0,1.7,-1.5,1.6,2,-0.0,0.0,-2.4,2.3,2.4
177,Separated,$0k-$49k,16.9,17.0,18.5,15.3,1.6,2,16.5,17.0,14.1,18.8,2.4
178,Separated,$50k-$99k,9.1,2.0,10.7,7.6,1.6,2,8.4,2.0,6.1,10.8,2.4
179,Separated,$100k-$149k,2.4,0.0,4.0,0.9,1.6,2,0.5,0.0,-1.9,2.8,2.4
180,Separated,$150k-$199k,-2.5,2.0,-0.9,-4.0,1.6,2,-4.7,2.0,-7.1,-2.4,2.4
181,Separated,$200k-$249k,-2.0,0.0,-0.5,-3.6,1.6,2,-4.3,0.0,-6.7,-1.9,2.4
182,Separated,$250k-$299k,4.7,1.0,6.3,3.1,1.6,2,1.5,1.0,-0.9,3.9,2.4
183,Separated,$300k-$349k,-1.0,0.0,0.6,-2.6,1.6,2,-2.6,0.0,-5.0,-0.2,2.4
184,Separated,$350k-$399k,4.4,0.0,6.0,2.9,1.6,2,2.7,0.0,0.3,5.0,2.4
185,Separated,$400k-$449k,3.1,0.0,4.7,1.5,1.6,2,1.1,0.0,-1.2,3.5,2.4
186,Separated,$450k-$1499k,1.8,1.0,3.3,0.2,1.6,2,2.2,1.0,-0.1,4.6,2.4
187,Never married,$-9k-$-1k,1.4,0.0,2.9,-0.2,1.6,2,3.7,0.0,1.4,6.1,2.4
188,Never married,$0k-$49k,270.7,271.0,272.3,269.2,1.6,2,270.8,271.0,268.5,273.2,2.4
189,Never married,$50k-$99k,56.9,57.0,58.4,55.3,1.6,2,54.6,57.0,52.3,57.0,2.4
190,Never married,$100k-$149k,14.1,14.0,15.7,12.6,1.6,2,13.9,14.0,11.6,16.3,2.4
191,Never married,$150k-$199k,3.5,2.0,5.1,1.9,1.6,2,5.2,2.0,2.8,7.6,2.4
192,Never married,$200k-$249k,9.3,5.0,10.9,7.7,1.6,2,13.8,5.0,11.4,16.1,2.4
193,Never married,$250k-$299k,-2.7,0.0,-1.2,-4.3,1.6,2,-2.8,0.0,-5.2,-0.5,2.4
194,Never married,$300k-$349k,-5.0,0.0,-3.4,-6.5,1.6,2,-5.1,0.0,-7.5,-2.8,2.4
195,Never married,$350k-$399k,2.1,2.0,3.7,0.6,1.6,2,3.5,2.0,1.1,5.8,2.4
196,Never married,$400k-$449k,0.1,0.0,1.7,-1.4,1.6,2,0.6,0.0,-1.7,3.0,2.4
197,Never married,$450k-$1499k,-4.0,0.0,-2.4,-5.5,1.6,2,-1.8,0.0,-4.2,0.5,2.4
198,"Now married, spouse present",$-9k-$-1k,2.2,0.0,3.4,1.0,1.2,3,1.2,0.0,-0.3,2.8,1.6
199,"Now married, spouse present",$0k-$49k,232.4,233.0,233.6,231.2,1.2,3,232.5,233.0,230.9,234.1,1.6
200,"Now married, spouse present",$50k-$99k,89.6,88.0,90.8,88.4,1.2,3,91.3,88.0,89.8,92.9,1.6
201,"Now married, spouse present",$100k-$149k,42.0,40.0,43.2,40.8,1.2,3,43.1,40.0,41.5,44.7,1.6
202,"Now married, spouse present",$150k-$199k,27.8,26.0,29.0,26.7,1.2,3,28.2,26.0,26.6,29.8,1.6
203,"Now married, spouse present",$200k-$249k,8.0,9.0,9.2,6.8,1.2,3,10.6,9.0,9.0,12.1,1.6
204,"Now married, spouse present",$250k-$299k,12.2,7.0,13.4,11.0,1.2,3,13.5,7.0,12.0,15.1,1.6
205,"Now married, spouse present",$300k-$349k,2.5,8.0,3.7,1.4,1.2,3,0.5,8.0,-1.1,2.0,1.6
206,"Now married, spouse present",$350k-$399k,0.8,3.0,2.0,-0.3,1.2,3,1.0,3.0,-0.6,2.6,1.6
207,"Now married, spouse present",$400k-$449k,3.5,3.0,4.7,2.3,1.2,3,3.9,3.0,2.3,5.4,1.6
208,"Now married, spouse present",$450k-$1499k,9.0,10.0,10.2,7.9,1.2,3,9.8,10.0,8.2,11.3,1.6
209,"Now Married, spouse absent",$-9k-$-1k,1.0,1.0,2.2,-0.2,1.2,3,0.8,1.0,-0.8,2.3,1.6
210,"Now Married, spouse absent",$0k-$49k,18.3,16.0,19.5,17.1,1.2,3,19.2,16.0,17.6,20.8,1.6
211,"Now Married, spouse absent",$50k-$99k,3.9,6.0,5.1,2.7,1.2,3,1.9,6.0,0.4,3.5,1.6
212,"Now Married, spouse absent",$100k-$149k,2.4,3.0,3.5,1.2,1.2,3,3.2,3.0,1.6,4.7,1.6
213,"Now Married, spouse absent",$150k-$199k,-1.1,1.0,0.0,-2.3,1.2,3,-1.7,1.0,-3.3,-0.1,1.6
214,"Now Married, spouse absent",$200k-$249k,-0.1,0.0,1.0,-1.3,1.2,3,-0.6,0.0,-2.2,0.9,1.6
215,"Now Married, spouse absent",$250k-$299k,-2.6,1.0,-1.4,-3.8,1.2,3,-1.6,1.0,-3.1,-0.0,1.6
216,"Now Married, spouse absent",$300k-$349k,3.3,0.0,4.5,2.1,1.2,3,4.8,0.0,3.2,6.4,1.6
217,"Now Married, spouse absent",$350k-$399k,4.6,0.0,5.8,3.4,1.2,3,5.6,0.0,4.1,7.2,1.6
218,"Now Married, spouse absent",$400k-$449k,2.1,0.0,3.3,0.9,1.2,3,3.6,0.0,2.0,5.1,1.6
219,"Now Married, spouse absent",$450k-$1499k,-0.2,0.0,1.0,-1.4,1.2,3,0.1,0.0,-1.5,1.7,1.6
220,Widowed,$-9k-$-1k,0.7,0.0,1.9,-0.5,1.2,3,1.2,0.0,-0.4,2.8,1.6
221,Widowed,$0k-$49k,42.6,43.0,43.8,41.5,1.2,3,41.0,43.0,39.4,42.5,1.6
222,Widowed,$50k-$99k,11.8,11.0,13.0,10.6,1.2,3,10.6,11.0,9.0,12.2,1.6
223,Widowed,$100k-$149k,0.8,2.0,1.9,-0.4,1.2,3,-0.9,2.0,-2.4,0.7,1.6
224,Widowed,$150k-$199k,1.3,1.0,2.4,0.1,1.2,3,1.5,1.0,-0.0,3.1,1.6
225,Widowed,$200k-$249k,0.1,1.0,1.3,-1.1,1.2,3,0.9,1.0,-0.7,2.4,1.6
226,Widowed,$250k-$299k,2.0,0.0,3.2,0.8,1.2,3,2.3,0.0,0.7,3.9,1.6
227,Widowed,$300k-$349k,3.4,2.0,4.6,2.2,1.2,3,4.1,2.0,2.5,5.6,1.6
228,Widowed,$350k-$399k,-0.8,0.0,0.4,-1.9,1.2,3,-1.0,0.0,-2.6,0.5,1.6
229,Widowed,$400k-$449k,-1.0,0.0,0.1,-2.2,1.2,3,-1.8,0.0,-3.3,-0.2,1.6
230,Widowed,$450k-$1499k,1.0,0.0,2.2,-0.2,1.2,3,-1.0,0.0,-2.6,0.5,1.6
231,Divorced,$-9k-$-1k,-0.4,1.0,0.8,-1.6,1.2,3,0.7,1.0,-0.9,2.3,1.6
232,Divorced,$0k-$49k,73.8,72.0,75.0,72.6,1.2,3,72.5,72.0,70.9,74.1,1.6
233,Divorced,$50k-$99k,20.6,21.0,21.8,19.4,1.2,3,20.0,21.0,18.4,21.6,1.6
234,Divorced,$100k-$149k,9.6,7.0,10.8,8.4,1.2,3,10.9,7.0,9.4,12.5,1.6
235,Divorced,$150k-$199k,5.1,3.0,6.3,4.0,1.2,3,5.2,3.0,3.6,6.7,1.6
236,Divorced,$200k-$249k,1.2,3.0,2.4,0.0,1.2,3,0.7,3.0,-0.9,2.2,1.6
237,Divorced,$250k-$299k,0.1,3.0,1.3,-1.1,1.2,3,-1.0,3.0,-2.6,0.6,1.6
238,Divorced,$300k-$349k,-0.6,0.0,0.5,-1.8,1.2,3,-1.0,0.0,-2.6,0.6,1.6
239,Divorced,$350k-$399k,-0.6,1.0,0.6,-1.8,1.2,3,0.2,1.0,-1.4,1.8,1.6
240,Divorced,$400k-$449k,-0.2,0.0,1.0,-1.4,1.2,3,0.1,0.0,-1.5,1.7,1.6
241,Divorced,$450k-$1499k,2.3,0.0,3.5,1.1,1.2,3,3.3,0.0,1.7,4.8,1.6
242,Separated,$-9k-$-1k,0.6,0.0,1.8,-0.6,1.2,3,0.1,0.0,-1.5,1.7,1.6
243,Separated,$0k-$49k,16.6,17.0,17.7,15.4,1.2,3,16.9,17.0,15.3,18.5,1.6
