,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
122,Newborn,7-8,-0.8,0.0,0.8,-2.3,1.6,2,-0.2,0.0,-2.5,2.2,2.4
123,Newborn,9-10,-0.1,0.0,1.5,-1.6,1.6,2,-1.7,0.0,-4.0,0.7,2.4
124,Newborn,11-12,-0.6,0.0,1.0,-2.2,1.6,2,-0.2,0.0,-2.6,2.1,2.4
125,Newborn,13-14,0.6,0.0,2.1,-1.0,1.6,2,2.4,0.0,0.1,4.8,2.4
126,Not Available,1-2,19.5,18.0,21.1,17.9,1.6,2,19.5,18.0,17.2,21.9,2.4
127,Not Available,3-4,16.5,21.0,18.1,14.9,1.6,2,15.2,21.0,12.8,17.5,2.4
128,Not Available,5-6,7.3,7.0,8.9,5.8,1.6,2,8.6,7.0,6.2,10.9,2.4
129,Not Available,7-8,7.1,5.0,8.7,5.6,1.6,2,5.8,5.0,3.4,8.1,2.4
130,Not Available,9-10,2.0,0.0,3.5,0.4,1.6,2,2.8,0.0,0.4,5.2,2.4
131,Not Available,11-12,2.0,1.0,3.5,0.4,1.6,2,1.3,1.0,-1.0,3.7,2.4
132,Not Available,13-14,-0.6,0.0,1.0,-2.1,1.6,2,-3.5,0.0,-5.9,-1.1,2.4
133,Trauma Center,1-2,0.1,0.0,1.6,-1.5,1.6,2,-0.0,0.0,-2.4,2.3,2.4
134,Trauma Center,3-4,-1.1,0.0,0.5,-2.6,1.6,2,0.6,0.0,-1.8,2.9,2.4
135,Trauma Center,5-6,2.6,0.0,4.2,1.0,1.6,2,-0.4,0.0,-2.7,2.0,2.4
136,Trauma Center,7-8,1.6,0.0,3.2,0.1,1.6,2,0.8,0.0,-1.5,3.2,2.4
137,Trauma Center,9-10,0.8,0.0,2.4,-0.7,1.6,2,0.7,0.0,-1.7,3.0,2.4
138,Trauma Center,11-12,-1.1,0.0,0.5,-2.7,1.6,2,-0.2,0.0,-2.5,2.2,2.4
139,Trauma Center,13-14,7.9,0.0,9.5,6.4,1.6,2,7.2,0.0,4.8,9.5,2.4
140,Not Mapped,1-2,6.3,5.0,7.9,4.7,1.6,2,7.2,5.0,4.9,9.6,2.4
141,Not Mapped,3-4,5.0,1.0,6.6,3.4,1.6,2,3.4,1.0,1.0,5.7,2.4
142,Not Mapped,5-6,2.1,0.0,3.6,0.5,1.6,2,3.8,0.0,1.5,6.2,2.4
143,Not Mapped,7-8,1.5,0.0,3.1,-0.1,1.6,2,0.9,0.0,-1.5,3.2,2.4
144,Not Mapped,9-10,-3.3,0.0,-1.7,-4.9,1.6,2,-9.9,0.0,-12.3,-7.6,2.4
145,Not Mapped,11-12,2.2,0.0,3.8,0.6,1.6,2,2.4,0.0,0.1,4.8,2.4
146,Not Mapped,13-14,-1.8,0.0,-0.2,-3.4,1.6,2,-1.8,0.0,-4.2,0.5,2.4
147,Emergency,1-2,157.5,158.0,158.7,156.3,1.2,3,157.3,158.0,155.7,158.8,1.6
148,Emergency,3-4,183.9,185.0,185.0,182.7,1.2,3,183.4,185.0,181.9,185.0,1.6
149,Emergency,5-6,93.4,94.0,94.6,92.2,1.2,3,94.9,94.0,93.3,96.5,1.6
150,Emergency,7-8,45.6,48.0,46.8,44.5,1.2,3,43.8,48.0,42.2,45.3,1.6
151,Emergency,9-10,35.8,32.0,37.0,34.6,1.2,3,34.2,32.0,32.7,35.8,1.6
152,Emergency,11-12,14.3,14.0,15.4,13.1,1.2,3,14.1,14.0,12.6,15.7,1.6
153,Emergency,13-14,6.7,8.0,7.9,5.5,1.2,3,6.5,8.0,5.0,8.1,1.6
154,Urgent,1-2,57.3,58.0,58.5,56.2,1.2,3,57.4,58.0,55.8,58.9,1.6
155,Urgent,3-4,49.8,50.0,51.0,48.6,1.2,3,49.5,50.0,47.9,51.1,1.6
156,Urgent,5-6,40.8,44.0,42.0,39.6,1.2,3,39.9,44.0,38.3,41.4,1.6
157,Urgent,7-8,34.1,36.0,35.2,32.9,1.2,3,34.7,36.0,33.2,36.3,1.6
158,Urgent,9-10,8.6,9.0,9.8,7.5,1.2,3,7.1,9.0,5.6,8.7,1.6
159,Urgent,11-12,3.4,5.0,4.6,2.2,1.2,3,3.2,5.0,1.6,4.8,1.6
160,Urgent,13-14,4.2,5.0,5.4,3.0,1.2,3,5.7,5.0,4.1,7.2,1.6
161,Elective,1-2,68.9,67.0,70.1,67.7,1.2,3,69.7,67.0,68.1,71.2,1.6
162,Elective,3-4,61.0,61.0,62.1,59.8,1.2,3,62.5,61.0,60.9,64.0,1.6
163,Elective,5-6,30.8,30.0,32.0,29.7,1.2,3,30.5,30.0,29.0,32.1,1.6
164,Elective,7-8,13.5,16.0,14.7,12.3,1.2,3,15.0,16.0,13.4,16.5,1.6
165,Elective,9-10,3.3,9.0,4.4,2.1,1.2,3,7.0,9.0,5.4,8.6,1.6
166,Elective,11-12,5.6,8.0,6.8,4.4,1.2,3,6.7,8.0,5.1,8.3,1.6
167,Elective,13-14,4.8,5.0,5.9,3.6,1.2,3,3.6,5.0,2.1,5.2,1.6
168,Newborn,1-2,2.5,0.0,3.6,1.3,1.2,3,1.9,0.0,0.3,3.4,1.6
169,Newborn,3-4,1.5,0.0,2.6,0.3,1.2,3,0.9,0.0,-0.6,2.5,1.6
170,Newborn,5-6,-1.4,0.0,-0.2,-2.5,1.2,3,-0.9,0.0,-2.5,0.6,1.6
171,Newborn,7-8,-0.6,0.0,0.6,-1.7,1.2,3,-0.8,0.0,-2.3,0.8,1.6
172,Newborn,9-10,0.0,0.0,1.2,-1.1,1.2,3,-0.1,0.0,-1.6,1.5,1.6
173,Newborn,11-12,-0.9,0.0,0.3,-2.1,1.2,3,-0.6,0.0,-2.2,1.0,1.6
174,Newborn,13-14,0.2,0.0,1.4,-1.0,1.2,3,0.6,0.0,-1.0,2.1,1.6
175,Not Available,1-2,17.7,18.0,18.9,16.5,1.2,3,19.5,18.0,17.9,21.1,1.6
176,Not Available,3-4,18.2,21.0,19.4,17.0,1.2,3,16.5,21.0,14.9,18.1,1.6
177,Not Available,5-6,7.8,7.0,8.9,6.6,1.2,3,7.3,7.0,5.8,8.9,1.6
178,Not Available,7-8,2.5,5.0,3.7,1.3,1.2,3,7.1,5.0,5.6,8.7,1.6
179,Not Available,9-10,0.9,0.0,2.0,-0.3,1.2,3,2.0,0.0,0.4,3.5,1.6
180,Not Available,11-12,1.2,1.0,2.4,0.0,1.2,3,2.0,1.0,0.4,3.5,1.6
181,Not Available,13-14,0.3,0.0,1.5,-0.9,1.2,3,-0.6,0.0,-2.1,1.0,1.6
182,Trauma Center,1-2,-0.0,0.0,1.2,-1.2,1.2,3,0.1,0.0,-1.5,1.6,1.6
183,Trauma Center,3-4,-1.3,0.0,-0.2,-2.5,1.2,3,-1.1,0.0,-2.6,0.5,1.6
184,Trauma Center,5-6,2.1,0.0,3.3,1.0,1.2,3,2.6,0.0,1.0,4.2,1.6
185,Trauma Center,7-8,2.4,0.0,3.6,1.2,1.2,3,1.6,0.0,0.1,3.2,1.6
186,Trauma Center,9-10,4.2,0.0,5.4,3.0,1.2,3,0.8,0.0,-0.7,2.4,1.6
187,Trauma Center,11-12,-3.3,0.0,-2.1,-4.5,1.2,3,-1.1,0.0,-2.7,0.5,1.6
188,Trauma Center,13-14,6.0,0.0,7.2,4.8,1.2,3,7.9,0.0,6.4,9.5,1.6
189,Not Mapped,1-2,7.0,5.0,8.1,5.8,1.2,3,6.3,5.0,4.7,7.9,1.6
190,Not Mapped,3-4,4.3,1.0,5.5,3.1,1.2,3,5.0,1.0,3.4,6.6,1.6
191,Not Mapped,5-6,1.3,0.0,2.5,0.2,1.2,3,2.1,0.0,0.5,3.6,1.6
192,Not Mapped,7-8,0.7,0.0,1.9,-0.5,1.2,3,1.5,0.0,-0.1,3.1,1.6
193,Not Mapped,9-10,-4.2,0.0,-3.0,-5.4,1.2,3,-3.3,0.0,-4.9,-1.7,1.6
194,Not Mapped,11-12,2.9,0.0,4.1,1.8,1.2,3,2.2,0.0,0.6,3.8,1.6
195,Not Mapped,13-14,0.1,0.0,1.3,-1.1,1.2,3,-1.8,0.0,-3.4,-0.2,1.6
196,Emergency,1-2,158.7,158.0,159.6,157.8,0.9,4,157.5,158.0,156.3,158.7,1.2
197,Emergency,3-4,184.5,185.0,185.5,183.6,0.9,4,183.9,185.0,182.7,185.0,1.2
198,Emergency,5-6,94.6,94.0,95.6,93.7,0.9,4,93.4,94.0,92.2,94.6,1.2
199,Emergency,7-8,44.2,48.0,45.1,43.3,0.9,4,45.6,48.0,44.5,46.8,1.2
200,Emergency,9-10,35.4,32.0,36.3,34.4,0.9,4,35.8,32.0,34.6,37.0,1.2
201,Emergency,11-12,15.0,14.0,15.9,14.1,0.9,4,14.3,14.0,13.1,15.4,1.2
202,Emergency,13-14,8.0,8.0,8.9,7.0,0.9,4,6.7,8.0,5.5,7.9,1.2
203,Urgent,1-2,57.4,58.0,58.4,56.5,0.9,4,57.3,58.0,56.2,58.5,1.2
204,Urgent,3-4,50.0,50.0,50.9,49.0,0.9,4,49.8,50.0,48.6,51.0,1.2
205,Urgent,5-6,40.9,44.0,41.8,39.9,0.9,4,40.8,44.0,39.6,42.0,1.2
206,Urgent,7-8,34.3,36.0,35.3,33.4,0.9,4,34.1,36.0,32.9,35.2,1.2
207,Urgent,9-10,9.5,9.0,10.4,8.5,0.9,4,8.6,9.0,7.5,9.8,1.2
208,Urgent,11-12,5.8,5.0,6.8,4.9,0.9,4,3.4,5.0,2.2,4.6,1.2
209,Urgent,13-14,4.6,5.0,5.6,3.7,0.9,4,4.2,5.0,3.0,5.4,1.2
210,Elective,1-2,67.7,67.0,68.6,66.8,0.9,4,68.9,67.0,67.7,70.1,1.2
211,Elective,3-4,60.9,61.0,61.8,60.0,0.9,4,61.0,61.0,59.8,62.1,1.2
212,Elective,5-6,29.5,30.0,30.5,28.6,0.9,4,30.8,30.0,29.7,32.0,1.2
213,Elective,7-8,13.3,16.0,14.3,12.4,0.9,4,13.5,16.0,12.3,14.7,1.2
214,Elective,9-10,4.5,9.0,5.4,3.5,0.9,4,3.3,9.0,2.1,4.4,1.2
215,Elective,11-12,6.4,8.0,7.3,5.4,0.9,4,5.6,8.0,4.4,6.8,1.2
216,Elective,13-14,4.4,5.0,5.3,3.5,0.9,4,4.8,5.0,3.6,5.9,1.2
217,Newborn,1-2,2.9,0.0,3.9,2.0,0.9,4,2.5,0.0,1.3,3.6,1.2
218,Newborn,3-4,1.6,0.0,2.6,0.7,0.9,4,1.5,0.0,0.3,2.6,1.2
219,Newborn,5-6,-1.0,0.0,-0.0,-1.9,0.9,4,-1.4,0.0,-2.5,-0.2,1.2
220,Newborn,7-8,-0.1,0.0,0.8,-1.0,0.9,4,-0.6,0.0,-1.7,0.6,1.2
221,Newborn,9-10,-0.2,0.0,0.7,-1.2,0.9,4,0.0,0.0,-1.1,1.2,1.2
222,Newborn,11-12,-0.5,0.0,0.4,-1.5,0.9,4,-0.9,0.0,-2.1,0.3,1.2
223,Newborn,13-14,0.5,0.0,1.4,-0.5,0.9,4,0.2,0.0,-1.0,1.4,1.2
224,Not Available,1-2,16.0,18.0,17.0,15.1,0.9,4,17.7,18.0,16.5,18.9,1.2
225,Not Available,3-4,18.5,21.0,19.5,17.6,0.9,4,18.2,21.0,17.0,19.4,1.2
226,Not Available,5-6,8.3,7.0,9.2,7.3,0.9,4,7.8,7.0,6.6,8.9,1.2
227,Not Available,7-8,2.9,5.0,3.8,1.9,0.9,4,2.5,5.0,1.3,3.7,1.2
228,Not Available,9-10,1.5,0.0,2.5,0.6,0.9,4,0.9,0.0,-0.3,2.0,1.2
229,Not Available,11-12,0.8,1.0,1.7,-0.1,0.9,4,1.2,1.0,0.0,2.4,1.2
230,Not Available,13-14,-0.1,0.0,0.9,-1.0,0.9,4,0.3,0.0,-0.9,1.5,1.2
231,Trauma Center,1-2,-0.2,0.0,0.7,-1.1,0.9,4,-0.0,0.0,-1.2,1.2,1.2
232,Trauma Center,3-4,-1.1,0.0,-0.1,-2.0,0.9,4,-1.3,0.0,-2.5,-0.2,1.2
233,Trauma Center,5-6,2.3,0.0,3.3,1.4,0.9,4,2.1,0.0,1.0,3.3,1.2
234,Trauma Center,7-8,1.6,0.0,2.6,0.7,0.9,4,2.4,0.0,1.2,3.6,1.2
235,Trauma Center,9-10,0.3,0.0,1.2,-0.6,0.9,4,4.2,0.0,3.0,5.4,1.2
236,Trauma Center,11-12,-2.5,0.0,-1.6,-3.4,0.9,4,-3.3,0.0,-4.5,-2.1,1.2
237,Trauma Center,13-14,4.6,0.0,5.5,3.6,0.9,4,6.0,0.0,4.8,7.2,1.2
238,Not Mapped,1-2,6.2,5.0,7.1,5.3,0.9,4,7.0,5.0,5.8,8.1,1.2
239,Not Mapped,3-4,3.9,1.0,4.8,2.9,0.9,4,4.3,1.0,3.1,5.5,1.2
240,Not Mapped,5-6,1.1,0.0,2.0,0.1,0.9,4,1.3,0.0,0.2,2.5,1.2
241,Not Mapped,7-8,1.2,0.0,2.2,0.3,0.9,4,0.7,0.0,-0.5,1.9,1.2
242,Not Mapped,9-10,-3.6,0.0,-2.6,-4.5,0.9,4,-4.2,0.0,-5.4,-3.0,1.2
243,Not Mapped,11-12,1.9,0.0,2.8,0.9,0.9,4,2.9,0.0,1.8,4.1,1.2
244,Not Mapped,13-14,0.1,0.0,1.1,-0.8,0.9,4,0.1,0.0,-1.1,1.3,1.2
245,Emergency,1-2,158.4,158.0,159.1,157.6,0.8,5,158.7,158.0,157.8,159.6,0.9
246,Emergency,3-4,184.8,185.0,185.5,184.0,0.8,5,184.5,185.0,183.6,185.5,0.9
247,Emergency,5-6,94.9,94.0,95.7,94.1,0.8,5,94.6,94.0,93.7,95.6,0.9
248,Emergency,7-8,45.0,48.0,45.8,44.2,0.8,5,44.2,48.0,43.3,45.1,0.9
249,Emergency,9-10,33.1,32.0,33.8,32.3,0.8,5,35.4,32.0,34.4,36.3,0.9
250,Emergency,11-12,14.6,14.0,15.4,13.8,0.8,5,15.0,14.0,14.1,15.9,0.9
251,Emergency,13-14,7.9,8.0,8.7,7.1,0.8,5,8.0,8.0,7.0,8.9,0.9
252,Urgent,1-2,56.9,58.0,57.7,56.1,0.8,5,57.4,58.0,56.5,58.4,0.9
253,Urgent,3-4,50.2,50.0,51.0,49.4,0.8,5,50.0,50.0,49.0,50.9,0.9
254,Urgent,5-6,39.5,44.0,40.3,38.7,0.8,5,40.9,44.0,39.9,41.8,0.9
255,Urgent,7-8,34.6,36.0,35.4,33.8,0.8,5,34.3,36.0,33.4,35.3,0.9
256,Urgent,9-10,7.8,9.0,8.6,7.1,0.8,5,9.5,9.0,8.5,10.4,0.9
257,Urgent,11-12,5.4,5.0,6.2,4.6,0.8,5,5.8,5.0,4.9,6.8,0.9
258,Urgent,13-14,6.1,5.0,6.9,5.3,0.8,5,4.6,5.0,3.7,5.6,0.9
259,Elective,1-2,67.5,67.0,68.3,66.7,0.8,5,67.7,67.0,66.8,68.6,0.9
260,Elective,3-4,60.1,61.0,60.9,59.3,0.8,5,60.9,61.0,60.0,61.8,0.9
261,Elective,5-6,30.9,30.0,31.6,30.1,0.8,5,29.5,30.0,28.6,30.5,0.9
262,Elective,7-8,15.0,16.0,15.8,14.2,0.8,5,13.3,16.0,12.4,14.3,0.9
263,Elective,9-10,5.0,9.0,5.8,4.3,0.8,5,4.5,9.0,3.5,5.4,0.9
264,Elective,11-12,5.4,8.0,6.2,4.6,0.8,5,6.4,8.0,5.4,7.3,0.9
265,Elective,13-14,3.7,5.0,4.5,2.9,0.8,5,4.4,5.0,3.5,5.3,0.9
266,Newborn,1-2,1.4,0.0,2.2,0.6,0.8,5,2.9,0.0,2.0,3.9,0.9
267,Newborn,3-4,1.3,0.0,2.1,0.5,0.8,5,1.6,0.0,0.7,2.6,0.9
