,race,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
66,Other,7-8,5.2,2.0,7.6,2.9,2.4,1,5.8,2.0,1.0,10.5,4.7
67,Other,9-10,2.8,0.0,5.1,0.4,2.4,1,2.6,0.0,-2.1,7.3,4.7
68,Other,11-12,-0.7,0.0,1.7,-3.1,2.4,1,-1.6,0.0,-6.3,3.2,4.7
69,Other,13-14,1.1,1.0,3.5,-1.2,2.4,1,1.5,1.0,-3.2,6.2,4.7
70,African American,1-2,52.8,55.0,54.4,51.2,1.6,2,50.2,55.0,47.8,52.5,2.4
71,African American,3-4,49.3,47.0,50.8,47.7,1.6,2,49.5,47.0,47.1,51.8,2.4
72,African American,5-6,27.3,29.0,28.9,25.7,1.6,2,28.5,29.0,26.1,30.9,2.4
73,African American,7-8,27.9,27.0,29.5,26.3,1.6,2,27.7,27.0,25.4,30.1,2.4
74,African American,9-10,14.6,13.0,16.2,13.1,1.6,2,18.7,13.0,16.4,21.1,2.4
75,African American,11-12,3.8,4.0,5.3,2.2,1.6,2,4.2,4.0,1.9,6.6,2.4
76,African American,13-14,9.9,9.0,11.5,8.3,1.6,2,8.7,9.0,6.3,11.0,2.4
77,Asian,1-2,-0.3,2.0,1.3,-1.9,1.6,2,-1.9,2.0,-4.2,0.5,2.4
78,Asian,3-4,3.3,2.0,4.9,1.7,1.6,2,2.9,2.0,0.5,5.3,2.4
79,Asian,5-6,1.7,0.0,3.3,0.1,1.6,2,0.8,0.0,-1.5,3.2,2.4
80,Asian,7-8,2.4,0.0,4.0,0.8,1.6,2,2.4,0.0,0.0,4.7,2.4
81,Asian,9-10,-2.3,0.0,-0.8,-3.9,1.6,2,3.6,0.0,1.2,5.9,2.4
82,Asian,11-12,-1.9,0.0,-0.4,-3.5,1.6,2,-2.6,0.0,-5.0,-0.3,2.4
83,Asian,13-14,-3.2,0.0,-1.6,-4.8,1.6,2,-4.7,0.0,-7.0,-2.3,2.4
84,Caucasian,1-2,225.4,226.0,226.9,223.8,1.6,2,224.9,226.0,222.6,227.3,2.4
85,Caucasian,3-4,247.3,248.0,248.9,245.7,1.6,2,246.6,248.0,244.2,248.9,2.4
86,Caucasian,5-6,149.3,143.0,150.9,147.8,1.6,2,150.7,143.0,148.4,153.1,2.4
87,Caucasian,7-8,71.5,70.0,73.1,69.9,1.6,2,68.7,70.0,66.3,71.0,2.4
88,Caucasian,9-10,38.1,38.0,39.6,36.5,1.6,2,40.4,38.0,38.0,42.7,2.4
89,Caucasian,11-12,42.6,41.0,44.2,41.1,1.6,2,44.7,41.0,42.4,47.1,2.4
90,Caucasian,13-14,11.8,11.0,13.4,10.3,1.6,2,11.6,11.0,9.3,14.0,2.4
91,Hispanic,1-2,6.5,6.0,8.0,4.9,1.6,2,8.0,6.0,5.7,10.4,2.4
92,Hispanic,3-4,6.6,8.0,8.2,5.1,1.6,2,5.7,8.0,3.3,8.0,2.4
93,Hispanic,5-6,3.6,4.0,5.2,2.0,1.6,2,5.2,4.0,2.8,7.5,2.4
94,Hispanic,7-8,2.7,1.0,4.2,1.1,1.6,2,2.1,1.0,-0.2,4.5,2.4
95,Hispanic,9-10,1.4,1.0,3.0,-0.2,1.6,2,-0.5,1.0,-2.8,1.9,2.4
96,Hispanic,11-12,-2.5,1.0,-0.9,-4.1,1.6,2,0.3,1.0,-2.1,2.6,2.4
97,Hispanic,13-14,-0.4,1.0,1.2,-2.0,1.6,2,-1.2,1.0,-3.6,1.1,2.4
98,Other,1-2,4.8,3.0,6.4,3.2,1.6,2,0.7,3.0,-1.7,3.0,2.4
99,Other,3-4,4.1,5.0,5.6,2.5,1.6,2,4.6,5.0,2.3,7.0,2.4
100,Other,5-6,0.3,2.0,1.9,-1.2,1.6,2,1.3,2.0,-1.1,3.7,2.4
101,Other,7-8,5.7,2.0,7.3,4.1,1.6,2,5.2,2.0,2.9,7.6,2.4
102,Other,9-10,3.7,0.0,5.3,2.2,1.6,2,2.8,0.0,0.4,5.1,2.4
103,Other,11-12,-1.5,0.0,0.1,-3.1,1.6,2,-0.7,0.0,-3.1,1.7,2.4
104,Other,13-14,0.9,1.0,2.5,-0.6,1.6,2,1.1,1.0,-1.2,3.5,2.4
105,African American,1-2,54.1,55.0,55.3,53.0,1.2,3,52.8,55.0,51.2,54.4,1.6
106,African American,3-4,46.7,47.0,47.9,45.5,1.2,3,49.3,47.0,47.7,50.8,1.6
107,African American,5-6,24.3,29.0,25.5,23.1,1.2,3,27.3,29.0,25.7,28.9,1.6
108,African American,7-8,27.4,27.0,28.6,26.2,1.2,3,27.9,27.0,26.3,29.5,1.6
109,African American,9-10,12.5,13.0,13.7,11.3,1.2,3,14.6,13.0,13.1,16.2,1.6
110,African American,11-12,2.8,4.0,4.0,1.6,1.2,3,3.8,4.0,2.2,5.3,1.6
111,African American,13-14,7.1,9.0,8.3,5.9,1.2,3,9.9,9.0,8.3,11.5,1.6
112,Asian,1-2,0.7,2.0,1.9,-0.5,1.2,3,-0.3,2.0,-1.9,1.3,1.6
113,Asian,3-4,2.8,2.0,4.0,1.6,1.2,3,3.3,2.0,1.7,4.9,1.6
114,Asian,5-6,0.2,0.0,1.4,-1.0,1.2,3,1.7,0.0,0.1,3.3,1.6
115,Asian,7-8,1.5,0.0,2.6,0.3,1.2,3,2.4,0.0,0.8,4.0,1.6
116,Asian,9-10,-1.6,0.0,-0.4,-2.8,1.2,3,-2.3,0.0,-3.9,-0.8,1.6
117,Asian,11-12,0.3,0.0,1.5,-0.9,1.2,3,-1.9,0.0,-3.5,-0.4,1.6
118,Asian,13-14,1.1,0.0,2.3,-0.1,1.2,3,-3.2,0.0,-4.8,-1.6,1.6
119,Caucasian,1-2,222.3,226.0,223.5,221.1,1.2,3,225.4,226.0,223.8,226.9,1.6
120,Caucasian,3-4,248.4,248.0,249.6,247.2,1.2,3,247.3,248.0,245.7,248.9,1.6
121,Caucasian,5-6,149.4,143.0,150.5,148.2,1.2,3,149.3,143.0,147.8,150.9,1.6
122,Caucasian,7-8,71.1,70.0,72.2,69.9,1.2,3,71.5,70.0,69.9,73.1,1.6
123,Caucasian,9-10,38.7,38.0,39.9,37.5,1.2,3,38.1,38.0,36.5,39.6,1.6
124,Caucasian,11-12,43.3,41.0,44.5,42.1,1.2,3,42.6,41.0,41.1,44.2,1.6
125,Caucasian,13-14,11.8,11.0,13.0,10.7,1.2,3,11.8,11.0,10.3,13.4,1.6
126,Hispanic,1-2,3.8,6.0,5.0,2.6,1.2,3,6.5,6.0,4.9,8.0,1.6
127,Hispanic,3-4,6.5,8.0,7.6,5.3,1.2,3,6.6,8.0,5.1,8.2,1.6
128,Hispanic,5-6,3.2,4.0,4.4,2.0,1.2,3,3.6,4.0,2.0,5.2,1.6
129,Hispanic,7-8,1.1,1.0,2.2,-0.1,1.2,3,2.7,1.0,1.1,4.2,1.6
130,Hispanic,9-10,2.7,1.0,3.9,1.6,1.2,3,1.4,1.0,-0.2,3.0,1.6
131,Hispanic,11-12,-3.9,1.0,-2.8,-5.1,1.2,3,-2.5,1.0,-4.1,-0.9,1.6
132,Hispanic,13-14,0.3,1.0,1.5,-0.9,1.2,3,-0.4,1.0,-2.0,1.2,1.6
133,Other,1-2,4.1,3.0,5.2,2.9,1.2,3,4.8,3.0,3.2,6.4,1.6
134,Other,3-4,4.2,5.0,5.3,3.0,1.2,3,4.1,5.0,2.5,5.6,1.6
135,Other,5-6,-0.1,2.0,1.1,-1.3,1.2,3,0.3,2.0,-1.2,1.9,1.6
136,Other,7-8,4.8,2.0,6.0,3.6,1.2,3,5.7,2.0,4.1,7.3,1.6
137,Other,9-10,2.9,0.0,4.1,1.7,1.2,3,3.7,0.0,2.2,5.3,1.6
138,Other,11-12,-1.5,0.0,-0.3,-2.7,1.2,3,-1.5,0.0,-3.1,0.1,1.6
139,Other,13-14,1.5,1.0,2.7,0.3,1.2,3,0.9,1.0,-0.6,2.5,1.6
140,African American,1-2,53.8,55.0,54.7,52.9,0.9,4,54.1,55.0,53.0,55.3,1.2
141,African American,3-4,46.7,47.0,47.6,45.7,0.9,4,46.7,47.0,45.5,47.9,1.2
142,African American,5-6,24.9,29.0,25.8,23.9,0.9,4,24.3,29.0,23.1,25.5,1.2
143,African American,7-8,27.3,27.0,28.3,26.4,0.9,4,27.4,27.0,26.2,28.6,1.2
144,African American,9-10,13.8,13.0,14.8,12.9,0.9,4,12.5,13.0,11.3,13.7,1.2
145,African American,11-12,2.9,4.0,3.8,1.9,0.9,4,2.8,4.0,1.6,4.0,1.2
146,African American,13-14,7.7,9.0,8.7,6.8,0.9,4,7.1,9.0,5.9,8.3,1.2
147,Asian,1-2,1.4,2.0,2.4,0.5,0.9,4,0.7,2.0,-0.5,1.9,1.2
148,Asian,3-4,1.3,2.0,2.2,0.3,0.9,4,2.8,2.0,1.6,4.0,1.2
149,Asian,5-6,0.6,0.0,1.5,-0.4,0.9,4,0.2,0.0,-1.0,1.4,1.2
150,Asian,7-8,2.7,0.0,3.6,1.7,0.9,4,1.5,0.0,0.3,2.6,1.2
151,Asian,9-10,-1.1,0.0,-0.2,-2.1,0.9,4,-1.6,0.0,-2.8,-0.4,1.2
152,Asian,11-12,-0.1,0.0,0.8,-1.1,0.9,4,0.3,0.0,-0.9,1.5,1.2
153,Asian,13-14,1.2,0.0,2.1,0.2,0.9,4,1.1,0.0,-0.1,2.3,1.2
154,Caucasian,1-2,223.3,226.0,224.2,222.4,0.9,4,222.3,226.0,221.1,223.5,1.2
155,Caucasian,3-4,247.5,248.0,248.4,246.6,0.9,4,248.4,248.0,247.2,249.6,1.2
156,Caucasian,5-6,150.0,143.0,151.0,149.1,0.9,4,149.4,143.0,148.2,150.5,1.2
157,Caucasian,7-8,72.5,70.0,73.4,71.5,0.9,4,71.1,70.0,69.9,72.2,1.2
158,Caucasian,9-10,38.5,38.0,39.4,37.5,0.9,4,38.7,38.0,37.5,39.9,1.2
159,Caucasian,11-12,43.0,41.0,43.9,42.1,0.9,4,43.3,41.0,42.1,44.5,1.2
160,Caucasian,13-14,10.0,11.0,10.9,9.0,0.9,4,11.8,11.0,10.7,13.0,1.2
161,Hispanic,1-2,4.9,6.0,5.9,4.0,0.9,4,3.8,6.0,2.6,5.0,1.2
162,Hispanic,3-4,7.0,8.0,7.9,6.0,0.9,4,6.5,8.0,5.3,7.6,1.2
163,Hispanic,5-6,3.9,4.0,4.8,2.9,0.9,4,3.2,4.0,2.0,4.4,1.2
164,Hispanic,7-8,0.4,1.0,1.3,-0.5,0.9,4,1.1,1.0,-0.1,2.2,1.2
165,Hispanic,9-10,2.1,1.0,3.0,1.1,0.9,4,2.7,1.0,1.6,3.9,1.2
166,Hispanic,11-12,-3.4,1.0,-2.5,-4.4,0.9,4,-3.9,1.0,-5.1,-2.8,1.2
167,Hispanic,13-14,0.6,1.0,1.5,-0.4,0.9,4,0.3,1.0,-0.9,1.5,1.2
168,Other,1-2,4.9,3.0,5.8,4.0,0.9,4,4.1,3.0,2.9,5.2,1.2
169,Other,3-4,4.3,5.0,5.2,3.3,0.9,4,4.2,5.0,3.0,5.3,1.2
170,Other,5-6,0.2,2.0,1.2,-0.7,0.9,4,-0.1,2.0,-1.3,1.1,1.2
171,Other,7-8,3.2,2.0,4.1,2.3,0.9,4,4.8,2.0,3.6,6.0,1.2
172,Other,9-10,2.6,0.0,3.5,1.7,0.9,4,2.9,0.0,1.7,4.1,1.2
173,Other,11-12,-0.5,0.0,0.4,-1.5,0.9,4,-1.5,0.0,-2.7,-0.3,1.2
174,Other,13-14,1.6,1.0,2.5,0.7,0.9,4,1.5,1.0,0.3,2.7,1.2
175,African American,1-2,54.7,55.0,55.4,53.9,0.8,5,53.8,55.0,52.9,54.7,0.9
176,African American,3-4,46.6,47.0,47.4,45.9,0.8,5,46.7,47.0,45.7,47.6,0.9
177,African American,5-6,26.4,29.0,27.2,25.6,0.8,5,24.9,29.0,23.9,25.8,0.9
178,African American,7-8,27.9,27.0,28.7,27.1,0.8,5,27.3,27.0,26.4,28.3,0.9
179,African American,9-10,12.8,13.0,13.6,12.0,0.8,5,13.8,13.0,12.9,14.8,0.9
180,African American,11-12,3.3,4.0,4.0,2.5,0.8,5,2.9,4.0,1.9,3.8,0.9
181,African American,13-14,7.7,9.0,8.5,6.9,0.8,5,7.7,9.0,6.8,8.7,0.9
182,Asian,1-2,1.6,2.0,2.3,0.8,0.8,5,1.4,2.0,0.5,2.4,0.9
183,Asian,3-4,1.3,2.0,2.1,0.6,0.8,5,1.3,2.0,0.3,2.2,0.9
184,Asian,5-6,1.4,0.0,2.1,0.6,0.8,5,0.6,0.0,-0.4,1.5,0.9
185,Asian,7-8,1.0,0.0,1.8,0.2,0.8,5,2.7,0.0,1.7,3.6,0.9
186,Asian,9-10,-0.9,0.0,-0.1,-1.6,0.8,5,-1.1,0.0,-2.1,-0.2,0.9
187,Asian,11-12,-0.3,0.0,0.5,-1.1,0.8,5,-0.1,0.0,-1.1,0.8,0.9
188,Asian,13-14,-0.5,0.0,0.3,-1.3,0.8,5,1.2,0.0,0.2,2.1,0.9
189,Caucasian,1-2,223.8,226.0,224.6,223.0,0.8,5,223.3,226.0,222.4,224.2,0.9
190,Caucasian,3-4,248.4,248.0,249.2,247.7,0.8,5,247.5,248.0,246.6,248.4,0.9
191,Caucasian,5-6,149.0,143.0,149.8,148.2,0.8,5,150.0,143.0,149.1,151.0,0.9
192,Caucasian,7-8,71.8,70.0,72.6,71.0,0.8,5,72.5,70.0,71.5,73.4,0.9
193,Caucasian,9-10,40.3,38.0,41.1,39.5,0.8,5,38.5,38.0,37.5,39.4,0.9
194,Caucasian,11-12,41.9,41.0,42.6,41.1,0.8,5,43.0,41.0,42.1,43.9,0.9
195,Caucasian,13-14,8.9,11.0,9.7,8.1,0.8,5,10.0,11.0,9.0,10.9,0.9
196,Hispanic,1-2,4.9,6.0,5.7,4.2,0.8,5,4.9,6.0,4.0,5.9,0.9
197,Hispanic,3-4,7.0,8.0,7.8,6.2,0.8,5,7.0,8.0,6.0,7.9,0.9
198,Hispanic,5-6,4.7,4.0,5.4,3.9,0.8,5,3.9,4.0,2.9,4.8,0.9
199,Hispanic,7-8,0.3,1.0,1.0,-0.5,0.8,5,0.4,1.0,-0.5,1.3,0.9
200,Hispanic,9-10,2.7,1.0,3.5,1.9,0.8,5,2.1,1.0,1.1,3.0,0.9
201,Hispanic,11-12,-2.5,1.0,-1.7,-3.3,0.8,5,-3.4,1.0,-4.4,-2.5,0.9
202,Hispanic,13-14,0.4,1.0,1.2,-0.4,0.8,5,0.6,1.0,-0.4,1.5,0.9
203,Other,1-2,4.2,3.0,5.0,3.4,0.8,5,4.9,3.0,4.0,5.8,0.9
204,Other,3-4,5.9,5.0,6.7,5.1,0.8,5,4.3,5.0,3.3,5.2,0.9
205,Other,5-6,0.4,2.0,1.2,-0.4,0.8,5,0.2,2.0,-0.7,1.2,0.9
206,Other,7-8,2.4,2.0,3.2,1.6,0.8,5,3.2,2.0,2.3,4.1,0.9
207,Other,9-10,1.9,0.0,2.7,1.1,0.8,5,2.6,0.0,1.7,3.5,0.9
208,Other,11-12,0.4,0.0,1.2,-0.3,0.8,5,-0.5,0.0,-1.5,0.4,0.9
209,Other,13-14,0.9,1.0,1.7,0.1,0.8,5,1.6,1.0,0.7,2.5,0.9
210,African American,1-2,53.9,55.0,54.6,53.2,0.7,6,54.7,55.0,53.9,55.4,0.8
211,African American,3-4,46.0,47.0,46.6,45.3,0.7,6,46.6,47.0,45.9,47.4,0.8
212,African American,5-6,26.2,29.0,26.9,25.5,0.7,6,26.4,29.0,25.6,27.2,0.8
213,African American,7-8,27.2,27.0,27.9,26.6,0.7,6,27.9,27.0,27.1,28.7,0.8
214,African American,9-10,11.8,13.0,12.4,11.1,0.7,6,12.8,13.0,12.0,13.6,0.8
215,African American,11-12,2.2,4.0,2.9,1.6,0.7,6,3.3,4.0,2.5,4.0,0.8
216,African American,13-14,8.9,9.0,9.6,8.3,0.7,6,7.7,9.0,6.9,8.5,0.8
217,Asian,1-2,1.6,2.0,2.3,1.0,0.7,6,1.6,2.0,0.8,2.3,0.8
218,Asian,3-4,0.7,2.0,1.4,0.1,0.7,6,1.3,2.0,0.6,2.1,0.8
219,Asian,5-6,0.8,0.0,1.4,0.1,0.7,6,1.4,0.0,0.6,2.1,0.8
220,Asian,7-8,1.2,0.0,1.9,0.5,0.7,6,1.0,0.0,0.2,1.8,0.8
221,Asian,9-10,0.3,0.0,0.9,-0.4,0.7,6,-0.9,0.0,-1.6,-0.1,0.8
222,Asian,11-12,-0.3,0.0,0.4,-1.0,0.7,6,-0.3,0.0,-1.1,0.5,0.8
223,Asian,13-14,-2.6,0.0,-1.9,-3.2,0.7,6,-0.5,0.0,-1.3,0.3,0.8
224,Caucasian,1-2,223.0,226.0,223.7,222.3,0.7,6,223.8,226.0,223.0,224.6,0.8
225,Caucasian,3-4,248.3,248.0,248.9,247.6,0.7,6,248.4,248.0,247.7,249.2,0.8
226,Caucasian,5-6,148.2,143.0,148.8,147.5,0.7,6,149.0,143.0,148.2,149.8,0.8
227,Caucasian,7-8,72.3,70.0,73.0,71.6,0.7,6,71.8,70.0,71.0,72.6,0.8
228,Caucasian,9-10,40.5,38.0,41.2,39.8,0.7,6,40.3,38.0,39.5,41.1,0.8
229,Caucasian,11-12,41.8,41.0,42.5,41.2,0.7,6,41.9,41.0,41.1,42.6,0.8
230,Caucasian,13-14,9.1,11.0,9.8,8.4,0.7,6,8.9,11.0,8.1,9.7,0.8
231,Hispanic,1-2,5.7,6.0,6.4,5.1,0.7,6,4.9,6.0,4.2,5.7,0.8
232,Hispanic,3-4,7.8,8.0,8.4,7.1,0.7,6,7.0,8.0,6.2,7.8,0.8
233,Hispanic,5-6,4.8,4.0,5.5,4.2,0.7,6,4.7,4.0,3.9,5.4,0.8
234,Hispanic,7-8,-0.4,1.0,0.3,-1.1,0.7,6,0.3,1.0,-0.5,1.0,0.8
235,Hispanic,9-10,2.2,1.0,2.9,1.6,0.7,6,2.7,1.0,1.9,3.5,0.8
236,Hispanic,11-12,-2.0,1.0,-1.3,-2.7,0.7,6,-2.5,1.0,-3.3,-1.7,0.8
237,Hispanic,13-14,0.5,1.0,1.2,-0.2,0.7,6,0.4,1.0,-0.4,1.2,0.8
238,Other,1-2,3.7,3.0,4.3,3.0,0.7,6,4.2,3.0,3.4,5.0,0.8
239,Other,3-4,6.0,5.0,6.7,5.3,0.7,6,5.9,5.0,5.1,6.7,0.8
240,Other,5-6,0.5,2.0,1.2,-0.2,0.7,6,0.4,2.0,-0.4,1.2,0.8
241,Other,7-8,2.7,2.0,3.4,2.0,0.7,6,2.4,2.0,1.6,3.2,0.8
242,Other,9-10,1.2,0.0,1.8,0.5,0.7,6,1.9,0.0,1.1,2.7,0.8
243,Other,11-12,0.4,0.0,1.0,-0.3,0.7,6,0.4,0.0,-0.3,1.2,0.8
244,Other,13-14,0.1,1.0,0.8,-0.5,0.7,6,0.9,1.0,0.1,1.7,0.8
