,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
59,25-34,Never married,117.0,118.0,119.4,114.7,2.4,1,120.0,118.0,115.3,124.7,4.7
60,35-44,"Now married, spouse present",77.5,79.0,79.9,75.1,2.4,1,76.7,79.0,72.0,81.4,4.7
61,35-44,"Now Married, spouse absent",9.4,10.0,11.8,7.1,2.4,1,8.2,10.0,3.5,12.9,4.7
62,35-44,Widowed,1.9,0.0,4.3,-0.4,2.4,1,1.7,0.0,-3.0,6.4,4.7
63,35-44,Divorced,15.1,13.0,17.5,12.8,2.4,1,12.8,13.0,8.0,17.5,4.7
64,35-44,Separated,6.1,3.0,8.5,3.7,2.4,1,0.2,3.0,-4.5,4.9,4.7
65,35-44,Never married,39.7,40.0,42.0,37.3,2.4,1,39.6,40.0,34.9,44.3,4.7
66,45-54,"Now married, spouse present",93.1,91.0,95.5,90.8,2.4,1,97.0,91.0,92.3,101.7,4.7
67,45-54,"Now Married, spouse absent",8.0,6.0,10.4,5.7,2.4,1,6.5,6.0,1.8,11.2,4.7
68,45-54,Widowed,5.8,3.0,8.1,3.4,2.4,1,2.8,3.0,-1.9,7.5,4.7
69,45-54,Divorced,16.5,16.0,18.9,14.1,2.4,1,14.5,16.0,9.7,19.2,4.7
70,45-54,Separated,1.6,9.0,4.0,-0.8,2.4,1,0.8,9.0,-3.9,5.6,4.7
71,45-54,Never married,35.6,34.0,37.9,33.2,2.4,1,36.3,34.0,31.6,41.1,4.7
72,55-64,"Now married, spouse present",85.6,87.0,88.0,83.3,2.4,1,89.5,87.0,84.8,94.3,4.7
73,55-64,"Now Married, spouse absent",9.6,3.0,12.0,7.3,2.4,1,5.9,3.0,1.2,10.6,4.7
74,55-64,Widowed,7.2,11.0,9.6,4.9,2.4,1,4.6,11.0,-0.2,9.3,4.7
75,55-64,Divorced,34.3,33.0,36.6,31.9,2.4,1,34.3,33.0,29.6,39.0,4.7
76,55-64,Separated,-4.1,2.0,-1.7,-6.4,2.4,1,-5.5,2.0,-10.2,-0.7,4.7
77,55-64,Never married,24.0,19.0,26.4,21.7,2.4,1,20.5,19.0,15.8,25.3,4.7
78,65-74,"Now married, spouse present",91.3,88.0,93.7,89.0,2.4,1,87.8,88.0,83.1,92.5,4.7
79,65-74,"Now Married, spouse absent",6.5,3.0,8.8,4.1,2.4,1,4.3,3.0,-0.4,9.0,4.7
80,65-74,Widowed,12.6,12.0,14.9,10.2,2.4,1,13.6,12.0,8.9,18.3,4.7
81,65-74,Divorced,36.3,34.0,38.6,33.9,2.4,1,31.9,34.0,27.1,36.6,4.7
82,65-74,Separated,-3.4,2.0,-1.0,-5.8,2.4,1,-10.6,2.0,-15.3,-5.9,4.7
83,65-74,Never married,17.3,17.0,19.6,14.9,2.4,1,19.6,17.0,14.9,24.3,4.7
84,75-84,"Now married, spouse present",30.5,32.0,32.9,28.1,2.4,1,27.7,32.0,23.0,32.5,4.7
85,75-84,"Now Married, spouse absent",3.0,1.0,5.4,0.6,2.4,1,1.6,1.0,-3.1,6.3,4.7
86,75-84,Widowed,21.2,19.0,23.5,18.8,2.4,1,17.7,19.0,13.0,22.4,4.7
87,75-84,Divorced,6.2,7.0,8.6,3.8,2.4,1,4.4,7.0,-0.3,9.2,4.7
88,75-84,Separated,-2.4,1.0,-0.1,-4.8,2.4,1,-2.1,1.0,-6.8,2.6,4.7
89,75-84,Never married,6.0,8.0,8.4,3.7,2.4,1,6.0,8.0,1.3,10.7,4.7
90,85-99,"Now married, spouse present",2.1,6.0,4.5,-0.3,2.4,1,3.2,6.0,-1.5,7.9,4.7
91,85-99,"Now Married, spouse absent",0.4,2.0,2.8,-2.0,2.4,1,0.9,2.0,-3.8,5.6,4.7
92,85-99,Widowed,1.3,16.0,3.6,-1.1,2.4,1,5.0,16.0,0.3,9.7,4.7
93,85-99,Divorced,6.1,3.0,8.4,3.7,2.4,1,3.9,3.0,-0.8,8.6,4.7
94,85-99,Separated,2.0,0.0,4.4,-0.4,2.4,1,-2.6,0.0,-7.3,2.1,4.7
95,85-99,Never married,0.5,0.0,2.8,-1.9,2.4,1,2.2,0.0,-2.5,6.9,4.7
96,15-24,"Now married, spouse present",1.8,5.0,3.4,0.2,1.6,2,4.7,5.0,2.3,7.1,2.4
97,15-24,"Now Married, spouse absent",0.7,2.0,2.3,-0.9,1.6,2,2.8,2.0,0.4,5.2,2.4
98,15-24,Widowed,1.5,0.0,3.1,-0.1,1.6,2,0.3,0.0,-2.1,2.6,2.4
99,15-24,Divorced,-2.2,0.0,-0.6,-3.8,1.6,2,-3.8,0.0,-6.1,-1.4,2.4
100,15-24,Separated,0.9,0.0,2.4,-0.7,1.6,2,0.4,0.0,-1.9,2.8,2.4
101,15-24,Never married,115.7,116.0,117.3,114.2,1.6,2,115.4,116.0,113.1,117.8,2.4
102,25-34,"Now married, spouse present",40.5,43.0,42.1,38.9,1.6,2,38.7,43.0,36.3,41.0,2.4
103,25-34,"Now Married, spouse absent",-2.2,2.0,-0.7,-3.8,1.6,2,-2.8,2.0,-5.2,-0.4,2.4
104,25-34,Widowed,3.9,0.0,5.5,2.3,1.6,2,4.5,0.0,2.2,6.9,2.4
105,25-34,Divorced,3.5,4.0,5.0,1.9,1.6,2,3.8,4.0,1.5,6.2,2.4
106,25-34,Separated,-1.2,0.0,0.4,-2.7,1.6,2,-3.7,0.0,-6.1,-1.4,2.4
107,25-34,Never married,116.9,118.0,118.5,115.3,1.6,2,117.0,118.0,114.7,119.4,2.4
108,35-44,"Now married, spouse present",77.1,79.0,78.7,75.5,1.6,2,77.5,79.0,75.1,79.9,2.4
109,35-44,"Now Married, spouse absent",10.0,10.0,11.5,8.4,1.6,2,9.4,10.0,7.1,11.8,2.4
110,35-44,Widowed,-0.2,0.0,1.4,-1.7,1.6,2,1.9,0.0,-0.4,4.3,2.4
111,35-44,Divorced,12.9,13.0,14.5,11.3,1.6,2,15.1,13.0,12.8,17.5,2.4
112,35-44,Separated,5.5,3.0,7.0,3.9,1.6,2,6.1,3.0,3.7,8.5,2.4
113,35-44,Never married,40.4,40.0,42.0,38.8,1.6,2,39.7,40.0,37.3,42.0,2.4
114,45-54,"Now married, spouse present",92.6,91.0,94.2,91.0,1.6,2,93.1,91.0,90.8,95.5,2.4
115,45-54,"Now Married, spouse absent",7.1,6.0,8.7,5.6,1.6,2,8.0,6.0,5.7,10.4,2.4
116,45-54,Widowed,3.4,3.0,5.0,1.8,1.6,2,5.8,3.0,3.4,8.1,2.4
117,45-54,Divorced,16.4,16.0,17.9,14.8,1.6,2,16.5,16.0,14.1,18.9,2.4
118,45-54,Separated,1.8,9.0,3.4,0.2,1.6,2,1.6,9.0,-0.8,4.0,2.4
119,45-54,Never married,36.8,34.0,38.4,35.2,1.6,2,35.6,34.0,33.2,37.9,2.4
120,55-64,"Now married, spouse present",87.5,87.0,89.1,86.0,1.6,2,85.6,87.0,83.3,88.0,2.4
121,55-64,"Now Married, spouse absent",8.1,3.0,9.7,6.6,1.6,2,9.6,3.0,7.3,12.0,2.4
122,55-64,Widowed,6.8,11.0,8.4,5.3,1.6,2,7.2,11.0,4.9,9.6,2.4
123,55-64,Divorced,33.9,33.0,35.5,32.4,1.6,2,34.3,33.0,31.9,36.6,2.4
124,55-64,Separated,1.1,2.0,2.7,-0.5,1.6,2,-4.1,2.0,-6.4,-1.7,2.4
125,55-64,Never married,21.6,19.0,23.1,20.0,1.6,2,24.0,19.0,21.7,26.4,2.4
126,65-74,"Now married, spouse present",90.4,88.0,92.0,88.8,1.6,2,91.3,88.0,89.0,93.7,2.4
127,65-74,"Now Married, spouse absent",4.9,3.0,6.5,3.3,1.6,2,6.5,3.0,4.1,8.8,2.4
128,65-74,Widowed,10.8,12.0,12.3,9.2,1.6,2,12.6,12.0,10.2,14.9,2.4
129,65-74,Divorced,35.6,34.0,37.2,34.1,1.6,2,36.3,34.0,33.9,38.6,2.4
130,65-74,Separated,-1.4,2.0,0.1,-3.0,1.6,2,-3.4,2.0,-5.8,-1.0,2.4
131,65-74,Never married,19.1,17.0,20.7,17.6,1.6,2,17.3,17.0,14.9,19.6,2.4
132,75-84,"Now married, spouse present",31.0,32.0,32.6,29.4,1.6,2,30.5,32.0,28.1,32.9,2.4
133,75-84,"Now Married, spouse absent",1.2,1.0,2.8,-0.3,1.6,2,3.0,1.0,0.6,5.4,2.4
134,75-84,Widowed,20.2,19.0,21.7,18.6,1.6,2,21.2,19.0,18.8,23.5,2.4
135,75-84,Divorced,6.6,7.0,8.2,5.1,1.6,2,6.2,7.0,3.8,8.6,2.4
136,75-84,Separated,-0.6,1.0,1.0,-2.2,1.6,2,-2.4,1.0,-4.8,-0.1,2.4
137,75-84,Never married,10.8,8.0,12.4,9.2,1.6,2,6.0,8.0,3.7,8.4,2.4
138,85-99,"Now married, spouse present",3.9,6.0,5.4,2.3,1.6,2,2.1,6.0,-0.3,4.5,2.4
139,85-99,"Now Married, spouse absent",0.7,2.0,2.3,-0.8,1.6,2,0.4,2.0,-2.0,2.8,2.4
140,85-99,Widowed,6.5,16.0,8.1,5.0,1.6,2,1.3,16.0,-1.1,3.6,2.4
141,85-99,Divorced,0.1,3.0,1.7,-1.4,1.6,2,6.1,3.0,3.7,8.4,2.4
142,85-99,Separated,2.0,0.0,3.6,0.5,1.6,2,2.0,0.0,-0.4,4.4,2.4
143,85-99,Never married,1.5,0.0,3.0,-0.1,1.6,2,0.5,0.0,-1.9,2.8,2.4
144,15-24,"Now married, spouse present",1.8,5.0,3.0,0.6,1.2,3,1.8,5.0,0.2,3.4,1.6
145,15-24,"Now Married, spouse absent",-1.9,2.0,-0.7,-3.1,1.2,3,0.7,2.0,-0.9,2.3,1.6
146,15-24,Widowed,0.4,0.0,1.6,-0.7,1.2,3,1.5,0.0,-0.1,3.1,1.6
147,15-24,Divorced,-1.0,0.0,0.2,-2.2,1.2,3,-2.2,0.0,-3.8,-0.6,1.6
148,15-24,Separated,-3.4,0.0,-2.2,-4.5,1.2,3,0.9,0.0,-0.7,2.4,1.6
149,15-24,Never married,116.2,116.0,117.4,115.0,1.2,3,115.7,116.0,114.2,117.3,1.6
150,25-34,"Now married, spouse present",42.0,43.0,43.2,40.8,1.2,3,40.5,43.0,38.9,42.1,1.6
151,25-34,"Now Married, spouse absent",-0.4,2.0,0.8,-1.6,1.2,3,-2.2,2.0,-3.8,-0.7,1.6
152,25-34,Widowed,4.7,0.0,5.9,3.5,1.2,3,3.9,0.0,2.3,5.5,1.6
153,25-34,Divorced,3.6,4.0,4.8,2.4,1.2,3,3.5,4.0,1.9,5.0,1.6
154,25-34,Separated,-0.9,0.0,0.3,-2.1,1.2,3,-1.2,0.0,-2.7,0.4,1.6
155,25-34,Never married,118.0,118.0,119.2,116.9,1.2,3,116.9,118.0,115.3,118.5,1.6
156,35-44,"Now married, spouse present",78.5,79.0,79.7,77.3,1.2,3,77.1,79.0,75.5,78.7,1.6
157,35-44,"Now Married, spouse absent",10.2,10.0,11.4,9.0,1.2,3,10.0,10.0,8.4,11.5,1.6
158,35-44,Widowed,-0.4,0.0,0.8,-1.5,1.2,3,-0.2,0.0,-1.7,1.4,1.6
159,35-44,Divorced,13.7,13.0,14.8,12.5,1.2,3,12.9,13.0,11.3,14.5,1.6
160,35-44,Separated,5.0,3.0,6.2,3.8,1.2,3,5.5,3.0,3.9,7.0,1.6
161,35-44,Never married,40.7,40.0,41.9,39.5,1.2,3,40.4,40.0,38.8,42.0,1.6
162,45-54,"Now married, spouse present",91.4,91.0,92.6,90.2,1.2,3,92.6,91.0,91.0,94.2,1.6
163,45-54,"Now Married, spouse absent",6.7,6.0,7.8,5.5,1.2,3,7.1,6.0,5.6,8.7,1.6
164,45-54,Widowed,3.8,3.0,5.0,2.6,1.2,3,3.4,3.0,1.8,5.0,1.6
165,45-54,Divorced,16.4,16.0,17.5,15.2,1.2,3,16.4,16.0,14.8,17.9,1.6
166,45-54,Separated,3.0,9.0,4.2,1.8,1.2,3,1.8,9.0,0.2,3.4,1.6
167,45-54,Never married,37.5,34.0,38.7,36.4,1.2,3,36.8,34.0,35.2,38.4,1.6
168,55-64,"Now married, spouse present",86.9,87.0,88.1,85.8,1.2,3,87.5,87.0,86.0,89.1,1.6
169,55-64,"Now Married, spouse absent",6.1,3.0,7.3,4.9,1.2,3,8.1,3.0,6.6,9.7,1.6
170,55-64,Widowed,7.6,11.0,8.8,6.4,1.2,3,6.8,11.0,5.3,8.4,1.6
171,55-64,Divorced,34.9,33.0,36.1,33.7,1.2,3,33.9,33.0,32.4,35.5,1.6
172,55-64,Separated,1.7,2.0,2.9,0.5,1.2,3,1.1,2.0,-0.5,2.7,1.6
173,55-64,Never married,19.9,19.0,21.0,18.7,1.2,3,21.6,19.0,20.0,23.1,1.6
174,65-74,"Now married, spouse present",87.7,88.0,88.9,86.5,1.2,3,90.4,88.0,88.8,92.0,1.6
175,65-74,"Now Married, spouse absent",3.6,3.0,4.8,2.4,1.2,3,4.9,3.0,3.3,6.5,1.6
176,65-74,Widowed,10.2,12.0,11.4,9.0,1.2,3,10.8,12.0,9.2,12.3,1.6
177,65-74,Divorced,34.8,34.0,36.0,33.7,1.2,3,35.6,34.0,34.1,37.2,1.6
178,65-74,Separated,-0.3,2.0,0.8,-1.5,1.2,3,-1.4,2.0,-3.0,0.1,1.6
179,65-74,Never married,19.1,17.0,20.3,17.9,1.2,3,19.1,17.0,17.6,20.7,1.6
180,75-84,"Now married, spouse present",31.3,32.0,32.5,30.1,1.2,3,31.0,32.0,29.4,32.6,1.6
181,75-84,"Now Married, spouse absent",2.1,1.0,3.3,0.9,1.2,3,1.2,1.0,-0.3,2.8,1.6
182,75-84,Widowed,19.6,19.0,20.8,18.4,1.2,3,20.2,19.0,18.6,21.7,1.6
183,75-84,Divorced,6.8,7.0,8.0,5.7,1.2,3,6.6,7.0,5.1,8.2,1.6
184,75-84,Separated,-0.2,1.0,1.0,-1.3,1.2,3,-0.6,1.0,-2.2,1.0,1.6
185,75-84,Never married,10.2,8.0,11.4,9.0,1.2,3,10.8,8.0,9.2,12.4,1.6
186,85-99,"Now married, spouse present",3.9,6.0,5.1,2.7,1.2,3,3.9,6.0,2.3,5.4,1.6
187,85-99,"Now Married, spouse absent",1.1,2.0,2.2,-0.1,1.2,3,0.7,2.0,-0.8,2.3,1.6
188,85-99,Widowed,-0.8,16.0,0.4,-2.0,1.2,3,6.5,16.0,5.0,8.1,1.6
189,85-99,Divorced,-1.2,3.0,-0.0,-2.4,1.2,3,0.1,3.0,-1.4,1.7,1.6
190,85-99,Separated,1.1,0.0,2.3,-0.0,1.2,3,2.0,0.0,0.5,3.6,1.6
191,85-99,Never married,1.3,0.0,2.5,0.1,1.2,3,1.5,0.0,-0.1,3.0,1.6
192,15-24,"Now married, spouse present",3.7,5.0,4.6,2.7,0.9,4,1.8,5.0,0.6,3.0,1.2
193,15-24,"Now Married, spouse absent",-1.0,2.0,-0.1,-2.0,0.9,4,-1.9,2.0,-3.1,-0.7,1.2
194,15-24,Widowed,-0.4,0.0,0.5,-1.4,0.9,4,0.4,0.0,-0.7,1.6,1.2
195,15-24,Divorced,-0.4,0.0,0.5,-1.4,0.9,4,-1.0,0.0,-2.2,0.2,1.2
196,15-24,Separated,-2.9,0.0,-2.0,-3.9,0.9,4,-3.4,0.0,-4.5,-2.2,1.2
197,15-24,Never married,117.2,116.0,118.2,116.3,0.9,4,116.2,116.0,115.0,117.4,1.2
198,25-34,"Now married, spouse present",42.6,43.0,43.5,41.6,0.9,4,42.0,43.0,40.8,43.2,1.2
199,25-34,"Now Married, spouse absent",-0.8,2.0,0.1,-1.8,0.9,4,-0.4,2.0,-1.6,0.8,1.2
200,25-34,Widowed,3.6,0.0,4.5,2.6,0.9,4,4.7,0.0,3.5,5.9,1.2
201,25-34,Divorced,3.5,4.0,4.5,2.6,0.9,4,3.6,4.0,2.4,4.8,1.2
202,25-34,Separated,0.1,0.0,1.1,-0.8,0.9,4,-0.9,0.0,-2.1,0.3,1.2
203,25-34,Never married,119.2,118.0,120.1,118.2,0.9,4,118.0,118.0,116.9,119.2,1.2
204,35-44,"Now married, spouse present",78.7,79.0,79.6,77.7,0.9,4,78.5,79.0,77.3,79.7,1.2
205,35-44,"Now Married, spouse absent",8.5,10.0,9.5,7.6,0.9,4,10.2,10.0,9.0,11.4,1.2
206,35-44,Widowed,-1.0,0.0,-0.1,-2.0,0.9,4,-0.4,0.0,-1.5,0.8,1.2
207,35-44,Divorced,13.8,13.0,14.7,12.8,0.9,4,13.7,13.0,12.5,14.8,1.2
208,35-44,Separated,4.6,3.0,5.5,3.6,0.9,4,5.0,3.0,3.8,6.2,1.2
209,35-44,Never married,39.3,40.0,40.2,38.3,0.9,4,40.7,40.0,39.5,41.9,1.2
210,45-54,"Now married, spouse present",90.3,91.0,91.2,89.3,0.9,4,91.4,91.0,90.2,92.6,1.2
211,45-54,"Now Married, spouse absent",6.2,6.0,7.2,5.3,0.9,4,6.7,6.0,5.5,7.8,1.2
212,45-54,Widowed,3.8,3.0,4.7,2.9,0.9,4,3.8,3.0,2.6,5.0,1.2
213,45-54,Divorced,16.9,16.0,17.9,16.0,0.9,4,16.4,16.0,15.2,17.5,1.2
214,45-54,Separated,4.6,9.0,5.6,3.7,0.9,4,3.0,9.0,1.8,4.2,1.2
215,45-54,Never married,36.6,34.0,37.5,35.6,0.9,4,37.5,34.0,36.4,38.7,1.2
216,55-64,"Now married, spouse present",85.6,87.0,86.6,84.7,0.9,4,86.9,87.0,85.8,88.1,1.2
217,55-64,"Now Married, spouse absent",4.7,3.0,5.6,3.8,0.9,4,6.1,3.0,4.9,7.3,1.2
218,55-64,Widowed,8.4,11.0,9.4,7.5,0.9,4,7.6,11.0,6.4,8.8,1.2
219,55-64,Divorced,34.2,33.0,35.1,33.3,0.9,4,34.9,33.0,33.7,36.1,1.2
220,55-64,Separated,2.0,2.0,2.9,1.0,0.9,4,1.7,2.0,0.5,2.9,1.2
221,55-64,Never married,18.4,19.0,19.4,17.5,0.9,4,19.9,19.0,18.7,21.0,1.2
222,65-74,"Now married, spouse present",87.4,88.0,88.3,86.4,0.9,4,87.7,88.0,86.5,88.9,1.2
223,65-74,"Now Married, spouse absent",2.7,3.0,3.6,1.7,0.9,4,3.6,3.0,2.4,4.8,1.2
224,65-74,Widowed,12.3,12.0,13.2,11.3,0.9,4,10.2,12.0,9.0,11.4,1.2
225,65-74,Divorced,35.4,34.0,36.4,34.5,0.9,4,34.8,34.0,33.7,36.0,1.2
226,65-74,Separated,-0.9,2.0,0.1,-1.8,0.9,4,-0.3,2.0,-1.5,0.8,1.2
227,65-74,Never married,18.5,17.0,19.5,17.6,0.9,4,19.1,17.0,17.9,20.3,1.2
228,75-84,"Now married, spouse present",32.8,32.0,33.8,31.9,0.9,4,31.3,32.0,30.1,32.5,1.2
229,75-84,"Now Married, spouse absent",2.6,1.0,3.5,1.6,0.9,4,2.1,1.0,0.9,3.3,1.2
230,75-84,Widowed,19.6,19.0,20.5,18.7,0.9,4,19.6,19.0,18.4,20.8,1.2
231,75-84,Divorced,8.2,7.0,9.1,7.3,0.9,4,6.8,7.0,5.7,8.0,1.2
232,75-84,Separated,0.0,1.0,1.0,-0.9,0.9,4,-0.2,1.0,-1.3,1.0,1.2
233,75-84,Never married,8.7,8.0,9.7,7.8,0.9,4,10.2,8.0,9.0,11.4,1.2
234,85-99,"Now married, spouse present",6.0,6.0,7.0,5.1,0.9,4,3.9,6.0,2.7,5.1,1.2
235,85-99,"Now Married, spouse absent",-0.7,2.0,0.2,-1.7,0.9,4,1.1,2.0,-0.1,2.2,1.2
236,85-99,Widowed,2.4,16.0,3.4,1.5,0.9,4,-0.8,16.0,-2.0,0.4,1.2
237,85-99,Divorced,-0.8,3.0,0.1,-1.8,0.9,4,-1.2,3.0,-2.4,-0.0,1.2
238,85-99,Separated,-0.2,0.0,0.8,-1.1,0.9,4,1.1,0.0,-0.0,2.3,1.2
239,85-99,Never married,1.2,0.0,2.1,0.3,0.9,4,1.3,0.0,0.1,2.5,1.2
240,15-24,"Now married, spouse present",3.3,5.0,4.1,2.5,0.8,5,3.7,5.0,2.7,4.6,0.9
241,15-24,"Now Married, spouse absent",-0.4,2.0,0.4,-1.2,0.8,5,-1.0,2.0,-2.0,-0.1,0.9
242,15-24,Widowed,-1.5,0.0,-0.7,-2.3,0.8,5,-0.4,0.0,-1.4,0.5,0.9
243,15-24,Divorced,-0.7,0.0,0.1,-1.5,0.8,5,-0.4,0.0,-1.4,0.5,0.9
244,15-24,Separated,-1.1,0.0,-0.3,-1.8,0.8,5,-2.9,0.0,-3.9,-2.0,0.9
245,15-24,Never married,119.5,116.0,120.3,118.7,0.8,5,117.2,116.0,116.3,118.2,0.9
246,25-34,"Now married, spouse present",43.0,43.0,43.8,42.2,0.8,5,42.6,43.0,41.6,43.5,0.9
247,25-34,"Now Married, spouse absent",0.3,2.0,1.1,-0.5,0.8,5,-0.8,2.0,-1.8,0.1,0.9
248,25-34,Widowed,2.6,0.0,3.4,1.8,0.8,5,3.6,0.0,2.6,4.5,0.9
249,25-34,Divorced,3.9,4.0,4.7,3.1,0.8,5,3.5,4.0,2.6,4.5,0.9
250,25-34,Separated,-0.1,0.0,0.7,-0.9,0.8,5,0.1,0.0,-0.8,1.1,0.9
251,25-34,Never married,119.8,118.0,120.6,119.0,0.8,5,119.2,118.0,118.2,120.1,0.9
252,35-44,"Now married, spouse present",79.3,79.0,80.1,78.6,0.8,5,78.7,79.0,77.7,79.6,0.9
253,35-44,"Now Married, spouse absent",7.4,10.0,8.2,6.6,0.8,5,8.5,10.0,7.6,9.5,0.9
254,35-44,Widowed,-0.8,0.0,-0.1,-1.6,0.8,5,-1.0,0.0,-2.0,-0.1,0.9
255,35-44,Divorced,13.3,13.0,14.1,12.6,0.8,5,13.8,13.0,12.8,14.7,0.9
256,35-44,Separated,3.6,3.0,4.4,2.8,0.8,5,4.6,3.0,3.6,5.5,0.9
257,35-44,Never married,40.6,40.0,41.4,39.8,0.8,5,39.3,40.0,38.3,40.2,0.9
258,45-54,"Now married, spouse present",90.1,91.0,90.8,89.3,0.8,5,90.3,91.0,89.3,91.2,0.9
259,45-54,"Now Married, spouse absent",5.9,6.0,6.6,5.1,0.8,5,6.2,6.0,5.3,7.2,0.9
260,45-54,Widowed,3.3,3.0,4.1,2.6,0.8,5,3.8,3.0,2.9,4.7,0.9
