,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
74,55-64,Widowed,11.8,11.0,14.2,9.5,2.4,1,8.0,11.0,3.3,12.7,4.7
75,55-64,Divorced,32.0,33.0,34.3,29.6,2.4,1,32.9,33.0,28.2,37.7,4.7
76,55-64,Separated,1.4,2.0,3.8,-0.9,2.4,1,1.0,2.0,-3.7,5.7,4.7
77,55-64,Never married,20.4,19.0,22.8,18.1,2.4,1,18.8,19.0,14.1,23.6,4.7
78,65-74,"Now married, spouse present",87.8,88.0,90.2,85.5,2.4,1,91.8,88.0,87.0,96.5,4.7
79,65-74,"Now Married, spouse absent",4.9,3.0,7.3,2.6,2.4,1,5.6,3.0,0.9,10.3,4.7
80,65-74,Widowed,7.9,12.0,10.3,5.6,2.4,1,10.4,12.0,5.7,15.2,4.7
81,65-74,Divorced,33.7,34.0,36.1,31.3,2.4,1,34.5,34.0,29.8,39.2,4.7
82,65-74,Separated,2.6,2.0,5.0,0.3,2.4,1,0.0,2.0,-4.7,4.7,4.7
83,65-74,Never married,16.6,17.0,18.9,14.2,2.4,1,16.7,17.0,12.0,21.4,4.7
84,75-84,"Now married, spouse present",33.6,32.0,36.0,31.3,2.4,1,33.3,32.0,28.5,38.0,4.7
85,75-84,"Now Married, spouse absent",2.2,1.0,4.6,-0.1,2.4,1,-0.0,1.0,-4.7,4.7,4.7
86,75-84,Widowed,20.1,19.0,22.4,17.7,2.4,1,18.7,19.0,14.0,23.4,4.7
87,75-84,Divorced,0.9,7.0,3.2,-1.5,2.4,1,8.9,7.0,4.2,13.6,4.7
88,75-84,Separated,0.4,1.0,2.7,-2.0,2.4,1,0.4,1.0,-4.4,5.1,4.7
89,75-84,Never married,10.7,8.0,13.0,8.3,2.4,1,13.6,8.0,8.9,18.3,4.7
90,85-99,"Now married, spouse present",7.2,6.0,9.6,4.9,2.4,1,8.2,6.0,3.5,12.9,4.7
91,85-99,"Now Married, spouse absent",2.1,2.0,4.5,-0.2,2.4,1,1.4,2.0,-3.3,6.2,4.7
92,85-99,Widowed,17.5,16.0,19.9,15.2,2.4,1,15.5,16.0,10.8,20.2,4.7
93,85-99,Divorced,7.1,3.0,9.5,4.7,2.4,1,4.0,3.0,-0.7,8.8,4.7
94,85-99,Separated,-2.2,0.0,0.2,-4.5,2.4,1,0.2,0.0,-4.6,4.9,4.7
95,85-99,Never married,-1.6,0.0,0.8,-4.0,2.4,1,-0.6,0.0,-5.3,4.1,4.7
96,15-24,"Now married, spouse present",2.5,5.0,4.0,0.9,1.6,2,1.1,5.0,-1.3,3.4,2.4
97,15-24,"Now Married, spouse absent",4.1,2.0,5.7,2.6,1.6,2,3.7,2.0,1.4,6.1,2.4
98,15-24,Widowed,2.4,0.0,3.9,0.8,1.6,2,-1.5,0.0,-3.8,0.9,2.4
99,15-24,Divorced,2.9,0.0,4.5,1.4,1.6,2,5.4,0.0,3.1,7.8,2.4
100,15-24,Separated,4.7,0.0,6.3,3.1,1.6,2,8.9,0.0,6.5,11.2,2.4
101,15-24,Never married,119.0,116.0,120.5,117.4,1.6,2,118.1,116.0,115.8,120.5,2.4
102,25-34,"Now married, spouse present",41.1,43.0,42.7,39.5,1.6,2,41.7,43.0,39.3,44.0,2.4
103,25-34,"Now Married, spouse absent",-0.3,2.0,1.3,-1.9,1.6,2,-1.3,2.0,-3.6,1.1,2.4
104,25-34,Widowed,0.1,0.0,1.7,-1.5,1.6,2,-0.8,0.0,-3.2,1.6,2.4
105,25-34,Divorced,5.7,4.0,7.3,4.1,1.6,2,4.6,4.0,2.3,7.0,2.4
106,25-34,Separated,0.6,0.0,2.1,-1.0,1.6,2,2.7,0.0,0.3,5.0,2.4
107,25-34,Never married,118.1,118.0,119.7,116.5,1.6,2,117.5,118.0,115.1,119.9,2.4
108,35-44,"Now married, spouse present",78.1,79.0,79.7,76.5,1.6,2,77.5,79.0,75.1,79.8,2.4
109,35-44,"Now Married, spouse absent",10.2,10.0,11.8,8.6,1.6,2,12.1,10.0,9.8,14.5,2.4
110,35-44,Widowed,-4.5,0.0,-2.9,-6.0,1.6,2,-2.3,0.0,-4.6,0.1,2.4
111,35-44,Divorced,11.0,13.0,12.6,9.5,1.6,2,11.0,13.0,8.6,13.3,2.4
112,35-44,Separated,6.1,3.0,7.6,4.5,1.6,2,6.0,3.0,3.6,8.4,2.4
113,35-44,Never married,33.9,40.0,35.4,32.3,1.6,2,34.8,40.0,32.5,37.2,2.4
114,45-54,"Now married, spouse present",94.2,91.0,95.8,92.6,1.6,2,96.3,91.0,94.0,98.7,2.4
115,45-54,"Now Married, spouse absent",2.9,6.0,4.5,1.3,1.6,2,4.8,6.0,2.4,7.1,2.4
116,45-54,Widowed,1.7,3.0,3.3,0.1,1.6,2,3.0,3.0,0.7,5.4,2.4
117,45-54,Divorced,15.4,16.0,17.0,13.8,1.6,2,20.2,16.0,17.8,22.6,2.4
118,45-54,Separated,9.2,9.0,10.8,7.7,1.6,2,9.3,9.0,6.9,11.6,2.4
119,45-54,Never married,35.1,34.0,36.7,33.5,1.6,2,34.8,34.0,32.4,37.2,2.4
120,55-64,"Now married, spouse present",88.3,87.0,89.9,86.8,1.6,2,91.2,87.0,88.8,93.6,2.4
121,55-64,"Now Married, spouse absent",-0.3,3.0,1.3,-1.9,1.6,2,-1.3,3.0,-3.7,1.1,2.4
122,55-64,Widowed,11.8,11.0,13.3,10.2,1.6,2,11.8,11.0,9.5,14.2,2.4
123,55-64,Divorced,34.7,33.0,36.3,33.1,1.6,2,32.0,33.0,29.6,34.3,2.4
124,55-64,Separated,6.3,2.0,7.9,4.7,1.6,2,1.4,2.0,-0.9,3.8,2.4
125,55-64,Never married,19.1,19.0,20.7,17.6,1.6,2,20.4,19.0,18.1,22.8,2.4
126,65-74,"Now married, spouse present",89.1,88.0,90.7,87.5,1.6,2,87.8,88.0,85.5,90.2,2.4
127,65-74,"Now Married, spouse absent",6.4,3.0,8.0,4.8,1.6,2,4.9,3.0,2.6,7.3,2.4
128,65-74,Widowed,9.2,12.0,10.8,7.6,1.6,2,7.9,12.0,5.6,10.3,2.4
129,65-74,Divorced,34.7,34.0,36.2,33.1,1.6,2,33.7,34.0,31.3,36.1,2.4
130,65-74,Separated,3.9,2.0,5.5,2.3,1.6,2,2.6,2.0,0.3,5.0,2.4
131,65-74,Never married,17.0,17.0,18.6,15.4,1.6,2,16.6,17.0,14.2,18.9,2.4
132,75-84,"Now married, spouse present",29.7,32.0,31.3,28.1,1.6,2,33.6,32.0,31.3,36.0,2.4
133,75-84,"Now Married, spouse absent",1.1,1.0,2.7,-0.4,1.6,2,2.2,1.0,-0.1,4.6,2.4
134,75-84,Widowed,19.1,19.0,20.6,17.5,1.6,2,20.1,19.0,17.7,22.4,2.4
135,75-84,Divorced,1.3,7.0,2.9,-0.2,1.6,2,0.9,7.0,-1.5,3.2,2.4
136,75-84,Separated,2.5,1.0,4.1,0.9,1.6,2,0.4,1.0,-2.0,2.7,2.4
137,75-84,Never married,6.7,8.0,8.2,5.1,1.6,2,10.7,8.0,8.3,13.0,2.4
138,85-99,"Now married, spouse present",4.7,6.0,6.2,3.1,1.6,2,7.2,6.0,4.9,9.6,2.4
139,85-99,"Now Married, spouse absent",1.7,2.0,3.3,0.1,1.6,2,2.1,2.0,-0.2,4.5,2.4
140,85-99,Widowed,16.8,16.0,18.4,15.2,1.6,2,17.5,16.0,15.2,19.9,2.4
141,85-99,Divorced,4.6,3.0,6.2,3.0,1.6,2,7.1,3.0,4.7,9.5,2.4
142,85-99,Separated,-1.4,0.0,0.2,-3.0,1.6,2,-2.2,0.0,-4.5,0.2,2.4
143,85-99,Never married,-1.0,0.0,0.6,-2.6,1.6,2,-1.6,0.0,-4.0,0.8,2.4
144,15-24,"Now married, spouse present",4.0,5.0,5.2,2.8,1.2,3,2.5,5.0,0.9,4.0,1.6
145,15-24,"Now Married, spouse absent",2.3,2.0,3.5,1.1,1.2,3,4.1,2.0,2.6,5.7,1.6
146,15-24,Widowed,1.5,0.0,2.7,0.3,1.2,3,2.4,0.0,0.8,3.9,1.6
147,15-24,Divorced,1.6,0.0,2.7,0.4,1.2,3,2.9,0.0,1.4,4.5,1.6
148,15-24,Separated,3.5,0.0,4.6,2.3,1.2,3,4.7,0.0,3.1,6.3,1.6
149,15-24,Never married,117.7,116.0,118.9,116.6,1.2,3,119.0,116.0,117.4,120.5,1.6
150,25-34,"Now married, spouse present",43.1,43.0,44.3,41.9,1.2,3,41.1,43.0,39.5,42.7,1.6
151,25-34,"Now Married, spouse absent",0.0,2.0,1.2,-1.1,1.2,3,-0.3,2.0,-1.9,1.3,1.6
152,25-34,Widowed,0.4,0.0,1.6,-0.8,1.2,3,0.1,0.0,-1.5,1.7,1.6
153,25-34,Divorced,5.5,4.0,6.6,4.3,1.2,3,5.7,4.0,4.1,7.3,1.6
154,25-34,Separated,1.0,0.0,2.2,-0.2,1.2,3,0.6,0.0,-1.0,2.1,1.6
155,25-34,Never married,116.3,118.0,117.5,115.2,1.2,3,118.1,118.0,116.5,119.7,1.6
156,35-44,"Now married, spouse present",80.2,79.0,81.4,79.0,1.2,3,78.1,79.0,76.5,79.7,1.6
157,35-44,"Now Married, spouse absent",10.3,10.0,11.5,9.2,1.2,3,10.2,10.0,8.6,11.8,1.6
158,35-44,Widowed,-3.8,0.0,-2.6,-5.0,1.2,3,-4.5,0.0,-6.0,-2.9,1.6
159,35-44,Divorced,11.9,13.0,13.0,10.7,1.2,3,11.0,13.0,9.5,12.6,1.6
160,35-44,Separated,5.8,3.0,6.9,4.6,1.2,3,6.1,3.0,4.5,7.6,1.6
161,35-44,Never married,35.7,40.0,36.9,34.5,1.2,3,33.9,40.0,32.3,35.4,1.6
162,45-54,"Now married, spouse present",95.8,91.0,97.0,94.7,1.2,3,94.2,91.0,92.6,95.8,1.6
163,45-54,"Now Married, spouse absent",5.7,6.0,6.9,4.5,1.2,3,2.9,6.0,1.3,4.5,1.6
164,45-54,Widowed,1.9,3.0,3.1,0.7,1.2,3,1.7,3.0,0.1,3.3,1.6
165,45-54,Divorced,15.7,16.0,16.9,14.5,1.2,3,15.4,16.0,13.8,17.0,1.6
166,45-54,Separated,7.1,9.0,8.2,5.9,1.2,3,9.2,9.0,7.7,10.8,1.6
167,45-54,Never married,38.0,34.0,39.1,36.8,1.2,3,35.1,34.0,33.5,36.7,1.6
168,55-64,"Now married, spouse present",88.3,87.0,89.4,87.1,1.2,3,88.3,87.0,86.8,89.9,1.6
169,55-64,"Now Married, spouse absent",1.1,3.0,2.3,-0.1,1.2,3,-0.3,3.0,-1.9,1.3,1.6
170,55-64,Widowed,10.8,11.0,11.9,9.6,1.2,3,11.8,11.0,10.2,13.3,1.6
171,55-64,Divorced,33.9,33.0,35.0,32.7,1.2,3,34.7,33.0,33.1,36.3,1.6
172,55-64,Separated,4.6,2.0,5.8,3.5,1.2,3,6.3,2.0,4.7,7.9,1.6
173,55-64,Never married,19.3,19.0,20.5,18.1,1.2,3,19.1,19.0,17.6,20.7,1.6
174,65-74,"Now married, spouse present",90.1,88.0,91.3,88.9,1.2,3,89.1,88.0,87.5,90.7,1.6
175,65-74,"Now Married, spouse absent",5.5,3.0,6.7,4.3,1.2,3,6.4,3.0,4.8,8.0,1.6
176,65-74,Widowed,9.8,12.0,11.0,8.6,1.2,3,9.2,12.0,7.6,10.8,1.6
177,65-74,Divorced,33.2,34.0,34.4,32.0,1.2,3,34.7,34.0,33.1,36.2,1.6
178,65-74,Separated,3.8,2.0,5.0,2.6,1.2,3,3.9,2.0,2.3,5.5,1.6
179,65-74,Never married,17.8,17.0,19.0,16.7,1.2,3,17.0,17.0,15.4,18.6,1.6
180,75-84,"Now married, spouse present",29.7,32.0,30.9,28.5,1.2,3,29.7,32.0,28.1,31.3,1.6
181,75-84,"Now Married, spouse absent",1.8,1.0,3.0,0.6,1.2,3,1.1,1.0,-0.4,2.7,1.6
182,75-84,Widowed,18.0,19.0,19.2,16.8,1.2,3,19.1,19.0,17.5,20.6,1.6
183,75-84,Divorced,3.6,7.0,4.8,2.5,1.2,3,1.3,7.0,-0.2,2.9,1.6
184,75-84,Separated,2.3,1.0,3.5,1.1,1.2,3,2.5,1.0,0.9,4.1,1.6
185,75-84,Never married,6.5,8.0,7.7,5.4,1.2,3,6.7,8.0,5.1,8.2,1.6
186,85-99,"Now married, spouse present",5.2,6.0,6.4,4.1,1.2,3,4.7,6.0,3.1,6.2,1.6
187,85-99,"Now Married, spouse absent",1.2,2.0,2.4,0.1,1.2,3,1.7,2.0,0.1,3.3,1.6
188,85-99,Widowed,17.6,16.0,18.8,16.4,1.2,3,16.8,16.0,15.2,18.4,1.6
189,85-99,Divorced,4.1,3.0,5.2,2.9,1.2,3,4.6,3.0,3.0,6.2,1.6
190,85-99,Separated,0.2,0.0,1.4,-1.0,1.2,3,-1.4,0.0,-3.0,0.2,1.6
191,85-99,Never married,0.2,0.0,1.4,-1.0,1.2,3,-1.0,0.0,-2.6,0.6,1.6
192,15-24,"Now married, spouse present",4.3,5.0,5.2,3.3,0.9,4,4.0,5.0,2.8,5.2,1.2
193,15-24,"Now Married, spouse absent",2.0,2.0,2.9,1.0,0.9,4,2.3,2.0,1.1,3.5,1.2
194,15-24,Widowed,-0.6,0.0,0.4,-1.5,0.9,4,1.5,0.0,0.3,2.7,1.2
195,15-24,Divorced,1.7,0.0,2.7,0.8,0.9,4,1.6,0.0,0.4,2.7,1.2
196,15-24,Separated,2.9,0.0,3.8,1.9,0.9,4,3.5,0.0,2.3,4.6,1.2
197,15-24,Never married,118.4,116.0,119.4,117.5,0.9,4,117.7,116.0,116.6,118.9,1.2
198,25-34,"Now married, spouse present",42.8,43.0,43.8,41.9,0.9,4,43.1,43.0,41.9,44.3,1.2
199,25-34,"Now Married, spouse absent",2.8,2.0,3.7,1.8,0.9,4,0.0,2.0,-1.1,1.2,1.2
200,25-34,Widowed,-0.7,0.0,0.3,-1.6,0.9,4,0.4,0.0,-0.8,1.6,1.2
201,25-34,Divorced,3.7,4.0,4.6,2.7,0.9,4,5.5,4.0,4.3,6.6,1.2
202,25-34,Separated,1.2,0.0,2.2,0.3,0.9,4,1.0,0.0,-0.2,2.2,1.2
203,25-34,Never married,116.5,118.0,117.4,115.5,0.9,4,116.3,118.0,115.2,117.5,1.2
204,35-44,"Now married, spouse present",80.9,79.0,81.8,79.9,0.9,4,80.2,79.0,79.0,81.4,1.2
205,35-44,"Now Married, spouse absent",10.0,10.0,10.9,9.0,0.9,4,10.3,10.0,9.2,11.5,1.2
206,35-44,Widowed,-2.0,0.0,-1.1,-3.0,0.9,4,-3.8,0.0,-5.0,-2.6,1.2
207,35-44,Divorced,12.3,13.0,13.3,11.4,0.9,4,11.9,13.0,10.7,13.0,1.2
208,35-44,Separated,4.9,3.0,5.9,4.0,0.9,4,5.8,3.0,4.6,6.9,1.2
209,35-44,Never married,35.1,40.0,36.1,34.2,0.9,4,35.7,40.0,34.5,36.9,1.2
210,45-54,"Now married, spouse present",96.7,91.0,97.7,95.8,0.9,4,95.8,91.0,94.7,97.0,1.2
211,45-54,"Now Married, spouse absent",5.6,6.0,6.6,4.7,0.9,4,5.7,6.0,4.5,6.9,1.2
212,45-54,Widowed,1.3,3.0,2.3,0.4,0.9,4,1.9,3.0,0.7,3.1,1.2
213,45-54,Divorced,15.4,16.0,16.4,14.5,0.9,4,15.7,16.0,14.5,16.9,1.2
214,45-54,Separated,8.5,9.0,9.5,7.6,0.9,4,7.1,9.0,5.9,8.2,1.2
215,45-54,Never married,36.4,34.0,37.4,35.5,0.9,4,38.0,34.0,36.8,39.1,1.2
216,55-64,"Now married, spouse present",87.1,87.0,88.1,86.2,0.9,4,88.3,87.0,87.1,89.4,1.2
217,55-64,"Now Married, spouse absent",3.2,3.0,4.2,2.3,0.9,4,1.1,3.0,-0.1,2.3,1.2
218,55-64,Widowed,10.9,11.0,11.8,9.9,0.9,4,10.8,11.0,9.6,11.9,1.2
219,55-64,Divorced,32.1,33.0,33.0,31.1,0.9,4,33.9,33.0,32.7,35.0,1.2
220,55-64,Separated,5.4,2.0,6.4,4.5,0.9,4,4.6,2.0,3.5,5.8,1.2
221,55-64,Never married,19.0,19.0,19.9,18.1,0.9,4,19.3,19.0,18.1,20.5,1.2
222,65-74,"Now married, spouse present",89.7,88.0,90.7,88.8,0.9,4,90.1,88.0,88.9,91.3,1.2
223,65-74,"Now Married, spouse absent",3.9,3.0,4.8,2.9,0.9,4,5.5,3.0,4.3,6.7,1.2
224,65-74,Widowed,9.2,12.0,10.1,8.3,0.9,4,9.8,12.0,8.6,11.0,1.2
225,65-74,Divorced,32.6,34.0,33.5,31.6,0.9,4,33.2,34.0,32.0,34.4,1.2
226,65-74,Separated,2.7,2.0,3.6,1.7,0.9,4,3.8,2.0,2.6,5.0,1.2
227,65-74,Never married,16.2,17.0,17.1,15.2,0.9,4,17.8,17.0,16.7,19.0,1.2
228,75-84,"Now married, spouse present",31.7,32.0,32.6,30.7,0.9,4,29.7,32.0,28.5,30.9,1.2
229,75-84,"Now Married, spouse absent",0.5,1.0,1.5,-0.4,0.9,4,1.8,1.0,0.6,3.0,1.2
230,75-84,Widowed,18.2,19.0,19.2,17.3,0.9,4,18.0,19.0,16.8,19.2,1.2
231,75-84,Divorced,3.4,7.0,4.3,2.4,0.9,4,3.6,7.0,2.5,4.8,1.2
232,75-84,Separated,1.5,1.0,2.4,0.5,0.9,4,2.3,1.0,1.1,3.5,1.2
233,75-84,Never married,7.3,8.0,8.3,6.4,0.9,4,6.5,8.0,5.4,7.7,1.2
234,85-99,"Now married, spouse present",5.4,6.0,6.3,4.4,0.9,4,5.2,6.0,4.1,6.4,1.2
235,85-99,"Now Married, spouse absent",-1.6,2.0,-0.7,-2.5,0.9,4,1.2,2.0,0.1,2.4,1.2
236,85-99,Widowed,21.6,16.0,22.5,20.6,0.9,4,17.6,16.0,16.4,18.8,1.2
237,85-99,Divorced,2.3,3.0,3.2,1.3,0.9,4,4.1,3.0,2.9,5.2,1.2
238,85-99,Separated,0.0,0.0,1.0,-0.9,0.9,4,0.2,0.0,-1.0,1.4,1.2
239,85-99,Never married,0.2,0.0,1.1,-0.7,0.9,4,0.2,0.0,-1.0,1.4,1.2
240,15-24,"Now married, spouse present",3.5,5.0,4.3,2.7,0.8,5,4.3,5.0,3.3,5.2,0.9
241,15-24,"Now Married, spouse absent",1.7,2.0,2.5,0.9,0.8,5,2.0,2.0,1.0,2.9,0.9
242,15-24,Widowed,-0.5,0.0,0.3,-1.3,0.8,5,-0.6,0.0,-1.5,0.4,0.9
243,15-24,Divorced,1.4,0.0,2.2,0.7,0.8,5,1.7,0.0,0.8,2.7,0.9
244,15-24,Separated,3.0,0.0,3.8,2.2,0.8,5,2.9,0.0,1.9,3.8,0.9
245,15-24,Never married,117.6,116.0,118.4,116.8,0.8,5,118.4,116.0,117.5,119.4,0.9
246,25-34,"Now married, spouse present",42.7,43.0,43.5,41.9,0.8,5,42.8,43.0,41.9,43.8,0.9
247,25-34,"Now Married, spouse absent",3.1,2.0,3.9,2.3,0.8,5,2.8,2.0,1.8,3.7,0.9
248,25-34,Widowed,-1.1,0.0,-0.3,-1.9,0.8,5,-0.7,0.0,-1.6,0.3,0.9
249,25-34,Divorced,3.7,4.0,4.5,2.9,0.8,5,3.7,4.0,2.7,4.6,0.9
250,25-34,Separated,0.1,0.0,0.9,-0.6,0.8,5,1.2,0.0,0.3,2.2,0.9
251,25-34,Never married,116.2,118.0,117.0,115.5,0.8,5,116.5,118.0,115.5,117.4,0.9
252,35-44,"Now married, spouse present",80.3,79.0,81.1,79.5,0.8,5,80.9,79.0,79.9,81.8,0.9
253,35-44,"Now Married, spouse absent",10.8,10.0,11.6,10.1,0.8,5,10.0,10.0,9.0,10.9,0.9
254,35-44,Widowed,-1.7,0.0,-0.9,-2.5,0.8,5,-2.0,0.0,-3.0,-1.1,0.9
255,35-44,Divorced,11.0,13.0,11.8,10.2,0.8,5,12.3,13.0,11.4,13.3,0.9
256,35-44,Separated,5.1,3.0,5.9,4.3,0.8,5,4.9,3.0,4.0,5.9,0.9
257,35-44,Never married,34.7,40.0,35.5,33.9,0.8,5,35.1,40.0,34.2,36.1,0.9
258,45-54,"Now married, spouse present",93.5,91.0,94.3,92.7,0.8,5,96.7,91.0,95.8,97.7,0.9
259,45-54,"Now Married, spouse absent",5.9,6.0,6.7,5.1,0.8,5,5.6,6.0,4.7,6.6,0.9
260,45-54,Widowed,1.0,3.0,1.8,0.2,0.8,5,1.3,3.0,0.4,2.3,0.9
261,45-54,Divorced,15.3,16.0,16.1,14.5,0.8,5,15.4,16.0,14.5,16.4,0.9
262,45-54,Separated,9.9,9.0,10.7,9.1,0.8,5,8.5,9.0,7.6,9.5,0.9
