,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
84,Urgent,40 - 49,24.3,21.0,26.7,21.9,2.4,1,18.1,21.0,13.4,22.8,4.7
85,Urgent,50 - 59,42.6,44.0,45.0,40.3,2.4,1,40.3,44.0,35.6,45.1,4.7
86,Urgent,60 - 69,40.5,41.0,42.8,38.1,2.4,1,33.1,41.0,28.4,37.8,4.7
87,Urgent,70 - 79,47.1,51.0,49.5,44.8,2.4,1,42.5,51.0,37.8,47.2,4.7
88,Urgent,80 - 89,38.3,42.0,40.7,36.0,2.4,1,38.9,42.0,34.2,43.7,4.7
89,Urgent,90 - 99,14.5,4.0,16.8,12.1,2.4,1,23.5,4.0,18.7,28.2,4.7
90,Elective,0 - 9,-5.5,0.0,-3.1,-7.8,2.4,1,2.5,0.0,-2.3,7.2,4.7
91,Elective,10 - 19,1.2,0.0,3.6,-1.1,2.4,1,-0.2,0.0,-4.9,4.5,4.7
92,Elective,20 - 29,0.7,3.0,3.0,-1.7,2.4,1,3.1,3.0,-1.6,7.8,4.7
93,Elective,30 - 39,9.7,6.0,12.1,7.4,2.4,1,13.4,6.0,8.6,18.1,4.7
94,Elective,40 - 49,14.1,16.0,16.5,11.8,2.4,1,10.9,16.0,6.2,15.7,4.7
95,Elective,50 - 59,30.1,29.0,32.5,27.8,2.4,1,28.8,29.0,24.0,33.5,4.7
96,Elective,60 - 69,54.5,53.0,56.8,52.1,2.4,1,48.8,53.0,44.1,53.5,4.7
97,Elective,70 - 79,65.8,68.0,68.2,63.5,2.4,1,68.3,68.0,63.6,73.0,4.7
98,Elective,80 - 89,20.7,23.0,23.1,18.3,2.4,1,21.3,23.0,16.6,26.0,4.7
99,Elective,90 - 99,1.6,2.0,4.0,-0.7,2.4,1,2.3,2.0,-2.5,7.0,4.7
100,Newborn,0 - 9,-0.2,0.0,2.2,-2.6,2.4,1,-1.1,0.0,-5.8,3.7,4.7
101,Newborn,10 - 19,7.8,0.0,10.2,5.5,2.4,1,0.9,0.0,-3.8,5.7,4.7
102,Newborn,20 - 29,1.0,0.0,3.3,-1.4,2.4,1,1.1,0.0,-3.6,5.8,4.7
103,Newborn,30 - 39,0.5,0.0,2.8,-1.9,2.4,1,-0.6,0.0,-5.3,4.1,4.7
104,Newborn,40 - 49,-3.1,0.0,-0.7,-5.5,2.4,1,-0.7,0.0,-5.4,4.0,4.7
105,Newborn,50 - 59,-0.6,0.0,1.7,-3.0,2.4,1,-0.8,0.0,-5.5,3.9,4.7
106,Newborn,60 - 69,-2.6,0.0,-0.2,-5.0,2.4,1,-0.7,0.0,-5.4,4.0,4.7
107,Newborn,70 - 79,-4.5,0.0,-2.1,-6.8,2.4,1,-6.1,0.0,-10.8,-1.4,4.7
108,Newborn,80 - 89,-1.6,0.0,0.7,-4.0,2.4,1,-7.2,0.0,-12.0,-2.5,4.7
109,Newborn,90 - 99,-3.6,0.0,-1.2,-5.9,2.4,1,-6.2,0.0,-10.9,-1.5,4.7
110,Not Available,0 - 9,-2.6,0.0,-0.3,-5.0,2.4,1,-9.5,0.0,-14.2,-4.8,4.7
111,Not Available,10 - 19,-0.1,0.0,2.2,-2.5,2.4,1,-0.0,0.0,-4.7,4.7,4.7
112,Not Available,20 - 29,-1.5,0.0,0.9,-3.8,2.4,1,-4.4,0.0,-9.1,0.3,4.7
113,Not Available,30 - 39,-3.1,2.0,-0.8,-5.5,2.4,1,-7.3,2.0,-12.0,-2.6,4.7
114,Not Available,40 - 49,5.5,4.0,7.8,3.1,2.4,1,5.1,4.0,0.4,9.8,4.7
115,Not Available,50 - 59,7.3,8.0,9.6,4.9,2.4,1,7.6,8.0,2.9,12.3,4.7
116,Not Available,60 - 69,11.1,6.0,13.5,8.8,2.4,1,15.9,6.0,11.2,20.6,4.7
117,Not Available,70 - 79,11.6,12.0,14.0,9.3,2.4,1,10.6,12.0,5.9,15.3,4.7
118,Not Available,80 - 89,6.0,10.0,8.3,3.6,2.4,1,6.9,10.0,2.2,11.6,4.7
119,Not Available,90 - 99,-0.1,1.0,2.2,-2.5,2.4,1,2.5,1.0,-2.2,7.2,4.7
120,Trauma Center,0 - 9,1.2,0.0,3.6,-1.2,2.4,1,2.6,0.0,-2.1,7.3,4.7
121,Trauma Center,10 - 19,2.0,0.0,4.3,-0.4,2.4,1,2.9,0.0,-1.8,7.6,4.7
122,Trauma Center,20 - 29,1.4,0.0,3.8,-0.9,2.4,1,-0.4,0.0,-5.1,4.3,4.7
123,Trauma Center,30 - 39,-4.4,0.0,-2.1,-6.8,2.4,1,-2.1,0.0,-6.8,2.6,4.7
124,Trauma Center,40 - 49,-5.9,0.0,-3.6,-8.3,2.4,1,-10.1,0.0,-14.8,-5.4,4.7
125,Trauma Center,50 - 59,-0.0,0.0,2.3,-2.4,2.4,1,-1.0,0.0,-5.7,3.7,4.7
126,Trauma Center,60 - 69,-2.7,0.0,-0.4,-5.1,2.4,1,-5.4,0.0,-10.2,-0.7,4.7
127,Trauma Center,70 - 79,2.5,0.0,4.8,0.1,2.4,1,2.0,0.0,-2.7,6.7,4.7
128,Trauma Center,80 - 89,1.7,0.0,4.1,-0.6,2.4,1,-0.3,0.0,-5.0,4.4,4.7
129,Trauma Center,90 - 99,1.3,0.0,3.7,-1.1,2.4,1,0.1,0.0,-4.6,4.9,4.7
130,Not Mapped,0 - 9,4.4,0.0,6.8,2.0,2.4,1,-0.5,0.0,-5.3,4.2,4.7
131,Not Mapped,10 - 19,2.6,0.0,4.9,0.2,2.4,1,0.8,0.0,-3.9,5.5,4.7
132,Not Mapped,20 - 29,0.0,1.0,2.4,-2.3,2.4,1,4.5,1.0,-0.2,9.2,4.7
133,Not Mapped,30 - 39,-0.8,0.0,1.6,-3.2,2.4,1,-0.3,0.0,-5.1,4.4,4.7
134,Not Mapped,40 - 49,-0.9,1.0,1.5,-3.2,2.4,1,6.0,1.0,1.3,10.7,4.7
135,Not Mapped,50 - 59,-0.0,1.0,2.3,-2.4,2.4,1,-1.7,1.0,-6.4,3.0,4.7
136,Not Mapped,60 - 69,-1.1,0.0,1.3,-3.4,2.4,1,-5.1,0.0,-9.9,-0.4,4.7
137,Not Mapped,70 - 79,0.4,2.0,2.8,-1.9,2.4,1,-10.4,2.0,-15.1,-5.7,4.7
138,Not Mapped,80 - 89,8.6,1.0,11.0,6.3,2.4,1,7.0,1.0,2.3,11.7,4.7
139,Not Mapped,90 - 99,-2.5,0.0,-0.2,-4.9,2.4,1,1.1,0.0,-3.7,5.8,4.7
140,Emergency,0 - 9,8.5,4.0,10.1,7.0,1.6,2,9.0,4.0,6.7,11.4,2.4
141,Emergency,10 - 19,-2.8,2.0,-1.2,-4.3,1.6,2,-1.2,2.0,-3.6,1.1,2.4
142,Emergency,20 - 29,5.0,13.0,6.6,3.5,1.6,2,-0.2,13.0,-2.6,2.1,2.4
143,Emergency,30 - 39,15.5,15.0,17.0,13.9,1.6,2,11.2,15.0,8.9,13.6,2.4
144,Emergency,40 - 49,49.1,53.0,50.6,47.5,1.6,2,51.7,53.0,49.4,54.1,2.4
145,Emergency,50 - 59,87.3,87.0,88.9,85.7,1.6,2,87.1,87.0,84.7,89.5,2.4
146,Emergency,60 - 69,103.4,103.0,105.0,101.8,1.6,2,102.4,103.0,100.1,104.8,2.4
147,Emergency,70 - 79,144.0,144.0,145.6,142.4,1.6,2,145.6,144.0,143.2,147.9,2.4
148,Emergency,80 - 89,102.2,105.0,103.8,100.6,1.6,2,101.0,105.0,98.6,103.3,2.4
149,Emergency,90 - 99,14.3,16.0,15.9,12.7,1.6,2,14.6,16.0,12.2,16.9,2.4
150,Urgent,0 - 9,1.5,0.0,3.1,-0.1,1.6,2,-1.6,0.0,-4.0,0.8,2.4
151,Urgent,10 - 19,-4.0,0.0,-2.4,-5.5,1.6,2,-4.9,0.0,-7.2,-2.5,2.4
152,Urgent,20 - 29,2.8,1.0,4.3,1.2,1.6,2,5.9,1.0,3.5,8.2,2.4
153,Urgent,30 - 39,5.1,5.0,6.7,3.6,1.6,2,7.0,5.0,4.7,9.4,2.4
154,Urgent,40 - 49,23.0,21.0,24.6,21.4,1.6,2,24.3,21.0,21.9,26.7,2.4
155,Urgent,50 - 59,43.1,44.0,44.6,41.5,1.6,2,42.6,44.0,40.3,45.0,2.4
156,Urgent,60 - 69,39.3,41.0,40.9,37.7,1.6,2,40.5,41.0,38.1,42.8,2.4
157,Urgent,70 - 79,49.1,51.0,50.6,47.5,1.6,2,47.1,51.0,44.8,49.5,2.4
158,Urgent,80 - 89,39.2,42.0,40.8,37.7,1.6,2,38.3,42.0,36.0,40.7,2.4
159,Urgent,90 - 99,9.7,4.0,11.3,8.1,1.6,2,14.5,4.0,12.1,16.8,2.4
160,Elective,0 - 9,-4.2,0.0,-2.6,-5.7,1.6,2,-5.5,0.0,-7.8,-3.1,2.4
161,Elective,10 - 19,2.9,0.0,4.5,1.3,1.6,2,1.2,0.0,-1.1,3.6,2.4
162,Elective,20 - 29,2.3,3.0,3.9,0.7,1.6,2,0.7,3.0,-1.7,3.0,2.4
163,Elective,30 - 39,8.6,6.0,10.2,7.0,1.6,2,9.7,6.0,7.4,12.1,2.4
164,Elective,40 - 49,14.1,16.0,15.6,12.5,1.6,2,14.1,16.0,11.8,16.5,2.4
165,Elective,50 - 59,30.4,29.0,32.0,28.9,1.6,2,30.1,29.0,27.8,32.5,2.4
166,Elective,60 - 69,49.3,53.0,50.8,47.7,1.6,2,54.5,53.0,52.1,56.8,2.4
167,Elective,70 - 79,68.3,68.0,69.9,66.7,1.6,2,65.8,68.0,63.5,68.2,2.4
168,Elective,80 - 89,20.5,23.0,22.1,18.9,1.6,2,20.7,23.0,18.3,23.1,2.4
169,Elective,90 - 99,3.0,2.0,4.6,1.4,1.6,2,1.6,2.0,-0.7,4.0,2.4
170,Newborn,0 - 9,1.5,0.0,3.1,-0.1,1.6,2,-0.2,0.0,-2.6,2.2,2.4
171,Newborn,10 - 19,5.2,0.0,6.8,3.6,1.6,2,7.8,0.0,5.5,10.2,2.4
172,Newborn,20 - 29,0.6,0.0,2.2,-0.9,1.6,2,1.0,0.0,-1.4,3.3,2.4
173,Newborn,30 - 39,-0.7,0.0,0.9,-2.2,1.6,2,0.5,0.0,-1.9,2.8,2.4
174,Newborn,40 - 49,-2.8,0.0,-1.2,-4.4,1.6,2,-3.1,0.0,-5.5,-0.7,2.4
175,Newborn,50 - 59,-0.1,0.0,1.5,-1.7,1.6,2,-0.6,0.0,-3.0,1.7,2.4
176,Newborn,60 - 69,-1.8,0.0,-0.3,-3.4,1.6,2,-2.6,0.0,-5.0,-0.2,2.4
177,Newborn,70 - 79,-1.1,0.0,0.5,-2.7,1.6,2,-4.5,0.0,-6.8,-2.1,2.4
178,Newborn,80 - 89,-0.9,0.0,0.6,-2.5,1.6,2,-1.6,0.0,-4.0,0.7,2.4
179,Newborn,90 - 99,-1.8,0.0,-0.2,-3.4,1.6,2,-3.6,0.0,-5.9,-1.2,2.4
180,Not Available,0 - 9,-2.5,0.0,-0.9,-4.0,1.6,2,-2.6,0.0,-5.0,-0.3,2.4
181,Not Available,10 - 19,-0.3,0.0,1.3,-1.9,1.6,2,-0.1,0.0,-2.5,2.2,2.4
182,Not Available,20 - 29,-4.3,0.0,-2.7,-5.8,1.6,2,-1.5,0.0,-3.8,0.9,2.4
183,Not Available,30 - 39,-0.8,2.0,0.8,-2.4,1.6,2,-3.1,2.0,-5.5,-0.8,2.4
184,Not Available,40 - 49,4.8,4.0,6.4,3.2,1.6,2,5.5,4.0,3.1,7.8,2.4
185,Not Available,50 - 59,3.9,8.0,5.5,2.4,1.6,2,7.3,8.0,4.9,9.6,2.4
186,Not Available,60 - 69,9.9,6.0,11.5,8.3,1.6,2,11.1,6.0,8.8,13.5,2.4
187,Not Available,70 - 79,11.4,12.0,13.0,9.8,1.6,2,11.6,12.0,9.3,14.0,2.4
188,Not Available,80 - 89,6.4,10.0,8.0,4.9,1.6,2,6.0,10.0,3.6,8.3,2.4
189,Not Available,90 - 99,0.3,1.0,1.8,-1.3,1.6,2,-0.1,1.0,-2.5,2.2,2.4
190,Trauma Center,0 - 9,3.2,0.0,4.8,1.6,1.6,2,1.2,0.0,-1.2,3.6,2.4
191,Trauma Center,10 - 19,-2.5,0.0,-0.9,-4.1,1.6,2,2.0,0.0,-0.4,4.3,2.4
192,Trauma Center,20 - 29,1.6,0.0,3.2,0.1,1.6,2,1.4,0.0,-0.9,3.8,2.4
193,Trauma Center,30 - 39,-1.5,0.0,0.0,-3.1,1.6,2,-4.4,0.0,-6.8,-2.1,2.4
194,Trauma Center,40 - 49,-2.4,0.0,-0.9,-4.0,1.6,2,-5.9,0.0,-8.3,-3.6,2.4
195,Trauma Center,50 - 59,0.0,0.0,1.6,-1.5,1.6,2,-0.0,0.0,-2.4,2.3,2.4
196,Trauma Center,60 - 69,-2.1,0.0,-0.5,-3.6,1.6,2,-2.7,0.0,-5.1,-0.4,2.4
197,Trauma Center,70 - 79,2.4,0.0,3.9,0.8,1.6,2,2.5,0.0,0.1,4.8,2.4
198,Trauma Center,80 - 89,2.2,0.0,3.8,0.6,1.6,2,1.7,0.0,-0.6,4.1,2.4
199,Trauma Center,90 - 99,0.2,0.0,1.8,-1.4,1.6,2,1.3,0.0,-1.1,3.7,2.4
200,Not Mapped,0 - 9,2.2,0.0,3.7,0.6,1.6,2,4.4,0.0,2.0,6.8,2.4
201,Not Mapped,10 - 19,3.1,0.0,4.7,1.5,1.6,2,2.6,0.0,0.2,4.9,2.4
202,Not Mapped,20 - 29,2.9,1.0,4.4,1.3,1.6,2,0.0,1.0,-2.3,2.4,2.4
203,Not Mapped,30 - 39,-1.8,0.0,-0.3,-3.4,1.6,2,-0.8,0.0,-3.2,1.6,2.4
204,Not Mapped,40 - 49,2.2,1.0,3.8,0.6,1.6,2,-0.9,1.0,-3.2,1.5,2.4
205,Not Mapped,50 - 59,0.3,1.0,1.9,-1.3,1.6,2,-0.0,1.0,-2.4,2.3,2.4
206,Not Mapped,60 - 69,-1.2,0.0,0.4,-2.8,1.6,2,-1.1,0.0,-3.4,1.3,2.4
207,Not Mapped,70 - 79,1.8,2.0,3.3,0.2,1.6,2,0.4,2.0,-1.9,2.8,2.4
208,Not Mapped,80 - 89,8.2,1.0,9.8,6.6,1.6,2,8.6,1.0,6.3,11.0,2.4
209,Not Mapped,90 - 99,-2.4,0.0,-0.8,-4.0,1.6,2,-2.5,0.0,-4.9,-0.2,2.4
210,Emergency,0 - 9,7.3,4.0,8.4,6.1,1.2,3,8.5,4.0,7.0,10.1,1.6
211,Emergency,10 - 19,0.0,2.0,1.2,-1.1,1.2,3,-2.8,2.0,-4.3,-1.2,1.6
212,Emergency,20 - 29,8.7,13.0,9.8,7.5,1.2,3,5.0,13.0,3.5,6.6,1.6
213,Emergency,30 - 39,14.9,15.0,16.1,13.8,1.2,3,15.5,15.0,13.9,17.0,1.6
214,Emergency,40 - 49,49.5,53.0,50.6,48.3,1.2,3,49.1,53.0,47.5,50.6,1.6
215,Emergency,50 - 59,88.3,87.0,89.5,87.2,1.2,3,87.3,87.0,85.7,88.9,1.6
216,Emergency,60 - 69,103.7,103.0,104.9,102.5,1.2,3,103.4,103.0,101.8,105.0,1.6
217,Emergency,70 - 79,143.6,144.0,144.8,142.5,1.2,3,144.0,144.0,142.4,145.6,1.6
218,Emergency,80 - 89,103.3,105.0,104.4,102.1,1.2,3,102.2,105.0,100.6,103.8,1.6
219,Emergency,90 - 99,16.5,16.0,17.7,15.3,1.2,3,14.3,16.0,12.7,15.9,1.6
220,Urgent,0 - 9,-0.7,0.0,0.5,-1.8,1.2,3,1.5,0.0,-0.1,3.1,1.6
221,Urgent,10 - 19,-0.4,0.0,0.8,-1.5,1.2,3,-4.0,0.0,-5.5,-2.4,1.6
222,Urgent,20 - 29,3.7,1.0,4.9,2.5,1.2,3,2.8,1.0,1.2,4.3,1.6
223,Urgent,30 - 39,4.9,5.0,6.1,3.7,1.2,3,5.1,5.0,3.6,6.7,1.6
224,Urgent,40 - 49,23.8,21.0,24.9,22.6,1.2,3,23.0,21.0,21.4,24.6,1.6
225,Urgent,50 - 59,43.2,44.0,44.4,42.1,1.2,3,43.1,44.0,41.5,44.6,1.6
226,Urgent,60 - 69,40.3,41.0,41.5,39.1,1.2,3,39.3,41.0,37.7,40.9,1.6
227,Urgent,70 - 79,50.4,51.0,51.6,49.3,1.2,3,49.1,51.0,47.5,50.6,1.6
228,Urgent,80 - 89,38.8,42.0,40.0,37.7,1.2,3,39.2,42.0,37.7,40.8,1.6
229,Urgent,90 - 99,7.9,4.0,9.1,6.8,1.2,3,9.7,4.0,8.1,11.3,1.6
230,Elective,0 - 9,-4.8,0.0,-3.6,-5.9,1.2,3,-4.2,0.0,-5.7,-2.6,1.6
231,Elective,10 - 19,2.4,0.0,3.6,1.2,1.2,3,2.9,0.0,1.3,4.5,1.6
232,Elective,20 - 29,2.7,3.0,3.8,1.5,1.2,3,2.3,3.0,0.7,3.9,1.6
233,Elective,30 - 39,10.1,6.0,11.3,8.9,1.2,3,8.6,6.0,7.0,10.2,1.6
234,Elective,40 - 49,14.0,16.0,15.2,12.8,1.2,3,14.1,16.0,12.5,15.6,1.6
235,Elective,50 - 59,31.8,29.0,33.0,30.6,1.2,3,30.4,29.0,28.9,32.0,1.6
236,Elective,60 - 69,50.2,53.0,51.3,49.0,1.2,3,49.3,53.0,47.7,50.8,1.6
237,Elective,70 - 79,68.6,68.0,69.8,67.4,1.2,3,68.3,68.0,66.7,69.9,1.6
238,Elective,80 - 89,19.1,23.0,20.2,17.9,1.2,3,20.5,23.0,18.9,22.1,1.6
239,Elective,90 - 99,4.9,2.0,6.1,3.7,1.2,3,3.0,2.0,1.4,4.6,1.6
240,Newborn,0 - 9,0.6,0.0,1.8,-0.6,1.2,3,1.5,0.0,-0.1,3.1,1.6
241,Newborn,10 - 19,4.5,0.0,5.7,3.4,1.2,3,5.2,0.0,3.6,6.8,1.6
242,Newborn,20 - 29,1.6,0.0,2.8,0.5,1.2,3,0.6,0.0,-0.9,2.2,1.6
243,Newborn,30 - 39,3.0,0.0,4.1,1.8,1.2,3,-0.7,0.0,-2.2,0.9,1.6
244,Newborn,40 - 49,-1.6,0.0,-0.5,-2.8,1.2,3,-2.8,0.0,-4.4,-1.2,1.6
245,Newborn,50 - 59,-0.2,0.0,0.9,-1.4,1.2,3,-0.1,0.0,-1.7,1.5,1.6
246,Newborn,60 - 69,-6.3,0.0,-5.1,-7.4,1.2,3,-1.8,0.0,-3.4,-0.3,1.6
247,Newborn,70 - 79,0.9,0.0,2.0,-0.3,1.2,3,-1.1,0.0,-2.7,0.5,1.6
248,Newborn,80 - 89,0.3,0.0,1.5,-0.8,1.2,3,-0.9,0.0,-2.5,0.6,1.6
249,Newborn,90 - 99,-3.0,0.0,-1.8,-4.2,1.2,3,-1.8,0.0,-3.4,-0.2,1.6
250,Not Available,0 - 9,-1.3,0.0,-0.1,-2.5,1.2,3,-2.5,0.0,-4.0,-0.9,1.6
251,Not Available,10 - 19,-0.8,0.0,0.4,-1.9,1.2,3,-0.3,0.0,-1.9,1.3,1.6
252,Not Available,20 - 29,-4.1,0.0,-2.9,-5.3,1.2,3,-4.3,0.0,-5.8,-2.7,1.6
253,Not Available,30 - 39,2.4,2.0,3.6,1.2,1.2,3,-0.8,2.0,-2.4,0.8,1.6
254,Not Available,40 - 49,4.4,4.0,5.6,3.2,1.2,3,4.8,4.0,3.2,6.4,1.6
255,Not Available,50 - 59,4.6,8.0,5.7,3.4,1.2,3,3.9,8.0,2.4,5.5,1.6
256,Not Available,60 - 69,8.3,6.0,9.5,7.1,1.2,3,9.9,6.0,8.3,11.5,1.6
257,Not Available,70 - 79,9.8,12.0,11.0,8.6,1.2,3,11.4,12.0,9.8,13.0,1.6
258,Not Available,80 - 89,7.3,10.0,8.5,6.1,1.2,3,6.4,10.0,4.9,8.0,1.6
259,Not Available,90 - 99,-2.1,1.0,-0.9,-3.3,1.2,3,0.3,1.0,-1.3,1.8,1.6
260,Trauma Center,0 - 9,2.1,0.0,3.3,1.0,1.2,3,3.2,0.0,1.6,4.8,1.6
