,race,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
39,African American,9-10,7.3,10.0,9.7,5.0,2.4,1,7.5,10.0,2.7,12.2,4.7
40,African American,11-12,1.7,10.0,4.1,-0.7,2.4,1,-2.6,10.0,-7.3,2.1,4.7
41,African American,13-14,2.9,3.0,5.2,0.5,2.4,1,2.5,3.0,-2.2,7.2,4.7
42,Asian,1-2,5.1,4.0,7.5,2.8,2.4,1,4.2,4.0,-0.6,8.9,4.7
43,Asian,3-4,3.5,0.0,5.8,1.1,2.4,1,-0.1,0.0,-4.9,4.6,4.7
44,Asian,5-6,4.8,1.0,7.2,2.5,2.4,1,1.4,1.0,-3.3,6.1,4.7
45,Asian,7-8,0.7,1.0,3.0,-1.7,2.4,1,1.3,1.0,-3.4,6.0,4.7
46,Asian,9-10,1.6,0.0,3.9,-0.8,2.4,1,2.5,0.0,-2.3,7.2,4.7
47,Asian,11-12,1.6,0.0,3.9,-0.8,2.4,1,1.8,0.0,-2.9,6.6,4.7
48,Asian,13-14,0.5,0.0,2.8,-1.9,2.4,1,0.9,0.0,-3.8,5.6,4.7
49,Caucasian,1-2,227.4,235.0,229.7,225.0,2.4,1,233.2,235.0,228.5,237.9,4.7
50,Caucasian,3-4,242.6,241.0,244.9,240.2,2.4,1,250.8,241.0,246.1,255.6,4.7
51,Caucasian,5-6,131.1,132.0,133.5,128.7,2.4,1,130.7,132.0,125.9,135.4,4.7
52,Caucasian,7-8,80.4,82.0,82.7,78.0,2.4,1,79.2,82.0,74.5,84.0,4.7
53,Caucasian,9-10,22.0,27.0,24.3,19.6,2.4,1,20.2,27.0,15.5,25.0,4.7
54,Caucasian,11-12,27.7,22.0,30.1,25.4,2.4,1,33.2,22.0,28.5,38.0,4.7
55,Caucasian,13-14,14.1,16.0,16.5,11.7,2.4,1,11.5,16.0,6.7,16.2,4.7
56,Hispanic,1-2,6.9,11.0,9.3,4.6,2.4,1,4.5,11.0,-0.2,9.2,4.7
57,Hispanic,3-4,6.3,8.0,8.7,4.0,2.4,1,5.3,8.0,0.6,10.0,4.7
58,Hispanic,5-6,5.3,4.0,7.7,3.0,2.4,1,3.2,4.0,-1.5,7.9,4.7
59,Hispanic,7-8,2.9,0.0,5.3,0.6,2.4,1,5.2,0.0,0.5,10.0,4.7
60,Hispanic,9-10,1.3,1.0,3.6,-1.1,2.4,1,-0.2,1.0,-4.9,4.5,4.7
61,Hispanic,11-12,6.9,1.0,9.2,4.5,2.4,1,12.6,1.0,7.9,17.3,4.7
62,Hispanic,13-14,-2.0,1.0,0.4,-4.3,2.4,1,-8.5,1.0,-13.2,-3.8,4.7
63,Other,1-2,6.7,5.0,9.1,4.4,2.4,1,4.1,5.0,-0.6,8.8,4.7
64,Other,3-4,6.8,7.0,9.1,4.4,2.4,1,9.5,7.0,4.8,14.2,4.7
65,Other,5-6,3.6,1.0,6.0,1.3,2.4,1,8.0,1.0,3.3,12.7,4.7
66,Other,7-8,3.2,4.0,5.5,0.8,2.4,1,2.5,4.0,-2.2,7.2,4.7
67,Other,9-10,0.7,1.0,3.1,-1.6,2.4,1,0.5,1.0,-4.2,5.2,4.7
68,Other,11-12,-0.6,0.0,1.7,-3.0,2.4,1,-2.1,0.0,-6.8,2.7,4.7
69,Other,13-14,3.2,0.0,5.6,0.9,2.4,1,3.1,0.0,-1.6,7.8,4.7
70,African American,1-2,56.3,59.0,57.8,54.7,1.6,2,57.0,59.0,54.7,59.4,2.4
71,African American,3-4,59.3,56.0,60.9,57.7,1.6,2,60.4,56.0,58.1,62.8,2.4
72,African American,5-6,28.9,33.0,30.4,27.3,1.6,2,33.6,33.0,31.2,36.0,2.4
73,African American,7-8,25.4,24.0,26.9,23.8,1.6,2,24.6,24.0,22.2,27.0,2.4
74,African American,9-10,8.2,10.0,9.8,6.6,1.6,2,7.3,10.0,5.0,9.7,2.4
75,African American,11-12,10.2,10.0,11.8,8.6,1.6,2,1.7,10.0,-0.7,4.1,2.4
76,African American,13-14,6.7,3.0,8.3,5.2,1.6,2,2.9,3.0,0.5,5.2,2.4
77,Asian,1-2,6.1,4.0,7.6,4.5,1.6,2,5.1,4.0,2.8,7.5,2.4
78,Asian,3-4,3.4,0.0,5.0,1.8,1.6,2,3.5,0.0,1.1,5.8,2.4
79,Asian,5-6,2.7,1.0,4.3,1.1,1.6,2,4.8,1.0,2.5,7.2,2.4
80,Asian,7-8,1.2,1.0,2.8,-0.4,1.6,2,0.7,1.0,-1.7,3.0,2.4
81,Asian,9-10,4.5,0.0,6.1,2.9,1.6,2,1.6,0.0,-0.8,3.9,2.4
82,Asian,11-12,1.7,0.0,3.3,0.2,1.6,2,1.6,0.0,-0.8,3.9,2.4
83,Asian,13-14,-1.5,0.0,0.1,-3.1,1.6,2,0.5,0.0,-1.9,2.8,2.4
84,Caucasian,1-2,229.8,235.0,231.4,228.3,1.6,2,227.4,235.0,225.0,229.7,2.4
85,Caucasian,3-4,234.8,241.0,236.4,233.3,1.6,2,242.6,241.0,240.2,244.9,2.4
86,Caucasian,5-6,135.6,132.0,137.2,134.1,1.6,2,131.1,132.0,128.7,133.5,2.4
87,Caucasian,7-8,82.5,82.0,84.1,80.9,1.6,2,80.4,82.0,78.0,82.7,2.4
88,Caucasian,9-10,22.7,27.0,24.3,21.1,1.6,2,22.0,27.0,19.6,24.3,2.4
89,Caucasian,11-12,26.1,22.0,27.7,24.5,1.6,2,27.7,22.0,25.4,30.1,2.4
90,Caucasian,13-14,14.7,16.0,16.2,13.1,1.6,2,14.1,16.0,11.7,16.5,2.4
91,Hispanic,1-2,8.4,11.0,9.9,6.8,1.6,2,6.9,11.0,4.6,9.3,2.4
92,Hispanic,3-4,7.0,8.0,8.6,5.5,1.6,2,6.3,8.0,4.0,8.7,2.4
93,Hispanic,5-6,6.1,4.0,7.7,4.5,1.6,2,5.3,4.0,3.0,7.7,2.4
94,Hispanic,7-8,-0.3,0.0,1.2,-1.9,1.6,2,2.9,0.0,0.6,5.3,2.4
95,Hispanic,9-10,1.4,1.0,3.0,-0.1,1.6,2,1.3,1.0,-1.1,3.6,2.4
96,Hispanic,11-12,4.9,1.0,6.5,3.3,1.6,2,6.9,1.0,4.5,9.2,2.4
97,Hispanic,13-14,-2.2,1.0,-0.7,-3.8,1.6,2,-2.0,1.0,-4.3,0.4,2.4
98,Other,1-2,6.5,5.0,8.1,5.0,1.6,2,6.7,5.0,4.4,9.1,2.4
99,Other,3-4,8.4,7.0,10.0,6.9,1.6,2,6.8,7.0,4.4,9.1,2.4
100,Other,5-6,-0.3,1.0,1.3,-1.8,1.6,2,3.6,1.0,1.3,6.0,2.4
101,Other,7-8,3.3,4.0,4.8,1.7,1.6,2,3.2,4.0,0.8,5.5,2.4
102,Other,9-10,2.4,1.0,4.0,0.8,1.6,2,0.7,1.0,-1.6,3.1,2.4
103,Other,11-12,-0.5,0.0,1.1,-2.0,1.6,2,-0.6,0.0,-3.0,1.7,2.4
104,Other,13-14,1.8,0.0,3.4,0.2,1.6,2,3.2,0.0,0.9,5.6,2.4
105,African American,1-2,56.9,59.0,58.1,55.7,1.2,3,56.3,59.0,54.7,57.8,1.6
106,African American,3-4,59.1,56.0,60.2,57.9,1.2,3,59.3,56.0,57.7,60.9,1.6
107,African American,5-6,30.6,33.0,31.8,29.4,1.2,3,28.9,33.0,27.3,30.4,1.6
108,African American,7-8,24.8,24.0,25.9,23.6,1.2,3,25.4,24.0,23.8,26.9,1.6
109,African American,9-10,7.8,10.0,9.0,6.6,1.2,3,8.2,10.0,6.6,9.8,1.6
110,African American,11-12,9.6,10.0,10.8,8.4,1.2,3,10.2,10.0,8.6,11.8,1.6
111,African American,13-14,5.2,3.0,6.4,4.0,1.2,3,6.7,3.0,5.2,8.3,1.6
112,Asian,1-2,2.0,4.0,3.2,0.8,1.2,3,6.1,4.0,4.5,7.6,1.6
113,Asian,3-4,2.1,0.0,3.2,0.9,1.2,3,3.4,0.0,1.8,5.0,1.6
114,Asian,5-6,2.4,1.0,3.5,1.2,1.2,3,2.7,1.0,1.1,4.3,1.6
115,Asian,7-8,1.0,1.0,2.2,-0.2,1.2,3,1.2,1.0,-0.4,2.8,1.6
116,Asian,9-10,3.4,0.0,4.6,2.2,1.2,3,4.5,0.0,2.9,6.1,1.6
117,Asian,11-12,1.9,0.0,3.0,0.7,1.2,3,1.7,0.0,0.2,3.3,1.6
118,Asian,13-14,0.5,0.0,1.7,-0.7,1.2,3,-1.5,0.0,-3.1,0.1,1.6
119,Caucasian,1-2,230.6,235.0,231.8,229.4,1.2,3,229.8,235.0,228.3,231.4,1.6
120,Caucasian,3-4,236.3,241.0,237.5,235.2,1.2,3,234.8,241.0,233.3,236.4,1.6
121,Caucasian,5-6,134.9,132.0,136.1,133.8,1.2,3,135.6,132.0,134.1,137.2,1.6
122,Caucasian,7-8,81.5,82.0,82.7,80.4,1.2,3,82.5,82.0,80.9,84.1,1.6
123,Caucasian,9-10,21.4,27.0,22.6,20.2,1.2,3,22.7,27.0,21.1,24.3,1.6
124,Caucasian,11-12,24.3,22.0,25.5,23.1,1.2,3,26.1,22.0,24.5,27.7,1.6
125,Caucasian,13-14,14.4,16.0,15.6,13.2,1.2,3,14.7,16.0,13.1,16.2,1.6
126,Hispanic,1-2,9.3,11.0,10.4,8.1,1.2,3,8.4,11.0,6.8,9.9,1.6
127,Hispanic,3-4,6.9,8.0,8.0,5.7,1.2,3,7.0,8.0,5.5,8.6,1.6
128,Hispanic,5-6,8.1,4.0,9.3,6.9,1.2,3,6.1,4.0,4.5,7.7,1.6
129,Hispanic,7-8,0.9,0.0,2.0,-0.3,1.2,3,-0.3,0.0,-1.9,1.2,1.6
130,Hispanic,9-10,1.6,1.0,2.7,0.4,1.2,3,1.4,1.0,-0.1,3.0,1.6
131,Hispanic,11-12,3.6,1.0,4.8,2.4,1.2,3,4.9,1.0,3.3,6.5,1.6
132,Hispanic,13-14,-2.3,1.0,-1.2,-3.5,1.2,3,-2.2,1.0,-3.8,-0.7,1.6
133,Other,1-2,6.6,5.0,7.8,5.4,1.2,3,6.5,5.0,5.0,8.1,1.6
134,Other,3-4,6.4,7.0,7.6,5.2,1.2,3,8.4,7.0,6.9,10.0,1.6
135,Other,5-6,0.7,1.0,1.9,-0.5,1.2,3,-0.3,1.0,-1.8,1.3,1.6
136,Other,7-8,4.7,4.0,5.9,3.5,1.2,3,3.3,4.0,1.7,4.8,1.6
137,Other,9-10,2.3,1.0,3.5,1.1,1.2,3,2.4,1.0,0.8,4.0,1.6
138,Other,11-12,0.1,0.0,1.3,-1.1,1.2,3,-0.5,0.0,-2.0,1.1,1.6
139,Other,13-14,2.4,0.0,3.6,1.3,1.2,3,1.8,0.0,0.2,3.4,1.6
140,African American,1-2,56.9,59.0,57.9,56.0,0.9,4,56.9,59.0,55.7,58.1,1.2
141,African American,3-4,60.0,56.0,60.9,59.1,0.9,4,59.1,56.0,57.9,60.2,1.2
142,African American,5-6,30.4,33.0,31.3,29.5,0.9,4,30.6,33.0,29.4,31.8,1.2
143,African American,7-8,24.5,24.0,25.5,23.6,0.9,4,24.8,24.0,23.6,25.9,1.2
144,African American,9-10,7.6,10.0,8.5,6.6,0.9,4,7.8,10.0,6.6,9.0,1.2
145,African American,11-12,9.2,10.0,10.2,8.3,0.9,4,9.6,10.0,8.4,10.8,1.2
146,African American,13-14,2.5,3.0,3.4,1.6,0.9,4,5.2,3.0,4.0,6.4,1.2
147,Asian,1-2,2.2,4.0,3.2,1.3,0.9,4,2.0,4.0,0.8,3.2,1.2
148,Asian,3-4,1.6,0.0,2.6,0.7,0.9,4,2.1,0.0,0.9,3.2,1.2
149,Asian,5-6,1.7,1.0,2.7,0.8,0.9,4,2.4,1.0,1.2,3.5,1.2
150,Asian,7-8,-1.4,1.0,-0.5,-2.4,0.9,4,1.0,1.0,-0.2,2.2,1.2
151,Asian,9-10,3.7,0.0,4.6,2.7,0.9,4,3.4,0.0,2.2,4.6,1.2
152,Asian,11-12,1.0,0.0,1.9,0.0,0.9,4,1.9,0.0,0.7,3.0,1.2
153,Asian,13-14,-0.1,0.0,0.8,-1.1,0.9,4,0.5,0.0,-0.7,1.7,1.2
154,Caucasian,1-2,231.0,235.0,232.0,230.1,0.9,4,230.6,235.0,229.4,231.8,1.2
155,Caucasian,3-4,236.9,241.0,237.8,235.9,0.9,4,236.3,241.0,235.2,237.5,1.2
156,Caucasian,5-6,134.4,132.0,135.4,133.5,0.9,4,134.9,132.0,133.8,136.1,1.2
157,Caucasian,7-8,81.7,82.0,82.6,80.7,0.9,4,81.5,82.0,80.4,82.7,1.2
158,Caucasian,9-10,23.1,27.0,24.1,22.2,0.9,4,21.4,27.0,20.2,22.6,1.2
159,Caucasian,11-12,24.4,22.0,25.3,23.4,0.9,4,24.3,22.0,23.1,25.5,1.2
160,Caucasian,13-14,16.0,16.0,17.0,15.1,0.9,4,14.4,16.0,13.2,15.6,1.2
161,Hispanic,1-2,11.0,11.0,11.9,10.0,0.9,4,9.3,11.0,8.1,10.4,1.2
162,Hispanic,3-4,7.7,8.0,8.7,6.8,0.9,4,6.9,8.0,5.7,8.0,1.2
163,Hispanic,5-6,6.6,4.0,7.6,5.7,0.9,4,8.1,4.0,6.9,9.3,1.2
164,Hispanic,7-8,1.0,0.0,2.0,0.1,0.9,4,0.9,0.0,-0.3,2.0,1.2
165,Hispanic,9-10,2.6,1.0,3.6,1.7,0.9,4,1.6,1.0,0.4,2.7,1.2
166,Hispanic,11-12,4.2,1.0,5.1,3.2,0.9,4,3.6,1.0,2.4,4.8,1.2
167,Hispanic,13-14,-0.8,1.0,0.1,-1.7,0.9,4,-2.3,1.0,-3.5,-1.2,1.2
168,Other,1-2,8.0,5.0,8.9,7.0,0.9,4,6.6,5.0,5.4,7.8,1.2
169,Other,3-4,6.1,7.0,7.0,5.1,0.9,4,6.4,7.0,5.2,7.6,1.2
170,Other,5-6,1.1,1.0,2.1,0.2,0.9,4,0.7,1.0,-0.5,1.9,1.2
171,Other,7-8,3.6,4.0,4.6,2.7,0.9,4,4.7,4.0,3.5,5.9,1.2
172,Other,9-10,2.3,1.0,3.2,1.4,0.9,4,2.3,1.0,1.1,3.5,1.2
173,Other,11-12,0.4,0.0,1.4,-0.5,0.9,4,0.1,0.0,-1.1,1.3,1.2
174,Other,13-14,2.2,0.0,3.2,1.3,0.9,4,2.4,0.0,1.3,3.6,1.2
175,African American,1-2,57.6,59.0,58.4,56.8,0.8,5,56.9,59.0,56.0,57.9,0.9
176,African American,3-4,59.5,56.0,60.3,58.7,0.8,5,60.0,56.0,59.1,60.9,0.9
177,African American,5-6,30.8,33.0,31.6,30.1,0.8,5,30.4,33.0,29.5,31.3,0.9
178,African American,7-8,23.9,24.0,24.7,23.1,0.8,5,24.5,24.0,23.6,25.5,0.9
179,African American,9-10,7.8,10.0,8.6,7.0,0.8,5,7.6,10.0,6.6,8.5,0.9
180,African American,11-12,9.7,10.0,10.5,8.9,0.8,5,9.2,10.0,8.3,10.2,0.9
181,African American,13-14,3.0,3.0,3.8,2.2,0.8,5,2.5,3.0,1.6,3.4,0.9
182,Asian,1-2,2.5,4.0,3.2,1.7,0.8,5,2.2,4.0,1.3,3.2,0.9
183,Asian,3-4,1.5,0.0,2.3,0.7,0.8,5,1.6,0.0,0.7,2.6,0.9
184,Asian,5-6,2.0,1.0,2.8,1.2,0.8,5,1.7,1.0,0.8,2.7,0.9
185,Asian,7-8,-1.1,1.0,-0.4,-1.9,0.8,5,-1.4,1.0,-2.4,-0.5,0.9
186,Asian,9-10,3.1,0.0,3.9,2.3,0.8,5,3.7,0.0,2.7,4.6,0.9
187,Asian,11-12,0.7,0.0,1.4,-0.1,0.8,5,1.0,0.0,0.0,1.9,0.9
188,Asian,13-14,-0.3,0.0,0.5,-1.1,0.8,5,-0.1,0.0,-1.1,0.8,0.9
189,Caucasian,1-2,232.3,235.0,233.1,231.5,0.8,5,231.0,235.0,230.1,232.0,0.9
190,Caucasian,3-4,236.5,241.0,237.3,235.7,0.8,5,236.9,241.0,235.9,237.8,0.9
191,Caucasian,5-6,132.6,132.0,133.4,131.8,0.8,5,134.4,132.0,133.5,135.4,0.9
192,Caucasian,7-8,82.0,82.0,82.8,81.2,0.8,5,81.7,82.0,80.7,82.6,0.9
193,Caucasian,9-10,23.6,27.0,24.4,22.8,0.8,5,23.1,27.0,22.2,24.1,0.9
194,Caucasian,11-12,25.2,22.0,26.0,24.4,0.8,5,24.4,22.0,23.4,25.3,0.9
195,Caucasian,13-14,15.4,16.0,16.2,14.6,0.8,5,16.0,16.0,15.1,17.0,0.9
196,Hispanic,1-2,10.9,11.0,11.6,10.1,0.8,5,11.0,11.0,10.0,11.9,0.9
197,Hispanic,3-4,7.8,8.0,8.6,7.0,0.8,5,7.7,8.0,6.8,8.7,0.9
198,Hispanic,5-6,5.5,4.0,6.3,4.8,0.8,5,6.6,4.0,5.7,7.6,0.9
199,Hispanic,7-8,2.7,0.0,3.5,1.9,0.8,5,1.0,0.0,0.1,2.0,0.9
200,Hispanic,9-10,2.5,1.0,3.3,1.7,0.8,5,2.6,1.0,1.7,3.6,0.9
201,Hispanic,11-12,4.7,1.0,5.5,4.0,0.8,5,4.2,1.0,3.2,5.1,0.9
202,Hispanic,13-14,-0.3,1.0,0.5,-1.1,0.8,5,-0.8,1.0,-1.7,0.1,0.9
203,Other,1-2,7.6,5.0,8.4,6.8,0.8,5,8.0,5.0,7.0,8.9,0.9
204,Other,3-4,5.8,7.0,6.6,5.0,0.8,5,6.1,7.0,5.1,7.0,0.9
205,Other,5-6,0.8,1.0,1.6,-0.0,0.8,5,1.1,1.0,0.2,2.1,0.9
206,Other,7-8,3.1,4.0,3.9,2.3,0.8,5,3.6,4.0,2.7,4.6,0.9
207,Other,9-10,2.4,1.0,3.2,1.6,0.8,5,2.3,1.0,1.4,3.2,0.9
208,Other,11-12,1.1,0.0,1.8,0.3,0.8,5,0.4,0.0,-0.5,1.4,0.9
209,Other,13-14,1.4,0.0,2.2,0.6,0.8,5,2.2,0.0,1.3,3.2,0.9
210,African American,1-2,57.8,59.0,58.5,57.1,0.7,6,57.6,59.0,56.8,58.4,0.8
211,African American,3-4,60.0,56.0,60.7,59.3,0.7,6,59.5,56.0,58.7,60.3,0.8
212,African American,5-6,31.3,33.0,32.0,30.6,0.7,6,30.8,33.0,30.1,31.6,0.8
213,African American,7-8,23.2,24.0,23.9,22.5,0.7,6,23.9,24.0,23.1,24.7,0.8
214,African American,9-10,7.9,10.0,8.6,7.2,0.7,6,7.8,10.0,7.0,8.6,0.8
215,African American,11-12,10.0,10.0,10.7,9.3,0.7,6,9.7,10.0,8.9,10.5,0.8
216,African American,13-14,5.1,3.0,5.8,4.5,0.7,6,3.0,3.0,2.2,3.8,0.8
217,Asian,1-2,2.7,4.0,3.4,2.0,0.7,6,2.5,4.0,1.7,3.2,0.8
218,Asian,3-4,0.9,0.0,1.6,0.2,0.7,6,1.5,0.0,0.7,2.3,0.8
219,Asian,5-6,1.7,1.0,2.3,1.0,0.7,6,2.0,1.0,1.2,2.8,0.8
220,Asian,7-8,-1.5,1.0,-0.8,-2.1,0.7,6,-1.1,1.0,-1.9,-0.4,0.8
221,Asian,9-10,2.2,0.0,2.9,1.5,0.7,6,3.1,0.0,2.3,3.9,0.8
222,Asian,11-12,0.3,0.0,1.0,-0.4,0.7,6,0.7,0.0,-0.1,1.4,0.8
223,Asian,13-14,-1.4,0.0,-0.7,-2.1,0.7,6,-0.3,0.0,-1.1,0.5,0.8
224,Caucasian,1-2,231.8,235.0,232.5,231.1,0.7,6,232.3,235.0,231.5,233.1,0.8
225,Caucasian,3-4,235.8,241.0,236.5,235.1,0.7,6,236.5,241.0,235.7,237.3,0.8
226,Caucasian,5-6,133.8,132.0,134.4,133.1,0.7,6,132.6,132.0,131.8,133.4,0.8
227,Caucasian,7-8,81.8,82.0,82.4,81.1,0.7,6,82.0,82.0,81.2,82.8,0.8
228,Caucasian,9-10,24.3,27.0,25.0,23.6,0.7,6,23.6,27.0,22.8,24.4,0.8
229,Caucasian,11-12,24.4,22.0,25.1,23.8,0.7,6,25.2,22.0,24.4,26.0,0.8
230,Caucasian,13-14,15.5,16.0,16.1,14.8,0.7,6,15.4,16.0,14.6,16.2,0.8
231,Hispanic,1-2,11.3,11.0,12.0,10.6,0.7,6,10.9,11.0,10.1,11.6,0.8
232,Hispanic,3-4,7.9,8.0,8.5,7.2,0.7,6,7.8,8.0,7.0,8.6,0.8
233,Hispanic,5-6,5.2,4.0,5.8,4.5,0.7,6,5.5,4.0,4.8,6.3,0.8
234,Hispanic,7-8,2.1,0.0,2.8,1.5,0.7,6,2.7,0.0,1.9,3.5,0.8
235,Hispanic,9-10,3.0,1.0,3.7,2.3,0.7,6,2.5,1.0,1.7,3.3,0.8
236,Hispanic,11-12,3.5,1.0,4.2,2.8,0.7,6,4.7,1.0,4.0,5.5,0.8
237,Hispanic,13-14,-0.3,1.0,0.4,-0.9,0.7,6,-0.3,1.0,-1.1,0.5,0.8
238,Other,1-2,7.4,5.0,8.1,6.7,0.7,6,7.6,5.0,6.8,8.4,0.8
239,Other,3-4,7.0,7.0,7.7,6.3,0.7,6,5.8,7.0,5.0,6.6,0.8
240,Other,5-6,0.9,1.0,1.6,0.2,0.7,6,0.8,1.0,-0.0,1.6,0.8
241,Other,7-8,3.1,4.0,3.7,2.4,0.7,6,3.1,4.0,2.3,3.9,0.8
242,Other,9-10,2.0,1.0,2.6,1.3,0.7,6,2.4,1.0,1.6,3.2,0.8
243,Other,11-12,1.1,0.0,1.8,0.5,0.7,6,1.1,0.0,0.3,1.8,0.8
244,Other,13-14,0.6,0.0,1.3,-0.1,0.7,6,1.4,0.0,0.6,2.2,0.8
