,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
32,50 - 59,20-29,31.9,34.0,36.6,27.2,4.7,0,,,,,
33,50 - 59,30-39,11.9,11.0,16.6,7.2,4.7,0,,,,,
34,50 - 59,40-49,5.2,4.0,9.9,0.5,4.7,0,,,,,
35,50 - 59,50-89,1.1,2.0,5.9,-3.6,4.7,0,,,,,
36,60 - 69,1-9,42.2,39.0,46.9,37.5,4.7,0,,,,,
37,60 - 69,10-19,94.7,94.0,99.5,90.0,4.7,0,,,,,
38,60 - 69,20-29,55.3,50.0,60.0,50.6,4.7,0,,,,,
39,60 - 69,30-39,9.9,10.0,14.6,5.2,4.7,0,,,,,
40,60 - 69,40-49,8.6,5.0,13.3,3.8,4.7,0,,,,,
41,60 - 69,50-89,5.2,1.0,9.9,0.5,4.7,0,,,,,
42,70 - 79,1-9,41.0,36.0,45.7,36.3,4.7,0,,,,,
43,70 - 79,10-19,129.7,128.0,134.4,125.0,4.7,0,,,,,
44,70 - 79,20-29,62.7,63.0,67.4,58.0,4.7,0,,,,,
45,70 - 79,30-39,6.4,8.0,11.1,1.6,4.7,0,,,,,
46,70 - 79,40-49,9.4,6.0,14.1,4.7,4.7,0,,,,,
47,70 - 79,50-89,-3.3,1.0,1.5,-8.0,4.7,0,,,,,
48,80 - 89,1-9,19.4,22.0,24.1,14.7,4.7,0,,,,,
49,80 - 89,10-19,109.7,109.0,114.4,105.0,4.7,0,,,,,
50,80 - 89,20-29,39.9,35.0,44.6,35.2,4.7,0,,,,,
51,80 - 89,30-39,3.6,5.0,8.3,-1.1,4.7,0,,,,,
52,80 - 89,40-49,3.1,0.0,7.8,-1.6,4.7,0,,,,,
53,80 - 89,50-89,3.0,0.0,7.7,-1.7,4.7,0,,,,,
54,90 - 99,1-9,5.6,8.0,10.3,0.9,4.7,0,,,,,
55,90 - 99,10-19,14.4,11.0,19.1,9.7,4.7,0,,,,,
56,90 - 99,20-29,2.8,3.0,7.5,-1.9,4.7,0,,,,,
57,90 - 99,30-39,2.2,0.0,6.9,-2.5,4.7,0,,,,,
58,90 - 99,40-49,-0.3,0.0,4.4,-5.0,4.7,0,,,,,
59,90 - 99,50-89,4.3,0.0,9.1,-0.4,4.7,0,,,,,
60,0 - 9,1-9,-2.3,0.0,0.0,-4.7,2.4,1,-7.8,0.0,-12.5,-3.0,4.7
61,0 - 9,10-19,1.7,0.0,4.1,-0.6,2.4,1,-1.8,0.0,-6.5,2.9,4.7
62,0 - 9,20-29,-0.6,0.0,1.8,-3.0,2.4,1,1.9,0.0,-2.8,6.7,4.7
63,0 - 9,30-39,-3.1,0.0,-0.8,-5.5,2.4,1,-10.5,0.0,-15.2,-5.8,4.7
64,0 - 9,40-49,-3.2,0.0,-0.9,-5.6,2.4,1,-3.0,0.0,-7.7,1.8,4.7
65,0 - 9,50-89,-4.3,0.0,-1.9,-6.7,2.4,1,-7.6,0.0,-12.3,-2.9,4.7
66,10 - 19,1-9,11.9,11.0,14.3,9.6,2.4,1,12.3,11.0,7.6,17.0,4.7
67,10 - 19,10-19,1.2,2.0,3.6,-1.1,2.4,1,0.4,2.0,-4.3,5.1,4.7
68,10 - 19,20-29,0.4,0.0,2.8,-2.0,2.4,1,0.6,0.0,-4.1,5.3,4.7
69,10 - 19,30-39,-3.2,0.0,-0.9,-5.6,2.4,1,-6.6,0.0,-11.3,-1.9,4.7
70,10 - 19,40-49,5.5,0.0,7.9,3.2,2.4,1,4.4,0.0,-0.3,9.1,4.7
71,10 - 19,50-89,-3.4,0.0,-1.0,-5.7,2.4,1,-4.4,0.0,-9.1,0.3,4.7
72,20 - 29,1-9,8.7,7.0,11.0,6.3,2.4,1,7.0,7.0,2.3,11.7,4.7
73,20 - 29,10-19,8.3,7.0,10.7,6.0,2.4,1,11.3,7.0,6.6,16.0,4.7
74,20 - 29,20-29,1.9,0.0,4.3,-0.4,2.4,1,2.4,0.0,-2.3,7.1,4.7
75,20 - 29,30-39,7.8,0.0,10.2,5.5,2.4,1,9.4,0.0,4.7,14.1,4.7
76,20 - 29,40-49,-2.1,0.0,0.3,-4.4,2.4,1,2.4,0.0,-2.3,7.2,4.7
77,20 - 29,50-89,0.9,0.0,3.3,-1.4,2.4,1,-0.9,0.0,-5.6,3.8,4.7
78,30 - 39,1-9,16.0,15.0,18.3,13.6,2.4,1,16.9,15.0,12.1,21.6,4.7
79,30 - 39,10-19,33.8,35.0,36.1,31.4,2.4,1,33.0,35.0,28.2,37.7,4.7
80,30 - 39,20-29,11.9,9.0,14.2,9.5,2.4,1,13.1,9.0,8.4,17.8,4.7
81,30 - 39,30-39,7.3,3.0,9.6,4.9,2.4,1,8.8,3.0,4.1,13.5,4.7
82,30 - 39,40-49,-2.7,0.0,-0.3,-5.1,2.4,1,2.5,0.0,-2.3,7.2,4.7
83,30 - 39,50-89,-3.1,0.0,-0.8,-5.5,2.4,1,0.1,0.0,-4.6,4.8,4.7
84,40 - 49,1-9,21.1,21.0,23.4,18.7,2.4,1,19.3,21.0,14.6,24.0,4.7
85,40 - 49,10-19,42.1,45.0,44.4,39.7,2.4,1,43.1,45.0,38.4,47.8,4.7
86,40 - 49,20-29,19.7,20.0,22.1,17.4,2.4,1,18.6,20.0,13.9,23.3,4.7
87,40 - 49,30-39,4.9,7.0,7.2,2.5,2.4,1,6.7,7.0,2.0,11.4,4.7
88,40 - 49,40-49,1.0,1.0,3.4,-1.3,2.4,1,1.3,1.0,-3.4,6.0,4.7
89,40 - 49,50-89,7.0,3.0,9.4,4.6,2.4,1,0.2,3.0,-4.5,4.9,4.7
90,50 - 59,1-9,34.8,33.0,37.2,32.5,2.4,1,35.0,33.0,30.3,39.7,4.7
91,50 - 59,10-19,97.9,96.0,100.2,95.5,2.4,1,100.0,96.0,95.3,104.7,4.7
92,50 - 59,20-29,35.9,34.0,38.3,33.6,2.4,1,31.9,34.0,27.2,36.6,4.7
93,50 - 59,30-39,12.5,11.0,14.8,10.1,2.4,1,11.9,11.0,7.2,16.6,4.7
94,50 - 59,40-49,-4.5,4.0,-2.2,-6.9,2.4,1,5.2,4.0,0.5,9.9,4.7
95,50 - 59,50-89,2.3,2.0,4.6,-0.1,2.4,1,1.1,2.0,-3.6,5.9,4.7
96,60 - 69,1-9,40.5,39.0,42.9,38.2,2.4,1,42.2,39.0,37.5,46.9,4.7
97,60 - 69,10-19,94.1,94.0,96.5,91.8,2.4,1,94.7,94.0,90.0,99.5,4.7
98,60 - 69,20-29,52.1,50.0,54.5,49.8,2.4,1,55.3,50.0,50.6,60.0,4.7
99,60 - 69,30-39,9.0,10.0,11.4,6.7,2.4,1,9.9,10.0,5.2,14.6,4.7
100,60 - 69,40-49,8.1,5.0,10.4,5.7,2.4,1,8.6,5.0,3.8,13.3,4.7
101,60 - 69,50-89,4.1,1.0,6.4,1.7,2.4,1,5.2,1.0,0.5,9.9,4.7
102,70 - 79,1-9,39.7,36.0,42.1,37.4,2.4,1,41.0,36.0,36.3,45.7,4.7
103,70 - 79,10-19,130.3,128.0,132.6,127.9,2.4,1,129.7,128.0,125.0,134.4,4.7
104,70 - 79,20-29,63.9,63.0,66.3,61.6,2.4,1,62.7,63.0,58.0,67.4,4.7
105,70 - 79,30-39,5.9,8.0,8.2,3.5,2.4,1,6.4,8.0,1.6,11.1,4.7
106,70 - 79,40-49,7.0,6.0,9.4,4.7,2.4,1,9.4,6.0,4.7,14.1,4.7
107,70 - 79,50-89,-2.1,1.0,0.2,-4.5,2.4,1,-3.3,1.0,-8.0,1.5,4.7
108,80 - 89,1-9,23.9,22.0,26.2,21.5,2.4,1,19.4,22.0,14.7,24.1,4.7
109,80 - 89,10-19,109.8,109.0,112.1,107.4,2.4,1,109.7,109.0,105.0,114.4,4.7
110,80 - 89,20-29,35.3,35.0,37.7,33.0,2.4,1,39.9,35.0,35.2,44.6,4.7
111,80 - 89,30-39,2.1,5.0,4.5,-0.2,2.4,1,3.6,5.0,-1.1,8.3,4.7
112,80 - 89,40-49,1.0,0.0,3.4,-1.3,2.4,1,3.1,0.0,-1.6,7.8,4.7
113,80 - 89,50-89,-0.9,0.0,1.4,-3.3,2.4,1,3.0,0.0,-1.7,7.7,4.7
114,90 - 99,1-9,5.7,8.0,8.1,3.4,2.4,1,5.6,8.0,0.9,10.3,4.7
115,90 - 99,10-19,10.2,11.0,12.5,7.8,2.4,1,14.4,11.0,9.7,19.1,4.7
116,90 - 99,20-29,1.3,3.0,3.6,-1.1,2.4,1,2.8,3.0,-1.9,7.5,4.7
117,90 - 99,30-39,0.4,0.0,2.7,-2.0,2.4,1,2.2,0.0,-2.5,6.9,4.7
118,90 - 99,40-49,0.5,0.0,2.9,-1.8,2.4,1,-0.3,0.0,-5.0,4.4,4.7
119,90 - 99,50-89,1.4,0.0,3.7,-1.0,2.4,1,4.3,0.0,-0.4,9.1,4.7
120,0 - 9,1-9,-1.6,0.0,0.0,-3.1,1.6,2,-2.3,0.0,-4.7,0.0,2.4
121,0 - 9,10-19,0.5,0.0,2.1,-1.1,1.6,2,1.7,0.0,-0.6,4.1,2.4
122,0 - 9,20-29,0.7,0.0,2.2,-0.9,1.6,2,-0.6,0.0,-3.0,1.8,2.4
123,0 - 9,30-39,-2.5,0.0,-1.0,-4.1,1.6,2,-3.1,0.0,-5.5,-0.8,2.4
124,0 - 9,40-49,-3.2,0.0,-1.6,-4.8,1.6,2,-3.2,0.0,-5.6,-0.9,2.4
125,0 - 9,50-89,-3.3,0.0,-1.7,-4.9,1.6,2,-4.3,0.0,-6.7,-1.9,2.4
126,10 - 19,1-9,11.0,11.0,12.6,9.4,1.6,2,11.9,11.0,9.6,14.3,2.4
127,10 - 19,10-19,0.8,2.0,2.4,-0.8,1.6,2,1.2,2.0,-1.1,3.6,2.4
128,10 - 19,20-29,1.9,0.0,3.4,0.3,1.6,2,0.4,0.0,-2.0,2.8,2.4
129,10 - 19,30-39,-2.0,0.0,-0.5,-3.6,1.6,2,-3.2,0.0,-5.6,-0.9,2.4
130,10 - 19,40-49,4.4,0.0,6.0,2.9,1.6,2,5.5,0.0,3.2,7.9,2.4
131,10 - 19,50-89,-0.5,0.0,1.1,-2.1,1.6,2,-3.4,0.0,-5.7,-1.0,2.4
132,20 - 29,1-9,8.2,7.0,9.8,6.6,1.6,2,8.7,7.0,6.3,11.0,2.4
133,20 - 29,10-19,6.4,7.0,8.0,4.8,1.6,2,8.3,7.0,6.0,10.7,2.4
134,20 - 29,20-29,4.1,0.0,5.7,2.6,1.6,2,1.9,0.0,-0.4,4.3,2.4
135,20 - 29,30-39,6.3,0.0,7.9,4.8,1.6,2,7.8,0.0,5.5,10.2,2.4
136,20 - 29,40-49,-1.0,0.0,0.6,-2.5,1.6,2,-2.1,0.0,-4.4,0.3,2.4
137,20 - 29,50-89,-0.4,0.0,1.2,-1.9,1.6,2,0.9,0.0,-1.4,3.3,2.4
138,30 - 39,1-9,12.7,15.0,14.3,11.1,1.6,2,16.0,15.0,13.6,18.3,2.4
139,30 - 39,10-19,34.0,35.0,35.6,32.4,1.6,2,33.8,35.0,31.4,36.1,2.4
140,30 - 39,20-29,13.3,9.0,14.9,11.8,1.6,2,11.9,9.0,9.5,14.2,2.4
141,30 - 39,30-39,5.4,3.0,6.9,3.8,1.6,2,7.3,3.0,4.9,9.6,2.4
142,30 - 39,40-49,-0.9,0.0,0.7,-2.5,1.6,2,-2.7,0.0,-5.1,-0.3,2.4
143,30 - 39,50-89,1.3,0.0,2.8,-0.3,1.6,2,-3.1,0.0,-5.5,-0.8,2.4
144,40 - 49,1-9,20.5,21.0,22.1,18.9,1.6,2,21.1,21.0,18.7,23.4,2.4
145,40 - 49,10-19,46.1,45.0,47.7,44.5,1.6,2,42.1,45.0,39.7,44.4,2.4
146,40 - 49,20-29,19.6,20.0,21.1,18.0,1.6,2,19.7,20.0,17.4,22.1,2.4
147,40 - 49,30-39,8.2,7.0,9.7,6.6,1.6,2,4.9,7.0,2.5,7.2,2.4
148,40 - 49,40-49,-0.5,1.0,1.1,-2.1,1.6,2,1.0,1.0,-1.3,3.4,2.4
149,40 - 49,50-89,8.0,3.0,9.5,6.4,1.6,2,7.0,3.0,4.6,9.4,2.4
150,50 - 59,1-9,31.6,33.0,33.1,30.0,1.6,2,34.8,33.0,32.5,37.2,2.4
151,50 - 59,10-19,97.7,96.0,99.3,96.1,1.6,2,97.9,96.0,95.5,100.2,2.4
152,50 - 59,20-29,34.4,34.0,36.0,32.8,1.6,2,35.9,34.0,33.6,38.3,2.4
153,50 - 59,30-39,12.0,11.0,13.6,10.5,1.6,2,12.5,11.0,10.1,14.8,2.4
154,50 - 59,40-49,-1.7,4.0,-0.1,-3.2,1.6,2,-4.5,4.0,-6.9,-2.2,2.4
155,50 - 59,50-89,0.5,2.0,2.1,-1.1,1.6,2,2.3,2.0,-0.1,4.6,2.4
156,60 - 69,1-9,42.9,39.0,44.5,41.3,1.6,2,40.5,39.0,38.2,42.9,2.4
157,60 - 69,10-19,94.3,94.0,95.9,92.7,1.6,2,94.1,94.0,91.8,96.5,2.4
158,60 - 69,20-29,51.2,50.0,52.8,49.6,1.6,2,52.1,50.0,49.8,54.5,2.4
159,60 - 69,30-39,9.8,10.0,11.3,8.2,1.6,2,9.0,10.0,6.7,11.4,2.4
160,60 - 69,40-49,6.8,5.0,8.4,5.2,1.6,2,8.1,5.0,5.7,10.4,2.4
161,60 - 69,50-89,3.3,1.0,4.8,1.7,1.6,2,4.1,1.0,1.7,6.4,2.4
162,70 - 79,1-9,37.2,36.0,38.7,35.6,1.6,2,39.7,36.0,37.4,42.1,2.4
163,70 - 79,10-19,130.9,128.0,132.4,129.3,1.6,2,130.3,128.0,127.9,132.6,2.4
164,70 - 79,20-29,63.2,63.0,64.8,61.7,1.6,2,63.9,63.0,61.6,66.3,2.4
165,70 - 79,30-39,4.8,8.0,6.4,3.3,1.6,2,5.9,8.0,3.5,8.2,2.4
166,70 - 79,40-49,3.8,6.0,5.4,2.2,1.6,2,7.0,6.0,4.7,9.4,2.4
167,70 - 79,50-89,-1.2,1.0,0.4,-2.8,1.6,2,-2.1,1.0,-4.5,0.2,2.4
168,80 - 89,1-9,23.8,22.0,25.4,22.3,1.6,2,23.9,22.0,21.5,26.2,2.4
169,80 - 89,10-19,107.2,109.0,108.8,105.7,1.6,2,109.8,109.0,107.4,112.1,2.4
170,80 - 89,20-29,29.6,35.0,31.1,28.0,1.6,2,35.3,35.0,33.0,37.7,2.4
171,80 - 89,30-39,1.2,5.0,2.8,-0.4,1.6,2,2.1,5.0,-0.2,4.5,2.4
172,80 - 89,40-49,1.7,0.0,3.3,0.2,1.6,2,1.0,0.0,-1.3,3.4,2.4
173,80 - 89,50-89,-0.1,0.0,1.5,-1.6,1.6,2,-0.9,0.0,-3.3,1.4,2.4
174,90 - 99,1-9,7.5,8.0,9.1,5.9,1.6,2,5.7,8.0,3.4,8.1,2.4
175,90 - 99,10-19,9.6,11.0,11.2,8.0,1.6,2,10.2,11.0,7.8,12.5,2.4
176,90 - 99,20-29,1.9,3.0,3.4,0.3,1.6,2,1.3,3.0,-1.1,3.6,2.4
177,90 - 99,30-39,0.3,0.0,1.9,-1.2,1.6,2,0.4,0.0,-2.0,2.7,2.4
178,90 - 99,40-49,-0.2,0.0,1.3,-1.8,1.6,2,0.5,0.0,-1.8,2.9,2.4
179,90 - 99,50-89,0.6,0.0,2.2,-1.0,1.6,2,1.4,0.0,-1.0,3.7,2.4
180,0 - 9,1-9,-1.2,0.0,0.0,-2.3,1.2,3,-1.6,0.0,-3.1,0.0,1.6
181,0 - 9,10-19,0.3,0.0,1.5,-0.9,1.2,3,0.5,0.0,-1.1,2.1,1.6
182,0 - 9,20-29,-0.0,0.0,1.1,-1.2,1.2,3,0.7,0.0,-0.9,2.2,1.6
183,0 - 9,30-39,-1.7,0.0,-0.5,-2.9,1.2,3,-2.5,0.0,-4.1,-1.0,1.6
184,0 - 9,40-49,-1.2,0.0,-0.0,-2.4,1.2,3,-3.2,0.0,-4.8,-1.6,1.6
185,0 - 9,50-89,1.1,0.0,2.3,-0.1,1.2,3,-3.3,0.0,-4.9,-1.7,1.6
186,10 - 19,1-9,11.0,11.0,12.2,9.8,1.2,3,11.0,11.0,9.4,12.6,1.6
187,10 - 19,10-19,-0.9,2.0,0.2,-2.1,1.2,3,0.8,2.0,-0.8,2.4,1.6
188,10 - 19,20-29,2.4,0.0,3.5,1.2,1.2,3,1.9,0.0,0.3,3.4,1.6
189,10 - 19,30-39,-1.3,0.0,-0.1,-2.4,1.2,3,-2.0,0.0,-3.6,-0.5,1.6
190,10 - 19,40-49,3.1,0.0,4.3,2.0,1.2,3,4.4,0.0,2.9,6.0,1.6
191,10 - 19,50-89,-0.8,0.0,0.4,-2.0,1.2,3,-0.5,0.0,-2.1,1.1,1.6
192,20 - 29,1-9,9.2,7.0,10.4,8.0,1.2,3,8.2,7.0,6.6,9.8,1.6
193,20 - 29,10-19,8.0,7.0,9.2,6.8,1.2,3,6.4,7.0,4.8,8.0,1.6
194,20 - 29,20-29,5.0,0.0,6.2,3.9,1.2,3,4.1,0.0,2.6,5.7,1.6
195,20 - 29,30-39,6.3,0.0,7.4,5.1,1.2,3,6.3,0.0,4.8,7.9,1.6
196,20 - 29,40-49,-3.0,0.0,-1.8,-4.2,1.2,3,-1.0,0.0,-2.5,0.6,1.6
197,20 - 29,50-89,0.9,0.0,2.1,-0.3,1.2,3,-0.4,0.0,-1.9,1.2,1.6
198,30 - 39,1-9,16.0,15.0,17.2,14.8,1.2,3,12.7,15.0,11.1,14.3,1.6
199,30 - 39,10-19,34.8,35.0,36.0,33.7,1.2,3,34.0,35.0,32.4,35.6,1.6
200,30 - 39,20-29,13.6,9.0,14.7,12.4,1.2,3,13.3,9.0,11.8,14.9,1.6
201,30 - 39,30-39,5.3,3.0,6.5,4.2,1.2,3,5.4,3.0,3.8,6.9,1.6
202,30 - 39,40-49,0.7,0.0,1.9,-0.5,1.2,3,-0.9,0.0,-2.5,0.7,1.6
203,30 - 39,50-89,1.5,0.0,2.7,0.3,1.2,3,1.3,0.0,-0.3,2.8,1.6
204,40 - 49,1-9,18.2,21.0,19.4,17.0,1.2,3,20.5,21.0,18.9,22.1,1.6
205,40 - 49,10-19,46.2,45.0,47.4,45.0,1.2,3,46.1,45.0,44.5,47.7,1.6
206,40 - 49,20-29,20.7,20.0,21.8,19.5,1.2,3,19.6,20.0,18.0,21.1,1.6
207,40 - 49,30-39,9.1,7.0,10.3,7.9,1.2,3,8.2,7.0,6.6,9.7,1.6
208,40 - 49,40-49,-2.2,1.0,-1.0,-3.4,1.2,3,-0.5,1.0,-2.1,1.1,1.6
209,40 - 49,50-89,6.7,3.0,7.9,5.5,1.2,3,8.0,3.0,6.4,9.5,1.6
210,50 - 59,1-9,31.2,33.0,32.4,30.1,1.2,3,31.6,33.0,30.0,33.1,1.6
211,50 - 59,10-19,97.1,96.0,98.3,96.0,1.2,3,97.7,96.0,96.1,99.3,1.6
212,50 - 59,20-29,35.2,34.0,36.4,34.1,1.2,3,34.4,34.0,32.8,36.0,1.6
213,50 - 59,30-39,14.4,11.0,15.6,13.2,1.2,3,12.0,11.0,10.5,13.6,1.6
214,50 - 59,40-49,0.1,4.0,1.3,-1.1,1.2,3,-1.7,4.0,-3.2,-0.1,1.6
215,50 - 59,50-89,2.4,2.0,3.5,1.2,1.2,3,0.5,2.0,-1.1,2.1,1.6
216,60 - 69,1-9,41.8,39.0,43.0,40.7,1.2,3,42.9,39.0,41.3,44.5,1.6
217,60 - 69,10-19,92.8,94.0,94.0,91.6,1.2,3,94.3,94.0,92.7,95.9,1.6
218,60 - 69,20-29,50.0,50.0,51.2,48.9,1.2,3,51.2,50.0,49.6,52.8,1.6
219,60 - 69,30-39,9.9,10.0,11.1,8.7,1.2,3,9.8,10.0,8.2,11.3,1.6
220,60 - 69,40-49,6.7,5.0,7.9,5.5,1.2,3,6.8,5.0,5.2,8.4,1.6
221,60 - 69,50-89,2.2,1.0,3.4,1.0,1.2,3,3.3,1.0,1.7,4.8,1.6
222,70 - 79,1-9,38.1,36.0,39.2,36.9,1.2,3,37.2,36.0,35.6,38.7,1.6
223,70 - 79,10-19,130.7,128.0,131.9,129.6,1.2,3,130.9,128.0,129.3,132.4,1.6
224,70 - 79,20-29,63.3,63.0,64.5,62.1,1.2,3,63.2,63.0,61.7,64.8,1.6
225,70 - 79,30-39,6.1,8.0,7.2,4.9,1.2,3,4.8,8.0,3.3,6.4,1.6
226,70 - 79,40-49,4.0,6.0,5.2,2.8,1.2,3,3.8,6.0,2.2,5.4,1.6
227,70 - 79,50-89,-0.4,1.0,0.8,-1.6,1.2,3,-1.2,1.0,-2.8,0.4,1.6
228,80 - 89,1-9,21.4,22.0,22.6,20.2,1.2,3,23.8,22.0,22.3,25.4,1.6
229,80 - 89,10-19,105.5,109.0,106.7,104.3,1.2,3,107.2,109.0,105.7,108.8,1.6
230,80 - 89,20-29,30.6,35.0,31.8,29.4,1.2,3,29.6,35.0,28.0,31.1,1.6
231,80 - 89,30-39,2.9,5.0,4.1,1.8,1.2,3,1.2,5.0,-0.4,2.8,1.6
232,80 - 89,40-49,1.2,0.0,2.4,-0.0,1.2,3,1.7,0.0,0.2,3.3,1.6
233,80 - 89,50-89,1.0,0.0,2.2,-0.1,1.2,3,-0.1,0.0,-1.6,1.5,1.6
234,90 - 99,1-9,7.2,8.0,8.4,6.0,1.2,3,7.5,8.0,5.9,9.1,1.6
235,90 - 99,10-19,11.1,11.0,12.3,10.0,1.2,3,9.6,11.0,8.0,11.2,1.6
236,90 - 99,20-29,1.9,3.0,3.1,0.7,1.2,3,1.9,3.0,0.3,3.4,1.6
237,90 - 99,30-39,0.3,0.0,1.4,-0.9,1.2,3,0.3,0.0,-1.2,1.9,1.6
238,90 - 99,40-49,0.6,0.0,1.7,-0.6,1.2,3,-0.2,0.0,-1.8,1.3,1.6
239,90 - 99,50-89,0.1,0.0,1.3,-1.1,1.2,3,0.6,0.0,-1.0,2.2,1.6
240,0 - 9,1-9,-1.1,0.0,-0.2,-2.1,0.9,4,-1.2,0.0,-2.3,0.0,1.2
241,0 - 9,10-19,-0.2,0.0,0.7,-1.2,0.9,4,0.3,0.0,-0.9,1.5,1.2
242,0 - 9,20-29,0.0,0.0,1.0,-0.9,0.9,4,-0.0,0.0,-1.2,1.1,1.2
243,0 - 9,30-39,-0.9,0.0,0.1,-1.8,0.9,4,-1.7,0.0,-2.9,-0.5,1.2
244,0 - 9,40-49,0.4,0.0,1.3,-0.6,0.9,4,-1.2,0.0,-2.4,-0.0,1.2
245,0 - 9,50-89,0.5,0.0,1.4,-0.5,0.9,4,1.1,0.0,-0.1,2.3,1.2
246,10 - 19,1-9,10.8,11.0,11.8,9.9,0.9,4,11.0,11.0,9.8,12.2,1.2
247,10 - 19,10-19,0.1,2.0,1.0,-0.9,0.9,4,-0.9,2.0,-2.1,0.2,1.2
248,10 - 19,20-29,2.0,0.0,3.0,1.1,0.9,4,2.4,0.0,1.2,3.5,1.2
249,10 - 19,30-39,-0.5,0.0,0.4,-1.4,0.9,4,-1.3,0.0,-2.4,-0.1,1.2
250,10 - 19,40-49,2.5,0.0,3.5,1.6,0.9,4,3.1,0.0,2.0,4.3,1.2
251,10 - 19,50-89,-0.9,0.0,0.1,-1.8,0.9,4,-0.8,0.0,-2.0,0.4,1.2
252,20 - 29,1-9,9.2,7.0,10.2,8.3,0.9,4,9.2,7.0,8.0,10.4,1.2
253,20 - 29,10-19,8.0,7.0,8.9,7.1,0.9,4,8.0,7.0,6.8,9.2,1.2
254,20 - 29,20-29,1.9,0.0,2.9,1.0,0.9,4,5.0,0.0,3.9,6.2,1.2
255,20 - 29,30-39,4.7,0.0,5.7,3.8,0.9,4,6.3,0.0,5.1,7.4,1.2
256,20 - 29,40-49,-2.5,0.0,-1.5,-3.4,0.9,4,-3.0,0.0,-4.2,-1.8,1.2
257,20 - 29,50-89,0.4,0.0,1.4,-0.5,0.9,4,0.9,0.0,-0.3,2.1,1.2
258,30 - 39,1-9,16.1,15.0,17.0,15.1,0.9,4,16.0,15.0,14.8,17.2,1.2
259,30 - 39,10-19,32.6,35.0,33.5,31.6,0.9,4,34.8,35.0,33.7,36.0,1.2
260,30 - 39,20-29,12.6,9.0,13.6,11.7,0.9,4,13.6,9.0,12.4,14.7,1.2
261,30 - 39,30-39,3.0,3.0,4.0,2.1,0.9,4,5.3,3.0,4.2,6.5,1.2
262,30 - 39,40-49,0.2,0.0,1.2,-0.7,0.9,4,0.7,0.0,-0.5,1.9,1.2
263,30 - 39,50-89,2.9,0.0,3.8,2.0,0.9,4,1.5,0.0,0.3,2.7,1.2
264,40 - 49,1-9,18.6,21.0,19.6,17.7,0.9,4,18.2,21.0,17.0,19.4,1.2
265,40 - 49,10-19,45.0,45.0,46.0,44.1,0.9,4,46.2,45.0,45.0,47.4,1.2
