,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
24,Elective,40 - 49,15.4,17.0,20.1,10.7,4.7,0,,,,,
25,Elective,50 - 59,33.3,36.0,38.0,28.6,4.7,0,,,,,
26,Elective,60 - 69,55.2,56.0,59.9,50.4,4.7,0,,,,,
27,Elective,70 - 79,58.9,52.0,63.6,54.2,4.7,0,,,,,
28,Elective,80 - 89,39.1,29.0,43.8,34.4,4.7,0,,,,,
29,Elective,90 - 99,5.4,4.0,10.1,0.7,4.7,0,,,,,
30,Newborn,0 - 9,3.9,0.0,8.6,-0.8,4.7,0,,,,,
31,Newborn,10 - 19,-0.9,0.0,3.8,-5.6,4.7,0,,,,,
32,Newborn,20 - 29,-5.6,0.0,-0.9,-10.3,4.7,0,,,,,
33,Newborn,30 - 39,1.2,0.0,5.9,-3.5,4.7,0,,,,,
34,Newborn,40 - 49,0.4,0.0,5.1,-4.3,4.7,0,,,,,
35,Newborn,50 - 59,-1.1,0.0,3.6,-5.8,4.7,0,,,,,
36,Newborn,60 - 69,-2.7,0.0,2.1,-7.4,4.7,0,,,,,
37,Newborn,70 - 79,-0.7,0.0,4.0,-5.4,4.7,0,,,,,
38,Newborn,80 - 89,-0.2,0.0,4.5,-4.9,4.7,0,,,,,
39,Newborn,90 - 99,-2.1,0.0,2.7,-6.8,4.7,0,,,,,
40,Not Available,0 - 9,-0.3,0.0,4.4,-5.0,4.7,0,,,,,
41,Not Available,10 - 19,4.3,0.0,9.0,-0.5,4.7,0,,,,,
42,Not Available,20 - 29,1.6,1.0,6.3,-3.1,4.7,0,,,,,
43,Not Available,30 - 39,1.1,3.0,5.8,-3.6,4.7,0,,,,,
44,Not Available,40 - 49,3.0,5.0,7.8,-1.7,4.7,0,,,,,
45,Not Available,50 - 59,8.7,9.0,13.4,4.0,4.7,0,,,,,
46,Not Available,60 - 69,6.0,9.0,10.7,1.3,4.7,0,,,,,
47,Not Available,70 - 79,15.0,18.0,19.7,10.3,4.7,0,,,,,
48,Not Available,80 - 89,13.1,13.0,17.8,8.4,4.7,0,,,,,
49,Not Available,90 - 99,-3.8,2.0,0.9,-8.5,4.7,0,,,,,
50,Trauma Center,0 - 9,-1.1,0.0,3.6,-5.8,4.7,0,,,,,
51,Trauma Center,10 - 19,1.8,0.0,6.5,-2.9,4.7,0,,,,,
52,Trauma Center,20 - 29,2.3,0.0,7.0,-2.4,4.7,0,,,,,
53,Trauma Center,30 - 39,1.6,0.0,6.3,-3.1,4.7,0,,,,,
54,Trauma Center,40 - 49,1.6,0.0,6.3,-3.1,4.7,0,,,,,
55,Trauma Center,50 - 59,-1.0,0.0,3.7,-5.7,4.7,0,,,,,
56,Trauma Center,60 - 69,1.4,0.0,6.1,-3.3,4.7,0,,,,,
57,Trauma Center,70 - 79,-1.3,0.0,3.4,-6.0,4.7,0,,,,,
58,Trauma Center,80 - 89,0.5,0.0,5.2,-4.2,4.7,0,,,,,
59,Trauma Center,90 - 99,-1.4,0.0,3.3,-6.1,4.7,0,,,,,
60,Not Mapped,0 - 9,-7.0,0.0,-2.3,-11.7,4.7,0,,,,,
61,Not Mapped,10 - 19,-2.4,0.0,2.3,-7.1,4.7,0,,,,,
62,Not Mapped,20 - 29,9.6,0.0,14.3,4.8,4.7,0,,,,,
63,Not Mapped,30 - 39,-2.6,0.0,2.1,-7.3,4.7,0,,,,,
64,Not Mapped,40 - 49,1.6,0.0,6.3,-3.1,4.7,0,,,,,
65,Not Mapped,50 - 59,2.2,1.0,6.9,-2.5,4.7,0,,,,,
66,Not Mapped,60 - 69,2.0,0.0,6.7,-2.7,4.7,0,,,,,
67,Not Mapped,70 - 79,0.8,1.0,5.5,-3.9,4.7,0,,,,,
68,Not Mapped,80 - 89,0.7,0.0,5.4,-4.0,4.7,0,,,,,
69,Not Mapped,90 - 99,-6.7,0.0,-2.0,-11.4,4.7,0,,,,,
70,Emergency,0 - 9,5.4,2.0,7.7,3.0,2.4,1,2.4,2.0,-2.4,7.1,4.7
71,Emergency,10 - 19,6.8,4.0,9.1,4.4,2.4,1,5.8,4.0,1.1,10.5,4.7
72,Emergency,20 - 29,4.1,4.0,6.5,1.7,2.4,1,2.2,4.0,-2.5,6.9,4.7
73,Emergency,30 - 39,12.0,12.0,14.3,9.6,2.4,1,12.1,12.0,7.4,16.8,4.7
74,Emergency,40 - 49,67.5,63.0,69.8,65.1,2.4,1,68.1,63.0,63.4,72.9,4.7
75,Emergency,50 - 59,87.7,84.0,90.1,85.4,2.4,1,89.2,84.0,84.5,94.0,4.7
76,Emergency,60 - 69,99.3,101.0,101.7,97.0,2.4,1,96.4,101.0,91.7,101.1,4.7
77,Emergency,70 - 79,140.5,139.0,142.8,138.1,2.4,1,136.1,139.0,131.4,140.8,4.7
78,Emergency,80 - 89,97.7,101.0,100.1,95.4,2.4,1,93.4,101.0,88.7,98.1,4.7
79,Emergency,90 - 99,24.3,25.0,26.6,21.9,2.4,1,24.6,25.0,19.9,29.3,4.7
80,Urgent,0 - 9,-0.7,1.0,1.6,-3.1,2.4,1,0.7,1.0,-4.0,5.4,4.7
81,Urgent,10 - 19,1.0,2.0,3.4,-1.4,2.4,1,3.2,2.0,-1.5,7.9,4.7
82,Urgent,20 - 29,1.0,1.0,3.4,-1.3,2.4,1,-1.0,1.0,-5.7,3.8,4.7
83,Urgent,30 - 39,8.1,6.0,10.5,5.8,2.4,1,7.4,6.0,2.7,12.2,4.7
84,Urgent,40 - 49,18.1,13.0,20.5,15.8,2.4,1,13.7,13.0,9.0,18.4,4.7
85,Urgent,50 - 59,27.0,30.0,29.3,24.6,2.4,1,19.9,30.0,15.2,24.6,4.7
86,Urgent,60 - 69,56.4,56.0,58.7,54.0,2.4,1,56.4,56.0,51.7,61.1,4.7
87,Urgent,70 - 79,48.0,52.0,50.4,45.7,2.4,1,49.8,52.0,45.1,54.5,4.7
88,Urgent,80 - 89,30.7,31.0,33.0,28.3,2.4,1,30.4,31.0,25.7,35.1,4.7
89,Urgent,90 - 99,6.3,4.0,8.6,3.9,2.4,1,2.1,4.0,-2.6,6.8,4.7
90,Elective,0 - 9,-0.3,0.0,2.1,-2.6,2.4,1,-0.4,0.0,-5.1,4.3,4.7
91,Elective,10 - 19,-1.1,1.0,1.3,-3.4,2.4,1,-2.9,1.0,-7.6,1.9,4.7
92,Elective,20 - 29,-0.2,1.0,2.1,-2.6,2.4,1,1.3,1.0,-3.4,6.0,4.7
93,Elective,30 - 39,10.6,11.0,13.0,8.3,2.4,1,13.7,11.0,9.0,18.5,4.7
94,Elective,40 - 49,13.0,17.0,15.3,10.6,2.4,1,15.4,17.0,10.7,20.1,4.7
95,Elective,50 - 59,37.2,36.0,39.6,34.8,2.4,1,33.3,36.0,28.6,38.0,4.7
96,Elective,60 - 69,56.1,56.0,58.5,53.8,2.4,1,55.2,56.0,50.4,59.9,4.7
97,Elective,70 - 79,53.4,52.0,55.7,51.0,2.4,1,58.9,52.0,54.2,63.6,4.7
98,Elective,80 - 89,33.7,29.0,36.1,31.4,2.4,1,39.1,29.0,34.4,43.8,4.7
99,Elective,90 - 99,0.8,4.0,3.2,-1.5,2.4,1,5.4,4.0,0.7,10.1,4.7
100,Newborn,0 - 9,3.0,0.0,5.3,0.6,2.4,1,3.9,0.0,-0.8,8.6,4.7
101,Newborn,10 - 19,0.1,0.0,2.5,-2.2,2.4,1,-0.9,0.0,-5.6,3.8,4.7
102,Newborn,20 - 29,-2.9,0.0,-0.5,-5.2,2.4,1,-5.6,0.0,-10.3,-0.9,4.7
103,Newborn,30 - 39,-0.4,0.0,2.0,-2.7,2.4,1,1.2,0.0,-3.5,5.9,4.7
104,Newborn,40 - 49,0.8,0.0,3.2,-1.5,2.4,1,0.4,0.0,-4.3,5.1,4.7
105,Newborn,50 - 59,3.5,0.0,5.9,1.2,2.4,1,-1.1,0.0,-5.8,3.6,4.7
106,Newborn,60 - 69,-1.6,0.0,0.8,-3.9,2.4,1,-2.7,0.0,-7.4,2.1,4.7
107,Newborn,70 - 79,-3.6,0.0,-1.3,-6.0,2.4,1,-0.7,0.0,-5.4,4.0,4.7
108,Newborn,80 - 89,-3.7,0.0,-1.3,-6.1,2.4,1,-0.2,0.0,-4.9,4.5,4.7
109,Newborn,90 - 99,-4.0,0.0,-1.7,-6.4,2.4,1,-2.1,0.0,-6.8,2.7,4.7
110,Not Available,0 - 9,-0.0,0.0,2.4,-2.4,2.4,1,-0.3,0.0,-5.0,4.4,4.7
111,Not Available,10 - 19,4.0,0.0,6.4,1.6,2.4,1,4.3,0.0,-0.5,9.0,4.7
112,Not Available,20 - 29,-0.5,1.0,1.9,-2.8,2.4,1,1.6,1.0,-3.1,6.3,4.7
113,Not Available,30 - 39,1.0,3.0,3.3,-1.4,2.4,1,1.1,3.0,-3.6,5.8,4.7
114,Not Available,40 - 49,4.8,5.0,7.2,2.5,2.4,1,3.0,5.0,-1.7,7.8,4.7
115,Not Available,50 - 59,11.5,9.0,13.8,9.1,2.4,1,8.7,9.0,4.0,13.4,4.7
116,Not Available,60 - 69,6.9,9.0,9.2,4.5,2.4,1,6.0,9.0,1.3,10.7,4.7
117,Not Available,70 - 79,13.1,18.0,15.4,10.7,2.4,1,15.0,18.0,10.3,19.7,4.7
118,Not Available,80 - 89,15.2,13.0,17.6,12.9,2.4,1,13.1,13.0,8.4,17.8,4.7
119,Not Available,90 - 99,-1.8,2.0,0.5,-4.2,2.4,1,-3.8,2.0,-8.5,0.9,4.7
120,Trauma Center,0 - 9,-2.5,0.0,-0.1,-4.8,2.4,1,-1.1,0.0,-5.8,3.6,4.7
121,Trauma Center,10 - 19,1.7,0.0,4.1,-0.6,2.4,1,1.8,0.0,-2.9,6.5,4.7
122,Trauma Center,20 - 29,3.0,0.0,5.4,0.7,2.4,1,2.3,0.0,-2.4,7.0,4.7
123,Trauma Center,30 - 39,1.8,0.0,4.2,-0.5,2.4,1,1.6,0.0,-3.1,6.3,4.7
124,Trauma Center,40 - 49,0.2,0.0,2.6,-2.1,2.4,1,1.6,0.0,-3.1,6.3,4.7
125,Trauma Center,50 - 59,0.5,0.0,2.9,-1.8,2.4,1,-1.0,0.0,-5.7,3.7,4.7
126,Trauma Center,60 - 69,-1.4,0.0,0.9,-3.8,2.4,1,1.4,0.0,-3.3,6.1,4.7
127,Trauma Center,70 - 79,-1.4,0.0,0.9,-3.8,2.4,1,-1.3,0.0,-6.0,3.4,4.7
128,Trauma Center,80 - 89,-0.0,0.0,2.3,-2.4,2.4,1,0.5,0.0,-4.2,5.2,4.7
129,Trauma Center,90 - 99,1.6,0.0,4.0,-0.7,2.4,1,-1.4,0.0,-6.1,3.3,4.7
130,Not Mapped,0 - 9,-1.1,0.0,1.2,-3.5,2.4,1,-7.0,0.0,-11.7,-2.3,4.7
131,Not Mapped,10 - 19,0.3,0.0,2.7,-2.0,2.4,1,-2.4,0.0,-7.1,2.3,4.7
132,Not Mapped,20 - 29,9.6,0.0,11.9,7.2,2.4,1,9.6,0.0,4.8,14.3,4.7
133,Not Mapped,30 - 39,-1.8,0.0,0.6,-4.2,2.4,1,-2.6,0.0,-7.3,2.1,4.7
134,Not Mapped,40 - 49,-0.7,0.0,1.7,-3.0,2.4,1,1.6,0.0,-3.1,6.3,4.7
135,Not Mapped,50 - 59,0.4,1.0,2.7,-2.0,2.4,1,2.2,1.0,-2.5,6.9,4.7
136,Not Mapped,60 - 69,2.8,0.0,5.1,0.4,2.4,1,2.0,0.0,-2.7,6.7,4.7
137,Not Mapped,70 - 79,5.4,1.0,7.7,3.0,2.4,1,0.8,1.0,-3.9,5.5,4.7
138,Not Mapped,80 - 89,1.2,0.0,3.6,-1.2,2.4,1,0.7,0.0,-4.0,5.4,4.7
139,Not Mapped,90 - 99,-3.4,0.0,-1.1,-5.8,2.4,1,-6.7,0.0,-11.4,-2.0,4.7
140,Emergency,0 - 9,5.5,2.0,7.1,3.9,1.6,2,5.4,2.0,3.0,7.7,2.4
141,Emergency,10 - 19,5.9,4.0,7.5,4.4,1.6,2,6.8,4.0,4.4,9.1,2.4
142,Emergency,20 - 29,5.0,4.0,6.5,3.4,1.6,2,4.1,4.0,1.7,6.5,2.4
143,Emergency,30 - 39,11.1,12.0,12.7,9.5,1.6,2,12.0,12.0,9.6,14.3,2.4
144,Emergency,40 - 49,69.0,63.0,70.5,67.4,1.6,2,67.5,63.0,65.1,69.8,2.4
145,Emergency,50 - 59,87.3,84.0,88.8,85.7,1.6,2,87.7,84.0,85.4,90.1,2.4
146,Emergency,60 - 69,99.5,101.0,101.0,97.9,1.6,2,99.3,101.0,97.0,101.7,2.4
147,Emergency,70 - 79,142.5,139.0,144.1,140.9,1.6,2,140.5,139.0,138.1,142.8,2.4
148,Emergency,80 - 89,99.4,101.0,101.0,97.8,1.6,2,97.7,101.0,95.4,100.1,2.4
149,Emergency,90 - 99,25.8,25.0,27.4,24.2,1.6,2,24.3,25.0,21.9,26.6,2.4
150,Urgent,0 - 9,-2.6,1.0,-1.0,-4.1,1.6,2,-0.7,1.0,-3.1,1.6,2.4
151,Urgent,10 - 19,2.1,2.0,3.6,0.5,1.6,2,1.0,2.0,-1.4,3.4,2.4
152,Urgent,20 - 29,0.5,1.0,2.0,-1.1,1.6,2,1.0,1.0,-1.3,3.4,2.4
153,Urgent,30 - 39,7.5,6.0,9.0,5.9,1.6,2,8.1,6.0,5.8,10.5,2.4
154,Urgent,40 - 49,15.1,13.0,16.7,13.6,1.6,2,18.1,13.0,15.8,20.5,2.4
155,Urgent,50 - 59,31.4,30.0,33.0,29.9,1.6,2,27.0,30.0,24.6,29.3,2.4
156,Urgent,60 - 69,56.2,56.0,57.8,54.7,1.6,2,56.4,56.0,54.0,58.7,2.4
157,Urgent,70 - 79,50.6,52.0,52.1,49.0,1.6,2,48.0,52.0,45.7,50.4,2.4
158,Urgent,80 - 89,28.6,31.0,30.2,27.1,1.6,2,30.7,31.0,28.3,33.0,2.4
159,Urgent,90 - 99,5.5,4.0,7.0,3.9,1.6,2,6.3,4.0,3.9,8.6,2.4
160,Elective,0 - 9,1.5,0.0,3.0,-0.1,1.6,2,-0.3,0.0,-2.6,2.1,2.4
161,Elective,10 - 19,-0.5,1.0,1.1,-2.1,1.6,2,-1.1,1.0,-3.4,1.3,2.4
162,Elective,20 - 29,-2.0,1.0,-0.5,-3.6,1.6,2,-0.2,1.0,-2.6,2.1,2.4
163,Elective,30 - 39,8.7,11.0,10.2,7.1,1.6,2,10.6,11.0,8.3,13.0,2.4
164,Elective,40 - 49,14.4,17.0,16.0,12.8,1.6,2,13.0,17.0,10.6,15.3,2.4
165,Elective,50 - 59,34.7,36.0,36.3,33.1,1.6,2,37.2,36.0,34.8,39.6,2.4
166,Elective,60 - 69,55.0,56.0,56.5,53.4,1.6,2,56.1,56.0,53.8,58.5,2.4
167,Elective,70 - 79,52.8,52.0,54.3,51.2,1.6,2,53.4,52.0,51.0,55.7,2.4
168,Elective,80 - 89,32.2,29.0,33.7,30.6,1.6,2,33.7,29.0,31.4,36.1,2.4
169,Elective,90 - 99,2.1,4.0,3.7,0.5,1.6,2,0.8,4.0,-1.5,3.2,2.4
170,Newborn,0 - 9,1.7,0.0,3.2,0.1,1.6,2,3.0,0.0,0.6,5.3,2.4
171,Newborn,10 - 19,0.4,0.0,2.0,-1.2,1.6,2,0.1,0.0,-2.2,2.5,2.4
172,Newborn,20 - 29,-3.2,0.0,-1.6,-4.8,1.6,2,-2.9,0.0,-5.2,-0.5,2.4
173,Newborn,30 - 39,-0.9,0.0,0.7,-2.5,1.6,2,-0.4,0.0,-2.7,2.0,2.4
174,Newborn,40 - 49,1.6,0.0,3.1,-0.0,1.6,2,0.8,0.0,-1.5,3.2,2.4
175,Newborn,50 - 59,1.0,0.0,2.6,-0.5,1.6,2,3.5,0.0,1.2,5.9,2.4
176,Newborn,60 - 69,-1.9,0.0,-0.4,-3.5,1.6,2,-1.6,0.0,-3.9,0.8,2.4
177,Newborn,70 - 79,-3.2,0.0,-1.6,-4.8,1.6,2,-3.6,0.0,-6.0,-1.3,2.4
178,Newborn,80 - 89,-2.5,0.0,-0.9,-4.1,1.6,2,-3.7,0.0,-6.1,-1.3,2.4
179,Newborn,90 - 99,-9.9,0.0,-8.3,-11.5,1.6,2,-4.0,0.0,-6.4,-1.7,2.4
180,Not Available,0 - 9,-0.1,0.0,1.5,-1.7,1.6,2,-0.0,0.0,-2.4,2.4,2.4
181,Not Available,10 - 19,1.4,0.0,3.0,-0.2,1.6,2,4.0,0.0,1.6,6.4,2.4
182,Not Available,20 - 29,0.5,1.0,2.1,-1.1,1.6,2,-0.5,1.0,-2.8,1.9,2.4
183,Not Available,30 - 39,2.6,3.0,4.2,1.1,1.6,2,1.0,3.0,-1.4,3.3,2.4
184,Not Available,40 - 49,5.1,5.0,6.6,3.5,1.6,2,4.8,5.0,2.5,7.2,2.4
185,Not Available,50 - 59,11.2,9.0,12.8,9.6,1.6,2,11.5,9.0,9.1,13.8,2.4
186,Not Available,60 - 69,7.3,9.0,8.9,5.7,1.6,2,6.9,9.0,4.5,9.2,2.4
187,Not Available,70 - 79,12.1,18.0,13.6,10.5,1.6,2,13.1,18.0,10.7,15.4,2.4
188,Not Available,80 - 89,14.3,13.0,15.9,12.8,1.6,2,15.2,13.0,12.9,17.6,2.4
189,Not Available,90 - 99,-0.9,2.0,0.7,-2.4,1.6,2,-1.8,2.0,-4.2,0.5,2.4
190,Trauma Center,0 - 9,-3.1,0.0,-1.5,-4.7,1.6,2,-2.5,0.0,-4.8,-0.1,2.4
191,Trauma Center,10 - 19,0.3,0.0,1.8,-1.3,1.6,2,1.7,0.0,-0.6,4.1,2.4
192,Trauma Center,20 - 29,3.1,0.0,4.7,1.6,1.6,2,3.0,0.0,0.7,5.4,2.4
193,Trauma Center,30 - 39,0.5,0.0,2.1,-1.1,1.6,2,1.8,0.0,-0.5,4.2,2.4
194,Trauma Center,40 - 49,-0.1,0.0,1.5,-1.6,1.6,2,0.2,0.0,-2.1,2.6,2.4
195,Trauma Center,50 - 59,2.6,0.0,4.2,1.1,1.6,2,0.5,0.0,-1.8,2.9,2.4
196,Trauma Center,60 - 69,-1.6,0.0,-0.1,-3.2,1.6,2,-1.4,0.0,-3.8,0.9,2.4
197,Trauma Center,70 - 79,-2.3,0.0,-0.7,-3.9,1.6,2,-1.4,0.0,-3.8,0.9,2.4
198,Trauma Center,80 - 89,0.6,0.0,2.1,-1.0,1.6,2,-0.0,0.0,-2.4,2.3,2.4
199,Trauma Center,90 - 99,1.2,0.0,2.8,-0.3,1.6,2,1.6,0.0,-0.7,4.0,2.4
200,Not Mapped,0 - 9,-3.5,0.0,-1.9,-5.1,1.6,2,-1.1,0.0,-3.5,1.2,2.4
201,Not Mapped,10 - 19,0.0,0.0,1.6,-1.6,1.6,2,0.3,0.0,-2.0,2.7,2.4
202,Not Mapped,20 - 29,1.1,0.0,2.7,-0.5,1.6,2,9.6,0.0,7.2,11.9,2.4
203,Not Mapped,30 - 39,-2.0,0.0,-0.4,-3.6,1.6,2,-1.8,0.0,-4.2,0.6,2.4
204,Not Mapped,40 - 49,0.1,0.0,1.7,-1.4,1.6,2,-0.7,0.0,-3.0,1.7,2.4
205,Not Mapped,50 - 59,-1.7,1.0,-0.2,-3.3,1.6,2,0.4,1.0,-2.0,2.7,2.4
206,Not Mapped,60 - 69,1.3,0.0,2.8,-0.3,1.6,2,2.8,0.0,0.4,5.1,2.4
207,Not Mapped,70 - 79,8.1,1.0,9.6,6.5,1.6,2,5.4,1.0,3.0,7.7,2.4
208,Not Mapped,80 - 89,4.0,0.0,5.5,2.4,1.6,2,1.2,0.0,-1.2,3.6,2.4
209,Not Mapped,90 - 99,-2.3,0.0,-0.7,-3.9,1.6,2,-3.4,0.0,-5.8,-1.1,2.4
210,Emergency,0 - 9,5.3,2.0,6.5,4.1,1.2,3,5.5,2.0,3.9,7.1,1.6
211,Emergency,10 - 19,4.2,4.0,5.4,3.0,1.2,3,5.9,4.0,4.4,7.5,1.6
212,Emergency,20 - 29,4.7,4.0,5.9,3.6,1.2,3,5.0,4.0,3.4,6.5,1.6
213,Emergency,30 - 39,12.5,12.0,13.7,11.3,1.2,3,11.1,12.0,9.5,12.7,1.6
214,Emergency,40 - 49,69.1,63.0,70.3,67.9,1.2,3,69.0,63.0,67.4,70.5,1.6
215,Emergency,50 - 59,85.8,84.0,86.9,84.6,1.2,3,87.3,84.0,85.7,88.8,1.6
216,Emergency,60 - 69,99.3,101.0,100.5,98.1,1.2,3,99.5,101.0,97.9,101.0,1.6
217,Emergency,70 - 79,143.0,139.0,144.2,141.8,1.2,3,142.5,139.0,140.9,144.1,1.6
218,Emergency,80 - 89,99.5,101.0,100.7,98.3,1.2,3,99.4,101.0,97.8,101.0,1.6
219,Emergency,90 - 99,23.8,25.0,25.0,22.6,1.2,3,25.8,25.0,24.2,27.4,1.6
220,Urgent,0 - 9,-1.8,1.0,-0.7,-3.0,1.2,3,-2.6,1.0,-4.1,-1.0,1.6
221,Urgent,10 - 19,2.6,2.0,3.8,1.4,1.2,3,2.1,2.0,0.5,3.6,1.6
222,Urgent,20 - 29,0.6,1.0,1.7,-0.6,1.2,3,0.5,1.0,-1.1,2.0,1.6
223,Urgent,30 - 39,7.1,6.0,8.3,5.9,1.2,3,7.5,6.0,5.9,9.0,1.6
224,Urgent,40 - 49,14.5,13.0,15.6,13.3,1.2,3,15.1,13.0,13.6,16.7,1.6
225,Urgent,50 - 59,30.6,30.0,31.8,29.4,1.2,3,31.4,30.0,29.9,33.0,1.6
226,Urgent,60 - 69,57.5,56.0,58.7,56.4,1.2,3,56.2,56.0,54.7,57.8,1.6
227,Urgent,70 - 79,51.3,52.0,52.4,50.1,1.2,3,50.6,52.0,49.0,52.1,1.6
228,Urgent,80 - 89,30.0,31.0,31.1,28.8,1.2,3,28.6,31.0,27.1,30.2,1.6
229,Urgent,90 - 99,6.4,4.0,7.6,5.2,1.2,3,5.5,4.0,3.9,7.0,1.6
230,Elective,0 - 9,2.6,0.0,3.8,1.4,1.2,3,1.5,0.0,-0.1,3.0,1.6
231,Elective,10 - 19,0.9,1.0,2.1,-0.2,1.2,3,-0.5,1.0,-2.1,1.1,1.6
232,Elective,20 - 29,-1.3,1.0,-0.1,-2.4,1.2,3,-2.0,1.0,-3.6,-0.5,1.6
233,Elective,30 - 39,9.4,11.0,10.6,8.2,1.2,3,8.7,11.0,7.1,10.2,1.6
234,Elective,40 - 49,13.8,17.0,15.0,12.7,1.2,3,14.4,17.0,12.8,16.0,1.6
235,Elective,50 - 59,35.6,36.0,36.8,34.5,1.2,3,34.7,36.0,33.1,36.3,1.6
236,Elective,60 - 69,54.3,56.0,55.5,53.2,1.2,3,55.0,56.0,53.4,56.5,1.6
237,Elective,70 - 79,52.6,52.0,53.8,51.4,1.2,3,52.8,52.0,51.2,54.3,1.6
238,Elective,80 - 89,30.2,29.0,31.4,29.0,1.2,3,32.2,29.0,30.6,33.7,1.6
239,Elective,90 - 99,1.0,4.0,2.1,-0.2,1.2,3,2.1,4.0,0.5,3.7,1.6
240,Newborn,0 - 9,1.2,0.0,2.4,0.1,1.2,3,1.7,0.0,0.1,3.2,1.6
241,Newborn,10 - 19,0.7,0.0,1.8,-0.5,1.2,3,0.4,0.0,-1.2,2.0,1.6
242,Newborn,20 - 29,-1.7,0.0,-0.5,-2.9,1.2,3,-3.2,0.0,-4.8,-1.6,1.6
243,Newborn,30 - 39,2.1,0.0,3.3,0.9,1.2,3,-0.9,0.0,-2.5,0.7,1.6
244,Newborn,40 - 49,-0.3,0.0,0.9,-1.5,1.2,3,1.6,0.0,-0.0,3.1,1.6
245,Newborn,50 - 59,1.0,0.0,2.2,-0.1,1.2,3,1.0,0.0,-0.5,2.6,1.6
246,Newborn,60 - 69,-1.3,0.0,-0.1,-2.5,1.2,3,-1.9,0.0,-3.5,-0.4,1.6
247,Newborn,70 - 79,-2.1,0.0,-0.9,-3.3,1.2,3,-3.2,0.0,-4.8,-1.6,1.6
248,Newborn,80 - 89,-1.8,0.0,-0.6,-3.0,1.2,3,-2.5,0.0,-4.1,-0.9,1.6
249,Newborn,90 - 99,-7.3,0.0,-6.2,-8.5,1.2,3,-9.9,0.0,-11.5,-8.3,1.6
250,Not Available,0 - 9,-0.2,0.0,1.0,-1.3,1.2,3,-0.1,0.0,-1.7,1.5,1.6
251,Not Available,10 - 19,1.1,0.0,2.3,-0.1,1.2,3,1.4,0.0,-0.2,3.0,1.6
252,Not Available,20 - 29,1.0,1.0,2.2,-0.1,1.2,3,0.5,1.0,-1.1,2.1,1.6
253,Not Available,30 - 39,1.3,3.0,2.5,0.1,1.2,3,2.6,3.0,1.1,4.2,1.6
254,Not Available,40 - 49,4.9,5.0,6.1,3.8,1.2,3,5.1,5.0,3.5,6.6,1.6
255,Not Available,50 - 59,9.3,9.0,10.5,8.1,1.2,3,11.2,9.0,9.6,12.8,1.6
256,Not Available,60 - 69,6.7,9.0,7.8,5.5,1.2,3,7.3,9.0,5.7,8.9,1.6
257,Not Available,70 - 79,9.0,18.0,10.2,7.8,1.2,3,12.1,18.0,10.5,13.6,1.6
258,Not Available,80 - 89,13.3,13.0,14.5,12.1,1.2,3,14.3,13.0,12.8,15.9,1.6
259,Not Available,90 - 99,-0.8,2.0,0.3,-2.0,1.2,3,-0.9,2.0,-2.4,0.7,1.6
260,Trauma Center,0 - 9,-2.2,0.0,-1.0,-3.4,1.2,3,-3.1,0.0,-4.7,-1.5,1.6
