,MSP,PINCP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
31,Widowed,$400k-$449k,4.6,1.0,9.3,-0.2,4.7,0,,,,,
32,Widowed,$450k-$1499k,0.4,0.0,5.1,-4.3,4.7,0,,,,,
33,Divorced,$-9k-$-1k,1.9,0.0,6.6,-2.8,4.7,0,,,,,
34,Divorced,$0k-$49k,66.1,65.0,70.8,61.4,4.7,0,,,,,
35,Divorced,$50k-$99k,18.2,18.0,22.9,13.5,4.7,0,,,,,
36,Divorced,$100k-$149k,7.5,7.0,12.2,2.8,4.7,0,,,,,
37,Divorced,$150k-$199k,-9.3,3.0,-4.6,-14.1,4.7,0,,,,,
38,Divorced,$200k-$249k,2.7,1.0,7.4,-2.1,4.7,0,,,,,
39,Divorced,$250k-$299k,0.2,0.0,5.0,-4.5,4.7,0,,,,,
40,Divorced,$300k-$349k,-5.1,1.0,-0.4,-9.9,4.7,0,,,,,
41,Divorced,$350k-$399k,-12.0,0.0,-7.3,-16.7,4.7,0,,,,,
42,Divorced,$400k-$449k,-2.0,0.0,2.8,-6.7,4.7,0,,,,,
43,Divorced,$450k-$1499k,17.5,0.0,22.2,12.8,4.7,0,,,,,
44,Separated,$-9k-$-1k,-5.2,0.0,-0.5,-9.9,4.7,0,,,,,
45,Separated,$0k-$49k,8.6,20.0,13.3,3.9,4.7,0,,,,,
46,Separated,$50k-$99k,0.7,2.0,5.4,-4.0,4.7,0,,,,,
47,Separated,$100k-$149k,4.2,1.0,8.9,-0.5,4.7,0,,,,,
48,Separated,$150k-$199k,-1.8,1.0,2.9,-6.5,4.7,0,,,,,
49,Separated,$200k-$249k,6.8,0.0,11.5,2.1,4.7,0,,,,,
50,Separated,$250k-$299k,12.6,0.0,17.3,7.9,4.7,0,,,,,
51,Separated,$300k-$349k,-12.7,0.0,-8.0,-17.4,4.7,0,,,,,
52,Separated,$350k-$399k,2.8,0.0,7.5,-1.9,4.7,0,,,,,
53,Separated,$400k-$449k,1.5,0.0,6.3,-3.2,4.7,0,,,,,
54,Separated,$450k-$1499k,0.1,0.0,4.8,-4.6,4.7,0,,,,,
55,Never married,$-9k-$-1k,2.3,1.0,7.0,-2.4,4.7,0,,,,,
56,Never married,$0k-$49k,264.7,262.0,269.4,260.0,4.7,0,,,,,
57,Never married,$50k-$99k,62.8,63.0,67.5,58.1,4.7,0,,,,,
58,Never married,$100k-$149k,35.4,23.0,40.1,30.7,4.7,0,,,,,
59,Never married,$150k-$199k,6.0,6.0,10.7,1.3,4.7,0,,,,,
60,Never married,$200k-$249k,5.4,4.0,10.1,0.7,4.7,0,,,,,
61,Never married,$250k-$299k,-0.5,0.0,4.2,-5.2,4.7,0,,,,,
62,Never married,$300k-$349k,-1.2,1.0,3.5,-5.9,4.7,0,,,,,
63,Never married,$350k-$399k,7.3,0.0,12.0,2.6,4.7,0,,,,,
64,Never married,$400k-$449k,1.6,0.0,6.3,-3.2,4.7,0,,,,,
65,Never married,$450k-$1499k,1.3,0.0,6.0,-3.4,4.7,0,,,,,
66,"Now married, spouse present",$-9k-$-1k,-2.8,0.0,-0.4,-5.1,2.4,1,1.2,0.0,-3.5,5.9,4.7
67,"Now married, spouse present",$0k-$49k,215.4,214.0,217.8,213.1,2.4,1,214.0,214.0,209.3,218.8,4.7
68,"Now married, spouse present",$50k-$99k,87.9,86.0,90.3,85.5,2.4,1,90.7,86.0,86.0,95.4,4.7
69,"Now married, spouse present",$100k-$149k,51.2,53.0,53.6,48.9,2.4,1,49.6,53.0,44.9,54.3,4.7
70,"Now married, spouse present",$150k-$199k,27.0,28.0,29.3,24.6,2.4,1,32.1,28.0,27.3,36.8,4.7
71,"Now married, spouse present",$200k-$249k,10.2,11.0,12.5,7.8,2.4,1,13.3,11.0,8.6,18.0,4.7
72,"Now married, spouse present",$250k-$299k,8.2,8.0,10.6,5.8,2.4,1,9.3,8.0,4.6,14.1,4.7
73,"Now married, spouse present",$300k-$349k,10.6,5.0,13.0,8.3,2.4,1,17.4,5.0,12.7,22.1,4.7
74,"Now married, spouse present",$350k-$399k,-2.0,3.0,0.3,-4.4,2.4,1,0.8,3.0,-3.9,5.5,4.7
75,"Now married, spouse present",$400k-$449k,-3.0,3.0,-0.7,-5.4,2.4,1,-6.6,3.0,-11.3,-1.9,4.7
76,"Now married, spouse present",$450k-$1499k,12.0,13.0,14.3,9.6,2.4,1,14.1,13.0,9.3,18.8,4.7
77,"Now Married, spouse absent",$-9k-$-1k,2.9,0.0,5.3,0.5,2.4,1,2.1,0.0,-2.6,6.8,4.7
78,"Now Married, spouse absent",$0k-$49k,17.0,21.0,19.4,14.7,2.4,1,10.4,21.0,5.7,15.1,4.7
79,"Now Married, spouse absent",$50k-$99k,4.1,5.0,6.4,1.7,2.4,1,0.0,5.0,-4.7,4.7,4.7
80,"Now Married, spouse absent",$100k-$149k,0.5,3.0,2.9,-1.8,2.4,1,1.3,3.0,-3.4,6.0,4.7
81,"Now Married, spouse absent",$150k-$199k,2.4,1.0,4.8,0.1,2.4,1,2.6,1.0,-2.2,7.3,4.7
82,"Now Married, spouse absent",$200k-$249k,2.3,0.0,4.6,-0.1,2.4,1,4.3,0.0,-0.4,9.0,4.7
83,"Now Married, spouse absent",$250k-$299k,-0.6,1.0,1.7,-3.0,2.4,1,-2.1,1.0,-6.8,2.6,4.7
84,"Now Married, spouse absent",$300k-$349k,1.2,0.0,3.6,-1.1,2.4,1,1.3,0.0,-3.5,6.0,4.7
85,"Now Married, spouse absent",$350k-$399k,1.8,1.0,4.2,-0.5,2.4,1,2.7,1.0,-2.0,7.4,4.7
86,"Now Married, spouse absent",$400k-$449k,-0.4,0.0,1.9,-2.8,2.4,1,-1.2,0.0,-5.9,3.5,4.7
87,"Now Married, spouse absent",$450k-$1499k,5.5,1.0,7.8,3.1,2.4,1,3.9,1.0,-0.8,8.6,4.7
88,Widowed,$-9k-$-1k,-1.0,0.0,1.3,-3.4,2.4,1,-3.1,0.0,-7.8,1.6,4.7
89,Widowed,$0k-$49k,52.2,48.0,54.6,49.8,2.4,1,55.6,48.0,50.9,60.4,4.7
90,Widowed,$50k-$99k,8.8,10.0,11.2,6.4,2.4,1,9.8,10.0,5.1,14.6,4.7
91,Widowed,$100k-$149k,4.9,3.0,7.3,2.5,2.4,1,4.4,3.0,-0.4,9.1,4.7
92,Widowed,$150k-$199k,-0.3,1.0,2.1,-2.6,2.4,1,-1.9,1.0,-6.6,2.8,4.7
93,Widowed,$200k-$249k,0.7,0.0,3.0,-1.7,2.4,1,3.2,0.0,-1.5,7.9,4.7
94,Widowed,$250k-$299k,2.5,1.0,4.8,0.1,2.4,1,-0.5,1.0,-5.2,4.2,4.7
95,Widowed,$300k-$349k,-7.2,0.0,-4.8,-9.5,2.4,1,-1.8,0.0,-6.5,2.9,4.7
96,Widowed,$350k-$399k,-1.7,0.0,0.6,-4.1,2.4,1,-1.7,0.0,-6.4,3.0,4.7
97,Widowed,$400k-$449k,9.1,1.0,11.5,6.8,2.4,1,4.6,1.0,-0.2,9.3,4.7
98,Widowed,$450k-$1499k,0.1,0.0,2.5,-2.2,2.4,1,0.4,0.0,-4.3,5.1,4.7
99,Divorced,$-9k-$-1k,-4.6,0.0,-2.2,-6.9,2.4,1,1.9,0.0,-2.8,6.6,4.7
100,Divorced,$0k-$49k,68.1,65.0,70.4,65.7,2.4,1,66.1,65.0,61.4,70.8,4.7
101,Divorced,$50k-$99k,15.8,18.0,18.1,13.4,2.4,1,18.2,18.0,13.5,22.9,4.7
102,Divorced,$100k-$149k,7.8,7.0,10.1,5.4,2.4,1,7.5,7.0,2.8,12.2,4.7
103,Divorced,$150k-$199k,-0.7,3.0,1.7,-3.1,2.4,1,-9.3,3.0,-14.1,-4.6,4.7
104,Divorced,$200k-$249k,-0.2,1.0,2.2,-2.5,2.4,1,2.7,1.0,-2.1,7.4,4.7
105,Divorced,$250k-$299k,-0.3,0.0,2.1,-2.6,2.4,1,0.2,0.0,-4.5,5.0,4.7
106,Divorced,$300k-$349k,-1.9,1.0,0.5,-4.3,2.4,1,-5.1,1.0,-9.9,-0.4,4.7
107,Divorced,$350k-$399k,-6.1,0.0,-3.7,-8.5,2.4,1,-12.0,0.0,-16.7,-7.3,4.7
108,Divorced,$400k-$449k,0.2,0.0,2.5,-2.2,2.4,1,-2.0,0.0,-6.7,2.8,4.7
109,Divorced,$450k-$1499k,9.0,0.0,11.4,6.7,2.4,1,17.5,0.0,12.8,22.2,4.7
110,Separated,$-9k-$-1k,-2.9,0.0,-0.6,-5.3,2.4,1,-5.2,0.0,-9.9,-0.5,4.7
111,Separated,$0k-$49k,13.2,20.0,15.6,10.9,2.4,1,8.6,20.0,3.9,13.3,4.7
112,Separated,$50k-$99k,-2.8,2.0,-0.5,-5.2,2.4,1,0.7,2.0,-4.0,5.4,4.7
113,Separated,$100k-$149k,4.3,1.0,6.6,1.9,2.4,1,4.2,1.0,-0.5,8.9,4.7
114,Separated,$150k-$199k,0.3,1.0,2.6,-2.1,2.4,1,-1.8,1.0,-6.5,2.9,4.7
115,Separated,$200k-$249k,2.2,0.0,4.5,-0.2,2.4,1,6.8,0.0,2.1,11.5,4.7
116,Separated,$250k-$299k,7.0,0.0,9.3,4.6,2.4,1,12.6,0.0,7.9,17.3,4.7
117,Separated,$300k-$349k,-5.1,0.0,-2.7,-7.4,2.4,1,-12.7,0.0,-17.4,-8.0,4.7
118,Separated,$350k-$399k,1.5,0.0,3.9,-0.8,2.4,1,2.8,0.0,-1.9,7.5,4.7
119,Separated,$400k-$449k,2.7,0.0,5.1,0.4,2.4,1,1.5,0.0,-3.2,6.3,4.7
120,Separated,$450k-$1499k,-0.7,0.0,1.7,-3.0,2.4,1,0.1,0.0,-4.6,4.8,4.7
121,Never married,$-9k-$-1k,3.1,1.0,5.4,0.7,2.4,1,2.3,1.0,-2.4,7.0,4.7
122,Never married,$0k-$49k,265.7,262.0,268.1,263.4,2.4,1,264.7,262.0,260.0,269.4,4.7
123,Never married,$50k-$99k,64.6,63.0,67.0,62.3,2.4,1,62.8,63.0,58.1,67.5,4.7
124,Never married,$100k-$149k,29.2,23.0,31.5,26.8,2.4,1,35.4,23.0,30.7,40.1,4.7
125,Never married,$150k-$199k,5.7,6.0,8.1,3.4,2.4,1,6.0,6.0,1.3,10.7,4.7
126,Never married,$200k-$249k,4.0,4.0,6.4,1.6,2.4,1,5.4,4.0,0.7,10.1,4.7
127,Never married,$250k-$299k,-0.1,0.0,2.2,-2.5,2.4,1,-0.5,0.0,-5.2,4.2,4.7
128,Never married,$300k-$349k,4.6,1.0,6.9,2.2,2.4,1,-1.2,1.0,-5.9,3.5,4.7
129,Never married,$350k-$399k,6.9,0.0,9.3,4.6,2.4,1,7.3,0.0,2.6,12.0,4.7
130,Never married,$400k-$449k,3.1,0.0,5.4,0.7,2.4,1,1.6,0.0,-3.2,6.3,4.7
131,Never married,$450k-$1499k,-0.0,0.0,2.4,-2.4,2.4,1,1.3,0.0,-3.4,6.0,4.7
132,"Now married, spouse present",$-9k-$-1k,-0.3,0.0,1.3,-1.9,1.6,2,-2.8,0.0,-5.1,-0.4,2.4
133,"Now married, spouse present",$0k-$49k,217.4,214.0,219.0,215.9,1.6,2,215.4,214.0,213.1,217.8,2.4
134,"Now married, spouse present",$50k-$99k,87.9,86.0,89.4,86.3,1.6,2,87.9,86.0,85.5,90.3,2.4
135,"Now married, spouse present",$100k-$149k,53.2,53.0,54.7,51.6,1.6,2,51.2,53.0,48.9,53.6,2.4
136,"Now married, spouse present",$150k-$199k,26.9,28.0,28.4,25.3,1.6,2,27.0,28.0,24.6,29.3,2.4
137,"Now married, spouse present",$200k-$249k,10.5,11.0,12.1,8.9,1.6,2,10.2,11.0,7.8,12.5,2.4
138,"Now married, spouse present",$250k-$299k,7.8,8.0,9.4,6.3,1.6,2,8.2,8.0,5.8,10.6,2.4
139,"Now married, spouse present",$300k-$349k,10.2,5.0,11.8,8.7,1.6,2,10.6,5.0,8.3,13.0,2.4
140,"Now married, spouse present",$350k-$399k,-1.0,3.0,0.6,-2.6,1.6,2,-2.0,3.0,-4.4,0.3,2.4
141,"Now married, spouse present",$400k-$449k,5.8,3.0,7.4,4.3,1.6,2,-3.0,3.0,-5.4,-0.7,2.4
142,"Now married, spouse present",$450k-$1499k,12.8,13.0,14.4,11.2,1.6,2,12.0,13.0,9.6,14.3,2.4
143,"Now Married, spouse absent",$-9k-$-1k,2.5,0.0,4.1,0.9,1.6,2,2.9,0.0,0.5,5.3,2.4
144,"Now Married, spouse absent",$0k-$49k,18.5,21.0,20.1,16.9,1.6,2,17.0,21.0,14.7,19.4,2.4
145,"Now Married, spouse absent",$50k-$99k,4.7,5.0,6.2,3.1,1.6,2,4.1,5.0,1.7,6.4,2.4
146,"Now Married, spouse absent",$100k-$149k,-1.4,3.0,0.1,-3.0,1.6,2,0.5,3.0,-1.8,2.9,2.4
147,"Now Married, spouse absent",$150k-$199k,2.9,1.0,4.5,1.4,1.6,2,2.4,1.0,0.1,4.8,2.4
148,"Now Married, spouse absent",$200k-$249k,1.6,0.0,3.2,0.0,1.6,2,2.3,0.0,-0.1,4.6,2.4
149,"Now Married, spouse absent",$250k-$299k,-0.6,1.0,1.0,-2.2,1.6,2,-0.6,1.0,-3.0,1.7,2.4
150,"Now Married, spouse absent",$300k-$349k,1.1,0.0,2.7,-0.5,1.6,2,1.2,0.0,-1.1,3.6,2.4
151,"Now Married, spouse absent",$350k-$399k,7.2,1.0,8.8,5.6,1.6,2,1.8,1.0,-0.5,4.2,2.4
152,"Now Married, spouse absent",$400k-$449k,-0.6,0.0,1.0,-2.2,1.6,2,-0.4,0.0,-2.8,1.9,2.4
153,"Now Married, spouse absent",$450k-$1499k,3.9,1.0,5.4,2.3,1.6,2,5.5,1.0,3.1,7.8,2.4
154,Widowed,$-9k-$-1k,-1.0,0.0,0.6,-2.5,1.6,2,-1.0,0.0,-3.4,1.3,2.4
155,Widowed,$0k-$49k,52.8,48.0,54.3,51.2,1.6,2,52.2,48.0,49.8,54.6,2.4
156,Widowed,$50k-$99k,8.7,10.0,10.3,7.1,1.6,2,8.8,10.0,6.4,11.2,2.4
157,Widowed,$100k-$149k,4.2,3.0,5.8,2.7,1.6,2,4.9,3.0,2.5,7.3,2.4
158,Widowed,$150k-$199k,-0.9,1.0,0.6,-2.5,1.6,2,-0.3,1.0,-2.6,2.1,2.4
159,Widowed,$200k-$249k,-0.2,0.0,1.4,-1.7,1.6,2,0.7,0.0,-1.7,3.0,2.4
160,Widowed,$250k-$299k,1.8,1.0,3.4,0.3,1.6,2,2.5,1.0,0.1,4.8,2.4
161,Widowed,$300k-$349k,-2.2,0.0,-0.7,-3.8,1.6,2,-7.2,0.0,-9.5,-4.8,2.4
162,Widowed,$350k-$399k,-3.0,0.0,-1.4,-4.6,1.6,2,-1.7,0.0,-4.1,0.6,2.4
163,Widowed,$400k-$449k,5.5,1.0,7.1,3.9,1.6,2,9.1,1.0,6.8,11.5,2.4
164,Widowed,$450k-$1499k,0.3,0.0,1.8,-1.3,1.6,2,0.1,0.0,-2.2,2.5,2.4
165,Divorced,$-9k-$-1k,-4.7,0.0,-3.1,-6.3,1.6,2,-4.6,0.0,-6.9,-2.2,2.4
166,Divorced,$0k-$49k,67.6,65.0,69.2,66.1,1.6,2,68.1,65.0,65.7,70.4,2.4
167,Divorced,$50k-$99k,17.3,18.0,18.9,15.7,1.6,2,15.8,18.0,13.4,18.1,2.4
168,Divorced,$100k-$149k,7.5,7.0,9.1,6.0,1.6,2,7.8,7.0,5.4,10.1,2.4
169,Divorced,$150k-$199k,1.3,3.0,2.8,-0.3,1.6,2,-0.7,3.0,-3.1,1.7,2.4
170,Divorced,$200k-$249k,2.4,1.0,4.0,0.8,1.6,2,-0.2,1.0,-2.5,2.2,2.4
171,Divorced,$250k-$299k,-1.1,0.0,0.5,-2.7,1.6,2,-0.3,0.0,-2.6,2.1,2.4
172,Divorced,$300k-$349k,-0.6,1.0,1.0,-2.2,1.6,2,-1.9,1.0,-4.3,0.5,2.4
173,Divorced,$350k-$399k,-3.5,0.0,-1.9,-5.1,1.6,2,-6.1,0.0,-8.5,-3.7,2.4
174,Divorced,$400k-$449k,-0.1,0.0,1.5,-1.7,1.6,2,0.2,0.0,-2.2,2.5,2.4
175,Divorced,$450k-$1499k,9.0,0.0,10.6,7.4,1.6,2,9.0,0.0,6.7,11.4,2.4
176,Separated,$-9k-$-1k,-4.6,0.0,-3.0,-6.1,1.6,2,-2.9,0.0,-5.3,-0.6,2.4
177,Separated,$0k-$49k,15.4,20.0,17.0,13.9,1.6,2,13.2,20.0,10.9,15.6,2.4
178,Separated,$50k-$99k,-2.1,2.0,-0.5,-3.7,1.6,2,-2.8,2.0,-5.2,-0.5,2.4
179,Separated,$100k-$149k,6.3,1.0,7.8,4.7,1.6,2,4.3,1.0,1.9,6.6,2.4
180,Separated,$150k-$199k,2.7,1.0,4.3,1.2,1.6,2,0.3,1.0,-2.1,2.6,2.4
181,Separated,$200k-$249k,-2.0,0.0,-0.4,-3.6,1.6,2,2.2,0.0,-0.2,4.5,2.4
182,Separated,$250k-$299k,1.6,0.0,3.1,0.0,1.6,2,7.0,0.0,4.6,9.3,2.4
183,Separated,$300k-$349k,-3.8,0.0,-2.3,-5.4,1.6,2,-5.1,0.0,-7.4,-2.7,2.4
184,Separated,$350k-$399k,1.7,0.0,3.3,0.1,1.6,2,1.5,0.0,-0.8,3.9,2.4
185,Separated,$400k-$449k,-0.4,0.0,1.1,-2.0,1.6,2,2.7,0.0,0.4,5.1,2.4
186,Separated,$450k-$1499k,-0.9,0.0,0.6,-2.5,1.6,2,-0.7,0.0,-3.0,1.7,2.4
187,Never married,$-9k-$-1k,1.8,1.0,3.4,0.2,1.6,2,3.1,1.0,0.7,5.4,2.4
188,Never married,$0k-$49k,264.5,262.0,266.1,263.0,1.6,2,265.7,262.0,263.4,268.1,2.4
189,Never married,$50k-$99k,63.9,63.0,65.5,62.4,1.6,2,64.6,63.0,62.3,67.0,2.4
190,Never married,$100k-$149k,23.1,23.0,24.7,21.5,1.6,2,29.2,23.0,26.8,31.5,2.4
191,Never married,$150k-$199k,6.1,6.0,7.6,4.5,1.6,2,5.7,6.0,3.4,8.1,2.4
192,Never married,$200k-$249k,3.6,4.0,5.2,2.1,1.6,2,4.0,4.0,1.6,6.4,2.4
193,Never married,$250k-$299k,-3.7,0.0,-2.2,-5.3,1.6,2,-0.1,0.0,-2.5,2.2,2.4
194,Never married,$300k-$349k,-1.0,1.0,0.6,-2.6,1.6,2,4.6,1.0,2.2,6.9,2.4
195,Never married,$350k-$399k,3.2,0.0,4.8,1.7,1.6,2,6.9,0.0,4.6,9.3,2.4
196,Never married,$400k-$449k,3.6,0.0,5.2,2.0,1.6,2,3.1,0.0,0.7,5.4,2.4
197,Never married,$450k-$1499k,0.7,0.0,2.2,-0.9,1.6,2,-0.0,0.0,-2.4,2.4,2.4
198,"Now married, spouse present",$-9k-$-1k,0.1,0.0,1.3,-1.0,1.2,3,-0.3,0.0,-1.9,1.3,1.6
199,"Now married, spouse present",$0k-$49k,217.2,214.0,218.4,216.0,1.2,3,217.4,214.0,215.9,219.0,1.6
200,"Now married, spouse present",$50k-$99k,87.9,86.0,89.1,86.7,1.2,3,87.9,86.0,86.3,89.4,1.6
201,"Now married, spouse present",$100k-$149k,52.4,53.0,53.5,51.2,1.2,3,53.2,53.0,51.6,54.7,1.6
202,"Now married, spouse present",$150k-$199k,27.5,28.0,28.7,26.3,1.2,3,26.9,28.0,25.3,28.4,1.6
203,"Now married, spouse present",$200k-$249k,12.1,11.0,13.3,10.9,1.2,3,10.5,11.0,8.9,12.1,1.6
204,"Now married, spouse present",$250k-$299k,8.8,8.0,10.0,7.6,1.2,3,7.8,8.0,6.3,9.4,1.6
205,"Now married, spouse present",$300k-$349k,9.0,5.0,10.2,7.9,1.2,3,10.2,5.0,8.7,11.8,1.6
206,"Now married, spouse present",$350k-$399k,-0.4,3.0,0.8,-1.6,1.2,3,-1.0,3.0,-2.6,0.6,1.6
207,"Now married, spouse present",$400k-$449k,4.8,3.0,6.0,3.6,1.2,3,5.8,3.0,4.3,7.4,1.6
208,"Now married, spouse present",$450k-$1499k,13.3,13.0,14.5,12.1,1.2,3,12.8,13.0,11.2,14.4,1.6
209,"Now Married, spouse absent",$-9k-$-1k,0.9,0.0,2.1,-0.3,1.2,3,2.5,0.0,0.9,4.1,1.6
210,"Now Married, spouse absent",$0k-$49k,18.7,21.0,19.8,17.5,1.2,3,18.5,21.0,16.9,20.1,1.6
211,"Now Married, spouse absent",$50k-$99k,5.1,5.0,6.3,3.9,1.2,3,4.7,5.0,3.1,6.2,1.6
212,"Now Married, spouse absent",$100k-$149k,-0.6,3.0,0.6,-1.8,1.2,3,-1.4,3.0,-3.0,0.1,1.6
213,"Now Married, spouse absent",$150k-$199k,2.0,1.0,3.2,0.8,1.2,3,2.9,1.0,1.4,4.5,1.6
214,"Now Married, spouse absent",$200k-$249k,2.4,0.0,3.5,1.2,1.2,3,1.6,0.0,0.0,3.2,1.6
215,"Now Married, spouse absent",$250k-$299k,-0.1,1.0,1.0,-1.3,1.2,3,-0.6,1.0,-2.2,1.0,1.6
216,"Now Married, spouse absent",$300k-$349k,1.2,0.0,2.4,0.0,1.2,3,1.1,0.0,-0.5,2.7,1.6
217,"Now Married, spouse absent",$350k-$399k,6.6,1.0,7.8,5.4,1.2,3,7.2,1.0,5.6,8.8,1.6
218,"Now Married, spouse absent",$400k-$449k,-1.0,0.0,0.1,-2.2,1.2,3,-0.6,0.0,-2.2,1.0,1.6
219,"Now Married, spouse absent",$450k-$1499k,2.3,1.0,3.5,1.1,1.2,3,3.9,1.0,2.3,5.4,1.6
220,Widowed,$-9k-$-1k,-1.0,0.0,0.2,-2.2,1.2,3,-1.0,0.0,-2.5,0.6,1.6
221,Widowed,$0k-$49k,52.9,48.0,54.1,51.7,1.2,3,52.8,48.0,51.2,54.3,1.6
222,Widowed,$50k-$99k,9.0,10.0,10.2,7.9,1.2,3,8.7,10.0,7.1,10.3,1.6
223,Widowed,$100k-$149k,5.8,3.0,6.9,4.6,1.2,3,4.2,3.0,2.7,5.8,1.6
224,Widowed,$150k-$199k,-0.3,1.0,0.9,-1.5,1.2,3,-0.9,1.0,-2.5,0.6,1.6
225,Widowed,$200k-$249k,-0.8,0.0,0.4,-2.0,1.2,3,-0.2,0.0,-1.7,1.4,1.6
226,Widowed,$250k-$299k,1.4,1.0,2.6,0.2,1.2,3,1.8,1.0,0.3,3.4,1.6
227,Widowed,$300k-$349k,-1.2,0.0,-0.1,-2.4,1.2,3,-2.2,0.0,-3.8,-0.7,1.6
228,Widowed,$350k-$399k,-3.5,0.0,-2.4,-4.7,1.2,3,-3.0,0.0,-4.6,-1.4,1.6
229,Widowed,$400k-$449k,4.5,1.0,5.6,3.3,1.2,3,5.5,1.0,3.9,7.1,1.6
230,Widowed,$450k-$1499k,0.5,0.0,1.7,-0.7,1.2,3,0.3,0.0,-1.3,1.8,1.6
231,Divorced,$-9k-$-1k,-4.3,0.0,-3.1,-5.5,1.2,3,-4.7,0.0,-6.3,-3.1,1.6
232,Divorced,$0k-$49k,67.3,65.0,68.5,66.1,1.2,3,67.6,65.0,66.1,69.2,1.6
233,Divorced,$50k-$99k,18.0,18.0,19.1,16.8,1.2,3,17.3,18.0,15.7,18.9,1.6
234,Divorced,$100k-$149k,7.0,7.0,8.2,5.8,1.2,3,7.5,7.0,6.0,9.1,1.6
235,Divorced,$150k-$199k,0.9,3.0,2.1,-0.3,1.2,3,1.3,3.0,-0.3,2.8,1.6
236,Divorced,$200k-$249k,2.1,1.0,3.2,0.9,1.2,3,2.4,1.0,0.8,4.0,1.6
237,Divorced,$250k-$299k,-0.7,0.0,0.5,-1.9,1.2,3,-1.1,0.0,-2.7,0.5,1.6
238,Divorced,$300k-$349k,-0.0,1.0,1.2,-1.2,1.2,3,-0.6,1.0,-2.2,1.0,1.6
239,Divorced,$350k-$399k,-2.4,0.0,-1.2,-3.5,1.2,3,-3.5,0.0,-5.1,-1.9,1.6
240,Divorced,$400k-$449k,0.9,0.0,2.1,-0.3,1.2,3,-0.1,0.0,-1.7,1.5,1.6
241,Divorced,$450k-$1499k,5.9,0.0,7.1,4.7,1.2,3,9.0,0.0,7.4,10.6,1.6
242,Separated,$-9k-$-1k,-5.5,0.0,-4.3,-6.7,1.2,3,-4.6,0.0,-6.1,-3.0,1.6
243,Separated,$0k-$49k,16.5,20.0,17.7,15.3,1.2,3,15.4,20.0,13.9,17.0,1.6
